gid	gname	chr	start	end	logCPM	logFC.FB.MB	PV.FB.MB	FDR.FB.MB	A17MB	A17FB	A16MB	A16FB	A15MB	A15FB	A12FB	A10MB	A10FB	A8MB	average	ward.D
TRINITY_DN196377_c0_g1_i1	NA	NA	NA	NA	0.282912864445837	-6.55094185353808	3.60422118186687e-08	1.43659285066112e-05	-2.7949554523257	1.71950105824868	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.306424446919045	2.33881906359059	-2.17726545849033	0.91507716123149	-2.7949554523257	1	1
TRINITY_DN196729_c0_g1_i1	NA	NA	NA	NA	1.06693171990554	-5.08226745811957	7.04428523299137e-06	0.000383830344978742	-2.7949554523257	2.97705722880839	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.728443087678769	2.77841352320317	-0.722335769265453	1.75636257368158	-2.19245455770144	1	1
TRINITY_DN196730_c0_g1_i1	timm23	Chr07	41952339	41952339	0.274762734313714	-4.66496586278843	2.06581900492383e-05	0.000840909853768995	-2.7949554523257	1.95076509300918	-2.7949554523257	-2.7949554523257	-2.7949554523257	-0.292602505849002	1.80839840281923	-1.14526394908515	1.52649870631558	-2.19245455770144	1	1
TRINITY_DN196817_c0_g1_i1	LOC100486614	scaffold_2081	6736	6736	2.39421833230315	-5.0114740215817	1.98072305912692e-06	0.000158917142830821	-2.16524544163402	4.03481106055657	-2.10680833915382	-1.9126249955506	-2.39613975678115	2.14738589341379	4.4442152468993	0.539194866171892	2.95863259020444	-2.7949554523257	1	1
TRINITY_DN198676_c0_g1_i1	ext2	Chr04	3813662	3813662	0.0662413026321159	-6.3972737139326	2.37569606804284e-08	1.06063334134558e-05	-2.7949554523257	1.92380471893649	-2.7949554523257	-2.28736347432474	-2.39613975678115	-0.292602505849002	1.87434800382341	-2.7949554523257	0.47308627809144	-2.7949554523257	1	1
TRINITY_DN200018_c0_g1_i1	LOC100485437	Chr01	67211793	67211793	1.38882360159374	-4.54928026909077	2.42336420428464e-05	0.000955537338669499	-2.7949554523257	3.07832879136842	-2.7949554523257	-1.9126249955506	-2.7949554523257	1.16680901243254	3.28213394793474	0.0951013086452748	2.01503770879232	-2.19245455770144	1	1
TRINITY_DN200094_c0_g1_i1	NA	NA	NA	NA	3.46409196166353	-4.88715213150529	5.87936352370387e-06	0.000341522296498302	-2.7949554523257	5.18991474561159	-1.64282023750256	-1.61542794997169	-1.82758353556673	3.54323276396713	5.36396354730898	1.68896695558732	4.06441412239927	-1.76872717215642	1	1
TRINITY_DN20122_c0_g1_i1	NA	NA	NA	NA	1.45412462222048	6.35042932695693	4.77165330361922e-08	1.78485626275919e-05	-2.7949554523257	-2.7949554523257	3.64083650097915	-1.36911962102289	1.14324873176906	-2.7949554523257	-2.7949554523257	1.54410982686129	-2.7949554523257	3.16307207793304	2	2
TRINITY_DN201297_c0_g1_i1	NA	NA	NA	NA	0.178245846934894	-4.24490240490669	2.0036039369009e-06	0.000159826388972383	-2.16524544163402	2.12657433956788	-1.01051366644981	-1.61542794997169	-2.7949554523257	0.653342464118766	1.28549721592893	-2.17726545849033	0.635931226883381	-2.7949554523257	1	1
TRINITY_DN201313_c0_g1_i1	tspan1	Chr04	81422391	81422391	0.177232116975024	-3.79418439778984	3.25271406810492e-06	0.000227361427790768	-2.16524544163402	1.89633091268342	-2.10680833915382	-1.9126249955506	-2.08403302413162	0.306424446919045	1.70345191260304	-1.14526394908515	0.71094223789243	-2.19245455770144	1	1
TRINITY_DN201859_c0_g1_i1	NA	NA	NA	NA	1.12957176450052	-5.35865605241015	7.81094584005827e-06	0.000409482918281843	-2.7949554523257	2.9236245228558	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.867844710788138	3.01608137758779	-0.722335769265453	1.72050618711256	-2.7949554523257	1	1
TRINITY_DN2064_c0_g1_i1	NA	NA	NA	NA	1.15416954361686	-5.37226343337616	3.53324337715187e-06	0.000241481917727318	-2.7949554523257	2.68758920112606	-2.10680833915382	-2.7949554523257	-2.7949554523257	0.204887940993521	3.24522148041718	-0.918357284253413	2.04433948712524	-2.7949554523257	1	1
TRINITY_DN207190_c0_g1_i1	ilvbl	Chr07	69160860	69160860	0.330965838623921	-5.39862832135517	5.82319486148807e-06	0.00034077385574205	-2.7949554523257	1.62223282353789	-2.7949554523257	-2.7949554523257	-2.7949554523257	-0.625169655982334	2.45113191096702	-1.41464212065866	1.35000429761805	-2.7949554523257	1	1
TRINITY_DN207301_c0_g1_i1	NA	NA	NA	NA	2.10027800779385	-5.82510854919748	5.03570910085731e-06	0.000309752062026068	-2.7949554523257	3.78058584888698	-2.7949554523257	-2.7949554523257	-2.7949554523257	1.84391192428933	4.13681536617974	-0.256480086256985	2.74324504525976	-2.7949554523257	1	1
TRINITY_DN207325_c0_g1_i1	tspan31	Chr02	138418876	138418876	2.46405777318149	-4.91178812808035	4.60761995981777e-06	0.000292984804649998	-1.72834411822014	4.13811601296672	-0.77487490976387	-2.7949554523257	-2.39613975678115	2.11975488699427	4.49750465743053	0.289419916998202	3.06253526114939	-2.7949554523257	1	1
TRINITY_DN207609_c0_g1_i1	NA	NA	NA	NA	0.104415751596632	-5.14154828378154	4.51045853217873e-06	0.000288457029179521	-2.7949554523257	1.55354173918148	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.401282306245469	1.93741419384701	-1.41464212065866	0.850189383952745	-2.7949554523257	1	1
TRINITY_DN207790_c0_g1_i1	NA	NA	NA	NA	0.350819466788593	-4.19412464867926	0.000107447463439608	0.00315391918134503	-2.7949554523257	1.97723087348733	-2.7949554523257	-2.7949554523257	-2.08403302413162	0.306424446919045	2.26697958530841	-0.722335769265453	0.635931226883381	-2.7949554523257	1	1
TRINITY_DN207847_c0_g1_i1	NA	NA	NA	NA	3.10658042778724	-5.21882257047658	4.08971651017023e-06	0.000270186404150291	-1.72834411822014	4.75016350996331	-2.7949554523257	-2.7949554523257	-1.60991309624242	2.88200141007379	5.1308947837014	0.937484813409579	3.81524009468057	-2.19245455770144	1	1
TRINITY_DN207883_c0_g1_i1	cd151	Chr04	35118694	35118694	2.4176475015357	-4.19275282168012	0.000179127755673627	0.00492378974880437	-1.72834411822014	4.05979198500426	-2.7949554523257	-2.7949554523257	-1.82758353556673	2.39798508873628	4.34884544189405	1.29526203282381	2.97394188273026	-2.19245455770144	1	1
TRINITY_DN20790_c0_g1_i1	NA	NA	NA	NA	0.189068808102987	-4.85359817065841	1.23704228951189e-05	0.000564107587704927	-2.16524544163402	2.15002826208756	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.204887940993521	1.90622568202568	-1.41464212065866	0.079082820891754	-2.7949554523257	1	1
TRINITY_DN207957_c0_g1_i1	mtfr2	Chr05	34093859	34093859	1.90798803601754	-4.71959617477852	4.9089619518689e-06	0.000303901028454882	-2.16524544163402	3.58795498445067	-2.7949554523257	-2.7949554523257	-1.82758353556673	1.97305646048212	3.66412024083578	0.195529773326246	2.81300674406184	-2.19245455770144	1	1
TRINITY_DN208315_c0_g1_i1	gldn	Chr03	92692994	92692994	0.0692238848086541	-4.71965256212676	1.37450644707501e-05	0.00061167746712277	-2.7949554523257	1.89633091268342	-2.7949554523257	-2.28736347432474	-2.7949554523257	-0.449324384911941	1.70345191260304	-1.14526394908515	0.782245154568444	-2.7949554523257	1	1
TRINITY_DN208326_c0_g1_i1	NA	NA	NA	NA	3.17371922646584	-5.05312639574029	3.57391737491009e-06	0.000243660179649043	-2.16524544163402	4.88905695226979	-1.64282023750256	-1.9126249955506	-2.08403302413162	3.12373176303239	5.08636986789349	1.24927025665679	3.87354296219742	-2.7949554523257	1	1
TRINITY_DN208396_c0_g1_i1	NA	NA	NA	NA	2.83874286865197	-5.31307058384485	1.70938761306506e-06	0.000143381360998911	-2.16524544163402	4.58359816187186	-2.10680833915382	-2.28736347432474	-2.7949554523257	2.83179498313183	4.69748225587655	0.684522250342624	3.60517229563919	-2.19245455770144	1	1
TRINITY_DN208462_c0_g1_i1	NA	NA	NA	NA	2.26321270986698	-5.71623173799619	3.88579621199983e-06	0.00025855490179845	-2.7949554523257	4.02215649473138	-2.7949554523257	-2.7949554523257	-2.7949554523257	1.58569594273269	4.27751600508046	-0.129525510660132	2.98909042361381	-2.19245455770144	1	1
TRINITY_DN208499_c0_g1_i1	NA	NA	NA	NA	0.237314959199306	-5.37465545550858	5.15218668728276e-08	1.85211074680502e-05	-2.7949554523257	1.81062352611962	-2.7949554523257	-2.28736347432474	-2.39613975678115	0.932799530519237	1.9679427080957	-1.74613847511871	0.635931226883381	-2.7949554523257	1	1
TRINITY_DN208601_c0_g1_i1	NA	NA	NA	NA	2.00561772414301	-5.58162637992577	4.33355395922807e-07	5.85135480933819e-05	-2.16524544163402	3.80295213122182	-2.7949554523257	-2.28736347432474	-2.7949554523257	1.97305646048212	3.7804870528278	-0.256480086256985	2.8299325402985	-2.7949554523257	1	1
TRINITY_DN208611_c0_g1_i1	NA	NA	NA	NA	0.0499934168817838	-5.56905635090015	8.08056932078046e-07	8.94680635196813e-05	-2.7949554523257	1.55354173918148	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.306424446919045	1.80839840281923	-1.74613847511871	0.91507716123149	-2.7949554523257	1	1
TRINITY_DN208828_c0_g1_i1	NA	NA	NA	NA	1.32176059128585	-4.72159715295269	9.08175480942797e-06	0.000455671085934333	-2.16524544163402	2.99011181717237	-2.7949554523257	-2.7949554523257	-2.7949554523257	1.21982698028876	3.12845487600529	-0.395693898822935	2.18253518941364	-1.76872717215642	1	1
TRINITY_DN209170_c0_g1_i1	NA	NA	NA	NA	1.7207813194632	-5.35610383175894	1.89471884358777e-07	3.51985352956439e-05	-2.7949554523257	3.50852695321484	-2.7949554523257	-2.28736347432474	-1.4208196750166	1.45911623403813	3.68264519684226	-0.722335769265453	2.20865396631844	-2.7949554523257	1	1
TRINITY_DN209236_c0_g1_i1	NA	NA	NA	NA	0.620549496150753	-4.64255195976392	3.03418751379887e-05	0.00113189097549802	-2.7949554523257	2.42459724256402	-2.7949554523257	-2.7949554523257	-2.39613975678115	0.57411669854778	2.45113191096702	-0.722335769265453	0.91507716123149	-2.7949554523257	1	1
TRINITY_DN209318_c0_g1_i1	NA	NA	NA	NA	1.53605034581801	-4.46615695111744	0.000156436260851651	0.00437389464684211	-2.7949554523257	3.09050214495068	-2.7949554523257	-2.7949554523257	-2.08403302413162	1.11176809555219	3.48573278098733	0.289419916998202	2.42460753093052	-2.7949554523257	1	1
TRINITY_DN209471_c0_g1_i1	NA	NA	NA	NA	0.137543684066314	-3.83058804312999	0.00125650941491459	0.0296759220177781	-2.7949554523257	1.40549345711306	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.204887940993521	2.0271274987384	-0.395693898822935	0.91507716123149	-2.7949554523257	1	1
TRINITY_DN209600_c0_g1_i1	NA	NA	NA	NA	0.746835642062483	-4.93739281506687	3.10875120028289e-05	0.00115191016661847	-2.7949554523257	2.60513952555542	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.728443087678769	2.57529517510793	-0.722335769265453	0.977171676598341	-2.7949554523257	1	1
TRINITY_DN209617_c0_g1_i1	NA	NA	NA	NA	0.18990816942725	-5.23574584745925	4.69772044164425e-06	0.000294976667792615	-2.7949554523257	1.83976207616531	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.204887940993521	2.08397968414018	-1.41464212065866	0.635931226883381	-2.7949554523257	1	1
TRINITY_DN209740_c0_g1_i1	NA	NA	NA	NA	0.417505818162323	-5.97848573480952	3.89593618160299e-07	5.44644007609954e-05	-2.7949554523257	2.3250797603187	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.0956606309588249	2.21701896523231	-1.74613847511871	0.850189383952745	-2.7949554523257	1	1
TRINITY_DN209778_c0_g1_i1	NA	NA	NA	NA	0.563156788126188	-8.23929069776713	5.89749932878182e-10	7.42012642821277e-07	-2.7949554523257	2.21818554608515	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.0956606309588249	2.45113191096702	-2.7949554523257	1.56744355820814	-2.7949554523257	1	1
TRINITY_DN209967_c0_g1_i1	NA	NA	NA	NA	0.707073149756602	-4.68095791266949	5.99932946106431e-05	0.00194451334288361	-2.7949554523257	2.36571416513326	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.867844710788138	2.33881906359059	-0.549790102435933	1.64600381744771	-2.7949554523257	1	1
TRINITY_DN209985_c0_g1_i1	NA	NA	NA	NA	1.40379889456098	2.85267261834742	3.82131772759285e-11	9.61582497270637e-08	2.2854991521076	-0.217922497026091	2.09874675797052	-1.36911962102289	2.58903985059944	-0.449324384911941	-0.182279737429489	1.91199321846123	-0.167342400671762	1.83986609700968	3	2
TRINITY_DN210118_c0_g1_i1	NA	NA	NA	NA	0.318230612970172	-4.45009963679618	0.000214812333807751	0.00580664589824077	-2.7949554523257	2.02874898921776	-2.7949554523257	-2.7949554523257	-2.7949554523257	-0.292602505849002	2.21701896523231	-0.722335769265453	0.850189383952745	-2.7949554523257	1	1
TRINITY_DN210238_c0_g1_i1	NA	NA	NA	NA	1.4501115197629	-5.49874047916514	1.19095982489087e-06	0.000112896465592395	-2.7949554523257	3.17295538717011	-2.7949554523257	-2.7949554523257	-2.7949554523257	1.41432860803839	3.37618523531904	-0.722335769265453	2.04433948712524	-2.19245455770144	1	1
TRINITY_DN210309_c0_g1_i1	NA	NA	NA	NA	2.90089325073204	-5.40728263900486	1.13179415125767e-07	2.54682701465678e-05	-1.12184419586996	4.68743001273308	-2.7949554523257	-1.61542794997169	-2.39613975678115	2.52980061575048	4.90498997288674	0.460645212395689	3.42753015492747	-2.19245455770144	1	1
TRINITY_DN210580_c0_g1_i1	NA	NA	NA	NA	0.764114532600396	-5.21719365744565	7.28373223890998e-07	8.26285690053394e-05	-2.7949554523257	2.51769072937495	-2.7949554523257	-2.28736347432474	-2.7949554523257	1.16680901243254	2.42935794624546	-0.918357284253413	1.35000429761805	-2.7949554523257	1	1
TRINITY_DN210870_c0_g1_i1	NA	NA	NA	NA	0.30886769952905	-5.86003521980956	3.30302791961329e-07	4.96890287037478e-05	-2.7949554523257	2.10273281624272	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.401282306245469	2.08397968414018	-1.74613847511871	0.782245154568444	-2.7949554523257	1	1
TRINITY_DN211101_c0_g1_i1	NA	NA	NA	NA	0.56415195689953	-4.73463101071986	1.699923980419e-05	0.00071510479905772	-2.16524544163402	2.36571416513326	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.57411669854778	2.2913257239102	-0.918357284253413	1.09387587118152	-2.7949554523257	1	1
TRINITY_DN211271_c0_g1_i1	NA	NA	NA	NA	0.173652645843297	-5.21830318515252	5.91483942271314e-06	0.000341801159124634	-2.7949554523257	1.68780142499704	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.204887940993521	2.21701896523231	-1.41464212065866	0.47308627809144	-2.7949554523257	1	1
TRINITY_DN211480_c0_g1_i1	rnf138	Chr06	96991714	96991714	0.692968235608947	-5.43361453864497	2.70807038281849e-06	0.000199891701857109	-2.7949554523257	2.12657433956788	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.401282306245469	2.72579238990273	-1.14526394908515	1.56744355820814	-2.7949554523257	1	1
TRINITY_DN211517_c0_g1_i1	NA	NA	NA	NA	0.176563814096529	-4.54384972989924	0.000146133734160836	0.00411912603011399	-2.7949554523257	1.51792947464491	-2.7949554523257	-2.7949554523257	-2.7949554523257	-0.449324384911941	2.33881906359059	-0.918357284253413	0.71094223789243	-2.7949554523257	1	1
TRINITY_DN211518_c0_g1_i1	NA	NA	NA	NA	1.75150462294784	-5.21795096274311	1.12330134793247e-05	0.000527454460757911	-2.7949554523257	3.58795498445067	-2.7949554523257	-2.7949554523257	-2.39613975678115	1.62553597325355	3.63587901750528	-0.129525510660132	2.23430828103268	-2.7949554523257	1	1
TRINITY_DN211532_c0_g1_i1	NA	NA	NA	NA	0.19152229726046	-4.85723714165946	3.39643063884272e-05	0.00122253836258994	-2.7949554523257	2.07849066550809	-2.7949554523257	-2.7949554523257	-2.7949554523257	-0.449324384911941	1.80839840281923	-1.14526394908515	0.977171676598341	-2.7949554523257	1	1
TRINITY_DN213500_c0_g1_i1	manf	Chr04	116954704	116954704	0.112187228821815	-4.77219508046049	3.40399991272856e-05	0.00122367165693931	-2.7949554523257	1.62223282353789	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.0956606309588249	2.0558336195966	-1.14526394908515	0.635931226883381	-2.7949554523257	1	1
TRINITY_DN213577_c0_g1_i1	NA	NA	NA	NA	2.11693018212209	-4.76719000691755	5.54019333741039e-05	0.00183436066482679	-2.7949554523257	3.5531923396407	-2.10680833915382	-2.7949554523257	-2.7949554523257	2.14738589341379	4.08900776244832	0.539194866171892	3.03360443343778	-2.19245455770144	1	1
TRINITY_DN21583_c0_g2_i1	lamb2-like	Chr04	127005972	127005972	2.01739581317908	-5.01717525294556	1.83528873439926e-07	3.45583620191642e-05	-2.16524544163402	3.7955351646306	-2.7949554523257	-2.28736347432474	-1.82758353556673	2.14738589341379	3.55774925011308	-0.0128447258788686	3.10487195891688	-2.19245455770144	1	1
TRINITY_DN21669_c0_g1_i1	NA	NA	NA	NA	0.329601550549586	-4.70611982872916	1.48403715873881e-05	0.000644453864179708	-2.7949554523257	2.02874898921776	-2.10680833915382	-2.7949554523257	-2.7949554523257	0.306424446919045	2.08397968414018	-1.14526394908515	0.977171676598341	-2.7949554523257	1	1
TRINITY_DN21681_c0_g1_i1	NA	NA	NA	NA	0.725013726965278	-5.14690493908685	3.54599754070853e-07	5.28133388211889e-05	-2.7949554523257	2.24020740008368	-1.64282023750256	-2.28736347432474	-2.7949554523257	0.306424446919045	2.63358670130779	-1.41464212065866	1.72050618711256	-2.7949554523257	1	1
TRINITY_DN21775_c0_g1_i1	NA	NA	NA	NA	0.100217804237782	-4.2695562295991	5.85077165713227e-05	0.00190964421635089	-2.7949554523257	1.55354173918148	-2.7949554523257	-2.7949554523257	-2.39613975678115	0.306424446919045	1.73928904438333	-0.918357284253413	1.09387587118152	-2.7949554523257	1	1
TRINITY_DN21835_c0_g1_i1	NA	NA	NA	NA	2.63051453516123	-5.62514654799777	1.07171505980525e-06	0.000106708895163343	-2.16524544163402	4.30933498292525	-2.7949554523257	-2.7949554523257	-2.08403302413162	2.88200141007379	4.56895014272337	0.195529773326246	3.21204795565144	-2.7949554523257	1	1
TRINITY_DN22057_c0_g1_i1	NA	NA	NA	NA	2.30816107749027	-5.13741378773508	1.8783982635088e-05	0.000777184307896154	-2.16524544163402	4.03481106055657	-2.7949554523257	-2.7949554523257	-2.7949554523257	1.90992877571389	4.30766632731371	0.377571295150074	2.94315909771748	-2.19245455770144	1	1
TRINITY_DN22109_c0_g1_i1	NA	NA	NA	NA	0.869680997947395	-6.57206922562664	1.04821275005186e-08	6.56868562463786e-06	-2.7949554523257	2.67147192047408	-2.7949554523257	-2.7949554523257	-2.39613975678115	0.0956606309588249	2.74354688098218	-2.17726545849033	1.75636257368158	-2.7949554523257	1	1
TRINITY_DN22226_c0_g1_i1	NA	NA	NA	NA	1.52279085778255	-5.06423030457385	4.90776860593028e-05	0.00166072169941504	-2.7949554523257	3.33521068768079	-2.7949554523257	-2.7949554523257	-2.7949554523257	1.27096544370387	3.23270442452677	-0.129525510660132	2.44672248866809	-2.7949554523257	1	1
TRINITY_DN22248_c0_g1_i1	n6amt2	Chr02	155934642	155934642	1.34474115065073	-5.1910162638417	1.48541027943155e-05	0.000644453864179708	-2.7949554523257	3.16146096117979	-2.7949554523257	-2.7949554523257	-2.7949554523257	1.45911623403813	2.79553585974635	-0.395693898822935	2.46850355965862	-2.7949554523257	1	1
TRINITY_DN22653_c0_g1_i1	NA	NA	NA	NA	0.547432498478833	-5.27843594964101	1.26515645866828e-06	0.000116731769253127	-2.7949554523257	2.17310698520658	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.306424446919045	2.36199201331951	-1.41464212065866	1.48435777817989	-2.19245455770144	1	1
TRINITY_DN22892_c0_g2_i1	NA	NA	NA	NA	0.589246288315433	-4.54402315848351	0.000190877042759038	0.0052208266240812	-2.7949554523257	2.28326761012715	-2.7949554523257	-2.7949554523257	-2.7949554523257	-0.151249604638113	2.47258213085558	-0.549790102435933	1.35000429761805	-2.7949554523257	1	1
TRINITY_DN23199_c0_g2_i1	LOC101730706	Chr06	42992264	42992264	0.611278506358602	-5.03068693630288	1.22548224336791e-06	0.000114987622021775	-2.16524544163402	2.15002826208756	-2.10680833915382	-2.7949554523257	-2.7949554523257	0.653342464118766	2.55532926252847	-1.41464212065866	1.25293884192637	-2.7949554523257	1	1
TRINITY_DN23288_c0_g2_i1	NA	NA	NA	NA	0.133387230009612	-4.03033198549726	0.000202814216519409	0.00551463409946684	-2.7949554523257	1.55354173918148	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.0956606309588249	2.13867618007723	-0.918357284253413	0.47308627809144	-1.76872717215642	1	1
TRINITY_DN23313_c0_g1_i1	NA	NA	NA	NA	0.151539766738388	-4.09811402228032	0.000211681590349171	0.00573883097048487	-2.7949554523257	1.92380471893649	-2.7949554523257	-2.7949554523257	-2.39613975678115	-0.151249604638113	1.84175001296474	-0.722335769265453	0.71094223789243	-2.7949554523257	1	1
TRINITY_DN23388_c0_g1_i1	NA	NA	NA	NA	1.68175758083369	1.39463199819089	0.00119351114383557	0.0282603836282024	1.57668302944918	1.05416346563521	2.91493841787576	0.930631178039421	1.74666855364459	0.401282306245469	0.833784484991768	2.80683181607819	1.0367035240059	1.11148790458713	4	2
TRINITY_DN23543_c0_g1_i1	NA	NA	NA	NA	0.145906465026967	-7.77873837749899	5.26098772865439e-09	4.1606897236901e-06	-2.7949554523257	1.62223282353789	-2.7949554523257	-2.7949554523257	-2.7949554523257	-0.449324384911941	1.9978385800478	-2.7949554523257	1.39619304224703	-2.7949554523257	1	1
TRINITY_DN23727_c0_g2_i1	NA	NA	NA	NA	1.10339892758363	-4.65493471444743	8.05114800226656e-05	0.00247068488583967	-2.7949554523257	3.07832879136842	-2.7949554523257	-2.7949554523257	-2.39613975678115	0.306424446919045	2.84571634495205	-0.256480086256985	1.68373587196089	-2.7949554523257	1	1
TRINITY_DN24113_c0_g2_i1	acat1	Chr02	156866472	156866472	2.09381425164094	-4.91831595236122	9.57400315551798e-07	9.89291339509755e-05	-1.72834411822014	3.77305269711788	-2.7949554523257	-2.7949554523257	-1.82758353556673	1.84391192428933	4.02511699462694	-0.0128447258788686	2.8631998103432	-1.76872717215642	1	1
TRINITY_DN24171_c0_g2_i1	pex11b	scaffold_4756	1460	1460	0.0565030998495229	-6.28857047333498	2.98106939912792e-07	4.73354426346459e-05	-2.7949554523257	1.68780142499704	-2.7949554523257	-2.7949554523257	-2.7949554523257	-0.625169655982334	2.0271274987384	-2.17726545849033	0.782245154568444	-2.7949554523257	1	1
TRINITY_DN24267_c0_g1_i1	NA	NA	NA	NA	1.93414183798071	-4.83247521251477	4.86900647005517e-05	0.00164962177590119	-2.7949554523257	3.81767264236536	-2.7949554523257	-2.7949554523257	-1.82758353556673	1.7747287120205	3.82285774199886	0.289419916998202	2.23430828103268	-2.7949554523257	1	1
TRINITY_DN24585_c0_g1_i1	NA	NA	NA	NA	0.718190056820438	-4.32851236982284	0.000353068117083721	0.00917645585058911	-2.7949554523257	2.60513952555542	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.653342464118766	2.31526781927391	-0.256480086256985	1.30228774418126	-2.7949554523257	1	1
TRINITY_DN24597_c0_g1_i1	NA	NA	NA	NA	0.382919646465803	-4.5247611361513	4.3947382002235e-05	0.00151969653614373	-2.16524544163402	2.28326761012715	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.306424446919045	2.0271274987384	-0.918357284253413	0.782245154568444	-2.7949554523257	1	1
TRINITY_DN24689_c0_g1_i1	bap1	Chr04	117712620	117712620	1.66174598774511	-4.39114433921828	0.000428566028095988	0.0109333711130847	-2.7949554523257	3.27248095361885	-2.7949554523257	-2.7949554523257	-2.39613975678115	1.11176809555219	3.68264519684226	0.539194866171892	2.33259332098195	-2.7949554523257	1	1
TRINITY_DN24786_c0_g1_i1	NA	NA	NA	NA	2.23690211148344	-5.18407107033999	1.10724471827474e-05	0.000524803660990492	-2.7949554523257	4.03481106055657	-2.7949554523257	-2.7949554523257	-2.39613975678115	1.94183787355662	4.12331693885414	0.289419916998202	2.94315909771748	-2.19245455770144	1	1
TRINITY_DN24793_c0_g1_i1	NA	NA	NA	NA	0.641337636876859	-4.8875745870917	9.37951628999739e-06	0.000463616090905585	-2.7949554523257	2.48117097551699	-2.7949554523257	-2.7949554523257	-2.39613975678115	0.490286144076308	2.42935794624546	-0.918357284253413	1.09387587118152	-2.7949554523257	1	1
TRINITY_DN24863_c0_g1_i1	pde5a	Chr01	61452590	61452590	0.37214392619219	-5.07911098253216	2.75429199828256e-06	0.000202762772639525	-2.7949554523257	2.10273281624272	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.306424446919045	2.11158712821608	-1.41464212065866	1.09387587118152	-2.19245455770144	1	1
TRINITY_DN24884_c0_g1_i1	NA	NA	NA	NA	1.30328546980973	-4.97659494408477	5.45064490169586e-05	0.0018090389793638	-2.7949554523257	3.21803861189106	-2.7949554523257	-2.7949554523257	-2.7949554523257	1.27096544370387	3.01608137758779	-0.256480086256985	1.82550773915772	-2.7949554523257	1	1
TRINITY_DN25097_c0_g1_i1	NA	NA	NA	NA	0.509715698033645	-5.59878647539604	1.40934687515288e-06	0.000125930303441429	-2.7949554523257	2.10273281624272	-2.7949554523257	-2.7949554523257	-2.7949554523257	-0.0225187352321436	2.31526781927391	-1.41464212065866	1.64600381744771	-2.7949554523257	1	1
TRINITY_DN25323_c0_g1_i1	NA	NA	NA	NA	0.938410619135983	-5.41221334050557	6.85155545115653e-07	7.96853171798373e-05	-2.7949554523257	2.55330881555671	-2.7949554523257	-2.7949554523257	-2.7949554523257	1.11176809555219	2.86206266091785	-1.14526394908515	1.52649870631558	-2.19245455770144	1	1
TRINITY_DN25323_c0_g2_i1	NA	NA	NA	NA	0.633000204834556	-4.88122887074627	5.39217005841678e-06	0.000323063348954495	-2.7949554523257	2.3250797603187	-2.7949554523257	-2.7949554523257	-2.39613975678115	0.867844710788138	2.31526781927391	-0.918357284253413	1.39619304224703	-2.7949554523257	1	1
TRINITY_DN25415_c0_g2_i1	NA	NA	NA	NA	0.102406400035313	-5.22102101305478	6.4078191080179e-06	0.000362939431953866	-2.7949554523257	1.83976207616531	-2.7949554523257	-2.7949554523257	-2.39613975678115	-1.33563772777027	1.93741419384701	-1.74613847511871	1.0367035240059	-2.7949554523257	1	1
TRINITY_DN25447_c0_g1_i1	LOC100488928	Chr09	13065883	13065883	0.417456440492463	-5.98367303919846	2.1839176906351e-07	3.82600263777085e-05	-2.7949554523257	2.10273281624272	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.0956606309588249	2.11158712821608	-1.74613847511871	1.52649870631558	-2.7949554523257	1	1
TRINITY_DN25531_c0_g1_i1	NA	NA	NA	NA	1.03416779298082	-4.74849255532051	5.31013903999939e-07	6.65088907815309e-05	-2.7949554523257	2.53560968965284	-2.7949554523257	-1.9126249955506	-2.39613975678115	1.21982698028876	2.94112637827362	-0.549790102435933	1.72050618711256	-2.19245455770144	1	1
TRINITY_DN25753_c0_g2_i1	NA	NA	NA	NA	3.49943560102764	-1.32324106833231	4.57535005181208e-05	0.00156933939819279	2.65413733591481	3.89605541282257	3.21775039062271	4.84302698204707	2.5556530634832	3.9564112874854	3.03061614398109	2.7583990817429	3.70946040642002	2.13794385011025	1	1
