gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB	A17MB	A16MB	A15MB	A15FB	A10FB	A8MB	average	ward.D
TRINITY_DN151271_c0_g1_i1	NA	NA	NA	NA	1.33287999609301	-6.91973250371384	9.7384199422877e-20	2.54294490742988e-17	-1.73504450210317	-2.80095690039957	-2.40314147493158	2.41496910228886	3.22077070635791	-2.80095690039957	1	1
TRINITY_DN151544_c0_g1_i1	NA	NA	NA	NA	0.778742811993722	-5.52759673305821	3.45830982318131e-13	3.3069478826808e-11	-2.80095690039957	-2.80095690039957	-1.42936630698453	1.96721614254047	2.52779128783008	-2.20003011048788	1	1
TRINITY_DN151817_c0_g1_i1	NA	NA	NA	NA	0.493205748214625	-5.00892275693353	5.2772032200101e-10	4.05985857920154e-08	-1.73504450210317	-2.80095690039957	-2.80095690039957	1.61969398329858	2.20449276005786	-1.18424054411856	1	1
TRINITY_DN151869_c0_g1_i1	NA	NA	NA	NA	0.0802349112605082	-8.32407187739489	9.63498815746823e-14	9.72703990306188e-12	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.04869792726308	1.98095731605388	-2.80095690039957	1	1
TRINITY_DN151939_c0_g1_i1	NA	NA	NA	NA	2.1274774541656	-4.22427818012137	1.14119446172734e-15	1.50443776685094e-13	-0.374967621974814	0.028897078239516	-0.853252432293572	3.01708111842375	3.94108013267038	-0.441007194222071	1	1
TRINITY_DN152151_c0_g1_i1	NA	NA	NA	NA	0.170161788781757	-8.42453817479515	3.72402417203917e-14	3.98162694645936e-12	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.10592276436388	2.09705011974543	-2.80095690039957	1	1
TRINITY_DN153151_c0_g1_i1	NA	NA	NA	NA	2.19778836603058	-6.89540902365311	5.15163139968702e-27	4.66342846404335e-24	-2.17171992517065	-2.11299845615924	-2.40314147493158	3.34877867243532	4.06029573889299	-1.450419068777	1	1
TRINITY_DN154745_c0_g1_i1	NA	NA	NA	NA	0.389894345462172	-6.41320844293152	7.85558355342714e-13	7.15886183088660e-11	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.21398245387655	2.35199742362946	-2.20003011048788	1	1
TRINITY_DN155425_c0_g1_i1	NA	NA	NA	NA	2.4191507072581	-8.0464205961716	1.94745768874564e-31	3.52580723021769e-28	-1.73504450210317	-2.80095690039957	-2.40314147493158	3.42945233905221	4.38545957630827	-2.80095690039957	1	1
TRINITY_DN156823_c0_g1_i1	NA	NA	NA	NA	2.2068859487653	-6.54265446197679	3.3474948120266e-25	2.1141375955862e-22	-1.4002877341572	-2.11299845615924	-1.83560912172104	3.15903350818489	4.17040758394805	-2.20003011048788	1	1
TRINITY_DN157272_c0_g1_i1	NA	NA	NA	NA	0.680872426255491	-5.91444681766597	2.59979562339926e-13	2.512549812977e-11	-2.80095690039957	-2.11299845615924	-1.83560912172104	1.61969398329858	2.58855798187121	-2.80095690039957	1	1
TRINITY_DN16215_c0_g2_i1	gss	Chr10	34611770	34611770	0.791005974498957	-4.82674763722101	2.75954018007759e-09	2.08748837521914e-07	-1.4002877341572	-2.80095690039957	-1.11274087240155	1.21398245387655	2.84252200402747	-2.80095690039957	1	1
TRINITY_DN165067_c0_g1_i1	NA	NA	NA	NA	0.714047482555292	-7.51661903136243	8.1667991481111e-17	1.26014638900712e-14	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.83807103148801	2.56858546232163	-2.80095690039957	1	1
TRINITY_DN165310_c0_g1_i1	NA	NA	NA	NA	0.0782505006019515	-6.76305342207959	2.91508198519344e-11	2.37020603209276e-09	-2.80095690039957	-2.80095690039957	-2.80095690039957	0.647492961618207	2.12467019773049	-2.20003011048788	1	1
TRINITY_DN165733_c0_g1_i1	NA	NA	NA	NA	0.729597448565923	-7.48236665912741	2.33046931355964e-16	3.3309765867547e-14	-2.17171992517065	-2.80095690039957	-2.80095690039957	1.73301046551953	2.64686828229274	-2.80095690039957	1	1
TRINITY_DN165810_c0_g1_i1	LOC100487185-like	scaffold_3087	993	993	0.270744982510852	-6.97706927143656	5.62844012862265e-13	5.21677640180906e-11	-2.17171992517065	-2.80095690039957	-2.80095690039957	1.16096409869487	2.20449276005786	-2.80095690039957	1	1
TRINITY_DN166447_c0_g1_i1	NA	NA	NA	NA	0.709094834130547	-6.80907692108663	6.04290810995731e-15	7.1976866465838e-13	-2.80095690039957	-2.80095690039957	-2.09164617812348	1.61969398329858	2.66579282822939	-2.80095690039957	1	1
TRINITY_DN170036_c0_g1_i1	NA	NA	NA	NA	1.29900062880994	-6.22423763923885	7.132974305026e-19	1.58778838689829e-16	-2.80095690039957	-1.64909525580169	-2.09164617812348	2.5028124326526	3.08676317995988	-2.20003011048788	1	1
TRINITY_DN170329_c0_g1_i1	NA	NA	NA	NA	0.663980337247652	-6.70912327181264	9.02022312396439e-15	1.05133991149142e-12	-2.17171992517065	-2.80095690039957	-2.40314147493158	1.57985373407854	2.60825777524153	-2.80095690039957	1	1
TRINITY_DN170734_c0_g1_i1	NA	NA	NA	NA	0.366126558945704	-8.64075943162834	2.45709854798726e-15	3.13274297031409e-13	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.31450928107061	2.30448538922902	-2.80095690039957	1	1
TRINITY_DN173093_c0_g1_i1	NA	NA	NA	NA	2.50040873798129	4.37220011795217	0.000777317526000432	0.0437958756298625	-0.235184153875417	-1.01686810869425	3.90652248197308	-0.631041007989067	-1.3526107646278	3.99417484854134	2	2
TRINITY_DN174883_c0_g1_i1	NA	NA	NA	NA	1.24339320767479	-6.82504330866996	5.20230909081369e-19	1.23929042087041e-16	-1.73504450210317	-2.80095690039957	-2.40314147493158	2.32142835555743	3.12828836258545	-2.80095690039957	1	1
TRINITY_DN177856_c0_g1_i1	NA	NA	NA	NA	0.608264227421426	-8.90452117859824	7.32525060791399e-18	1.37194366040773e-15	-2.80095690039957	-2.80095690039957	-2.80095690039957	2.36895671474399	1.88731419101035	-2.80095690039957	1	1
TRINITY_DN179695_c0_g1_i1	spred1	Chr08	90520636	90520636	0.16837766667933	-6.86571585881124	8.25450346400969e-12	6.98341279040844e-10	-2.80095690039957	-2.80095690039957	-2.80095690039957	0.793978946512683	2.20449276005786	-2.20003011048788	1	1
TRINITY_DN180006_c0_g1_i1	rec8	Chr01	127110813	127110813	0.854238100879141	-6.50134213691408	5.10006045802079e-15	6.26707429223849e-13	-2.80095690039957	-2.80095690039957	-1.83560912172104	1.73301046551953	2.82579203842176	-2.80095690039957	1	1
TRINITY_DN180105_c0_g1_i1	NA	NA	NA	NA	1.97441486199361	-6.21806566031793	6.97737579192148e-22	2.52646125841615e-19	-1.73504450210317	-1.64909525580169	-2.80095690039957	3.18582171543803	3.76798169101939	-1.18424054411856	1	1
TRINITY_DN180240_c0_g1_i1	NA	NA	NA	NA	0.898492972772833	-9.21291283316804	5.72344219503624e-19	1.32847452727008e-16	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.76888748943137	2.90756677165959	-2.80095690039957	1	1
TRINITY_DN18087_c0_g1_i1	NA	NA	NA	NA	0.950807102308738	-6.59598100804429	4.98055045711025e-17	8.04580072333507e-15	-2.80095690039957	-2.80095690039957	-1.83560912172104	2.24706443840445	2.68447234225389	-2.80095690039957	1	1
TRINITY_DN181636_c0_g1_i1	NA	NA	NA	NA	0.705318421857008	-5.94451362132496	2.1613285304808e-14	2.40252548838082e-12	-2.17171992517065	-2.80095690039957	-1.83560912172104	1.96721614254047	2.42045455089201	-2.80095690039957	1	1
TRINITY_DN181720_c0_g1_i1	NA	NA	NA	NA	0.129538056596328	-6.87737036392249	4.89201863357152e-13	4.59697404954678e-11	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.31450928107061	1.88731419101035	-2.80095690039957	1	1
TRINITY_DN182176_c0_g1_i1	NA	NA	NA	NA	1.38921051861949	-6.6741476627298	1.93510196544003e-20	5.59059192292073e-18	-2.80095690039957	-2.80095690039957	-1.83560912172104	2.60559100944216	3.19494654138886	-2.20003011048788	1	1
TRINITY_DN182179_c0_g1_i1	NA	NA	NA	NA	0.0983734148906466	-8.34422101948458	1.79779109495426e-13	1.77536773693355e-11	-2.80095690039957	-2.80095690039957	-2.80095690039957	0.926952726440124	2.06889092337627	-2.80095690039957	1	1
TRINITY_DN18389_c0_g2_i1	NA	NA	NA	NA	0.696091196670772	7.91679485619289	3.36058327439949e-05	0.00218333397088198	0.840783455644847	1.86807480498781	1.85043152606172	-2.80095690039957	-2.80095690039957	-2.80095690039957	2	2
TRINITY_DN184038_c0_g1_i1	NA	NA	NA	NA	0.441039256736344	-8.72268827036462	2.77022303848618e-16	3.91827849250882e-14	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.53888196921614	2.30448538922902	-2.80095690039957	1	1
TRINITY_DN186691_c0_g1_i1	NA	NA	NA	NA	0.95553585377944	-5.67652035270441	2.14367077049622e-14	2.39570646561176e-12	-1.73504450210317	-2.80095690039957	-1.61823566771774	1.96721614254047	2.82579203842176	-2.80095690039957	1	1
TRINITY_DN193361_c0_g1_i1	mgst3	Chr04	108870716	108870716	2.99078314663236	-6.63955519017914	2.55198204252583e-35	8.66302204110926e-32	-0.703184206064212	-1.64909525580169	-1.83560912172104	4.13370523583532	4.85821526138556	-1.77707622703155	1	1
TRINITY_DN193422_c0_g1_i1	NA	NA	NA	NA	0.325003522183799	-5.86423742791407	8.38676366267850e-12	7.07327145302361e-10	-2.80095690039957	-2.11299845615924	-2.09164617812348	1.21398245387655	2.23014811767719	-2.80095690039957	1	1
TRINITY_DN193631_c0_g1_i1	NA	NA	NA	NA	1.97928186116148	-6.37253093607306	2.74897314588427e-22	1.09785093709969e-19	-2.80095690039957	-2.80095690039957	-1.42936630698453	3.08980251561047	3.85300312007126	-1.450419068777	1	1
TRINITY_DN193688_c0_g1_i1	NA	NA	NA	NA	2.23983333245234	-6.58723658429	3.44740071487439e-24	1.70220111297898e-21	-1.73504450210317	-2.80095690039957	-1.83560912172104	3.07554853389011	4.26031014524864	-1.450419068777	1	1
TRINITY_DN193759_c0_g1_i1	NA	NA	NA	NA	0.807455914010115	-6.8631857197643	4.3150406437398e-17	7.05925052783384e-15	-2.17171992517065	-2.80095690039957	-2.40314147493158	2.05701278695576	2.56858546232163	-2.80095690039957	1	1
TRINITY_DN193911_c0_g1_i1	NA	NA	NA	NA	2.44695011590473	-6.76551086898923	1.09479799724972e-29	1.74890760066534e-26	-1.73504450210317	-1.64909525580169	-2.09164617812348	3.4844337569894	4.37399750920803	-1.77707622703155	1	1
TRINITY_DN194707_c0_g1_i1	NA	NA	NA	NA	1.29471686810236	-6.2692887974724	8.50062740606242e-19	1.83215506719395e-16	-2.80095690039957	-2.80095690039957	-1.83560912172104	2.56535388614261	3.04400726360632	-1.77707622703155	1	1
TRINITY_DN194884_c0_g1_i1	LOC100492997-like	Chr02	146585783	146585783	0.187864385874309	-8.44442196503032	1.3273431918875e-14	1.5082284126397e-12	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.26512127763935	2.04017114274918	-2.80095690039957	1	1
TRINITY_DN195602_c0_g1_i1	NA	NA	NA	NA	0.435448725516426	-6.46217551699458	3.39056434106616e-14	3.6394290834124e-12	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.69621844720812	2.15177141337652	-2.20003011048788	1	1
TRINITY_DN195698_c0_g1_i1	NA	NA	NA	NA	0.6784612326043	-5.61026670902024	1.2459166863317e-12	1.1057307010036e-10	-2.80095690039957	-2.80095690039957	-1.83560912172104	1.57985373407854	2.58855798187121	-1.77707622703155	1	1
TRINITY_DN195903_c0_g1_i1	NA	NA	NA	NA	0.236854358967056	-6.18630860584383	5.11286287749067e-12	4.36635274100674e-10	-2.17171992517065	-2.80095690039957	-2.80095690039957	1.21398245387655	2.09705011974543	-2.20003011048788	1	1
TRINITY_DN196376_c0_g1_i1	NA	NA	NA	NA	0.525317757594094	-7.26599389541515	1.4917286751098e-15	1.94763825144023e-13	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.80389392743785	2.25535520755342	-2.20003011048788	1	1
TRINITY_DN196817_c0_g1_i1	LOC100486614	scaffold_2081	6736	6736	1.07532716193087	-6.63930551498508	6.7167968415714e-18	1.26672258212885e-15	-2.17171992517065	-2.11299845615924	-2.40314147493158	2.14154627418406	2.95449537125579	-2.80095690039957	1	1
TRINITY_DN199013_c0_g1_i1	LOC100489882	scaffold_428	51457	51457	0.404540927152344	7.56331272459804	0.000123412335710063	0.0076344164029116	-0.5297622160373	-2.80095690039957	1.45440399623669	-2.80095690039957	-2.80095690039957	1.8884064398118	2	2
TRINITY_DN199328_c0_g1_i1	NA	NA	NA	NA	0.213088210945647	7.36100900973197	5.72084157688872e-05	0.00364696935923866	1.01890757599608	-2.80095690039957	1.00824829314962	-2.80095690039957	-2.80095690039957	1.15019594985406	2	2
TRINITY_DN200018_c0_g1_i1	LOC100485437	Chr01	67211793	67211793	0.1516134283135	-6.849095392613	1.22396386812556e-12	1.08980940218642e-10	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.16096409869487	2.01086800385563	-2.20003011048788	1	1
TRINITY_DN200094_c0_g1_i1	NA	NA	NA	NA	2.27178982868038	-6.80034299957411	8.88839347917983e-29	1.20691050857043e-25	-2.80095690039957	-1.64909525580169	-1.83560912172104	3.537396517413	4.06029573889299	-1.77707622703155	1	1
TRINITY_DN20122_c0_g1_i1	NA	NA	NA	NA	1.98676676345361	9.32885722205577	5.91618973850185e-06	0.000401664911821237	-2.80095690039957	3.63434339783013	1.133372028601	-2.80095690039957	-2.80095690039957	3.15252924896712	2	2
TRINITY_DN202270_c0_g1_i1	NA	NA	NA	NA	-0.00997740602388897	7.07436492426906	0.000253975511484776	0.0151254670293686	1.17743657896618	-2.80095690039957	1.22057136078911	-2.80095690039957	-2.80095690039957	-0.765282507635688	2	2
TRINITY_DN207301_c0_g1_i1	NA	NA	NA	NA	0.8113148065001	-9.12058652635417	7.29768691137052e-19	1.61124620692756e-16	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.83807103148801	2.73910216117134	-2.80095690039957	1	1
TRINITY_DN207325_c0_g1_i1	tspan31	Chr02	138418876	138418876	1.1762310349628	-5.34321182922217	5.14394582487284e-13	4.80048579952137e-11	-1.73504450210317	-0.781251112019404	-2.40314147493158	2.11391516257171	3.05840048702792	-2.80095690039957	1	1
TRINITY_DN207847_c0_g1_i1	NA	NA	NA	NA	1.87687475887665	-6.4272477890645	3.24793032835979e-22	1.26005777038952e-19	-1.73504450210317	-2.80095690039957	-1.61823566771774	2.87616396151913	3.81111862915663	-2.20003011048788	1	1
TRINITY_DN207883_c0_g1_i1	cd151	Chr04	35118694	35118694	1.19391316872039	-5.89710067466548	1.16715739244226e-17	2.04493505203577e-15	-1.73504450210317	-2.80095690039957	-1.83560912172104	2.39214633692848	2.96980503516263	-2.20003011048788	1	1
TRINITY_DN207957_c0_g1_i1	mtfr2	Chr05	34093859	34093859	0.938465679580603	-5.88602162050618	1.68007697409166e-15	2.17265954216225e-13	-2.17171992517065	-2.80095690039957	-1.83560912172104	1.96721614254047	2.80886578823336	-2.20003011048788	1	1
TRINITY_DN208326_c0_g1_i1	NA	NA	NA	NA	1.99215087155239	-6.95067638109809	2.91009428129298e-25	1.88165310469222e-22	-2.17171992517065	-1.64909525580169	-2.09164617812348	3.11789481883345	3.86942226623169	-2.80095690039957	1	1
TRINITY_DN208396_c0_g1_i1	NA	NA	NA	NA	1.71511264941746	-7.28339842963358	4.6889980028724e-24	2.27391283507153e-21	-2.17171992517065	-2.11299845615924	-2.80095690039957	2.82595741880076	3.60104778460918	-2.20003011048788	1	1
TRINITY_DN208462_c0_g1_i1	NA	NA	NA	NA	0.907785892852726	-7.67661831889542	1.65157587302354e-16	2.46438714196156e-14	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.57985373407854	2.98495393966879	-2.20003011048788	1	1
TRINITY_DN208601_c0_g1_i1	NA	NA	NA	NA	0.919697894723486	-7.68709740563602	4.76896035721726e-18	9.18515293765597e-16	-2.17171992517065	-2.80095690039957	-2.80095690039957	1.96721614254047	2.82579203842176	-2.80095690039957	1	1
TRINITY_DN208828_c0_g1_i1	NA	NA	NA	NA	0.300894596930811	-5.75074239422711	3.07176590595551e-11	2.49014766292638e-09	-2.17171992517065	-2.80095690039957	-2.80095690039957	1.21398245387655	2.17837290214147	-1.77707622703155	1	1
TRINITY_DN209170_c0_g1_i1	NA	NA	NA	NA	0.400787732409319	-5.39364874637034	2.14232405360042e-10	1.6670227599893e-08	-2.80095690039957	-2.80095690039957	-1.42936630698453	1.45327328906518	2.20449276005786	-2.80095690039957	1	1
TRINITY_DN209318_c0_g1_i1	NA	NA	NA	NA	0.400482747656569	-6.47838762634444	1.95564399134504e-12	1.7132072217083e-10	-2.80095690039957	-2.80095690039957	-2.09164617812348	1.10592276436388	2.42045455089201	-2.80095690039957	1	1
TRINITY_DN209985_c0_g1_i1	NA	NA	NA	NA	1.77204179881024	2.75212744373632	4.4177586911112e-06	0.000301439881342982	2.27819944449889	2.0922646432765	2.57899173946375	-0.455191471247402	-0.171751613782412	1.82943497623451	2	2
TRINITY_DN210238_c0_g1_i1	NA	NA	NA	NA	0.254437397659741	-6.96546972508766	1.87245934529205e-13	1.84006171810501e-11	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.40848538666962	2.04017114274918	-2.20003011048788	1	1
TRINITY_DN210309_c0_g1_i1	NA	NA	NA	NA	1.51641892374829	-6.17452578201507	3.75965216568237e-18	7.34538660888029e-16	-1.12876381926177	-2.80095690039957	-2.40314147493158	2.52396226320944	3.42340269883999	-2.20003011048788	1	1
TRINITY_DN211518_c0_g1_i1	NA	NA	NA	NA	0.436235014115565	-7.21647078490344	5.55856334899528e-15	6.73901361020825e-13	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.61969398329858	2.23014811767719	-2.80095690039957	1	1
TRINITY_DN213577_c0_g1_i1	NA	NA	NA	NA	1.1154922254694	-7.14530775264961	1.45867198064382e-18	3.02390496017896e-16	-2.80095690039957	-2.11299845615924	-2.80095690039957	2.14154627418406	3.02946899616737	-2.20003011048788	1	1
TRINITY_DN21583_c0_g2_i1	lamb2-like	Chr04	127005972	127005972	1.17605980824663	-6.14147992619837	3.38022656757569e-17	5.66646993183043e-15	-2.17171992517065	-2.80095690039957	-1.83560912172104	2.14154627418406	3.10073813157402	-2.20003011048788	1	1
TRINITY_DN21835_c0_g1_i1	NA	NA	NA	NA	1.50248174403927	-7.13289338919725	4.94848496576169e-23	2.0472956923034e-20	-2.17171992517065	-2.80095690039957	-2.09164617812348	2.87616396151913	3.20791640450048	-2.80095690039957	1	1
TRINITY_DN22057_c0_g1_i1	NA	NA	NA	NA	0.980116556480648	-7.0067553690147	3.76885143924425e-17	6.24089625216806e-15	-2.17171992517065	-2.80095690039957	-2.80095690039957	1.90408818319866	2.93902149937841	-2.20003011048788	1	1
TRINITY_DN22226_c0_g1_i1	NA	NA	NA	NA	0.4403524603833	-8.72160821335905	1.70596280717707e-15	2.19567923955013e-13	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.26512127763935	2.44257028361013	-2.80095690039957	1	1
TRINITY_DN22248_c0_g1_i1	n6amt2	Chr02	155934642	155934642	0.511552940574189	-8.7990225826967	2.59791710245912e-16	3.69380286656976e-14	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.45327328906518	2.46435210635604	-2.80095690039957	1	1
TRINITY_DN2374_c0_g1_i1	NA	NA	NA	NA	0.684124126202659	7.95604206834054	9.37344026139593e-07	6.59467661084791e-05	1.07370906802801	2.20628844234486	-0.739141371921049	-2.80095690039957	-2.80095690039957	1.15019594985406	2	2
TRINITY_DN24113_c0_g2_i1	acat1	Chr02	156866472	156866472	0.947188875841964	-5.40658471273114	4.51616807533317e-14	4.73535044099702e-12	-1.73504450210317	-2.80095690039957	-1.83560912172104	1.83807103148801	2.85906018532568	-1.77707622703155	1	1
TRINITY_DN24267_c0_g1_i1	NA	NA	NA	NA	0.511717781199116	-6.12744568526379	1.89996881125145e-13	1.85602348946603e-11	-2.80095690039957	-2.80095690039957	-1.83560912172104	1.76888748943137	2.23014811767719	-2.80095690039957	1	1
TRINITY_DN24512_c0_g1_i1	NA	NA	NA	NA	0.378248703793666	-4.14218897664729	1.32066374220355e-05	0.000881210448329774	-1.73504450210317	-1.01686810869425	-1.83560912172104	-1.0639995043594	2.64686828229274	-2.20003011048788	1	1
TRINITY_DN24689_c0_g1_i1	bap1	Chr04	117712620	117712620	0.329506523862304	-7.10297213305997	2.8637597414709e-13	2.74809622965107e-11	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.10592276436388	2.3284369858261	-2.80095690039957	1	1
TRINITY_DN24786_c0_g1_i1	NA	NA	NA	NA	0.986848001404023	-7.05969531451081	1.31305315779957e-17	2.28580670553608e-15	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.93599742133132	2.93902149937841	-2.20003011048788	1	1
TRINITY_DN24884_c0_g1_i1	NA	NA	NA	NA	0.0621357534961174	-8.30409499552611	4.19090155933696e-14	4.44579350183257e-12	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.26512127763935	1.82132853373759	-2.80095690039957	1	1
TRINITY_DN25808_c0_g1_i1	NA	NA	NA	NA	0.111142407109836	-6.85770029844055	1.18480635659598e-12	1.05841402059464e-10	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.16096409869487	1.95041335208315	-2.80095690039957	1	1
TRINITY_DN26128_c0_g1_i1	NA	NA	NA	NA	1.01708863780102	-6.58374377671247	2.83485535477888e-17	4.78174949501429e-15	-1.73504450210317	-2.80095690039957	-2.40314147493158	2.14154627418406	2.85906018532568	-2.80095690039957	1	1
TRINITY_DN27351_c0_g1_i1	NA	NA	NA	NA	2.15298167942697	-7.80023478537605	2.67150315848717e-28	3.02291713645983e-25	-2.80095690039957	-2.11299845615924	-2.09164617812348	3.2379505553941	4.07452816669442	-2.80095690039957	1	1
TRINITY_DN27477_c0_g1_i1	NA	NA	NA	NA	1.14662927198032	-6.03263618942569	2.92615262605865e-16	4.11738481170336e-14	-2.17171992517065	-2.11299845615924	-2.40314147493158	1.96721614254047	3.12828836258545	-1.77707622703155	1	1
TRINITY_DN31207_c0_g1_i1	nme5	Chr03	22271480	22271480	2.68884874125913	-7.67776852983301	8.5053855664301e-34	2.30980755827542e-30	-2.80095690039957	-2.11299845615924	-2.09164617812348	3.69488654463391	4.65538916250314	-1.77707622703155	1	1
TRINITY_DN3517_c0_g1_i1	NA	NA	NA	NA	1.57689890741674	-5.83382699458807	1.76493014303537e-18	3.60377502965501e-16	-1.4002877341572	-2.80095690039957	-2.40314147493158	2.77394046973413	3.35508868249542	-1.18424054411856	1	1
TRINITY_DN3527_c0_g1_i1	NA	NA	NA	NA	0.431307367715059	-6.50404500021918	6.60305280467875e-14	6.84424064949087e-12	-2.80095690039957	-2.80095690039957	-2.09164617812348	1.6584635389634	2.17837290214147	-2.80095690039957	1	1
TRINITY_DN36259_c0_g1_i1	NA	NA	NA	NA	3.52800543179911	1.50028533403705	0.000154955195444829	0.00937220098595819	3.55516075121424	4.19314136377616	3.9196122186891	2.56535388614261	2.20449276005786	3.7457464249775	2	2
TRINITY_DN36309_c0_g1_i1	NA	NA	NA	NA	1.62269357041426	-5.88699941819883	7.88389841256635e-18	1.44664208912206e-15	-2.17171992517065	-2.80095690039957	-2.40314147493158	2.9246818902388	3.33157908666174	-0.765282507635688	1	1
TRINITY_DN36681_c0_g2_i1	NA	NA	NA	NA	0.436235014115565	-7.21646351198765	5.53062311005145e-15	6.73520770402095e-13	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.61969398329858	2.23014811767719	-2.80095690039957	1	1
TRINITY_DN36827_c0_g1_i1	cacna1c-like	scaffold_41	567763	567763	1.04340685187295	-7.1584626232708	1.31779424016247e-18	2.77421226202264e-16	-2.80095690039957	-2.80095690039957	-2.09164617812348	2.19526983612658	2.89157843787848	-2.80095690039957	1	1
TRINITY_DN37617_c0_g1_i1	NA	NA	NA	NA	1.08650690648993	-6.35730795500243	2.44639226842986e-17	4.1784072222484e-15	-2.80095690039957	-2.80095690039957	-1.83560912172104	2.24706443840445	2.90756677165959	-2.20003011048788	1	1
TRINITY_DN38445_c0_g1_i1	NA	NA	NA	NA	2.20747038691406	5.62779767038558	1.70720780260435e-06	0.000117971099988107	2.55351326585722	-0.401234749284379	2.23251624033125	-2.13799620247451	-1.69485415288303	3.96707296681872	2	2
TRINITY_DN3894_c0_g2_i1	sptlc2	Chr08	61825282	61825282	0.196158702200712	-5.6842808030822	1.78826055952262e-10	1.40357780390046e-08	-2.80095690039957	-2.80095690039957	-2.40314147493158	0.861997325305233	2.17837290214147	-1.77707622703155	1	1
TRINITY_DN3972_c0_g1_i1	NA	NA	NA	NA	0.47863030425849	-7.26442357790659	1.21497359454233e-14	1.39219569227789e-12	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.40848538666962	2.42045455089201	-2.80095690039957	1	1
TRINITY_DN40286_c0_g1_i1	NA	NA	NA	NA	1.90492495700508	-7.14784424787276	7.31747080313497e-25	4.51637624092583e-22	-2.17171992517065	-2.80095690039957	-2.40314147493158	2.98693415934489	3.81111862915663	-1.77707622703155	1	1
TRINITY_DN43474_c0_g1_i1	rab37	Chr10	35372206	35372206	0.478871847821111	-6.50986390663571	1.03605551281016e-14	1.20239998125579e-12	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.83807103148801	2.12467019773049	-2.20003011048788	1	1
TRINITY_DN4371_c0_g1_i1	LOC100145141	Chr04	87312261	87312261	2.41303171393151	-7.09227201223173	2.13824437996191e-28	2.52470880985329e-25	-1.12876381926177	-2.80095690039957	-2.80095690039957	3.63782337556064	4.23519023745454	-1.77707622703155	1	1
TRINITY_DN44021_c0_g2_i1	NA	NA	NA	NA	0.877136029676858	-9.19031388559963	6.97851767878214e-19	1.56624466613791e-16	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.76888748943137	2.87541092957533	-2.80095690039957	1	1
TRINITY_DN44368_c0_g2_i1	NA	NA	NA	NA	0.0987694522811507	-8.34491549785672	6.93700424753769e-14	7.16305035552779e-12	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.10592276436388	1.98095731605388	-2.80095690039957	1	1
TRINITY_DN44602_c0_g2_i1	yeats4	Chr03	49475863	49475863	1.20341046177485	-7.98628437790721	5.50617420973341e-19	1.28906183632526e-16	-2.17171992517065	-2.80095690039957	-2.80095690039957	1.90408818319866	3.28337839854852	-2.80095690039957	1	1
TRINITY_DN44972_c0_g2_i1	NA	NA	NA	NA	0.827949114562943	2.71902803699522	0.000362239666203133	0.0214321189870991	1.07370906802801	0.359806542676778	1.50159404113648	-1.3415327346022	-0.844311435463953	1.70372731827497	2	2
TRINITY_DN44985_c0_g1_i1	NA	NA	NA	NA	0.116026803561871	-8.36362193930058	6.676137088028e-13	6.14589338642631e-11	-2.80095690039957	-2.80095690039957	-2.80095690039957	0.647492961618207	2.20449276005786	-2.80095690039957	1	1
TRINITY_DN45308_c0_g2_i1	NA	NA	NA	NA	0.287453771427383	-8.55430009547153	1.1574241785354e-14	1.3375390815526e-12	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.16096409869487	2.25535520755342	-2.80095690039957	1	1
TRINITY_DN45316_c0_g1_i1	NA	NA	NA	NA	0.966720296340503	-7.03474312239035	7.98708215360323e-17	1.23945822883087e-14	-2.17171992517065	-2.80095690039957	-2.40314147493158	1.76888748943137	2.98495393966879	-2.80095690039957	1	1
