gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	PV.XY23.XX23	FDR.XY23.XX23	stage	sexbias	tissue
TRINITY_DN114283_c0_g2_i2	kcnn1	Chr01	99413404	99413404	0.231456596	1.622384476	0.003704107	0.008523526	Gonad	male	adult
TRINITY_DN116837_c0_g1_i1	NA	NA	NA	NA	2.594956335	1.622873299	0.01171894	0.02377084	Gonad	male	adult
TRINITY_DN135387_c2_g2_i2	NA	NA	NA	NA	2.439285319	1.623066739	3.88E-05	0.000135648	Gonad	male	adult
TRINITY_DN107257_c0_g1_i1	NA	NA	NA	NA	0.830375412	1.623084806	0.003694183	0.008504159	Gonad	male	adult
TRINITY_DN118533_c0_g1_i1	cela1-like.1	Chr02	139175426	139175426	1.734995569	1.62335682	0.000119634	0.000381208	Gonad	male	adult
TRINITY_DN119833_c0_g1_i1	NA	NA	NA	NA	2.028535032	1.623680213	0.000406036	0.001155011	Gonad	male	adult
TRINITY_DN124945_c0_g2_i1	NA	NA	NA	NA	9.327091496	1.623816672	7.06E-08	3.95E-07	Gonad	male	adult
TRINITY_DN130295_c0_g1_i2	rhoh	Chr01	27214303	27214303	4.441551624	1.624528932	1.37E-05	5.19E-05	Gonad	male	adult
TRINITY_DN128815_c0_g4_i1	NA	NA	NA	NA	10.27663514	1.624582012	1.97E-05	7.25E-05	Gonad	male	adult
TRINITY_DN131868_c0_g11_i1	NA	NA	NA	NA	1.286313541	1.624981414	0.004378415	0.009891552	Gonad	male	adult
TRINITY_DN118134_c0_g6_i7	NA	NA	NA	NA	1.600797717	1.625071487	0.001211288	0.003114859	Gonad	male	adult
TRINITY_DN125789_c3_g2_i3	NA	NA	NA	NA	3.380901753	1.625326986	1.20E-05	4.60E-05	Gonad	male	adult
TRINITY_DN127320_c1_g3_i2	NA	NA	NA	NA	5.099667092	1.625979289	2.84E-06	1.21E-05	Gonad	male	adult
TRINITY_DN165623_c0_g1_i1	NA	NA	NA	NA	1.393513095	1.62601288	0.000362947	0.001043334	Gonad	male	adult
TRINITY_DN127386_c0_g6_i1	Xetrov90014623m	Chr05	109525298	109525298	0.771397247	1.626823481	0.001335965	0.003402504	Gonad	male	adult
TRINITY_DN134736_c2_g3_i1	NA	NA	NA	NA	2.889103191	1.627140551	0.002385338	0.005732128	Gonad	male	adult
TRINITY_DN129335_c5_g1_i1	NA	NA	NA	NA	5.530362416	1.628222139	0.000108495	0.000348717	Gonad	male	adult
TRINITY_DN130965_c1_g3_i1	n4bp1	Chr04	25940137	25940137	-0.036459956	1.628313293	0.003907633	0.008942606	Gonad	male	adult
TRINITY_DN130727_c0_g9_i2	NA	NA	NA	NA	4.142838119	1.628385372	7.48E-06	2.97E-05	Gonad	male	adult
TRINITY_DN128434_c1_g1_i1	cd247	Chr02	1909146	1909146	0.196072991	1.628494618	0.006001188	0.013111355	Gonad	male	adult
TRINITY_DN128982_c0_g1_i1	NA	NA	NA	NA	1.966111957	1.628563838	0.000537426	0.001490025	Gonad	male	adult
TRINITY_DN132044_c0_g3_i8	avpi1	Chr07	24888221	24888221	2.86713784	1.628851055	4.66E-05	0.000160216	Gonad	male	adult
TRINITY_DN126524_c0_g1_i1	NA	NA	NA	NA	0.496237998	1.629134643	0.001062072	0.002765506	Gonad	male	adult
TRINITY_DN127403_c4_g1_i3	NA	NA	NA	NA	2.344485531	1.629215214	0.000463094	0.001301371	Gonad	male	adult
TRINITY_DN135499_c5_g2_i1	NA	NA	NA	NA	2.304581441	1.629294498	0.002066455	0.005036649	Gonad	male	adult
TRINITY_DN130825_c2_g5_i1	NA	NA	NA	NA	0.28241694	1.62962122	0.007017797	0.015079675	Gonad	male	adult
TRINITY_DN132788_c6_g1_i5	LOC101730225	Chr02	24523608	24523608	1.598505086	1.629757166	0.000472463	0.001325224	Gonad	male	adult
TRINITY_DN129942_c0_g1_i1	NA	NA	NA	NA	0.850279537	1.629884433	0.00484333	0.010816227	Gonad	male	adult
TRINITY_DN125613_c5_g4_i1	LOC100491602-like	Chr05	123674116	123674116	1.842131532	1.629992931	0.000764367	0.002047022	Gonad	male	adult
TRINITY_DN115690_c0_g1_i1	LOC101734185	scaffold_69	804040	804040	0.287973756	1.63015495	0.013953915	0.027708856	Gonad	male	adult
TRINITY_DN129661_c1_g7_i2	LOC100493336	Chr09	46295541	46295541	0.231749283	1.630594586	0.017685318	0.034173943	Gonad	male	adult
TRINITY_DN120444_c2_g2_i3	NA	NA	NA	NA	0.579208482	1.630640288	0.004806658	0.010744967	Gonad	male	adult
TRINITY_DN123491_c0_g2_i4	NA	NA	NA	NA	4.220338649	1.631329692	7.01E-07	3.35E-06	Gonad	male	adult
TRINITY_DN124085_c6_g1_i4	NA	NA	NA	NA	0.226436218	1.631436456	0.003587249	0.008285895	Gonad	male	adult
TRINITY_DN133578_c2_g2_i2	NA	NA	NA	NA	10.25218111	1.631511025	2.65E-05	9.58E-05	Gonad	male	adult
TRINITY_DN135104_c0_g1_i2	NA	NA	NA	NA	1.973362374	1.63197051	0.000318568	0.000928779	Gonad	male	adult
TRINITY_DN115005_c0_g1_i2	pars2	Chr04	87523532	87523532	4.901015484	1.632292133	0.000421317	0.001193785	Gonad	male	adult
TRINITY_DN129680_c1_g2_i6	NA	NA	NA	NA	5.821867247	1.632350685	2.16E-06	9.43E-06	Gonad	male	adult
TRINITY_DN128732_c0_g1_i2	NA	NA	NA	NA	0.574129986	1.632629149	0.001217037	0.003128573	Gonad	male	adult
TRINITY_DN127757_c0_g1_i1	NA	NA	NA	NA	3.273782197	1.634411014	7.98E-05	0.000262355	Gonad	male	adult
TRINITY_DN131177_c2_g1_i2	LOC100496394	Chr07	69325011	69325011	3.356740109	1.634447695	1.71E-05	6.36E-05	Gonad	male	adult
TRINITY_DN134258_c1_g1_i5	NA	NA	NA	NA	7.195899647	1.63474591	1.38E-06	6.24E-06	Gonad	male	adult
TRINITY_DN130469_c2_g8_i1	LOC100486331	Chr02	85012846	85012846	2.73061019	1.634977434	4.96E-05	0.000169662	Gonad	male	adult
TRINITY_DN127286_c0_g1_i2	NA	NA	NA	NA	4.583193369	1.635090991	8.83E-05	0.000288274	Gonad	male	adult
TRINITY_DN135287_c3_g2_i2	NA	NA	NA	NA	0.709815519	1.635103478	0.017048439	0.033090664	Gonad	male	adult
TRINITY_DN128639_c3_g2_i2	NA	NA	NA	NA	3.663917839	1.636111731	6.55E-05	0.000219367	Gonad	male	adult
TRINITY_DN135214_c3_g3_i1	il17b	Chr03	31777972	31777972	0.2909669	1.636257578	0.002665971	0.006345005	Gonad	male	adult
TRINITY_DN124076_c2_g2_i3	NA	NA	NA	NA	7.520762053	1.636711435	1.90E-06	8.40E-06	Gonad	male	adult
TRINITY_DN135721_c0_g1_i2	exoc3l4	Chr08	77284520	77284520	4.725205809	1.636908227	0.000449674	0.001267288	Gonad	male	adult
TRINITY_DN132767_c0_g1_i1	NA	NA	NA	NA	5.129349057	1.637161999	7.48E-06	2.97E-05	Gonad	male	adult
TRINITY_DN116548_c0_g1_i2	NA	NA	NA	NA	0.196296651	1.63736117	0.017041995	0.033081001	Gonad	male	adult
TRINITY_DN131259_c12_g3_i1	NA	NA	NA	NA	0.787675963	1.637465966	0.004035866	0.009202459	Gonad	male	adult
TRINITY_DN135994_c1_g1_i5	NA	NA	NA	NA	1.978638303	1.637585199	0.015892287	0.031125098	Gonad	male	adult
TRINITY_DN110732_c0_g1_i2	NA	NA	NA	NA	1.023730043	1.637654628	0.000649741	0.001770524	Gonad	male	adult
TRINITY_DN136052_c1_g1_i3	NA	NA	NA	NA	4.25657287	1.637732354	0.000129005	0.000407443	Gonad	male	adult
TRINITY_DN135755_c5_g1_i1	topbp1-like	Chr06	71585794	71585794	0.615225156	1.638353402	0.001669966	0.004164761	Gonad	male	adult
TRINITY_DN132276_c5_g7_i1	mrpl18	Chr03	85744578	85744578	3.287425194	1.638649546	0.000270616	0.000799724	Gonad	male	adult
TRINITY_DN134190_c0_g1_i2	NA	NA	NA	NA	7.888806937	1.638754612	1.22E-07	6.57E-07	Gonad	male	adult
TRINITY_DN129643_c0_g1_i2	NA	NA	NA	NA	3.417671471	1.638963433	0.000471138	0.001322164	Gonad	male	adult
TRINITY_DN126666_c0_g2_i1	cnnm2	Chr03	109022729	109022729	4.649720764	1.639007256	1.40E-05	5.31E-05	Gonad	male	adult
TRINITY_DN119561_c0_g1_i1	NA	NA	NA	NA	5.270976085	1.639723941	8.82E-07	4.14E-06	Gonad	male	adult
TRINITY_DN119115_c0_g2_i1	NA	NA	NA	NA	0.689823892	1.640149003	0.001752735	0.004346676	Gonad	male	adult
TRINITY_DN133140_c4_g1_i1	NA	NA	NA	NA	7.902215432	1.640211304	3.05E-10	2.44E-09	Gonad	male	adult
TRINITY_DN129195_c4_g3_i1	NA	NA	NA	NA	3.840484321	1.640500587	3.64E-06	1.52E-05	Gonad	male	adult
TRINITY_DN129797_c0_g1_i1	NA	NA	NA	NA	5.629918519	1.640621131	3.05E-07	1.54E-06	Gonad	male	adult
TRINITY_DN121526_c0_g1_i1	NA	NA	NA	NA	2.834791858	1.641001877	0.000245439	0.000732421	Gonad	male	adult
TRINITY_DN134524_c3_g1_i2	NA	NA	NA	NA	3.036056365	1.64123731	0.004312856	0.009756314	Gonad	male	adult
TRINITY_DN120602_c1_g2_i1	LOC100497395	Chr07	24594643	24594643	3.425986762	1.641288225	3.70E-05	0.000129718	Gonad	male	adult
TRINITY_DN113504_c0_g5_i1	NA	NA	NA	NA	2.403926068	1.641539651	0.001667126	0.004158138	Gonad	male	adult
TRINITY_DN124491_c4_g1_i1	NA	NA	NA	NA	6.074833259	1.642090555	4.85E-07	2.38E-06	Gonad	male	adult
TRINITY_DN117689_c0_g1_i4	NA	NA	NA	NA	3.098031467	1.642219507	0.000126255	0.000399707	Gonad	male	adult
TRINITY_DN126524_c0_g2_i5	NA	NA	NA	NA	1.798844373	1.642227034	0.000141641	0.00044381	Gonad	male	adult
TRINITY_DN132276_c3_g1_i1	NA	NA	NA	NA	0.192633009	1.64228265	0.002733225	0.00648523	Gonad	male	adult
TRINITY_DN124574_c2_g1_i8	NA	NA	NA	NA	1.345538185	1.642316755	0.001398544	0.003544676	Gonad	male	adult
TRINITY_DN128003_c0_g1_i10	cirbp	Chr01	81003945	81003945	1.798604105	1.642410758	0.001712213	0.004258353	Gonad	male	adult
TRINITY_DN128821_c5_g1_i1	NA	NA	NA	NA	0.038256566	1.642671647	0.005483732	0.012094339	Gonad	male	adult
TRINITY_DN129744_c0_g1_i2	NA	NA	NA	NA	4.828106256	1.642836024	6.20E-05	0.000208421	Gonad	male	adult
TRINITY_DN127231_c2_g9_i2	ska1	Chr01	191661376	191661376	0.420796823	1.643109009	0.006861774	0.014778197	Gonad	male	adult
TRINITY_DN133628_c3_g1_i4	LOC101734912	Chr06	65836553	65836553	4.488399801	1.6438097	0.000599612	0.00164505	Gonad	male	adult
TRINITY_DN107048_c1_g1_i1	LOC100496659	scaffold_393	70652	70652	3.8494906	1.643902518	0.000649949	0.001770662	Gonad	male	adult
TRINITY_DN123392_c3_g4_i2	NA	NA	NA	NA	2.070026873	1.644291818	0.012014604	0.024278884	Gonad	male	adult
TRINITY_DN136387_c7_g1_i1	NA	NA	NA	NA	4.962179745	1.644505055	0.002300465	0.00554886	Gonad	male	adult
TRINITY_DN130826_c2_g1_i1	NA	NA	NA	NA	2.525735988	1.644925632	0.001021462	0.002668076	Gonad	male	adult
TRINITY_DN123262_c0_g4_i1	NA	NA	NA	NA	0.872664318	1.645022608	0.002390617	0.005742979	Gonad	male	adult
TRINITY_DN130174_c0_g1_i1	NA	NA	NA	NA	1.163284149	1.645139298	0.012442341	0.025042307	Gonad	male	adult
TRINITY_DN122247_c0_g4_i2	NA	NA	NA	NA	3.173389822	1.645569092	6.77E-05	0.000226004	Gonad	male	adult
TRINITY_DN119869_c0_g1_i1	NA	NA	NA	NA	5.76538692	1.645648335	1.66E-08	1.02E-07	Gonad	male	adult
TRINITY_DN132160_c9_g4_i1	dusp28	Chr05	123696873	123696873	2.220908722	1.646444502	0.000358518	0.001032575	Gonad	male	adult
TRINITY_DN134777_c1_g3_i3	tyw1	Chr02	94372374	94372374	3.771670832	1.647072021	2.30E-05	8.39E-05	Gonad	male	adult
TRINITY_DN118185_c0_g1_i2	NA	NA	NA	NA	5.055134279	1.647108719	6.15E-06	2.48E-05	Gonad	male	adult
TRINITY_DN127922_c2_g2_i2	NA	NA	NA	NA	0.453762248	1.647345372	0.002443626	0.005859714	Gonad	male	adult
TRINITY_DN119706_c0_g1_i2	NA	NA	NA	NA	2.544179984	1.648605329	0.004163357	0.009455888	Gonad	male	adult
TRINITY_DN130323_c3_g1_i1	NA	NA	NA	NA	1.894953832	1.648911555	0.009620119	0.019940268	Gonad	male	adult
TRINITY_DN124099_c3_g1_i1	NA	NA	NA	NA	1.541088787	1.649358476	0.001506909	0.00379249	Gonad	male	adult
TRINITY_DN153555_c0_g1_i1	NA	NA	NA	NA	2.54526326	1.649773625	0.000428737	0.001213741	Gonad	male	adult
TRINITY_DN127295_c1_g3_i3	NA	NA	NA	NA	4.443695387	1.649880099	3.50E-05	0.000123204	Gonad	male	adult
TRINITY_DN126989_c1_g3_i1	fzd7	Chr09	46994539	46994539	0.400775962	1.651144946	0.004246653	0.00962225	Gonad	male	adult
TRINITY_DN131133_c0_g1_i1	NA	NA	NA	NA	3.00817727	1.651432316	0.000847042	0.002251061	Gonad	male	adult
TRINITY_DN98966_c0_g2_i1	NA	NA	NA	NA	0.971502665	1.651519708	0.006066505	0.013234731	Gonad	male	adult
TRINITY_DN132863_c3_g1_i2	NA	NA	NA	NA	4.958638879	1.651525176	2.13E-06	9.33E-06	Gonad	male	adult
TRINITY_DN127084_c1_g6_i1	NA	NA	NA	NA	6.074397119	1.651595649	9.77E-09	6.23E-08	Gonad	male	adult
TRINITY_DN123540_c2_g7_i2	NA	NA	NA	NA	1.381423038	1.651646055	0.004748037	0.010625505	Gonad	male	adult
TRINITY_DN132098_c0_g3_i1	chuk	Chr07	99646406	99646406	3.49348448	1.651982711	0.008945368	0.018710134	Gonad	male	adult
TRINITY_DN130734_c5_g1_i1	NA	NA	NA	NA	0.119193281	1.652216488	0.025941997	0.047655954	Gonad	male	adult
TRINITY_DN125711_c6_g3_i2	fundc1	Chr02	69119789	69119789	1.415447063	1.652409424	0.00039414	0.001123554	Gonad	male	adult
TRINITY_DN135543_c0_g1_i4	Xetrov90018310m	Chr07	57139881	57139881	5.797860833	1.652625371	8.22E-05	0.000269589	Gonad	male	adult
TRINITY_DN130580_c2_g7_i4	NA	NA	NA	NA	1.392294672	1.653021617	0.000886204	0.002343541	Gonad	male	adult
TRINITY_DN103267_c0_g1_i1	NA	NA	NA	NA	1.25669214	1.653471792	0.004322137	0.009773879	Gonad	male	adult
TRINITY_DN124759_c0_g1_i1	NA	NA	NA	NA	1.641214767	1.653926325	0.002087614	0.005080536	Gonad	male	adult
TRINITY_DN135403_c2_g2_i1	NA	NA	NA	NA	3.332177097	1.654139409	3.38E-05	0.000119513	Gonad	male	adult
TRINITY_DN125968_c1_g1_i3	NA	NA	NA	NA	9.780079858	1.654323177	1.29E-09	9.47E-09	Gonad	male	adult
TRINITY_DN134443_c3_g1_i1	fam175a	Chr01	123992821	123992821	0.470509392	1.654429752	0.001635836	0.004085504	Gonad	male	adult
TRINITY_DN122771_c1_g1_i1	NA	NA	NA	NA	0.129583423	1.654453579	0.004279444	0.009689306	Gonad	male	adult
TRINITY_DN132261_c4_g5_i1	NA	NA	NA	NA	4.193383733	1.655453695	0.001322382	0.003370572	Gonad	male	adult
TRINITY_DN96332_c0_g1_i1	NA	NA	NA	NA	1.584277424	1.65651439	0.000454807	0.001279997	Gonad	male	adult
TRINITY_DN121821_c2_g4_i2	qrich1.2	Chr03	62356156	62356156	4.484566652	1.656555903	2.89E-05	0.000103364	Gonad	male	adult
TRINITY_DN126160_c5_g1_i1	NA	NA	NA	NA	3.560788687	1.657208922	2.02E-05	7.45E-05	Gonad	male	adult
TRINITY_DN116636_c0_g2_i1	tespa1	Chr02	141351166	141351166	1.92347215	1.657482066	0.000122885	0.000390519	Gonad	male	adult
TRINITY_DN135589_c1_g1_i6	hook2-like	scaffold_185	94113	94113	11.22790764	1.657487693	5.08E-05	0.000173741	Gonad	male	adult
TRINITY_DN103615_c0_g1_i1	cdc37l1	Chr01	115087659	115087659	6.407129192	1.657714848	1.20E-06	5.51E-06	Gonad	male	adult
TRINITY_DN128576_c0_g4_i1	stk40	Chr02	82113438	82113438	1.578268141	1.658362743	0.000338138	0.000979358	Gonad	male	adult
TRINITY_DN134830_c12_g11_i1	angptl7	Chr07	39873142	39873142	1.110294559	1.658510178	0.000307637	0.000899585	Gonad	male	adult
TRINITY_DN130966_c6_g1_i1	NA	NA	NA	NA	6.893593232	1.659144454	8.83E-07	4.15E-06	Gonad	male	adult
TRINITY_DN130959_c0_g1_i2	NA	NA	NA	NA	3.319251121	1.659298463	0.007055984	0.015153071	Gonad	male	adult
TRINITY_DN114090_c0_g1_i1	NA	NA	NA	NA	1.643924703	1.660013903	0.025297414	0.046649474	Gonad	male	adult
TRINITY_DN134190_c0_g3_i2	NA	NA	NA	NA	9.589721876	1.660048166	8.41E-06	3.31E-05	Gonad	male	adult
TRINITY_DN124049_c5_g4_i1	NA	NA	NA	NA	3.703298684	1.660549945	3.34E-06	1.41E-05	Gonad	male	adult
TRINITY_DN117046_c0_g1_i3	NA	NA	NA	NA	1.088833929	1.66055413	0.000493162	0.001378824	Gonad	male	adult
TRINITY_DN130555_c0_g1_i2	dusp22	Chr06	51117287	51117287	5.708898188	1.661948316	0.000335417	0.000973123	Gonad	male	adult
TRINITY_DN102000_c0_g1_i1	polr1a	Chr01	15112002	15112002	4.137722113	1.662161837	2.55E-05	9.24E-05	Gonad	male	adult
TRINITY_DN123342_c1_g1_i1	NA	NA	NA	NA	2.050606795	1.662247867	0.000484072	0.001355931	Gonad	male	adult
TRINITY_DN125782_c0_g1_i1	NA	NA	NA	NA	3.835531011	1.662463996	0.000145467	0.000454659	Gonad	male	adult
TRINITY_DN124915_c2_g1_i1	NA	NA	NA	NA	3.097167329	1.662597476	0.00065346	0.001778938	Gonad	male	adult
TRINITY_DN130091_c5_g1_i3	NA	NA	NA	NA	0.45045778	1.662601099	0.001935782	0.004746874	Gonad	male	adult
TRINITY_DN135988_c4_g1_i1	NA	NA	NA	NA	3.310323157	1.662607174	8.03E-06	3.17E-05	Gonad	male	adult
TRINITY_DN125830_c1_g2_i2	NA	NA	NA	NA	0.92746498	1.662611456	0.001132386	0.002932351	Gonad	male	adult
TRINITY_DN130708_c0_g1_i1	NA	NA	NA	NA	3.584866536	1.663194197	7.57E-06	3.00E-05	Gonad	male	adult
TRINITY_DN106937_c0_g1_i1	NA	NA	NA	NA	2.778094833	1.664536195	8.00E-05	0.000263169	Gonad	male	adult
TRINITY_DN121812_c0_g2_i2	NA	NA	NA	NA	6.324383372	1.664537928	4.43E-07	2.19E-06	Gonad	male	adult
TRINITY_DN135079_c1_g4_i4	NA	NA	NA	NA	7.560279061	1.665295214	2.83E-12	2.98E-11	Gonad	male	adult
TRINITY_DN135445_c7_g3_i4	mgat4a	Chr01	51145888	51145888	5.269864103	1.665385941	3.58E-08	2.09E-07	Gonad	male	adult
TRINITY_DN116806_c1_g1_i1	NA	NA	NA	NA	0.688403024	1.666204743	0.003008199	0.007061911	Gonad	male	adult
TRINITY_DN115858_c0_g1_i1	NA	NA	NA	NA	0.87326876	1.666311623	0.000765393	0.002049527	Gonad	male	adult
TRINITY_DN130974_c0_g2_i1	NA	NA	NA	NA	2.806002719	1.666456518	0.000148742	0.00046406	Gonad	male	adult
TRINITY_DN133917_c2_g2_i5	NA	NA	NA	NA	10.08104145	1.666634782	6.41E-07	3.08E-06	Gonad	male	adult
TRINITY_DN121785_c0_g1_i1	NA	NA	NA	NA	1.611044673	1.666726051	0.002130426	0.005174105	Gonad	male	adult
TRINITY_DN132616_c0_g2_i1	NA	NA	NA	NA	1.275276656	1.666775126	0.002882674	0.006797652	Gonad	male	adult
TRINITY_DN133513_c0_g2_i4	nek11	Chr06	72100892	72100892	4.579234525	1.667190431	1.05E-06	4.85E-06	Gonad	male	adult
TRINITY_DN133805_c2_g1_i1	NA	NA	NA	NA	5.157631589	1.667832684	4.30E-08	2.49E-07	Gonad	male	adult
TRINITY_DN133922_c2_g2_i1	NA	NA	NA	NA	0.350125292	1.668156715	0.001741698	0.004322154	Gonad	male	adult
TRINITY_DN128610_c1_g5_i1	NA	NA	NA	NA	1.822019913	1.668612499	0.00015047	0.000468932	Gonad	male	adult
TRINITY_DN121027_c6_g1_i2	slc2a7	Chr01	141876065	141876065	9.516801377	1.668799355	4.03E-09	2.73E-08	Gonad	male	adult
TRINITY_DN126728_c5_g1_i1	cnga2-like	Chr08	17565112	17565112	2.16720212	1.669100704	0.00024059	0.000719951	Gonad	male	adult
TRINITY_DN134477_c2_g14_i3	NA	NA	NA	NA	7.460819117	1.669907637	6.44E-12	6.49E-11	Gonad	male	adult
TRINITY_DN124484_c0_g1_i4	NA	NA	NA	NA	4.119404827	1.670898085	3.60E-06	1.51E-05	Gonad	male	adult
TRINITY_DN126515_c0_g1_i6	NA	NA	NA	NA	6.481102263	1.671154186	1.46E-06	6.57E-06	Gonad	male	adult
TRINITY_DN121103_c0_g1_i2	NA	NA	NA	NA	5.242679383	1.67127283	3.62E-08	2.12E-07	Gonad	male	adult
TRINITY_DN132107_c2_g2_i1	NA	NA	NA	NA	0.361658919	1.671701061	0.001251167	0.003204261	Gonad	male	adult
TRINITY_DN124020_c0_g1_i3	NA	NA	NA	NA	2.711359631	1.672258165	0.000125126	0.000396689	Gonad	male	adult
TRINITY_DN118921_c0_g2_i1	tm4sf20	Chr05	125327778	125327778	0.02393635	1.672274012	0.005457217	0.012044102	Gonad	male	adult
TRINITY_DN134772_c1_g1_i2	NA	NA	NA	NA	6.166089828	1.672528625	2.59E-05	9.39E-05	Gonad	male	adult
TRINITY_DN126323_c0_g1_i2	hba-l5	Chr09	37066299	37066299	5.295130201	1.672697365	8.47E-08	4.68E-07	Gonad	male	adult
TRINITY_DN133809_c0_g1_i2	NA	NA	NA	NA	6.617792802	1.672780494	2.84E-08	1.69E-07	Gonad	male	adult
TRINITY_DN128871_c1_g1_i3	NA	NA	NA	NA	1.074114609	1.672891416	0.001987059	0.004858356	Gonad	male	adult
TRINITY_DN128884_c3_g1_i1	NA	NA	NA	NA	2.550498919	1.67365233	0.000411214	0.001167798	Gonad	male	adult
TRINITY_DN93276_c0_g1_i1	phgdh	Chr09	6650011	6650011	0.16326958	1.673670076	0.007703003	0.016395863	Gonad	male	adult
TRINITY_DN113473_c0_g1_i2	NA	NA	NA	NA	1.265367165	1.674054952	0.000375017	0.001075053	Gonad	male	adult
TRINITY_DN132891_c5_g2_i1	NA	NA	NA	NA	1.786885785	1.674510331	0.001625878	0.004066497	Gonad	male	adult
TRINITY_DN134352_c1_g2_i1	NA	NA	NA	NA	5.171082007	1.674855088	2.73E-06	1.17E-05	Gonad	male	adult
TRINITY_DN125845_c1_g1_i1	Xetrov90017540m	Chr07	10732729	10732729	4.67583876	1.674973336	3.85E-07	1.91E-06	Gonad	male	adult
TRINITY_DN123689_c1_g1_i4	dennd2c	Chr02	67138198	67138198	0.360728697	1.675001966	0.002293476	0.005533776	Gonad	male	adult
TRINITY_DN117153_c0_g1_i1	NA	NA	NA	NA	1.855486195	1.675237063	0.001230992	0.003156891	Gonad	male	adult
TRINITY_DN122002_c0_g1_i2	NA	NA	NA	NA	0.25749488	1.67628296	0.006337046	0.013765045	Gonad	male	adult
TRINITY_DN132317_c2_g2_i3	NA	NA	NA	NA	3.50731001	1.676368821	0.000231983	0.000697246	Gonad	male	adult
TRINITY_DN124938_c4_g1_i1	NA	NA	NA	NA	3.053365375	1.676370728	0.000144194	0.000450997	Gonad	male	adult
TRINITY_DN132758_c1_g2_i4	ttyh1	Chr07	104114177	104114177	2.453467629	1.676773632	0.004092361	0.009316212	Gonad	male	adult
TRINITY_DN132955_c2_g4_i1	itga8	Chr06	21479429	21479429	6.391241341	1.676775905	1.55E-05	5.83E-05	Gonad	male	adult
TRINITY_DN122126_c1_g2_i4	NA	NA	NA	NA	0.404885926	1.676807619	0.004738419	0.010607137	Gonad	male	adult
TRINITY_DN124916_c1_g3_i6	NA	NA	NA	NA	0.809696591	1.677126285	0.00262558	0.006256795	Gonad	male	adult
TRINITY_DN129699_c2_g3_i2	NA	NA	NA	NA	1.101593455	1.677610182	0.004525791	0.010177616	Gonad	male	adult
TRINITY_DN133130_c1_g3_i4	NA	NA	NA	NA	5.477820376	1.677943988	2.22E-09	1.57E-08	Gonad	male	adult
TRINITY_DN122107_c1_g1_i5	NA	NA	NA	NA	1.386213428	1.67815118	0.000203672	0.000619001	Gonad	male	adult
TRINITY_DN129745_c0_g2_i1	loxl4	Chr07	26389328	26389328	5.579727509	1.678333683	1.23E-08	7.73E-08	Gonad	male	adult
TRINITY_DN126777_c3_g2_i1	angptl1	Chr04	89574223	89574223	2.426358384	1.678396882	0.000239378	0.00071642	Gonad	male	adult
TRINITY_DN115484_c0_g1_i2	NA	NA	NA	NA	0.183581139	1.678413047	0.001690324	0.004210147	Gonad	male	adult
TRINITY_DN126831_c0_g1_i2	NA	NA	NA	NA	3.116643014	1.678759376	0.000125566	0.000397741	Gonad	male	adult
TRINITY_DN126206_c0_g1_i1	NA	NA	NA	NA	7.073454328	1.678848938	2.74E-11	2.54E-10	Gonad	male	adult
TRINITY_DN118858_c0_g1_i2	paf1	Chr08	60290984	60290984	1.137554843	1.679117991	0.00084587	0.002248212	Gonad	male	adult
TRINITY_DN126089_c1_g1_i2	LOC100489362	Chr07	94982653	94982653	7.09251657	1.679318994	1.41E-08	8.75E-08	Gonad	male	adult
TRINITY_DN121660_c4_g4_i1	NA	NA	NA	NA	0.679763571	1.679346154	0.007015316	0.015075779	Gonad	male	adult
TRINITY_DN126017_c0_g1_i1	NA	NA	NA	NA	2.190718012	1.679657671	0.000138312	0.000434101	Gonad	male	adult
TRINITY_DN136071_c1_g1_i5	NA	NA	NA	NA	2.988604453	1.679842518	0.000107749	0.000346467	Gonad	male	adult
TRINITY_DN131454_c3_g6_i1	abtb1	Chr04	124323403	124323403	0.839707486	1.679869429	0.003480792	0.008056495	Gonad	male	adult
TRINITY_DN136549_c11_g1_i2	NA	NA	NA	NA	0.835613688	1.67993863	0.001960443	0.004801606	Gonad	male	adult
TRINITY_DN136295_c9_g5_i1	NA	NA	NA	NA	2.65545028	1.680243002	0.00037503	0.001075053	Gonad	male	adult
TRINITY_DN128937_c2_g2_i1	NA	NA	NA	NA	0.817474885	1.680636787	0.000989657	0.002591302	Gonad	male	adult
TRINITY_DN123549_c0_g1_i2	NA	NA	NA	NA	1.094651492	1.680841136	0.002382184	0.005726379	Gonad	male	adult
TRINITY_DN134769_c2_g4_i1	NA	NA	NA	NA	7.98418859	1.680937901	7.23E-12	7.24E-11	Gonad	male	adult
TRINITY_DN133211_c1_g6_i1	NA	NA	NA	NA	1.269369004	1.68094334	0.002804232	0.006632782	Gonad	male	adult
TRINITY_DN126097_c0_g1_i4	NA	NA	NA	NA	3.847151304	1.68118724	1.04E-05	4.01E-05	Gonad	male	adult
TRINITY_DN127456_c0_g1_i5	NA	NA	NA	NA	1.443725738	1.681584129	0.001529361	0.003844522	Gonad	male	adult
TRINITY_DN120043_c0_g1_i1	pomgnt1	Chr04	81360832	81360832	1.91137189	1.681889768	0.001106545	0.002870704	Gonad	male	adult
TRINITY_DN122014_c0_g1_i1	NA	NA	NA	NA	2.09342963	1.682161582	0.00052812	0.001466206	Gonad	male	adult
