gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	PV.XY23.XX23	FDR.XY23.XX23	stage	sexbias	tissue
TRINITY_DN129628_c1_g1_i6	NA	NA	NA	NA	2.503148337	-2.578241122	2.25E-09	1.59E-08	Gonad	female	adult
TRINITY_DN129838_c12_g1_i2	NA	NA	NA	NA	2.827211481	-2.576742204	1.78E-07	9.32E-07	Gonad	female	adult
TRINITY_DN124832_c11_g3_i2	NA	NA	NA	NA	6.443877833	-2.576649022	4.12E-27	1.74E-25	Gonad	female	adult
TRINITY_DN38196_c0_g1_i1	NA	NA	NA	NA	1.692716902	-2.576314695	0.025121838	0.046382574	Gonad	female	adult
TRINITY_DN134291_c0_g2_i1	NA	NA	NA	NA	3.413267853	-2.574904554	3.08E-09	2.13E-08	Gonad	female	adult
TRINITY_DN135114_c0_g1_i1	NA	NA	NA	NA	2.410309335	-2.573425292	1.42E-09	1.04E-08	Gonad	female	adult
TRINITY_DN131853_c5_g8_i2	ankrd65	Chr07	70129627	70129627	3.181878013	-2.572787046	8.29E-08	4.59E-07	Gonad	female	adult
TRINITY_DN129991_c1_g1_i3	NA	NA	NA	NA	2.52124313	-2.571259102	9.02E-07	4.23E-06	Gonad	female	adult
TRINITY_DN126047_c6_g2_i2	NA	NA	NA	NA	0.737389626	-2.570111402	2.29E-05	8.35E-05	Gonad	female	adult
TRINITY_DN132253_c2_g15_i1	NA	NA	NA	NA	4.415830135	-2.56871687	8.67E-10	6.55E-09	Gonad	female	adult
TRINITY_DN120272_c0_g3_i2	NA	NA	NA	NA	6.110635312	-2.567901634	3.43E-21	9.02E-20	Gonad	female	adult
TRINITY_DN127332_c0_g1_i7	NA	NA	NA	NA	5.793151604	-2.566549868	2.40E-22	6.96E-21	Gonad	female	adult
TRINITY_DN134360_c3_g1_i1	NA	NA	NA	NA	4.463250524	-2.565923881	1.24E-11	1.21E-10	Gonad	female	adult
TRINITY_DN52793_c0_g2_i1	NA	NA	NA	NA	0.233564039	-2.565069755	0.000131891	0.000415743	Gonad	female	adult
TRINITY_DN120400_c0_g1_i2	pafah1b3	Chr07	99235734	99235734	6.610620394	-2.564103672	5.73E-21	1.48E-19	Gonad	female	adult
TRINITY_DN126399_c0_g1_i1	NA	NA	NA	NA	0.34717354	-2.563610293	1.24E-05	4.75E-05	Gonad	female	adult
TRINITY_DN110877_c0_g1_i3	NA	NA	NA	NA	6.310490251	-2.561307051	7.38E-22	2.06E-20	Gonad	female	adult
TRINITY_DN118677_c0_g1_i1	NA	NA	NA	NA	5.8486839	-2.560386676	5.12E-18	1.02E-16	Gonad	female	adult
TRINITY_DN133368_c1_g2_i1	sub1	Chr01	187102751	187102751	6.715864399	-2.559127346	5.19E-25	1.91E-23	Gonad	female	adult
TRINITY_DN120237_c0_g2_i1	NA	NA	NA	NA	0.943739066	-2.558378852	1.10E-07	5.97E-07	Gonad	female	adult
TRINITY_DN125956_c4_g1_i1	NA	NA	NA	NA	0.646211354	-2.557429756	9.20E-05	0.000299235	Gonad	female	adult
TRINITY_DN128123_c2_g1_i7	NA	NA	NA	NA	1.779603989	-2.555499283	6.75E-05	0.000225471	Gonad	female	adult
TRINITY_DN134234_c4_g2_i1	LOC100485264	Chr01	74917183	74917183	4.239619958	-2.554118972	8.10E-07	3.83E-06	Gonad	female	adult
TRINITY_DN118145_c0_g2_i2	srp19	Chr01	134750076	134750076	6.754764139	-2.554115735	3.62E-22	1.03E-20	Gonad	female	adult
TRINITY_DN122654_c7_g8_i1	NA	NA	NA	NA	3.028916491	-2.553064573	1.75E-05	6.50E-05	Gonad	female	adult
TRINITY_DN124954_c5_g1_i1	NA	NA	NA	NA	0.968712389	-2.552276371	0.017228009	0.033390367	Gonad	female	adult
TRINITY_DN127304_c0_g3_i1	LOC100495860	scaffold_2338	4569	4569	2.472246877	-2.551302471	3.55E-07	1.77E-06	Gonad	female	adult
TRINITY_DN117920_c0_g1_i5	dync1i2	Chr09	62589053	62589053	5.458741935	-2.550995272	7.03E-16	1.14E-14	Gonad	female	adult
TRINITY_DN133467_c3_g3_i2	NA	NA	NA	NA	3.768545768	-2.549949548	1.64E-09	1.19E-08	Gonad	female	adult
TRINITY_DN121041_c1_g1_i1	NA	NA	NA	NA	3.266168771	-2.549622805	1.79E-07	9.39E-07	Gonad	female	adult
TRINITY_DN126188_c5_g7_i3	wac	Chr06	15969882	15969882	0.517490283	-2.548906153	2.56E-05	9.29E-05	Gonad	female	adult
TRINITY_DN133732_c1_g2_i3	NA	NA	NA	NA	1.80922569	-2.547846372	0.002511845	0.006009249	Gonad	female	adult
TRINITY_DN122717_c0_g1_i1	NA	NA	NA	NA	5.581709693	-2.547327908	2.67E-19	5.93E-18	Gonad	female	adult
TRINITY_DN127663_c0_g1_i1	NA	NA	NA	NA	0.4852223	-2.5462496	7.76E-05	0.000255826	Gonad	female	adult
TRINITY_DN123309_c0_g1_i3	NA	NA	NA	NA	4.125846091	-2.546076873	1.23E-09	9.12E-09	Gonad	female	adult
TRINITY_DN132624_c0_g2_i1	NA	NA	NA	NA	0.70475358	-2.544826499	4.56E-06	1.88E-05	Gonad	female	adult
TRINITY_DN135712_c0_g2_i1	NA	NA	NA	NA	6.977366977	-2.544432115	1.49E-15	2.32E-14	Gonad	female	adult
TRINITY_DN133703_c1_g4_i3	ppfibp1-like	scaffold_748	15007	15007	5.040156037	-2.543043448	2.34E-17	4.40E-16	Gonad	female	adult
TRINITY_DN121944_c0_g4_i1	NA	NA	NA	NA	5.30465873	-2.541865963	7.44E-16	1.20E-14	Gonad	female	adult
TRINITY_DN132493_c3_g2_i2	NA	NA	NA	NA	6.838683742	-2.541409563	2.09E-20	5.17E-19	Gonad	female	adult
TRINITY_DN124500_c2_g8_i1	NA	NA	NA	NA	3.211874587	-2.541024862	1.82E-10	1.50E-09	Gonad	female	adult
TRINITY_DN132652_c1_g1_i1	lrfn1	Chr08	59911621	59911621	5.608335164	-2.540724	7.65E-21	1.95E-19	Gonad	female	adult
TRINITY_DN130116_c0_g1_i2	NA	NA	NA	NA	2.701121336	-2.538176408	2.57E-08	1.54E-07	Gonad	female	adult
TRINITY_DN123597_c3_g1_i3	NA	NA	NA	NA	5.970019036	-2.537958668	4.11E-22	1.17E-20	Gonad	female	adult
TRINITY_DN127879_c2_g6_i4	NA	NA	NA	NA	1.137594204	-2.537219443	7.42E-05	0.000245746	Gonad	female	adult
TRINITY_DN116030_c0_g1_i1	NA	NA	NA	NA	4.593824166	-2.536404389	6.56E-13	7.57E-12	Gonad	female	adult
TRINITY_DN117691_c0_g1_i1	NA	NA	NA	NA	0.472477718	-2.535745615	1.47E-05	5.55E-05	Gonad	female	adult
TRINITY_DN127527_c3_g1_i1	NA	NA	NA	NA	2.323016898	-2.531234139	3.25E-07	1.63E-06	Gonad	female	adult
TRINITY_DN135819_c3_g3_i1	NA	NA	NA	NA	1.183134091	-2.530498154	4.51E-05	0.000155546	Gonad	female	adult
TRINITY_DN135997_c0_g1_i1	NA	NA	NA	NA	5.367956297	-2.530160695	6.07E-14	7.89E-13	Gonad	female	adult
TRINITY_DN126540_c0_g1_i1	NA	NA	NA	NA	5.146967807	-2.528969919	1.21E-18	2.53E-17	Gonad	female	adult
TRINITY_DN122897_c0_g1_i1	NA	NA	NA	NA	5.771610353	-2.528778024	1.64E-19	3.74E-18	Gonad	female	adult
TRINITY_DN134164_c0_g15_i1	NA	NA	NA	NA	0.250266964	-2.527889726	0.000855599	0.00227193	Gonad	female	adult
TRINITY_DN132882_c8_g2_i1	eif4a3	Chr05	39198031	39198031	6.181147952	-2.524424326	6.43E-20	1.52E-18	Gonad	female	adult
TRINITY_DN128924_c2_g2_i4	NA	NA	NA	NA	1.954664387	-2.524304203	4.51E-08	2.60E-07	Gonad	female	adult
TRINITY_DN126296_c0_g1_i4	NA	NA	NA	NA	3.219036456	-2.523763517	8.42E-09	5.41E-08	Gonad	female	adult
TRINITY_DN119274_c0_g1_i1	NA	NA	NA	NA	5.458889961	-2.523292623	3.92E-17	7.25E-16	Gonad	female	adult
TRINITY_DN107374_c0_g2_i1	NA	NA	NA	NA	4.236174906	-2.522890726	6.39E-15	9.24E-14	Gonad	female	adult
TRINITY_DN153564_c0_g1_i1	NA	NA	NA	NA	0.618042196	-2.522782214	2.84E-06	1.21E-05	Gonad	female	adult
TRINITY_DN131278_c0_g1_i2	NA	NA	NA	NA	3.864366167	-2.522738558	9.95E-12	9.82E-11	Gonad	female	adult
TRINITY_DN84260_c0_g1_i1	LOC100486002	Chr08	57709498	57709498	0.742051375	-2.521361875	0.005651281	0.012423786	Gonad	female	adult
TRINITY_DN107740_c0_g1_i1	NA	NA	NA	NA	5.438153899	-2.521128149	8.75E-21	2.21E-19	Gonad	female	adult
TRINITY_DN124913_c0_g1_i4	cbx7	Chr04	110324224	110324224	6.041285599	-2.52095026	1.52E-21	4.11E-20	Gonad	female	adult
TRINITY_DN121691_c3_g3_i1	NA	NA	NA	NA	4.983073023	-2.520536237	4.94E-12	5.05E-11	Gonad	female	adult
TRINITY_DN120810_c0_g4_i3	NA	NA	NA	NA	4.081584332	-2.518626302	3.55E-12	3.69E-11	Gonad	female	adult
TRINITY_DN126447_c0_g1_i1	rin2	Chr05	24400012	24400012	6.789084226	-2.518012674	7.74E-24	2.56E-22	Gonad	female	adult
TRINITY_DN115095_c0_g1_i1	NA	NA	NA	NA	6.675932141	-2.51761368	1.37E-11	1.33E-10	Gonad	female	adult
TRINITY_DN121554_c1_g10_i1	irf3	Chr07	102991864	102991864	3.433820832	-2.517064474	1.74E-10	1.44E-09	Gonad	female	adult
TRINITY_DN124922_c6_g3_i1	pdk4	scaffold_73	349617	349617	2.780740205	-2.51670956	3.84E-06	1.60E-05	Gonad	female	adult
TRINITY_DN130933_c7_g1_i2	NA	NA	NA	NA	7.380779578	-2.516629297	8.93E-15	1.27E-13	Gonad	female	adult
TRINITY_DN121549_c0_g1_i2	NA	NA	NA	NA	5.539187458	-2.515898243	2.78E-08	1.66E-07	Gonad	female	adult
TRINITY_DN131869_c0_g3_i1	LOC100491853	Chr02	93481160	93481160	1.351496975	-2.515821835	1.13E-05	4.34E-05	Gonad	female	adult
TRINITY_DN121132_c3_g2_i1	NA	NA	NA	NA	0.328104502	-2.515344167	3.62E-06	1.52E-05	Gonad	female	adult
TRINITY_DN126499_c2_g5_i1	NA	NA	NA	NA	2.286158929	-2.515178345	6.85E-07	3.28E-06	Gonad	female	adult
TRINITY_DN130368_c4_g4_i1	NA	NA	NA	NA	2.214525102	-2.514518543	1.29E-07	6.91E-07	Gonad	female	adult
TRINITY_DN133449_c1_g3_i1	NA	NA	NA	NA	4.35507592	-2.514328916	1.32E-13	1.65E-12	Gonad	female	adult
TRINITY_DN116622_c0_g1_i1	NA	NA	NA	NA	3.59126817	-2.513588577	0.020992411	0.039690646	Gonad	female	adult
TRINITY_DN129765_c1_g6_i4	NA	NA	NA	NA	8.017190428	-2.511359583	9.07E-15	1.29E-13	Gonad	female	adult
TRINITY_DN114075_c0_g2_i1	NA	NA	NA	NA	5.463267764	-2.511176479	1.74E-14	2.41E-13	Gonad	female	adult
TRINITY_DN121896_c0_g2_i5	NA	NA	NA	NA	1.408437193	-2.509272675	0.000842681	0.002240792	Gonad	female	adult
TRINITY_DN156758_c0_g1_i1	NA	NA	NA	NA	0.358404591	-2.508543262	2.49E-05	9.03E-05	Gonad	female	adult
TRINITY_DN132344_c0_g1_i2	NA	NA	NA	NA	2.730464375	-2.508380807	4.52E-09	3.04E-08	Gonad	female	adult
TRINITY_DN126481_c0_g1_i2	NA	NA	NA	NA	2.466037817	-2.508101593	3.51E-07	1.76E-06	Gonad	female	adult
TRINITY_DN136479_c9_g6_i2	NA	NA	NA	NA	3.461030574	-2.507832544	4.13E-05	0.000143443	Gonad	female	adult
TRINITY_DN121104_c0_g1_i4	NA	NA	NA	NA	2.124594133	-2.507242847	4.33E-08	2.50E-07	Gonad	female	adult
TRINITY_DN123831_c0_g1_i1	NA	NA	NA	NA	5.273091914	-2.505566759	2.20E-16	3.78E-15	Gonad	female	adult
TRINITY_DN126163_c7_g4_i1	NA	NA	NA	NA	1.837754442	-2.504454871	0.000494386	0.001382076	Gonad	female	adult
TRINITY_DN119069_c0_g1_i2	NA	NA	NA	NA	7.191581305	-2.502658505	6.36E-21	1.63E-19	Gonad	female	adult
TRINITY_DN129528_c0_g1_i3	Xetrov90022936m	Chr09	6705933	6705933	4.08574479	-2.501125834	1.39E-12	1.54E-11	Gonad	female	adult
TRINITY_DN135643_c4_g1_i1	NA	NA	NA	NA	6.482942576	-2.500325849	3.66E-20	8.88E-19	Gonad	female	adult
TRINITY_DN133650_c1_g3_i5	NA	NA	NA	NA	5.833278419	-2.500318187	8.64E-20	2.03E-18	Gonad	female	adult
TRINITY_DN111538_c0_g1_i2	dusp16	scaffold_41	83497	83497	7.382293097	-2.500003859	3.18E-15	4.74E-14	Gonad	female	adult
TRINITY_DN121916_c2_g5_i1	NA	NA	NA	NA	3.20822234	-2.499539367	2.49E-07	1.28E-06	Gonad	female	adult
TRINITY_DN110885_c0_g1_i1	NA	NA	NA	NA	6.288854978	-2.499493047	2.26E-22	6.59E-21	Gonad	female	adult
TRINITY_DN118609_c0_g1_i1	NA	NA	NA	NA	7.391256013	-2.496724862	1.36E-25	5.21E-24	Gonad	female	adult
TRINITY_DN123804_c0_g1_i1	NA	NA	NA	NA	1.976277416	-2.496485968	0.00086172	0.002286567	Gonad	female	adult
TRINITY_DN117796_c0_g1_i1	NA	NA	NA	NA	2.611504247	-2.49557488	6.59E-06	2.64E-05	Gonad	female	adult
TRINITY_DN122691_c0_g1_i1	NA	NA	NA	NA	4.03177648	-2.49536877	5.70E-12	5.78E-11	Gonad	female	adult
TRINITY_DN126931_c0_g3_i1	NA	NA	NA	NA	2.839245391	-2.493789134	1.90E-08	1.16E-07	Gonad	female	adult
TRINITY_DN117873_c0_g1_i1	NA	NA	NA	NA	1.754653872	-2.49202254	2.65E-05	9.59E-05	Gonad	female	adult
TRINITY_DN103834_c0_g1_i1	NA	NA	NA	NA	0.859394098	-2.491322623	7.08E-05	0.000235574	Gonad	female	adult
TRINITY_DN91466_c0_g3_i1	NA	NA	NA	NA	0.987206711	-2.490228047	1.11E-05	4.29E-05	Gonad	female	adult
TRINITY_DN128905_c8_g2_i1	clvs1	Chr06	102535110	102535110	4.157525618	-2.489735827	1.91E-11	1.83E-10	Gonad	female	adult
TRINITY_DN122602_c0_g2_i3	NA	NA	NA	NA	5.141131043	-2.48902241	2.55E-14	3.45E-13	Gonad	female	adult
TRINITY_DN132657_c3_g5_i1	NA	NA	NA	NA	2.582507111	-2.486836753	1.45E-06	6.54E-06	Gonad	female	adult
TRINITY_DN128845_c0_g1_i1	NA	NA	NA	NA	5.597850187	-2.486079509	1.33E-15	2.08E-14	Gonad	female	adult
TRINITY_DN134174_c0_g2_i3	mob2.2	Chr07	109664705	109664705	4.981248153	-2.485960246	5.26E-14	6.87E-13	Gonad	female	adult
TRINITY_DN126623_c2_g1_i1	NA	NA	NA	NA	2.461510381	-2.485189367	0.000331435	0.000962561	Gonad	female	adult
TRINITY_DN135755_c4_g3_i2	NA	NA	NA	NA	2.043540536	-2.483278283	3.33E-06	1.41E-05	Gonad	female	adult
TRINITY_DN126027_c5_g4_i1	unc93b1	Chr07	61115845	61115845	2.295933224	-2.482000364	0.024545257	0.045481807	Gonad	female	adult
TRINITY_DN123307_c0_g1_i1	NA	NA	NA	NA	5.558865873	-2.48000016	1.07E-16	1.90E-15	Gonad	female	adult
TRINITY_DN134780_c2_g1_i3	NA	NA	NA	NA	6.995735478	-2.479913511	2.93E-14	3.95E-13	Gonad	female	adult
TRINITY_DN131243_c0_g1_i1	NA	NA	NA	NA	1.164321711	-2.479766104	8.97E-05	0.000292316	Gonad	female	adult
TRINITY_DN117343_c0_g1_i1	NA	NA	NA	NA	5.582137003	-2.478465553	2.69E-16	4.60E-15	Gonad	female	adult
TRINITY_DN131487_c9_g3_i1	Xetrov90023622m	Chr09	28010260	28010260	7.093437488	-2.477802871	4.79E-10	3.74E-09	Gonad	female	adult
TRINITY_DN125563_c4_g2_i4	tp53	scaffold_393	45270	45270	6.5001278	-2.475838992	6.80E-24	2.27E-22	Gonad	female	adult
TRINITY_DN134131_c1_g1_i1	NA	NA	NA	NA	2.570429726	-2.474503167	1.69E-06	7.52E-06	Gonad	female	adult
TRINITY_DN130182_c1_g6_i1	npl	Chr04	90000796	90000796	3.63851364	-2.472758409	1.57E-06	7.02E-06	Gonad	female	adult
TRINITY_DN130290_c0_g1_i1	NA	NA	NA	NA	-0.048092968	-2.472251069	0.000118822	0.000378995	Gonad	female	adult
TRINITY_DN118097_c0_g2_i1	NA	NA	NA	NA	3.97565042	-2.472220216	6.34E-13	7.33E-12	Gonad	female	adult
TRINITY_DN121973_c0_g1_i2	NA	NA	NA	NA	7.104672813	-2.470977078	2.57E-20	6.31E-19	Gonad	female	adult
TRINITY_DN124463_c0_g2_i3	NA	NA	NA	NA	6.266739695	-2.470144251	9.66E-10	7.24E-09	Gonad	female	adult
TRINITY_DN134054_c8_g8_i3	fen1	Chr04	14025339	14025339	4.436014808	-2.469925073	7.79E-07	3.69E-06	Gonad	female	adult
TRINITY_DN53802_c0_g1_i1	NA	NA	NA	NA	0.044143553	-2.469498076	8.81E-06	3.45E-05	Gonad	female	adult
TRINITY_DN125363_c4_g4_i4	pip4k2a-like	Chr10	3834114	3834114	5.462755259	-2.469179633	9.01E-10	6.78E-09	Gonad	female	adult
TRINITY_DN80630_c0_g1_i1	NA	NA	NA	NA	0.441101971	-2.468559584	5.07E-05	0.000173109	Gonad	female	adult
TRINITY_DN121564_c0_g1_i2	NA	NA	NA	NA	5.207717845	-2.467213505	7.70E-17	1.38E-15	Gonad	female	adult
TRINITY_DN129133_c1_g8_i1	NA	NA	NA	NA	5.374983766	-2.466141359	1.76E-12	1.92E-11	Gonad	female	adult
TRINITY_DN126113_c4_g2_i1	NA	NA	NA	NA	5.534459668	-2.465320097	7.28E-19	1.56E-17	Gonad	female	adult
TRINITY_DN121209_c1_g1_i1	NA	NA	NA	NA	7.484042229	-2.465148204	5.72E-18	1.14E-16	Gonad	female	adult
TRINITY_DN110523_c0_g1_i2	NA	NA	NA	NA	3.576256497	-2.464095022	1.82E-10	1.50E-09	Gonad	female	adult
TRINITY_DN135619_c1_g2_i2	NA	NA	NA	NA	2.468095429	-2.462488949	1.45E-06	6.53E-06	Gonad	female	adult
TRINITY_DN131374_c6_g1_i5	NA	NA	NA	NA	2.536650529	-2.46245559	0.007644955	0.016295368	Gonad	female	adult
TRINITY_DN134340_c0_g2_i1	NA	NA	NA	NA	6.97048431	-2.461265167	2.17E-23	6.89E-22	Gonad	female	adult
TRINITY_DN129918_c0_g2_i1	NA	NA	NA	NA	4.316999761	-2.459829631	4.76E-11	4.28E-10	Gonad	female	adult
TRINITY_DN128899_c4_g1_i2	NA	NA	NA	NA	6.323892456	-2.458979761	8.28E-21	2.11E-19	Gonad	female	adult
TRINITY_DN130708_c1_g2_i5	NA	NA	NA	NA	7.023818189	-2.458892886	5.23E-24	1.78E-22	Gonad	female	adult
TRINITY_DN125320_c1_g6_i1	NA	NA	NA	NA	1.062052479	-2.457519631	9.34E-06	3.64E-05	Gonad	female	adult
TRINITY_DN134638_c5_g4_i1	NA	NA	NA	NA	0.246952198	-2.456249218	5.55E-05	0.000188321	Gonad	female	adult
TRINITY_DN60233_c0_g2_i1	NA	NA	NA	NA	0.122336301	-2.456051752	0.000261761	0.000776505	Gonad	female	adult
TRINITY_DN168379_c0_g1_i1	NA	NA	NA	NA	-0.010812066	-2.456032665	0.000317779	0.000926598	Gonad	female	adult
TRINITY_DN121488_c3_g6_i1	NA	NA	NA	NA	1.860584922	-2.456010699	6.52E-07	3.13E-06	Gonad	female	adult
TRINITY_DN117651_c0_g1_i7	NA	NA	NA	NA	5.801615981	-2.453556195	4.55E-19	9.87E-18	Gonad	female	adult
TRINITY_DN119636_c0_g1_i2	NA	NA	NA	NA	3.486371334	-2.452421778	4.14E-06	1.71E-05	Gonad	female	adult
TRINITY_DN121834_c1_g1_i1	NA	NA	NA	NA	0.202820804	-2.451552928	2.17E-05	7.96E-05	Gonad	female	adult
TRINITY_DN135130_c8_g1_i4	Xetrov90014487m	Chr05	103115814	103115814	5.376772564	-2.449493474	1.03E-17	2.00E-16	Gonad	female	adult
TRINITY_DN199500_c0_g1_i1	NA	NA	NA	NA	4.528861862	-2.448732328	1.55E-12	1.70E-11	Gonad	female	adult
TRINITY_DN128876_c0_g1_i1	NA	NA	NA	NA	3.205621276	-2.448691536	2.26E-08	1.37E-07	Gonad	female	adult
TRINITY_DN127692_c0_g3_i1	NA	NA	NA	NA	1.163102959	-2.446257961	0.011152544	0.022740544	Gonad	female	adult
TRINITY_DN129009_c1_g1_i3	NA	NA	NA	NA	6.695878177	-2.445905216	1.28E-18	2.68E-17	Gonad	female	adult
TRINITY_DN133010_c1_g1_i3	zcchc4	scaffold_69	788197	788197	8.476138677	-2.444761124	3.72E-20	9.02E-19	Gonad	female	adult
TRINITY_DN126507_c0_g1_i2	kif5b	Chr06	14725729	14725729	5.263894895	-2.443067062	7.50E-15	1.08E-13	Gonad	female	adult
TRINITY_DN133957_c1_g2_i2	NA	NA	NA	NA	5.083562418	-2.441159695	7.96E-16	1.28E-14	Gonad	female	adult
TRINITY_DN130285_c0_g1_i1	chpt1	Chr03	39508311	39508311	3.065774987	-2.440569318	2.64E-06	1.13E-05	Gonad	female	adult
TRINITY_DN136095_c5_g1_i1	NA	NA	NA	NA	2.129497718	-2.440401058	1.14E-07	6.14E-07	Gonad	female	adult
TRINITY_DN130325_c1_g5_i1	NA	NA	NA	NA	4.310462999	-2.44009395	2.29E-11	2.16E-10	Gonad	female	adult
TRINITY_DN136167_c0_g1_i1	NA	NA	NA	NA	7.49454862	-2.439918845	3.89E-12	4.03E-11	Gonad	female	adult
TRINITY_DN132817_c1_g1_i3	tax1bp1	Chr06	32525315	32525315	3.98319864	-2.439319125	1.22E-09	8.99E-09	Gonad	female	adult
TRINITY_DN120798_c0_g1_i3	meis3	Chr08	58917012	58917012	5.656955585	-2.439088622	2.12E-17	4.00E-16	Gonad	female	adult
TRINITY_DN132137_c2_g1_i3	NA	NA	NA	NA	1.437275536	-2.438196986	2.02E-06	8.89E-06	Gonad	female	adult
TRINITY_DN118320_c0_g1_i1	NA	NA	NA	NA	6.826212222	-2.437829118	1.42E-20	3.58E-19	Gonad	female	adult
TRINITY_DN123593_c0_g1_i5	NA	NA	NA	NA	4.566113594	-2.436042418	1.30E-06	5.93E-06	Gonad	female	adult
TRINITY_DN128807_c0_g1_i1	NA	NA	NA	NA	3.314240624	-2.434876438	2.70E-07	1.38E-06	Gonad	female	adult
TRINITY_DN131624_c0_g1_i4	NA	NA	NA	NA	0.417648731	-2.434530804	6.57E-05	0.000219882	Gonad	female	adult
TRINITY_DN120055_c0_g2_i2	NA	NA	NA	NA	0.12786334	-2.432549387	6.22E-05	0.000208957	Gonad	female	adult
TRINITY_DN99832_c0_g2_i1	NA	NA	NA	NA	4.468297661	-2.432346672	0.026594609	0.048679462	Gonad	female	adult
TRINITY_DN117158_c0_g5_i1	NA	NA	NA	NA	4.664476891	-2.432118426	5.45E-11	4.85E-10	Gonad	female	adult
TRINITY_DN80897_c0_g2_i1	NA	NA	NA	NA	0.814386919	-2.430594835	4.35E-05	0.000150343	Gonad	female	adult
TRINITY_DN121064_c0_g1_i5	NA	NA	NA	NA	7.967327521	-2.42964766	1.78E-19	4.04E-18	Gonad	female	adult
TRINITY_DN109964_c0_g1_i1	NA	NA	NA	NA	1.021657313	-2.42960923	0.008555741	0.017981882	Gonad	female	adult
TRINITY_DN129139_c0_g2_i3	NA	NA	NA	NA	3.737328388	-2.428349345	3.17E-08	1.87E-07	Gonad	female	adult
TRINITY_DN108541_c0_g1_i1	NA	NA	NA	NA	6.229506298	-2.427446322	1.18E-23	3.84E-22	Gonad	female	adult
TRINITY_DN117761_c0_g2_i1	tmcc3	Chr03	47057162	47057162	0.121544417	-2.426470572	3.34E-06	1.41E-05	Gonad	female	adult
TRINITY_DN131150_c0_g3_i3	NA	NA	NA	NA	7.611461694	-2.425661161	3.89E-13	4.62E-12	Gonad	female	adult
TRINITY_DN121369_c0_g1_i1	NA	NA	NA	NA	6.602863531	-2.423953331	1.07E-10	9.17E-10	Gonad	female	adult
TRINITY_DN115646_c0_g1_i1	NA	NA	NA	NA	6.950086214	-2.423663302	5.72E-22	1.61E-20	Gonad	female	adult
TRINITY_DN107215_c0_g1_i1	NA	NA	NA	NA	0.162582396	-2.422688437	0.000120763	0.000384586	Gonad	female	adult
TRINITY_DN116576_c0_g1_i2	st6galnac5	Chr04	70413400	70413400	6.922905465	-2.422359545	2.89E-15	4.33E-14	Gonad	female	adult
TRINITY_DN129806_c4_g1_i1	NA	NA	NA	NA	1.408814581	-2.420709306	0.000121087	0.000385509	Gonad	female	adult
TRINITY_DN133839_c0_g1_i1	LOC100490092	Chr04	35892619	35892619	7.201613547	-2.420033749	3.84E-20	9.30E-19	Gonad	female	adult
TRINITY_DN89944_c0_g1_i1	herc1-like	Chr03	81676183	81676183	-0.089787107	-2.419918117	0.001243872	0.003187749	Gonad	female	adult
TRINITY_DN130735_c0_g2_i1	NA	NA	NA	NA	2.184739294	-2.419161775	3.27E-07	1.64E-06	Gonad	female	adult
TRINITY_DN124401_c0_g2_i2	npas4	Chr04	37603744	37603744	5.430129589	-2.419125183	7.73E-14	9.93E-13	Gonad	female	adult
TRINITY_DN122131_c0_g1_i1	stk38l	scaffold_554	7320	7320	5.721051151	-2.418464021	1.89E-19	4.27E-18	Gonad	female	adult
TRINITY_DN123338_c1_g1_i3	NA	NA	NA	NA	2.117200077	-2.418454137	4.51E-05	0.000155315	Gonad	female	adult
TRINITY_DN125987_c0_g1_i2	NA	NA	NA	NA	6.348256487	-2.415381568	4.64E-18	9.33E-17	Gonad	female	adult
TRINITY_DN115583_c0_g1_i3	NA	NA	NA	NA	4.884387439	-2.413561489	3.02E-10	2.42E-09	Gonad	female	adult
TRINITY_DN130441_c1_g1_i3	NA	NA	NA	NA	6.619380173	-2.412796651	3.04E-21	8.02E-20	Gonad	female	adult
TRINITY_DN124046_c0_g1_i2	NA	NA	NA	NA	6.469708808	-2.408983184	5.02E-18	1.00E-16	Gonad	female	adult
TRINITY_DN116543_c0_g2_i1	NA	NA	NA	NA	2.277927364	-2.408546877	2.57E-08	1.54E-07	Gonad	female	adult
TRINITY_DN114836_c0_g1_i1	NA	NA	NA	NA	6.708759034	-2.407852015	7.05E-16	1.14E-14	Gonad	female	adult
TRINITY_DN132043_c0_g1_i2	NA	NA	NA	NA	5.128190953	-2.407543801	2.11E-14	2.89E-13	Gonad	female	adult
TRINITY_DN133243_c1_g2_i1	NA	NA	NA	NA	6.513078351	-2.407233068	2.10E-22	6.14E-21	Gonad	female	adult
TRINITY_DN91264_c0_g1_i2	NA	NA	NA	NA	7.773205502	-2.406142292	2.02E-20	5.00E-19	Gonad	female	adult
TRINITY_DN133534_c1_g1_i1	NA	NA	NA	NA	5.687546092	-2.405946261	1.01E-08	6.42E-08	Gonad	female	adult
TRINITY_DN128642_c2_g2_i1	NA	NA	NA	NA	3.71611489	-2.403626471	4.89E-05	0.000167582	Gonad	female	adult
TRINITY_DN120092_c0_g1_i1	NA	NA	NA	NA	3.72869287	-2.403249164	1.27E-08	7.99E-08	Gonad	female	adult
TRINITY_DN132851_c3_g3_i1	ssr3	Chr05	104919562	104919562	6.661315745	-2.403200713	1.26E-18	2.63E-17	Gonad	female	adult
