ID	Am2_314	Am2_315	Am2_316	Am2_318	Am4_314	Am4_317	Am5_311	Am5_312	Am5_313
TRINITY_DN128365_c1_g1_i2	1329	2594	2479	1220	1408	1295	1618	2871	1893
TRINITY_DN128365_c2_g2_i1	54	125.64	69	31	81.7267	74	247	372	146
TRINITY_DN128368_c0_g1_i1	407	598	333	265	350	388	487	733	519
TRINITY_DN128369_c5_g1_i1	313	422	302	257	351	297	436	713	473
TRINITY_DN128369_c6_g1_i1	317	567	397	309	440	536	657	806	463
TRINITY_DN128370_c0_g3_i2	2627	3609	2821	1973	1788	2283	3655	5620	4120
TRINITY_DN128372_c0_g1_i2	132	173	120	111	114	111	161	374	129
TRINITY_DN128374_c0_g17_i2	624	1231	655	722	685	823	826	1126	983
TRINITY_DN128375_c0_g1_i2	475	829	365	262	567	501	390	695	482
TRINITY_DN128378_c1_g1_i4	2938	4828	3119	2172	2304	2814	2657	4476	3524
TRINITY_DN128382_c1_g1_i5	62	144	56	49	53	113	84	203	94
TRINITY_DN128386_c1_g1_i1	531.646	1064.01	479.066	368.822	664.538	572.74	503.81	1111.53	894.186
TRINITY_DN128388_c1_g4_i2	981	1457	1288	842	1338	1365	1576	2094	1614
TRINITY_DN128390_c3_g1_i1	344.414	503.294	300.416	240.827	252.086	263.45	293.011	429.042	305.787
TRINITY_DN128390_c4_g2_i1	635.137	1075.98	615.166	435.087	633.851	704.4	597.586	974.149	823.23
TRINITY_DN128391_c0_g1_i1	27	57	22	32	48	32	18	40	23
TRINITY_DN128391_c2_g4_i2	320.546	625.735	295.89	211.474	404.939	329.882	339.788	479.482	398.82
TRINITY_DN128395_c1_g2_i2	68.131	129.439	77.1195	28.02	52.1537	63.3003	144.772	205.998	108.25
TRINITY_DN128395_c2_g2_i1	45	42	34	23	35	70	88	137	89
TRINITY_DN128397_c1_g1_i1	350	348	184	183	327	214	289	391	312
TRINITY_DN128397_c3_g2_i2	303.528	503	211	179	341	341.761	361.127	610.282	507
TRINITY_DN128397_c3_g5_i1	58	67	67	70	43	52	62	113	54
TRINITY_DN128399_c2_g3_i2	207	285	182	117	232	199	243	349	263
TRINITY_DN128399_c2_g5_i1	477.422	740.228	480.085	306.684	431.014	390.576	592.098	582.363	437.721
TRINITY_DN128401_c4_g2_i1	23591	15878	20686	29810	44840	23731	26020	32801	31591
TRINITY_DN128405_c2_g2_i1	26	23	47	20	24	40	82	195	93
TRINITY_DN128408_c3_g7_i3	742	1292	836	608	636	708	775	1291	873
TRINITY_DN128409_c3_g1_i1	221	466	269	211	434	610	763	1410	795
TRINITY_DN128411_c2_g1_i1	129	228	92	64	142	148	141	271	202
TRINITY_DN128412_c3_g1_i2	341.613	557.44	484.617	245.978	301.633	352.516	401.091	613.511	482.017
TRINITY_DN128413_c0_g2_i1	50	53	39	23	50	58	45	112	66
TRINITY_DN128415_c1_g3_i2	29.4852	58.846	48.7483	26.7664	33.9288	28.9929	56.4625	72.5433	47.5074
TRINITY_DN128417_c4_g4_i2	43	88	53	24	51	34	44	71	67
TRINITY_DN128419_c0_g2_i2	374	468	353	215	291	274	405	642	464
TRINITY_DN128420_c4_g1_i1	465	1025	509	272	627	936	995	1231	873
TRINITY_DN128421_c4_g1_i1	244	432	299	189	188	260	222	402	196
TRINITY_DN128422_c5_g3_i2	776	1098	826	650	818	589	883	821	1119
TRINITY_DN128422_c6_g7_i4	1025	809	711	560	910	1012	1230	2066	1681
TRINITY_DN128424_c0_g2_i1	0	0	1	0	0	0	0	0	0
TRINITY_DN128425_c0_g1_i1	935	1587	1019	756	547	702	781	1252	845
TRINITY_DN128427_c0_g2_i2	91	165	82	39	90	225	148	234	164
TRINITY_DN128428_c0_g3_i2	27	45	30	15	55	41	57	123	68
TRINITY_DN128429_c0_g1_i1	84	253	106	109	123	123	74	186	163
TRINITY_DN128430_c0_g1_i1	107	86	92	61	65	112	150	310	157
TRINITY_DN128433_c0_g1_i2	2744	2359	1745	1890	1958	1793	3177	3384	2105
TRINITY_DN128433_c0_g2_i1	26	20	8	9	19	20	53	79	29
TRINITY_DN128434_c1_g1_i1	167	320	133	189	308	176	214	299	251
TRINITY_DN128439_c3_g4_i2	104	142	90	111	155	122	230	485	333
TRINITY_DN128440_c0_g1_i5	127.01	180.023	109.023	72.0209	183.034	103.006	240.03	419.426	90.0086
TRINITY_DN128441_c1_g1_i1	880	1437	1196	737	462	684	368	614	670
TRINITY_DN128441_c2_g2_i5	580	1201	570	489	775	578	872	1301	783
TRINITY_DN128441_c2_g5_i3	964	1579	971	682	1110	1283	1596	3210	1800
TRINITY_DN128442_c2_g3_i1	594	1283	692	558	790	842	792	1646	785
TRINITY_DN128444_c2_g9_i1	36	32	23	10	14	24	76	93	28
TRINITY_DN128445_c0_g1_i1	116	5	1	111	6	2	66	88	6
TRINITY_DN128450_c0_g1_i7	106	150	75	99	164	125	193	264	181
TRINITY_DN128451_c0_g1_i2	11.55	42.7319	14.068	6.39928	11.544	25.1403	22.8784	39.9453	16.1059
TRINITY_DN128459_c0_g4_i1	0	6	1	0	1	3	35	38	1
TRINITY_DN128462_c1_g2_i4	16472	17543	17974	16935	40882	15239	32340	32157	24486
TRINITY_DN128463_c1_g1_i1	48	61	70	38	20	12	55	93	25
TRINITY_DN128464_c2_g2_i4	74	106	82	68	90	100	103	163	99
TRINITY_DN128466_c0_g1_i1	102	88	58	52	51	43	61	145	95
TRINITY_DN128474_c4_g3_i2	1451	1219	1139	1104	1508	1461	1804	2496	1918
TRINITY_DN128476_c2_g2_i3	1004	1952	1399	885	830	1277	1813	3049	2058
TRINITY_DN128478_c1_g4_i3	37	56.6491	41	47	22	38	40	86	51.3116
TRINITY_DN128479_c0_g2_i1	359.231	560.518	303.023	273.62	523.195	380.331	584.558	1054.91	485.155
TRINITY_DN128482_c0_g1_i2	18	34	19	17	67	32	47	65	46
TRINITY_DN128483_c4_g2_i1	29.4913	92.776	43.7659	31.8408	34.7987	24.3642	30.7333	65.4241	36.8245
TRINITY_DN128483_c5_g2_i2	868	1573	1179	722	614	687	764	1225	847
TRINITY_DN128487_c0_g1_i2	879	1349	890	590	641	720	974	1556	1037
TRINITY_DN128489_c1_g3_i1	29	40	23	47	57	30	46	86	36
TRINITY_DN128491_c2_g2_i8	2310	4295	2515	2229	3092	2862	3606	4149	3302
TRINITY_DN128497_c1_g1_i1	50	130	87	93	84	88	121	243	86
TRINITY_DN128498_c0_g4_i9	125	160	97	96	131	65	95	147	100
TRINITY_DN128500_c0_g1_i1	1106	1850	1251	889	856	1046	1225	1958	1278
TRINITY_DN128502_c0_g8_i1	192	426	302	151	178	225	224	384	203
TRINITY_DN128505_c1_g1_i4	3735	5802	2716	3216	4007	3181	4859	5548	5596
TRINITY_DN128506_c2_g3_i3	226	361	217	211	277	199	250	399	203
TRINITY_DN128507_c1_g1_i1	9	8	6	3	17	11	6	11	11
TRINITY_DN128507_c2_g2_i4	21293	30934	20397	17836	25438	25058	27284	37373	29936
TRINITY_DN128508_c7_g2_i1	662.996	1003.95	673.991	495	530.936	577.897	595.805	828	645
TRINITY_DN128513_c1_g2_i6	387.413	821.46	404.849	426.447	661.524	606.764	825.68	1665.38	1230.41
TRINITY_DN128520_c0_g1_i4	539	926	532	407	586	584	711	886	699
TRINITY_DN128522_c2_g1_i1	64	229	134	53	69	56	88	112	72
TRINITY_DN128527_c0_g1_i3	183.266	227	153	86	134.19	69.1206	87.1561	135	86
TRINITY_DN128528_c0_g1_i1	63	90	52	64	114	62	85	190	101
TRINITY_DN128528_c0_g4_i4	62	127	90	51	52	66	105	307	113
TRINITY_DN128531_c4_g1_i1	9	15	4	5	14	17	21	52	12
TRINITY_DN128534_c0_g1_i3	446	644	358	313	670	457	434	857	654
TRINITY_DN128540_c3_g3_i1	395	495	394	254	389	313	304	492	368
TRINITY_DN128541_c0_g1_i1	544	491	247	197	347	268	489	537	360
TRINITY_DN128543_c0_g9_i1	2542	2899	1322	1814	2867	1902	2548	2035	2124
TRINITY_DN128544_c0_g2_i1	361	639	433	312	347	340	310	627	501
TRINITY_DN128547_c6_g2_i3	11146	15397	7539	3700	6337	5874	12588	8463	5281
TRINITY_DN128547_c8_g3_i2	160	137	94	54	83	138	151	194	173
TRINITY_DN128547_c9_g1_i2	12	10	11	2	9	10	26	53	13
TRINITY_DN128552_c0_g1_i1	29	54	34	38	49	49	87	164	43
TRINITY_DN128556_c1_g1_i2	154	224	79	108	113	122	104	260	210
TRINITY_DN128560_c0_g1_i1	165	301	145	122	162	160	198	329	168
TRINITY_DN128561_c1_g3_i4	2012.94	3766.83	3178.7	1781.98	2377.97	3460	3402.99	4372.9	3186.82
TRINITY_DN128563_c0_g1_i2	30	45	33	27	25	42	22	44	48
TRINITY_DN128567_c0_g1_i3	85	137	74	60	42	86	71	109	116
TRINITY_DN128574_c0_g3_i1	202	292	202	168	240	210	503	832	245
TRINITY_DN128575_c1_g3_i1	11	16	13	11	16	27	75	75	56
TRINITY_DN128579_c0_g1_i4	376	502	353	244	169	190	231	303	207
TRINITY_DN128579_c0_g4_i2	227	347	241	168	284	258	262	435	338
TRINITY_DN128579_c1_g1_i1	111	209	128	83	116	86	139	203	123
TRINITY_DN128583_c0_g1_i1	114	131	72	76	131	65	79	164	79
TRINITY_DN128585_c8_g2_i1	5848	4957	4801	3186	2730	4859	5671	9157	8854
TRINITY_DN128586_c0_g2_i1	1662	2435	1801	1301	1286	1523	1965	2825	2111
TRINITY_DN128587_c0_g1_i3	41	46	63	30	117	106	358	1120	130
TRINITY_DN128589_c4_g2_i2	0	3	8	4	13	11	10	10	8
TRINITY_DN128590_c0_g2_i1	1311	2147	1239	1054	1279	1172	1281	1940	1663
TRINITY_DN128592_c11_g1_i1	53	79	68	50	77	44	125	198	94
TRINITY_DN128595_c0_g6_i1	308	755	382	298	248	287	188	390	336
TRINITY_DN128599_c0_g1_i2	26	43	39	20	52	79	19	65	34
TRINITY_DN128600_c1_g1_i6	162	234	166	98	188	161	176	338	216
TRINITY_DN128601_c0_g2_i1	841	1281	903	661	900	1068	705	1286	1333
TRINITY_DN128601_c2_g1_i1	133	262	144	101	216	198	285	528	308
TRINITY_DN128602_c0_g1_i2	53	107	61	52	68	188	132	92	46
TRINITY_DN128604_c6_g1_i2	417	756	410	371	336	353	449	472	512
TRINITY_DN128605_c4_g2_i1	11	16	17	10	10	10	8	14	5
TRINITY_DN128606_c2_g13_i11	3440	5065	3679	2843	3076	3309	3583	6818	4603
TRINITY_DN128610_c1_g6_i1	120	233	166	116	133	183	275	588	164
TRINITY_DN128612_c10_g1_i1	7170	8737	5236	4456	6451	6875	8114	12440	8530
TRINITY_DN128615_c3_g1_i1	348	766	479	295	407	321	256	466	491
TRINITY_DN128616_c0_g1_i3	125	145	114	156	164	116	100	176	113
TRINITY_DN128619_c4_g2_i1	121.31	192.698	110.199	92.9313	96.4015	124.581	86.9635	191.461	169.684
TRINITY_DN128620_c0_g1_i1	11	11	11	4	17	35	653	1117	21
TRINITY_DN128623_c0_g1_i5	222	582	246	186	213	199	272	455	232
TRINITY_DN128623_c0_g3_i1	203	272	125	149	165	163	184	420	188
TRINITY_DN128624_c2_g3_i1	50	52	40	28	32	35	134	308	39
TRINITY_DN128626_c1_g1_i3	1339	2455	1448	1218	963	1263	1308	2089	1329
TRINITY_DN128627_c3_g3_i1	375	677	373	299	190	181	243	305	272
TRINITY_DN128627_c5_g2_i1	723	1252	897	611	525	700	822	1204	847
TRINITY_DN128628_c0_g1_i4	247	537	244	219	345	351	399	486	439
TRINITY_DN128631_c3_g1_i2	91	104	88	62	88	77	152	241	126
TRINITY_DN128634_c0_g1_i1	384	594	424	356	415	521	633	1086	791
TRINITY_DN128638_c0_g1_i2	15	20	59	6	24	10	12	11	8
TRINITY_DN128639_c1_g2_i3	191	276	157	141	231	242	284	449	320
TRINITY_DN128639_c3_g3_i1	299	341	195	159	197	340	397	394	452
TRINITY_DN128641_c0_g2_i1	13118	21967	11552	10596	17410	14402	13079	18862	16518
TRINITY_DN128642_c2_g2_i1	695	1203	934	494	613	942	1365	1836	1165
TRINITY_DN128645_c0_g1_i6	858	1270	646	790	1283	747	730	1172	796
TRINITY_DN128646_c4_g4_i1	94	232	140	94	79	84	131	245	97
TRINITY_DN128648_c6_g1_i2	332	537	288	335	497	341	474	950	356
TRINITY_DN128649_c0_g1_i1	336	558	373	209	160	151	285	311	317
TRINITY_DN128650_c0_g2_i1	463.807	698.277	428.631	349.588	342.003	243.536	330.447	565.439	469.973
TRINITY_DN128651_c7_g1_i3	489	501	294	226	429	544	553	807	617
TRINITY_DN128652_c2_g1_i3	411	582	345	241	255	385	347	528	436
TRINITY_DN128653_c3_g1_i1	183	288	182	118	207	207	190	254	221
TRINITY_DN128653_c3_g4_i6	300.179	631.038	334.293	229.922	271.704	197.065	299.079	317.832	316.584
TRINITY_DN128654_c0_g1_i2	242	455	267	212	456	400	280	733	518
TRINITY_DN128655_c5_g2_i3	66	68	36	43	80	49	34	91	72
TRINITY_DN128660_c0_g1_i3	743	1082	880	490	550	676	1040	1486	1103
TRINITY_DN128662_c1_g2_i1	20	17	17	12	12	35	19	26	23
TRINITY_DN128662_c2_g1_i3	2721	4376	1822	2156	4073	2817	3133	3676	3503
TRINITY_DN128664_c0_g3_i1	147	214	125	131	125	149	174	320	225
TRINITY_DN128666_c2_g1_i2	710	1634	956	614	793	881	566	1280	1045
TRINITY_DN128668_c0_g2_i1	384.591	749.46	454.133	358.589	549.893	352.88	648.569	677.476	525.656
TRINITY_DN128677_c0_g2_i1	58	94	35	42	62	45	56	87	47
TRINITY_DN128677_c1_g5_i5	98	450	131	67	519	207	548	327	243
TRINITY_DN128678_c1_g3_i2	187	414	191	189	270	237	366	640	319
TRINITY_DN128682_c0_g1_i1	1023	1588	865	872	524	875	1204	2088	1787
TRINITY_DN128683_c0_g1_i2	1971	1846	3678	2714	1759	1858	2537	4059	4379
TRINITY_DN128684_c3_g2_i2	133	152	139	94	127	122	135	211	190
TRINITY_DN128686_c3_g1_i1	928	1325	906	661	703	722	809	1027	918
TRINITY_DN128689_c0_g1_i4	1297	1869	1345	992	1095	1331	1375	2800	1672
TRINITY_DN128690_c1_g3_i2	1965	2957	2796	1538	743	886	1194	1634	925
TRINITY_DN128695_c3_g1_i2	56	63	30	27	45	56	51	63	64
TRINITY_DN128696_c0_g1_i2	574	1016	622	493	455	412	653	653	575
TRINITY_DN128698_c0_g2_i2	346	453	252	286	384	223	171	358	262
TRINITY_DN128701_c1_g3_i4	471	868	517	349	668	609	958	1224	752
TRINITY_DN128701_c3_g1_i1	4079.16	6233.88	4092.36	3037.51	4449.7	5852.75	5983.47	14028.1	9222.86
TRINITY_DN128703_c7_g2_i2	225	319	162	147	196	257	231	447	248
TRINITY_DN128704_c0_g1_i1	101	278	222	86	76	78	69	159	114
TRINITY_DN128706_c0_g1_i1	108	119	94	57	74	128	145	268	139
TRINITY_DN128710_c0_g3_i2	87	183	82	36	123	90	144	131	81
TRINITY_DN128711_c0_g1_i4	259	346	197	195	294	303	306	492	392
TRINITY_DN128713_c3_g1_i1	24	37	27	24	36	17	37	67	44
TRINITY_DN128713_c4_g2_i3	792	1439	912	632	930	851	810	1238	1019
TRINITY_DN128720_c1_g1_i1	106	163	82	71	119	74	117	201	96
TRINITY_DN128721_c2_g2_i1	299.57	419.967	244.281	181.88	306.19	547.224	289.309	620.983	405.897
TRINITY_DN128721_c2_g4_i1	83	39	97	20	9	9	91	131	28
TRINITY_DN128722_c0_g1_i2	113	161	135	65	103	141	223	422	200
TRINITY_DN128727_c3_g1_i1	287.97	500.493	253	216.504	289	312.55	535	838.563	438.028
TRINITY_DN128731_c4_g1_i1	1015	1548	1151	871	612	742	861	1159	717
TRINITY_DN128731_c5_g1_i2	265	321	234	175	254	219	304	566	427
TRINITY_DN128731_c5_g7_i1	200	165	82	113	333	279	454	458	309
TRINITY_DN128734_c3_g2_i3	538	991	739	426	430	521	532	917	750
TRINITY_DN128735_c3_g1_i3	162.433	314.105	188.34	112.962	111.424	215.098	314.801	572.121	178.609
TRINITY_DN128736_c2_g1_i6	305	327	268	196	261	250	295	486	318
TRINITY_DN128739_c2_g1_i2	164	280	201	170	157	154	157	173	254
TRINITY_DN128739_c2_g2_i2	72	96	68	41	82	116	139	210	145
TRINITY_DN128741_c0_g4_i1	636	785	538	426	606	630	607	1060	727
TRINITY_DN128746_c6_g1_i1	134.035	189.708	61.3038	120.456	165.665	92.7786	116.065	256.942	95.2428
TRINITY_DN128746_c6_g3_i1	141	160	125	111	102	138	122	221	182
TRINITY_DN128751_c0_g2_i1	1610	2384	1715	1143	1129	1517	1196	1832	1637
TRINITY_DN128753_c0_g3_i1	61382	77411	50774	45032	56057	58368	60592	81737	70976
TRINITY_DN128754_c2_g1_i1	25	64	33	26	27	39	30	78	34
TRINITY_DN128755_c0_g2_i5	219	365	240	176	161	177	276	405	303
TRINITY_DN128755_c0_g3_i1	77	66	28	56	45	42	110	241	52
TRINITY_DN128761_c2_g4_i2	208	293	239	111	155	223	319	555	228
TRINITY_DN128762_c3_g1_i1	11	27	9	8	12	14	43	101	9
TRINITY_DN128763_c4_g1_i2	850.545	1088.89	785.893	552.847	511.968	711.95	976.801	1480.82	919.873
TRINITY_DN128764_c1_g1_i5	1252	1629	847	1033	1097	954	1124	1626	1144
TRINITY_DN128766_c3_g2_i3	944	1118	915	823	1130	1337	1878	3524	2345
TRINITY_DN128768_c2_g2_i3	2282	3144	2200	1762	1890	2208	2367	3752	2675
TRINITY_DN128771_c5_g8_i2	32	66	43	36	46	59	48	95	73
TRINITY_DN128772_c5_g1_i1	1884	2202	1603	1377	1910	1773	1212	3357	3120
TRINITY_DN128775_c0_g1_i1	25	32	33	21	18	43	69	84	46
TRINITY_DN128779_c0_g1_i7	234.166	361.519	247.693	192.056	272.188	266.851	331.59	391.045	394.482
TRINITY_DN128781_c0_g4_i2	367.643	523.326	248.129	274.084	460.116	490.426	333.508	656.944	435.374
TRINITY_DN128783_c5_g1_i3	4603	6212	4775	2430	3138	5284	3907	8416	5224
TRINITY_DN128788_c1_g1_i2	684	603	516	622	835	911	1290	1647	985
TRINITY_DN128789_c1_g1_i1	285	398	340	237	233	353	316	690	444
TRINITY_DN128790_c6_g2_i1	415	694	414	366	281	280	329	337	302
TRINITY_DN128790_c6_g6_i5	611	965	637	473	550	555	560	982	803
TRINITY_DN128792_c0_g1_i6	464	810	374	421	480	348	461	653	499
TRINITY_DN128793_c0_g1_i6	1580	2427.16	1334.34	1169.19	1504.81	1762.63	1504.69	2228.74	1869.35
TRINITY_DN128794_c0_g4_i3	213	248	199	119	168	206	190	385	162
TRINITY_DN128794_c0_g5_i7	936	1168	656	641	832	914	1095	1710	1029
TRINITY_DN128802_c2_g1_i1	264	311	208	96	312	219	239	495	400
TRINITY_DN128803_c1_g1_i3	219.357	231.674	106.871	118.916	95.8837	176.574	203.492	301.056	210.626
TRINITY_DN128804_c0_g1_i2	84.0427	69.0101	50.7256	37.2765	45.6268	28.6456	59.723	136.806	53.2444
TRINITY_DN128807_c0_g1_i1	19	22	17	13	23	27	20	73	30
TRINITY_DN128813_c2_g3_i1	335.921	565.893	362.831	60.6125	112.15	452.309	333.616	712.298	341.488
TRINITY_DN128816_c3_g2_i2	366	678	400	271	362	311	388	520	417
TRINITY_DN128819_c2_g3_i1	360	636	348	268	321	362	448	778	391
TRINITY_DN128819_c3_g2_i9	317.901	551.034	319.419	196.899	154.907	239	245	487.514	321.381
TRINITY_DN128820_c3_g1_i1	64	46	35	26	31	32	54	111	64
TRINITY_DN128821_c4_g2_i3	950	1462	852	793	839	933	1118	1586	1102
TRINITY_DN128821_c6_g1_i1	1624	2620	1557	1242	2032	2153	1742	2889	2275
TRINITY_DN128822_c3_g1_i1	21	50	35	20	34	25	81	198	34
TRINITY_DN128826_c0_g1_i2	121	358	83	94	331	234	189	301	218
TRINITY_DN128828_c5_g4_i1	12	37	32	19	45	62	37	83	31
TRINITY_DN128829_c2_g1_i2	595.848	871.687	567.862	468	496.823	512.602	535.614	690.264	679.345
TRINITY_DN128829_c3_g2_i2	29	58	19	24	52	24	54	95	38
TRINITY_DN128829_c4_g3_i3	19244	23607	15494	13243	17758	18663	17417	22575	21489
TRINITY_DN128830_c0_g4_i4	277.14	418.524	264.194	246.473	429.417	357.661	519.615	827.808	414.925
TRINITY_DN128834_c2_g1_i1	312	611	319	185	371	428	508	872	517
TRINITY_DN128835_c0_g1_i1	217	282	193	177	284	348	194	455	383
TRINITY_DN128838_c0_g1_i1	16	12	12	8	6	10	26	46	15
TRINITY_DN128838_c2_g8_i1	1815.8	2958.52	2107.53	1439.08	1731.18	2213.84	2463.48	3520.04	2652.34
TRINITY_DN128839_c0_g4_i2	2057	2700	1747	1362	1959	1907	2175	3044	2550
TRINITY_DN128841_c1_g2_i1	2814	3469	2200	1827	1116	3364	1870	4788	4312
TRINITY_DN128842_c0_g3_i1	14	35	18	3	8	6	16	13	10
TRINITY_DN128844_c0_g4_i1	1	0	1	1	0	0	41	69	1
TRINITY_DN128845_c0_g1_i1	184	260	130	130	177	176	136	230	138
TRINITY_DN128848_c3_g1_i2	2805	4563	2611	2058	1853	1844	2115	3598	2478
TRINITY_DN128849_c0_g2_i1	143	213	105	77	151	139	135	225	218
TRINITY_DN128849_c0_g3_i2	878	1428	816	717	830	879	717	1177	1102
TRINITY_DN128850_c0_g1_i4	1081	1639	1136	902	937	1019	1203	1833	1463
TRINITY_DN128854_c0_g1_i2	97.6223	195.916	85.6959	44.3682	105.433	142.28	231.596	451.498	183.264
TRINITY_DN128857_c0_g1_i2	2690	5416.94	1686	3153	6488	3970	13588	14817	7960
TRINITY_DN128858_c0_g1_i1	383	583	393	287	329	290	414	650	444
TRINITY_DN128866_c1_g1_i8	37	57	31	21	47	42	171	368	49
TRINITY_DN128866_c1_g5_i2	2561	3817	2851	2009	2730	2495	2896	5196	3616
TRINITY_DN128878_c1_g1_i2	190	265	196	137	296	229	275	491	320
TRINITY_DN128880_c4_g1_i2	534.345	701.619	519.301	376.699	360.416	319.829	443.759	864.316	632.977
TRINITY_DN128881_c4_g2_i1	91	205	74	80	97	110	120	163	142
TRINITY_DN128881_c6_g1_i3	155	221	135	84	60	188	199	327	260
TRINITY_DN128882_c4_g2_i1	479.308	649.231	391.114	327.459	513.336	441.155	439.896	738.9	599.808
TRINITY_DN128882_c4_g3_i1	159.3	321.368	140.174	105.796	159.831	192.253	255.219	314.552	260.763
TRINITY_DN128884_c2_g3_i2	178	326	191	102	102	188	175	242	299
TRINITY_DN128885_c0_g1_i1	103	150	148	84	65	133	94	215	137
TRINITY_DN128887_c0_g1_i1	36	64	47	20	40	33	125	227	61
TRINITY_DN128890_c0_g1_i1	656	1212	856	540	564	517	489	1022	812
TRINITY_DN128891_c1_g1_i1	115	161	105	100	142	133	136	188	156
TRINITY_DN128891_c2_g3_i1	1402	2302	1471	1155	1761	1978	2524	4461	2743
TRINITY_DN128897_c2_g1_i3	595.181	567.259	554.735	263.407	230.299	286.878	250.206	704.777	544.151
TRINITY_DN128898_c2_g3_i1	29	71	33	25	58	31	48	96	57
TRINITY_DN128898_c3_g5_i2	43	68	44	27	67	37	94	159	60
TRINITY_DN128899_c4_g1_i2	254	321	147	165	70	289	401	657	582
TRINITY_DN128902_c5_g1_i1	129	208	128	109	77	78	49	99	96
TRINITY_DN128903_c2_g1_i2	293	517	396	256	333	370	657	1049	516
TRINITY_DN128904_c3_g8_i8	250	337	189	200	252	332	213	515	374
TRINITY_DN128905_c8_g2_i1	65	87	67	41	38	51	58	97	51
TRINITY_DN128909_c3_g1_i2	218.992	286.129	174.16	136.595	183.707	261.575	207.56	383.696	278.355
TRINITY_DN128911_c0_g1_i2	698	1572	554	528	794	883	733	1160	977
TRINITY_DN128912_c2_g1_i2	474	520	763	360	222	384	579	790	509
TRINITY_DN128913_c0_g2_i1	548	1112	601	464	450	450	425	775	636
TRINITY_DN128915_c0_g1_i1	165	458	221	161	182	174	158	365	265
TRINITY_DN128922_c3_g8_i1	1145	1359	842	844	861	1137	1298	2167	1512
TRINITY_DN128923_c0_g2_i1	17	80	54	13	85	90	101	173	24
TRINITY_DN128924_c2_g2_i4	67	72	54	55	60	69	110	196	106
TRINITY_DN128925_c6_g1_i3	270	224	175	141	163	416	527	743	496
TRINITY_DN128926_c0_g1_i3	483	459	424	346	375	381	495	970	584
TRINITY_DN128927_c0_g4_i1	4259	8079	4510	3397	3595	3526	3911	6090	5254
TRINITY_DN128935_c0_g1_i2	217	344	137	189	364	244	191	280	331
TRINITY_DN128935_c0_g2_i1	24	44	22	24	26	49	30	58	51
TRINITY_DN128938_c3_g1_i2	75	146	61	72	75	109	117	227	122
TRINITY_DN128939_c0_g4_i2	21	32	18	16	24	30	229	484	17
TRINITY_DN128940_c2_g1_i1	1506	2270	2064	1993	2179	4270	3152	6852	4488
TRINITY_DN128942_c1_g1_i2	89	114	88	96	153	100	140	263	125
TRINITY_DN128942_c2_g6_i2	1	1	1	0	0	1	2	6	1
TRINITY_DN128945_c0_g4_i1	26	40	12	15	21	11	33	50	28
TRINITY_DN128947_c0_g1_i3	457	813	583	412	338	460	443	772	666
TRINITY_DN128948_c4_g3_i3	5863	8031	5610	4333	5723	6261	5746	9559	6806
TRINITY_DN128949_c1_g1_i3	82	140	126	80	153	164	149	298	156
TRINITY_DN128951_c3_g1_i1	587	554	452	317	500	624	668	1103	739
TRINITY_DN128951_c3_g3_i6	750	1601	885	679	628	610	528	1015	678
TRINITY_DN128951_c3_g4_i7	92.2742	156.644	97.7863	87.26	112.626	112.115	125.983	209.399	153.316
TRINITY_DN128955_c5_g1_i1	58	165	92	49	52	89	226	430	148
TRINITY_DN128959_c2_g1_i1	70	117	71	50	136	62	78	108	60
TRINITY_DN128960_c0_g1_i1	255	456	288	207	352	284	378	585	376
TRINITY_DN128960_c2_g2_i7	458	634	307	344	407	291	793	827	671
TRINITY_DN128961_c0_g1_i14	74	93	61	59	82	72	58	112	77
TRINITY_DN128965_c5_g2_i1	116	196	95	102	107	143	156	231	178
TRINITY_DN128966_c0_g1_i1	177	144	43	36	221	106	154	466	318
TRINITY_DN128970_c0_g2_i2	599	855	618	541	592	650	746	1178	919
TRINITY_DN128972_c3_g1_i2	108	211	162	117	80	74	131	204	94
TRINITY_DN128973_c2_g5_i1	366	595	242	234	602	409	458	434	525
TRINITY_DN128975_c1_g2_i1	14	31	21	26	11	22	42	43	56
TRINITY_DN128975_c2_g1_i4	1490	2563	1317	1227	1508	1385	1623	2285	1772
TRINITY_DN128975_c3_g2_i1	65	114	71	34	83	83	160	298	94
TRINITY_DN128976_c1_g1_i1	1388	2397	1686	1046	1103	1240	1028	1890	1537
TRINITY_DN128977_c2_g4_i1	217	440	266	150	213	200	142	275	254
TRINITY_DN128978_c0_g1_i1	104	127	107	71	45	90	88	221	171
TRINITY_DN128979_c9_g2_i1	17	69	61	13	43	50	65	126	43
TRINITY_DN128980_c0_g1_i1	153	194	82	127	308	341	280	661	361
TRINITY_DN128981_c1_g4_i1	69	77	69	34	82	68	97	169	92
TRINITY_DN128982_c0_g1_i1	44	68	25	31	30	26	83	142	53
TRINITY_DN128983_c1_g1_i5	643	1378	815	633	414	544	361	763	742
TRINITY_DN128991_c5_g5_i3	807	1291	1892	979	325	444	559	752	540
TRINITY_DN128993_c0_g2_i2	105	197	109	84	83	140	127	200	157
TRINITY_DN128994_c2_g4_i1	118	186	146	98	108	153	289	587	140
TRINITY_DN128995_c1_g1_i1	405	721	288	264	308	329	658	1016	560
TRINITY_DN128999_c1_g2_i3	160	292	218	134	99	148	157	255	203
TRINITY_DN129001_c0_g2_i2	12	18	12	17	18	13	24	50	36
