gid	gname	chr	start	end	logCPM	logFC.XYliver.XXliver	PV.XYliver.XXliver	FDR.XYliver.XXliver	A12FL1	A12ML1	A15ML1	A17FL1	A17ML1	A2FL1	A7FL1	A8FL1	A8ML1
TRINITY_DN126125_c0_g2_i1	mrpl42	Chr03	46707717	46707717	5.85043360600281	-0.424391298960611	0.174769425431145	0.628822065617593	6.06270678731764	5.44463613055505	5.52747778899872	5.71206264495252	5.90479157189931	6.75320311800341	5.31270527817693	5.87194729664534	5.4777617654466
TRINITY_DN126126_c0_g1_i1	il17d	Chr02	155921747	155921747	5.60128169718746	-0.221968078507398	0.474054329023969	0.837796754563354	5.07745264403677	5.42570273886865	5.8980534788687	6.03258505235901	4.69641372741293	5.89684162152946	5.82487403661603	5.4476496577544	5.61313009480337
TRINITY_DN126126_c1_g1_i2	hmgb1	Chr02	151219853	151219853	7.24106848055354	-0.590989023169641	0.082902818112484	0.468224855815614	7.50126879969959	6.84134115391691	7.14391646537419	6.86238952845184	6.64047548353609	8.35425208566623	6.89400095572552	7.18575507521887	6.86325785933349
TRINITY_DN126126_c2_g1_i1	rad54l2	Chr04	116865498	116865498	2.05569714993073	-1.50579104555109	0.00586413463691411	0.135706095663563	1.27054629730475	1.07083620228096	0.798850094623686	2.65507798022724	1.29615627887956	1.32037615680349	3.37677926246516	2.62031622695929	1.19571008663308
TRINITY_DN126127_c0_g1_i1	fyttd1	Chr05	110643190	110643190	5.28319410550047	-0.208584229407462	0.442654654708736	0.825343915958171	5.14937014543273	4.98954447876814	5.07912287273655	5.39516480603127	5.0663899053609	5.55438980469097	5.05753796335888	5.62307476629242	5.46758865858536
TRINITY_DN126127_c0_g2_i3	rps6kl1	Chr08	61073584	61073584	4.43665689749751	-0.269983377464936	0.422478626024883	0.814493329170006	4.5666708234816	4.40070299716804	4.42512443062272	4.45185721543804	3.89967211493893	3.45261408632288	4.83135607501515	4.98775514865405	4.33190345205997
TRINITY_DN126129_c11_g1_i2	vgll2	Chr05	69715834	69715834	0.681082693450625	-0.281766863675674	0.623881590680569	0.897434128298483	0.161132868639521	0.616203974286012	0.798850094623686	1.31140197862569	-0.426138133365567	0.367427877211375	0.636231174334534	1.09503949590471	0.734935550382569
TRINITY_DN126131_c2_g1_i8	Xetrov90017885m	Chr07	31438914	31438914	5.01676817046531	0.981770508964779	0.010459729718254	0.184024585586207	4.63506799423106	5.11303354034693	5.11664314063863	4.5530659377804	5.25370362783307	2.73042125570744	4.94035507423435	4.77958014597007	6.14700555273841
TRINITY_DN126133_c2_g1_i1	ccnyl1	Chr09	41438669	41438669	3.53964802220703	-0.176644371005287	0.583853795321682	0.882803641755899	3.59076384339855	3.36932022317154	3.61816460893023	3.92648215247755	3.05722312921823	3.49736625652831	3.44030939487252	3.57495472926733	3.62183067508928
TRINITY_DN126135_c4_g1_i2	fgfr4	Chr03	36876806	36876806	7.75665774105387	0.6800113969882	0.0565844436972495	0.407249066170055	7.70094330957955	8.4495727822142	7.13784654825839	7.82381467782961	8.41708862219369	7.70216671433773	6.60385164313904	6.82798250921361	8.02839981661688
TRINITY_DN126136_c0_g1_i5	Xetrov90012205m	Chr04	102002185	102002185	4.60329134831438	-0.168080716119403	0.569391303886806	0.878500233663139	4.73194317186745	4.7054686306473	4.16352387380183	5.04516562552442	4.68274449122363	4.23890707049383	4.41272654646316	4.80568878024116	4.41895034580462
TRINITY_DN126138_c0_g2_i2	kdm1a-like	Chr02	85181483	85181483	4.78685257349755	-0.556794918589896	0.105776004260415	0.51806342307604	4.54905257504129	4.48542669240492	4.95343043934307	4.75350308730121	3.92311431622473	5.62162913401943	5.3591034059278	4.31776452453853	4.2392653099135
TRINITY_DN126141_c0_g1_i3	ranbp3l-like	Chr01	183953687	183953687	5.64877937880614	-0.190696956625057	0.564534744748774	0.876239311805956	5.86329443587078	6.17160146365704	4.90421560493562	5.36764264947571	5.02365418790626	6.07717801496744	5.08430021761028	6.01588536921799	5.68074125690755
TRINITY_DN126142_c0_g1_i4	ssh2-like	Chr02	24444604	24444604	4.10316054336708	0.221343014409931	0.564922652120036	0.876271516626423	4.10649976281985	4.84025932525428	4.08997579087861	4.65676261949756	4.25411034896817	3.74013577346168	4.02316985854531	3.02771634588681	3.2936064222107
TRINITY_DN126145_c3_g1_i2	nampt	Chr03	67255881	67255881	4.70498016855289	-0.0217814319685043	0.961637881653309	0.992764233589165	3.96751977973132	5.28045905265125	4.33249313425937	3.69805354907649	4.1387009072578	4.23890707049383	6.05763643588781	4.02732142376234	4.73106663937631
TRINITY_DN126149_c3_g1_i1	kdm7a	Chr03	252158	252158	3.87212721725733	-1.94201267478041	0.00596979368564241	0.136850934829444	1.43304784131743	2.93297508228802	2.14134755627841	3.78384635064225	2.43020855320072	6.12073656921268	1.92164871443073	4.26228207670016	2.55864145672031
TRINITY_DN126149_c5_g2_i2	LOC100495020-like	Chr06	108841773	108841773	3.47354432066779	-0.290188589346552	0.473066509785561	0.837796754563354	3.64152361317889	2.9856357981095	3.81359856864518	3.40502635621343	1.55813701194805	3.54077188629725	3.71033328343086	3.634433904923	3.84256988341161
TRINITY_DN126151_c3_g1_i1	LOC100170425	Chr02	135628985	135628985	7.13349512864761	0.4396053020315	0.126283523606036	0.558683144067396	6.89889471875448	7.35065501496123	7.17685205374513	7.01565314514504	7.3921532539631	7.03893884558238	6.21728198100431	7.24777494035868	7.50426528686808
TRINITY_DN126156_c3_g3_i7	LOC100487518	Chr07	61255585	61255585	3.46492238169436	-0.299142171324481	0.390663900521272	0.798502941104558	3.15126622851438	2.90590590562847	3.32950853553636	3.62554557675137	3.58389925109859	4.04151026743869	3.15066850058948	3.77321402983268	3.2936064222107
TRINITY_DN126158_c0_g1_i1	ncapg2	Chr06	10662984	10662984	0.14068831684179	0.16940665186608	0.817970408040132	0.956896987729098	0.491392708726248	0.861354839488422	-0.513351659934884	0.611249303831659	-0.426138133365567	-0.736515602898125	-1.28231117103486	0.593794825238969	0.434237976440564
TRINITY_DN126161_c0_g2_i4	LOC101734368	Chr02	52886226	52886226	5.07107213589283	-0.413225949957615	0.191227770694539	0.645662694374085	4.95570149164576	4.28990293629242	4.80810856088845	4.52344177612551	5.11808863283779	5.33153846775082	5.81691733775634	5.23354846402966	4.98038511192817
TRINITY_DN126164_c0_g1_i1	polr2d	Chr05	121932173	121932173	5.9871577322833	-0.198300019169052	0.534825214386575	0.864455976407285	6.19036372503541	5.98373695906604	5.71038633152797	5.90820240280374	6.02882822059516	6.83175423543527	5.30514111669459	5.64854316694801	5.74532519665689
TRINITY_DN126165_c3_g3_i1	rnf11	Chr04	86046593	86046593	8.42315588864635	0.603050836729976	0.0773236509924766	0.460628790188265	8.55589268548012	9.21512175524119	8.64124875228274	8.42535564678145	8.16884710694167	7.58135083441743	8.23288018660451	7.51139731747035	8.68984266990226
TRINITY_DN126169_c2_g3_i2	ccdc93	scaffold_1928	857	857	6.30869224167385	0.00026838458972979	0.999360256330232	0.999940678738442	5.82720486484858	6.32763378067396	6.47133357393613	6.44182322910413	5.65470320013674	5.33770436666851	6.5400334958003	6.89335600658841	6.60704811576377
TRINITY_DN126171_c0_g1_i1	pdgfrl	Chr01	33244452	33244452	0.201430970577156	0.779292124255612	0.324044712598389	0.755011675242306	0.631914067735426	1.69433571966036	0.528893541845616	0.274410681732716	-1.00071181713948	-0.736515602898125	-0.274356598652976	-0.982657981664251	-1.27991963959801
TRINITY_DN126174_c0_g1_i2	rbm26	Chr02	121960527	121960527	4.92295736460862	-0.370088434151435	0.311201858244511	0.744164443545101	4.7162423368011	4.75939356463222	4.89704583322281	5.11965084552329	4.55351812383803	3.96391065853435	6.02807459978475	4.69130841118922	4.58813558877872
TRINITY_DN126178_c1_g1_i1	donson	Chr02	10021947	10021947	4.03062942751146	-0.333483845283112	0.305792626691987	0.740333930345355	3.98072231581603	4.08795206522926	3.60061752453801	4.09706934595506	3.64156399304433	4.65894331455835	3.58475684770555	4.31776452453853	3.94877598711964
TRINITY_DN126181_c0_g2_i5	rcbtb2	Chr02	131746577	131746577	5.884217076236	0.127974005598599	0.664790673441127	0.909871903337279	5.94302644825243	6.16875758284719	6.30253034542588	5.49520746221532	5.22569722768988	6.20409632366778	5.86658415984116	5.49655433909752	5.88946229773703
TRINITY_DN126184_c0_g2_i2	pglyrp2	Chr03	122627053	122627053	3.50193739475719	1.22494151655238	0.0303503768565596	0.312665480460293	2.86836068283398	1.49078470352419	3.85858357653729	3.69805354907649	4.92260269062812	3.09315767554155	2.55261581525708	0.815577486283183	4.2629884569913
TRINITY_DN126186_c7_g2_i2	arl14epl-like	Chr01	163243296	163243296	0.685372462121612	-0.561670214986005	0.330801259675318	0.758721511153699	0.631914067735426	0.146624243890726	0.91698085752878	0.884139130696658	-0.0163232315267185	0.160384424997437	0.817299797641852	1.46632290153792	0.256568525542062
TRINITY_DN126188_c5_g4_i5	acot11-like	Chr04	87471353	87471353	5.02462970696168	0.00281352059972491	0.99178152355608	0.999070723189392	4.78558830303561	5.01510239754008	4.9255135775056	4.96662443522945	4.87531403295981	5.44440858918454	4.93301200901097	4.89959213001802	5.25336614310216
TRINITY_DN126190_c0_g1_i6	mylk	Chr10	6819895	6819895	4.56499364371312	0.557369652959449	0.116390958190549	0.539984385580293	4.19977865615299	4.84025932525428	4.94650170458345	4.85212832747985	4.37803208476716	3.12202406604909	4.77497396337853	3.86298227461316	5.11682774388144
TRINITY_DN126192_c3_g2_i13	zmiz2	Chr03	107974537	107974537	6.21214213137356	0.0269632191716741	0.926121385165741	0.98394918298402	6.00249000752303	6.32763378067396	5.68978897085506	6.53136424937924	6.64047548353609	5.78847376405446	6.13434042379801	6.41614498643435	6.09177669965246
TRINITY_DN126196_c0_g1_i2	LOC100496869	scaffold_178	17378	17378	4.645708504213	0.077450106106485	0.791328915891018	0.950657301700493	4.9623721592334	4.61643416317752	4.43505905069973	4.5820940190745	4.81393647799449	4.64906045150208	4.71629844405414	3.97075369435676	4.85331203583103
TRINITY_DN126198_c0_g1_i2	prkra-like	Chr09	59023898	59023898	5.93953940887052	0.201631967031921	0.503388387628953	0.853431736428258	6.30501569622332	6.05014517108997	6.13284935366091	5.68555841340111	5.65470320013674	5.48386281744563	5.21315781715517	6.24065794558988	6.27793675756558
TRINITY_DN126201_c3_g1_i4	mrps7	Chr10	35798037	35798037	6.22083299697166	-0.306747623131412	0.268640581280593	0.713922121930015	6.10552215381047	6.01257271439986	6.21874598383009	6.10770594327835	6.06088420572608	6.85773071984817	6.19596716433486	6.3310680668817	5.85475546104214
TRINITY_DN126201_c4_g7_i4	cpb2	Chr02	131049700	131049700	10.7003449761438	0.46914553877364	0.249334542809968	0.702608275437237	10.6707867170991	10.9820427180358	10.3608911945049	11.102419102715	11.2467859484211	10.166443209087	9.45314772566535	10.4791563034401	11.0371957797375
TRINITY_DN126202_c1_g1_i2	gdpd5	Chr02	169719095	169719095	6.14507276229189	-0.453778188918542	0.235508379003931	0.688223383853299	5.82720486484858	5.5401540558268	6.25284580833983	6.2829428539015	5.56813457070031	5.09723317154469	7.34407749103791	6.12359202607693	6.01352217295205
TRINITY_DN126205_c1_g5_i1	c1qtnf4	Chr04	7938833	7938833	4.49103725285062	0.0853467783837458	0.781656723152946	0.946513263848128	4.11849481738924	4.46702450474912	4.24484393637145	4.94444063109379	4.66894450201219	4.72629027319953	4.12549604780756	4.1444741490589	4.72253653762599
TRINITY_DN126206_c0_g1_i1	pomgnt1	Chr04	81360832	81360832	6.51426689580405	-0.261576470695987	0.310385286165667	0.743358375878743	6.59415257163723	6.47534723982587	6.45677840397473	6.50381696461943	6.19210852382508	6.51825478051617	6.78538355198136	6.69810756679111	6.30960572779081
TRINITY_DN126207_c0_g1_i2	ube2n	Chr03	46690748	46690748	7.3036549798487	-0.0933860250914887	0.763960165457285	0.940794588181019	7.48398770169215	7.10354241839763	6.95315642569929	7.34972790687212	7.39843911511897	7.65232899412373	6.38093408308994	7.54084038225622	7.48548205546532
TRINITY_DN126216_c0_g1_i1	hsf2	Chr05	68165074	68165074	3.91096539472147	-0.434370344045115	0.185081449245177	0.640963380818553	3.98072231581603	3.90866085575104	3.26413769436012	4.07000236431461	3.87584270336919	4.01096944605294	3.6814104481167	4.54399349938038	3.48731542168548
TRINITY_DN126217_c0_g2_i3	zbtb48	Chr07	91410418	91410418	3.08178798281928	-0.421542243548279	0.284244353882668	0.725984988461403	3.00386134677319	2.49812000312495	3.32950853553636	2.65507798022724	2.36323146911235	3.00292230749969	3.29512874710087	3.92384622610308	2.928601571911
TRINITY_DN126219_c1_g2_i1	tmx3	Chr06	86538218	86538218	5.17417813147038	0.248878298059403	0.36192214062144	0.780059477924811	5.04010323438902	5.32200849262911	5.04709291567933	4.81185058527936	5.36914955426202	5.12601893891548	4.75567939987661	5.45591643045842	5.45734330673038
TRINITY_DN126222_c0_g1_i1	fam63b	Chr03	89340545	89340545	1.20615855151126	-0.197394925150907	0.755862368236647	0.938320637802161	1.77368274892633	1.33714646619701	0.91698085752878	-0.449340340004173	1.29615627887956	2.44074827888205	0.313247709506495	0.708943742218258	0.86464076186263
TRINITY_DN126223_c0_g1_i1	LOC100485703	Chr03	12772077	12772077	4.58002747181603	-0.2775554551588	0.329692633765266	0.758717242285437	4.68431856129085	4.56544968249092	4.16352387380183	4.5530659377804	4.11853543461227	4.7073669336708	4.88561733698943	4.61953044653417	4.73106663937631
TRINITY_DN126225_c0_g3_i2	sos2	Chr08	71968111	71968111	2.94286176448553	-0.24071780900101	0.534273681911303	0.864315441589381	3.02949860899129	2.42373428168741	2.94064566261033	2.82660097100022	2.55549945832666	2.24469496738917	3.49452377041079	3.25316173785668	3.17357329744768
TRINITY_DN126227_c1_g1_i1	c14orf159	Chr08	65952815	65952815	3.66904301827452	0.924103172730298	0.0791557732326623	0.462915393010759	3.34748342179032	4.18121337888688	3.66956056733082	3.44770961789045	4.64094208817925	0.367427877211375	4.22505677307293	2.17590957042211	3.72791950930494
TRINITY_DN126229_c2_g1_i4	tldc1-like	Chr04	64717993	64717993	4.5212633709635	-0.0388328005615998	0.893067251367367	0.975322132481025	4.45758182872839	4.21468855930586	4.68862477712382	4.52344177612551	4.15858839528161	4.71685962958777	4.57876996935941	4.39718169089558	4.81370343899511
TRINITY_DN126237_c11_g4_i1	LOC100492058	Chr01	100030752	100030752	2.27684106594338	-0.076783124839021	0.855651904870232	0.96807678293805	1.94512502380702	2.34530371573793	2.76274702755838	2.32954792461279	1.77977633844877	2.61331857325621	1.99870062785507	2.56023980498057	1.75980225464526
TRINITY_DN126240_c0_g2_i1	plod2-like	Chr05	117568590	117568590	1.10870624657065	-0.0776731794033224	0.889456848099012	0.974652627105116	1.27054629730475	1.49078470352419	0.798850094623686	1.96834621322488	1.14485520665952	1.21713530041568	0.313247709506495	0.468651838291498	0.734935550382569
TRINITY_DN126241_c0_g1_i3	il1b	Chr03	108367897	108367897	4.57482952434564	1.03213892189121	0.0853951557962044	0.47331119043159	3.99380512634015	4.75181231242825	3.02199235439235	2.50147512548887	4.80134128110477	1.50703038871864	4.47135096647144	5.12886397004006	6.12775351967972
TRINITY_DN126244_c0_g1_i2	znf668	scaffold_770	21364	21364	1.21917130291721	-0.435014148668977	0.42949524376382	0.819520975895601	0.161132868639521	0.743980331029794	0.670176898812541	1.84603644944109	1.14485520665952	1.32037615680349	1.92164871443073	0.815577486283183	1.29109577695179
TRINITY_DN126246_c0_g2_i1	sertad1	Chr08	57074571	57074571	3.60161795065885	-0.915430099981666	0.0348099081358725	0.329420963485435	3.57343913573735	2.66885774040004	3.02199235439235	4.20052805618402	3.39563474381847	4.90300891487659	3.3103221476199	2.70598567152946	2.98674703391323
TRINITY_DN126246_c1_g4_i2	cdh1	Chr04	63843212	63843212	6.48115777120817	-1.11479643051392	0.0228122342975721	0.273079536183199	6.61969614680585	6.18292125685894	5.46096475054996	6.67525679106876	5.64063103518574	5.01497624552837	8.24404966245768	5.62307476629242	5.65407580123682
TRINITY_DN126251_c5_g3_i3	gbe1-like	Chr02	20392922	20392922	8.11613603269674	0.621162597095449	0.0837666894824294	0.469256963568059	8.26015796047708	8.21263799514261	8.9561095196854	8.04409263231919	7.68221565470833	6.87691067488576	7.36332646651495	8.06189755986931	8.56419395489483
TRINITY_DN126255_c0_g2_i1	itgb3	Chr10	8961274	8961274	3.55541133792683	-1.00768832027922	0.00915537064055854	0.172109537947793	3.38768659777863	2.82151069301936	2.69821432963588	3.03690652723336	3.21749152395923	3.72139435105812	4.26848945206117	4.55942060291105	2.928601571911
TRINITY_DN126256_c6_g2_i1	slc6a7	Chr03	7409802	7409802	3.08851840052718	-0.419719484067506	0.263876874157986	0.711679525490747	3.4073757202296	3.10944590762458	2.44648395701724	3.36104167552093	2.77751469234657	3.72139435105812	3.00886415068166	2.52923664741192	2.9579672152962
TRINITY_DN126257_c0_g1_i1	nbn-like	Chr06	111308346	111308346	4.33660779656694	0.22802289057283	0.466067248220152	0.836295822327132	4.5401621053593	4.54804644330864	4.57641006481053	4.11041475784837	4.36096745688502	3.86492160213245	4.70484643520333	3.64892828849746	4.33190345205997
TRINITY_DN126266_c0_g1_i1	Xetrov90025569m	Chr10	36285891	36285891	4.36532475757847	0.210348581457884	0.545876111218101	0.867646183277008	3.7223455011333	4.21468855930586	4.1149107539003	3.88048615661994	4.80134128110477	3.88189866868953	5.08871272281516	4.26228207670016	4.67911268985903
TRINITY_DN126267_c1_g1_i3	gca	Chr09	66849946	66849946	7.16898011996522	0.0222840025321259	0.938943900681341	0.986341746373555	7.45826166909627	7.23170198084321	6.98054847441348	6.99421610636413	7.2040140271034	7.00834295866338	6.58054317138764	7.54665756967374	7.29006690212758
TRINITY_DN126268_c0_g1_i2	cyp4v2-like.2	Chr01	34856089	34856089	7.77538269220012	1.10296998511534	0.00320977983850072	0.0944853546130812	7.37196160953668	7.89412278238356	8.74920875887399	6.97428167739674	7.78014248353436	7.84536360423912	5.78736148397093	7.22618871698138	8.48382344144793
TRINITY_DN126268_c0_g2_i1	LOC100496116	Chr05	141719829	141719829	6.30325521785839	0.157891550814854	0.642281281914165	0.90276222540101	6.15876692124454	6.1941529227857	5.99526022701467	6.25917493115043	6.91639029159332	7.00253328487969	5.28989276540322	5.92352793154273	6.27793675756558
TRINITY_DN126269_c0_g1_i1	arf4	scaffold_92	329374	329374	8.07799234449066	0.139907184591138	0.651823901281396	0.905856595954226	8.227994471234	8.14768521993902	8.36871285972587	7.426426434697	8.1010933074437	7.89115106408595	7.76591439021806	8.51484585872637	7.96924045340019
TRINITY_DN126269_c1_g1_i1	ash2l	Chr03	121811170	121811170	3.4134714115979	0.232141751322785	0.514672716757226	0.856437201359524	2.97776024521693	3.4084210167404	3.61816460893023	3.40502635621343	3.55417887105575	2.44074827888205	3.84684074929162	3.4480923114889	3.56570970708364
TRINITY_DN126273_c0_g2_i4	LOC100497502	Chr02	82331485	82331485	2.96115172111151	0.657676956722951	0.149082219140475	0.596521960127215	2.19213187222806	4.09994479498875	2.96827401269292	2.1343245005242	3.291408679399	3.49736625652831	2.34697557428554	2.62031622695929	2.05981641570381
TRINITY_DN126275_c0_g1_i5	Xetrov90014636m	Chr05	110185010	110185010	8.67695451772824	0.194413091123253	0.585327021353027	0.884077234995552	8.44178278959741	8.79764694147472	8.73922024462245	8.11449831255836	8.74682917581134	7.58394682424422	9.23997506908962	8.96963418382621	8.84082638489513
TRINITY_DN126278_c3_g10_i1	eif2s1	Chr08	98701017	98701017	7.4905976143469	-0.0159971246984347	0.958113465037131	0.991640402382017	7.47585179845068	7.29827115641291	7.45101347794413	7.14286686373922	7.71112003225933	8.14867590162855	6.99853200492977	7.43400256658724	7.43546941446279
TRINITY_DN126278_c3_g6_i2	atp6v1d	Chr08	98711807	98711807	7.0156046212845	-0.133645329644314	0.643325881638837	0.90276222540101	7.02373361592313	7.03179718149137	6.59611612252829	6.97792666666859	7.2899218448369	7.42508018422742	6.62982053036399	7.19442711211308	6.74399745881684
TRINITY_DN126278_c4_g3_i1	c6.2	Chr01	182876954	182876954	10.0135829296327	-0.132781084358482	0.728556141147287	0.927637006438852	10.5744728645204	10.351190197011	9.58136523792437	10.3621175316598	9.65528950306641	9.47647683840307	9.39754739305734	10.1685282679712	10.0303685377912
TRINITY_DN126281_c5_g1_i4	LOC100490310	Chr02	146504622	146504622	1.98919503786326	-0.621311361918154	0.166672409616427	0.620461005297669	2.23683573954789	1.92755225477829	0.91698085752878	2.46037574032354	1.8790106639574	2.07791673845689	2.46028347960985	1.65046774745159	1.61983125947029
TRINITY_DN126281_c6_g1_i1	sh2d3c-like	Chr08	2323004	2323004	0.906531329108873	0.508199455711648	0.365410918241433	0.782817776594145	0.759954999267256	1.33714646619701	0.372257163016695	0.274410681732716	1.9718563371673	0.367427877211375	0.899968731466394	1.00776507481977	0.434237976440564
TRINITY_DN126282_c7_g1_i3	srpr-like	Chr07	88716232	88716232	5.8367635921489	0.37367691010595	0.202421370419894	0.656735047509812	6.07506995452193	6.006214392588	6.24156851806337	5.86948092110007	6.03422059243905	4.93589601850647	5.86786836767218	5.23834888157941	5.81518702120517
TRINITY_DN126284_c5_g1_i3	srp72	Chr01	100771709	100771709	7.28223917548907	0.233526387497442	0.465920632113406	0.836295822327132	7.60402462848472	6.99212961177274	7.75552542478922	6.34353223151917	7.27860731250176	6.73696630760025	7.34960345501876	7.4619759889314	7.49427800482355
TRINITY_DN126285_c1_g1_i1	mid1	Chr02	71802740	71802740	3.33656921308545	-0.111860272643276	0.801055840203327	0.952308440684027	2.6543488313123	4.00108985131427	3.21885130362264	4.376534434144	3.05722312921823	2.80352168409893	3.3103221476199	3.0497306864679	2.30805439581999
TRINITY_DN126287_c0_g1_i7	srgap1	Chr03	47804252	47804252	4.8029987619835	-0.178078188028926	0.573192725927105	0.878867526120096	5.11983895479114	4.60806089283527	4.86065255679236	5.09971507883612	4.76288217608756	4.40078587141182	5.32022998694037	4.06022713697037	4.55968482343011
TRINITY_DN126288_c0_g1_i3	LOC101732168	Chr09	22556050	22556050	0.138582662118094	1.31058918526198	0.0607759926953525	0.417355050279351	-0.542226923191781	1.49078470352419	-0.236097628503825	-1.27126577284036	0.784289021930139	-0.736515602898125	-0.103550457113498	0.180179098540431	-0.181954926018619
TRINITY_DN126290_c0_g1_i1	moxd1	Chr05	44261157	44261157	1.07888265013167	0.731134255434586	0.332193754214686	0.75884914416297	-0.542226923191781	-0.0513651376272064	1.93280044624902	0.452638327117513	1.14485520665952	0.160384424997437	-0.957195982181026	2.29127714644513	1.88738614407034
TRINITY_DN126291_c5_g1_i2	bbs9	Chr06	25887444	25887444	2.7499949345179	-0.17854812834673	0.666297377883981	0.910352139849394	3.10378522825849	2.9595457020848	2.91247786800397	2.28316243044997	2.43020855320072	3.49736625652831	2.56533667342201	2.29127714644513	2.11299882874431
TRINITY_DN126292_c1_g2_i1	LOC100488276	scaffold_113	894021	894021	1.63504962281721	1.18996740695669	0.0204925999837066	0.261478681468706	1.43304784131743	1.25372159023835	3.07378210458845	0.611249303831659	1.43308516743114	0.98543807534417	1.19011427985985	0.914869183538028	2.05981641570381
TRINITY_DN126296_c0_g1_i4	kcnq2	scaffold_709	28250	28250	0.560950693572149	0.601867236625585	0.30773580509432	0.741217294492418	0.986282981903848	0.476001259448038	0.91698085752878	-0.165825345802057	1.29615627887956	-0.736515602898125	0.536394045285324	0.331613651080732	0.592406835786311
TRINITY_DN126300_c1_g2_i1	hdac4	Chr09	55668820	55668820	2.15154428357708	0.869499655073665	0.0694054366079072	0.443717780980586	1.35408383153051	2.56885770243816	2.36568375579485	2.85858756132486	2.87689946335455	1.41671980858801	1.12286319399214	1.17733415084397	2.39650862198343
TRINITY_DN126300_c1_g4_i5	hdac9	Chr06	43842907	43842907	1.8553745498343	-0.601796769699996	0.190159038680425	0.645154229751044	1.50791322322545	1.87268648467252	1.02616665085019	2.37448837399279	1.55813701194805	2.07791673845689	1.68571327820593	2.49755258034409	1.46480662524635
TRINITY_DN126301_c0_g1_i2	MGC76064	Chr01	117118938	117118938	7.00594148749002	-0.0324520452069691	0.909855804319467	0.979730643041528	7.04588615443988	6.86613039430013	7.17240486740272	6.98699905240943	7.06867252743909	7.4720832306151	6.45628719268104	6.96605978946429	6.81392207406243
TRINITY_DN126302_c1_g8_i2	agtrap	Chr07	54060843	54060843	4.41261155778194	0.0791189207976715	0.798998463664899	0.952104752217473	4.25515665934567	4.51259720706552	4.17542544908683	4.52344177612551	4.76288217608756	3.74013577346168	4.82872059367451	4.29950643218614	4.32064380774508
TRINITY_DN126307_c1_g2_i2	neil1	Chr03	85535870	85535870	5.23893245179322	0.135199957109286	0.668109896471113	0.910352139849394	4.80055610619981	5.42570273886865	5.71038633152797	5.27586821282206	4.23550523345851	4.95206264630473	5.53269429864573	5.2093038191852	5.47268417890485
TRINITY_DN126308_c0_g2_i9	acsl1	Chr01	35491194	35491194	8.90256147216973	0.728805884306639	0.0771048483128159	0.460388547699761	7.80573617576507	9.22233988888051	9.25598889779788	8.3115240656118	8.90897446566147	9.67032293882778	7.58526924325932	8.24953813579606	9.58032567619049
TRINITY_DN126309_c0_g2_i1	gmppb	Chr04	115632654	115632654	3.20034511841067	0.0714416485616928	0.873742585384969	0.972893647264901	3.60788297232175	3.10944590762458	3.82874996120817	2.23523586543087	3.291408679399	1.88930745161126	3.7498751903146	3.39748731378085	2.35295931369669
TRINITY_DN126313_c0_g1_i1	fermt1	Chr05	21125029	21125029	3.9126147497477	0.385741208045997	0.416545664463989	0.811266112634025	3.48355034831921	4.16988012445275	4.54004978797742	3.52946483342915	3.82696955577644	2.48586432292734	5.01412217064628	2.36336274800451	3.76161691531603
TRINITY_DN126314_c2_g1_i2	brf1	Chr08	80462912	80462912	2.61578637311763	-0.303500072773092	0.490191687196872	0.846909932077509	3.42679974995826	1.8156513952735	2.23530768588913	2.1343245005242	2.87689946335455	1.95495539298599	2.53978179330111	3.07141414891	2.66930249156807
TRINITY_DN126318_c7_g5_i2	c10orf32	Chr07	20676119	20676119	3.29348187014176	-0.0995358296065698	0.82533539865305	0.958010904538079	4.26598167129025	3.01126244240687	2.76274702755838	3.71562511517238	3.46115754343317	2.34604936742893	2.12436827018325	3.15502891255289	3.58466030238655
TRINITY_DN126318_c8_g2_i4	arl2bp	Chr04	53778260	53778260	4.9362030931545	0.43469915329347	0.184217029287311	0.640078612008977	4.84454974229749	5.79745692031004	4.57641006481053	4.49319653939978	4.61238537670738	4.17146655396431	4.79401388376733	5.14939829940093	5.28267468947285
TRINITY_DN126321_c0_g2_i1	lmf1	Chr09	11250252	11250252	3.19269924329945	0.841099391878568	0.0400597891763289	0.345078997350282	3.21968039897137	3.51974067196976	3.58285438955329	3.31567371232322	3.21749152395923	1.41671980858801	2.20786878664779	2.95958305577883	3.94877598711964
TRINITY_DN126326_c0_g1_i4	rrp9	Chr04	117616579	117616579	4.45326271868434	-0.546455107268903	0.0922325552566071	0.492379489604447	4.58407651038083	3.97528024065214	4.54004978797742	3.89598166602301	3.94618169004358	4.53563127766589	5.06427521233169	4.96476676673426	3.94877598711964
TRINITY_DN126328_c0_g1_i1	rad54b	Chr06	112907194	112907194	3.81370084658763	-0.332648840296429	0.349671760662836	0.768402248449257	3.10378522825849	3.8244314422271	3.9164614546303	3.62554557675137	3.0989900322447	4.31588272025148	4.16781771328879	4.19473488390349	3.48731542168548
TRINITY_DN126328_c0_g2_i1	fsbp-like	Chr06	112934619	112934619	2.95603130823257	-0.79398796399485	0.0999978148420865	0.50520320858437	1.71168805392711	2.63628852660722	2.36568375579485	2.95050034906571	2.21915903175013	4.23890707049383	2.43277982335094	3.634433904923	2.63335042357639
