gid	gname	chr	start	end	logCPM	logFC.MT.FO	PV.MT.FO	FDR.MT.FO
TRINITY_DN125586_c2_g1_i4	NA	NA	NA	NA	6.05771439087578	-4.42416591619946	3.62333141246319e-26	1.4980374908557e-24
TRINITY_DN128562_c3_g8_i2	NA	NA	NA	NA	0.769146205446364	1.75978726645976	0.00330653742992327	0.00767668333933966
TRINITY_DN122678_c0_g1_i1	NA	NA	NA	NA	6.61973120439321	-2.01922518814013	1.85934975440373e-09	1.36050272827836e-08
TRINITY_DN133374_c3_g2_i1	NA	NA	NA	NA	1.23341808140246	-1.46514615437089	0.00510037579604387	0.0113318512867322
TRINITY_DN131535_c2_g1_i1	NA	NA	NA	NA	4.60265674086366	3.44256136369483	9.47936653134974e-08	5.18175096954404e-07
TRINITY_DN130728_c1_g1_i2	NA	NA	NA	NA	0.763168867070336	1.25495001067821	0.0262151259079462	0.0483108529934713
TRINITY_DN140343_c0_g1_i1	NA	NA	NA	NA	0.906112310397937	-4.73788615313803	1.00768995192357e-13	1.33473593051653e-12
TRINITY_DN135280_c4_g2_i1	NA	NA	NA	NA	7.14718449934649	-2.35388333077232	5.18072672561613e-20	1.29928071793419e-18
TRINITY_DN129348_c0_g1_i1	NA	NA	NA	NA	3.87746147873564	2.71583856850849	7.55984937818966e-10	5.9005089777375e-09
TRINITY_DN128939_c0_g4_i2	NA	NA	NA	NA	0.215189493271678	2.91922966484414	1.24368774050082e-06	5.65745298260109e-06
TRINITY_DN132753_c0_g1_i1	NA	NA	NA	NA	1.30191370586235	2.77608385601217	6.85495959920182e-07	3.2667339313632e-06
TRINITY_DN119536_c0_g1_i3	NA	NA	NA	NA	6.25671524758629	-1.71913409421572	2.79036539052393e-10	2.31065743623139e-09
TRINITY_DN128353_c0_g4_i3	NA	NA	NA	NA	2.45348646186401	1.71918170332153	0.00933299077737725	0.0194447248056695
TRINITY_DN131288_c6_g3_i1	NA	NA	NA	NA	-0.0522793999113868	2.75318338127339	2.68505766536408e-05	9.61833088038598e-05
TRINITY_DN126917_c0_g2_i4	NA	NA	NA	NA	2.23412090343098	-1.7071092241104	0.000177594089839156	0.000545351496005009
TRINITY_DN164909_c0_g1_i1	NA	NA	NA	NA	7.87217609227311	-5.70490715275437	1.77909474242154e-43	1.72044492421799e-41
TRINITY_DN105850_c0_g2_i1	NA	NA	NA	NA	5.71160802659768	-2.16052151975271	1.22700529495812e-16	2.2420107959595e-15
TRINITY_DN120384_c0_g1_i7	NA	NA	NA	NA	8.48586353468086	-1.43609406164227	3.72274116788881e-09	2.6005631751931e-08
TRINITY_DN116576_c0_g1_i2	NA	NA	NA	NA	6.88364303576224	-2.40494854344337	5.21204829455314e-15	7.96180496507977e-14
TRINITY_DN127927_c0_g2_i1	NA	NA	NA	NA	2.09115940140965	2.75484224126	2.73199668252005e-06	1.1625886311481e-05
TRINITY_DN133840_c2_g2_i2	NA	NA	NA	NA	11.7492375137465	2.35023254962381	2.54963092883609e-09	1.83152902291147e-08
TRINITY_DN99989_c0_g2_i2	NA	NA	NA	NA	7.32476408186392	-2.07704379045673	3.06159916510057e-11	2.94445074361252e-10
TRINITY_DN128103_c4_g1_i13	NA	NA	NA	NA	2.53348429794637	1.43568624801964	0.00170139585384741	0.00423022727710052
TRINITY_DN121012_c0_g1_i2	NA	NA	NA	NA	6.03042485797608	-1.63347084176797	5.70898389573554e-10	4.52554464982551e-09
TRINITY_DN121463_c3_g1_i2	NA	NA	NA	NA	1.96139509778008	1.98092121309131	1.87147745947986e-05	6.88773723274463e-05
TRINITY_DN117486_c0_g3_i1	NA	NA	NA	NA	0.277366163237861	6.0388370264656	1.0108728405549e-12	1.1818719245463e-11
TRINITY_DN129281_c4_g3_i3	NA	NA	NA	NA	3.17452310806596	1.2616479627268	0.00358969604225359	0.008260601401424
TRINITY_DN124223_c0_g1_i1	NA	NA	NA	NA	4.94998757402969	-1.31106996674859	0.000506839871170133	0.00141199945554746
TRINITY_DN122075_c3_g2_i3	NA	NA	NA	NA	2.24931928737934	1.58175725562119	0.00148534723701775	0.00373579398757098
TRINITY_DN134454_c0_g2_i4	NA	NA	NA	NA	4.38758374399178	1.73426327253956	1.44407089167801e-07	7.70013689015782e-07
TRINITY_DN132767_c0_g1_i1	NA	NA	NA	NA	5.10073385222606	1.65402935502611	6.0467438645151e-06	2.42060670892762e-05
TRINITY_DN126147_c0_g2_i5	NA	NA	NA	NA	0.192339998761164	-6.6597349446693	1.75331442529342e-16	3.15320266462147e-15
TRINITY_DN29448_c0_g1_i1	NA	NA	NA	NA	-0.0244674444405386	-3.36924852310539	1.97155357229334e-05	7.23156471020229e-05
TRINITY_DN134731_c1_g3_i5	NA	NA	NA	NA	4.72075935271356	1.5694354210764	2.26614060214242e-05	8.21700998126699e-05
TRINITY_DN91784_c0_g1_i1	NA	NA	NA	NA	1.23940906784919	6.62452396755168	9.90704174677198e-15	1.4596417478685e-13
TRINITY_DN133183_c0_g1_i1	NA	NA	NA	NA	4.66632601938322	-1.43323834623021	3.62400131405097e-06	1.51145756559341e-05
TRINITY_DN126232_c4_g1_i2	NA	NA	NA	NA	2.70544488015179	-1.25501263821811	0.0023027241843143	0.00554705207245313
TRINITY_DN131553_c0_g1_i1	NA	NA	NA	NA	8.27755552256914	-10.9424426811041	2.27529262154606e-113	2.88481823382912e-110
TRINITY_DN127824_c2_g1_i1	NA	NA	NA	NA	2.3548743753552	2.15810411140591	1.0948675610441e-05	4.2030391048189e-05
TRINITY_DN128100_c0_g1_i9	NA	NA	NA	NA	2.49922653303309	1.26417393020945	0.00643625558625419	0.0139614318971099
TRINITY_DN120967_c0_g2_i1	NA	NA	NA	NA	4.38601903256658	4.95081228526398	1.74745150579769e-32	9.99507224694607e-31
TRINITY_DN128736_c3_g2_i1	NA	NA	NA	NA	4.50160986248553	2.64679250774082	4.66543489909382e-08	2.68468369306907e-07
TRINITY_DN131885_c2_g1_i1	NA	NA	NA	NA	3.44432319001656	-1.87495942385553	0.000376496625591568	0.00107782312960998
TRINITY_DN124855_c0_g11_i1	NA	NA	NA	NA	2.84944501762123	-1.43801548112267	0.000473465810768077	0.00132679724132479
TRINITY_DN127070_c0_g1_i3	NA	NA	NA	NA	6.9804741460884	-2.33614913786304	3.78024863858329e-18	7.91922240712483e-17
TRINITY_DN130608_c5_g1_i1	NA	NA	NA	NA	5.48864575342302	-1.0802054085182	0.000135331915391293	0.00042465900908292
TRINITY_DN127398_c4_g2_i1	NA	NA	NA	NA	6.38471419166431	-2.82774691050502	2.57376095480675e-30	1.32592263003611e-28
TRINITY_DN133338_c1_g3_i1	NA	NA	NA	NA	2.05428069768066	-3.88160351659678	2.32466760867504e-11	2.27600017868647e-10
TRINITY_DN130083_c2_g6_i1	NA	NA	NA	NA	7.50480990270742	-1.64481978161755	1.65403379386293e-09	1.22123452745195e-08
TRINITY_DN127676_c1_g3_i5	NA	NA	NA	NA	1.57370040339927	4.06576857898141	3.11959139185013e-10	2.56652180046156e-09
TRINITY_DN127247_c0_g1_i4	NA	NA	NA	NA	7.3108240577322	-2.01441535069766	8.40443511850871e-16	1.40826738821296e-14
TRINITY_DN76396_c0_g1_i1	NA	NA	NA	NA	1.35937003757683	-1.599357698859	0.00114839448990683	0.0029661225722786
TRINITY_DN122956_c4_g4_i1	NA	NA	NA	NA	4.74359642528139	2.19120782736841	1.03353188540682e-10	9.1850719192969e-10
TRINITY_DN118804_c0_g3_i3	NA	NA	NA	NA	8.11449223376335	-1.22993756188049	1.60783494142303e-05	5.98401973795766e-05
TRINITY_DN120622_c0_g1_i1	NA	NA	NA	NA	6.65390303635323	-1.19083478831318	0.00022701777806785	0.000681889935649442
TRINITY_DN121840_c0_g1_i3	NA	NA	NA	NA	0.584120657877556	-3.44070342862286	1.58612632878965e-06	7.07003419446044e-06
TRINITY_DN126038_c0_g1_i2	NA	NA	NA	NA	4.97914859610675	-1.86932112895935	4.31472540352949e-09	2.98034694792221e-08
TRINITY_DN214306_c0_g1_i1	NA	NA	NA	NA	1.09552423781211	2.77949346424979	2.37824404570909e-07	1.22298976140543e-06
TRINITY_DN121175_c4_g7_i1	NA	NA	NA	NA	3.20145584145108	2.27710861431575	3.04744843830882e-07	1.53860430993108e-06
TRINITY_DN133169_c6_g7_i5	NA	NA	NA	NA	3.17992711352687	3.44315828728414	1.91948917709189e-13	2.45966209992089e-12
TRINITY_DN112095_c0_g2_i1	NA	NA	NA	NA	1.64914584639376	2.86487966408832	6.58820313672954e-06	2.6208117829256e-05
TRINITY_DN133573_c2_g4_i1	NA	NA	NA	NA	1.56549222848438	-1.67697678170102	0.00156203745111928	0.00391057686588901
TRINITY_DN131929_c1_g1_i1	NA	NA	NA	NA	4.07961555679765	-1.88238375549102	2.58229687200836e-05	9.27205462759199e-05
TRINITY_DN128130_c4_g11_i1	NA	NA	NA	NA	0.356470699464743	3.5469291588692	1.34199189909714e-07	7.182678030299e-07
TRINITY_DN129398_c8_g2_i1	NA	NA	NA	NA	3.95109801650065	5.41235072146926	1.53852048562106e-19	3.73533133221743e-18
TRINITY_DN120130_c0_g1_i3	NA	NA	NA	NA	5.90378625878629	-1.30607017947814	2.21268699375591e-07	1.14507806284574e-06
TRINITY_DN132558_c3_g1_i1	NA	NA	NA	NA	0.872159901828576	1.14765616611376	0.0238179120461753	0.0444203962341925
TRINITY_DN129030_c1_g5_i1	NA	NA	NA	NA	0.378219245413082	2.58335643189271	3.64218595779177e-06	1.51876425961491e-05
TRINITY_DN124855_c0_g12_i1	NA	NA	NA	NA	0.737846049105592	-3.15618214414596	3.42027381441231e-05	0.000120366212787229
TRINITY_DN133368_c1_g2_i1	NA	NA	NA	NA	6.67814035307876	-2.5509526845941	3.52222423443993e-25	1.35326938515805e-23
TRINITY_DN114065_c0_g1_i1	NA	NA	NA	NA	-0.0659621776195751	2.10016674161298	0.00102102645743783	0.00266428833885732
TRINITY_DN124520_c1_g1_i1	NA	NA	NA	NA	6.66920344311809	-1.23483999063626	6.87396306988014e-07	3.27510616243851e-06
TRINITY_DN129473_c0_g1_i4	NA	NA	NA	NA	9.30298594676263	2.46995366927466	1.13877517765795e-06	5.21974836403087e-06
TRINITY_DN125915_c0_g2_i2	NA	NA	NA	NA	3.48363756846565	-1.6521382679113	8.46381619966698e-06	3.30755502241096e-05
TRINITY_DN128455_c10_g3_i1	NA	NA	NA	NA	2.76146445291701	1.10757798585471	0.00821693455948589	0.0173732518544179
TRINITY_DN136052_c0_g3_i1	NA	NA	NA	NA	4.55935256981769	-1.87228793333905	8.92024992916908e-10	6.87531049927378e-09
TRINITY_DN133737_c6_g3_i2	NA	NA	NA	NA	0.801433794549423	2.57925779763427	6.62947600932737e-06	2.63585194224511e-05
TRINITY_DN122423_c0_g1_i6	NA	NA	NA	NA	0.412497389503993	1.48263111349123	0.00326709781327756	0.00759516209581546
TRINITY_DN134408_c0_g2_i2	NA	NA	NA	NA	6.8749735334974	1.17415733258136	3.05140625655666e-05	0.00010842159985542
TRINITY_DN131844_c1_g3_i2	NA	NA	NA	NA	3.7893589378985	1.2137706270855	0.0035476430914255	0.0081782131952033
TRINITY_DN124954_c5_g1_i1	NA	NA	NA	NA	0.916226348722795	-2.57666348504857	0.0160958201088637	0.0314637093382859
TRINITY_DN136232_c1_g2_i1	NA	NA	NA	NA	6.5831477648941	-2.7386768363993	1.26048006053937e-22	3.9138334614462e-21
TRINITY_DN126705_c0_g1_i2	NA	NA	NA	NA	5.58772333267952	1.32439496087338	9.7299810311756e-05	0.00031341937486731
TRINITY_DN73521_c0_g1_i1	NA	NA	NA	NA	1.56273791507199	-2.05958766935569	1.3585699883645e-05	5.12560352749611e-05
TRINITY_DN132732_c0_g2_i2	NA	NA	NA	NA	5.48890504864899	-2.37107257957852	2.76943491252036e-13	3.47848341076167e-12
TRINITY_DN113809_c0_g1_i2	NA	NA	NA	NA	6.35993064704482	-1.35653370160781	4.02856157095654e-06	1.6634672005133e-05
TRINITY_DN119801_c0_g1_i1	NA	NA	NA	NA	6.39912110966536	1.7173593272156	1.87923541256714e-08	1.1544525056691e-07
TRINITY_DN114033_c0_g3_i2	NA	NA	NA	NA	6.38367693283085	1.13909513090741	0.000173189715459097	0.000532758550506472
TRINITY_DN119408_c2_g1_i1	NA	NA	NA	NA	4.09928074008591	1.44973285352557	9.00865058849568e-05	0.000291583355170399
TRINITY_DN106256_c0_g3_i3	NA	NA	NA	NA	0.487947622399645	5.10398063148898	5.07861328793361e-10	4.05684677834164e-09
TRINITY_DN129549_c6_g1_i1	NA	NA	NA	NA	10.6007382933262	2.0672932267408	7.60903832617658e-09	5.01743636752389e-08
TRINITY_DN132712_c0_g4_i1	NA	NA	NA	NA	2.75255571489587	-2.16287343446744	1.60731688478691e-06	7.14773693386727e-06
TRINITY_DN63296_c0_g2_i1	NA	NA	NA	NA	7.11487136787368	1.24035061910285	7.74903171389105e-05	0.000254384927753771
TRINITY_DN128105_c2_g6_i1	NA	NA	NA	NA	3.88406826200986	-1.40192638464613	0.000229883044482178	0.000689588701521065
TRINITY_DN113912_c0_g1_i1	NA	NA	NA	NA	4.69417840654473	-2.08366620346276	6.79372415865058e-11	6.18207227865724e-10
TRINITY_DN134546_c3_g7_i2	NA	NA	NA	NA	7.06271972170167	-1.56113163990698	4.28729603274557e-12	4.59580413618222e-11
TRINITY_DN120641_c0_g1_i1	NA	NA	NA	NA	4.77162049400467	-1.52849669699618	1.04101292343327e-06	4.81823095776666e-06
TRINITY_DN125761_c2_g6_i2	NA	NA	NA	NA	0.835667183666443	1.95451724246336	0.000355181616307817	0.00102180194723018
TRINITY_DN117486_c0_g1_i2	NA	NA	NA	NA	2.68996483563518	3.65786475666942	2.44095835233131e-07	1.25326325122396e-06
TRINITY_DN122877_c1_g1_i1	NA	NA	NA	NA	4.51097155072636	-1.40354813771387	0.00121997712565601	0.00312905349086554
TRINITY_DN136432_c1_g1_i2	NA	NA	NA	NA	2.09176991736984	-1.67978441302994	0.00209587140739853	0.00509827086544972
TRINITY_DN127874_c4_g1_i1	NA	NA	NA	NA	1.47426749717493	3.73236993685054	2.97391657261897e-07	1.50322755305227e-06
TRINITY_DN126223_c0_g1_i1	NA	NA	NA	NA	5.09027068751728	-1.76138397129691	2.17000853523024e-09	1.57268767199189e-08
TRINITY_DN114549_c0_g1_i2	NA	NA	NA	NA	3.3478740972241	1.79508962206395	2.4052537168205e-05	8.68417976985881e-05
TRINITY_DN130460_c1_g3_i1	NA	NA	NA	NA	6.89020633203808	-1.80623901510031	2.35277417988517e-13	2.9764419253514e-12
TRINITY_DN103814_c0_g1_i1	NA	NA	NA	NA	1.97844070713248	-8.08698435309603	2.29020364836286e-07	1.18224446195289e-06
TRINITY_DN81057_c0_g1_i1	NA	NA	NA	NA	0.182949557837206	-2.0763200491624	0.000236853950240972	0.000708636713738787
TRINITY_DN134183_c12_g1_i1	NA	NA	NA	NA	3.11786720024504	2.01930794095742	1.39491101866627e-06	6.28398327437853e-06
TRINITY_DN106942_c0_g1_i1	NA	NA	NA	NA	4.12390430784071	-1.7676988624307	8.47233191011307e-08	4.67042412687441e-07
TRINITY_DN121933_c2_g9_i1	NA	NA	NA	NA	1.90727335022859	7.00496014717867	3.94559984221344e-18	8.23093963427744e-17
TRINITY_DN128638_c0_g1_i2	NA	NA	NA	NA	9.50666899208671	-6.355353995711	4.16671565063612e-56	6.25610424860641e-54
TRINITY_DN135058_c4_g17_i2	NA	NA	NA	NA	1.95151924740805	-1.90629864121204	0.000188172624293873	0.000575358471548065
TRINITY_DN128789_c1_g1_i1	NA	NA	NA	NA	6.12014353204183	-1.08649308055858	1.05526609948937e-05	4.06126187564021e-05
TRINITY_DN132613_c1_g1_i1	NA	NA	NA	NA	6.59120923525445	1.4091796418239	1.91930706390981e-06	8.40576200586252e-06
TRINITY_DN107038_c0_g1_i1	NA	NA	NA	NA	1.76123827946381	-3.65807833829577	3.94284587229378e-09	2.74340330785026e-08
TRINITY_DN123908_c0_g1_i3	NA	NA	NA	NA	0.558758034148207	-1.50291747494828	0.00692171038028719	0.0148955468457251
TRINITY_DN129398_c7_g1_i4	NA	NA	NA	NA	5.05053122114927	1.08680022288891	0.00132390059375539	0.00336646900843293
TRINITY_DN116391_c0_g1_i1	NA	NA	NA	NA	6.87799820641215	-2.12170092235252	1.27209007894395e-18	2.7861458523665e-17
TRINITY_DN116854_c0_g1_i3	NA	NA	NA	NA	7.08392081107838	-1.53700678149476	1.89067352649377e-07	9.88974357589753e-07
TRINITY_DN118226_c0_g1_i1	NA	NA	NA	NA	4.46394983551171	-1.80640955965328	6.0844967137714e-09	4.08271037344538e-08
TRINITY_DN132859_c11_g2_i2	NA	NA	NA	NA	4.19727704586257	1.00096066473233	0.00455458303561686	0.0102448939521829
TRINITY_DN122879_c0_g1_i3	NA	NA	NA	NA	-1.15956800949945e-05	2.69732864649091	0.000333733956183766	0.000965822514332476
TRINITY_DN133471_c3_g1_i1	NA	NA	NA	NA	3.15921816749564	-1.12000920859805	0.0155006614818604	0.030456831367974
TRINITY_DN129781_c0_g1_i1	NA	NA	NA	NA	6.73549377605993	-1.16272395072378	9.69029344742372e-05	0.000312405533348078
TRINITY_DN131236_c0_g1_i1	NA	NA	NA	NA	4.2129844330184	1.94264624496146	3.31112758983774e-06	1.39113685300584e-05
TRINITY_DN132001_c1_g3_i4	NA	NA	NA	NA	1.71469407638175	2.50931786120958	0.000290832594993281	0.000853902159132467
TRINITY_DN124145_c0_g1_i10	NA	NA	NA	NA	6.35038021923024	-1.02255702972556	8.88674237663755e-05	0.000288291733503372
TRINITY_DN98355_c0_g1_i1	NA	NA	NA	NA	0.344834322580539	-5.25208562456448	2.57451976747785e-09	1.84708236822947e-08
TRINITY_DN122777_c0_g3_i1	NA	NA	NA	NA	2.52964976324302	-1.43359467015793	0.00560618661767322	0.0123236747243824
TRINITY_DN133542_c0_g3_i2	NA	NA	NA	NA	1.36741816809632	2.30512749007734	1.44193600070104e-05	5.41782407112267e-05
TRINITY_DN124016_c0_g1_i1	NA	NA	NA	NA	4.52115663503087	-1.39924272553568	2.01370781220184e-05	7.36960225947249e-05
TRINITY_DN128209_c1_g2_i5	NA	NA	NA	NA	5.3975770371766	2.34807267131414	4.10622993906758e-10	3.3219560322368e-09
TRINITY_DN129486_c1_g1_i4	NA	NA	NA	NA	1.83110167766356	2.00770794942337	9.10286387235588e-05	0.000294298851529828
TRINITY_DN129382_c0_g8_i1	NA	NA	NA	NA	2.93164553988449	-1.77142836223715	0.000500393820034244	0.00139574526531673
TRINITY_DN136056_c8_g3_i1	NA	NA	NA	NA	3.55265096949293	2.02058997567656	6.34110441542855e-07	3.04218383369583e-06
TRINITY_DN19500_c0_g2_i1	NA	NA	NA	NA	0.064332445773674	6.58158644154067	7.74547048013967e-13	9.22102907134834e-12
TRINITY_DN132589_c1_g1_i6	NA	NA	NA	NA	1.00995900553861	1.44755430293961	0.00426678125285135	0.00966515947916362
TRINITY_DN132005_c0_g4_i7	NA	NA	NA	NA	1.8874597639922	-2.74654896387211	1.0068982388738e-07	5.47781444757515e-07
TRINITY_DN118204_c0_g2_i3	NA	NA	NA	NA	1.31203202669741	-5.29863308206178	1.82096317646542e-06	8.00886907174674e-06
TRINITY_DN116838_c0_g1_i1	NA	NA	NA	NA	1.95942195647519	6.02128720988425	3.34459214711872e-19	7.79676016154683e-18
TRINITY_DN129744_c0_g1_i2	NA	NA	NA	NA	4.79900682825822	1.66599869074198	4.52269429618665e-05	0.000155632957967912
TRINITY_DN132606_c3_g1_i3	NA	NA	NA	NA	4.43216531282079	-1.40502759995548	2.25884046817095e-06	9.7450391615496e-06
TRINITY_DN124945_c0_g1_i2	NA	NA	NA	NA	9.59781335137331	2.1334014458894	4.4242484123138e-13	5.39370711890094e-12
TRINITY_DN196303_c0_g1_i1	NA	NA	NA	NA	1.39325674202857	1.9381665494213	0.00159243244813075	0.00398099390198708
TRINITY_DN114344_c0_g2_i1	NA	NA	NA	NA	3.89172017417346	-2.2978805640156	1.50220534058068e-08	9.39269322814582e-08
TRINITY_DN127900_c2_g1_i2	NA	NA	NA	NA	2.83006018471897	-2.66425963159193	3.02101510462548e-07	1.52568282181374e-06
TRINITY_DN127413_c1_g1_i1	NA	NA	NA	NA	5.64381417346417	1.56492018609978	6.15612527921019e-05	0.000206397959632929
TRINITY_DN136181_c5_g6_i1	NA	NA	NA	NA	3.21788421578553	3.88441211805215	1.77834731918046e-18	3.83605316808472e-17
TRINITY_DN129343_c0_g2_i1	NA	NA	NA	NA	5.73103054940547	-1.02073286131724	5.52620436157646e-05	0.000186870700755516
TRINITY_DN131537_c6_g1_i1	NA	NA	NA	NA	2.14788233657949	1.32706599763704	0.00258793219080464	0.00616254053198493
TRINITY_DN126469_c1_g1_i1	NA	NA	NA	NA	3.35168702926385	-2.15583491425673	0.000133098454630258	0.000418629125078797
TRINITY_DN117328_c0_g1_i1	NA	NA	NA	NA	0.776306695857567	-2.09758079681476	0.000120190735350735	0.00038075971157336
TRINITY_DN113605_c0_g1_i1	NA	NA	NA	NA	2.11142225576149	-6.80058003041797	2.64192897078105e-21	7.36191733469659e-20
TRINITY_DN126284_c5_g1_i3	NA	NA	NA	NA	7.50814101583179	-1.91699702250589	2.36321660140513e-16	4.20041505274672e-15
TRINITY_DN120166_c0_g2_i5	NA	NA	NA	NA	1.81441288148794	3.12805989764238	0.000112502297490008	0.000358593216943709
TRINITY_DN63854_c0_g1_i1	NA	NA	NA	NA	1.20836045136479	2.8968257314322	0.00316479959352444	0.00738517958317125
TRINITY_DN133424_c5_g3_i2	NA	NA	NA	NA	3.80214661333469	3.85798091585892	1.38208626053932e-12	1.58741684137033e-11
TRINITY_DN113089_c0_g1_i1	NA	NA	NA	NA	0.11518699218128	5.44412238782126	2.60748841377863e-11	2.53765887331582e-10
TRINITY_DN132067_c0_g1_i6	NA	NA	NA	NA	4.75553862329218	3.46473438795332	6.71541713226373e-20	1.66949073848064e-18
TRINITY_DN136215_c0_g1_i1	NA	NA	NA	NA	2.75650908551433	1.38742694301564	0.000330342641794647	0.000957221911000182
TRINITY_DN130634_c6_g1_i1	NA	NA	NA	NA	3.23533470640237	3.85720004333674	1.30363865080604e-10	1.14122137662813e-09
TRINITY_DN127041_c0_g1_i3	NA	NA	NA	NA	6.17170368279119	1.61762201018329	5.23002985486143e-07	2.54335694326971e-06
TRINITY_DN118311_c0_g1_i4	NA	NA	NA	NA	4.47075782439245	-2.57215107514228	8.9895585049076e-16	1.50134058477397e-14
TRINITY_DN128312_c6_g1_i1	NA	NA	NA	NA	3.43184755109185	2.35537853941049	2.08565169076716e-08	1.26828518216595e-07
TRINITY_DN128642_c2_g2_i1	NA	NA	NA	NA	3.67038610565952	-2.40110313133218	4.49957733385028e-05	0.000154979405241671
TRINITY_DN113753_c2_g1_i1	NA	NA	NA	NA	3.82023390368292	-4.25847546689887	6.07017490621924e-24	2.15114179673502e-22
TRINITY_DN93894_c0_g2_i1	NA	NA	NA	NA	0.139592229601585	3.67379213057193	1.11195352934422e-09	8.44492627177828e-09
TRINITY_DN132543_c1_g7_i1	NA	NA	NA	NA	7.38135559345891	2.86960038270043	2.94860098263822e-24	1.07668754601231e-22
TRINITY_DN127191_c6_g3_i2	NA	NA	NA	NA	1.33976054715104	1.75818102935651	0.0013815772926014	0.00349909632357665
TRINITY_DN118461_c0_g1_i5	NA	NA	NA	NA	6.31154258901821	-1.50439806748878	1.13923653903418e-08	7.29895851056185e-08
TRINITY_DN128018_c0_g1_i1	NA	NA	NA	NA	6.26285181713398	-3.00554767302725	2.78011211623138e-23	9.2086674479873e-22
TRINITY_DN127935_c3_g3_i3	NA	NA	NA	NA	1.91284495189595	-1.36892523760911	0.0041907779529974	0.00950620559023025
TRINITY_DN128042_c2_g3_i1	NA	NA	NA	NA	4.96959915211973	-1.50937681303919	5.50055100431828e-07	2.66582236187198e-06
TRINITY_DN122436_c6_g3_i3	NA	NA	NA	NA	3.19317630450161	-2.35096352252776	9.3792681243569e-09	6.10013271969431e-08
TRINITY_DN132624_c2_g1_i1	NA	NA	NA	NA	3.9006512392433	2.60691930312494	1.55654419242006e-08	9.69526516359462e-08
TRINITY_DN133015_c7_g1_i1	NA	NA	NA	NA	3.82643554905565	3.17964915905365	1.66016732042208e-13	2.14300557616927e-12
TRINITY_DN128203_c3_g1_i2	NA	NA	NA	NA	4.90354032326188	-2.84991782237334	2.95124228806736e-19	6.96517595638815e-18
TRINITY_DN130941_c2_g1_i1	NA	NA	NA	NA	0.363837463858212	1.89601526442119	0.00577610950957883	0.0126667023376197
TRINITY_DN132197_c3_g1_i1	NA	NA	NA	NA	7.72491911924203	-1.41687552953456	6.89671758821669e-09	4.57150417654027e-08
TRINITY_DN103897_c0_g2_i1	NA	NA	NA	NA	6.31210707804691	-8.79207692129365	3.09856016270255e-38	2.38098787990564e-36
TRINITY_DN164841_c0_g1_i1	NA	NA	NA	NA	0.663760245789526	1.26534022531042	0.026522914835919	0.048803189743235
TRINITY_DN119834_c0_g1_i2	NA	NA	NA	NA	6.16002361515205	-2.28831829325689	1.78097411155776e-07	9.3502165111505e-07
TRINITY_DN129020_c1_g4_i2	NA	NA	NA	NA	4.347197398001	3.15216124866408	4.71587623238185e-16	8.1472920041952e-15
TRINITY_DN111838_c0_g1_i1	NA	NA	NA	NA	3.80070203337647	2.20350653000223	2.89583974497783e-06	1.22727678105634e-05
TRINITY_DN125251_c4_g2_i1	NA	NA	NA	NA	2.69445716557871	-1.48498211654334	0.000991140212449613	0.00259252744166476
TRINITY_DN102065_c0_g1_i1	NA	NA	NA	NA	7.7661143894278	-2.06054343596664	1.23263959497158e-17	2.47199480109326e-16
TRINITY_DN128122_c0_g2_i1	NA	NA	NA	NA	3.13374257389247	2.26181236327337	4.79611409240963e-07	2.34986938207326e-06
TRINITY_DN110486_c0_g1_i1	NA	NA	NA	NA	1.98949545648807	-1.86183230395758	2.09991366994581e-05	7.66072131212818e-05
TRINITY_DN132849_c4_g1_i15	NA	NA	NA	NA	3.6382639891075	2.19040239315309	4.77665671899879e-06	1.94770161945668e-05
TRINITY_DN119929_c0_g1_i1	NA	NA	NA	NA	7.4002464650093	-1.86267391244197	5.03660428708975e-11	4.67257654633993e-10
TRINITY_DN118199_c2_g1_i2	NA	NA	NA	NA	0.89944547628757	2.08949809723679	0.00409487742029859	0.00931273467723512
TRINITY_DN124131_c9_g1_i1	NA	NA	NA	NA	9.60287418180365	1.22525437018325	3.34781970747891e-05	0.000118162606501831
TRINITY_DN125823_c0_g2_i7	NA	NA	NA	NA	1.61869260304122	1.07641369514457	0.024327702435441	0.0452528180765862
TRINITY_DN106459_c0_g1_i1	NA	NA	NA	NA	3.00269580370685	-1.43488102661581	0.0184563457488515	0.035476351611243
TRINITY_DN134224_c4_g2_i1	NA	NA	NA	NA	3.58222107384359	-1.05480118333702	0.0121804232297972	0.0246132122321968
TRINITY_DN126345_c4_g2_i3	NA	NA	NA	NA	2.21589311115904	2.12653632441056	4.77359061414052e-05	0.00016325923122421
TRINITY_DN127025_c4_g1_i1	NA	NA	NA	NA	6.63038637596586	-1.92106105183866	6.6173082752162e-12	6.8927525995885e-11
TRINITY_DN67391_c0_g1_i1	NA	NA	NA	NA	0.928419513162335	-8.87021907644041	4.08175194192694e-19	9.40946897158147e-18
TRINITY_DN114687_c1_g1_i1	NA	NA	NA	NA	2.58433877202654	2.05311082505902	5.58499500948891e-06	2.2519568216706e-05
TRINITY_DN127758_c1_g1_i2	NA	NA	NA	NA	6.95341820807043	1.72390782945936	2.89669668063449e-12	3.1828797133096e-11
TRINITY_DN120400_c0_g1_i2	NA	NA	NA	NA	6.57491688543686	-2.56110203190385	4.01410257732186e-21	1.09843943668633e-19
