gid	gname	chr	start	end	logCPM	logFC.FO.MT	PV.FO.MT	FDR.FO.MT
TRINITY_DN131321_c1_g1_i1	NA	NA	NA	NA	1.4452211109289	-3.34387234791577	3.95533788729067e-09	2.75125636280853e-08
TRINITY_DN113131_c0_g1_i5	NA	NA	NA	NA	6.10484404629551	5.73293261929192	2.66142888867383e-19	6.32699271847022e-18
TRINITY_DN133711_c3_g1_i3	NA	NA	NA	NA	1.76253299208304	3.19470953022321	7.48349608798924e-08	4.16049568136639e-07
TRINITY_DN128510_c7_g8_i1	NA	NA	NA	NA	1.96172862179705	6.25484496265646	9.23480637999345e-21	2.44497391188179e-19
TRINITY_DN102894_c0_g3_i1	NA	NA	NA	NA	0.166503706547609	-8.03599915805618	7.59498123298856e-10	5.92590296407743e-09
TRINITY_DN129096_c0_g3_i4	NA	NA	NA	NA	2.32641113494835	3.03169979307302	5.47463899920423e-10	4.35187081991776e-09
TRINITY_DN85867_c0_g1_i1	NA	NA	NA	NA	3.21951112701496	-11.2272740649183	1.69843194737284e-10	1.45775155708698e-09
TRINITY_DN76183_c0_g3_i1	NA	NA	NA	NA	3.03450526111587	3.71174326180447	0.00112668521288529	0.00291665266883713
TRINITY_DN129291_c3_g4_i1	NA	NA	NA	NA	0.309227468961241	-4.82500855251717	3.41997677865294e-09	2.40674406544611e-08
TRINITY_DN118639_c1_g2_i1	NA	NA	NA	NA	1.30018868056631	-5.62569386335784	5.38907847144288e-10	4.28983428236029e-09
TRINITY_DN92371_c1_g2_i1	NA	NA	NA	NA	0.00962742712693162	-7.86707675473245	2.77991232290384e-09	1.98259871979098e-08
TRINITY_DN111029_c0_g1_i3	NA	NA	NA	NA	2.98056386595238	3.29131842882263	1.49462999968725e-07	7.93820010539038e-07
TRINITY_DN100835_c0_g1_i1	NA	NA	NA	NA	5.00783016784026	6.58979896811035	8.8696774053592e-31	4.72952751740906e-29
TRINITY_DN74579_c0_g1_i1	NA	NA	NA	NA	6.02000973547937	-3.20174853767643	7.00781409014022e-16	1.18293145832234e-14
TRINITY_DN108052_c0_g1_i1	NA	NA	NA	NA	1.97863995981773	-5.89077224124373	4.89594758582997e-08	2.80953773708352e-07
TRINITY_DN109424_c0_g2_i2	NA	NA	NA	NA	3.12346332785799	5.2019218849395	4.66587637774431e-23	1.51631151101861e-21
TRINITY_DN136699_c6_g5_i2	NA	NA	NA	NA	3.75688338790866	-10.382908235327	9.90146378045617e-37	6.97441995054231e-35
TRINITY_DN128676_c0_g1_i5	NA	NA	NA	NA	5.3576072220095	3.46454313330466	1.33101030318827e-11	1.34289642525918e-10
TRINITY_DN132188_c1_g1_i2	NA	NA	NA	NA	3.74322692847811	4.12552163330217	6.38350175323362e-20	1.59043970537443e-18
TRINITY_DN127250_c1_g3_i2	NA	NA	NA	NA	6.00884989891288	-4.55431222798359	1.10488232833127e-24	4.12020008123796e-23
TRINITY_DN197634_c0_g1_i1	NA	NA	NA	NA	0.0512750165093943	-3.96259274586103	6.03699547859721e-07	2.90728657549157e-06
TRINITY_DN130125_c1_g1_i1	NA	NA	NA	NA	1.44808804046966	3.24089661581996	4.10476906040778e-08	2.37945236211903e-07
TRINITY_DN97496_c0_g1_i1	NA	NA	NA	NA	1.85946888923201	-8.56069858619682	8.17651545460764e-09	5.36836696504763e-08
TRINITY_DN122018_c0_g3_i4	NA	NA	NA	NA	0.390546630352184	4.8996409439211	2.74406625488321e-06	1.16707193568663e-05
TRINITY_DN132107_c1_g3_i1	NA	NA	NA	NA	0.473289149015666	3.02887599067116	6.79194393013164e-09	4.50991400562887e-08
TRINITY_DN125335_c2_g1_i2	NA	NA	NA	NA	5.56966816485076	-3.26017633958797	3.30366382318534e-16	5.7730639948496e-15
TRINITY_DN136034_c0_g1_i4	NA	NA	NA	NA	5.03623764204319	-4.66042984706143	1.49814192701741e-34	9.47107896354328e-33
TRINITY_DN130933_c7_g3_i1	NA	NA	NA	NA	2.7560926131737	-8.8424489060378	2.66836409571954e-11	2.58477951581118e-10
TRINITY_DN40767_c0_g1_i1	NA	NA	NA	NA	3.51056109093315	-8.0571800823691	2.91337583507396e-33	1.71806365137101e-31
TRINITY_DN121347_c0_g1_i2	NA	NA	NA	NA	4.32378211478165	-6.0972941769555	2.2432728670656e-23	7.51776407814555e-22
TRINITY_DN122171_c0_g1_i3	NA	NA	NA	NA	3.68411189585057	4.70966408919931	7.08946119882583e-17	1.32186015914708e-15
TRINITY_DN129860_c0_g3_i1	NA	NA	NA	NA	6.34469777642701	-6.2657466532724	1.11516606372923e-64	2.2723499916454e-62
TRINITY_DN114379_c0_g2_i1	NA	NA	NA	NA	6.34078406436902	6.40961966143167	1.2772998846055e-16	2.33017889420198e-15
TRINITY_DN128721_c2_g4_i1	NA	NA	NA	NA	3.67736832207822	3.38880819984787	1.28956277536134e-13	1.6894604856083e-12
TRINITY_DN128627_c0_g1_i1	NA	NA	NA	NA	6.21206659140788	3.55154826061744	2.64998742366404e-22	7.97862968111619e-21
TRINITY_DN121820_c0_g1_i2	NA	NA	NA	NA	4.93955682070966	-3.18434591192616	8.73315943279205e-19	1.93879537524494e-17
TRINITY_DN109666_c0_g1_i1	NA	NA	NA	NA	7.84708491232257	-12.6988285607213	2.81373631489626e-110	2.5686036071425e-107
TRINITY_DN126404_c1_g2_i1	NA	NA	NA	NA	1.1565074909971	-3.46415352552732	5.80000573881359e-09	3.90580498587205e-08
TRINITY_DN130214_c0_g2_i2	NA	NA	NA	NA	1.37412798784766	4.45932046253818	2.29942932791536e-11	2.2541914141617e-10
TRINITY_DN134256_c9_g3_i5	NA	NA	NA	NA	8.57592414708086	4.80817172264936	3.90127024277614e-26	1.60712616391042e-24
TRINITY_DN121034_c0_g1_i1	NA	NA	NA	NA	1.2121905879844	3.13856162352752	8.39222931618064e-07	3.94820567829055e-06
TRINITY_DN136529_c1_g1_i7	NA	NA	NA	NA	10.4894592897615	-6.52284496671649	2.84743741722254e-39	2.31260557778836e-37
TRINITY_DN130591_c1_g4_i2	NA	NA	NA	NA	2.44211628887443	3.02301989117437	1.18511621496396e-08	7.5591733532441e-08
TRINITY_DN122715_c2_g2_i1	NA	NA	NA	NA	2.65408954630512	-4.61167929436942	1.66468409103133e-10	1.43147778166982e-09
TRINITY_DN131928_c0_g2_i1	NA	NA	NA	NA	3.94029845441083	5.36102227211914	7.35181370210724e-09	4.85905277467395e-08
TRINITY_DN134931_c2_g3_i1	NA	NA	NA	NA	2.66632156538167	3.94333436653526	7.02730636357176e-17	1.31241559598555e-15
TRINITY_DN127618_c5_g1_i1	NA	NA	NA	NA	2.53274441423589	-3.7835661287292	3.95433474521959e-08	2.29867110431486e-07
TRINITY_DN124471_c6_g1_i1	NA	NA	NA	NA	3.44820815066157	3.84367872411625	1.66782581443137e-09	1.23101942875009e-08
TRINITY_DN129422_c6_g1_i2	NA	NA	NA	NA	4.35484651250917	3.54815045820682	1.44927584978179e-10	1.25603627242179e-09
TRINITY_DN134898_c1_g8_i1	NA	NA	NA	NA	0.995419057084703	3.27617031017408	0.000131584035602994	0.000414322690470684
TRINITY_DN126413_c5_g15_i1	NA	NA	NA	NA	0.613836320392324	3.49557940651322	1.09658653619452e-06	5.04765992921166e-06
TRINITY_DN125827_c1_g1_i1	NA	NA	NA	NA	2.38997884334523	-3.82704116115332	5.00383960557909e-08	2.87000823017155e-07
TRINITY_DN110454_c0_g6_i1	NA	NA	NA	NA	0.823427684348324	3.37793003478588	2.9497899123003e-08	1.74857416567578e-07
TRINITY_DN118525_c2_g1_i1	NA	NA	NA	NA	2.52097456337454	-3.32049643132703	3.27836356962469e-08	1.92981205535142e-07
TRINITY_DN92844_c0_g1_i1	NA	NA	NA	NA	2.6411859966721	-8.32822043575098	1.61524899202709e-09	1.19453054102535e-08
TRINITY_DN124389_c0_g1_i1	NA	NA	NA	NA	6.05652656393998	-8.59258194726055	1.24184754515567e-39	1.01219445269795e-37
TRINITY_DN118214_c0_g1_i3	NA	NA	NA	NA	4.80830238885437	3.12500962644411	1.60327111549232e-13	2.0742547277645e-12
TRINITY_DN3025_c0_g1_i1	NA	NA	NA	NA	3.54317687107315	-4.1585378984497	5.63076788489116e-10	4.47130774770306e-09
TRINITY_DN127227_c0_g1_i4	NA	NA	NA	NA	1.66023028819553	3.74338933385946	2.49116661995124e-10	2.08101773794023e-09
TRINITY_DN133256_c3_g11_i2	NA	NA	NA	NA	7.54030561253513	-5.52523628168612	1.16373389062394e-38	9.15818443166189e-37
TRINITY_DN79303_c0_g1_i1	NA	NA	NA	NA	1.94645035045765	-5.2107897220705	1.41900166698907e-10	1.23275432219355e-09
TRINITY_DN120485_c1_g3_i1	NA	NA	NA	NA	3.07987833498805	-4.44001859920104	4.92277400197918e-15	7.54010391095093e-14
TRINITY_DN130045_c0_g4_i1	NA	NA	NA	NA	2.66918514648407	-3.77213516563459	1.02064912854043e-06	4.73055532322295e-06
TRINITY_DN121931_c0_g1_i1	NA	NA	NA	NA	6.49603556350798	-4.2342133978253	4.74434070288813e-42	4.34840737033385e-40
TRINITY_DN208601_c0_g1_i1	NA	NA	NA	NA	1.5100530916783	-8.18668201057434	5.50773142394235e-09	3.72326559707383e-08
TRINITY_DN113202_c0_g1_i1	NA	NA	NA	NA	6.14055853296825	5.73995866821943	2.40888422424946e-40	2.05900957924424e-38
TRINITY_DN134088_c4_g1_i2	NA	NA	NA	NA	2.59478770402847	-3.05704713939774	1.46509936803462e-08	9.1909009833112e-08
TRINITY_DN119717_c0_g1_i2	NA	NA	NA	NA	3.27225442056985	-6.32402649078646	1.14808657101026e-24	4.27432817676936e-23
TRINITY_DN101876_c0_g1_i1	NA	NA	NA	NA	0.0226514857213091	-3.2110864897878	2.65354875513722e-06	1.13152633949443e-05
TRINITY_DN130416_c1_g1_i1	NA	NA	NA	NA	6.16778546445279	3.14571972173947	4.87360117587876e-28	2.24244608943357e-26
TRINITY_DN135417_c1_g1_i2	NA	NA	NA	NA	2.64435281172423	3.98392908319582	1.24672250788651e-13	1.63709442318676e-12
TRINITY_DN118540_c0_g2_i1	NA	NA	NA	NA	2.13535297866807	8.08950404059891	2.4872042435298e-26	1.04343704496024e-24
TRINITY_DN114684_c0_g1_i1	NA	NA	NA	NA	6.41734425256016	-7.81556645458761	1.53829674177314e-46	1.66383925311595e-44
TRINITY_DN99832_c0_g3_i1	NA	NA	NA	NA	5.0388907004635	-3.47699208499794	2.78486367013104e-16	4.91160422563607e-15
TRINITY_DN135076_c4_g3_i1	NA	NA	NA	NA	1.78915562899195	5.28170825946215	5.17333617016998e-08	2.95830313394185e-07
TRINITY_DN124826_c0_g1_i1	NA	NA	NA	NA	1.61049784715627	-5.91161185084552	2.03316073698512e-08	1.23854170584316e-07
TRINITY_DN133165_c0_g1_i1	NA	NA	NA	NA	2.07355874016735	3.08155353743267	0.00169513832878765	0.00421650647842962
TRINITY_DN120833_c1_g1_i1	NA	NA	NA	NA	1.87102336953084	-3.62690909694493	6.86514407693932e-09	4.55454413150899e-08
TRINITY_DN103049_c0_g4_i1	NA	NA	NA	NA	1.08392664721795	-3.13428634380217	0.00726709960943511	0.0155654385064785
TRINITY_DN89374_c0_g2_i1	NA	NA	NA	NA	4.24051571108205	-4.86599477574865	1.76997720285278e-33	1.06301104535542e-31
TRINITY_DN95878_c0_g1_i2	NA	NA	NA	NA	1.66149581917463	-7.05084926723073	4.38361378689343e-19	1.00646714129257e-17
TRINITY_DN116915_c0_g1_i3	NA	NA	NA	NA	4.90891722638394	-4.39450019539101	1.01301227135056e-31	5.54411656037468e-30
TRINITY_DN44943_c0_g2_i1	NA	NA	NA	NA	0.527187500481442	-4.74098890638912	1.15109246568229e-09	8.71606909482456e-09
TRINITY_DN120314_c0_g3_i1	NA	NA	NA	NA	0.478603287397604	-6.96231910633155	5.83957152747057e-17	1.10050125020589e-15
TRINITY_DN127667_c0_g2_i1	NA	NA	NA	NA	5.34187315133478	-3.38798486739878	7.08064055725903e-22	2.0743822695477e-20
TRINITY_DN122967_c2_g6_i3	NA	NA	NA	NA	0.369924105559738	-3.29274349681211	0.000276447364960916	0.000815232169936429
TRINITY_DN110644_c0_g1_i1	NA	NA	NA	NA	5.07692144453075	-7.66880916378048	8.77188955265765e-22	2.53728850913502e-20
TRINITY_DN122000_c1_g3_i2	NA	NA	NA	NA	3.41806675718608	-4.70074261156655	4.54027728101483e-21	1.23355009651572e-19
TRINITY_DN123611_c3_g4_i1	NA	NA	NA	NA	0.370156423831649	3.44362313705715	2.34645644649147e-08	1.4163139122409e-07
TRINITY_DN121889_c0_g2_i1	NA	NA	NA	NA	6.09958057405667	-3.28616345560738	3.08189176194784e-32	1.74096370770231e-30
TRINITY_DN138660_c0_g1_i1	NA	NA	NA	NA	1.13729784093237	-5.85292979192347	5.21178500950656e-10	4.1600275471037e-09
TRINITY_DN123448_c1_g4_i1	NA	NA	NA	NA	1.9873013744029	-3.43926074513207	3.21931171323434e-11	3.08572582609971e-10
TRINITY_DN121326_c0_g3_i1	NA	NA	NA	NA	0.257878977696219	-3.18109950566087	0.00131697515469976	0.00335157329337321
TRINITY_DN127631_c8_g3_i1	NA	NA	NA	NA	3.27537644631912	-8.22975547930296	1.61669998852099e-08	1.00370857285163e-07
TRINITY_DN114317_c0_g2_i1	NA	NA	NA	NA	0.24390112956203	4.46199467948257	1.12238708533213e-10	9.93219001994953e-10
TRINITY_DN132363_c0_g1_i2	NA	NA	NA	NA	1.57858184745166	3.83497436857912	5.75497951953307e-10	4.55883868777451e-09
TRINITY_DN144998_c0_g1_i1	NA	NA	NA	NA	1.07719068896348	6.94458230798835	1.12736192561128e-19	2.76355036157901e-18
TRINITY_DN134479_c1_g1_i1	NA	NA	NA	NA	2.46760264149858	5.10654398430545	2.65992940649961e-06	1.13382347618853e-05
TRINITY_DN103855_c0_g1_i1	NA	NA	NA	NA	3.70124925618412	6.28047655748149	2.10661433638409e-27	9.33536939513743e-26
TRINITY_DN116342_c0_g1_i1	NA	NA	NA	NA	0.809819131450689	4.62921983049455	5.33342988171401e-13	6.45042590145613e-12
TRINITY_DN113319_c0_g1_i2	NA	NA	NA	NA	0.400067038683634	-5.72341553543022	7.28413033319637e-14	9.79024867280374e-13
TRINITY_DN114862_c0_g1_i1	NA	NA	NA	NA	1.51792313540779	5.23982206192002	5.26268582986736e-15	8.03378033506575e-14
TRINITY_DN122731_c0_g2_i1	NA	NA	NA	NA	5.5103076736946	-3.43139828788243	6.74094139668034e-34	4.15788552851456e-32
TRINITY_DN115524_c0_g2_i1	NA	NA	NA	NA	1.30721068931078	3.24640472241607	0.000409582151670361	0.00116363548679459
TRINITY_DN115204_c0_g3_i1	NA	NA	NA	NA	1.13055208991825	-6.18170856264105	7.29455116539625e-19	1.63052151514861e-17
TRINITY_DN114055_c0_g1_i1	NA	NA	NA	NA	1.45357820846005	6.88529721866094	1.27207347859238e-17	2.5443699323782e-16
TRINITY_DN93523_c0_g1_i1	NA	NA	NA	NA	1.7393944190448	-7.41292240059031	2.18196491886955e-07	1.13020434358695e-06
TRINITY_DN114114_c0_g1_i1	NA	NA	NA	NA	0.411498412527619	3.2402392746925	1.91380069073541e-07	9.99696941267188e-07
TRINITY_DN19111_c0_g1_i1	NA	NA	NA	NA	2.34068916809805	3.11321838222248	1.87335202786555e-10	1.59528507387864e-09
TRINITY_DN127730_c0_g8_i2	NA	NA	NA	NA	1.05705528622374	-3.9182492714237	2.99225341162605e-08	1.77282469782268e-07
TRINITY_DN89858_c0_g1_i1	NA	NA	NA	NA	1.59663130041735	-7.66684798755878	5.98117383633554e-08	3.38310159959405e-07
TRINITY_DN136252_c8_g2_i1	NA	NA	NA	NA	6.98335995856687	-3.59972669821837	8.16381148174279e-39	6.46925366792826e-37
TRINITY_DN124456_c0_g4_i6	NA	NA	NA	NA	2.0157210918068	3.9567685014116	1.35625660807307e-10	1.18319909439769e-09
TRINITY_DN119683_c0_g3_i1	NA	NA	NA	NA	3.3107434822366	-3.71053754509091	9.79274315715732e-15	1.44373374891889e-13
TRINITY_DN128711_c0_g1_i4	NA	NA	NA	NA	7.52164642958508	-3.51995677849651	8.88034653288831e-35	5.69290080262856e-33
TRINITY_DN111028_c0_g1_i1	NA	NA	NA	NA	7.72453566064142	-10.8578508670456	9.81860699606528e-131	3.73467081440336e-127
TRINITY_DN130078_c0_g1_i1	NA	NA	NA	NA	3.63488629063761	5.01902188583503	3.4621822130364e-13	4.28724484351148e-12
TRINITY_DN115374_c0_g3_i1	NA	NA	NA	NA	1.72569252429928	-4.28440289267072	1.46959427946727e-08	9.20897326908348e-08
TRINITY_DN127175_c5_g1_i8	NA	NA	NA	NA	5.39616877547496	-4.15695871601676	3.16665533570006e-32	1.78442982892214e-30
TRINITY_DN118330_c0_g1_i1	NA	NA	NA	NA	4.76184728099082	3.99785212812882	6.52182379834796e-16	1.1041621863939e-14
TRINITY_DN122181_c0_g7_i1	NA	NA	NA	NA	3.01439337575498	4.52572524338958	8.75053978225554e-06	3.41311639222926e-05
TRINITY_DN133045_c8_g1_i3	NA	NA	NA	NA	1.2549937415842	-3.43304478506131	1.03972717348134e-09	7.92945159559071e-09
TRINITY_DN121223_c0_g2_i5	NA	NA	NA	NA	0.979700088067422	-6.40242512876643	3.88958200357378e-14	5.3864102236384e-13
TRINITY_DN128954_c1_g1_i4	NA	NA	NA	NA	1.73417392281214	3.82261178342488	1.64199456681407e-06	7.28774795873796e-06
TRINITY_DN135939_c0_g1_i1	NA	NA	NA	NA	5.74065091801224	4.85935294386117	2.02487746164876e-38	1.57719294982075e-36
TRINITY_DN100875_c0_g1_i1	NA	NA	NA	NA	2.04083711164925	-7.42416893599456	3.1423924834672e-07	1.58173094966229e-06
TRINITY_DN130569_c1_g1_i1	NA	NA	NA	NA	1.40211786804708	6.84649037465939	7.06599092910008e-16	1.19098999249573e-14
TRINITY_DN122406_c2_g1_i2	NA	NA	NA	NA	1.43862045424436	3.02913500046469	3.01861440741346e-06	1.27575588899982e-05
TRINITY_DN93605_c0_g1_i1	NA	NA	NA	NA	0.903767812869879	-3.57431382302904	2.79815681937778e-08	1.66474282929718e-07
TRINITY_DN104559_c0_g1_i2	NA	NA	NA	NA	2.44296423901668	-9.16278582154268	1.15050944774165e-09	8.71454584014604e-09
TRINITY_DN119058_c0_g1_i1	NA	NA	NA	NA	3.65435312761727	-8.4542844187072	4.68624993522235e-40	3.91756761984046e-38
TRINITY_DN132692_c14_g4_i3	NA	NA	NA	NA	0.0778052004978081	3.95247762262498	1.95366710834757e-07	1.01795869284722e-06
TRINITY_DN124322_c0_g1_i1	NA	NA	NA	NA	3.94177408324238	-3.88322635333399	1.85876608696119e-16	3.3297299557793e-15
TRINITY_DN109106_c0_g1_i1	NA	NA	NA	NA	1.89101006532786	3.06648971521789	8.50906209672982e-08	4.68840693316195e-07
TRINITY_DN123456_c0_g4_i1	NA	NA	NA	NA	7.28247912853058	-8.74777626526718	2.40338245878e-61	4.45934914425018e-59
TRINITY_DN131116_c0_g1_i1	NA	NA	NA	NA	0.152918987723743	4.41146911969998	0.000131145413881574	0.000413055566602992
TRINITY_DN74421_c0_g3_i1	NA	NA	NA	NA	2.6502724886328	-7.47655212598661	3.90104005586667e-26	1.60712616391042e-24
TRINITY_DN115010_c0_g1_i1	NA	NA	NA	NA	1.44679448025703	-4.12888931862982	5.16897462353114e-08	2.95654984607087e-07
TRINITY_DN89889_c0_g1_i1	NA	NA	NA	NA	1.86006738929121	-9.83188875254031	3.08620679204219e-09	2.18195202626973e-08
TRINITY_DN130941_c3_g2_i1	NA	NA	NA	NA	6.73622922489844	-6.08456289963583	1.95785784238367e-48	2.31514153776581e-46
TRINITY_DN119419_c0_g2_i1	NA	NA	NA	NA	2.88275608113356	-4.37788358718946	1.73094099609363e-10	1.48342228362181e-09
TRINITY_DN120412_c0_g1_i2	NA	NA	NA	NA	6.05999977883688	-5.17054937158829	2.29428661415886e-43	2.20000878606443e-41
TRINITY_DN116378_c0_g1_i2	NA	NA	NA	NA	0.521210836454504	3.92724993286304	4.40167924194546e-08	2.54381169054645e-07
TRINITY_DN111208_c0_g2_i1	NA	NA	NA	NA	0.839768477524146	8.73545763006232	1.91803989410265e-09	1.40075220682274e-08
TRINITY_DN134053_c4_g1_i1	NA	NA	NA	NA	0.565708332602485	3.02088654498445	1.76219580967204e-06	7.77587640532391e-06
TRINITY_DN133996_c3_g8_i2	NA	NA	NA	NA	5.50584401884496	-4.36469972977481	8.16760743164768e-46	8.62968225949367e-44
TRINITY_DN132487_c0_g2_i3	NA	NA	NA	NA	1.46605833836031	-3.09937903612318	5.68419176738465e-06	2.28791224894625e-05
TRINITY_DN130368_c5_g2_i1	NA	NA	NA	NA	5.45848098717677	-5.06642991620329	2.37569970804878e-43	2.26854471703303e-41
TRINITY_DN135202_c0_g2_i3	NA	NA	NA	NA	1.88648839162934	4.21942315855295	4.75163554175493e-14	6.50911322532599e-13
TRINITY_DN128175_c8_g5_i1	NA	NA	NA	NA	-0.0292196844948825	-5.72364594147233	3.66441458573872e-12	3.96723290681827e-11
TRINITY_DN131856_c3_g2_i2	NA	NA	NA	NA	5.46550011534129	3.07462136701641	5.64244349830575e-15	8.56765439243738e-14
TRINITY_DN126390_c3_g2_i2	NA	NA	NA	NA	3.37958158156833	4.2333199566668	7.09664269426758e-14	9.54950351229803e-13
TRINITY_DN19764_c0_g1_i1	NA	NA	NA	NA	0.159512418614192	5.59326798630491	1.33687300236108e-06	6.03324414868196e-06
TRINITY_DN101116_c0_g3_i1	NA	NA	NA	NA	0.449803740016628	-6.19568008605814	3.45167043051205e-14	4.82683961796238e-13
TRINITY_DN110438_c1_g1_i1	NA	NA	NA	NA	1.61758712388775	6.20022000927728	2.17899550585972e-18	4.66064062181168e-17
TRINITY_DN126410_c3_g1_i3	NA	NA	NA	NA	9.18419057414125	-3.18946029833447	7.9239587748714e-15	1.178114574333e-13
TRINITY_DN126069_c0_g1_i1	NA	NA	NA	NA	1.86887849571989	-3.29019242931019	7.95335232934801e-07	3.75489050186968e-06
TRINITY_DN97559_c0_g1_i1	NA	NA	NA	NA	8.49965427755393	-9.11844860388859	9.97816878531959e-95	4.74420350038674e-92
TRINITY_DN133130_c1_g2_i2	NA	NA	NA	NA	6.11199874487861	3.02342549231726	4.31567281479535e-18	8.97015345894894e-17
TRINITY_DN105624_c0_g1_i1	NA	NA	NA	NA	7.44358371844316	-11.5981002631731	3.67886925836287e-99	2.09897885535894e-96
TRINITY_DN125285_c2_g1_i3	NA	NA	NA	NA	6.98425526422462	-3.39039704503782	3.70925330314033e-34	2.31291199137346e-32
TRINITY_DN124579_c0_g1_i3	NA	NA	NA	NA	1.9525903327041	-3.075218164062	0.000194163200791247	0.000591614495121205
TRINITY_DN106049_c0_g1_i2	NA	NA	NA	NA	4.54102918708665	5.99401461783699	1.81344920454321e-32	1.03466344365213e-30
TRINITY_DN130445_c0_g2_i3	NA	NA	NA	NA	2.81784650412193	-3.50667555597677	1.60542617631148e-14	2.32628801243051e-13
TRINITY_DN67443_c0_g2_i1	NA	NA	NA	NA	2.40659767317408	-10.3978448882876	4.7785541744021e-11	4.45490863432209e-10
TRINITY_DN120024_c0_g4_i1	NA	NA	NA	NA	0.0936881622203796	3.38175969180135	0.00920854009274633	0.0192240488471146
TRINITY_DN115323_c1_g1_i1	NA	NA	NA	NA	3.67077357655615	-5.01870054190391	5.42495818899254e-16	9.26709549320268e-15
TRINITY_DN92567_c0_g2_i1	NA	NA	NA	NA	2.9050752950683	-9.63396189453835	1.78051960247119e-10	1.52186553218104e-09
TRINITY_DN115177_c0_g3_i1	NA	NA	NA	NA	4.21024062128691	5.83587347300339	6.23409815706682e-10	4.91449354544314e-09
TRINITY_DN133320_c2_g2_i1	NA	NA	NA	NA	4.03404598736932	-3.98080412966606	6.63927630581179e-23	2.122150754219e-21
TRINITY_DN119288_c0_g1_i2	NA	NA	NA	NA	8.26995990288325	-10.2919721737611	1.01551113454563e-149	7.72533170420012e-146
TRINITY_DN120439_c0_g5_i1	NA	NA	NA	NA	0.512144733588283	-3.85709233686835	1.30124681488409e-06	5.88760008114289e-06
TRINITY_DN129290_c0_g1_i1	NA	NA	NA	NA	0.614870039718763	3.78556299348137	9.68213903654194e-11	8.63484865541072e-10
TRINITY_DN180473_c0_g1_i1	NA	NA	NA	NA	0.416631026519943	5.31889340056338	8.36091621301002e-12	8.60680332942331e-11
TRINITY_DN131690_c0_g1_i2	NA	NA	NA	NA	5.19552510067926	-6.39377268105614	2.36367545866678e-53	3.26932129198141e-51
TRINITY_DN133445_c0_g3_i2	NA	NA	NA	NA	3.40301769023615	-3.02368438089427	6.79244670312e-12	7.07195340595824e-11
TRINITY_DN123696_c0_g1_i1	NA	NA	NA	NA	5.99568785693674	-8.32776611685775	1.85584983255603e-73	4.41189634152017e-71
TRINITY_DN130651_c1_g5_i3	NA	NA	NA	NA	0.653146058808375	-3.91662926340695	5.01314222805944e-06	2.03757670398526e-05
TRINITY_DN134800_c12_g7_i1	NA	NA	NA	NA	2.50433900337779	-6.41587029904417	1.37491644993213e-23	4.71146294599867e-22
TRINITY_DN124256_c0_g4_i2	NA	NA	NA	NA	0.872328192668369	4.33598672235694	1.19998034849902e-08	7.63903807906404e-08
TRINITY_DN126278_c1_g2_i1	NA	NA	NA	NA	2.95669070154378	5.73613385807609	3.05134644538158e-19	7.17915758520602e-18
TRINITY_DN135555_c3_g2_i2	NA	NA	NA	NA	1.89529002158138	3.11857025639258	2.45166382502284e-08	1.4731930440935e-07
TRINITY_DN128016_c3_g5_i1	NA	NA	NA	NA	0.589102442891237	-4.03244885983827	9.83272353935447e-12	1.00493693065449e-10
TRINITY_DN116707_c0_g1_i1	NA	NA	NA	NA	0.671629177372502	5.73541772790299	2.60597577124795e-10	2.16424960158009e-09
TRINITY_DN128284_c0_g1_i3	NA	NA	NA	NA	0.25111861815512	4.76066262588395	5.64633957296386e-12	5.93815820027402e-11
TRINITY_DN135612_c2_g11_i1	NA	NA	NA	NA	4.01244325363087	3.05481357924733	1.10104126838399e-07	5.96155725434387e-07
TRINITY_DN125710_c0_g2_i2	NA	NA	NA	NA	5.74652229241644	-4.32075364595282	3.95440444227575e-35	2.57115151514579e-33
TRINITY_DN112287_c0_g1_i1	NA	NA	NA	NA	4.92450006218102	-6.02542586366285	2.94096034650176e-27	1.29074225053583e-25
TRINITY_DN124770_c0_g1_i3	NA	NA	NA	NA	3.29181128728237	6.03028293215538	2.11303809871564e-23	7.10217312060213e-22
TRINITY_DN67021_c0_g1_i1	NA	NA	NA	NA	1.27096177398171	-3.09689274872118	1.67638079973464e-07	8.83157031660754e-07
TRINITY_DN117355_c1_g1_i1	NA	NA	NA	NA	2.65071801019994	4.02296442050691	1.58121835660374e-11	1.58343858422162e-10
TRINITY_DN135275_c0_g12_i1	NA	NA	NA	NA	0.107567677329559	-3.8511738854813	5.54567312567266e-07	2.68654960887501e-06
TRINITY_DN127193_c5_g1_i4	NA	NA	NA	NA	1.72275159514077	5.83174726350686	0.000144509443574073	0.000451162041210329
TRINITY_DN130576_c1_g7_i1	NA	NA	NA	NA	2.27939451990011	3.46241838035261	2.4032593782808e-09	1.73128742206832e-08
TRINITY_DN134440_c4_g1_i1	NA	NA	NA	NA	2.91201889083934	4.29062485843277	2.71981743347526e-10	2.25551139050772e-09
TRINITY_DN129196_c5_g2_i2	NA	NA	NA	NA	1.37546406407296	3.54323454465223	1.09888978605971e-07	5.95273266020765e-07
TRINITY_DN134660_c1_g2_i1	NA	NA	NA	NA	4.68055256560913	-8.22550665307493	1.05394398443791e-38	8.32287529856124e-37
TRINITY_DN129824_c0_g6_i1	NA	NA	NA	NA	0.0200052882264757	-6.4274519346967	1.98291171841692e-08	1.21097166812178e-07
