gid	gname	chr	start	end	logCPM	logFC.XY31.XX31	PV.XY31.XX31	FDR.XY31.XX31	Am2_314	Am2_315	Am2_316	Am2_318	Am4_314	Am4_317	Am5_311	Am5_312	Am5_313
TRINITY_DN124523_c1_g1_i1	slc30a2	Chr02	51061774	51061774	4.80713374296187	-0.0915260348994099	0.763854008537689	0.999969500680547	5.1967944509999	4.28836645153123	5.17258228938486	5.44294529129082	4.11841491586468	5.07778983222472	4.21596214299947	4.45697818402408	4.639892449421
TRINITY_DN124526_c0_g1_i2	pax9	Chr08	88348706	88348706	2.10420964275611	0.292022849726391	0.421985350600638	0.999969500680547	2.11989935965924	2.41187292396011	2.27147976782168	1.98705025814644	1.40552571194725	2.1899637940728	2.11957280327015	2.34311640926248	1.79294975507912
TRINITY_DN124530_c0_g1_i1	stk4	Chr10	5571871	5571871	5.82586404397052	-0.0547394247820126	0.785628925406095	0.999969500680547	5.74678638670451	6.0018673366674	5.48506354586712	5.88784202961244	5.92673564955458	5.74219223934751	5.85797062603011	5.78891729417668	5.9315322947886
TRINITY_DN124531_c0_g2_i1	lrrc4	Chr03	79005896	79005896	3.82073420474237	-0.120588116556583	0.646416274566791	0.999969500680547	3.72135921286702	3.73461930614425	3.46139301166597	4.18242168874062	4.02455425194174	4.0237528410376	3.54420764605154	3.99084086619826	3.52309526587511
TRINITY_DN124531_c6_g2_i1	kcnk9	Chr06	129809023	129809023	1.20424828950185	-0.177088129019017	0.667309070334465	0.999969500680547	1.39782553195355	1.38756398110086	1.13171531845213	1.78968216148676	1.10558546065176	1.15212293843563	0.757970649841827	1.08216400737606	0.85916016899208
TRINITY_DN124534_c3_g3_i1	pstk	Chr07	11878813	11878813	1.38284073088013	-0.0348536162531738	0.928082977650769	0.999969500680547	1.44896956180456	1.58200026145152	1.58619914021959	1.28903692328712	1.65371314683044	1.15212293843563	1.17261225789912	1.24353675461563	1.22612504145699
TRINITY_DN124535_c0_g1_i1	rnft2-like	Chr01	156104061	156104061	3.42863804416135	-0.0230386051766478	0.93606400084031	0.999969500680547	3.45980391792018	3.61378345607274	3.68263772787596	3.66763671854586	3.60844742046183	3.38696056254569	2.93427496343537	3.06721589811825	3.26601681139629
TRINITY_DN124538_c1_g1_i1	gli1	Chr02	137165246	137165246	2.03166156247079	-0.0243140304191864	0.954930682933199	0.999969500680547	1.91689871234666	1.4218447284136	1.76903682583276	1.5609682332468	1.9420894478321	1.26882331902089	2.53445625443641	2.89323880628845	2.0498872019083
TRINITY_DN124538_c2_g3_i2	nrp1	Chr06	14461984	14461984	2.92984028106263	-0.0114931643020161	0.981178843980012	0.999969500680547	2.35257354820776	2.42882871079596	2.66664784166687	2.52062303229796	2.56832364020728	1.85866812833548	3.76514539628124	4.21761351445068	1.85413128784337
TRINITY_DN124538_c2_g6_i1	mybph	Chr02	78550091	78550091	11.1105811642159	-0.448475677080517	0.064531499863813	0.999969500680547	11.2813574972608	11.2561653386282	10.5505530813248	11.2642933626347	11.7580261606681	11.2299751565709	10.9469179949193	10.1945027692971	10.9620763702227
TRINITY_DN124538_c2_g7_i4	rai1-like	Chr09	9628793	9628793	5.88289840479112	-0.0922069125614614	0.744916082222683	0.999969500680547	5.48411543896129	5.83222322391543	5.43182208287249	5.77218065098319	5.91012921235672	6.6527508597476	6.40575974266445	5.42326051616962	5.43196240766561
TRINITY_DN124545_c0_g1_i2	bbs1	Chr04	37644842	37644842	5.06723540420909	-0.729796898332788	0.0990128451427223	0.999969500680547	4.16545435298266	4.02401845759355	3.89423835987673	3.80476843899065	6.42615504399505	4.45173127188171	5.75213597626706	5.17572699524146	5.34405555944314
TRINITY_DN124548_c5_g1_i2	zbtb44	Chr07	46815628	46815628	2.92102680626772	0.102879798709633	0.746727388436064	0.999969500680547	2.84785554749178	2.8870951537931	2.81956195511889	2.58297337528228	2.66198288836906	2.57706874981898	3.24699412352413	3.39044198603178	2.99433015172978
TRINITY_DN124552_c0_g1_i1	lmbrd2	Chr01	184038836	184038836	5.41020540425227	0.225219290047609	0.364221319871594	0.999969500680547	5.65447919316369	5.4264947726502	5.7113688612365	5.4260360839661	4.36115519959991	5.63483795452906	5.378153863405	5.29838005965044	5.41936607162636
TRINITY_DN124553_c2_g1_i2	klhdc1	Chr08	72228118	72228118	1.753816379376	0.624653751123028	0.147105604661582	0.999969500680547	0.831264146086136	1.27954539238854	1.68051250251714	0.638423878840513	1.65371314683044	2.16005502460085	1.94972481971621	2.25498307486383	2.26790882307733
TRINITY_DN124556_c0_g1_i2	cgref1	scaffold_864	84831	84831	6.77899294483797	0.107900305163593	0.58304184594	0.999969500680547	6.63844206299648	6.56466580264738	6.82980071967179	6.83872166431065	6.60483444034477	6.87959723388468	6.77772134259184	6.8921986688	6.93404215539079
TRINITY_DN124558_c3_g2_i6	ca2	Chr06	110376963	110376963	7.99085442754504	-0.169960072107353	0.597688408264536	0.999969500680547	8.03519520691409	6.91082371213452	7.67973743158858	7.02570883037838	8.60449946093715	8.11374759344814	8.24059480935682	7.77289393254827	8.58497029386509
TRINITY_DN124560_c0_g1_i2	det1-like	Chr03	100283292	100283292	1.67590667247329	0.0673022623673077	0.855410728729774	0.999969500680547	1.68058221400154	1.83190494099803	2.00604645447382	1.62163473810269	1.55949751995785	1.21165280175592	1.68682903572116	1.68694069917132	1.66220569561608
TRINITY_DN124561_c0_g1_i1	kal1	Chr02	28711469	28711469	2.63035822379379	0.320707274709675	0.562967009714448	0.999969500680547	1.63713921468355	1.95406079860034	2.27147976782168	1.13107193236917	1.97895482890609	1.89543768661213	3.6122154990805	4.07045869367327	2.0498872019083
TRINITY_DN124563_c2_g1_i1	tcn2	Chr01	157819690	157819690	6.47182446461572	0.0882813750612975	0.70872105571331	0.999969500680547	6.49372039388898	6.01315402697284	6.01043796576705	6.39534232248752	6.20865882593764	6.48496170516745	6.56622109056507	6.89037150652631	6.88724312292655
TRINITY_DN124564_c2_g2_i2	prelid1	Chr03	36721668	36721668	8.04063858644715	-0.050056549792919	0.810807473014763	0.999969500680547	8.20100554284526	8.0901941653126	8.27711020767795	8.2725189065439	7.89820418526459	7.9442332339827	7.8554326453976	7.64688957357375	8.06023016054129
TRINITY_DN124566_c0_g1_i2	eif2b2	Chr08	61084209	61084209	6.71318684440178	0.0633599269327686	0.766173323427469	0.999969500680547	6.81207842877971	6.8648396246191	6.95065005084375	6.84827297430434	6.70862558772656	6.72985312096556	6.27399669498996	6.36107442419431	6.7318992214838
TRINITY_DN124568_c0_g1_i1	c17orf62	Chr10	37572544	37572544	2.6109479270875	0.229933285502744	0.482016601311764	0.999969500680547	2.37918668124247	2.95889376876862	2.84014149801531	2.24018002396279	2.85282372983833	2.45920962543035	2.36458902296395	2.4528305989561	2.74257963156967
TRINITY_DN124571_c7_g1_i1	slc24a3	Chr05	24144989	24144989	2.03446490872764	-0.286329506099371	0.432731868141843	0.999969500680547	2.18167933745401	1.88201514091152	1.31930530339057	1.89173870236885	2.36051840768793	1.78219225380916	2.24727613261221	2.28496307363273	2.0498872019083
TRINITY_DN124571_c8_g2_i2	cd3e	Chr07	84898411	84898411	3.75123917295423	0.106332170301395	0.702361298066941	0.999969500680547	3.81205400854819	4.09478321843203	3.16776114302915	3.59385134785986	3.97978435606437	3.99014913859805	3.29507916459217	3.74879662969835	3.80458513250796
TRINITY_DN124573_c0_g2_i1	pdp1	Chr06	112778804	112778804	0.654402755986382	0.404742727512285	0.561019012122746	0.999969500680547	0.0264953205815829	-0.336659558390872	0.464469202756077	-0.32857285346527	-1.11682962307753	-0.664644722222313	1.53491834943609	2.17718864793684	-0.0168919309755088
TRINITY_DN124574_c1_g1_i2	toe1	Chr04	73047176	73047176	2.68596140124635	0.231520305310231	0.516810191805423	0.999969500680547	2.97543114405603	3.21493302555844	3.04902994566124	2.70012947483939	2.27416620972994	2.24798310379088	2.11957280327015	2.25498307486383	2.86653458693009
TRINITY_DN124574_c2_g1_i8	rsad2	Chr05	132834962	132834962	2.51606595144906	0.187164508193181	0.609409132032331	0.999969500680547	2.82867340551139	2.67608176357124	1.68051250251714	2.20095715805614	2.18231450164844	3.11807384090207	2.31880210484427	2.69536711849643	2.41728306619866
TRINITY_DN124580_c0_g5_i1	tyk2	Chr03	127122974	127122974	2.86607097925153	0.0725839970765116	0.869591092325385	0.999969500680547	2.29782761527973	2.23036044245136	2.84014149801531	2.35182958458828	2.44199261109389	2.74765189212855	3.66806041888823	3.8968966857581	1.82386481899005
TRINITY_DN124588_c4_g2_i1	polr2b	Chr01	73166937	73166937	7.25535793153982	0.0264030049919229	0.899418608874477	0.999969500680547	7.28200063361795	7.28131967590459	7.66539358922311	7.33402422794822	7.06749108514638	7.10334283210112	7.26495322724489	7.12341173765023	7.07402562130302
TRINITY_DN124588_c5_g2_i10	tcf12	Chr03	90052780	90052780	5.19333732453807	-0.207841833074434	0.315419068561703	0.999969500680547	5.11206681647664	5.17338200959916	4.91084923145598	5.17594172880956	5.56695042789069	5.15184275328091	5.32123802546353	5.12690342478979	5.11013978015918
TRINITY_DN124589_c0_g1_i1	abhd14a	Chr04	117655173	117655173	3.38466300293114	0.745337037055413	0.0563755705496232	0.999969500680547	3.20103084454149	4.33857814423529	3.72751363350562	3.04834859896709	1.65371314683044	3.22305622741323	3.29507916459217	2.67286802044991	3.82000130687198
TRINITY_DN124593_c3_g2_i3	LOC100036671	Chr07	109613603	109613603	4.05999470557693	-0.0903992589475712	0.734681886870519	0.999969500680547	3.81205400854819	3.62853607210323	3.61259280740105	4.01159557275184	4.49444045538291	4.38864934806167	4.02956889234893	4.24837189039652	4.04658458367828
TRINITY_DN124597_c0_g1_i1	Xetrov90021367m	Chr08	75043188	75043188	1.71364319830646	-0.188216668294526	0.706553916346729	0.999969500680547	1.72275519092862	0.506914758896367	2.14485896769742	1.36197382728536	1.17076990245061	0.957203516763951	2.53445625443641	2.51739304533702	0.917652192008142
TRINITY_DN124599_c0_g2_i3	qpctl-like	Chr08	49301559	49301559	5.45808860090958	0.157270365538269	0.452232275178541	0.999969500680547	5.31522885410211	5.32145937772205	5.58294202896235	5.34739188400737	5.637824503975	5.35360631748052	5.12901712009849	5.47619438069862	5.83239805848592
TRINITY_DN124602_c0_g1_i1	LOC100497564	Chr05	114817500	114817500	1.40982975767336	0.172484839485502	0.685405336657414	0.999969500680547	1.59234731913993	1.77999140169791	1.37678038650094	0.953659744850726	1.82547996955143	0.885903446518243	0.535842095645484	1.52051252292821	1.6275806230849
TRINITY_DN124603_c0_g1_i4	LOC100485787	Chr01	91817278	91817278	5.68426991115047	0.234095211802456	0.281615872891366	0.999969500680547	5.85028304558887	5.45160079315833	5.68885287948399	5.31561160069803	5.27248223850692	5.86082247545551	5.67473421085366	5.75317069588592	6.0877573612878
TRINITY_DN124604_c0_g2_i2	Xetrov90012608m	Chr04	117691328	117691328	6.22796110507249	0.0575411753936782	0.789019309931311	0.999969500680547	5.97765335725923	6.23663282606261	6.13016835356225	6.13936387504493	6.37174809225797	6.49248172590676	6.26346078776193	5.78629955959456	6.50511417457592
TRINITY_DN124608_c0_g1_i1	pno1	Chr05	30907029	30907029	7.42960105369124	0.0315026838497954	0.889914092469434	0.999969500680547	7.47324445493293	7.30217336718078	7.98246930824107	7.44415013756125	7.45781122107121	7.53771427724303	7.26268783402672	7.03741454840956	7.15679277206566
TRINITY_DN124615_c0_g1_i1	sept6-like	Chr08	38633143	38633143	3.6907508449336	0.0379660286655126	0.910383622997865	0.999969500680547	3.27375434734493	3.64313935753032	3.10111560706389	3.59385134785986	3.48573316284515	2.86353397013369	4.15863480918317	4.44374986008098	3.89470394434339
TRINITY_DN124616_c2_g1_i2	znrf3	Chr01	157612314	157612314	3.00643654854122	0.0891808768329928	0.773306226807687	0.999969500680547	2.76954751493578	2.94717273648791	3.32203458435418	3.32864789924125	3.00356251386105	3.25169961610775	2.64989791995584	2.66148550948028	2.96689336790005
TRINITY_DN124616_c4_g6_i5	pfkfb3	Chr03	74669250	74669250	4.60192535699093	0.0287422517319177	0.9069710247507	0.999969500680547	4.85671616828199	4.19233906725978	4.4573720428406	4.78312523967929	4.14298787709962	4.63140408275492	4.45694807549452	4.91558900252289	4.76463836373217
TRINITY_DN124619_c2_g2_i2	LOC100490380-like	Chr03	13962037	13962037	4.41621676535239	0.083550865071413	0.79445138656854	0.999969500680547	4.65369303962611	4.67693344271043	5.23607667289067	4.76306745169401	3.79573542098785	3.8751947247772	4.05073111463759	3.91618129117652	4.05312244250583
TRINITY_DN124619_c2_g7_i1	LOC100497714-like	Chr07	103504489	103504489	0.0908826855251806	-0.316200493912915	0.555270520162299	0.999969500680547	-0.271674365479679	0.145925732474923	-1.09848886442033	-0.32857285346527	0.810679137743779	-0.28967431580213	0.366147938368319	0.600111222501563	-0.254553489606259
TRINITY_DN124621_c1_g3_i2	diablo	Chr01	153284825	153284825	5.14308110981764	-0.456184553793378	0.0325935523133084	0.999969500680547	5.54708444514015	5.09853218422483	5.15215322431714	5.40029476613985	5.24625997882716	4.80088200309284	5.30077487965219	4.61284504760803	4.89409156982864
TRINITY_DN124624_c0_g1_i2	clvs2-like	Chr05	68467409	68467409	3.30760848592422	-0.538937223678723	0.0658704990261725	0.999969500680547	3.56786623481958	3.2439646674709	2.93885340589293	3.85616825961863	3.44678685011823	3.41255494376185	3.41960170066778	2.57918957621976	2.95297679280289
TRINITY_DN124630_c0_g1_i1	Xetrov90015320m	Chr05	144911771	144911771	5.04741609539909	-0.374945293863183	0.391060406303976	0.999969500680547	3.99525355950822	4.46725090594067	3.35100401555964	4.27030838921931	5.12403692718469	4.89920958784167	6.34138195571115	5.47131352089306	5.30075805334638
TRINITY_DN124631_c0_g1_i5	tspan1	Chr04	81422391	81422391	8.66623963131812	0.267164173768679	0.287633875083493	0.999969500680547	8.82207476222707	8.25583528527563	9.00326124776393	8.49404248812132	7.68815263964586	8.79205019331205	8.78324525252038	8.99003540290005	8.73355254423665
TRINITY_DN124632_c0_g1_i3	nifk	scaffold_456	71418	71418	6.54613917535553	0.12147907831623	0.745231499051309	0.999969500680547	6.96265102091912	6.87183137191069	7.43874289707577	7.05212277079913	5.75670340103722	6.44210948077412	5.49598530414372	5.59014062333872	5.88648203935514
TRINITY_DN124633_c2_g8_i1	srp14	Chr08	93926719	93926719	6.79531210371392	-0.0695856189002652	0.72609630004425	0.999969500680547	6.90543874011485	6.88494626376272	6.91593092583525	6.96992671856696	6.71955891379997	6.65140786610114	6.72274556234644	6.51208791145225	6.81695295812352
TRINITY_DN124635_c1_g1_i7	limd2	Chr10	7324495	7324495	5.97021526451697	-0.105398889122565	0.622856107493386	0.999969500680547	5.91082021334451	6.34667530818729	5.58903444170701	6.04006608548215	6.18912665382251	5.84680968234728	5.95656916422028	5.67324906639383	6.02429034993399
TRINITY_DN124637_c0_g1_i2	Xetrov90001904m	Chr01	97840660	97840660	7.90281028500305	0.0851295812819776	0.666646661854035	0.999969500680547	8.008274647005	7.87856314049203	8.10285126972542	7.84088878380767	7.81972163363279	7.95352602916306	7.73694662159193	7.76161049775593	7.98187078360968
TRINITY_DN124643_c0_g2_i2	pcyt1b-like	Chr02	36567738	36567738	3.81495751211045	-0.314286755070553	0.219514709522755	0.999969500680547	3.89738295143552	3.52195202235422	3.47461615587405	3.80476843899065	4.38195003769491	3.76028366421168	3.74797261099356	3.88715684661775	3.65788338924795
TRINITY_DN124645_c0_g1_i1	polr1c	Chr05	234976	234976	5.00192141706695	0.329395979571982	0.285774216934296	0.999969500680547	5.02626686034075	5.7092371359867	5.64566420377987	5.08730399141931	4.67939740180617	4.83440802357634	4.32998643578574	4.11703580192813	4.80393327673518
TRINITY_DN124649_c0_g1_i1	sds	Chr01	133764075	133764075	6.50605499254829	0.42298215109647	0.127835713183678	0.999969500680547	6.08259061682261	6.25338645966698	5.90450098369469	6.08653950001947	6.5291753175535	6.37859600839782	6.2784886358079	6.95181655741234	7.39865657390258
TRINITY_DN124650_c4_g3_i2	ttc13-like	Chr05	55482103	55482103	4.44478710886688	0.0140474022688271	0.955292678501295	0.999969500680547	4.48016064801842	4.64463991476409	4.86137001472641	4.51381500849337	4.01571072775184	4.28160430772798	4.65879576395529	4.23307467225666	4.0980762124399
TRINITY_DN124651_c2_g3_i2	ctns	Chr02	31890457	31890457	4.39468127343359	0.307073323165329	0.25850270315078	0.999969500680547	3.97794565974768	3.78157598749393	4.34666282069511	4.21231609944412	3.95224000511972	4.67435447313113	4.61684357541571	4.84187173267468	4.72833393212061
TRINITY_DN124651_c3_g3_i3	ndnl2	Chr08	8610298	8610298	5.49837138084006	-0.0632191559388572	0.763152386717122	0.999969500680547	5.44371087272998	5.18839492721336	5.11040621240625	5.45132615144862	5.63204951504331	5.66974974783903	5.59534557533044	5.69574226882152	5.57965276092094
TRINITY_DN124651_c4_g1_i1	gdpd1	Chr02	38579139	38579139	2.97226764534638	-0.0665254669432088	0.851411818997462	0.999969500680547	2.32546024657941	2.28725142304399	2.84014149801531	3.04834859896709	2.89201049802136	2.62164239191879	3.51405052471282	3.55941114415833	3.06072260625657
TRINITY_DN124653_c0_g1_i1	mbd4	Chr04	121454258	121454258	2.00557632159332	0.185832273675311	0.613203442184407	0.999969500680547	1.88010399950579	1.90643230942797	2.24085110537179	1.43140010412143	2.24419407226045	2.30375904214066	1.91936591830995	1.73116653022372	2.17505149954042
TRINITY_DN124655_c3_g1_i1	agt	Chr05	42099486	42099486	3.31002428409673	-0.483927534451756	0.311631560375481	0.999969500680547	2.11989935965924	2.64739521100984	2.66664784166687	1.8416126813854	4.43598070043462	3.25169961610775	4.11241667369674	3.84249506528709	2.49617278060292
TRINITY_DN124655_c4_g3_i12	LOC100498517	Chr06	38189410	38189410	4.60902402901207	-0.0631947516673403	0.770823293493214	0.999969500680547	4.50454019544074	4.55867009034013	4.69056670028843	4.52973155539673	4.80789483190893	4.54146580569856	4.70846733524104	4.68207345661943	4.41472360010454
TRINITY_DN124660_c0_g1_i1	Xetrov90005082m	Chr02	64827785	64827785	3.76662153206235	-0.0716914514609732	0.865046835726596	0.999969500680547	3.17088298096751	2.89931248122336	3.47461615587405	3.80476843899065	3.40675992193236	2.98792267334161	4.47271406614043	4.97196546030296	3.06072260625657
TRINITY_DN124661_c0_g1_i1	ikbkb	Chr03	120293061	120293061	5.47421368639478	0.073840992013109	0.780015759807578	0.999969500680547	5.38254484722977	5.33726156314111	5.55831179273354	5.21584122476417	5.03930668394217	5.29288613641833	5.92826247129111	6.12871556868086	4.92649943624572
TRINITY_DN124663_c0_g1_i1	arrdc2	Chr01	80069097	80069097	6.0870496696594	0.115641517476589	0.671835759179315	0.999969500680547	6.04568638918379	5.33276428709412	5.77153492909799	5.51667598536463	6.38554339216287	6.02122885888662	6.00796680765319	6.55731600902551	6.61082240713648
TRINITY_DN124665_c1_g1_i1	c12orf10	Chr02	144299042	144299042	7.13466333074891	-0.0607276587151318	0.791752037464605	0.999969500680547	7.34579707273879	7.19537259011367	7.36254805339808	7.53171892512034	6.9400758615922	7.17799459638137	6.7128226906552	6.70252841525875	7.01664362433783
TRINITY_DN124667_c1_g2_i1	uba6-like	Chr01	89011589	89011589	4.70547502937178	0.21115642869188	0.385430298790408	0.999969500680547	4.620616343374	4.8878309746435	5.07177230679604	4.77647024714395	4.19091272736694	4.19576313604367	4.68610112242657	4.83175190600902	4.84218622541901
TRINITY_DN124669_c3_g1_i1	upf1	Chr01	79891017	79891017	7.11243633148832	0.0768153396327292	0.72776493604405	0.999969500680547	7.05529900080741	7.33402491181148	7.50790258881225	7.35539314233226	6.75718595010367	6.89102242497574	7.04796111357517	6.91753889585939	6.96903593656535
TRINITY_DN124672_c4_g9_i4	lrrc36	Chr04	26139872	26139872	3.85643757945602	0.300193567830024	0.305065752145659	0.999969500680547	3.45980391792018	3.60635018854787	3.36527347093576	3.59385134785986	3.45988612195643	3.90254724388892	4.10569153390013	4.39303447391497	4.34183635392081
TRINITY_DN124678_c1_g4_i3	ptprg	Chr04	133474570	133474570	4.56108214796877	-0.0977435902719011	0.654719770209539	0.999969500680547	4.58104327821121	4.46314167568775	4.72969613265637	4.65111172613341	4.62809845777991	4.25355428814483	4.59779926994237	4.65075554203	4.43988738945053
TRINITY_DN124679_c0_g1_i2	mapkapk3	Chr04	117136289	117136289	7.8521725032502	0.0151111530897661	0.949815639881956	0.999969500680547	8.03728553084803	7.99271694368423	8.17651637933086	7.96020769379561	8.03414106724351	7.76334933594279	7.18107108475632	7.35479510516345	7.88166700782781
TRINITY_DN124680_c0_g2_i3	gpr137c	Chr08	74711527	74711527	1.6546217833251	0.585642905859079	0.142897502932104	0.999969500680547	0.831264146086136	1.4880552393469	1.63412637808594	1.13107193236917	1.23313603334637	1.78219225380916	1.82425694921024	2.11178417046704	2.17505149954042
TRINITY_DN124680_c1_g2_i5	ebf3-like	Chr07	13986222	13986222	5.25161116418613	-0.40664478666199	0.0430611119007723	0.999969500680547	5.46249984140749	5.21796005717263	4.91570508581458	5.35634484803376	5.4138156215188	4.95252733187352	5.60729792113159	5.18966142977489	4.98237500035579
TRINITY_DN124681_c0_g7_i1	gtf2e1	scaffold_85	337931	337931	2.12925439582656	0.00478286769640334	0.991191683363881	0.999969500680547	2.24092201687335	2.74539767068696	2.4155678987621	2.38720518049159	2.46815931706734	2.16005502460085	1.06578842313807	1.18113657257539	1.69601919689733
TRINITY_DN124683_c3_g3_i3	hprt1	Chr08	47343274	47343274	6.10731979755851	-0.064830697947039	0.764404832694222	0.999969500680547	5.57325194269393	5.92328137355865	5.98293996766054	6.36239182747084	6.13706968374124	6.06626950880155	6.36550967892373	6.18644130599391	6.20981223078692
TRINITY_DN124684_c0_g1_i2	tmf1	Chr04	131462024	131462024	5.31540011055696	0.0325284825685145	0.897339084152308	0.999969500680547	5.04300794997598	4.8025865345193	4.85632746461095	5.15043230594353	5.50194428376535	5.84680968234728	5.44094624795412	5.62864449969843	5.21589715861504
TRINITY_DN124686_c2_g1_i1	cnppd1	Chr09	77843920	77843920	3.90218715610211	0.284071108881838	0.289709146629022	0.999969500680547	3.59081920723535	3.85240943964724	4.17097703006031	3.71016194493856	3.54839464315894	4.13556004621375	4.04371147509847	4.33331571830835	3.44570391675772
TRINITY_DN124694_c2_g12_i2	pdcd10	Chr05	101611723	101611723	6.93591978279646	0.0389169703118497	0.842144257178082	0.999969500680547	6.88585243716049	6.92134567516342	6.9960616767861	7.00593172447414	6.69068029401666	6.91136249145218	7.04796111357517	6.8395113742844	7.08523313911344
TRINITY_DN124701_c0_g1_i1	egr3	Chr03	119738250	119738250	3.71204386128067	-0.00460710967508377	0.986235182387564	0.999969500680547	3.98662556466256	4.0679751924753	3.42098045867071	3.71016194493856	3.69961720074688	3.60244131515162	3.40871528023232	3.47089282837623	3.87269647618478
TRINITY_DN124703_c0_g1_i1	kcng1	Chr10	27384905	27384905	3.15206708061117	0.0838181191584291	0.776065020412015	0.999969500680547	3.10862878321957	3.14483041714233	3.53897279115438	3.21511677967756	3.29425184952624	3.00484830921164	2.75678265011745	3.21468549341429	2.96689336790005
TRINITY_DN124705_c0_g3_i1	fgf8	Chr07	22702432	22702432	2.46959658909608	-0.343644042744221	0.309403657937475	0.999969500680547	2.72873964932412	2.52658021703588	2.59580278795013	2.72799006441614	2.38819087537334	2.40923099565444	2.72202689443656	1.77407684518723	2.1508723066122
TRINITY_DN124707_c0_g1_i1	LOC100490298	Chr03	57160004	57160004	1.87285890779711	-0.162941163104052	0.681784208066392	0.999969500680547	2.21160474770539	1.95406079860034	1.76903682583276	1.78968216148676	1.17076990245061	2.1899637940728	2.36458902296395	1.68694069917132	1.27168541887628
TRINITY_DN124708_c2_g1_i1	ddx39a	Chr03	124267947	124267947	8.23754696438479	0.0611909903468525	0.813003670793882	0.999969500680547	8.44253628493106	8.52412644755518	8.77580368069295	8.54632365997237	7.77259873444596	8.10886328652387	7.89838311515156	7.64472349844799	7.99423924839056
TRINITY_DN124709_c0_g1_i1	LOC101733347	Chr01	23356858	23356858	3.28040062551483	-0.474523616883521	0.133682743341038	0.999969500680547	3.48452695264995	3.13453178529737	2.14485896769742	3.50001929148865	3.68853111283715	3.56868943134169	3.40871528023232	2.83363424547863	3.23184653341139
TRINITY_DN124711_c0_g1_i3	LOC100486867-like	scaffold_438	4733	4733	2.87705637123039	0.165214413876327	0.640350370439306	0.999969500680547	3.14009164990812	2.46215390934117	2.33085276008198	2.11915968234977	2.51911058791845	3.34769694716574	3.09230345704983	3.04110263229109	3.25471640559424
TRINITY_DN124713_c2_g5_i2	elp6	scaffold_394	91634	91634	1.99542597741325	0.5425721941347	0.162232297792368	0.999969500680547	1.84234625383452	2.30572723372071	2.5465630892236	1.62163473810269	2.0842148540341	1.82093687080959	0.950417795753054	2.02562474666816	2.19883212618761
TRINITY_DN124714_c0_g1_i1	cdc20	Chr04	75127922	75127922	4.29292551456856	0.455543904519392	0.081532373531879	0.999969500680547	3.68981477369991	4.70851990510499	3.81328309583166	3.97718514273311	4.08498602907991	4.5180770261087	4.2770964591931	4.36874302598408	4.77258343549225
TRINITY_DN124715_c0_g1_i2	LOC100135405	Chr01	146451221	146451221	5.24175134449578	-0.0791088005644899	0.719085616015585	0.999969500680547	5.00078524694888	5.05551055892365	5.21653319774212	5.12446369959671	5.33068733290439	5.12500030277302	5.60729792113159	5.55212263560157	5.01287936793727
TRINITY_DN124729_c0_g1_i4	mmrn1	Chr01	68973451	68973451	3.22065906961512	0.0736907890147765	0.829582239649478	0.999969500680547	2.84785554749178	3.74142170268392	2.52129834200029	3.15481504325691	2.89201049802136	2.74765189212855	3.65890176129254	3.65434107222301	3.16097775478983
TRINITY_DN124730_c0_g2_i13	ap1g2	Chr01	127741260	127741260	4.88770400878836	-0.203171989031819	0.447932214493601	0.999969500680547	5.14733161508907	5.00552639030353	5.28192833946032	5.27369478746981	4.27484227126838	4.46402329302404	5.09885676615201	4.45368245685318	4.57776813416398
TRINITY_DN124732_c1_g2_i1	dusp12	Chr05	23874009	23874009	4.72535225239113	-0.0482020200865345	0.825363447300037	0.999969500680547	4.81346255857108	4.51963234532635	4.69056670028843	4.62911723805764	4.82318120126247	4.75159444480626	4.73049208984669	4.51504900267218	4.99261495533488
TRINITY_DN124733_c0_g1_i3	snap23	Chr08	85260312	85260312	4.30963487740729	-0.209963786480553	0.39462005327009	0.999969500680547	4.58104327821121	4.44658670161783	4.43048096640043	4.19245547759838	4.11841491586468	4.00704882609475	4.70402174630164	4.22536480513353	3.87269647618478
TRINITY_DN124735_c0_g1_i2	cttnbp2nl-like	Chr02	73738777	73738777	4.34419752923211	0.221277991136855	0.37396825838145	0.999969500680547	4.35837517024561	4.17234205107879	3.95210645976837	3.90579965027733	4.28223555695138	4.67963446833351	4.2770964591931	4.7154805078109	4.51284781448922
TRINITY_DN124736_c1_g3_i2	cel-like.2	Chr08	7210253	7210253	12.0991130665772	-0.680557737198205	0.0518853674893399	0.999969500680547	11.4323476951507	10.2147414295808	11.8499289414964	11.9179223138241	13.1630231395619	12.2303479813197	12.6390844821899	11.7995320701988	11.9845848478515
TRINITY_DN124739_c1_g3_i5	homer1	Chr01	163878577	163878577	0.729616101666341	-0.147370152873533	0.749867027857677	0.999969500680547	0.579158796501397	1.07933167953284	0.354324541820406	0.953659744850726	0.965654570001182	-0.133356166295189	0.687660487159986	1.14889428956422	0.365788819156432
TRINITY_DN124739_c2_g4_i1	dok7-like	Chr01	15769619	15769619	5.42693885593799	0.0704978316660555	0.73921943858105	0.999969500680547	5.28388069383958	5.67943870996055	5.23607667289067	5.40029476613985	5.60577211932498	5.75475413464825	5.23141902590055	5.21324030554319	5.31170485912881
