gid	cutoff	bias	log2RPKM	sex
TRINITY_DN93499_c0_g1_i1	FC1	male	2.132139525	meanmale
TRINITY_DN93507_c0_g1_i1	FC1	male	1.70833257	meanmale
TRINITY_DN94689_c0_g1_i2	FC1	male	3.422126614	meanmale
TRINITY_DN94888_c0_g1_i1	FC1	male	2.561247916	meanmale
TRINITY_DN94909_c0_g1_i1	FC1	male	1.819524972	meanmale
TRINITY_DN94946_c0_g1_i2	FC1	male	6.313542714	meanmale
TRINITY_DN95269_c0_g2_i1	FC1	male	7.854290438	meanmale
TRINITY_DN95547_c0_g1_i1	FC1	male	3.796872752	meanmale
TRINITY_DN95920_c0_g1_i1	FC1	male	2.887622292	meanmale
TRINITY_DN96332_c0_g1_i1	FC1	male	3.010152066	meanmale
TRINITY_DN96357_c0_g1_i1	FC1	male	5.451301233	meanmale
TRINITY_DN96392_c0_g1_i3	FC1	male	3.485537663	meanmale
TRINITY_DN96535_c0_g1_i1	FC1	male	7.37699863	meanmale
TRINITY_DN96782_c0_g1_i3	FC1	male	2.965210239	meanmale
TRINITY_DN97143_c0_g1_i1	FC1	male	1.826074259	meanmale
TRINITY_DN97754_c0_g1_i2	FC1	male	7.032030773	meanmale
TRINITY_DN97978_c0_g1_i1	FC1	male	2.429843609	meanmale
TRINITY_DN98332_c1_g1_i1	FC1	male	2.767396018	meanmale
TRINITY_DN98840_c0_g1_i1	FC1	male	4.400063002	meanmale
TRINITY_DN98966_c0_g2_i1	FC1	male	2.285711821	meanmale
TRINITY_DN99157_c0_g1_i1	FC1	male	3.729186623	meanmale
TRINITY_DN99172_c0_g1_i1	FC1	male	2.657294634	meanmale
TRINITY_DN99399_c1_g1_i1	FC1	male	3.253019059	meanmale
TRINITY_DN99558_c0_g1_i1	FC1	male	1.97909499	meanmale
TRINITY_DN100115_c0_g2_i1	FC1	male	0.631302045	meanfemale
TRINITY_DN100998_c0_g1_i1	FC1	male	1.319174318	meanfemale
TRINITY_DN101247_c0_g3_i1	FC1	male	0.941135677	meanfemale
TRINITY_DN101361_c0_g1_i2	FC1	male	0.789598172	meanfemale
TRINITY_DN101809_c0_g1_i2	FC1	male	1.121557058	meanfemale
TRINITY_DN101895_c0_g1_i1	FC1	male	0.279903269	meanfemale
TRINITY_DN101897_c0_g1_i1	FC1	male	0.146234031	meanfemale
TRINITY_DN102000_c0_g1_i1	FC1	male	3.929846385	meanfemale
TRINITY_DN102192_c0_g1_i1	FC1	male	1.029435642	meanfemale
TRINITY_DN102429_c0_g1_i2	FC1	male	1.631698048	meanfemale
TRINITY_DN102865_c0_g1_i2	FC1	male	2.913913029	meanfemale
TRINITY_DN103267_c0_g1_i1	FC1	male	0.956140349	meanfemale
TRINITY_DN103284_c0_g1_i2	FC1	male	0.283494508	meanfemale
TRINITY_DN103537_c0_g2_i1	FC1	male	0.683075587	meanfemale
TRINITY_DN103615_c0_g1_i1	FC1	male	5.254688781	meanfemale
TRINITY_DN103744_c0_g1_i2	FC1	male	8.133314556	meanfemale
TRINITY_DN103769_c0_g1_i1	FC1	male	3.864200536	meanfemale
TRINITY_DN103795_c0_g1_i3	FC1	male	2.271477	meanfemale
TRINITY_DN103833_c0_g1_i1	FC1	male	4.963902509	meanfemale
TRINITY_DN103974_c0_g2_i1	FC1	male	1.266290246	meanfemale
TRINITY_DN103997_c0_g1_i1	FC1	male	1.00168586	meanfemale
TRINITY_DN104012_c0_g1_i1	FC1	male	1.011071934	meanfemale
TRINITY_DN104090_c1_g2_i1	FC1	male	4.350968165	meanfemale
TRINITY_DN104155_c0_g1_i1	FC1	male	2.834446903	meanfemale
TRINITY_DN104173_c0_g1_i1	FC1	male	2.564909818	meanfemale
TRINITY_DN104464_c0_g1_i1	FC1	male	1.095216772	meanfemale
TRINITY_DN104532_c0_g1_i1	FC1	male	0.907235991	meanfemale
TRINITY_DN104667_c0_g1_i3	FC1	male	1.50560799	meanfemale
TRINITY_DN104783_c1_g1_i1	FC1	male	1.01498464	meanfemale
TRINITY_DN105198_c0_g4_i1	FC1	male	0.177194565	meanfemale
TRINITY_DN105250_c0_g1_i2	FC1	male	4.813991286	meanfemale
TRINITY_DN105320_c0_g2_i2	FC1	male	1.096677848	meanfemale
TRINITY_DN105324_c0_g1_i5	FC1	male	8.282872822	meanfemale
TRINITY_DN105451_c0_g1_i1	FC1	male	1.671982319	meanfemale
TRINITY_DN105493_c0_g2_i1	FC1	male	5.226851621	meanfemale
TRINITY_DN105675_c0_g2_i1	FC1	male	0.251732438	meanfemale
TRINITY_DN105698_c0_g1_i1	FC1	male	0.338292871	meanfemale
TRINITY_DN105849_c0_g1_i1	FC1	male	0.942375491	meanfemale
TRINITY_DN105870_c0_g1_i1	FC1	male	0.744784365	meanfemale
TRINITY_DN105981_c0_g1_i1	FC1	male	1.706066585	meanfemale
TRINITY_DN106179_c0_g1_i1	FC1	male	0.114429353	meanfemale
TRINITY_DN106281_c0_g2_i1	FC1	male	1.120803194	meanfemale
TRINITY_DN106338_c0_g1_i1	FC1	male	2.160118504	meanfemale
TRINITY_DN106476_c0_g1_i1	FC1	male	3.680330186	meanfemale
TRINITY_DN106671_c0_g2_i1	FC1	male	1.758110225	meanfemale
TRINITY_DN106937_c0_g1_i1	FC1	male	2.938533207	meanfemale
TRINITY_DN106961_c0_g1_i1	FC1	male	3.409262303	meanfemale
TRINITY_DN107048_c0_g1_i1	FC1	male	1.647739925	meanfemale
TRINITY_DN107048_c1_g1_i1	FC1	male	1.665737447	meanfemale
TRINITY_DN107077_c0_g1_i2	FC1	male	0.577975343	meanfemale
TRINITY_DN107214_c0_g1_i1	FC1	male	2.177616789	meanfemale
TRINITY_DN107257_c0_g1_i1	FC1	male	0.158646814	meanfemale
TRINITY_DN107303_c0_g1_i1	FC1	male	2.33451145	meanfemale
TRINITY_DN107343_c0_g1_i1	FC1	male	3.82739911	meanfemale
TRINITY_DN107445_c0_g1_i2	FC1	male	1.001369389	meanfemale
TRINITY_DN107472_c0_g1_i1	FC1	male	0.613669835	meanfemale
TRINITY_DN107707_c0_g1_i1	FC1	male	3.958905515	meanfemale
TRINITY_DN107730_c0_g1_i1	FC1	male	0.000758301	meanfemale
TRINITY_DN107742_c0_g1_i1	FC1	male	3.25593267	meanfemale
TRINITY_DN107751_c0_g1_i1	FC1	male	3.151529496	meanfemale
TRINITY_DN107761_c0_g1_i1	FC1	male	0.117450017	meanfemale
TRINITY_DN107817_c0_g1_i1	FC1	male	0.21087688	meanfemale
TRINITY_DN107843_c0_g4_i1	FC1	male	1.633063666	meanfemale
TRINITY_DN107875_c0_g1_i1	FC1	male	1.788143169	meanfemale
TRINITY_DN107920_c0_g1_i1	FC1	male	1.813670027	meanfemale
TRINITY_DN107978_c0_g1_i1	FC1	male	5.530445845	meanfemale
TRINITY_DN108039_c0_g1_i2	FC1	male	4.823359477	meanfemale
TRINITY_DN108126_c0_g2_i2	FC1	male	2.118091801	meanfemale
TRINITY_DN108191_c0_g1_i1	FC1	male	1.629620152	meanfemale
TRINITY_DN108382_c0_g3_i1	FC1	male	0.151609208	meanfemale
TRINITY_DN108491_c0_g1_i1	FC1	male	1.170447472	meanfemale
TRINITY_DN108540_c0_g1_i1	FC1	male	1.175010997	meanfemale
TRINITY_DN10856_c0_g2_i1	FC1	male	0.217590614	meanfemale
TRINITY_DN108615_c0_g2_i1	FC1	male	0.433783407	meanfemale
TRINITY_DN108618_c0_g1_i2	FC1	male	1.444764245	meanfemale
TRINITY_DN108709_c0_g1_i2	FC1	male	8.035175139	meanfemale
TRINITY_DN108737_c0_g1_i6	FC1	male	4.785039898	meanfemale
TRINITY_DN108742_c0_g1_i1	FC1	male	2.644698061	meanfemale
TRINITY_DN109025_c0_g1_i1	FC1	male	0.198908299	meanfemale
TRINITY_DN109035_c0_g2_i1	FC1	male	0.909743366	meanfemale
TRINITY_DN109134_c0_g1_i1	FC1	male	3.053424973	meanfemale
TRINITY_DN109203_c0_g1_i1	FC1	male	2.342868835	meanfemale
TRINITY_DN109245_c0_g1_i1	FC1	male	0.706936149	meanfemale
TRINITY_DN109361_c0_g1_i1	FC1	male	3.984283959	meanfemale
TRINITY_DN109555_c0_g1_i2	FC1	male	2.867789137	meanfemale
TRINITY_DN109621_c1_g1_i1	FC1	male	1.123963801	meanfemale
TRINITY_DN109683_c0_g1_i2	FC1	male	4.170414786	meanfemale
TRINITY_DN109692_c0_g1_i2	FC1	male	3.222657868	meanfemale
TRINITY_DN109773_c0_g1_i2	FC1	male	3.407457161	meanfemale
TRINITY_DN109897_c0_g1_i1	FC1	male	1.843184495	meanfemale
TRINITY_DN109897_c1_g1_i1	FC1	male	0.214013529	meanfemale
TRINITY_DN109907_c0_g1_i1	FC1	male	5.574203409	meanfemale
TRINITY_DN109954_c0_g2_i1	FC1	male	0.278025899	meanfemale
TRINITY_DN110023_c0_g1_i1	FC1	male	1.313289839	meanfemale
TRINITY_DN110146_c0_g1_i3	FC1	male	2.515774586	meanfemale
TRINITY_DN110217_c0_g1_i2	FC1	male	1.798574267	meanfemale
TRINITY_DN110285_c0_g2_i2	FC1	male	4.212316404	meanfemale
TRINITY_DN110285_c0_g3_i1	FC1	male	2.596254898	meanfemale
TRINITY_DN110308_c0_g1_i1	FC1	male	1.28039553	meanfemale
TRINITY_DN110395_c0_g2_i1	FC1	male	1.185598035	meanfemale
TRINITY_DN110412_c0_g1_i1	FC1	male	3.724483382	meanfemale
TRINITY_DN110440_c0_g1_i1	FC1	male	4.043817493	meanfemale
TRINITY_DN110445_c1_g1_i3	FC1	male	3.315843889	meanfemale
TRINITY_DN110478_c0_g1_i2	FC1	male	0.953617421	meanfemale
TRINITY_DN110588_c0_g1_i1	FC1	male	2.723280424	meanfemale
TRINITY_DN110591_c0_g2_i1	FC1	male	2.171617133	meanfemale
TRINITY_DN110650_c0_g1_i1	FC1	male	7.527232968	meanfemale
TRINITY_DN110705_c0_g1_i1	FC1	male	2.54966131	meanfemale
TRINITY_DN110788_c1_g1_i1	FC1	male	0.796893511	meanfemale
TRINITY_DN110843_c0_g1_i1	FC1	male	3.1799825	meanfemale
TRINITY_DN110855_c0_g1_i1	FC1	male	1.791188971	meanfemale
TRINITY_DN110867_c0_g1_i1	FC1	male	0.947228518	meanfemale
TRINITY_DN110879_c0_g2_i1	FC1	male	2.006582891	meanfemale
TRINITY_DN110957_c0_g1_i1	FC1	male	0.969914635	meanfemale
TRINITY_DN111011_c1_g2_i1	FC1	male	3.183911092	meanfemale
TRINITY_DN111035_c0_g1_i1	FC1	male	4.607551168	meanfemale
TRINITY_DN111111_c0_g1_i1	FC1	male	2.219529436	meanfemale
TRINITY_DN111122_c0_g2_i3	FC1	male	2.494474251	meanfemale
TRINITY_DN111143_c0_g1_i2	FC1	male	3.139252857	meanfemale
TRINITY_DN111173_c0_g1_i1	FC1	male	1.070846469	meanfemale
TRINITY_DN111208_c0_g1_i1	FC1	male	1.116503214	meanfemale
TRINITY_DN111231_c0_g1_i1	FC1	male	3.683585401	meanfemale
TRINITY_DN111247_c0_g1_i1	FC1	male	2.587914886	meanfemale
TRINITY_DN111333_c0_g1_i1	FC1	male	2.730012652	meanfemale
TRINITY_DN111351_c0_g1_i1	FC1	male	1.606896418	meanfemale
TRINITY_DN111361_c0_g1_i1	FC1	male	1.001896966	meanfemale
TRINITY_DN111376_c0_g1_i1	FC1	male	2.782410006	meanfemale
TRINITY_DN111407_c0_g1_i1	FC1	male	0.577222466	meanfemale
TRINITY_DN111428_c0_g1_i1	FC1	male	1.021543284	meanfemale
TRINITY_DN111446_c0_g1_i2	FC1	male	3.928689168	meanfemale
TRINITY_DN111523_c0_g1_i1	FC1	male	0.273174613	meanfemale
TRINITY_DN111553_c0_g3_i1	FC1	male	0.567701942	meanfemale
TRINITY_DN111576_c0_g1_i2	FC1	male	2.860780359	meanfemale
TRINITY_DN111603_c0_g2_i1	FC1	male	5.79824159	meanfemale
TRINITY_DN111754_c0_g1_i1	FC1	male	0.663083309	meanfemale
TRINITY_DN111792_c0_g2_i1	FC1	male	2.884244058	meanfemale
TRINITY_DN111831_c0_g2_i1	FC1	male	1.118854662	meanfemale
TRINITY_DN111831_c0_g3_i2	FC1	male	0.883398169	meanfemale
TRINITY_DN111838_c0_g1_i1	FC1	male	2.924599354	meanfemale
TRINITY_DN111974_c0_g1_i2	FC1	male	0.693035895	meanfemale
TRINITY_DN111980_c0_g1_i1	FC1	male	2.714521569	meanfemale
TRINITY_DN111984_c0_g1_i1	FC1	male	2.735810794	meanfemale
TRINITY_DN111985_c0_g1_i1	FC1	male	1.697859169	meanfemale
TRINITY_DN111985_c0_g2_i1	FC1	male	2.381990793	meanfemale
TRINITY_DN112014_c0_g1_i1	FC1	male	0.322377446	meanfemale
TRINITY_DN112021_c0_g1_i1	FC1	male	1.704285475	meanfemale
TRINITY_DN112072_c0_g1_i1	FC1	male	1.173697959	meanfemale
TRINITY_DN112188_c0_g3_i1	FC1	male	1.028042456	meanfemale
TRINITY_DN112351_c0_g1_i2	FC1	male	3.988957221	meanfemale
TRINITY_DN112438_c0_g1_i1	FC1	male	4.772538244	meanfemale
TRINITY_DN112499_c0_g1_i1	FC1	male	3.789594272	meanfemale
TRINITY_DN112530_c0_g1_i2	FC1	male	1.250266567	meanfemale
TRINITY_DN112551_c0_g1_i2	FC1	male	1.617871856	meanfemale
TRINITY_DN112732_c0_g1_i5	FC1	male	0.282841756	meanfemale
TRINITY_DN112759_c0_g4_i2	FC1	male	1.813523293	meanfemale
TRINITY_DN112760_c0_g3_i1	FC1	male	0.875857755	meanfemale
TRINITY_DN112763_c0_g2_i1	FC1	male	0.271687859	meanfemale
TRINITY_DN112790_c0_g1_i1	FC1	male	3.73448311	meanfemale
TRINITY_DN112799_c0_g1_i1	FC1	male	1.719314255	meanfemale
TRINITY_DN113029_c0_g2_i2	FC1	male	0.379072495	meanfemale
TRINITY_DN113065_c0_g1_i1	FC1	male	2.622729166	meanfemale
TRINITY_DN113153_c0_g1_i2	FC1	male	2.145890613	meanfemale
TRINITY_DN113182_c0_g1_i2	FC1	male	5.176027929	meanfemale
TRINITY_DN113194_c0_g1_i2	FC1	male	4.581511458	meanfemale
TRINITY_DN113379_c0_g1_i1	FC1	male	1.323001613	meanfemale
TRINITY_DN113467_c0_g1_i4	FC1	male	1.808826849	meanfemale
TRINITY_DN113472_c0_g1_i2	FC1	male	0.848638934	meanfemale
TRINITY_DN113475_c0_g1_i2	FC1	male	1.330893064	meanfemale
TRINITY_DN113504_c0_g5_i1	FC1	male	0.773672724	meanfemale
TRINITY_DN113511_c0_g2_i1	FC1	male	0.062658302	meanfemale
TRINITY_DN113525_c0_g1_i1	FC1	male	1.540318098	meanfemale
TRINITY_DN113544_c2_g2_i1	FC1	male	6.195463094	meanfemale
TRINITY_DN113610_c0_g1_i1	FC1	male	1.155087932	meanfemale
TRINITY_DN113630_c0_g1_i1	FC1	male	1.820724628	meanfemale
TRINITY_DN113662_c0_g1_i2	FC1	male	8.668929205	meanfemale
TRINITY_DN113791_c0_g1_i2	FC1	male	6.541691361	meanfemale
TRINITY_DN113795_c0_g1_i4	FC1	male	4.487393047	meanfemale
TRINITY_DN113796_c0_g2_i1	FC1	male	0.190487839	meanfemale
TRINITY_DN113796_c0_g5_i1	FC1	male	1.053883347	meanfemale
TRINITY_DN113800_c1_g1_i4	FC1	male	0.944815807	meanfemale
TRINITY_DN113836_c0_g1_i1	FC1	male	4.234940613	meanfemale
TRINITY_DN113862_c0_g1_i1	FC1	male	0.644718021	meanfemale
TRINITY_DN114033_c0_g1_i2	FC1	male	2.515556424	meanfemale
TRINITY_DN114033_c0_g3_i2	FC1	male	3.418291615	meanfemale
TRINITY_DN114035_c0_g2_i1	FC1	male	3.814563684	meanfemale
TRINITY_DN114125_c0_g1_i1	FC1	male	1.800890336	meanfemale
TRINITY_DN114143_c0_g1_i3	FC1	male	1.46111851	meanfemale
TRINITY_DN114164_c0_g1_i1	FC1	male	1.395312756	meanfemale
TRINITY_DN114222_c0_g1_i1	FC1	male	0.905460178	meanfemale
TRINITY_DN114231_c0_g1_i1	FC1	male	1.131600268	meanfemale
TRINITY_DN114238_c0_g1_i2	FC1	male	3.644922131	meanfemale
TRINITY_DN114241_c0_g1_i1	FC1	male	1.18178149	meanfemale
TRINITY_DN114242_c0_g1_i3	FC1	male	9.169421728	meanfemale
TRINITY_DN114267_c0_g1_i2	FC1	male	1.571818573	meanfemale
TRINITY_DN114283_c0_g2_i2	FC1	male	0.703219811	meanfemale
TRINITY_DN114327_c0_g1_i1	FC1	male	1.047470637	meanfemale
TRINITY_DN114355_c0_g1_i1	FC1	male	3.822943369	meanfemale
TRINITY_DN114357_c0_g1_i1	FC1	male	3.639674647	meanfemale
TRINITY_DN114398_c0_g1_i2	FC1	male	2.829625608	meanfemale
TRINITY_DN114439_c1_g1_i1	FC1	male	1.166860975	meanfemale
TRINITY_DN114440_c1_g2_i1	FC1	male	0.591902276	meanfemale
TRINITY_DN114469_c0_g1_i3	FC1	male	3.111013414	meanfemale
TRINITY_DN114469_c0_g2_i1	FC1	male	3.655139425	meanfemale
TRINITY_DN114496_c0_g1_i1	FC1	male	0.829637126	meanfemale
TRINITY_DN114532_c0_g1_i3	FC1	male	0.587152782	meanfemale
TRINITY_DN114549_c0_g1_i2	FC1	male	1.167034044	meanfemale
TRINITY_DN114576_c0_g1_i1	FC1	male	7.473770888	meanfemale
TRINITY_DN114599_c0_g1_i2	FC1	male	0.251053436	meanfemale
TRINITY_DN114606_c0_g2_i1	FC1	male	0.277582971	meanfemale
TRINITY_DN114631_c0_g1_i1	FC1	male	0.961048598	meanfemale
TRINITY_DN114634_c0_g1_i1	FC1	male	2.400271283	meanfemale
TRINITY_DN114687_c1_g1_i1	FC1	male	1.04936385	meanfemale
TRINITY_DN114715_c1_g1_i2	FC1	male	0.824620642	meanfemale
TRINITY_DN114821_c0_g1_i1	FC1	male	3.132379524	meanfemale
TRINITY_DN114848_c0_g1_i2	FC1	male	1.392467658	meanfemale
TRINITY_DN114897_c0_g1_i1	FC1	male	1.72390477	meanfemale
TRINITY_DN115005_c0_g1_i2	FC1	male	3.806776489	meanfemale
TRINITY_DN115006_c1_g1_i1	FC1	male	2.356290185	meanfemale
TRINITY_DN115021_c0_g1_i1	FC1	male	0.556100188	meanfemale
TRINITY_DN115041_c0_g1_i2	FC1	male	4.288236373	meanfemale
TRINITY_DN115114_c1_g1_i1	FC1	male	0.545356077	meanfemale
TRINITY_DN115231_c0_g1_i2	FC1	male	4.138570236	meanfemale
TRINITY_DN115251_c0_g1_i2	FC1	male	0.855316789	meanfemale
TRINITY_DN115252_c0_g2_i1	FC1	male	1.159897844	meanfemale
TRINITY_DN115257_c0_g1_i2	FC1	male	0.83778112	meanfemale
TRINITY_DN115257_c0_g2_i10	FC1	male	0.396905141	meanfemale
TRINITY_DN115284_c0_g1_i1	FC1	male	1.350106092	meanfemale
TRINITY_DN115289_c0_g1_i3	FC1	male	2.164252639	meanfemale
TRINITY_DN115324_c0_g1_i4	FC1	male	2.739733692	meanfemale
TRINITY_DN115353_c0_g1_i3	FC1	male	5.373225225	meanfemale
TRINITY_DN115366_c0_g1_i1	FC1	male	1.321491869	meanfemale
TRINITY_DN115412_c0_g2_i1	FC1	male	8.210569013	meanfemale
TRINITY_DN115465_c1_g1_i3	FC1	male	2.619278101	meanfemale
TRINITY_DN115486_c0_g1_i3	FC1	male	3.27229663	meanfemale
TRINITY_DN115508_c0_g1_i1	FC1	male	2.502980411	meanfemale
TRINITY_DN115530_c0_g1_i1	FC1	male	0.251855834	meanfemale
TRINITY_DN115563_c0_g1_i1	FC1	male	3.438492402	meanfemale
TRINITY_DN115584_c0_g1_i1	FC1	male	3.231263464	meanfemale
TRINITY_DN115660_c1_g1_i1	FC1	male	0.497469466	meanfemale
TRINITY_DN115668_c0_g1_i1	FC1	male	3.371750196	meanfemale
TRINITY_DN115675_c0_g1_i3	FC1	male	1.423729469	meanfemale
TRINITY_DN115690_c0_g2_i1	FC1	male	0.518748941	meanfemale
TRINITY_DN115726_c0_g4_i1	FC1	male	1.144217012	meanfemale
TRINITY_DN115766_c0_g1_i1	FC1	male	3.436903187	meanfemale
TRINITY_DN115766_c0_g2_i1	FC1	male	4.133606388	meanfemale
TRINITY_DN115817_c2_g10_i1	FC1	male	3.032043976	meanfemale
TRINITY_DN115817_c2_g3_i1	FC1	male	1.754929029	meanfemale
TRINITY_DN115819_c0_g2_i5	FC1	male	0.237950841	meanfemale
TRINITY_DN115858_c0_g1_i1	FC1	male	0.986896991	meanfemale
TRINITY_DN115882_c0_g2_i2	FC1	male	2.522828184	meanfemale
TRINITY_DN116023_c0_g1_i8	FC1	male	0.325536655	meanfemale
TRINITY_DN116118_c0_g3_i2	FC1	male	0.506901149	meanfemale
TRINITY_DN116124_c0_g1_i2	FC1	male	2.522072772	meanfemale
TRINITY_DN116137_c0_g2_i2	FC1	male	5.622201112	meanfemale
TRINITY_DN116139_c0_g1_i1	FC1	male	0.982863067	meanfemale
TRINITY_DN116139_c0_g2_i1	FC1	male	1.05035304	meanfemale
TRINITY_DN116144_c0_g1_i1	FC1	male	1.640779946	meanfemale
TRINITY_DN116149_c0_g1_i2	FC1	male	1.903479779	meanfemale
TRINITY_DN116149_c0_g2_i1	FC1	male	3.272684228	meanfemale
TRINITY_DN116149_c0_g3_i1	FC1	male	0.980230689	meanfemale
TRINITY_DN116156_c0_g2_i1	FC1	male	2.262244286	meanfemale
TRINITY_DN116201_c0_g2_i1	FC1	male	0.194083031	meanfemale
TRINITY_DN116275_c1_g2_i1	FC1	male	1.191674274	meanfemale
TRINITY_DN116280_c0_g1_i1	FC1	male	3.031981517	meanfemale
TRINITY_DN116354_c0_g1_i1	FC1	male	1.539897673	meanfemale
TRINITY_DN116371_c1_g1_i1	FC1	male	0.410445217	meanfemale
TRINITY_DN116374_c0_g1_i2	FC1	male	3.51237359	meanfemale
TRINITY_DN116381_c0_g1_i2	FC1	male	0.884878724	meanfemale
TRINITY_DN116393_c0_g1_i2	FC1	male	1.830883694	meanfemale
TRINITY_DN116421_c0_g2_i1	FC1	male	2.289133014	meanfemale
TRINITY_DN116422_c1_g3_i2	FC1	male	0.642313289	meanfemale
TRINITY_DN116447_c1_g3_i2	FC1	male	3.306057827	meanfemale
TRINITY_DN116468_c0_g1_i1	FC1	male	0.224606029	meanfemale
TRINITY_DN116469_c0_g1_i2	FC1	male	1.82227617	meanfemale
TRINITY_DN116497_c0_g1_i1	FC1	male	3.989240141	meanfemale
TRINITY_DN116517_c0_g1_i3	FC1	male	2.443854649	meanfemale
TRINITY_DN116534_c0_g1_i1	FC1	male	3.545073974	meanfemale
TRINITY_DN116548_c0_g1_i2	FC1	male	0.161082064	meanfemale
TRINITY_DN116615_c0_g1_i1	FC1	male	1.684979971	meanfemale
TRINITY_DN116636_c0_g2_i1	FC1	male	0.247960249	meanfemale
TRINITY_DN116659_c1_g2_i3	FC1	male	3.397814167	meanfemale
TRINITY_DN116738_c0_g1_i1	FC1	male	1.661343136	meanfemale
TRINITY_DN116740_c0_g1_i2	FC1	male	3.847354747	meanfemale
TRINITY_DN116761_c0_g1_i4	FC1	male	0.852678199	meanfemale
TRINITY_DN116795_c0_g1_i3	FC1	male	4.607175895	meanfemale
TRINITY_DN116835_c0_g1_i1	FC1	male	5.212009229	meanfemale
TRINITY_DN116837_c0_g1_i1	FC1	male	0.093862214	meanfemale
TRINITY_DN116848_c0_g1_i1	FC1	male	0.642143855	meanfemale
TRINITY_DN116884_c0_g1_i2	FC1	male	0.919792135	meanfemale
TRINITY_DN116930_c0_g1_i1	FC1	male	2.389124313	meanfemale
TRINITY_DN116950_c0_g1_i1	FC1	male	1.058927585	meanfemale
TRINITY_DN116973_c0_g2_i5	FC1	male	3.531163526	meanfemale
TRINITY_DN116973_c0_g3_i1	FC1	male	4.115761428	meanfemale
TRINITY_DN116991_c0_g1_i1	FC1	male	1.59758614	meanfemale
TRINITY_DN117016_c0_g3_i3	FC1	male	1.981419821	meanfemale
TRINITY_DN117036_c0_g1_i1	FC1	male	1.649813795	meanfemale
TRINITY_DN117061_c0_g1_i1	FC1	male	0.205125058	meanfemale
TRINITY_DN117066_c0_g1_i2	FC1	male	3.176524175	meanfemale
TRINITY_DN117073_c0_g1_i1	FC1	male	2.456242993	meanfemale
TRINITY_DN117085_c0_g2_i1	FC1	male	2.640078224	meanfemale
TRINITY_DN117134_c0_g1_i2	FC1	male	1.698559793	meanfemale
TRINITY_DN117148_c0_g1_i2	FC1	male	1.035820821	meanfemale
TRINITY_DN117163_c0_g1_i5	FC1	male	5.253603472	meanfemale
TRINITY_DN117265_c0_g1_i7	FC1	male	7.677904359	meanfemale
TRINITY_DN117279_c0_g1_i4	FC1	male	2.014789965	meanfemale
TRINITY_DN117282_c0_g1_i1	FC1	male	0.530788219	meanfemale
TRINITY_DN117288_c0_g1_i1	FC1	male	0.741545761	meanfemale
TRINITY_DN117326_c0_g1_i4	FC1	male	3.629823157	meanfemale
TRINITY_DN117380_c0_g1_i3	FC1	male	1.281199601	meanfemale
TRINITY_DN117408_c1_g1_i5	FC1	male	0.230440651	meanfemale
TRINITY_DN117446_c0_g1_i2	FC1	male	6.222494104	meanfemale
TRINITY_DN117470_c0_g1_i2	FC1	male	6.98819874	meanfemale
TRINITY_DN117473_c0_g2_i1	FC1	male	3.393626412	meanfemale
TRINITY_DN117488_c0_g1_i2	FC1	male	0.40564771	meanfemale
TRINITY_DN117514_c0_g1_i1	FC1	male	1.854476392	meanfemale
TRINITY_DN117519_c0_g1_i1	FC1	male	1.25968036	meanfemale
TRINITY_DN117528_c0_g3_i1	FC1	male	1.985462375	meanfemale
TRINITY_DN117534_c0_g1_i1	FC1	male	1.368748718	meanfemale
TRINITY_DN117542_c0_g1_i2	FC1	male	3.902784744	meanfemale
TRINITY_DN117542_c0_g3_i3	FC1	male	3.22534272	meanfemale
TRINITY_DN117570_c1_g1_i1	FC1	male	2.054608579	meanfemale
TRINITY_DN117570_c1_g2_i1	FC1	male	1.729197627	meanfemale
TRINITY_DN117574_c0_g3_i1	FC1	male	2.562975652	meanfemale
TRINITY_DN117606_c0_g2_i2	FC1	male	0.707519672	meanfemale
TRINITY_DN117611_c0_g1_i17	FC1	male	2.326768893	meanfemale
TRINITY_DN117635_c0_g1_i2	FC1	male	3.427798124	meanfemale
TRINITY_DN117681_c0_g1_i1	FC1	male	0.740258108	meanfemale
TRINITY_DN117685_c0_g1_i1	FC1	male	0.979817152	meanfemale
TRINITY_DN117689_c0_g1_i4	FC1	male	0.198403664	meanfemale
TRINITY_DN117721_c0_g2_i1	FC1	male	1.95145917	meanfemale
TRINITY_DN117755_c0_g1_i1	FC1	male	3.32193508	meanfemale
TRINITY_DN117781_c0_g1_i2	FC1	male	0.675321424	meanfemale
TRINITY_DN117800_c0_g1_i1	FC1	male	2.536093452	meanfemale
TRINITY_DN117809_c0_g1_i2	FC1	male	2.422147838	meanfemale
TRINITY_DN117813_c0_g1_i1	FC1	male	5.683160455	meanfemale
TRINITY_DN117827_c0_g1_i4	FC1	male	0.506003261	meanfemale
TRINITY_DN117870_c0_g4_i1	FC1	male	4.225476683	meanfemale
TRINITY_DN117892_c0_g1_i1	FC1	male	1.876245015	meanfemale
TRINITY_DN117903_c0_g1_i2	FC1	male	3.507341686	meanfemale
TRINITY_DN117916_c0_g1_i3	FC1	male	0.266532345	meanfemale
TRINITY_DN117938_c0_g1_i1	FC1	male	2.83302551	meanfemale
TRINITY_DN117941_c0_g1_i1	FC1	male	0.214449787	meanfemale
TRINITY_DN117996_c0_g1_i1	FC1	male	6.687455652	meanfemale
TRINITY_DN118001_c0_g1_i1	FC1	male	0.246180784	meanfemale
