gid	cutoff	bias	log2RPKM	sex
TRINITY_DN119509_c1_g3_i5	FC1	female	7.077031353	meanfemale
TRINITY_DN119517_c0_g1_i1	FC1	female	4.40228435	meanfemale
TRINITY_DN119521_c1_g1_i5	FC1	female	4.175564242	meanfemale
TRINITY_DN119536_c0_g1_i3	FC1	female	6.151979158	meanfemale
TRINITY_DN119551_c0_g1_i2	FC1	female	5.352143314	meanfemale
TRINITY_DN119554_c2_g4_i2	FC1	female	8.476517851	meanfemale
TRINITY_DN119570_c0_g2_i5	FC1	female	6.291829959	meanfemale
TRINITY_DN119598_c1_g1_i1	FC1	female	4.223564044	meanfemale
TRINITY_DN119617_c0_g1_i1	FC1	female	2.571000088	meanfemale
TRINITY_DN119620_c0_g1_i2	FC1	female	6.484849955	meanfemale
TRINITY_DN119636_c0_g1_i2	FC1	female	4.000842825	meanfemale
TRINITY_DN119636_c0_g2_i2	FC1	female	2.086965753	meanfemale
TRINITY_DN119647_c1_g1_i1	FC1	female	3.173766799	meanfemale
TRINITY_DN119657_c0_g1_i3	FC1	female	6.289098824	meanfemale
TRINITY_DN119667_c0_g1_i1	FC1	female	3.599954509	meanfemale
TRINITY_DN119678_c0_g1_i2	FC1	female	4.113273538	meanfemale
TRINITY_DN119703_c0_g1_i2	FC1	female	6.168072351	meanfemale
TRINITY_DN119705_c0_g1_i3	FC1	female	5.569347851	meanfemale
TRINITY_DN119736_c0_g1_i3	FC1	female	6.654589379	meanfemale
TRINITY_DN119759_c0_g1_i1	FC1	female	3.75349517	meanfemale
TRINITY_DN119760_c0_g1_i4	FC1	female	5.585062092	meanfemale
TRINITY_DN119762_c1_g1_i1	FC1	female	4.861097944	meanfemale
TRINITY_DN119778_c1_g2_i2	FC1	female	4.550699206	meanfemale
TRINITY_DN119780_c1_g3_i5	FC1	female	5.431453285	meanfemale
TRINITY_DN119793_c0_g1_i1	FC1	female	7.085565068	meanfemale
TRINITY_DN119807_c0_g1_i4	FC1	female	3.600359571	meanfemale
TRINITY_DN119808_c1_g1_i1	FC1	female	1.721469713	meanfemale
TRINITY_DN119823_c0_g1_i2	FC1	female	5.918817082	meanfemale
TRINITY_DN119834_c0_g1_i2	FC1	female	6.138453886	meanfemale
TRINITY_DN119857_c0_g1_i1	FC1	female	4.529549614	meanfemale
TRINITY_DN119863_c0_g2_i2	FC1	female	4.786611089	meanfemale
TRINITY_DN119874_c0_g1_i1	FC1	female	3.677719095	meanfemale
TRINITY_DN119879_c0_g1_i1	FC1	female	3.512656835	meanfemale
TRINITY_DN119883_c0_g1_i1	FC1	female	8.451785024	meanfemale
TRINITY_DN119883_c0_g5_i1	FC1	female	9.262855141	meanfemale
TRINITY_DN119885_c0_g1_i1	FC1	female	7.142316174	meanfemale
TRINITY_DN119886_c0_g1_i3	FC1	female	5.648789559	meanfemale
TRINITY_DN119886_c0_g2_i5	FC1	female	5.212158662	meanfemale
TRINITY_DN119891_c0_g1_i1	FC1	female	5.574568888	meanfemale
TRINITY_DN119893_c0_g3_i1	FC1	female	4.291354106	meanfemale
TRINITY_DN119914_c0_g1_i4	FC1	female	6.612944841	meanfemale
TRINITY_DN119929_c0_g1_i1	FC1	female	7.184809367	meanfemale
TRINITY_DN119931_c0_g1_i1	FC1	female	6.562628198	meanfemale
TRINITY_DN119933_c0_g1_i6	FC1	female	5.02301899	meanfemale
TRINITY_DN119935_c0_g1_i3	FC1	female	7.208468941	meanfemale
TRINITY_DN119941_c0_g1_i2	FC1	female	4.981950684	meanfemale
TRINITY_DN119944_c0_g1_i1	FC1	female	3.951302128	meanfemale
TRINITY_DN119946_c0_g1_i2	FC1	female	4.782603809	meanfemale
TRINITY_DN119956_c0_g1_i10	FC1	female	1.783129421	meanfemale
TRINITY_DN119973_c0_g1_i2	FC1	female	4.862173086	meanfemale
TRINITY_DN119997_c1_g2_i8	FC1	female	3.89096149	meanfemale
TRINITY_DN120007_c0_g1_i4	FC1	female	6.430546759	meanfemale
TRINITY_DN120013_c0_g1_i2	FC1	female	1.889749625	meanfemale
TRINITY_DN120030_c0_g1_i1	FC1	female	5.560057614	meanfemale
TRINITY_DN120052_c0_g1_i4	FC1	female	4.768961859	meanfemale
TRINITY_DN120059_c0_g1_i4	FC1	female	6.600542952	meanfemale
TRINITY_DN120059_c0_g2_i1	FC1	female	6.146671398	meanfemale
TRINITY_DN120061_c0_g2_i3	FC1	female	5.014143371	meanfemale
TRINITY_DN120092_c0_g1_i1	FC1	female	3.58057047	meanfemale
TRINITY_DN120102_c0_g1_i2	FC1	female	6.02275575	meanfemale
TRINITY_DN120105_c0_g1_i1	FC1	female	3.325207473	meanfemale
TRINITY_DN120128_c0_g1_i1	FC1	female	3.875635077	meanfemale
TRINITY_DN120130_c0_g1_i3	FC1	female	5.158280951	meanfemale
TRINITY_DN120132_c0_g1_i1	FC1	female	5.819079883	meanfemale
TRINITY_DN120140_c2_g2_i1	FC1	female	5.571387938	meanfemale
TRINITY_DN120148_c0_g1_i3	FC1	female	6.002559808	meanfemale
TRINITY_DN120153_c0_g1_i3	FC1	female	3.116583294	meanfemale
TRINITY_DN120155_c0_g1_i1	FC1	female	6.429066815	meanfemale
TRINITY_DN120161_c0_g2_i9	FC1	female	5.920431198	meanfemale
TRINITY_DN120167_c0_g3_i1	FC1	female	3.549746132	meanfemale
TRINITY_DN120170_c0_g1_i2	FC1	female	7.621976992	meanfemale
TRINITY_DN120216_c0_g1_i1	FC1	female	4.305082716	meanfemale
TRINITY_DN120272_c0_g3_i2	FC1	female	6.254017342	meanfemale
TRINITY_DN120279_c1_g2_i1	FC1	female	4.158100417	meanfemale
TRINITY_DN120302_c0_g1_i4	FC1	female	2.667668908	meanfemale
TRINITY_DN120309_c0_g1_i2	FC1	female	4.793200582	meanfemale
TRINITY_DN120311_c0_g2_i1	FC1	female	6.20952618	meanfemale
TRINITY_DN120319_c0_g2_i1	FC1	female	4.512757896	meanfemale
TRINITY_DN120320_c0_g1_i2	FC1	female	5.113781534	meanfemale
TRINITY_DN120352_c0_g1_i4	FC1	female	7.677783895	meanfemale
TRINITY_DN120361_c0_g2_i1	FC1	female	4.057604232	meanfemale
TRINITY_DN120376_c0_g1_i4	FC1	female	2.008745986	meanfemale
TRINITY_DN120384_c0_g1_i7	FC1	female	8.214080983	meanfemale
TRINITY_DN120394_c6_g1_i1	FC1	female	4.450612993	meanfemale
TRINITY_DN120400_c0_g1_i2	FC1	female	6.269326421	meanfemale
TRINITY_DN120402_c0_g1_i4	FC1	female	6.329123836	meanfemale
TRINITY_DN120407_c0_g2_i1	FC1	female	6.608716511	meanfemale
TRINITY_DN120411_c0_g1_i3	FC1	female	7.023418192	meanfemale
TRINITY_DN120415_c0_g1_i1	FC1	female	7.799473537	meanfemale
TRINITY_DN120417_c0_g1_i2	FC1	female	7.209811435	meanfemale
TRINITY_DN120435_c2_g2_i1	FC1	female	4.470779026	meanfemale
TRINITY_DN120445_c0_g1_i1	FC1	female	6.043828583	meanfemale
TRINITY_DN120454_c1_g2_i1	FC1	female	3.159041956	meanfemale
TRINITY_DN120457_c0_g1_i2	FC1	female	6.662300777	meanfemale
TRINITY_DN120459_c0_g2_i2	FC1	female	6.979000742	meanfemale
TRINITY_DN120493_c2_g1_i3	FC1	female	3.171661022	meanfemale
TRINITY_DN120501_c0_g1_i2	FC1	female	6.715857756	meanfemale
TRINITY_DN120522_c0_g1_i1	FC1	female	5.03762188	meanfemale
TRINITY_DN120542_c0_g1_i1	FC1	female	5.867638216	meanfemale
TRINITY_DN120545_c4_g1_i4	FC1	female	6.426598528	meanfemale
TRINITY_DN120546_c0_g1_i1	FC1	female	7.089189476	meanfemale
TRINITY_DN120548_c0_g2_i2	FC1	female	5.384443637	meanfemale
TRINITY_DN120556_c0_g1_i2	FC1	female	6.519662075	meanfemale
TRINITY_DN120558_c1_g1_i4	FC1	female	2.553371095	meanfemale
TRINITY_DN120589_c0_g1_i1	FC1	female	5.602627757	meanfemale
TRINITY_DN120593_c0_g1_i1	FC1	female	7.002986436	meanfemale
TRINITY_DN120594_c0_g1_i5	FC1	female	6.266745729	meanfemale
TRINITY_DN120603_c0_g1_i1	FC1	female	6.851108319	meanfemale
TRINITY_DN120616_c0_g1_i3	FC1	female	5.974754397	meanfemale
TRINITY_DN120619_c0_g1_i2	FC1	female	3.64527795	meanfemale
TRINITY_DN120622_c0_g1_i1	FC1	female	6.985356505	meanfemale
TRINITY_DN120636_c0_g8_i1	FC1	female	6.173689662	meanfemale
TRINITY_DN120641_c0_g1_i1	FC1	female	4.012967892	meanfemale
TRINITY_DN120650_c0_g1_i1	FC1	female	5.570845693	meanfemale
TRINITY_DN120666_c1_g1_i1	FC1	female	3.697019405	meanfemale
TRINITY_DN120680_c0_g1_i2	FC1	female	2.200786989	meanfemale
TRINITY_DN120688_c2_g1_i2	FC1	female	6.032152543	meanfemale
TRINITY_DN120692_c0_g1_i2	FC1	female	6.448474313	meanfemale
TRINITY_DN120706_c0_g1_i2	FC1	female	4.670535357	meanfemale
TRINITY_DN120707_c0_g1_i4	FC1	female	5.353588794	meanfemale
TRINITY_DN120727_c0_g2_i1	FC1	female	5.062672946	meanfemale
TRINITY_DN120738_c0_g3_i1	FC1	female	1.788213592	meanfemale
TRINITY_DN120743_c0_g1_i1	FC1	female	8.217727934	meanfemale
TRINITY_DN120751_c0_g1_i2	FC1	female	6.165661872	meanfemale
TRINITY_DN120753_c3_g1_i2	FC1	female	4.94231041	meanfemale
TRINITY_DN120777_c0_g1_i2	FC1	female	5.480179826	meanfemale
TRINITY_DN120791_c0_g1_i2	FC1	female	4.520688788	meanfemale
TRINITY_DN120798_c0_g1_i3	FC1	female	4.846655345	meanfemale
TRINITY_DN120805_c0_g1_i3	FC1	female	2.838194076	meanfemale
TRINITY_DN120810_c0_g4_i3	FC1	female	4.246005754	meanfemale
TRINITY_DN120830_c0_g4_i1	FC1	female	4.44501738	meanfemale
TRINITY_DN120833_c1_g3_i2	FC1	female	5.404834548	meanfemale
TRINITY_DN120837_c2_g3_i5	FC1	female	4.381568173	meanfemale
TRINITY_DN120839_c7_g1_i3	FC1	female	2.981968969	meanfemale
TRINITY_DN120849_c0_g1_i1	FC1	female	3.645923702	meanfemale
TRINITY_DN120852_c0_g1_i3	FC1	female	6.8565507	meanfemale
TRINITY_DN120854_c0_g1_i3	FC1	female	6.11320698	meanfemale
TRINITY_DN120860_c0_g1_i1	FC1	female	4.190287111	meanfemale
TRINITY_DN120863_c0_g1_i1	FC1	female	6.786927294	meanfemale
TRINITY_DN120868_c0_g1_i2	FC1	female	6.404165188	meanfemale
TRINITY_DN120868_c0_g2_i1	FC1	female	4.632545895	meanfemale
TRINITY_DN120911_c2_g1_i2	FC1	female	5.367723655	meanfemale
TRINITY_DN120935_c2_g1_i1	FC1	female	5.194873318	meanfemale
TRINITY_DN120936_c0_g1_i1	FC1	female	7.485117422	meanfemale
TRINITY_DN120941_c0_g1_i1	FC1	female	3.375591222	meanfemale
TRINITY_DN120950_c0_g1_i2	FC1	female	6.367188688	meanfemale
TRINITY_DN120954_c2_g4_i1	FC1	female	3.132963214	meanfemale
TRINITY_DN120954_c2_g6_i2	FC1	female	6.05360155	meanfemale
TRINITY_DN120956_c1_g1_i8	FC1	female	5.411253646	meanfemale
TRINITY_DN120991_c0_g2_i2	FC1	female	5.172973995	meanfemale
TRINITY_DN120996_c1_g2_i5	FC1	female	3.134510632	meanfemale
TRINITY_DN120998_c0_g3_i4	FC1	female	5.52304636	meanfemale
TRINITY_DN121012_c0_g1_i2	FC1	female	5.679659718	meanfemale
TRINITY_DN121021_c0_g3_i1	FC1	female	6.065565047	meanfemale
TRINITY_DN121031_c1_g3_i1	FC1	female	5.436142637	meanfemale
TRINITY_DN121039_c3_g3_i4	FC1	female	3.198638538	meanfemale
TRINITY_DN121041_c1_g1_i1	FC1	female	4.393962364	meanfemale
TRINITY_DN121064_c0_g1_i5	FC1	female	7.575336839	meanfemale
TRINITY_DN121090_c0_g1_i1	FC1	female	1.811188894	meanfemale
TRINITY_DN121095_c0_g1_i2	FC1	female	2.498474514	meanfemale
TRINITY_DN121104_c0_g1_i4	FC1	female	2.619848933	meanfemale
TRINITY_DN121104_c0_g2_i1	FC1	female	2.043413533	meanfemale
TRINITY_DN121112_c0_g1_i1	FC1	female	7.053841071	meanfemale
TRINITY_DN121128_c0_g1_i1	FC1	female	5.640313135	meanfemale
TRINITY_DN121132_c2_g1_i5	FC1	female	4.177146496	meanfemale
TRINITY_DN121149_c0_g1_i1	FC1	female	6.313635801	meanfemale
TRINITY_DN121154_c0_g1_i1	FC1	female	3.322825419	meanfemale
TRINITY_DN121157_c4_g1_i1	FC1	female	4.692376335	meanfemale
TRINITY_DN121172_c0_g1_i7	FC1	female	4.80361516	meanfemale
TRINITY_DN121177_c0_g1_i2	FC1	female	3.955400924	meanfemale
TRINITY_DN121179_c0_g1_i2	FC1	female	3.720211603	meanfemale
TRINITY_DN121197_c0_g1_i2	FC1	female	6.507802888	meanfemale
TRINITY_DN121205_c0_g1_i2	FC1	female	4.124620946	meanfemale
TRINITY_DN121209_c1_g1_i1	FC1	female	7.373489971	meanfemale
TRINITY_DN121214_c0_g2_i1	FC1	female	5.450449007	meanfemale
TRINITY_DN121217_c0_g1_i1	FC1	female	5.738770139	meanfemale
TRINITY_DN121222_c0_g1_i2	FC1	female	4.492750726	meanfemale
TRINITY_DN121228_c0_g1_i1	FC1	female	7.194190138	meanfemale
TRINITY_DN121241_c1_g1_i1	FC1	female	6.144060761	meanfemale
TRINITY_DN121251_c0_g1_i1	FC1	female	2.533915581	meanfemale
TRINITY_DN121255_c0_g1_i1	FC1	female	4.385804072	meanfemale
TRINITY_DN121258_c1_g1_i1	FC1	female	5.682372274	meanfemale
TRINITY_DN121268_c0_g2_i1	FC1	female	3.917195298	meanfemale
TRINITY_DN121278_c0_g1_i1	FC1	female	3.248002143	meanfemale
TRINITY_DN121296_c0_g2_i1	FC1	female	4.003404587	meanfemale
TRINITY_DN121303_c0_g1_i1	FC1	female	7.124678227	meanfemale
TRINITY_DN121313_c0_g1_i3	FC1	female	3.758535692	meanfemale
TRINITY_DN121330_c1_g1_i2	FC1	female	2.654740505	meanfemale
TRINITY_DN121334_c5_g4_i1	FC1	female	6.640472155	meanfemale
TRINITY_DN121357_c0_g1_i4	FC1	female	3.955597702	meanfemale
TRINITY_DN121362_c0_g1_i1	FC1	female	3.442579097	meanfemale
TRINITY_DN121366_c0_g1_i5	FC1	female	4.526150447	meanfemale
TRINITY_DN121369_c0_g1_i1	FC1	female	6.96647865	meanfemale
TRINITY_DN121372_c0_g1_i4	FC1	female	3.679067597	meanfemale
TRINITY_DN121378_c0_g1_i1	FC1	female	6.332465237	meanfemale
TRINITY_DN121407_c0_g1_i1	FC1	female	5.951117703	meanfemale
TRINITY_DN121416_c0_g1_i2	FC1	female	3.933951639	meanfemale
TRINITY_DN121419_c0_g1_i2	FC1	female	6.200394317	meanfemale
TRINITY_DN121452_c0_g1_i3	FC1	female	6.916012945	meanfemale
TRINITY_DN121480_c0_g1_i2	FC1	female	6.142709213	meanfemale
TRINITY_DN121482_c1_g1_i1	FC1	female	5.869780922	meanfemale
TRINITY_DN121485_c0_g1_i1	FC1	female	6.273966579	meanfemale
TRINITY_DN121493_c0_g1_i2	FC1	female	5.412705546	meanfemale
TRINITY_DN121528_c0_g1_i2	FC1	female	4.775069165	meanfemale
TRINITY_DN121533_c0_g1_i2	FC1	female	6.43302624	meanfemale
TRINITY_DN121539_c0_g1_i1	FC1	female	7.032947883	meanfemale
TRINITY_DN121549_c0_g1_i2	FC1	female	5.634809823	meanfemale
TRINITY_DN121554_c1_g10_i1	FC1	female	2.92056686	meanfemale
TRINITY_DN121564_c0_g1_i2	FC1	female	5.051727466	meanfemale
TRINITY_DN121578_c0_g1_i1	FC1	female	5.865898003	meanfemale
TRINITY_DN121587_c0_g2_i1	FC1	female	2.281959073	meanfemale
TRINITY_DN121593_c4_g2_i1	FC1	female	6.290497218	meanfemale
TRINITY_DN121595_c1_g1_i1	FC1	female	4.324735466	meanfemale
TRINITY_DN121605_c0_g2_i3	FC1	female	6.75477213	meanfemale
TRINITY_DN121615_c0_g1_i1	FC1	female	6.299833749	meanfemale
TRINITY_DN121625_c0_g1_i1	FC1	female	4.496359844	meanfemale
TRINITY_DN121643_c0_g2_i1	FC1	female	3.872461236	meanfemale
TRINITY_DN121645_c1_g1_i1	FC1	female	2.184638663	meanfemale
TRINITY_DN121657_c0_g1_i2	FC1	female	3.702196773	meanfemale
TRINITY_DN121666_c1_g3_i2	FC1	female	2.751191889	meanfemale
TRINITY_DN121668_c0_g1_i1	FC1	female	4.767440459	meanfemale
TRINITY_DN121669_c0_g1_i1	FC1	female	3.73943471	meanfemale
TRINITY_DN121669_c0_g2_i1	FC1	female	3.522972873	meanfemale
TRINITY_DN121678_c0_g2_i4	FC1	female	6.394797113	meanfemale
TRINITY_DN121683_c1_g1_i1	FC1	female	2.014022802	meanfemale
TRINITY_DN121691_c3_g3_i1	FC1	female	4.264925795	meanfemale
TRINITY_DN121691_c3_g4_i1	FC1	female	3.378515706	meanfemale
TRINITY_DN121707_c0_g2_i1	FC1	female	5.93024872	meanfemale
TRINITY_DN121708_c0_g1_i1	FC1	female	4.809383478	meanfemale
TRINITY_DN121715_c0_g1_i1	FC1	female	6.076221563	meanfemale
TRINITY_DN121726_c0_g1_i1	FC1	female	5.970157748	meanfemale
TRINITY_DN121728_c2_g2_i3	FC1	female	8.967298519	meanfemale
TRINITY_DN121738_c0_g2_i3	FC1	female	7.345657061	meanfemale
TRINITY_DN121743_c2_g1_i1	FC1	female	7.129733565	meanfemale
TRINITY_DN121771_c0_g1_i1	FC1	female	4.909776256	meanfemale
TRINITY_DN121781_c0_g1_i1	FC1	female	7.833785103	meanfemale
TRINITY_DN121787_c0_g1_i1	FC1	female	2.684153245	meanfemale
TRINITY_DN121815_c5_g2_i6	FC1	female	7.063066762	meanfemale
TRINITY_DN121823_c0_g1_i2	FC1	female	6.183886112	meanfemale
TRINITY_DN121834_c1_g3_i2	FC1	female	3.297228629	meanfemale
TRINITY_DN121856_c0_g1_i1	FC1	female	4.939803814	meanfemale
TRINITY_DN121870_c0_g1_i1	FC1	female	6.077237787	meanfemale
TRINITY_DN121875_c0_g1_i1	FC1	female	3.691273754	meanfemale
TRINITY_DN121879_c1_g1_i5	FC1	female	8.577527295	meanfemale
TRINITY_DN121888_c0_g2_i1	FC1	female	5.470345863	meanfemale
TRINITY_DN121901_c0_g1_i3	FC1	female	4.800373345	meanfemale
TRINITY_DN121912_c1_g2_i1	FC1	female	5.62226313	meanfemale
TRINITY_DN121916_c2_g5_i1	FC1	female	3.675019019	meanfemale
TRINITY_DN121918_c0_g1_i1	FC1	female	6.920231427	meanfemale
TRINITY_DN121919_c8_g3_i5	FC1	female	8.208393584	meanfemale
TRINITY_DN121943_c0_g1_i2	FC1	female	7.096441883	meanfemale
TRINITY_DN121944_c0_g4_i1	FC1	female	5.199461106	meanfemale
TRINITY_DN121956_c0_g1_i6	FC1	female	2.655921588	meanfemale
TRINITY_DN121973_c0_g1_i2	FC1	female	6.763723971	meanfemale
TRINITY_DN121983_c0_g2_i3	FC1	female	4.229257739	meanfemale
TRINITY_DN121986_c0_g1_i2	FC1	female	5.58243401	meanfemale
TRINITY_DN122042_c0_g1_i1	FC1	female	6.802293712	meanfemale
TRINITY_DN122042_c0_g2_i1	FC1	female	6.190077826	meanfemale
TRINITY_DN122074_c0_g1_i2	FC1	female	2.615380074	meanfemale
TRINITY_DN122094_c3_g1_i1	FC1	female	5.728196879	meanfemale
TRINITY_DN122094_c7_g1_i2	FC1	female	4.340919233	meanfemale
TRINITY_DN122094_c7_g2_i1	FC1	female	4.994844076	meanfemale
TRINITY_DN122117_c0_g3_i3	FC1	female	5.241543572	meanfemale
TRINITY_DN122125_c0_g1_i2	FC1	female	1.636026526	meanfemale
TRINITY_DN122131_c0_g1_i1	FC1	female	5.388069815	meanfemale
TRINITY_DN122136_c0_g1_i2	FC1	female	2.893766993	meanfemale
TRINITY_DN122144_c0_g1_i1	FC1	female	2.486387778	meanfemale
TRINITY_DN122146_c0_g1_i1	FC1	female	5.17286072	meanfemale
TRINITY_DN122146_c0_g4_i1	FC1	female	5.609439181	meanfemale
TRINITY_DN122146_c0_g9_i1	FC1	female	5.143815749	meanfemale
TRINITY_DN122159_c5_g1_i1	FC1	female	5.382557055	meanfemale
TRINITY_DN122165_c7_g2_i1	FC1	female	3.284652232	meanfemale
TRINITY_DN122173_c0_g1_i1	FC1	female	5.252814749	meanfemale
TRINITY_DN122175_c0_g1_i1	FC1	female	3.917453397	meanfemale
TRINITY_DN122182_c0_g1_i2	FC1	female	6.27378107	meanfemale
TRINITY_DN122191_c0_g1_i2	FC1	female	6.771718286	meanfemale
TRINITY_DN122199_c0_g1_i2	FC1	female	7.706002873	meanfemale
TRINITY_DN122200_c2_g4_i2	FC1	female	4.192636776	meanfemale
TRINITY_DN122212_c0_g1_i2	FC1	female	4.730306353	meanfemale
TRINITY_DN122213_c2_g5_i1	FC1	female	5.775184535	meanfemale
TRINITY_DN122218_c0_g2_i1	FC1	female	7.008550312	meanfemale
TRINITY_DN122221_c0_g2_i1	FC1	female	5.283278635	meanfemale
TRINITY_DN122222_c0_g3_i5	FC1	female	7.130173048	meanfemale
TRINITY_DN122225_c0_g1_i5	FC1	female	6.429059302	meanfemale
TRINITY_DN122229_c0_g1_i1	FC1	female	7.393895139	meanfemale
TRINITY_DN122238_c0_g4_i1	FC1	female	3.506846576	meanfemale
TRINITY_DN122244_c0_g1_i1	FC1	female	5.177777403	meanfemale
TRINITY_DN122252_c0_g1_i2	FC1	female	3.436591336	meanfemale
TRINITY_DN122269_c0_g4_i1	FC1	female	3.278109414	meanfemale
TRINITY_DN122287_c2_g3_i6	FC1	female	3.517611814	meanfemale
TRINITY_DN122291_c2_g2_i1	FC1	female	5.623370705	meanfemale
TRINITY_DN122298_c0_g2_i1	FC1	female	6.370309863	meanfemale
TRINITY_DN122305_c6_g7_i1	FC1	female	2.101541621	meanfemale
TRINITY_DN122308_c0_g2_i4	FC1	female	5.248975126	meanfemale
TRINITY_DN122337_c0_g1_i2	FC1	female	3.238818977	meanfemale
TRINITY_DN122337_c0_g3_i1	FC1	female	3.502653625	meanfemale
TRINITY_DN122342_c1_g2_i6	FC1	female	2.745907434	meanfemale
TRINITY_DN122358_c1_g3_i1	FC1	female	4.761705889	meanfemale
TRINITY_DN122367_c0_g1_i3	FC1	female	5.688262468	meanfemale
TRINITY_DN122371_c0_g1_i1	FC1	female	7.327148814	meanfemale
TRINITY_DN122373_c0_g1_i2	FC1	female	3.168823648	meanfemale
TRINITY_DN122374_c1_g1_i4	FC1	female	6.264581772	meanfemale
TRINITY_DN122374_c1_g5_i1	FC1	female	6.434930587	meanfemale
TRINITY_DN122376_c0_g1_i2	FC1	female	2.330909369	meanfemale
TRINITY_DN122379_c0_g2_i1	FC1	female	5.257239089	meanfemale
TRINITY_DN122381_c0_g1_i2	FC1	female	4.257541328	meanfemale
TRINITY_DN122382_c0_g1_i1	FC1	female	6.222907893	meanfemale
TRINITY_DN122385_c2_g1_i3	FC1	female	5.345530391	meanfemale
TRINITY_DN122413_c4_g5_i2	FC1	female	5.259243443	meanfemale
TRINITY_DN122414_c0_g1_i3	FC1	female	1.837109092	meanfemale
TRINITY_DN122420_c1_g1_i3	FC1	female	3.547890088	meanfemale
TRINITY_DN122435_c0_g1_i2	FC1	female	5.165843995	meanfemale
TRINITY_DN122436_c6_g1_i1	FC1	female	4.528608098	meanfemale
TRINITY_DN122436_c6_g3_i3	FC1	female	5.359351628	meanfemale
TRINITY_DN122439_c0_g1_i1	FC1	female	3.987514982	meanfemale
TRINITY_DN122453_c4_g2_i1	FC1	female	6.95481733	meanfemale
TRINITY_DN122463_c7_g3_i2	FC1	female	3.844179773	meanfemale
TRINITY_DN122469_c0_g1_i1	FC1	female	5.659851311	meanfemale
TRINITY_DN122475_c2_g1_i2	FC1	female	4.013378961	meanfemale
TRINITY_DN122476_c2_g2_i3	FC1	female	5.563267615	meanfemale
TRINITY_DN122491_c2_g1_i1	FC1	female	2.149548553	meanfemale
TRINITY_DN122501_c0_g1_i2	FC1	female	4.963911627	meanfemale
TRINITY_DN122514_c0_g2_i1	FC1	female	6.716287505	meanfemale
TRINITY_DN122521_c1_g1_i1	FC1	female	4.291160699	meanfemale
TRINITY_DN122531_c0_g2_i1	FC1	female	5.469468137	meanfemale
TRINITY_DN122531_c0_g3_i1	FC1	female	8.171151717	meanfemale
TRINITY_DN122561_c0_g1_i3	FC1	female	1.358490418	meanfemale
TRINITY_DN122561_c0_g3_i2	FC1	female	3.064926883	meanfemale
TRINITY_DN122562_c0_g1_i2	FC1	female	5.363354944	meanfemale
TRINITY_DN122582_c0_g1_i1	FC1	female	6.774112605	meanfemale
TRINITY_DN122587_c0_g2_i1	FC1	female	5.943001709	meanfemale
TRINITY_DN122588_c2_g3_i1	FC1	female	4.934624704	meanfemale
TRINITY_DN122590_c2_g1_i1	FC1	female	3.741375	meanfemale
TRINITY_DN122602_c0_g2_i3	FC1	female	4.955113985	meanfemale
TRINITY_DN122603_c0_g1_i1	FC1	female	5.130058931	meanfemale
TRINITY_DN122604_c0_g1_i1	FC1	female	7.420564598	meanfemale
TRINITY_DN122608_c0_g2_i2	FC1	female	2.897267884	meanfemale
TRINITY_DN122613_c0_g1_i3	FC1	female	5.068632416	meanfemale
TRINITY_DN122613_c1_g1_i3	FC1	female	4.326701679	meanfemale
TRINITY_DN122613_c2_g1_i1	FC1	female	4.39588676	meanfemale
TRINITY_DN122613_c2_g2_i1	FC1	female	3.815110575	meanfemale
TRINITY_DN122624_c0_g1_i1	FC1	female	2.638531194	meanfemale
TRINITY_DN122628_c3_g3_i1	FC1	female	5.188393183	meanfemale
TRINITY_DN122644_c2_g2_i1	FC1	female	5.312187886	meanfemale
TRINITY_DN122644_c2_g4_i1	FC1	female	4.677154522	meanfemale
TRINITY_DN122646_c2_g2_i1	FC1	female	2.894422839	meanfemale
TRINITY_DN122649_c5_g3_i1	FC1	female	5.2086775	meanfemale
TRINITY_DN122654_c7_g1_i1	FC1	female	2.320433699	meanfemale
TRINITY_DN122654_c7_g8_i1	FC1	female	4.231495921	meanfemale
TRINITY_DN122657_c4_g1_i1	FC1	female	5.905513687	meanfemale
TRINITY_DN122661_c0_g1_i5	FC1	female	1.549416539	meanfemale
TRINITY_DN122677_c1_g1_i1	FC1	female	2.154680709	meanfemale
TRINITY_DN122677_c3_g1_i1	FC1	female	2.436144228	meanfemale
TRINITY_DN122678_c0_g1_i1	FC1	female	6.296088106	meanfemale
TRINITY_DN122686_c1_g1_i1	FC1	female	4.354641254	meanfemale
TRINITY_DN122691_c0_g1_i1	FC1	female	3.591739754	meanfemale
TRINITY_DN122693_c0_g1_i1	FC1	female	1.852830373	meanfemale
TRINITY_DN122713_c0_g1_i3	FC1	female	4.942771503	meanfemale
TRINITY_DN122714_c15_g1_i1	FC1	female	6.265428686	meanfemale
TRINITY_DN122717_c0_g1_i1	FC1	female	5.237251515	meanfemale
TRINITY_DN122722_c0_g1_i2	FC1	female	6.621085464	meanfemale
TRINITY_DN122749_c0_g1_i3	FC1	female	6.831143889	meanfemale
TRINITY_DN122754_c2_g2_i4	FC1	female	2.623582562	meanfemale
TRINITY_DN122768_c0_g1_i2	FC1	female	5.051262207	meanfemale
TRINITY_DN122781_c9_g2_i2	FC1	female	5.683032151	meanfemale
TRINITY_DN122784_c0_g1_i2	FC1	female	8.268578163	meanfemale
TRINITY_DN122805_c0_g1_i2	FC1	female	7.19601384	meanfemale
