gid	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	base	logA10FO1	A15MT1	logA15MT1	A17FO1	logA17FO1	A17MT1	logA17MT1	A2FO2	logA2FO2	A6FO1	logA6FO1	A6MT1	logA6MT1	A8FO2	logA8FO2	A8MT1	logA8MT1	A12MT1	logA12MT1	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	cutoff	co_sb	meanXY	meanXX	log2meanXY	group1	log2meanXX	group2
TRINITY_DN127637_c0_g1_i1	6.97E-09	4.54E-08	35.85748712	2	5.164202483	150.0527941	7.229326373	30.59580693	4.935262044	148.2541947	7.211929115	32.32440722	5.014552008	26.38597183	4.721699216	78.64813294	6.297340612	31.80104994	4.991002493	43.01623708	5.426809423	132.4890565	7.049729389	NA	NA	NA	NA	7.120324047	1.79971602	1	male	110.4920831	31.39294461	6.787799192	meanmale	4.972368453	meanfemale
TRINITY_DN127646_c0_g3_i3	0.000171911	0.000530258	4.303135731	2	2.105388347	16.14499289	4.0130149	8.250293599	3.044445461	19.33222758	4.272935978	9.23343032	3.206866724	9.669493531	3.273440326	22.66676965	4.502506895	3.736036989	1.901508739	20.143481	4.332241112	23.68277838	4.565766438	LOC100486229	Chr08	87767206	87767206	2.970284161	1.537740587	1	male	20.3940499	7.038478034	4.350076393	meanmale	2.815263501	meanfemale
TRINITY_DN127646_c0_g5_i1	0.008479983	0.017853881	1.992821407	2	0.994812424	13.10097709	3.711602509	7.617390245	2.929296808	16.17792453	4.015954631	11.08675851	3.470765714	9.57465552	3.259220582	14.02014982	3.809429861	1.621529286	0.69735508	11.30054869	3.498320918	16.93144109	4.081632866	NA	NA	NA	NA	4.826580265	1.174437799	1	male	14.30620824	6.378630994	3.838569442	meanmale	2.67324682	meanfemale
TRINITY_DN127646_c0_g7_i1	1.63E-11	1.57E-10	16.9409894	2	4.082446229	45.80103814	5.517308394	13.57884283	3.763288635	60.41182503	5.916759066	17.23983552	4.107674105	20.25745638	4.340381129	57.53993599	5.846491711	8.867370307	3.148506325	59.18191857	5.887084562	61.30386551	5.937906141	NA	NA	NA	NA	5.589531278	1.89194346	1	male	56.84771665	15.37689889	5.829030498	meanmale	3.942692674	meanfemale
TRINITY_DN127647_c0_g1_i3	4.59E-18	9.27E-17	100.2667017	2	6.64769876	614.0896767	9.26230554	63.23079069	5.982555355	479.4528248	8.90524506	32.09130736	5.004110659	81.53815544	6.349403415	528.8019972	9.046583815	83.36781755	6.381418663	1336.792595	10.38455993	950.8398124	9.893058501	NA	NA	NA	NA	9.874196173	3.439485947	3	male	781.9953812	72.09895455	9.611016276	meanmale	6.171906435	meanfemale
TRINITY_DN127650_c5_g1_i2	5.00E-45	4.95E-43	4.031220863	2	2.011216828	82.81911943	6.371891958	2.649153223	1.405531289	134.2352703	7.068619979	2.407865583	1.267754857	2.143343686	1.099863205	86.83406387	6.440189199	1.149141622	0.200556609	225.4142202	7.81643472	108.7550484	6.764938562	NA	NA	NA	NA	6.520378924	5.690740183	5	male	127.6115444	2.476144995	6.995615039	meanmale	1.308095797	meanfemale
TRINITY_DN127680_c4_g2_i3	3.33E-06	1.41E-05	1273.252261	2	10.31430256	3514.731762	11.77919887	497.0571203	8.957267841	2279.590222	11.15455879	339.7260762	8.408228149	415.3951359	8.698340513	1422.498783	10.4742117	835.54547	9.706574531	2529.001105	11.30435195	2389.999532	11.22279462	NA	NA	NA	NA	10.7330654	1.835941952	1	male	2427.164281	672.1952127	11.24505604	meanmale	9.392736458	meanfemale
TRINITY_DN127692_c3_g2_i1	0.000595369	0.001635198	0.848931944	2	-0.236279192	1.861660524	0.89659002	1.199975398	0.263004828	3.219189798	1.686697638	0.987097641	-0.018735296	1.239041801	0.30922486	3.201645944	1.678813775	0.725990759	-0.46197691	2.941658063	1.556629558	1.833202804	0.874366398	calcoco1	Chr02	143712254	143712254	2.625492643	1.393970247	1	male	2.611471427	1.000207509	1.384862919	meanmale	0.000299341	meanfemale
TRINITY_DN127698_c2_g3_i1	0.020598664	0.039034511	2.852844308	2	1.512401015	2.664487013	1.413857801	1.831952394	0.873382013	5.96872926	2.577423815	2.843614389	1.50772584	3.144774097	1.652956386	8.523775852	3.091492655	4.123947721	2.044026044	9.977780568	3.318718942	4.311471166	2.108180232	NA	NA	NA	NA	2.145265908	1.087913503	1	male	6.289248772	2.959426582	2.652887703	meanmale	1.565317666	meanfemale
TRINITY_DN127701_c2_g2_i1	0.007152527	0.015335583	0.38597962	2	-1.373403421	8.371507833	3.065487497	5.101715009	2.35098231	9.547008338	3.255048719	3.444888833	1.784457428	5.169396887	2.369995971	9.112397725	3.187830717	0.451112845	-1.148439729	6.633414238	2.729751621	9.697804916	3.277658232	NA	NA	NA	NA	1.689902478	1.586202068	1	male	8.67242661	2.910618639	3.116435727	meanmale	1.541325824	meanfemale
TRINITY_DN127704_c5_g1_i3	0.010209119	0.02103129	13.5699142	2	3.762339694	10.01514855	3.324111915	3.92392561	1.972297691	26.7240191	4.74006509	6.097616441	2.608245403	3.618498693	1.855391251	8.480850362	3.084208929	8.875672269	3.149856398	27.67157118	4.790332657	16.38449512	4.034259313	NA	NA	NA	NA	2.826746993	1.288619671	1	male	17.85521686	7.217125443	4.158273751	meanmale	2.851424331	meanfemale
TRINITY_DN127717_c0_g1_i1	0.000186372	0.000571116	1.641557594	2	0.715065368	3.722207615	1.896158527	0.695429886	-0.524023027	8.458976426	3.080483101	1.876041359	0.907691634	0.233885756	-2.096124093	7.174057685	2.842789346	2.558089176	1.355066558	10.0308177	3.326367312	3.437034944	1.78116452	NA	NA	NA	NA	1.108930033	2.203262484	1	male	6.564618874	1.401000754	2.714711254	meanmale	0.486457732	meanfemale
TRINITY_DN127719_c0_g1_i2	4.63E-05	0.000159395	23.45437593	2	4.551785209	50.01615774	5.644322328	23.12680687	4.531494181	36.81773413	5.202328937	20.01342822	4.322896411	22.12296004	4.467472525	40.51628079	5.340429842	13.43550516	3.747978661	33.02082223	5.045304139	43.47767724	5.442202962	NA	NA	NA	NA	6.278912519	1.000642314	1	male	40.76973443	20.43061524	5.349426654	meanmale	4.352660745	meanfemale
TRINITY_DN127724_c1_g4_i5	1.78E-07	9.32E-07	14.89801049	2	3.897047778	33.21445336	5.053739266	7.703936239	2.945595763	24.28391475	4.601929109	8.175384886	3.031286652	11.23381362	3.489775867	25.272198	4.65947924	10.13918463	3.341869734	29.39905493	4.877697873	35.4300824	5.146902916	NA	NA	NA	NA	5.241781685	1.496392323	1	male	29.51994069	10.43006597	4.883617918	meanmale	3.382676378	meanfemale
TRINITY_DN127736_c7_g1_i2	0.012455271	0.025061622	0.477372496	2	-1.066812648	0.564748742	-0.824318943	0.647149467	-0.627829136	3.935854778	1.97667699	2.18224581	1.125813617	1.360301064	0.443925986	8.086903181	3.015587339	1.301832164	0.380543464	2.552381918	1.351844219	3.236494208	1.694431922	NA	NA	NA	NA	0.2870108	1.608975093	1	male	3.675276565	1.1937802	1.877852817	meanmale	0.255537231	meanfemale
TRINITY_DN127742_c4_g3_i2	2.42E-09	1.70E-08	19.88808011	2	4.313832108	50.40584627	5.655519168	14.60800962	3.868687715	79.215114	6.307703813	11.69379018	3.547670705	9.317645017	3.219965368	91.18614054	6.510742659	12.07703195	3.594194037	28.54372767	4.835101851	46.06543903	5.525612858	NA	NA	NA	NA	5.157364872	2.128865616	1	male	59.0832535	13.51691138	5.884677367	meanmale	3.756693627	meanfemale
TRINITY_DN127742_c4_g4_i1	4.63E-10	3.62E-09	32.2920188	2	5.013105732	174.9245854	7.450589262	50.33622837	5.653525216	166.7913104	7.381900318	34.16053136	5.094258511	44.97851984	5.49116428	207.3572223	7.695974487	23.87102844	4.577188819	54.67981225	5.772936384	145.6443407	7.186305834	NA	NA	NA	NA	6.987461998	2.023042698	1	male	149.8794542	37.12766536	7.227658819	meanmale	5.214422694	meanfemale
TRINITY_DN127743_c1_g2_i1	4.28E-14	5.65E-13	7.906216317	2	2.982987428	82.05521941	6.358523199	20.28433289	4.342293951	99.72246946	6.639846704	14.37409794	3.845399516	22.72993523	4.506521668	66.46919936	6.054614071	5.803530602	2.536930837	68.37154685	6.09532416	85.11252818	6.411299601	NA	NA	NA	NA	7.531941268	2.514216468	1	male	80.34619265	14.2196226	6.328157756	meanmale	3.82981127	meanfemale
TRINITY_DN127745_c0_g1_i1	0.000225959	0.000680592	4.841189403	2	2.275361538	22.75714885	4.508247914	8.915161493	3.156260932	26.76964743	4.742526233	8.346869936	3.06123529	10.90191355	3.44650948	15.83566434	3.985105488	4.37294974	2.128606767	6.626571434	2.728262618	19.64897908	4.29638245	NA	NA	NA	NA	5.95976147	1.297156552	1	male	18.32760223	7.475616824	4.195946147	meanmale	2.902192623	meanfemale
TRINITY_DN127747_c0_g6_i1	0.000784752	0.002096918	3.72890173	2	1.898750777	8.461256168	3.080871863	3.50126531	1.807876387	4.806024783	2.264844088	3.606179786	1.850471324	4.389643881	2.134103903	6.455735317	2.69058143	3.548435666	1.82718315	19.63393412	4.295277375	6.679903455	2.739827252	NA	NA	NA	NA	4.47152532	1.298434092	1	male	9.207370769	3.754885275	3.202789243	meanmale	1.908768829	meanfemale
TRINITY_DN127748_c3_g5_i7	4.35E-06	1.80E-05	0.313208199	2	-1.674806116	2.840779869	1.506287042	1.486101151	0.571532316	6.640323834	2.7312536	0.886346338	-0.174057556	2.231263057	1.157860612	5.813897131	2.539505545	1.586266082	0.665634791	18.3014198	4.19388367	9.493256899	3.246903125	NA	NA	NA	NA	1.767171208	2.727772298	1	male	8.617935507	1.300636965	3.107342302	meanmale	0.379218332	meanfemale
TRINITY_DN127752_c0_g1_i1	0.006056273	0.013216244	3.54471264	2	1.825668677	4.882867934	2.287728758	3.357187166	1.747252971	9.050769926	3.178040524	7.784987246	2.960694676	4.711432078	2.236165645	18.84954492	4.236457788	2.468699617	1.303751305	7.872199629	2.976766806	7.668702309	2.938982467	NA	NA	NA	NA	4.340793009	1.151797845	1	male	9.664816944	4.373403749	3.272742407	meanmale	2.128756543	meanfemale
TRINITY_DN127757_c0_g1_i1	7.98E-05	0.000262355	1.447220056	2	0.533284307	4.573144211	2.193186414	1.297191967	0.375391995	1.345723583	0.428382105	1.119210369	0.162481234	1.383690009	0.468520769	4.972632482	2.314009808	1.15729784	0.210760202	4.298022567	2.103673058	4.647730334	2.216526365	NA	NA	NA	NA	3.273782197	1.634411014	1	male	3.967450635	1.280922048	1.988212273	meanmale	0.357182682	meanfemale
TRINITY_DN127758_c1_g1_i2	1.01E-12	1.13E-11	10.76718314	2	3.428568963	26.88478635	4.748718102	6.624471487	2.727805358	31.11654521	4.959609985	7.976360878	2.995730684	9.793471359	3.291820323	25.1316484	4.651433396	6.809689401	2.767588996	30.52491891	4.931915558	23.82157296	4.574196774	NA	NA	NA	NA	6.97982465	1.712670213	1	male	27.49589437	8.394235253	4.781144309	meanmale	3.069398896	meanfemale
TRINITY_DN127807_c0_g1_i3	0.001631942	0.004078499	7.189541039	2	2.845899676	18.997651	4.24774914	1.974198382	0.98126697	14.4637228	3.854367028	8.430705952	3.075653441	6.415278823	2.68151197	16.42772466	4.038060767	8.034756403	3.006254285	12.14544564	3.602343521	15.88513446	3.989605397	NA	NA	NA	NA	3.873952981	1.262401118	1	male	15.58393571	6.40889612	3.961987726	meanmale	2.680075886	meanfemale
TRINITY_DN127818_c1_g3_i4	0.005970526	0.013055794	0.708122884	2	-0.497928355	2.827354633	1.499452851	1.889932985	0.918335079	2.814919886	1.493093863	1.791961074	0.841539299	2.11872979	1.083199607	9.66692309	3.273056764	1.034521358	0.04896343	2.433948413	1.283298591	2.96528505	1.568170796	LOC101734520	Chr09	3947416	3947416	1.247268009	1.478161195	1	male	4.141686214	1.508653618	2.050218255	meanmale	0.593261606	meanfemale
TRINITY_DN127827_c0_g1_i4	1.05E-06	4.85E-06	0.930363063	2	-0.104134274	5.063002831	2.339993291	2.08105524	1.057315261	11.17728344	3.482497689	1.397425073	0.482770931	3.817619115	1.932673172	9.003756523	3.170527044	0.652415889	-0.616136177	24.94306408	4.640566796	9.350213342	3.224999283	NA	NA	NA	NA	2.381295278	2.759943965	1	male	11.90746404	1.775775676	3.573794287	meanmale	0.828449345	meanfemale
TRINITY_DN127832_c3_g1_i1	5.26E-08	3.00E-07	16.55421603	2	4.049126784	47.05432268	5.556255358	15.14125188	3.920412587	43.4811583	5.442318468	20.32558736	4.345225138	22.57596445	4.496715716	39.28497801	5.295905848	11.41831718	3.513278138	36.92273699	5.206437595	46.39004576	5.535743364	NA	NA	NA	NA	6.929127566	1.310939757	1	male	42.62664835	17.20306738	5.413683718	meanmale	4.104593921	meanfemale
TRINITY_DN127846_c4_g4_i1	0.003238432	0.007547419	4106.994706	2	12.00386737	8138.970614	12.99063062	3151.294327	11.62172879	5303.423748	12.37270831	3058.469462	11.57859416	1880.208131	10.87667666	2186.647002	11.09450462	3427.16616	11.74280042	14413.30069	13.81511313	6967.029737	12.76632801	NA	NA	NA	NA	11.16261241	1.233348972	1	male	7401.874358	3124.826557	12.85367493	meanmale	11.6095604	meanfemale
TRINITY_DN127861_c1_g3_i1	3.13E-15	4.67E-14	67.77043329	2	6.08258409	507.6117482	8.987581649	77.75835573	6.280925807	290.4631744	8.182211457	47.43965892	5.568021732	57.51259084	5.845805925	229.8003599	7.844237247	73.1847717	6.193471578	333.9345387	8.383421508	337.6654758	8.39945087	NA	NA	NA	NA	9.728801361	2.38466513	1	male	339.8950594	64.7331621	8.408945581	meanmale	6.016433073	meanfemale
TRINITY_DN127865_c0_g1_i3	1.15E-15	1.80E-14	382.9326452	2	8.580946846	2347.003665	11.19660438	468.4785814	8.87183928	1683.579377	10.71731603	251.4332512	7.974031644	375.6094824	8.553089675	1225.389955	10.25902521	270.3596509	8.078736046	1842.308016	10.84729857	1619.239868	10.661101	NA	NA	NA	NA	9.510218241	2.322027252	1	male	1743.504176	349.7627222	10.7677741	meanmale	8.450232725	meanfemale
TRINITY_DN127869_c0_g1_i2	1.00E-14	1.41E-13	30.95437661	2	4.9520715	69.25394531	6.113824357	9.406894164	3.233718473	103.9285557	6.699448297	10.25660675	3.35848161	11.22921794	3.489185549	120.7615957	6.916017915	14.1507499	3.822806604	141.4685657	7.144337712	92.24573983	6.52741038	orc1	Chr04	86529746	86529746	6.199651423	2.795646312	1	male	105.5316804	15.19956907	6.721532349	meanmale	3.925958517	meanfemale
TRINITY_DN127870_c2_g3_i1	0.001497376	0.00377144	1.348659	2	0.431525618	15.61014294	3.964411843	4.18781359	2.066197226	14.32865209	3.840830995	4.998825316	2.321589113	9.940083051	3.313257906	9.873165298	3.303512681	1.320635427	0.401232253	9.187653259	3.199696411	12.86507199	3.685387625	ntn3-like	Chr09	16062790	16062790	3.989903651	1.520940864	1	male	12.37293712	4.359203277	3.629116106	meanmale	2.12406448	meanfemale
TRINITY_DN127874_c6_g1_i1	0.005175728	0.011477848	0.332929222	2	-1.58671259	3.079325233	1.62261425	2.123326546	1.08632626	3.956998105	1.984406374	1.739362642	0.798558753	2.018146703	1.013031051	4.712701907	2.236554429	0.778220614	-0.361748899	2.46206245	1.299867356	3.657382469	1.870811504	NA	NA	NA	NA	2.537741596	1.363134737	1	male	3.573694033	1.398397145	1.837416121	meanmale	0.483774145	meanfemale
TRINITY_DN127874_c6_g3_i1	0.013004697	0.026048651	0.600859478	2	-0.734900465	2.914436865	1.543217149	2.382571766	1.252519671	5.679388661	2.505735644	2.589793205	1.372836903	3.749684052	1.906769039	8.64117508	3.111227512	1.264055784	0.338060132	3.235580872	1.694024737	4.816565752	2.26800486	plcxd1	Chr02	111487556	111487556	2.096659417	1.271060247	1	male	5.057429446	2.117392857	2.338404289	meanmale	1.082288969	meanfemale
TRINITY_DN127882_c7_g3_i1	0.002946296	0.006933907	1.649162428	2	0.721733499	2.330382795	1.220566955	2.235685119	1.160717009	3.561135504	1.832337332	1.166739156	0.222482059	2.467177409	1.30286146	3.541728124	1.82445347	1.177889176	0.236203807	7.190564451	2.846105025	5.261649788	2.395515227	NA	NA	NA	NA	2.241422426	1.342654042	1	male	4.377092132	1.739330658	2.129972751	meanmale	0.798532224	meanfemale
TRINITY_DN127920_c0_g1_i1	1.31E-06	5.95E-06	7.159022539	2	2.839762622	21.4351815	4.421908728	7.740256599	2.952381394	20.28522245	4.342357218	7.757455399	2.955583497	11.76478705	3.556403302	15.58031876	3.961652845	6.152663591	2.621211113	16.22259929	4.019933091	19.04459826	4.25130995	NA	NA	NA	NA	6.34072476	1.193181554	1	male	18.51358405	8.114837036	4.210512309	meanmale	3.020562122	meanfemale
TRINITY_DN127929_c1_g3_i4	0.000196267	0.000598673	16.62477471	2	4.055262885	132.4204462	7.048982086	79.74612176	6.317342454	117.0949486	6.87153503	34.45555885	5.106664852	52.22132515	5.706567162	101.691507	6.668055384	17.74341014	4.149211405	55.0436848	5.782505147	114.6940936	6.841647289	NA	NA	NA	NA	7.482400732	1.392877231	1	male	104.188936	40.15823812	6.703058274	meanmale	5.32762407	meanfemale
TRINITY_DN127939_c0_g1_i4	0.000496515	0.001387011	2.167933259	2	1.116320343	48.73010954	5.60674156	33.22070122	5.054010621	57.31612106	5.840869072	11.52845102	3.527126778	18.5329608	4.212021478	44.45602673	5.474307108	2.352783921	1.23436883	38.49985477	5.266781099	78.36966925	6.292223503	NA	NA	NA	NA	3.905001304	2.003572837	1	male	53.47435627	13.56056604	5.740775305	meanmale	3.761345495	meanfemale
TRINITY_DN127960_c0_g3_i11	6.27E-65	1.23E-62	2.823049897	2	1.497254628	110.1481516	6.783301475	3.560273756	1.831988177	196.9630721	7.621781359	2.623585159	1.391539619	2.088462222	1.062441047	135.1352897	7.078260664	1.681442047	0.749699055	291.3490338	8.186604716	197.7520359	7.627548737	NA	NA	NA	NA	7.912355746	6.190592579	5	male	186.2695166	2.555362616	7.541247783	meanmale	1.35352803	meanfemale
TRINITY_DN127978_c6_g1_i2	0.000155309	0.000482542	8.176688627	2	3.031516703	13.0194305	3.702594438	4.914922304	2.29716861	19.2615436	4.267651419	4.231546482	2.081185014	4.088482878	2.031565599	15.56992835	3.9606904	3.726428939	1.897793749	7.836343444	2.970180628	13.28996573	3.732265479	ppp1r14a	Chr08	56024650	56024650	3.675138915	1.455886601	1	male	13.79544232	5.027613846	3.78611981	meanmale	2.329873845	meanfemale
TRINITY_DN127985_c0_g1_i2	1.05E-06	4.86E-06	1.497731263	2	0.582778785	4.188055581	2.066280589	0.761399114	-0.393275204	4.390146071	2.134268943	0.744687838	-0.425292299	1.353109898	0.436279018	4.554856231	2.187405518	2.128412592	1.089777844	10.88095232	3.443732924	4.683481761	2.227581447	NA	NA	NA	NA	3.856350856	2.137839649	1	male	5.739498393	1.297068141	2.520924657	meanmale	0.375254273	meanfemale
TRINITY_DN127990_c0_g3_i4	0.00159041	0.00398414	2.061112017	2	1.043422914	3.589821405	1.843912071	1.862762732	0.897443924	4.349531114	2.120859885	1.86946498	0.902625446	1.810921888	0.856724319	8.109958604	3.01969455	2.810406905	1.490779026	6.362859212	2.6696752	4.315483081	2.109522066	NA	NA	NA	NA	2.216995107	1.36300627	1	male	5.345530683	2.082933704	2.41833318	meanmale	1.058616922	meanfemale
TRINITY_DN127993_c2_g2_i2	0.000109512	0.000351785	10.41420344	2	3.38048059	49.24924877	5.622029813	30.07467206	4.910477101	34.96827484	5.127974717	13.49522517	3.754377143	28.12994376	4.814034763	40.47449875	5.338941309	4.142159955	2.050383266	58.00375152	5.858074308	61.3863891	5.939846904	NA	NA	NA	NA	6.382990545	1.528303171	1	male	48.8164326	17.25124088	5.609294965	meanmale	4.108628233	meanfemale
TRINITY_DN127998_c1_g5_i6	0.000517163	0.00143862	2.878673463	2	1.525404149	4.953561741	2.308466234	1.59646513	0.674881042	2.54294695	1.346501365	3.503497527	1.808795878	1.118584051	0.161673665	17.47370213	4.127113397	3.211514129	1.683253644	19.63914172	4.295659977	7.201406549	2.848278715	NA	NA	NA	NA	1.833529393	2.065075549	1	male	10.36215182	2.46174686	3.373251721	meanmale	1.299682418	meanfemale
TRINITY_DN128003_c0_g1_i10	0.001712213	0.004258353	1.173203592	2	0.230453393	6.939709113	2.794875192	5.725627484	2.51743381	9.223766208	3.205355946	1.992025837	0.99423636	4.312615492	2.108563093	5.391511812	2.43068987	0.822707493	-0.281548512	11.15662823	3.479829175	10.66784631	3.41519704	cirbp	Chr01	81003945	81003945	1.798604105	1.642410758	1	male	8.675892335	2.80523598	3.11701215	meanmale	1.488122137	meanfemale
TRINITY_DN128011_c1_g2_i2	0.003695067	0.008505327	3.178947213	2	1.66854906	7.885565762	2.979214267	2.189522362	1.130616184	3.261136816	1.705374968	2.076020088	1.053820404	0.788974617	-0.341949208	8.316318874	3.055945077	3.116131593	1.639756159	3.524717887	1.817507791	8.711034737	3.122844099	NA	NA	NA	NA	1.601827573	1.469594699	1	male	6.339754815	2.269919175	2.664427046	meanmale	1.182640928	meanfemale
TRINITY_DN128013_c5_g1_i1	1.01E-08	6.42E-08	31.32352326	2	4.969174591	107.1316525	6.743240983	32.62878136	5.028073201	52.09877174	5.703177455	13.76733023	3.783176913	18.16781871	4.18331331	67.60213585	6.078996923	20.1500779	4.332713511	137.6856506	7.105234401	82.61194307	6.36827846	NA	NA	NA	NA	5.516396221	1.951866348	1	male	89.42603075	23.20750629	6.482622937	meanmale	4.536519604	meanfemale
TRINITY_DN128025_c3_g1_i1	0.022933786	0.04286902	2.182581456	2	1.126035498	1.198819119	0.261613998	0.951047358	-0.072410912	3.098630843	1.631630889	0.763575392	-0.389157486	1.132818285	0.179916457	3.45576764	1.789006216	1.730959272	0.79157178	4.376127782	2.129654865	2.611320843	1.384779727	ethe1	Chr07	110936307	110936307	1.030062084	1.133934472	1	male	2.948133245	1.352196353	1.559801731	meanmale	0.435304661	meanfemale
TRINITY_DN128027_c3_g2_i2	2.52E-10	2.04E-09	0	2	NA	31.73839555	4.988157293	2.863324594	1.517691227	9.951006346	3.314842433	1.258346085	0.331528764	0.760253914	-0.395446756	29.3297156	4.874291177	2.425254781	1.278136315	30.9073228	4.949876788	20.39370484	4.350051982	clint1	Chr03	6613970	6613970	2.630138135	4.060214753	3	male	24.46402903	1.461435875	4.612590118	meanmale	0.547386528	meanfemale
TRINITY_DN128029_c0_g1_i1	0.00126412	0.00323523	0.377053104	2	-1.407160369	4.366764209	2.126564632	1.957172573	0.968770971	4.172254313	2.060827098	1.153419159	0.205916892	2.459890757	1.298594247	3.186571151	1.672004874	1.252458942	0.32476331	4.84295025	2.275886183	2.944153021	1.557852657	sdf2	Chr02	26866474	26866474	3.234090911	1.448164603	1	male	3.902538589	1.439998907	1.964412898	meanmale	0.526067717	meanfemale
TRINITY_DN128048_c4_g3_i1	0.000541672	0.001501059	0.233285067	2	-2.099834134	4.258047806	2.090192147	2.575199972	1.364684466	5.181392149	2.373339777	1.044668192	0.063044786	1.880319863	0.910978101	2.774775628	1.472371118	1.207456272	0.271970943	8.32390045	3.057259711	4.027170778	2.009766653	fndc4	scaffold_769	302	302	2.731151921	1.833020485	1	male	4.913057362	1.388185873	2.296621083	meanmale	0.473200753	meanfemale
TRINITY_DN128049_c3_g3_i1	0.008244041	0.017416061	1.461437871	2	0.547388498	1.886109041	0.915413084	1.62097899	0.696865392	3.99035455	1.996516938	0.780869422	-0.356846776	2.385096011	1.254047342	6.249210824	2.643674012	1.397497374	0.482845572	2.892162949	1.532148838	3.814948575	1.93166361	NA	NA	NA	NA	0.601794531	1.329523807	1	male	3.766557188	1.529175934	1.913246434	meanmale	0.6127544	meanfemale
TRINITY_DN128054_c7_g2_i1	0.000833173	0.002217863	4.30696074	2	2.106670173	7.27898378	2.86373705	3.127889088	1.645189357	18.34389459	4.197228065	4.520366322	2.176439691	5.25983078	2.395016386	8.981624384	3.166976389	2.69665234	1.431169537	10.57415366	3.402470292	9.937941037	3.312946982	agpat1	Chr08	54307300	54307300	1.805312455	1.460463052	1	male	11.02331949	3.982339854	3.462486828	meanmale	1.993616346	meanfemale
TRINITY_DN128061_c1_g1_i1	7.94E-06	3.14E-05	1.301342211	2	0.380000394	7.69767197	2.944422193	6.993646372	2.806044849	18.55738665	4.213921652	2.22578467	1.154314028	5.03262681	2.33131162	24.96012446	4.641553223	0.724257567	-0.465425242	22.00976478	4.460071822	12.82649806	3.681055429	NA	NA	NA	NA	3.533156028	2.439076982	1	male	17.21028918	3.255531526	4.105199434	meanmale	1.702893109	meanfemale
TRINITY_DN128064_c0_g1_i2	1.29E-06	5.90E-06	3.076400529	2	1.621243346	9.656393805	3.271484513	0.454048416	-1.139081952	9.31440287	3.219463283	1.263758326	0.337720597	0.509015882	-0.974217424	1.716917445	0.779820672	0.782899066	-0.353101773	13.33139265	3.736755593	9.795461596	3.292113479	NA	NA	NA	NA	3.804154827	2.829529498	1	male	8.762913673	1.217224444	3.131410646	meanmale	0.283595211	meanfemale
TRINITY_DN128082_c2_g11_i1	0.01106461	0.022589827	0.52325387	2	-0.934417018	2.564544771	1.358702758	0.760016247	-0.395897835	1.980982137	0.986215871	2.636066753	1.398386904	2.747778769	1.458265854	10.62890215	3.409920685	0.698916373	-0.516808251	2.740601381	1.454492504	3.666806898	1.874524293	NA	NA	NA	NA	1.514578593	1.560824814	1	male	4.316367467	1.473206402	2.109817692	meanmale	0.558959572	meanfemale
TRINITY_DN128082_c2_g14_i1	0.018932532	0.036288693	0.339725212	2	-1.557559806	1.70810509	0.772396739	1.640702559	0.714313718	3.301150765	1.722969029	1.774867758	0.827711536	2.323360836	1.216213233	7.806115262	2.964604765	1.588212421	0.667403884	2.919244875	1.545595233	2.845218293	1.508539344	gltscr1l	Chr05	11258832	11258832	1.20124048	1.293181725	1	male	3.715966857	1.533373757	1.893737634	meanmale	0.616709394	meanfemale
TRINITY_DN128082_c2_g8_i1	0.00044258	0.001249012	0.662030932	2	-0.595029469	7.536184854	2.913834353	3.275807329	1.711850505	7.64166491	2.933886996	4.967118785	2.312409248	4.42697766	2.146322093	12.16957608	3.605207008	0.584609009	-0.774456033	8.950386174	3.16194993	9.188107017	3.19976766	Xetrov90030432m	scaffold_78	248594	248594	4.810400969	1.7252698	1	male	9.097183807	2.783308743	3.185420003	meanmale	1.476800951	meanfemale
TRINITY_DN128089_c1_g2_i1	0.013161978	0.026328623	0.276876048	2	-1.85268784	2.893396053	1.532763815	1.501386762	0.586295668	2.975787345	1.573271433	1.958825406	0.969988813	0.867872079	-0.204445684	2.744385228	1.456483006	1.294393123	0.372275848	2.48492611	1.313202953	2.65011761	1.406056387	NA	NA	NA	NA	1.622006642	1.19961943	1	male	2.749722469	1.179870684	1.459286014	meanmale	0.238628746	meanfemale
TRINITY_DN128092_c3_g2_i1	3.26E-06	1.38E-05	8.131553825	2	3.023531057	10.17644334	3.347161523	7.174405797	2.842859349	22.55883477	4.495620645	6.05641313	2.59846362	6.893952965	2.785331456	38.94943908	5.283530647	6.754721395	2.755896265	24.40781585	4.609271295	23.55838773	4.558168903	NA	NA	NA	NA	4.011921727	1.781379484	1	male	23.93018415	7.002209422	4.580759594	meanmale	2.807810211	meanfemale
TRINITY_DN128096_c4_g6_i1	0.002404463	0.005773783	0.886160892	2	-0.174359436	4.018713485	2.006733724	2.20242546	1.139093193	6.914839356	2.789695735	2.411290712	1.269805597	3.198545745	1.677416117	5.882346458	2.556391758	1.380931497	0.465641755	4.11760251	2.041804567	4.535451991	2.181246333	NA	NA	NA	NA	2.356485919	1.340667539	1	male	5.09379076	2.015870861	2.348739699	meanmale	1.011403221	meanfemale
