gid	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	base	logA10FO1	A15MT1	logA15MT1	A17FO1	logA17FO1	A17MT1	logA17MT1	A2FO2	logA2FO2	A6FO1	logA6FO1	A6MT1	logA6MT1	A8FO2	logA8FO2	A8MT1	logA8MT1	A12MT1	logA12MT1	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	cutoff	co_sb	meanXY	meanXX	log2meanXY	group1	log2meanXX	group2
TRINITY_DN127403_c1_g2_i1	0.000274443	0.00081008	0.597746217	2	-0.742395	4.95008612	2.307453625	1.215500941	0.28155101	2.851382579	1.511661623	1.561439144	0.642876342	1.021987846	0.031378039	3.748806954	1.906431536	0.978060434	-0.032004483	3.287301656	1.71690385	3.146728596	1.653852752	aadac	Chr05	106456019	106456019	0.562134881	1.708019124	1	male	3.596861181	1.074946916	1.84677859	meanmale	0.104399622	meanfemale
TRINITY_DN127403_c4_g1_i3	0.000463094	0.001301371	1.783244786	2	0.834504755	4.520662245	2.176534133	1.554077386	0.636058345	4.918709906	2.298279971	0.926888993	-0.109531527	1.05777354	0.081030792	2.105314163	1.074035534	1.063348714	0.088614791	6.296124616	2.654464096	1.915831606	0.937970759	NA	NA	NA	NA	2.344485531	1.629215214	1	male	3.951328507	1.277066684	1.982374306	meanmale	0.352946824	meanfemale
TRINITY_DN127405_c3_g1_i1	0.007026206	0.015094869	1.359209688	2	0.442768041	2.769322466	1.469533054	0.921305513	-0.118248449	5.803341198	2.536883752	1.38076644	0.465469305	1.355601842	0.438933502	2.136537922	1.095274924	1.441483251	0.527554074	2.451281076	1.29353592	1.716553452	0.779514782	NA	NA	NA	NA	2.581862978	1.190611268	1	male	2.975407223	1.291673347	1.57313562	meanmale	0.369352958	meanfemale
TRINITY_DN127408_c0_g2_i3	4.67E-07	2.29E-06	0.140546217	2	-2.830883473	1.787415433	0.837874986	0.571593945	-0.806937461	2.483099099	1.31214184	0.137676132	-2.860649624	0.390482361	-1.356670715	1.158796716	0.212627501	0.328526173	-1.605919783	2.656957392	1.409775092	1.639508039	0.713262976	ccdc43	Chr10	13708440	13708440	1.221465635	2.638127805	1	male	1.945155336	0.313764966	0.959959537	meanmale	-1.671784094	meanfemale
TRINITY_DN127413_c1_g1_i1	8.39E-05	0.000274654	3.403787747	2	1.767141076	27.41914498	4.777111679	14.08078449	3.815655809	28.89760172	4.85287786	13.48983193	3.753800469	15.08203167	3.914758879	33.18098848	5.052284961	3.401183131	1.766036688	22.47603044	4.490315354	30.6208456	4.936442219	NA	NA	NA	NA	5.675336464	1.543975041	1	male	28.51892224	9.891523794	4.833852616	meanmale	3.306207371	meanfemale
TRINITY_DN127413_c1_g2_i2	1.59E-06	7.12E-06	3.902774075	2	1.96449995	55.49257183	5.794222762	22.31116632	4.479694028	74.93676089	6.227601714	19.6203134	4.294276181	21.46598493	4.423980465	55.29909694	5.789184016	5.163802353	2.368433782	49.18668817	5.620196014	60.52628983	5.919490014	NA	NA	NA	NA	5.110893861	2.040125419	1	male	59.08828153	14.49280822	5.884802578	meanmale	3.857275217	meanfemale
TRINITY_DN127422_c1_g1_i1	0.018998824	0.036397203	0.31130466	2	-1.683600922	3.583309142	1.841292514	2.754534635	1.461808603	4.355383587	2.122799785	2.104412667	1.073417639	2.970522519	1.570716725	3.529911937	1.819632192	0.521171414	-0.94017014	3.364269747	1.750293385	3.774895556	1.916436728	NA	NA	NA	NA	4.486522849	1.123231966	1	male	3.721553994	1.732389179	1.895943933	meanmale	0.792846341	meanfemale
TRINITY_DN127424_c0_g1_i3	0.000128106	0.000404829	5.207086302	2	2.380476318	12.27402172	3.617536136	3.781596678	1.918995502	7.297439214	2.867390288	2.965851207	1.568446221	4.317494016	2.110194178	10.16020858	3.344858115	2.333641448	1.222582915	8.477863582	3.083700752	10.53938883	3.397719304	NA	NA	NA	NA	3.584849754	1.395315816	1	male	9.749784385	3.72113393	3.285385111	meanmale	1.895781086	meanfemale
TRINITY_DN127429_c4_g2_i7	5.08E-08	2.91E-07	0.660644351	2	-0.59805427	4.53308224	2.180492335	0.973966896	-0.038055357	3.895506129	1.961810785	0.852085277	-0.230930272	1.044812485	0.063244042	2.848502921	1.510203886	0.135122164	-2.887663756	7.985491848	2.99738127	3.556886556	1.830614962	NA	NA	NA	NA	3.484753204	2.648314157	1	male	4.563893939	0.733326235	2.190296876	meanmale	-0.447276223	meanfemale
TRINITY_DN127437_c3_g1_i2	5.48E-08	3.12E-07	1.675693026	2	0.744757883	8.844575264	3.144792863	2.096908886	1.068264175	8.426121663	3.074868747	1.978186379	0.984178359	1.542687799	0.625446126	8.850607517	3.145776487	2.711717437	1.439206856	13.36537579	3.740428497	8.713433715	3.123241356	c1orf50	Chr07	68582558	68582558	2.674083583	2.259411907	1	male	9.64002279	2.001038705	3.269051523	meanmale	1.000821169	meanfemale
TRINITY_DN127444_c1_g1_i2	1.09E-05	4.20E-05	0.692767425	2	-0.529557001	1.570839911	0.651536159	0.763058848	-0.390133771	3.620841023	1.856324835	0.263907959	-1.921893234	1.184448966	0.244216039	3.526979272	1.818433097	0.202417607	-2.304593309	3.704040481	1.889099866	2.970054661	1.570489483	NA	NA	NA	NA	1.228502083	2.323765661	1	male	3.07855107	0.621320161	1.622298363	meanmale	-0.686359047	meanfemale
TRINITY_DN127445_c1_g1_i2	0.000137472	0.000431646	2.183309955	2	1.126516958	6.887823437	2.784048161	10.35930557	3.372855391	22.0726769	4.4641897	5.492033849	2.457340517	12.23555846	3.613008046	27.28063481	4.769805311	3.874862591	1.954145151	35.66923913	5.156608537	36.86093784	5.204020872	NA	NA	NA	NA	3.811820087	1.937093314	1	male	25.75426242	6.829014085	4.68674492	meanmale	2.771698435	meanfemale
TRINITY_DN127453_c4_g1_i2	0.000703323	0.00189978	2.107548785	2	1.075566027	23.88166221	4.577831349	9.991230461	3.320662363	19.58207383	4.291461656	9.186657895	3.199540105	12.74196901	3.671516329	16.5838259	4.051704971	2.759963326	1.464649097	13.35345707	3.739141384	23.66610439	4.564750343	tctn2	Chr01	152326550	152326550	5.184273438	1.412756883	1	male	19.41342468	7.357473895	4.278990169	meanmale	2.879230127	meanfemale
TRINITY_DN127456_c0_g1_i5	0.001529361	0.003844522	1.830153289	2	0.87196449	5.258189416	2.394566113	1.661414176	0.732411769	4.619173961	2.20763488	0.768334219	-0.380194087	0.447011114	-1.161617393	1.201507826	0.264846045	1.145886263	0.196463854	4.643041975	2.215070324	3.206291962	1.680905802	NA	NA	NA	NA	1.443725738	1.681584129	1	male	3.785641028	1.170559812	1.920575724	meanmale	0.227321897	meanfemale
TRINITY_DN127460_c5_g2_i1	6.85E-05	0.000228373	0.707983599	2	-0.498212155	1.803996767	0.851196753	0.664461097	-0.58974336	4.57033828	2.192300952	0.746874058	-0.421063107	0.419006976	-1.254953831	1.94330976	0.958515882	1.08205562	0.113774659	4.679749358	2.226431263	1.889590153	0.918073352	hspb11	Chr04	87272277	87272277	1.308058853	2.024165296	1	male	2.977396864	0.72407627	1.574099988	meanmale	-0.465587192	meanfemale
TRINITY_DN127462_c4_g2_i1	1.46E-06	6.56E-06	0.17119294	2	-2.546304889	1.080145986	0.111226312	0.348116263	-1.522358881	1.713911559	0.777292666	0.26086203	-1.938641128	0	NA	4.442683125	2.151431245	0.333468962	-1.584375608	1.503744028	0.588559008	1.365476922	0.449404931	NA	NA	NA	NA	0.608487801	3.179014865	3	male	2.021192324	0.222728039	1.015277983	meanmale	-2.165997313	meanfemale
TRINITY_DN127469_c6_g2_i1	6.18E-07	2.98E-06	0.353835205	2	-1.498850498	1.412774008	0.498530706	0.809453726	-0.304979486	3.438259263	1.781678336	0.491030207	-1.026116316	0.869636559	-0.201515503	6.432526516	2.685385499	0.723702225	-0.466531888	3.90196405	1.964200486	3.439649454	1.782261543	NA	NA	NA	NA	1.84043586	2.53288035	1	male	3.725034658	0.649531584	1.897292578	meanmale	-0.622306318	meanfemale
TRINITY_DN127471_c0_g1_i1	0.001587747	0.003978626	1.423194637	2	0.509132979	2.540841535	1.345306401	1.499632806	0.584609292	8.206178391	3.036710517	0.456261274	-1.132067887	0.995435265	-0.006600597	1.762748711	0.817826826	1.844812629	0.883474294	3.261187577	1.705397424	3.250728377	1.700763013	NA	NA	NA	NA	2.775301798	1.60098663	1	male	3.804336918	1.243867322	1.927682941	meanmale	0.314948588	meanfemale
TRINITY_DN127476_c0_g1_i2	1.16E-61	2.08E-59	0.201935529	2	-2.308033331	22.08469633	4.46497509	0	NA	14.60772589	3.868659694	0.073263636	-3.770758887	0.076723626	-3.704185285	18.2932058	4.193236018	0.052447047	-4.252994645	28.58620471	4.837247186	21.98588252	4.458505539	LOC100497464	Chr04	26880749	26880749	5.036047549	7.980220016	7	male	21.11154305	0.080873968	4.399966958	meanmale	-3.626398021	meanfemale
TRINITY_DN127484_c0_g1_i1	7.60E-17	1.37E-15	0.54503159	2	-0.875588244	35.67848349	5.15698239	0.923589298	-0.114676639	7.703472795	2.945508972	0.355934356	-1.490316901	0.155309964	-2.686777705	41.84352567	5.386932511	0.84933932	-0.235587054	94.91759978	6.568603714	22.38862482	4.484694011	NA	NA	NA	NA	2.999561002	6.161066537	5	male	40.50634131	0.565840906	5.340079438	meanmale	-0.821276677	meanfemale
TRINITY_DN127484_c0_g2_i1	1.54E-09	1.12E-08	0.46240861	2	-1.112759834	2.819390557	1.495383342	0.506312982	-0.981898619	2.922203147	1.547056476	0.37166424	-1.42792821	0.182445312	-2.454464014	3.826959687	1.936198704	0.706728003	-0.50077302	2.852739297	1.51234791	4.000370236	2.000133528	NA	NA	NA	NA	1.90985122	2.87702169	1	male	3.284332585	0.445911829	1.715644154	meanmale	-1.16484612	meanfemale
TRINITY_DN127487_c0_g1_i1	0.018222304	0.03510034	0.120291232	2	-3.055396606	8.680838713	3.117834438	0.960963939	-0.057445801	5.981044745	2.580397511	1.200792444	0.263986804	6.390341828	2.675893105	3.809237419	1.92950221	1.425985473	0.511959285	3.622723945	1.857074875	5.654033816	2.499280512	fam3c	Chr03	60043221	60043221	3.927800715	1.47705142	1	male	5.549575728	2.019674983	2.472403476	meanmale	1.014194576	meanfemale
TRINITY_DN127493_c0_g3_i4	0.000202285	0.000615173	3.955372109	2	1.983813425	6.01630292	2.588877208	3.542813151	1.824895379	11.81330173	3.562340339	2.460063304	1.29869544	2.656751262	1.409663162	8.757592937	3.130534393	2.421483734	1.275891312	8.955660753	3.162799879	8.225279997	3.040064791	NA	NA	NA	NA	2.151980269	1.544565279	1	male	8.753627667	3.007296712	3.129897502	meanmale	1.588515189	meanfemale
TRINITY_DN127495_c2_g5_i2	0.015262048	0.030010616	0.514465629	2	-0.9588534	1.466248	0.55212914	1.402794853	0.488304042	3.800987168	1.926374155	0.656674837	-0.606748921	1.219445565	0.286225359	1.770027328	0.823771635	0.628611525	-0.669759372	1.634349763	0.708716764	1.091159067	0.12586143	NA	NA	NA	NA	2.107913197	1.154553442	1	male	1.952554265	0.884398482	0.96543653	meanmale	-0.177068428	meanfemale
TRINITY_DN127496_c4_g2_i2	0.02642872	0.048415098	1.137982326	2	0.186478151	1.346273805	0.428971855	0.35213905	-1.505782873	1.092678973	0.127869602	0.193868463	-2.366849959	1.015121023	0.021651736	1.150255684	0.201954586	0.462613697	-1.112120113	1.984071005	0.988463657	1.539114052	0.622100143	rbfox3-like	Chr10	11992452	11992452	0.632018726	1.17548062	1	male	1.422478704	0.632344912	0.508508471	meanmale	-0.660988273	meanfemale
TRINITY_DN127498_c0_g1_i1	0.019450723	0.037133647	0.253394796	2	-1.980541199	0.474643924	-1.07508248	0.150287532	-2.734202768	0.391724412	-1.352089056	0.179270171	-2.479792639	0.595702312	-0.747336537	1.575483228	0.655794396	0.197436413	-2.340540006	0.629029885	-0.668799534	0.353699345	-1.499404548	NA	NA	NA	NA	0.790912775	1.349570948	1	male	0.684916159	0.275218245	-0.545790075	meanmale	-1.860827877	meanfemale
TRINITY_DN127500_c8_g1_i1	1.69E-06	7.51E-06	0.508963323	2	-0.974366399	3.3572853	1.747295142	0.909513204	-0.136833512	2.956495192	1.563887931	0.221586584	-2.174057559	1.133887317	0.181277276	1.634356784	0.708722962	0.450643773	-1.149940639	4.682738502	2.227352476	2.933995516	1.552866666	LOC100145027	Chr02	54880241	54880241	3.088214977	2.286952712	1	male	3.112974259	0.64491884	1.638339991	meanmale	-0.632586794	meanfemale
TRINITY_DN127501_c0_g1_i1	4.99E-07	2.44E-06	39.33611162	2	5.297782449	79.50346362	6.312945809	20.65773352	4.368610071	71.1592718	6.152979842	16.06266091	4.005639002	23.47773982	4.553221623	70.30519087	6.135559307	20.34270746	4.346439799	39.19109864	5.292454111	61.05347811	5.93200158	NA	NA	NA	NA	7.089096745	1.42123197	1	male	64.24250061	23.97539067	6.005458391	meanmale	4.583488436	meanfemale
TRINITY_DN127502_c1_g2_i1	2.64E-10	2.14E-09	9.619560566	2	3.265970991	25.81180427	4.689959086	6.520373024	2.704954502	28.11006338	4.813014801	8.421629099	3.074099338	10.48788011	3.390651194	23.79949563	4.572859094	5.988034652	2.58208257	32.98433128	5.043708951	29.64869116	4.889896513	NA	NA	NA	NA	5.17349085	1.77508235	1	male	28.07087714	8.20749549	4.811007379	meanmale	3.03695963	meanfemale
TRINITY_DN127503_c10_g8_i1	0.00535195	0.011836093	3.081668338	2	1.623711601	7.151227644	2.838190929	0.964075404	-0.052782105	10.05144909	3.329331601	4.79901904	2.262739537	3.03971385	1.603935519	5.318741609	2.411084951	2.216426581	1.148235574	6.246717487	2.643098284	7.090425968	2.825872302	NA	NA	NA	NA	1.604256366	1.31571561	1	male	7.17171236	2.820180643	2.842337743	meanmale	1.495838731	meanfemale
TRINITY_DN127503_c6_g1_i1	0.001804502	0.004460834	0.737757494	2	-0.438781425	2.772402913	1.471136939	2.470934327	1.305056667	3.411926058	1.770586381	2.408972648	1.268418013	3.042127834	1.605080778	7.836631516	2.970233662	1.166576874	0.22228138	8.651580267	3.112963674	5.607615632	2.487387465	drd4	Chr04	35746132	35746132	2.637578149	1.54002125	1	male	5.656031277	1.965273835	2.499815605	meanmale	0.974803755	meanfemale
TRINITY_DN127512_c7_g3_i1	0.003610009	0.008335907	1.291028916	2	0.368521314	2.114769319	1.080500301	0.807776235	-0.307972393	1.491373544	0.576641654	1.491656032	0.576914896	1.273452574	0.348745232	5.261831597	2.395565076	0.928545999	-0.106954714	3.982374944	1.993629058	3.089269093	1.627265543	NA	NA	NA	NA	0.728829049	1.457042324	1	male	3.187923699	1.158491951	1.672662354	meanmale	0.212372548	meanfemale
TRINITY_DN127512_c7_g4_i3	1.78E-06	7.89E-06	3.820710971	2	1.933841125	10.29380865	3.363704965	1.928150808	0.947217895	7.021232821	2.811724368	2.276574497	1.18686467	1.883430542	0.91336283	7.192175045	2.846428134	2.966100277	1.568567373	9.106467948	3.186891596	9.84317958	3.299124415	NA	NA	NA	NA	3.817200882	1.742656684	1	male	8.691372809	2.574993419	3.119600669	meanmale	1.364624771	meanfemale
TRINITY_DN127517_c0_g1_i2	2.17E-05	7.96E-05	0.088704415	2	-3.494850278	0.769563642	-0.377887454	0.210441064	-2.248511845	1.262454182	0.336231029	0.263897222	-1.921951931	0.589793071	-0.761719221	1.747812425	0.805550363	0.115192325	-3.117883498	1.140527039	0.18970065	0.919786654	-0.12062883	NA	NA	NA	NA	2.360125198	2.217640229	1	male	1.168028788	0.253605619	0.224199343	meanmale	-1.97877262	meanfemale
TRINITY_DN127520_c0_g3_i7	6.91E-10	5.28E-09	49.0558316	2	5.616352744	96.81821726	6.597206625	42.20720797	5.399417492	184.570509	7.528028245	15.61524761	3.964883541	27.17338897	4.7641226	123.1972296	6.944826004	48.01852487	5.58551918	245.8545082	7.941661	141.8489528	7.14821169	NA	NA	NA	NA	7.154614996	2.117121427	1	male	158.4578834	36.4140402	7.307956537	meanmale	5.186426876	meanfemale
TRINITY_DN127521_c6_g1_i1	5.64E-05	0.000191013	7.076704092	2	2.823077595	23.06658798	4.527732711	17.3133158	4.113810147	30.18244637	4.91563784	17.49896867	4.129197992	16.13238834	4.011888135	38.77849008	5.277184725	7.19394474	2.846783078	31.20726659	4.963810094	38.05663434	5.250076073	ubxn6	Chr01	74902024	74902024	5.413057472	1.315920401	1	male	32.25828507	13.04306433	5.011602311	meanmale	3.705222011	meanfemale
TRINITY_DN127523_c1_g2_i1	0.011649922	0.02365211	3.280521891	2	1.713925348	2.474121412	1.306916299	3.502198091	1.808260688	9.092254231	3.184638024	4.472163363	2.160972889	4.276728523	2.096507631	22.70236811	4.504770889	3.546545139	1.82641431	4.087461649	2.031205194	7.408319	2.889146222	NA	NA	NA	NA	3.483304682	1.276196399	1	male	9.15290488	3.815631401	3.19424545	meanmale	1.93195962	meanfemale
TRINITY_DN127525_c2_g1_i6	0.010874773	0.022230416	1.529363939	2	0.612931762	14.54670974	3.862620968	1.897051601	0.923758921	8.70044787	3.121089668	0.299626579	-1.738762488	1.568884568	0.649739209	5.837592811	2.545373582	9.652180271	3.270854861	7.219207868	2.851840545	10.83234109	3.437273167	NA	NA	NA	NA	3.828681828	1.602265644	1	male	9.427259876	2.989421392	3.236853802	meanmale	1.579914534	meanfemale
TRINITY_DN127525_c3_g1_i1	1.71E-07	8.98E-07	23.38244912	2	4.547354143	50.79424977	5.666593279	13.33220119	3.736843089	61.35133229	5.939022768	15.83833296	3.98534859	20.68330356	4.370394728	59.72692382	5.900309514	19.66544456	4.297590895	36.69488361	5.197507016	52.8968362	5.725109531	cript	Chr05	16065740	16065740	5.405729475	1.48829853	1	male	52.29284514	18.58034628	5.70854442	meanmale	4.215713249	meanfemale
TRINITY_DN127527_c1_g4_i4	0.000132079	0.000416274	1.218462007	2	0.285061267	4.278447629	2.097087431	2.121868581	1.085335305	2.450432861	1.293036619	1.125859028	0.171026195	1.739733355	0.798866204	4.779547308	2.256873981	1.318026705	0.398379602	3.697983513	1.886738793	3.954705001	1.983570082	NA	NA	NA	NA	3.844643976	1.358612764	1	male	3.832223262	1.504789935	1.93821926	meanmale	0.589657975	meanfemale
TRINITY_DN127531_c0_g1_i1	3.13E-10	2.50E-09	0.238754856	2	-2.066398019	1.271049913	0.346020685	0.384355443	-1.379486996	3.146073711	1.653552473	0.233879258	-2.096164176	0.255129763	-1.970696884	1.635056657	0.709340628	0.255790535	-1.966965214	2.667093946	1.415268643	1.832953578	0.874170248	NA	NA	NA	NA	2.092000122	2.943220086	1	male	2.110445561	0.273581971	1.077615974	meanmale	-1.869427696	meanfemale
TRINITY_DN127534_c3_g1_i3	7.29E-05	0.000241991	1.017926646	2	0.025633601	3.763261375	1.911983494	0.129370413	-2.950420384	5.282861801	2.40131967	0.747854722	-0.419170055	1.305288889	0.384369142	6.879307892	2.782263427	0.29742489	-1.749402711	1.749400422	0.806860547	1.826827397	0.869340331	NA	NA	NA	NA	0.48585314	2.458707782	1	male	3.900331777	0.699573112	1.963633839	meanmale	-0.515247044	meanfemale
TRINITY_DN127539_c4_g3_i4	3.80E-16	6.37E-15	0	2	NA	2.980618358	1.575611663	0	NA	3.397017517	1.764268658	0.086597056	-3.529538211	0	NA	7.957856853	2.992379948	0	NA	3.190477397	1.673772313	6.02876372	2.591862188	NA	NA	NA	NA	0.460729497	6.961548327	5	male	4.710946769	0.017319411	2.236047654	meanmale	-5.84316033	meanfemale
TRINITY_DN127546_c0_g1_i2	6.40E-07	3.07E-06	4.997446078	2	2.321191001	11.85024552	3.566845045	1.359413481	0.442984335	16.03202947	4.00288516	2.361812676	1.239894544	2.866840953	1.519461869	9.942451523	3.313601623	6.737361292	2.752183666	25.94149952	4.69718997	17.62269468	4.139362638	fam46a	Chr05	80205014	80205014	4.985617147	2.126957509	1	male	16.27778414	3.664574896	4.02484128	meanmale	1.873685218	meanfemale
TRINITY_DN127547_c0_g2_i3	0.006880301	0.014812442	1.260911759	2	0.334467317	2.458327734	1.297677263	0.430757095	-1.215053536	3.261374439	1.705480087	2.140948782	1.098250282	2.267928348	1.181375061	2.410544774	1.269359227	0.80168621	-0.318890437	3.097354832	1.631036667	4.248221176	2.086858879	NA	NA	NA	NA	3.948292527	1.159534412	1	male	3.095164591	1.380446439	1.63006274	meanmale	0.465239418	meanfemale
TRINITY_DN127549_c0_g1_i1	5.57E-07	2.71E-06	0.767162852	2	-0.382395232	5.074203429	2.343181359	1.737278448	0.796829005	8.994823209	3.169094926	3.074304551	1.62026009	2.41462005	1.271796193	14.7619897	3.883815284	1.141152627	0.190491762	6.712057235	2.746755018	9.470665892	3.243465867	NA	NA	NA	NA	3.448839926	2.300444019	1	male	9.002747893	1.826903706	3.170381445	meanmale	0.86947956	meanfemale
TRINITY_DN127554_c1_g1_i1	2.29E-17	4.30E-16	2.203333574	2	1.139687929	36.15419186	5.176091024	6.4587871	2.691263266	24.11475188	4.591844061	3.961627367	1.986093186	5.650675999	2.49842347	29.27041707	4.871371398	1.672169702	0.741721268	49.57044337	5.631408258	45.63619747	5.512106682	NA	NA	NA	NA	5.630205847	3.226819664	3	male	36.94920033	3.989318748	5.207475141	meanmale	1.996178564	meanfemale
TRINITY_DN127554_c1_g2_i1	2.51E-17	4.71E-16	5.537520952	2	2.469240252	28.73283071	4.844628227	5.630200359	2.493186264	21.71230565	4.44044103	5.392717717	2.431012518	4.235547944	2.08254862	43.3586604	5.438248279	2.327636756	1.218865933	54.65167839	5.772193898	48.81795597	5.609339985	dpys	Chr06	117944939	117944939	4.980717676	3.098876272	3	male	39.45468622	4.624724746	5.302128418	meanmale	2.209398697	meanfemale
TRINITY_DN127557_c4_g1_i2	0.000210685	0.000638423	0.349590969	2	-1.516260179	1.516454954	0.600702644	0.355441942	-1.492314166	1.852918646	0.88979954	0.989305761	-0.015511617	0.199236014	-2.327449642	4.158159437	2.055945077	0.408583688	-1.291296487	1.602144494	0.680004267	2.091317558	1.064412146	NA	NA	NA	NA	-0.073199801	2.223158895	1	male	2.244199018	0.460431675	1.166264905	meanmale	-1.118627708	meanfemale
TRINITY_DN127557_c7_g2_i1	0.004629282	0.010390667	3.52590141	2	1.817992135	10.86724958	3.441914946	9.71700129	3.28051116	8.647367647	3.112261027	5.211146162	2.38160072	6.702582621	2.744717098	7.700398475	2.944933103	6.66933454	2.737542818	33.32771956	5.0586507	15.0423482	3.910957893	NA	NA	NA	NA	4.01308822	1.252980278	1	male	15.11701669	6.365193205	3.918111094	meanmale	2.670226971	meanfemale
TRINITY_DN127561_c4_g2_i1	3.06E-08	1.81E-07	1.043194328	2	0.061007931	23.84786741	4.575788354	4.024245602	2.008718356	26.69730522	4.738622221	3.065673968	1.616204276	4.144215076	2.051098878	9.886687597	3.305487246	1.757127189	0.813218624	5.870623874	2.553513827	17.51033494	4.130134775	NA	NA	NA	NA	4.459586472	2.576149555	1	male	16.76256381	2.806891233	4.067179525	meanmale	1.489024558	meanfemale
TRINITY_DN127561_c5_g1_i1	0.000426378	0.001207669	3.077421232	2	1.621721931	8.965901554	3.164448659	11.20809627	3.486469348	26.17078525	4.709885308	7.378965595	2.883418589	10.13049691	3.340633036	21.60477	4.433277967	4.133554681	2.047382972	20.10282033	4.329326014	19.12410684	4.257320466	NA	NA	NA	NA	4.318965223	1.433143933	1	male	19.19367679	7.185706938	4.262566716	meanmale	2.845150175	meanfemale
TRINITY_DN127565_c0_g1_i1	5.65E-05	0.000191568	0	2	NA	0.79283537	-0.334906769	0.58404568	-0.775846884	2.029753205	1.021304323	0.375134135	-1.414521549	0.49106304	-1.026019853	2.950395285	1.560908255	0	NA	2.742259767	1.45536524	1.374542329	0.458951335	csnk1d	Chr10	12703607	12703607	-0.060791627	2.71738313	1	male	1.977957191	0.290048571	0.984084139	meanmale	-1.785136271	meanfemale
TRINITY_DN127565_c0_g3_i1	7.19E-05	0.000238865	0.451673813	2	-1.146646823	1.736625413	0.796286601	0.918466616	-0.122700811	3.191977308	1.674450395	0.294966807	-1.76137548	1.737546057	0.79705122	5.372369126	2.425558433	0.263946395	-1.921683133	4.139962281	2.049617623	3.647694508	1.86698491	hmgcll1-like	Chr05	88279793	88279793	0.553770976	2.314925423	1	male	3.617725727	0.733319938	1.855122914	meanmale	-0.447288609	meanfemale
TRINITY_DN127567_c6_g2_i1	8.03E-05	0.000264121	429.7439133	2	8.747333396	1071.549842	10.06548324	478.4208791	8.902136542	982.2481577	9.939943747	360.0045734	8.491871424	276.0623445	8.108850304	558.3325408	9.124980832	431.1843705	8.752161074	897.8951366	9.810403155	811.691124	9.664787027	NA	NA	NA	NA	9.621257292	1.11873936	1	male	864.3433602	395.0832162	9.755460893	meanmale	8.626013114	meanfemale
TRINITY_DN127570_c4_g1_i11	0.001077006	0.002799223	2.748769426	2	1.458785895	7.523696908	2.911441731	7.164785655	2.840923545	8.796681101	3.136959312	3.247483386	1.699322145	6.1950173	2.631108311	8.018342467	3.003304037	2.759931185	1.464632296	14.18635326	3.826431873	7.967693401	2.994162133	NA	NA	NA	NA	5.248417151	1.091404315	1	male	9.298553427	4.42319739	3.217021809	meanmale	2.145122242	meanfemale
TRINITY_DN127579_c0_g1_i1	0.015677773	0.030755274	3.73540652	2	1.901265258	3.73446723	1.900902439	1.016346024	0.023391664	3.16033654	1.660078197	0.549727853	-0.863210517	0.809563516	-0.30478382	2.891853979	1.531994707	1.701207075	0.76655876	4.922727983	2.299458022	3.000434018	1.585171204	pgm1	Chr04	78592555	78592555	3.350997093	1.175482512	1	male	3.54196395	1.562450198	1.824590259	meanmale	0.643902538	meanfemale
TRINITY_DN127590_c7_g9_i1	0.000189842	0.00058033	0.183897481	2	-2.443026377	0.761450548	-0.39317775	0.411345669	-1.281576841	0.779761726	-0.358894752	0.264208446	-1.920251509	0.298695226	-1.743253915	0.546835526	-0.870821122	0.042985957	-4.539990764	1.369527075	0.453677788	1.188117287	0.248677261	NA	NA	NA	NA	1.203765399	1.939415043	1	male	0.929138432	0.240226556	-0.105879271	meanmale	-2.056932022	meanfemale
TRINITY_DN127591_c1_g1_i1	2.26E-11	2.13E-10	13.99341754	2	3.806676442	124.2124108	6.956665519	15.65933031	3.96895061	51.93355197	5.698594996	7.155570338	2.839066762	16.702387	4.061982393	45.44104305	5.505924046	20.21203502	4.33714268	115.0014836	6.845508663	57.01838389	5.833355243	Xetrov90025478m	Chr10	34797339	34797339	6.200946617	2.411592456	1	male	78.72137466	14.74454804	6.298685341	meanmale	3.88211948	meanfemale
TRINITY_DN127594_c4_g2_i1	0.001149299	0.002969627	6.107559874	2	2.610596102	10.59734403	3.405630828	6.209779808	2.634542113	18.8834209	4.23904824	6.913501433	2.789416567	9.05000296	3.177918264	20.58288921	4.363373602	7.13819737	2.835559792	22.85883218	4.514679795	17.29396602	4.112196855	NA	NA	NA	NA	2.13950562	1.350340181	1	male	18.04329047	7.083808289	4.173398551	meanmale	2.824545535	meanfemale
TRINITY_DN127599_c2_g2_i1	1.45E-07	7.70E-07	0.457192945	2	-1.129124954	1.622626833	0.698331251	0.278906887	-1.842144536	2.342461221	1.228025165	0.119428437	-3.065781699	0.156335789	-2.677280011	5.438015644	2.443080302	0	NA	1.2571649	0.330173898	1.859808428	0.895154022	NA	NA	NA	NA	0.240439303	3.610782756	3	male	2.504015405	0.202372812	1.324301052	meanmale	-2.304199901	meanfemale
TRINITY_DN127599_c2_g3_i3	2.15E-12	2.31E-11	0.169700656	2	-2.558935953	3.167577387	1.663379866	0.440937783	-1.181352991	3.897640366	1.96260098	0.197019507	-2.343589616	0.596405492	-0.745634552	4.302012951	2.105011868	0.264449698	-1.918934767	1.944307742	0.959256585	4.196079708	2.069042083	NA	NA	NA	NA	2.838411194	3.39783059	3	male	3.501523631	0.333702627	1.808024025	meanmale	-1.582932785	meanfemale
