gid	gname	chr	start	end	logCPM	logFC.FB.MB	logFC.FL.ML	logFC.FO.MT	PV.FB.MB	PV.FL.ML	PV.FO.MT	FDR.FB.MB	FDR.FL.ML	FDR.FO.MT
TRINITY_DN135555_c3_g2_i2	NA	NA	NA	NA	2.34352662839884	0.0626914180957357	-0.0636003448600487	3.02805030175798	0.870264714419717	0.878912854019241	3.11495457150305e-12	1	0.987729740720247	2.93444862557037e-11
TRINITY_DN180364_c0_g1_i1	NA	NA	NA	NA	-0.156041317773601	-5.76993827216123	-5.34515411347929	-7.93535753914606	0.000369827449378741	0.0194283034892381	1.25578540566428e-05	0.0676600461811684	0.181688740138322	4.50912936599457e-05
TRINITY_DN121902_c0_g1_i2	NA	NA	NA	NA	4.70907239081552	-0.13497136087842	-0.00930995515310218	2.02038745753949	0.731084427359395	0.981198387560779	1.76418393082723e-07	1	1	8.86209272944485e-07
TRINITY_DN130008_c0_g2_i4	NA	NA	NA	NA	3.24993349515034	0.100793879256854	2.00047801457537	-1.70488604999369	0.779849254616227	7.16749952766144e-08	2.37603052580822e-06	1	2.41051968489664e-05	9.88665346379064e-06
TRINITY_DN116707_c0_g1_i1	NA	NA	NA	NA	2.89070151506024	0.0711375605035246	1.06455631261315	5.62148246814143	0.884678048957976	0.0310291135553615	6.27736312851008e-16	1	0.226673445616889	8.90313415775244e-15
TRINITY_DN128284_c0_g1_i3	NA	NA	NA	NA	2.47070648969053	-0.140718741085933	2.59158864713471	4.64879960193941	0.651521218773685	0.142074924939725	3.25078421877494e-19	1	0.477858785611286	6.54168656740014e-18
TRINITY_DN126227_c0_g1_i1	NA	NA	NA	NA	1.71445619110844	-0.162133802816145	0.364212807130134	2.43289301766843	0.678994324412736	0.392816130870345	1.75427146188638e-06	1	0.729604503229042	7.47405759019052e-06
TRINITY_DN107217_c0_g2_i1	NA	NA	NA	NA	0.466230557491962	-0.193038766574229	-0.0138335341269214	2.130873369279	0.65848816660729	0.979274686604445	4.59177153276167e-05	1	1	0.000147125893877519
TRINITY_DN135612_c2_g11_i1	NA	NA	NA	NA	3.31772957065404	-0.153575602613819	0.361236221552069	2.99848738794787	0.816995209008483	0.604706601046321	2.46086233330489e-05	1	0.866368178840776	8.31568714865212e-05
TRINITY_DN125710_c0_g2_i2	NA	NA	NA	NA	4.44852463732749	-0.177084141686126	1.29792830069974	-4.39224299766444	0.554215255246757	0.000257935936924199	1.41457768902516e-37	1	0.0133457045825876	1.34961747245468e-35
TRINITY_DN128836_c0_g1_i1	NA	NA	NA	NA	0.672258093504292	0.157397358664002	0.0879474568495517	3.17325566753483	0.716382252303361	0.889333416132983	6.49728193665274e-08	1	0.991734759409291	3.48781665015247e-07
TRINITY_DN111831_c0_g2_i1	NA	NA	NA	NA	2.67489246286208	0.0601754471823512	0.376953560512216	2.89104236643193	0.916295320247193	0.767112777698047	2.03277215499803e-10	1	0.9450169086065	1.55021924121944e-09
TRINITY_DN112287_c0_g1_i1	NA	NA	NA	NA	3.35398954613178	-1.02415199355148	0.372665822775174	-6.09795037039664	0.062267506892529	0.538295650211596	7.33130691210488e-23	1	0.828822505948438	2.10286580458616e-21
TRINITY_DN124770_c0_g1_i3	NA	NA	NA	NA	2.99269733602792	-0.122557431189765	-4.48182901181109	5.95524828920476	0.747161276556847	1.45655082577067e-08	6.70302027138134e-32	1	6.87517543287014e-06	3.96362110772561e-30
TRINITY_DN67021_c0_g1_i1	NA	NA	NA	NA	0.546154485020319	-0.27295015047096	-0.742164658203804	-3.17265106064556	0.556404504086594	0.207984476806758	2.61874839330558e-10	1	0.564530475640958	1.97415033684187e-09
TRINITY_DN117355_c1_g1_i1	NA	NA	NA	NA	1.68249989065265	0.294973755255579	0.867634183453714	3.96356722070925	0.566527809228507	0.149173498410804	1.19266907753732e-11	1	0.486958623482489	1.05347214481752e-10
TRINITY_DN127193_c5_g1_i4	NA	NA	NA	NA	0.302106189856266	1.98212997282191	2.56109720760211	5.78782984794919	0.244342258924042	0.199989127090245	0.00414445676943986	1	0.556996486224759	0.00889207411337954
TRINITY_DN130576_c1_g7_i1	NA	NA	NA	NA	1.21697177830035	-0.295194171144179	-0.149938485964094	3.41010011095533	0.498348631881286	0.785789322573484	2.86877288792232e-13	1	0.952809701217673	3.05317779072587e-12
TRINITY_DN78663_c0_g2_i1	NA	NA	NA	NA	-0.212672256806379	-5.32208366227589	-4.41524772578808	-8.00035630819615	0.00141099474477079	0.058330056516525	2.53117704435704e-05	0.114969823270883	0.310090924832465	8.53186148564597e-05
TRINITY_DN111891_c0_g1_i4	NA	NA	NA	NA	0.324640888608044	-0.437236784872171	-1.77146932722479	3.5570480085588	0.622261229496113	0.092020194111615	0.00103916592150204	1	0.391070332271367	0.00251484118220427
TRINITY_DN121675_c2_g1_i3	NA	NA	NA	NA	3.67569517926683	-0.386297649352883	1.77384883085531	2.26448341033672	0.514269928364833	0.00517400518879618	0.00058720373974915	1	0.0878275139460955	0.00149552410241867
TRINITY_DN134440_c4_g1_i1	NA	NA	NA	NA	1.87895812682503	0.237304952538413	-0.965904292853457	4.21776024219986	0.633823299265785	0.0825100238166207	3.70869331539567e-14	1	0.369678836094047	4.37258517312536e-13
TRINITY_DN129196_c5_g2_i2	NA	NA	NA	NA	3.74640556700584	-0.0745424569690819	0.0819834289424241	3.4400698228026	0.837617158964349	0.839893690657542	1.52881629128973e-14	1	0.973707318125581	1.87307842974273e-13
TRINITY_DN111665_c0_g1_i1	NA	NA	NA	NA	-0.074605689716529	-0.775098681306818	-0.39805380576821	4.37831750216927	0.0995065694467344	0.778246504955937	5.85543769675509e-07	1	0.949903471208069	2.71434443885589e-06
TRINITY_DN87232_c0_g1_i1	NA	NA	NA	NA	1.1645993750709	0.181929282243304	-0.452272596691916	3.92658142471965	0.797612143043718	0.477963630441251	0.000972058528989023	1	0.791890289500009	0.00236552412467888
TRINITY_DN125761_c2_g2_i1	NA	NA	NA	NA	4.3542052788972	-0.351818717009195	0.0636620213487312	-2.42529611826814	0.163544430218049	0.832603655392056	6.65279870005587e-22	1	0.971753808680275	1.7462785270732e-20
TRINITY_DN122374_c1_g1_i4	NA	NA	NA	NA	5.09976140207123	-0.153256289559131	-0.188634485581331	-2.34866490402405	0.514061553499801	0.470225000730797	1.23567589888653e-21	1	0.786959082503007	3.16325975828182e-20
TRINITY_DN128528_c0_g3_i1	NA	NA	NA	NA	0.112704587541004	0.595452438793133	0.175169930823049	2.16479155570674	0.316290939277554	0.782339727094207	0.0023637757821306	1	0.951225658601257	0.00533311424890765
TRINITY_DN126283_c0_g2_i1	NA	NA	NA	NA	0.414149277738023	0.394838296299103	-1.74115994595703	2.33285884742888	0.600756322669145	0.0463994967326778	0.00442702137582591	1	0.276312186718171	0.0094381149062279
TRINITY_DN127561_c4_g3_i1	NA	NA	NA	NA	5.72568934245391	0.286709245592599	-6.60789573653484	0.627952279904522	0.66321013315396	1.33514874575993e-12	0.3520940702884	1	2.11306923556887e-09	0.437333962472157
TRINITY_DN133240_c2_g4_i1	NA	NA	NA	NA	2.51326188391017	-0.156010045626426	-0.644199118017765	2.35529779962203	0.712779793119892	0.204568489680236	2.34556539736655e-07	1	0.561928597534803	1.15687327252332e-06
TRINITY_DN129473_c0_g3_i1	NA	NA	NA	NA	9.51168290264612	-0.119935804496658	0.274917680285608	2.19500658700953	0.729949417382826	0.454260046535186	1.46076489825124e-09	1	0.775696023865776	9.90720433260637e-09
TRINITY_DN129523_c0_g4_i3	NA	NA	NA	NA	7.24261614034209	-0.12704819338097	-6.41819333029018	0.821160147559854	0.886697066553875	1.78328417277838e-06	0.401698682981277	1	0.000329126025953449	0.487206557526541
TRINITY_DN134660_c1_g2_i1	NA	NA	NA	NA	3.06374590398706	1.65552772345797	-0.67250584601752	-8.28875906290784	0.00970267339606318	0.485128332755807	2.66427473560948e-26	0.307118150260094	0.796403294835093	1.02111555215916e-24
TRINITY_DN131491_c0_g1_i5	NA	NA	NA	NA	-0.095159129382113	1.02170921193115	-1.74269419851038	-7.97406599983798	0.375589138985555	0.38483987130305	1.20887062458409e-15	1	0.723891717630262	1.66793149509923e-14
TRINITY_DN131751_c4_g3_i1	NA	NA	NA	NA	3.32573404846442	0.000933995704457097	-0.319906120656628	2.41257893219259	0.997527118655265	0.327279823784527	1.47265414348975e-11	1	0.686439645078241	1.28935111391447e-10
TRINITY_DN109913_c0_g1_i1	NA	NA	NA	NA	2.21764670765256	1.58291693819382	2.26320887835043	-8.02978600759693	0.11564862170007	0.00421410714958214	4.62084801470358e-20	1	0.077146053505965	1.00504378201778e-18
TRINITY_DN130900_c2_g1_i1	NA	NA	NA	NA	4.79640254889451	-0.0605484672548632	0.260231280401592	2.89392140935929	0.800353127826883	0.309046517344989	5.16345680473889e-29	1	0.668615032901811	2.42448176843804e-27
TRINITY_DN110915_c0_g2_i1	NA	NA	NA	NA	2.05325915620954	-1.38095110845725	-3.59035961224857	-6.39759013257852	0.151090694131681	0.0709952238425715	7.86074425931581e-26	1	0.343059835319399	2.8657632018549e-24
TRINITY_DN126421_c2_g1_i1	NA	NA	NA	NA	5.33323803024975	0.0392344319678934	-0.332766735439884	-2.75437559107706	0.849664373954967	0.166112373526491	2.19850851562528e-39	1	0.51076318539592	2.31058092237883e-37
TRINITY_DN115057_c0_g1_i2	NA	NA	NA	NA	0.427638429970962	0.578440123825458	2.36465196435459	2.18361160107083	0.391805947988427	0.00851622192548987	0.00399451092926295	1	0.115504394148571	0.00859434758511153
TRINITY_DN15800_c0_g2_i1	NA	NA	NA	NA	0.71152584997943	-0.711491307178827	0	-10.1143301529863	0.532120444576055	1	3.87892416861499e-25	1	1	1.32271805775141e-23
TRINITY_DN132859_c7_g1_i1	NA	NA	NA	NA	2.61231920002081	-0.209946779253402	-1.04285740031862	2.52362746983673	0.670538822702624	0.0668496922410493	1.17046490789615e-05	1	0.332793473694525	4.23157193589708e-05
TRINITY_DN130427_c1_g1_i10	NA	NA	NA	NA	5.37110914671454	0.113594137690078	-0.356685975476734	-2.3158174537696	0.702218511327927	0.265484201011034	9.13862303647236e-14	1	0.627832682447207	1.03148027273332e-12
TRINITY_DN103197_c0_g1_i2	NA	NA	NA	NA	1.72257578818903	-5.22694730563359	-6.56023155826627	-8.31050592066053	0.000745732190622146	0.00420487575911419	4.2792569823098e-06	0.0922844926593566	0.0770655192772257	1.6968814901849e-05
TRINITY_DN114530_c0_g7_i1	NA	NA	NA	NA	0.828139757201076	1.44680048258752	-1.7245799879771	-7.82933794761711	0.158581066296841	0.389395996116257	3.06347011041344e-14	1	0.726690662100845	3.63415623107026e-13
TRINITY_DN130566_c10_g1_i2	NA	NA	NA	NA	2.43575100154583	1.81267289303152	0.770726674318013	3.22354026361208	0.0109598806633682	0.298784175784953	2.33891655146909e-05	0.333192756212341	0.65904347476588	7.95054324918203e-05
TRINITY_DN126027_c5_g2_i1	NA	NA	NA	NA	0.275684293792259	-4.78314313392708	-5.59033108007533	-8.50840914998875	0.00157676315743481	0.0139895203152249	3.66981771833767e-06	0.117285143604283	0.152445542357686	1.47676406987549e-05
TRINITY_DN134970_c0_g1_i1	NA	NA	NA	NA	4.74245478593548	0.263544052111201	-0.0981380381183735	2.65375512102099	0.472674537071379	0.802911806485634	9.44378922327787e-12	1	0.959781324362017	8.44417245105653e-11
TRINITY_DN49623_c0_g1_i1	NA	NA	NA	NA	1.4089773895893	0.3876253464779	-0.989213922405018	-2.47835351173874	0.494290215727032	0.251466951708317	0.000120054757517924	1	0.614633170347258	0.000352128338713587
TRINITY_DN121284_c0_g1_i2	NA	NA	NA	NA	3.06912951883547	0.278386294917641	0.916856805036965	-5.89578554865561	0.392555320567967	0.047621476462341	3.84340113559828e-52	1	0.279071618574525	7.83384148130846e-50
TRINITY_DN133247_c2_g4_i1	NA	NA	NA	NA	2.78988836488225	0.314515510827161	0.501541691192042	2.63567698536011	0.243641530958112	0.109047588395639	1.34197208829519e-17	1	0.423243705393056	2.28840727052805e-16
TRINITY_DN116980_c0_g2_i1	NA	NA	NA	NA	4.18481560134413	-0.16929606806478	-0.0919780748965663	3.57646395953885	0.625529943075982	0.814222011159049	2.73220722507282e-19	1	0.96534804610383	5.53122914902817e-18
TRINITY_DN126946_c0_g1_i1	NA	NA	NA	NA	0.275664499848018	1.62399294937036	-2.01804959547584	-8.29226044197698	0.171417872276872	0.361753349958493	8.73685403653309e-07	1	0.712070865671537	3.93743815499033e-06
TRINITY_DN97333_c0_g1_i1	NA	NA	NA	NA	2.45504624919144	-0.146367582113052	0.986333232012604	2.96360399995065	0.716124566510361	0.138238663771124	1.69867637742162e-10	1	0.472233525744299	1.30953833623291e-09
TRINITY_DN117404_c0_g1_i1	NA	NA	NA	NA	6.11732484318223	-0.113244568391457	-1.13657240217382	-2.42570466293679	0.703984720659717	0.000522352014311752	7.28815289076242e-15	1	0.0213746334509585	9.27128858278784e-14
TRINITY_DN122144_c1_g4_i2	NA	NA	NA	NA	1.57766556094135	0.0208428483495961	0	3.26401266583246	0.958645610289549	1	1.48240992230359e-08	1	1	8.70075020933204e-08
TRINITY_DN133194_c0_g3_i3	NA	NA	NA	NA	6.44197827303412	0.209132770118577	-0.744378205487376	4.56300861086602	0.573535591652759	0.234177027636555	9.71435947741646e-26	1	0.594670403828364	3.47559629973258e-24
TRINITY_DN126987_c3_g2_i2	NA	NA	NA	NA	5.37528388724578	0.306019435601524	-0.229916206295602	-3.15107107155075	0.43038919372268	0.655370778014191	2.29750552197655e-11	1	0.89239084885226	1.96173868831416e-10
TRINITY_DN126159_c0_g1_i2	NA	NA	NA	NA	2.41522761612465	0.180966875373146	1.1429892127393	2.0655000144205	0.720482956766597	0.0445811669361487	0.000211936538335698	1	0.272394925198612	0.000591080394311387
TRINITY_DN131626_c2_g1_i1	NA	NA	NA	NA	2.7640855086238	-0.467694629229377	0	3.87400370394502	0.183800570978811	1	0.000516103282609497	1	1	0.00133043583583487
TRINITY_DN131258_c0_g1_i1	NA	NA	NA	NA	3.85630192261517	0.128982321010093	1.06419183374986	-4.666209200115	0.663479747301929	0.0555509951303184	3.59685758734968e-42	1	0.30181735136939	4.52212399007678e-40
TRINITY_DN102628_c0_g1_i1	NA	NA	NA	NA	2.46900457499876	-0.89697935448397	-4.1173622772003	-4.55457085389615	0.361573348945188	0.00110568016749288	1.17316929341022e-05	1	0.0353305521453635	4.23964000526554e-05
TRINITY_DN116053_c0_g1_i1	NA	NA	NA	NA	2.58070975007847	0.040576481911827	-0.386427922333761	3.39261747479726	0.910113255421275	0.359257794218024	2.48582158551467e-15	1	0.712070865671537	3.32907066989906e-14
TRINITY_DN115856_c0_g1_i2	NA	NA	NA	NA	4.75914221734381	0.102227502873394	-0.334206487538957	-2.3678185261128	0.668212419803576	0.183550233143464	1.56724118079203e-23	1	0.535271951303372	4.75921263760829e-22
TRINITY_DN113088_c0_g1_i3	NA	NA	NA	NA	3.46089741747737	-0.407157054666074	-0.537045057523163	6.85249782216638	0.307742870793063	0.193667042763846	6.75461621463293e-51	1	0.549538350399076	1.27980950179365e-48
TRINITY_DN129653_c0_g1_i1	NA	NA	NA	NA	2.60009282059273	0.101443340656522	-1.11489636458906	2.67784395413581	0.744528673828389	0.00349712060187066	8.34137414798627e-13	1	0.0690741554209892	8.38343935194511e-12
TRINITY_DN131435_c1_g2_i1	NA	NA	NA	NA	5.42427862229417	0.258351303122941	-0.146666966842783	3.82269068581162	0.605150614338002	0.777350942810957	3.25036602977698e-08	1	0.949499573992318	1.81735448942539e-07
TRINITY_DN87915_c0_g2_i1	NA	NA	NA	NA	4.96981481289998	0.157607393557791	0.0695406494674927	-3.82988010702988	0.724740920800395	0.878150208841339	2.19980439857034e-15	1	0.987570279588539	2.96373246587557e-14
TRINITY_DN126527_c2_g1_i1	NA	NA	NA	NA	5.79175242557038	0.286109962756113	-0.0334434312957091	2.43711268253525	0.325824978414595	0.911211339014692	2.29306521306064e-13	1	1	2.46681005827255e-12
TRINITY_DN124265_c0_g1_i2	NA	NA	NA	NA	7.37397257552847	-0.00638982092146974	-0.249733313360183	-3.23783622620321	0.980270891022216	0.366225831569709	3.2361915294339e-31	1	0.712070865671537	1.81018156131848e-29
TRINITY_DN130193_c7_g4_i1	NA	NA	NA	NA	2.24684986038825	0.481173789834135	-0.950797110155665	3.81016206639173	0.593997999094214	0.359474347902086	0.00101802007999517	1	0.712070865671537	0.00246732999299793
TRINITY_DN121209_c1_g1_i1	NA	NA	NA	NA	6.09251242461344	-0.0476725790946373	-0.279455747171616	-2.52552113893314	0.84459186349829	0.293029701271396	2.66319566169816e-23	1	0.654284979159465	7.92624770774214e-22
TRINITY_DN128891_c1_g1_i1	NA	NA	NA	NA	3.69033705300113	-0.136531517984161	-0.0400152224514475	-2.05201504471781	0.633449018509064	0.895336862311521	8.00006860081355e-13	1	0.993567262548628	8.05847419336909e-12
TRINITY_DN127605_c5_g3_i1	NA	NA	NA	NA	0.957614389437447	0.0181626973913426	0.272773579583723	3.43790510847788	0.977213860013268	0.71095140933562	2.55034530297523e-06	1	0.921483171219523	1.05580920720955e-05
TRINITY_DN106464_c0_g2_i1	NA	NA	NA	NA	2.07229370011749	-0.136239693168869	-0.380922036438449	-2.44677280702847	0.675572476463599	0.334760431800034	7.66224649474825e-11	1	0.693436932836952	6.1501414660263e-10
TRINITY_DN131694_c0_g1_i1	NA	NA	NA	NA	2.75341345241983	0.793798078487145	-0.313216785605694	-2.92160744062128	0.0834541517610009	0.543549573839634	2.15040827270574e-09	1	0.832198278410571	1.42434107772398e-08
TRINITY_DN124258_c0_g2_i1	NA	NA	NA	NA	0.951358418934169	0.305741470765216	0.190537336567459	-3.11642928166275	0.426029837115703	0.66844676998323	1.33268735786918e-07	1	0.899196684775269	6.83100654666988e-07
TRINITY_DN115840_c0_g1_i2	NA	NA	NA	NA	4.65055478038546	0.248192821875804	-0.350640750934717	-2.89262468710417	0.40760862783084	0.262934408083939	1.70724193289861e-22	1	0.624856135183567	4.69666096161933e-21
TRINITY_DN180116_c0_g1_i1	NA	NA	NA	NA	-0.00569712848533699	-5.90651337008388	-5.52291280378829	-7.06332428690994	0.000302291569196022	0.0162544194697035	5.37841188917186e-05	0.0611515388663081	0.165402857727826	0.000169683597418115
TRINITY_DN74700_c0_g2_i1	NA	NA	NA	NA	0.012935975217686	0.192994218609719	0	4.11405606623416	0.701158175599605	1	0.000297458836293243	1	1	0.000803849938777592
TRINITY_DN124452_c0_g1_i2	NA	NA	NA	NA	1.68621291791767	1.56138907880123	-2.16643278231937	-2.95340161287129	0.0221766158210903	0.0249453760871915	1.60694105768304e-06	0.579846305798285	0.205497655733585	6.89109804860728e-06
TRINITY_DN209985_c0_g1_i1	NA	NA	NA	NA	0.222927338239577	2.83658389562394	2.37692311072154	3.26501767151344	1.77442571542428e-06	0.00144928600436559	6.22772993405114e-07	0.00207569234232566	0.0416808990850014	2.87158652743181e-06
TRINITY_DN126507_c0_g1_i2	NA	NA	NA	NA	4.27140798083209	-0.231887931836495	-1.76703087511945	-2.49828530063051	0.527750998740066	0.000782680659348083	1.21942391708463e-10	1	0.027707925183895	9.57356302572568e-10
TRINITY_DN123479_c1_g1_i4	NA	NA	NA	NA	10.7791207057459	2.0254823111172	-0.21887351059374	2.92053005073784	0.00350220060018292	0.746014743101443	0.00134301005232155	0.169472494870362	0.937632798336988	0.0031791030668407
TRINITY_DN119995_c0_g1_i3	NA	NA	NA	NA	2.31205685891022	0.0594919086279717	-4.98748238432816	-5.47251120102266	0.899082471413853	0.00446218748805886	6.8369214469929e-14	1	0.0798124941349627	7.84758410969897e-13
TRINITY_DN209603_c0_g1_i1	NA	NA	NA	NA	6.86692482964668	-0.159984692683747	-0.0427853710178588	-2.23439861975973	0.591885217655571	0.891492912271828	2.92412971095372e-13	1	0.992357306316978	3.10840418305847e-12
TRINITY_DN2947_c0_g2_i1	NA	NA	NA	NA	8.40276916586632	4.47657751249112	1.20730531486912	-4.14006668643627	0.00119123706685049	0.326301931079159	0.00192743135211157	0.11051804580556	0.685122011525266	0.00442394988300306
TRINITY_DN4068_c0_g1_i1	NA	NA	NA	NA	-0.190507906427333	-6.31558698189067	-4.82649699883247	-7.82005158798713	0.000162978303342562	0.0356995078051039	1.68676931081982e-05	0.0473057344589971	0.242981762795931	5.90764492418735e-05
TRINITY_DN130867_c0_g1_i2	NA	NA	NA	NA	2.849039801523	0.135486977974579	-0.507208480906716	-2.04553731403549	0.739534980883127	0.293084652251621	5.35056125422347e-07	1	0.654284979159465	2.4931910381864e-06
TRINITY_DN130196_c2_g2_i1	NA	NA	NA	NA	4.63013678022394	-0.525765488174358	-0.891765167964426	-3.79056961302057	0.0124835084562877	6.82782944725212e-05	1.66232742175754e-63	0.367069721329423	0.00513136176755079	5.59061491029833e-61
TRINITY_DN122751_c0_g1_i2	NA	NA	NA	NA	1.71615025792514	-0.297582877083883	-0.123161683078722	2.56583112697369	0.397112362555384	0.746320964450741	2.25013707938677e-09	1	0.937632798336988	1.48527816783369e-08
TRINITY_DN121554_c1_g10_i1	NA	NA	NA	NA	2.67650081714225	0.393343842882442	-0.760072927943641	-2.582527533682	0.172548532820411	0.0825371034535193	6.87234166460187e-17	1	0.369678836094047	1.09021434248888e-15
TRINITY_DN134174_c1_g1_i3	NA	NA	NA	NA	5.90245087015225	0.0390812962478296	0.735204823684955	2.59501180602001	0.894765340527159	0.02976088515074	1.52095488151876e-16	1	0.222606787595402	2.32639517266983e-15
TRINITY_DN133763_c2_g2_i1	NA	NA	NA	NA	6.01886475662533	-0.672021579964771	1.85175440225713	-4.08079893249533	0.315875484120087	0.00656429700510836	7.50941747114374e-08	1	0.100743294527929	3.99290270871783e-07
TRINITY_DN126865_c1_g8_i1	NA	NA	NA	NA	1.6255070657454	0.548911461041968	1.28272093376654	2.26050346787727	0.194999621374856	0.00654878317984063	4.96391829394601e-07	1	0.100682863687778	2.32916326645653e-06
TRINITY_DN131807_c4_g1_i1	NA	NA	NA	NA	0.267079999156765	0.815904503890142	-0.732054384427421	2.67838672962338	0.175746893378564	0.201041941754244	1.37310363369272e-05	1	0.558075172805124	4.89770028695513e-05
TRINITY_DN133577_c1_g4_i3	NA	NA	NA	NA	5.48124225247588	-0.393226286236401	0.492014106868248	3.66374773318054	0.37282619582198	0.283829180740563	4.05732595977704e-13	1	0.646733138616019	4.24096173068381e-12
TRINITY_DN22053_c0_g2_i1	NA	NA	NA	NA	0.894560030087901	0.0127446767617449	-1.83781362863281	4.73071226460736	0.968952449035264	0.365938529782017	1.36239065488649e-19	1	0.712070865671537	2.83708363542732e-18
TRINITY_DN136338_c5_g1_i1	NA	NA	NA	NA	5.91608845811756	0.0172832291808443	0.122383715163855	2.4345523967861	0.958218772502603	0.728703295533903	3.47415849325602e-12	1	0.930088931100637	3.24443714894318e-11
TRINITY_DN125423_c4_g2_i5	NA	NA	NA	NA	2.28506317940953	-0.668612455997048	-1.05422605860856	-3.16025567307792	0.27742541517808	0.107745111537129	4.86578614438641e-07	1	0.421054688071489	2.28630765306875e-06
TRINITY_DN119985_c0_g2_i1	NA	NA	NA	NA	2.60795660051867	1.59498735601204	-0.560830651798735	4.32098315026113	0.0858769001988288	0.551936881835878	0.000119661342270545	1	0.837092275740941	0.000351120154218023
TRINITY_DN134440_c3_g5_i1	NA	NA	NA	NA	3.33500438756934	0.223887115653277	-0.837246330481411	4.37587039508518	0.603848700175562	0.0774294275375097	8.18871744013962e-19	1	0.358333396344098	1.58387809293283e-17
TRINITY_DN107602_c0_g3_i1	NA	NA	NA	NA	8.62393648167841	-0.618008172789781	-6.76319634501063	5.3525015058582	0.483868759113757	2.20966703239665e-09	2.71465262931268e-05	1	1.41893567558153e-06	9.09221075459452e-05
TRINITY_DN128199_c1_g1_i1	NA	NA	NA	NA	6.16604282260641	-0.294234335455951	-0.489458037439267	2.37432617846968	0.455800542231599	0.245591814424734	1.06203329751954e-08	1	0.608369062215329	6.34836833365102e-08
TRINITY_DN109210_c0_g1_i1	NA	NA	NA	NA	3.66107152051586	0.0827156827009383	0	2.67514947950234	0.792694340611746	1	0.0237459880892522	1	1	0.0424029872928474
TRINITY_DN134521_c1_g13_i1	NA	NA	NA	NA	3.1386208437055	-0.230985367247915	-0.797107589563626	-2.99116118101503	0.803378832190737	0.421724025670741	0.00266050150795089	1	0.750180820540251	0.00593538914356706
TRINITY_DN120902_c0_g1_i1	NA	NA	NA	NA	7.21182907034958	-0.0798134994301146	0.558039364749153	-4.22145120518607	0.793836284515982	0.0837011814272044	1.25654689962423e-33	1	0.372206976503581	8.45184858359747e-32
TRINITY_DN128465_c0_g5_i9	NA	NA	NA	NA	6.10624759336861	2.50332326294131	-0.455518274594697	1.65249797047356	4.34149057329499e-05	0.461702479216069	0.00539556801487244	0.0204925971709652	0.780676330669552	0.0112594242953652
TRINITY_DN105601_c0_g1_i1	NA	NA	NA	NA	6.37007703430309	-0.0472786717882051	-0.218138353541191	-4.60624247990802	0.834888398421365	0.40295595975725	9.79804982610302e-72	1	0.736576628948444	5.16895157982944e-69
TRINITY_DN125768_c2_g1_i1	NA	NA	NA	NA	0.0476278003982484	-1.77219046078079	1.33735525501181	-3.94489746583271	0.151782035908975	0.290225798275902	0.00273375954740039	1	0.652082525781306	0.00608553498991268
TRINITY_DN115817_c2_g10_i1	NA	NA	NA	NA	4.4310992511303	0.729369204698318	0.099764022193659	2.1880290104203	0.177257527453633	0.859307227259783	9.08792004483902e-05	1	0.980076846215584	0.000273624092218435
TRINITY_DN135947_c1_g1_i1	NA	NA	NA	NA	4.7215715977536	-3.93148024556584	-4.64661480180516	-8.3918891717494	5.983329643413e-09	1.93037449405107e-05	8.17743042562441e-28	3.21962968112054e-05	0.00199964428930463	3.53152111719783e-26
TRINITY_DN127173_c6_g2_i2	NA	NA	NA	NA	1.61848610935597	0.131069810420572	-4.11273136957817	5.05748412182664	0.744289303374192	0.0284176608934754	2.77609174072308e-10	1	0.2182012461013	2.08400525346413e-09
TRINITY_DN134068_c1_g4_i1	NA	NA	NA	NA	3.81046254233238	0.049581851774346	0.473119080428166	2.27025850377847	0.867704703817088	0.14779704453067	6.98026012214101e-13	1	0.485567238694899	7.08159496931387e-12
TRINITY_DN44168_c0_g2_i1	NA	NA	NA	NA	-0.12560208784963	-4.58683994958078	-5.3119695791858	-5.80086619797277	0.000212679821518254	0.0106847798862832	1.51566682184566e-05	0.0524967944765929	0.131568431399381	5.36213226058613e-05
TRINITY_DN123392_c2_g1_i1	NA	NA	NA	NA	0.886028623010595	0.292825626310369	-1.00405627375887	-2.38385199507124	0.504344026639781	0.0776526781355102	3.80306212398903e-07	1	0.35901012281733	1.81872354152017e-06
TRINITY_DN135127_c9_g2_i1	NA	NA	NA	NA	3.3064010293125	-0.351315138619997	-0.328239240391869	3.46952993447963	0.351660368799503	0.405580571028515	4.33052339393834e-17	1	0.738390450450054	7.00617750534643e-16
TRINITY_DN66597_c0_g1_i1	NA	NA	NA	NA	-0.0692114869922514	-0.22667733289496	-1.48732540581607	2.9584705790439	0.659938183458519	0.0888270676308319	0.000103767573652069	1	0.383701572977787	0.000309245300078525
TRINITY_DN117342_c0_g1_i2	NA	NA	NA	NA	0.721162356083459	-0.362395618577908	0.190332174078276	2.02121408290347	0.433439401894408	0.743982954362477	4.47822031359974e-05	1	0.937346182090006	0.000143658659279124
TRINITY_DN128313_c7_g1_i2	NA	NA	NA	NA	2.48890566901872	0.324701835455119	-0.654557472452417	-2.68352042649292	0.300564546754673	0.113019597716892	3.54717162705632e-19	1	0.431121032295064	7.11152404068185e-18
TRINITY_DN123298_c0_g2_i2	NA	NA	NA	NA	4.23345382787338	0.0393903308424007	0.959503695215971	3.71762293577938	0.912562335102762	0.0265634700900545	3.72155940395174e-18	1	0.21147278756184	6.72906960775011e-17
