gid	gname	chr	start	end	logCPM	logFC.FB.MB	logFC.FL.ML	logFC.FO.MT	PV.FB.MB	PV.FL.ML	PV.FO.MT	FDR.FB.MB	FDR.FL.ML	FDR.FO.MT	A6MT1	A6FO1	A2FO2	A2FL1	A17MT1	A17ML1	A17MB	A17FO1	A17FL1	A17FB	A16MB	A16FB	A15MT1	A15ML1	A15MB	A15FB	A12MT1	A12ML1	A12FL1	A12FB	A10MB	A10FO1	A10FB	A7FL1	A8FL1	A8FO2	A8MB	A8ML1	A8MT1	average	ward.D
TRINITY_DN209985_c0_g1_i1	NA	NA	NA	NA	0.222927338239577	2.83658389562394	2.37692311072154	3.26501767151344	1.77442571542428e-06	0.00144928600436559	6.22772993405114e-07	0.00207569234232566	0.0416808990850014	2.87158652743181e-06	0.59861600484921	-3.04580949602863	-2.31675469084656	-3.04580949602863	1.15261439059242	-3.04580949602863	1.67851253416213	-1.47419506325688	-0.54210250048997	-0.772351791939426	1.46682375327072	-1.82628224973664	0.322765854405099	1.48537074570022	1.98376767977795	-1.00669108833224	0.839626134161784	-0.984866921460569	-1.40315666827805	-0.745601855953674	1.31915763490447	-0.852374632818587	-0.738042468158609	-1.68390762623104	-3.04580949602863	-3.04580949602863	1.18294166419449	0.151646163901607	0.260595202139267	2	2
TRINITY_DN38445_c0_g1_i1	NA	NA	NA	NA	-0.0486406991526993	4.42536173749965	1.89621660405542	1.53785555923229	1.81428029449668e-05	0.0804117800814673	0.120345084123906	0.0106115676790072	0.365082508115403	0.176007363874312	-0.505777575967223	-1.89324775673946	-3.04580949602863	-3.04580949602863	-1.22191467333763	-3.04580949602863	1.95169436914862	-2.05580895114723	-1.92954319767092	-2.22453929822964	-0.958093888017902	-1.31235452622644	-2.41471243673449	-1.93190637962582	1.63993857725956	-2.51546145088255	-1.3249051393788	-2.00489643096838	-0.981067419715408	-1.58922843181819	-2.54282598002447	-2.03065210240573	-2.13658485197259	-1.47884956550599	-3.04580949602863	-1.88038004122593	3.30544340517822	1.1647676779616	-1.12778388135964	3	2
TRINITY_DN4068_c0_g1_i1	NA	NA	NA	NA	-0.190507906427333	-6.31558698189067	-4.82649699883247	-7.82005158798713	0.000162978303342562	0.0356995078051039	1.68676931081982e-05	0.0473057344589971	0.242981762795931	5.90764492418735e-05	-3.04580949602863	2.39382051327001	-2.31675469084656	-1.24365783458838	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.68975758968272	-3.04580949602863	2.00783892802747	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	0.123633957271486	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.23753582089372	-2.17059372056812	-1.70571154530996	0.426341982982619	-0.346295073593909	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN4928_c0_g1_i1	NA	NA	NA	NA	-0.135254428880515	-6.90360563257789	-5.16802853685622	-6.3274288708467	6.78406448181352e-05	0.0249117106478433	0.000183460913245263	0.0280808084435681	0.205409002445671	0.000518652502980331	-2.42746445679426	2.68713448076341	-1.83473152588592	-0.803634048100352	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.7162161993264	-3.04580949602863	1.83083302801892	-3.04580949602863	-2.63202481072805	-3.04580949602863	-3.04580949602863	-3.04580949602863	-0.107681118687798	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.93284403956127	-2.54282598002447	-3.04580949602863	1.23505434376532	-0.105922694922662	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN55065_c0_g2_i1	NA	NA	NA	NA	0.432956394854183	-2.31653408964703	0.285618188065167	-2.40213270754668	0.000107850439649373	0.63287201209036	2.1156898427906e-05	0.038689547716885	0.881245289581365	7.25406336437887e-05	-0.00596429793540305	1.47872387902835	-0.399549540916801	1.71535316676129	-1.22191467333763	0.368018574578155	-2.53596191836466	1.54965626542486	0.151893053452952	0.879124450995598	-1.78688281905454	-0.827358159085331	-0.944006998514066	1.80934775076191	-1.47101727615373	0.0505736225362811	-0.89374140175198	0.936537240604178	0.491731660791187	0.527513345199693	-1.07496009957457	1.65560220413521	-0.122609099193863	0.715678204163191	-0.868072904543437	2.18947689269593	-1.69905002077493	-0.272205785081946	-0.755775202418048	1	1
TRINITY_DN59149_c0_g1_i1	NA	NA	NA	NA	-0.204603618657985	-5.92142991116348	-4.82307509643576	-7.83451639704213	0.000170550315648494	0.031901047748321	8.57053512435593e-06	0.0473057344589971	0.230415487159349	3.19111884197061e-05	-3.04580949602863	2.48569881588011	-1.06067798835122	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.48957035269386	-3.04580949602863	1.81187678704854	-3.04580949602863	-2.63202481072805	-3.04580949602863	-3.04580949602863	-2.72692496446101	0.44198351559144	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.97221445672667	-2.17059372056812	-2.45072439269138	0.94755785134414	0.0346144800413145	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN60755_c0_g1_i1	zfand5	Chr01	118277788	118277788	-0.254457703056138	-7.10092965979459	0	-7.87549688171227	0.000153131851525487	1	5.38742841096144e-05	0.0473057344589971	1	0.000169908289059802	-3.04580949602863	2.60756614036397	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.57878612332763	-3.04580949602863	1.77320030859877	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-2.72692496446101	0.383686866054911	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.87169754730501	-3.04580949602863	-3.04580949602863	1.23505434376532	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN63671_c0_g2_i1	NA	NA	NA	NA	0.696115338252461	-7.68802913607663	-6.36931313708782	-6.26035403106499	1.11498827556084e-05	0.00515193040241775	0.000113910311341408	0.00810777285242281	0.0876323814770894	0.000336158487072567	-1.66433806871081	3.42430877561752	-0.399549540916801	-0.803634048100352	-3.04580949602863	-3.04580949602863	-2.53596191836466	3.15356155838672	-3.04580949602863	2.7770397467741	-3.04580949602863	-2.31084892676404	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.78936727409128	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.40513805774461	-3.04580949602863	-1.21684958897677	1.2987910681011	1.40082069044278	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN66610_c0_g1_i1	NA	NA	NA	NA	0.68674601199363	-7.8071210491646	-2.21514592375897	-9.14906902162302	4.43984315267745e-05	0.310295313303809	6.26907021017174e-06	0.0205955137970322	0.670075126201554	2.40235484980303e-05	-3.04580949602863	3.83693457239049	-0.399549540916801	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.741837553318	-3.04580949602863	3.11528029337501	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.95960680817266	-2.54282598002447	-2.45072439269138	1.63141713087817	-2.20978930801522	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN68147_c0_g1_i1	NA	NA	NA	NA	0.257182978977706	-5.86306840419844	-5.46328224806609	-7.26975481584416	9.21070300673355e-05	0.0129720670149422	9.48886130821226e-06	0.0334883735670495	0.147461872538627	3.49914766306813e-05	-2.70375933015671	3.00362714083633	-0.94558403655251	-3.04580949602863	-3.04580949602863	-3.04580949602863	-2.53596191836466	1.84168587209447	-3.04580949602863	2.36072356975427	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-2.4659231738229	0.498015711172567	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.51585731744833	-2.17059372056812	-0.0193876572824678	1.55517092861233	0.584622114160223	-2.13422687265296	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN68340_c0_g1_i1	NA	NA	NA	NA	-0.189624872849365	-6.41444985716526	-4.01908605307763	-6.64290511177607	0.00014443544912657	0.0788683839171273	0.000123604260258725	0.0457180677500043	0.361811552716523	0.000361514580091423	-2.70375933015671	2.51090975915311	-1.83473152588592	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.18311255223977	-3.04580949602863	2.20960091574158	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-0.383300682801742	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.11975821789785	-2.17059372056812	-1.70571154530996	1.13383690941923	-0.745511600476215	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN72056_c0_g2_i1	ift57	Chr02	100006051	100006051	-0.162683790891557	-6.57751091022613	-4.12424080124611	-7.79633099649449	0.000160330632208851	0.0745711187057275	2.82944211660073e-05	0.0473057344589971	0.352524908616912	9.44493053934772e-05	-3.04580949602863	2.63075124956982	-1.18575605138603	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.06455915382565	-3.04580949602863	2.08881250498665	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-2.72692496446101	0.0505736225362811	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.204854644073	-2.54282598002447	-3.04580949602863	1.13383690941923	-0.634883921630835	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN72783_c1_g1_i1	NA	NA	NA	NA	-0.212789025334967	-7.85319407337417	-4.5766986375692	-6.40033142987257	1.65272994775215e-06	0.0378701487151167	3.1409040936115e-05	0.00207569234232566	0.251074636019265	0.000103790253793438	-2.42746445679426	2.63075124956982	-1.47405584549713	-1.87992985221197	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.91204313692687	-3.04580949602863	1.56254502005128	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-0.724314787235616	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.80784430695318	-3.04580949602863	-1.02313270838831	1.09845572277021	-0.634883921630835	-2.13422687265296	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN73931_c0_g1_i1	NA	NA	NA	NA	0.0516162638996607	-8.32204139004253	-4.84675313263684	-8.26482547148108	3.11870111393203e-05	0.0453413452693595	4.86830243352736e-05	0.0171242149939472	0.273880302343911	0.000155246742887346	-3.04580949602863	2.95852594942961	-2.05570477863294	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.97912818393157	-3.04580949602863	2.11997084719444	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	0.259511973786732	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.28521006063984	-3.04580949602863	-3.04580949602863	1.09845572277021	0.100061809165379	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN75500_c1_g2_i1	NA	NA	NA	NA	1.25073745778707	-5.45292936064315	-6.31687359555699	-7.4927665326723	1.33876658799749e-05	0.00177355560890598	9.80896597387352e-08	0.00923577308976217	0.046341429043181	5.12945052530743e-07	-2.19567434428874	3.9239714002644	0.258257930977158	-0.803634048100352	-3.04580949602863	-3.04580949602863	-3.04580949602863	3.43419097550461	-1.92954319767092	3.38267917019631	-3.04580949602863	-1.46419025322891	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.34599197616078	-3.04580949602863	-3.04580949602863	-0.654924760933742	3.62306158614684	-0.459478418194989	0.625814374561788	2.23052129661718	0.91068399487632	-3.04580949602863	0.633219855269713	-2.57503787674359	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN85307_c0_g3_i1	NA	NA	NA	NA	2.04497928379459	-1.5601495312035	0.323769263407628	-1.53590008330211	0.000116590918258157	0.437010164236404	2.09979911739451e-05	0.0401704764539963	0.76268914770918	7.2014143089228e-05	1.79003019165019	3.67350730294551	3.76739700802438	1.78004709540423	2.06054021010544	2.1906589365104	-0.544269139871406	3.48892562688312	1.56045747483717	0.842232129047181	-1.31377458185422	0.919119865072114	2.25475199507854	1.16087741431952	-0.200993363709479	-0.724314787235616	2.19232298722237	1.78686612924719	1.35764555812451	1.76364931824359	-1.23728142840683	3.13367441494707	-0.300091695763116	1.57205126451028	1.1731389051651	3.62212489839469	-0.282874516242564	1.97770977729971	1.88293913545561	1	1
TRINITY_DN85353_c0_g1_i1	NA	NA	NA	NA	0.0485453103572837	-6.64455549545188	-5.08471406747581	-8.21830569413244	0.000162817741815732	0.0297295493234774	1.62818100864422e-05	0.0473057344589971	0.222496112530782	5.72181426823049e-05	-3.04580949602863	2.74139677964253	-1.47405584549713	-1.87992985221197	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.18258103206906	-3.04580949602863	2.16548182355175	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-2.72692496446101	-0.193833413321791	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.17141595191049	-2.54282598002447	-3.04580949602863	1.47466917594127	0.162668540999547	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN85639_c0_g2_i1	NA	NA	NA	NA	1.37028053636912	5.75526730044142	-5.94513030437626	-2.99903405927691	4.11992569027826e-07	0.00063451128153878	5.05530570948834e-05	0.000704459706479498	0.0242149305387247	0.000160619981239707	-0.00596429793540305	2.4600394665779	3.84138882023817	0.233052264491505	0.488354302498296	-3.04580949602863	-3.04580949602863	3.21050694471401	-0.271969210338535	-3.04580949602863	-1.12500073432696	-3.04580949602863	0.244006667675974	-3.04580949602863	-0.30393012312123	-3.04580949602863	1.42940353803587	-3.04580949602863	-3.04580949602863	-3.04580949602863	0.112153054617274	3.22235709526636	-3.04580949602863	-0.532138479278402	-3.04580949602863	4.34808257052819	-3.04580949602863	-3.04580949602863	0.679696441867995	2	2
TRINITY_DN85867_c0_g2_i1	NA	NA	NA	NA	0.333262053896648	-8.59168028418914	-5.7780816309698	-7.4624933538267	1.69609625190998e-07	0.0070697232589697	2.35227926036841e-06	0.000351026689674138	0.104842424246875	9.7969154025096e-06	-2.70375933015671	3.22544497009516	-1.64315174127918	-0.466919293449412	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.34398816469033	-3.04580949602863	2.46146942424454	-3.04580949602863	-2.63202481072805	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.07837555985727	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.17141595191049	-3.04580949602863	-2.45072439269138	1.52883298121233	0.335671446948106	-1.57998343403963	-2.34848058678594	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN86341_c0_g2_i1	NA	NA	NA	NA	-0.185218845562792	8.79330229578573	-0.127027680384817	2.69249014541992	1.96724113008973e-19	0.942928894483435	0.000345034385808667	2.64643113025322e-15	1	0.000920399578641897	-0.440890044368242	-3.04580949602863	-2.31675469084656	-1.24365783458838	-1.61628924336489	-3.04580949602863	1.91288854642871	-2.05580895114723	-3.04580949602863	-3.04580949602863	0.89868870245006	-3.04580949602863	-1.37000757018801	-1.93190637962582	2.6116346287877	-3.04580949602863	-0.89374140175198	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.34807190894078	-2.03065210240573	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.59358071478017	-3.04580949602863	-0.106633211705191	2	2
TRINITY_DN87262_c0_g1_i1	LOC100486127-like	Chr01	116814354	116814354	1.07953267070189	-5.6136471577183	-2.56846336189	-8.35393627780409	5.61875511007831e-05	0.0895822013706702	2.72446016520435e-07	0.0253398824112591	0.3851991922633	1.33348373194148e-06	-2.70375933015671	3.86653412947605	-0.0043771593747708	-0.803634048100352	-3.04580949602863	-3.04580949602863	-2.53596191836466	2.95680048877413	-3.04580949602863	3.19059160304024	-3.04580949602863	-2.63202481072805	-3.04580949602863	-1.93190637962582	-2.72692496446101	1.31513157034009	-3.04580949602863	-3.04580949602863	-3.04580949602863	3.31389767693917	-0.929068930578721	2.04954574142131	2.0570738533211	0.873734685521445	-2.13422687265296	-3.04580949602863	-3.04580949602863	-1.9296924649866	-3.04580949602863	1	1
TRINITY_DN92176_c0_g1_i1	NA	NA	NA	NA	0.0358417699963695	-6.12524086533788	-4.52583643817653	-6.57617862323889	0.000127896024784643	0.0448257264886023	6.58994851202199e-05	0.0419639334979367	0.272557558519643	0.000204403915299533	-2.42746445679426	2.81409053274155	-0.559643625127653	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.95711129498798	-3.04580949602863	2.18033860495797	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-2.72692496446101	0.603945867904228	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.22128777079294	-2.17059372056812	-1.21684958897677	0.686731352716383	-0.261642268188499	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN93406_c0_g1_i1	NA	NA	NA	NA	0.0967011815985238	-6.98442414269855	-4.96924038631473	-8.49031014641848	1.71293285327221e-05	0.0254537031081432	1.38009213966373e-06	0.010241435203842	0.207796687727544	5.98700080903783e-06	-3.04580949602863	2.91196918922511	-1.32271637981728	-1.24365783458838	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.39401264206484	-3.04580949602863	1.83083302801892	-2.49550760236381	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	0.259511973786732	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.33135915693586	-3.04580949602863	-0.212567147689084	0.779013187830632	-0.181682520807746	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN93756_c0_g1_i1	bend7	Chr03	72180664	72180664	0.991912395536124	8.04740299562028	1.33439971274075	1.82920992286562	1.72602999216348e-06	0.294123854316408	0.136318622661962	0.00207569234232566	0.655118263208757	0.195692679614167	2.18896976839626	-3.04580949602863	2.15725953395524	2.11702866809233	1.83033017485262	1.54984621970522	0.775991755166941	-3.04580949602863	-3.04580949602863	-3.04580949602863	-0.0519754835753156	-3.04580949602863	1.08035949597573	3.00297205999511	1.00591420261691	-3.04580949602863	1.60452499651453	1.73230631691438	-3.04580949602863	-3.04580949602863	1.34807190894078	-3.04580949602863	-3.04580949602863	2.07355139855553	-3.04580949602863	-3.04580949602863	1.74202431079353	1.62775727569883	1.59225711212361	2	2
TRINITY_DN93764_c0_g1_i1	NA	NA	NA	NA	2.62108532104738	-4.83107861311296	-2.00347314784073	-5.69107620418769	8.47506781963868e-05	0.104253370663763	9.71068628800792e-06	0.0316696805121359	0.414867483717575	3.57367277301864e-05	-1.66433806871081	5.58671742450826	1.18331116123347	0.0352230558891237	-0.912527897633553	-3.04580949602863	-1.2206757695523	4.63118671796092	-0.87474484949601	4.84895340237063	-2.49550760236381	-1.82628224973664	-1.14134033871122	-0.275716315689326	-1.7330314215383	2.93601716248374	-1.3249051393788	-0.169012324431177	-0.981067419715408	5.01749571658273	1.19733186513581	-2.45072439269138	3.89725606728052	2.43232427368254	-0.393518612397294	-1.88038004122593	-1.69905002077493	-3.04580949602863	-1.63035737760537	1	1
TRINITY_DN95496_c0_g1_i1	NA	NA	NA	NA	0.0189648199757286	-8.55806516045615	-5.0665330351866	-7.82332642241627	7.70679722272318e-05	0.0459045084359737	0.000247706805811332	0.0309479670563235	0.275217275061642	0.00068116839844173	-3.04580949602863	2.81409053274155	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	0.793495844528428	-3.04580949602863	2.50932133978102	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	0.654130149677586	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.13718379261438	-3.04580949602863	-3.04580949602863	1.60644680010678	0.335671446948106	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN95804_c0_g4_i1	NA	NA	NA	NA	-0.0430476541703607	-6.37863719016937	-4.24493635859934	-7.07254342503611	0.000120853902677284	0.0620779592168019	4.5354189220919e-05	0.0406446781441541	0.320331318129661	0.000145424199855658	-2.70375933015671	2.74139677964253	-0.646886474795381	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.88896986681394	-3.04580949602863	2.00783892802747	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-0.285458969311612	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.34641986866935	-2.17059372056812	-1.44067232026104	0.779013187830632	-0.532138479278402	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN98620_c0_g2_i1	NA	NA	NA	NA	3.75807494668247	-4.96571415741322	-3.36682930678139	-6.86555960802153	0.000182662465199598	0.0159593362915335	2.3608099162027e-06	0.0491453362619517	0.163950340940706	9.83092258093696e-06	-0.262091956910298	6.6670948450228	2.70728684107676	1.15674902685206	-2.53647562807102	-0.763935798979184	-1.2206757695523	5.86490055127833	-1.30781818077828	6.05785618701978	-1.53102146862943	-1.82628224973664	-0.944006998514066	-1.93190637962582	-1.24935405428018	4.15550407442166	-2.39127547306295	-0.984866921460569	-1.40315666827805	6.24016659697707	2.29860766126738	-0.212567147689084	4.98880065933849	3.93854091479421	-0.868072904543437	-3.04580949602863	-0.765297083602145	-0.874960410408499	-1.96745782314227	1	1
TRINITY_DN99070_c0_g3_i1	NA	NA	NA	NA	0.946288164476892	-3.31358943900996	-1.43636341383557	-0.0992184707054721	5.9402255377085e-05	0.0565315818410806	0.875493501798453	0.0254891135944219	0.304795380811546	0.907163786426969	1.38727400319311	1.73555699553221	2.19538069544977	1.05584873612215	1.45199662301341	0.368018574578155	-3.04580949602863	1.54965626542486	-3.04580949602863	0.0701576005112621	-3.04580949602863	-3.04580949602863	1.21033268718729	0.147982364318358	-3.04580949602863	0.322934997272081	2.37742724751153	-0.393289239589733	1.79168616512785	-1.37645851975892	-3.04580949602863	1.98341476496909	-1.18420831616516	1.95474031104976	1.4232031906847	1.77926347648751	-1.49527697202692	-0.272205785081946	2.07953057637074	1	1
