ID	Am2_463	Am2_464	Am4_461	Am5_461	Am6_462	Am6_464
TRINITY_DN122510_c0_g2_i1	13	4	9	22	29	9
TRINITY_DN126295_c0_g1_i7	325	165	549	342	372	171
TRINITY_DN130296_c5_g5_i1	18.5421	17.1805	13.8197	53.2423	35.0112	42.3515
TRINITY_DN125651_c4_g1_i1	1280	1130	1856	2039	2407	1949
TRINITY_DN180347_c0_g1_i1	5	2	11	13	18	6
TRINITY_DN119141_c0_g1_i1	38	33	78	78	60	71
TRINITY_DN132457_c0_g2_i2	29	31	70	103	62	23
TRINITY_DN120628_c0_g1_i4	19.0028	45.0224	59.0105	65.0129	49	53.0108
TRINITY_DN132963_c0_g6_i1	9.51997	0	5.29928	20.5778	37.8301	4.29781
TRINITY_DN132107_c2_g1_i2	699	946	944	1030	972	1254
TRINITY_DN121223_c0_g2_i5	75	266	103	143	115	392
TRINITY_DN130201_c2_g1_i2	19.0757	37.8542	48.0131	22.7274	23.1203	28.6286
TRINITY_DN128395_c2_g2_i1	58	133	76	143	104	128
TRINITY_DN155328_c0_g1_i1	6	6	14	21	16	12
TRINITY_DN129113_c3_g2_i2	276.924	344.937	494	650.516	553.329	594
TRINITY_DN134323_c0_g11_i1	8.97012	9.18653	45.4795	99.3102	39.1257	45.416
TRINITY_DN131403_c1_g1_i1	36	27	59	41	39	37
TRINITY_DN134318_c0_g3_i1	653	444	1398	1340	1185	848
TRINITY_DN125028_c1_g1_i1	50	36	79	79	89	82
TRINITY_DN171569_c0_g1_i1	0	2	0	0	0	0
TRINITY_DN112881_c0_g1_i2	239	70	131	25	167	119
TRINITY_DN117098_c0_g2_i1	0	8	1	0	1	10
TRINITY_DN130215_c0_g1_i5	32	11	97	73	99	49
TRINITY_DN124331_c1_g4_i1	0	0.151919	0	0	0	0
TRINITY_DN155306_c0_g1_i1	4	1	0	0	0	2
TRINITY_DN131161_c5_g5_i3	375.547	179.852	735.527	734.863	593.566	465.957
TRINITY_DN122561_c0_g1_i3	137	96	384	245	252	183
TRINITY_DN120309_c0_g1_i2	131.003	142.359	191.313	237.57	167.573	270.136
TRINITY_DN127391_c0_g6_i4	23	17	41	58	33	40
TRINITY_DN113022_c0_g4_i1	0	9	0	0	0	14
TRINITY_DN120518_c0_g1_i4	163	226	451	326	280	353
TRINITY_DN174688_c0_g1_i1	3	3	10	6	3	4
TRINITY_DN179332_c0_g1_i1	8	1	1	4	4	6
TRINITY_DN106080_c0_g1_i1	120	270	135	127	142	219
TRINITY_DN108358_c0_g1_i2	8	0	9	3	5	7
TRINITY_DN120798_c0_g1_i3	421	1235	932	895	834	1235
TRINITY_DN134338_c2_g3_i13	191.736	102.243	299.156	425.792	359.998	208.702
TRINITY_DN133504_c2_g1_i1	66.3025	35.0557	48.3224	69.569	54.2628	58.6768
TRINITY_DN115863_c0_g1_i1	29	17	6	37	80	11
TRINITY_DN128388_c1_g4_i2	1535	1139	3030.84	2433.72	2457.85	2537
TRINITY_DN147371_c0_g1_i1	0	0	0	0	0	0
TRINITY_DN108389_c0_g1_i1	84	58	156	132	244	146
TRINITY_DN107092_c0_g1_i1	0	2	13	8	8	5
TRINITY_DN124475_c0_g1_i1	5	11	14	11	10	0
TRINITY_DN135015_c6_g5_i1	28	29	24	29	22	16
TRINITY_DN128314_c1_g1_i1	49	55	64	86	76	87
TRINITY_DN123638_c0_g1_i1	71	243	268	225	393	222
TRINITY_DN123677_c7_g1_i2	33	38.3054	34	52	56	63
TRINITY_DN113062_c0_g1_i2	414	187	356	743	527	418
TRINITY_DN134094_c0_g5_i1	42.6947	37.1236	55.9272	62.539	72.6061	43.238
TRINITY_DN112613_c0_g1_i1	842	1586	1350	1568	1370	2695
TRINITY_DN119137_c0_g1_i1	51.0822	79.6913	133.659	167.619	98.1938	121.207
TRINITY_DN129138_c3_g2_i1	1	5	0	0	0	4
TRINITY_DN104132_c0_g1_i1	13	9	10	33	31	15
TRINITY_DN120666_c0_g3_i2	355	252	277	502	498	356
TRINITY_DN114772_c0_g1_i1	21.1409	25.2482	38.9142	43.626	35.7838	48.7277
TRINITY_DN119114_c0_g2_i2	21.1412	12.4611	32.8417	20.4578	32.2708	15.8137
TRINITY_DN134209_c4_g1_i2	309	460	660.131	737.462	533.109	488
TRINITY_DN124390_c8_g1_i1	45.168	38.1958	67.1791	99.3162	85.6883	79.8209
TRINITY_DN119523_c1_g6_i1	11	21	61	54	18.8844	18
TRINITY_DN154465_c0_g1_i1	2	3	8	5	1	1
TRINITY_DN128320_c1_g3_i1	1	0	4	3	9	1
TRINITY_DN122519_c0_g2_i4	136	379	151	189	166	478
TRINITY_DN121590_c0_g2_i2	4391	6762	6976	8853	9893	11603
TRINITY_DN176940_c0_g1_i1	0	0	0	0	0	0
TRINITY_DN110698_c0_g1_i1	10	26	58	27	52	53
TRINITY_DN131477_c0_g2_i1	250	228	528	570	404	317
TRINITY_DN112144_c0_g1_i4	29.4985	21.1031	40.7608	39.2787	53.2711	56.1766
TRINITY_DN106071_c1_g4_i1	0	1	0	0	0	0
TRINITY_DN123195_c0_g1_i1	2041	1592	1843	2869	3278	1637
TRINITY_DN174027_c0_g1_i1	21.116	14.1343	17	25	6	16
TRINITY_DN119377_c0_g1_i1	112.408	82.3805	247.55	259.873	229.663	203.925
TRINITY_DN131412_c2_g2_i3	7.46253	1.09694	5.1523	3.69489	3.64073	7.21133
TRINITY_DN134214_c1_g1_i2	100.509	60.4397	206.661	172.375	171	106
TRINITY_DN131490_c0_g1_i1	35.1643	36.0374	72.1568	23.9575	42.1255	19.7027
TRINITY_DN127803_c1_g2_i3	1605	1552	3105	3646	3502	2547
TRINITY_DN124705_c0_g2_i1	129	68	105	51	27	109
TRINITY_DN103652_c0_g1_i1	7	3	3	6	3	0
TRINITY_DN134228_c2_g2_i6	80	74	94.4608	132	131	96
TRINITY_DN120068_c0_g1_i2	2	0	1	1	1	8
TRINITY_DN127357_c0_g2_i2	75	387	166	131.752	126	364
TRINITY_DN128478_c1_g4_i3	92	88	186	143	139	128
TRINITY_DN121553_c2_g3_i2	38	47	95	124	75	100
TRINITY_DN127049_c0_g1_i1	0	0	0	0	0	0
TRINITY_DN130625_c3_g2_i13	111	101	247	262	169	217
TRINITY_DN127083_c1_g2_i2	127	82.69	169	224.382	208	168
TRINITY_DN128355_c2_g2_i1	8	5	18	47	22	22
TRINITY_DN134085_c3_g2_i2	485	1064	881	928	843	1849
TRINITY_DN132999_c0_g1_i3	183	313	296	303	271	425
TRINITY_DN130414_c0_g2_i1	102	202	226	162	141	456
TRINITY_DN134284_c1_g8_i2	58	9	37	70	40	39
TRINITY_DN130608_c5_g7_i1	21.0497	19.7474	38.2027	37.0204	0	12.085
TRINITY_DN110862_c2_g1_i1	8	7	16	29	15	13
TRINITY_DN111362_c0_g1_i1	0	8	0	0	0	0
TRINITY_DN130241_c0_g2_i1	800	510	1279	2217	1884	974
TRINITY_DN133818_c1_g1_i2	40.5659	20.0407	108.186	68.7406	71.5428	22.3651
TRINITY_DN109855_c0_g1_i2	3	1	6	8	5	6
TRINITY_DN124631_c0_g2_i1	6	1	1	3	1	3
TRINITY_DN130696_c0_g1_i2	99	74	230	310	247	203
TRINITY_DN130600_c2_g1_i2	122	1606	304	363	297	1667
TRINITY_DN123324_c1_g5_i3	21.8138	14.1805	25.5049	31.8876	25.5305	29.3547
TRINITY_DN108088_c0_g1_i1	2	1	4	85	67	71
TRINITY_DN120680_c0_g1_i2	9.57655	16.9095	14.7321	21.7092	23.3243	46.5147
TRINITY_DN110858_c0_g1_i1	7	3	8	7	4	9
TRINITY_DN135864_c0_g7_i1	0	32.9079	58.0208	27.1356	9.11855	48.9545
TRINITY_DN125690_c0_g1_i1	86	118	107	118	153	115
TRINITY_DN131120_c5_g2_i10	147	194	289	261	255	304
TRINITY_DN123679_c0_g2_i1	0	1	2	1	0	0
TRINITY_DN134287_c0_g1_i1	177.629	332.471	439.155	440.83	452.792	640.554
TRINITY_DN135007_c1_g3_i1	0	0	3.1176	2.66326	0	0
TRINITY_DN134999_c0_g1_i1	2934	2472	3674	5793	4768	3709
TRINITY_DN160573_c0_g1_i1	4	3	18	9	10	5
TRINITY_DN134360_c3_g1_i1	123	289	229	232	182	336
TRINITY_DN123371_c1_g1_i1	61895.1	37656.9	138754	86426.2	63776.5	112720
TRINITY_DN117706_c0_g1_i1	6	9	18	15	12	14
TRINITY_DN133821_c9_g3_i1	169	75	441	395	369	245
TRINITY_DN110879_c0_g1_i2	42.3677	124.252	45.9639	49.7965	51.8097	111.188
TRINITY_DN123221_c0_g3_i3	189.124	188.696	447.77	484.959	380.469	521.905
TRINITY_DN130412_c6_g1_i1	1094	1841	1830	2212	1693	3113
TRINITY_DN119177_c0_g1_i4	685.019	198.16	554.745	957.869	805.477	601.065
TRINITY_DN134022_c5_g1_i6	456	474	724	829	826	792
TRINITY_DN119141_c0_g2_i1	80	62	127	172	159	162
TRINITY_DN110142_c0_g2_i1	4	1.11213	4	6	6	4
TRINITY_DN135127_c9_g2_i1	302	223	853	477	566	392
TRINITY_DN114759_c0_g1_i1	295	318	345	447	438	378
TRINITY_DN132422_c3_g1_i1	262	180	311	506	474	349
TRINITY_DN119343_c0_g1_i3	12	5	37	33	12	17
TRINITY_DN131116_c0_g3_i27	799	536	1480	1274	1069	1094
TRINITY_DN128716_c1_g8_i2	140.153	69.2608	179.502	285.839	198.426	186.776
TRINITY_DN119395_c0_g1_i3	36	10	64	84	57	59
TRINITY_DN124420_c1_g1_i2	395	877	535	706	511	1195
TRINITY_DN134963_c2_g12_i1	0	0	10.9701	11.2599	5.65805	9.93303
TRINITY_DN189844_c0_g1_i1	0	0	1	0	0	0
TRINITY_DN122144_c1_g4_i2	2	1	6	3	0	2
TRINITY_DN127046_c1_g11_i1	348.792	165.372	242.611	412.151	423.205	226.565
TRINITY_DN129293_c1_g2_i1	297	1730	506	580	453	2266
TRINITY_DN108116_c0_g2_i2	517	467	1151	867	808	866
TRINITY_DN133533_c1_g1_i4	362.459	958.606	764.347	702.313	716.736	1779.34
TRINITY_DN133806_c6_g1_i1	563	454	1203	962	1025	732
TRINITY_DN126251_c5_g3_i3	657	882	1372	1059	1059	1406
TRINITY_DN140448_c0_g1_i1	0	0	1	2	0	1
TRINITY_DN106880_c0_g1_i1	5	2	8	18	5	4
TRINITY_DN134902_c7_g6_i2	69	44	113	112	86	86
TRINITY_DN110824_c0_g2_i1	2	2	4	3	3	3
TRINITY_DN131169_c0_g4_i1	2.0057	3.00493	3	2	2	0
TRINITY_DN126490_c0_g9_i1	1.18487	1.95873	0	0	5.79263	5.03653
TRINITY_DN131141_c2_g1_i3	38	76	124	65	26	73
TRINITY_DN130677_c0_g1_i1	102	139	183	183	164	180
TRINITY_DN134213_c0_g1_i6	93	585	229	212	157	532
TRINITY_DN125663_c7_g4_i1	284.329	668.214	479.174	464.599	449.169	876.838
TRINITY_DN104972_c0_g1_i2	2525	1840	3798	4742	3389	3670
TRINITY_DN134351_c0_g1_i1	32.4656	1.99475	0	8.83792	3.82773	3.77285
TRINITY_DN114752_c0_g1_i1	3	1	10	3	20	14
TRINITY_DN129257_c9_g1_i1	5	4	8	9	6	9
TRINITY_DN128358_c2_g2_i8	5	102	20	24	14	100
TRINITY_DN124685_c0_g2_i1	35	369	13	107	70	553
TRINITY_DN121514_c8_g3_i1	48.2526	158.869	95.5528	80.0004	58.8571	167.089
TRINITY_DN124650_c4_g1_i4	248	395	412	592	514	605
TRINITY_DN184839_c0_g1_i1	0	1	2	1	0	0
TRINITY_DN127819_c4_g2_i1	96	71	258	275	274	137
TRINITY_DN123601_c3_g9_i1	49	312	105	104	89	355
TRINITY_DN101903_c0_g1_i1	329	588	494	572	543	688
TRINITY_DN128383_c2_g6_i6	110.572	100.898	284.759	301.202	225.122	151.875
TRINITY_DN141092_c0_g1_i1	48	7	34	73	56	15
TRINITY_DN121522_c0_g1_i3	0	43	1	0	0	87
TRINITY_DN116659_c1_g2_i3	272.833	289	141	138	163	214
TRINITY_DN114023_c0_g1_i1	61	426	80	114	95	666
TRINITY_DN114751_c0_g2_i1	206	218	371	459	450	361
TRINITY_DN133573_c2_g5_i1	32.0526	13.2629	31.6274	63.3504	34.9278	54.2498
TRINITY_DN135828_c4_g7_i1	62.507	78.0003	195.746	97.9259	121.124	104.663
TRINITY_DN124606_c0_g5_i1	0	0	0	0	0	1
TRINITY_DN115861_c0_g1_i2	1	32	12	53	16	29
TRINITY_DN124397_c4_g1_i4	46	33	16	55	45	16
TRINITY_DN100287_c0_g2_i1	2746.68	2102.83	4640.06	5521.51	6366.39	4067
TRINITY_DN120389_c0_g1_i1	349	370	557	412	440	352
TRINITY_DN104136_c0_g1_i1	0	52	1	0	0	44
TRINITY_DN124324_c1_g6_i3	601.169	945.819	1140.17	1088.97	887.747	1437.82
TRINITY_DN126245_c3_g1_i1	526.993	529.627	1207.9	1299.06	939.682	730.415
TRINITY_DN126443_c0_g1_i1	106	115	394	381	266	289
TRINITY_DN120626_c2_g4_i1	960	1932	1720	1902	1918	2986
TRINITY_DN135126_c4_g1_i1	36181.8	21563.9	40910	55781	53863	47651
TRINITY_DN123289_c4_g6_i1	0	10.908	4.05379	6.67302	1.34312	17.54
TRINITY_DN114365_c0_g1_i1	2	2	1	0	1	1
TRINITY_DN139795_c0_g1_i1	13.6063	13.6221	38.4539	34.6752	25.8161	24.8998
TRINITY_DN123349_c1_g4_i2	34	547	11	160	108	833
TRINITY_DN140974_c0_g1_i1	7.78902	2.03249	14.3513	4.08797	9.38802	5.21092
TRINITY_DN180126_c0_g1_i1	0	1	0	1	2	1
TRINITY_DN128302_c1_g2_i1	86	97	206	228	189	201
TRINITY_DN128331_c0_g1_i1	115	77	182	274	234	173
TRINITY_DN146102_c0_g1_i1	1	1	0	0	0	0
TRINITY_DN129108_c0_g7_i2	74.0059	72	196	126	249	173
TRINITY_DN189875_c0_g1_i1	5	2	0	0	0	0
TRINITY_DN102193_c0_g2_i1	126	141	234	238	231	205
TRINITY_DN108119_c0_g1_i1	85	57	137	186	72	148
TRINITY_DN120568_c0_g2_i1	5	12	27	12	8	24
TRINITY_DN124340_c1_g1_i4	58.8391	406.882	223.481	318.24	115.797	442.959
TRINITY_DN134366_c1_g2_i1	281	301	363	517	412	517
TRINITY_DN121553_c2_g1_i1	19	26	31	23	50	10
TRINITY_DN107055_c0_g1_i1	10	10	27	16	21	19
TRINITY_DN117842_c0_g1_i2	13	49	12	17	12	73
TRINITY_DN120672_c0_g2_i2	93	62	192	257	182	107
TRINITY_DN126411_c0_g1_i1	72.1024	34.0254	193.435	153.893	147.951	98.2256
TRINITY_DN121837_c1_g2_i1	26	11	88.9676	91	82	64.9199
TRINITY_DN122557_c0_g1_i2	222	458	356	381	324	647
TRINITY_DN135126_c6_g1_i1	0	13	2	0	0	0
TRINITY_DN125075_c3_g2_i1	39	34	107	75	92	93
TRINITY_DN134344_c3_g5_i1	2	0	0	4	0	0
TRINITY_DN119988_c0_g1_i3	1083	2070	1978	2325	1546	3389
TRINITY_DN130282_c1_g2_i1	43	53	99	86	71	87
TRINITY_DN132946_c1_g3_i1	7	4	9	9	12	10
TRINITY_DN117302_c0_g2_i1	3.27478	7.13771	11.2634	4.09035	4.13873	0
TRINITY_DN121590_c0_g3_i1	5.00237	0	2.00062	1	5.00107	0
TRINITY_DN118371_c0_g2_i2	111	253.793	212	244	195.951	326
TRINITY_DN117052_c0_g2_i1	11.1391	4.50325	42.6228	44.0354	14.8122	6
TRINITY_DN167340_c0_g1_i1	6	4	8	15	4	3
TRINITY_DN124490_c5_g1_i1	29.9658	8.52297	57.5885	21.5758	29.8411	40.9129
TRINITY_DN130226_c4_g1_i1	1061	1475	1771	2369	1852	2935
TRINITY_DN124689_c0_g1_i1	139.382	148	220	206	198	128
TRINITY_DN121805_c0_g1_i2	366	1490	842	742	721	1725
TRINITY_DN131116_c0_g11_i1	27.7904	53.0662	70.7276	55.9623	38.6868	16.9904
TRINITY_DN134224_c4_g3_i1	190.418	560.348	283.311	320.022	361.788	674.513
TRINITY_DN123698_c11_g1_i1	43	15.1668	12	57	29	14
TRINITY_DN119970_c1_g5_i1	0	0	0	0	0	0
TRINITY_DN156295_c0_g1_i1	1	0	0	1	0	0
TRINITY_DN132924_c1_g1_i2	97	122	156	205	144	223
TRINITY_DN132992_c4_g1_i1	49	38	66	100	51	93
TRINITY_DN115855_c1_g1_i1	24	15	35	64	100	56
TRINITY_DN132122_c1_g2_i1	608	491	841	839	775	708
TRINITY_DN114324_c0_g1_i1	22	6	28.8844	20.8455	21.7437	17
TRINITY_DN196979_c0_g1_i1	7	1	7	6	4	6
TRINITY_DN124305_c3_g1_i1	4	4	7	8	11	11
TRINITY_DN111370_c0_g2_i1	740	702	1109	1347	1179	1518
TRINITY_DN128790_c6_g6_i5	535	1396	814	924	707	1837
TRINITY_DN133842_c3_g1_i1	73	97	206	152	124	61
TRINITY_DN127013_c5_g2_i1	221	406	407	453	355	372.793
TRINITY_DN123671_c3_g4_i1	42	33	80	92	88	41
TRINITY_DN125676_c3_g3_i5	437	624	971	974	822	1386
TRINITY_DN125601_c6_g3_i1	8	8	12	8	9	9
TRINITY_DN121800_c0_g1_i2	15	14	17	3	10	40
TRINITY_DN135870_c0_g1_i1	1	3	2	1	4	4
TRINITY_DN134366_c0_g1_i3	29.0659	231	45.0752	88	50	231
TRINITY_DN148426_c0_g1_i1	8	1	6	3	4	2
TRINITY_DN119537_c0_g3_i2	28	25	48	49	59	32
TRINITY_DN117337_c0_g1_i1	16	60	50	40	29	41
TRINITY_DN109823_c0_g1_i2	10	78	14	18	15	67
TRINITY_DN131408_c1_g3_i2	27.1595	41.9948	88	83.5299	61	97
TRINITY_DN115821_c0_g1_i2	37	17	52	71	45	45
TRINITY_DN119328_c0_g1_i4	18	22	30	34	49	26
TRINITY_DN135850_c12_g4_i1	3.54644	5.85505	28.6353	28.3283	13.1762	21.6667
TRINITY_DN135831_c0_g1_i2	113	815	332	274	222	751
TRINITY_DN114387_c0_g1_i1	12	7	27	34	24	15
TRINITY_DN130625_c3_g1_i1	7	130	27	25	28	56
TRINITY_DN181156_c0_g1_i1	11	7	14	14	32	11
TRINITY_DN128348_c7_g1_i1	129	530	260	277	214	846
TRINITY_DN129171_c3_g1_i2	304	214	360	359	349	320
TRINITY_DN134091_c4_g1_i1	133	422	188.361	203.35	241.209	523
TRINITY_DN127046_c1_g3_i3	893.937	1180.29	1585.8	1330.78	1145.79	1719.18
TRINITY_DN119739_c0_g1_i1	90	259	63	50	48	135
TRINITY_DN132963_c1_g4_i2	418.156	675.333	584.519	569.332	545.678	817.988
TRINITY_DN133840_c0_g1_i1	7.60171	2.96542	20.1584	14.4736	7.86708	8.85124
TRINITY_DN131105_c0_g1_i1	102	459	182	134	134	678
TRINITY_DN123658_c2_g3_i2	463	248	891	741	663	596
TRINITY_DN132934_c0_g2_i1	2	0	2	0	4	1
TRINITY_DN181974_c0_g1_i1	258	122	463	373	272	355
TRINITY_DN134040_c3_g2_i1	38.6514	24.2989	81.9563	55.646	65.849	78.3273
TRINITY_DN121597_c0_g1_i3	89.7916	45.8411	108.656	117.131	85.4883	72.3909
TRINITY_DN110827_c0_g3_i1	3	18	8	7	7	15
TRINITY_DN135007_c3_g4_i1	57	56	94	118	99	92
TRINITY_DN121826_c2_g14_i2	2063.11	2233.7	2749.77	2199.74	2338.81	2342.99
TRINITY_DN174629_c0_g1_i1	2	1	0	0	1	0
TRINITY_DN117892_c0_g1_i1	44	79	133	126	103	121
TRINITY_DN123223_c0_g1_i2	290.642	134.23	464.739	471.364	587.338	415.322
TRINITY_DN110633_c0_g1_i4	58	165	119	126	92	232
TRINITY_DN114051_c0_g1_i1	34.1303	24.3767	77.3056	66.1428	31.1073	25.0807
TRINITY_DN118353_c0_g1_i1	5	50	399	16	2	53
TRINITY_DN125658_c0_g2_i2	14	21	33	46	19	35
TRINITY_DN119587_c0_g1_i2	15	29	55	58	61	40
TRINITY_DN117751_c0_g1_i5	126	121	244	202	224	226
TRINITY_DN197276_c0_g1_i1	3	4	4	7	8	4
TRINITY_DN132179_c6_g1_i1	335	201	526	910	669	500
TRINITY_DN114382_c0_g1_i2	1	898	0	0	0	466
TRINITY_DN126436_c0_g1_i2	16.5923	9.81931	17.1828	43.1739	17.7307	14.6312
TRINITY_DN189044_c0_g1_i1	0	0	0	0	1	0
TRINITY_DN126278_c1_g2_i1	10	3	27	42	25	11
TRINITY_DN107088_c0_g2_i1	5	16	8	7	28	3
TRINITY_DN135810_c12_g2_i1	346.735	495.628	691.628	736.369	620.536	662.235
TRINITY_DN114724_c0_g1_i2	48	62	29	66	96	82
TRINITY_DN111384_c0_g1_i1	373	419	852	763	711	881
TRINITY_DN126249_c5_g1_i2	0	14	3.05984	2.07313	1.0407	10.2997
TRINITY_DN124707_c0_g1_i1	67.4991	38.5291	111.614	140.021	106.703	85.8794
TRINITY_DN134295_c1_g1_i1	21.5968	11.7349	18.509	27.3591	20.9995	12.8091
TRINITY_DN134204_c3_g1_i2	145	114	261	283	223	201
TRINITY_DN134222_c0_g1_i1	19	41	57	81	48	120
TRINITY_DN128406_c3_g1_i2	242.568	257.725	349.993	459.14	447.244	333.166
TRINITY_DN130228_c1_g2_i1	134.716	57.2485	165	158.32	101	114
TRINITY_DN134949_c1_g1_i3	7	21	30	37	41	28
TRINITY_DN174417_c0_g1_i1	15	4	5	10	11.195	14
TRINITY_DN108327_c0_g2_i1	4.31908	0	4	4.1888	3	2.46878
TRINITY_DN114087_c1_g1_i1	1	0	0	0	0	0
TRINITY_DN198223_c0_g1_i1	53	29.5653	110.652	145.958	121	106
TRINITY_DN130618_c0_g1_i10	122	78	328	281	261	281
TRINITY_DN122534_c1_g3_i2	45.3068	48.2513	152.434	78.3036	87.5063	78.2022
TRINITY_DN131408_c1_g6_i1	1.84051	2.00516	0	0	3	0
TRINITY_DN128356_c5_g3_i2	0	33	0	1	1	21
TRINITY_DN112188_c0_g2_i1	19	8	17	33	28	9
TRINITY_DN114026_c0_g1_i2	52	28	14	153	225	90
TRINITY_DN119158_c0_g1_i1	643	1924	1234	1124.85	992	2522
TRINITY_DN129114_c0_g1_i1	679	1702	960	1062	708	1558
TRINITY_DN127822_c3_g2_i2	0	5	4	7	6	6
TRINITY_DN129102_c3_g2_i4	5360.75	1925.78	8386.95	6848.21	2289	3913.3
TRINITY_DN127874_c4_g1_i1	53	9	53	67	56	15
TRINITY_DN134201_c0_g2_i4	375.418	185.192	353	817	368	435
TRINITY_DN124478_c0_g5_i6	110	233	186	251	192	175
TRINITY_DN117864_c0_g1_i1	260	318	543	519	477	519
TRINITY_DN129265_c0_g1_i2	29.4828	54.5431	94.9469	119.664	85.5253	50.6056
TRINITY_DN124735_c0_g1_i2	149	139	232	261	382	474
TRINITY_DN129157_c0_g1_i1	0	0	1	0	0	0
TRINITY_DN121205_c0_g1_i2	62	59	98	104	101	84
TRINITY_DN127055_c1_g5_i1	37.0421	0	95.7653	0	19.7865	0
TRINITY_DN109900_c0_g1_i1	10	10	23	21	11	25.5131
TRINITY_DN124436_c10_g1_i3	33	22	48	50	51	47
TRINITY_DN121204_c8_g3_i4	6	33	6	7	17	40
TRINITY_DN118335_c0_g1_i1	40607	25249	37099	7651	10334	19371
TRINITY_DN130464_c11_g1_i1	26	9	52	43	29	32
TRINITY_DN134224_c3_g2_i1	789	893	1199	1784	1200	1572
TRINITY_DN131142_c1_g3_i1	2695.5	3653.07	4723.05	5418.56	4973.12	6409.54
TRINITY_DN115451_c0_g1_i1	29	11	40	38	31	38
TRINITY_DN134927_c3_g8_i3	36	31	70	81	62	73
TRINITY_DN132958_c0_g1_i6	30	11	26	66	17	23
TRINITY_DN127087_c0_g1_i1	1129	1358	1893	1947	1877	2206
TRINITY_DN126269_c1_g1_i1	177	504	274	219	341	515
TRINITY_DN120558_c1_g1_i4	789	651	1254	725	830	802
TRINITY_DN133586_c6_g4_i1	58	42	118	128	84	107
TRINITY_DN128420_c4_g1_i1	169	225	375	348	245	340
TRINITY_DN114761_c0_g2_i1	4.28491	5.74723	4.20427	22.6685	12.6404	19.5401
TRINITY_DN123279_c0_g1_i1	910	686	2277	1320	1172	856
TRINITY_DN132968_c1_g1_i1	4.58009	3.52052	8.10957	11.1206	4.6098	0
TRINITY_DN123123_c3_g2_i1	2.15499	13.5508	13.6095	2.04167	3.98936	31.8097
TRINITY_DN125016_c4_g5_i1	407	311	716	942	717	558
TRINITY_DN127338_c2_g2_i3	82.866	61.5707	107	118	102.697	106
TRINITY_DN114071_c0_g1_i1	58.0382	31	62.0298	106.084	64.0994	60.0396
TRINITY_DN118647_c0_g1_i1	745.68	1311.39	1206.75	1166.13	1013.58	1468.42
TRINITY_DN133836_c2_g2_i2	122	101	161	111	112	146
TRINITY_DN101950_c0_g1_i1	107.417	61.0554	176.337	199.772	126.11	186.797
TRINITY_DN132463_c2_g2_i1	18.2018	18.555	64.1797	65.0947	28.5267	34.5676
TRINITY_DN122181_c0_g6_i1	3	4	10	10	9	7
TRINITY_DN132438_c0_g1_i2	26	29	79	90	41	51
TRINITY_DN135124_c0_g4_i4	281	107	451	332	460	315
TRINITY_DN133878_c1_g2_i1	43.3043	79	49.7028	72.1351	38.7645	79.9517
TRINITY_DN111840_c0_g1_i1	467	389	498	510	414	373
TRINITY_DN131121_c3_g3_i1	0	0	1	3	0	2
TRINITY_DN134291_c0_g1_i1	62	34	63	103	83	58
TRINITY_DN124768_c1_g3_i1	1185	4557	1529	2018	1853	5787
TRINITY_DN135030_c0_g1_i3	147.775	112.01	357.206	305.412	205.31	303.819
TRINITY_DN118661_c0_g2_i1	85	326	144	185	126	410
TRINITY_DN120082_c0_g1_i2	55	41	102	115	96	74
TRINITY_DN134068_c1_g4_i1	51.5337	71.2907	213.369	185.749	111.338	81.5238
TRINITY_DN134946_c8_g2_i4	17	25	32	77	53	47
TRINITY_DN123234_c0_g4_i1	13	14	39	20	25	33
TRINITY_DN124794_c0_g2_i1	106	43	198	262	152	104
TRINITY_DN124330_c0_g1_i1	1	9	7	1	0	10
TRINITY_DN133573_c2_g7_i1	32.0526	19.8944	21.0849	10.5584	29.9381	32.5499
TRINITY_DN137010_c0_g1_i1	0	0	0	0	0	0
TRINITY_DN131179_c0_g1_i1	0.0120862	2.35338	0	3.89219	5.84852	5.45801
TRINITY_DN124313_c1_g2_i1	28.0499	34.4094	75.5134	78.8182	68.277	73.6945
TRINITY_DN117081_c0_g1_i1	51	30	116	135	79	53
TRINITY_DN134984_c0_g1_i1	412	400	896	1146	756	310
TRINITY_DN116181_c0_g1_i1	4	4	9	8	8	5
TRINITY_DN121531_c2_g1_i6	198	204	266	357.622	234.525	240
TRINITY_DN130482_c0_g1_i4	137.362	234.365	190.346	268.716	200.011	134.742
TRINITY_DN129277_c0_g2_i1	134	263	166	267	189	316
TRINITY_DN132188_c2_g2_i1	25	24	130	69	55	34
TRINITY_DN123382_c4_g5_i1	118	254	275	277	249	318
TRINITY_DN134343_c3_g1_i2	277	384	399.048	366	331	455
TRINITY_DN125601_c4_g2_i1	72	87	74	87	45	93
TRINITY_DN117724_c0_g1_i1	589.84	2174.53	549.105	823	1211.21	1959
TRINITY_DN124624_c0_g1_i2	39	10	213	49	36	54
TRINITY_DN109820_c0_g2_i1	0	0.0584048	1.44898	1.61673	0.412172	1.08257
TRINITY_DN130690_c4_g4_i3	54	37	124	172	137	198
TRINITY_DN133863_c0_g3_i3	45	36	112	139	94	94.439
TRINITY_DN130485_c2_g8_i2	522	835	804	806	874	1162
TRINITY_DN126499_c3_g4_i2	194	1171	387	439	368	1705
TRINITY_DN134236_c1_g1_i1	74	247	68	79	106	297
TRINITY_DN119187_c0_g3_i2	19	21	38	54	41	36
