stage	trans
Testis	TRINITY_DN126058_c0_g1_i6
Testis	TRINITY_DN127680_c4_g2_i3
Testis	TRINITY_DN121065_c0_g1_i2
Testis	TRINITY_DN119688_c0_g1_i1
Testis	TRINITY_DN131896_c3_g1_i2
Testis	TRINITY_DN132838_c0_g1_i9
Testis	TRINITY_DN128093_c0_g1_i1
Testis	TRINITY_DN129591_c1_g3_i1
Testis	TRINITY_DN129720_c0_g1_i2
Testis	TRINITY_DN135951_c1_g1_i1
Testis	TRINITY_DN135533_c0_g1_i1
Testis	TRINITY_DN119965_c0_g1_i1
Testis	TRINITY_DN130326_c1_g3_i1
Testis	TRINITY_DN118683_c0_g1_i1
Testis	TRINITY_DN136112_c0_g1_i2
Testis	TRINITY_DN121594_c0_g3_i2
Testis	TRINITY_DN135973_c2_g1_i1
Testis	TRINITY_DN125554_c0_g1_i6
Testis	TRINITY_DN126763_c3_g3_i1
Testis	TRINITY_DN115289_c0_g1_i3
Testis	TRINITY_DN115044_c0_g1_i1
Testis	TRINITY_DN121547_c0_g1_i5
Testis	TRINITY_DN123011_c1_g2_i1
Testis	TRINITY_DN129426_c1_g2_i6
Testis	TRINITY_DN129960_c5_g1_i4
Testis	TRINITY_DN135976_c1_g1_i1
Testis	TRINITY_DN128253_c0_g2_i1
Testis	TRINITY_DN133770_c0_g3_i3
Testis	TRINITY_DN123883_c0_g1_i5
Testis	TRINITY_DN125068_c0_g1_i2
Testis	TRINITY_DN123050_c0_g2_i1
Testis	TRINITY_DN216189_c0_g1_i1
Testis	TRINITY_DN117149_c0_g2_i1
Testis	TRINITY_DN126354_c4_g2_i5
Testis	TRINITY_DN135178_c0_g17_i1
Testis	TRINITY_DN127341_c12_g2_i1
Testis	TRINITY_DN126182_c0_g5_i1
Testis	TRINITY_DN128082_c2_g7_i1
Testis	TRINITY_DN127245_c0_g1_i2
Testis	TRINITY_DN123286_c2_g1_i7
Testis	TRINITY_DN133039_c0_g1_i7
Testis	TRINITY_DN118452_c0_g1_i2
Testis	TRINITY_DN131756_c6_g1_i1
Testis	TRINITY_DN125392_c6_g1_i13
Testis	TRINITY_DN131822_c7_g5_i1
Testis	TRINITY_DN121155_c0_g2_i2
Testis	TRINITY_DN128117_c4_g2_i1
Testis	TRINITY_DN123156_c0_g1_i3
Testis	TRINITY_DN70872_c0_g2_i1
Testis	TRINITY_DN135479_c1_g3_i2
Testis	TRINITY_DN133689_c1_g3_i5
Testis	TRINITY_DN125016_c4_g5_i1
Testis	TRINITY_DN125989_c2_g4_i1
Testis	TRINITY_DN119189_c1_g1_i5
Testis	TRINITY_DN135968_c2_g1_i1
Testis	TRINITY_DN127316_c0_g1_i1
Testis	TRINITY_DN128610_c1_g1_i1
Testis	TRINITY_DN135790_c25_g1_i1
Testis	TRINITY_DN128762_c3_g1_i1
Testis	TRINITY_DN122651_c0_g1_i2
Testis	TRINITY_DN136154_c1_g3_i1
Testis	TRINITY_DN128720_c1_g2_i3
Testis	TRINITY_DN126748_c1_g2_i2
Testis	TRINITY_DN127930_c0_g1_i1
Testis	TRINITY_DN110478_c0_g1_i2
Testis	TRINITY_DN135884_c0_g1_i3
Testis	TRINITY_DN109692_c0_g1_i2
Testis	TRINITY_DN119635_c0_g1_i3
Testis	TRINITY_DN121821_c2_g2_i4
Testis	TRINITY_DN130818_c2_g2_i6
Testis	TRINITY_DN101895_c0_g1_i1
Testis	TRINITY_DN128048_c4_g3_i1
Testis	TRINITY_DN110843_c0_g1_i1
Testis	TRINITY_DN117453_c0_g2_i4
Testis	TRINITY_DN119848_c2_g1_i1
Testis	TRINITY_DN130136_c6_g1_i1
Testis	TRINITY_DN133372_c3_g2_i1
Testis	TRINITY_DN131140_c1_g1_i2
Testis	TRINITY_DN132441_c0_g3_i1
Testis	TRINITY_DN182304_c0_g1_i1
Testis	TRINITY_DN129897_c9_g5_i1
Testis	TRINITY_DN124967_c3_g1_i1
Testis	TRINITY_DN135235_c0_g1_i2
Testis	TRINITY_DN126200_c0_g3_i11
Testis	TRINITY_DN126151_c3_g1_i1
Testis	TRINITY_DN107761_c0_g1_i1
Testis	TRINITY_DN134536_c1_g6_i3
Testis	TRINITY_DN122573_c0_g3_i1
Testis	TRINITY_DN134204_c5_g7_i1
Testis	TRINITY_DN132542_c0_g2_i2
Testis	TRINITY_DN115284_c0_g1_i1
Testis	TRINITY_DN126939_c1_g1_i4
Testis	TRINITY_DN135951_c2_g1_i1
Testis	TRINITY_DN129508_c1_g3_i2
Testis	TRINITY_DN128315_c3_g3_i1
Testis	TRINITY_DN133614_c2_g1_i2
Testis	TRINITY_DN95547_c0_g1_i1
Testis	TRINITY_DN130043_c0_g2_i4
Testis	TRINITY_DN130627_c3_g3_i1
Testis	TRINITY_DN124437_c0_g4_i1
Testis	TRINITY_DN123758_c9_g4_i1
Testis	TRINITY_DN120631_c0_g2_i2
Testis	TRINITY_DN13055_c0_g1_i1
Testis	TRINITY_DN124415_c0_g1_i4
Testis	TRINITY_DN123268_c0_g1_i2
Testis	TRINITY_DN123063_c0_g1_i4
Testis	TRINITY_DN129662_c1_g2_i1
Testis	TRINITY_DN121849_c0_g1_i5
Testis	TRINITY_DN126292_c1_g1_i1
Testis	TRINITY_DN130262_c0_g1_i1
Testis	TRINITY_DN136540_c6_g1_i3
Testis	TRINITY_DN128849_c0_g4_i3
Testis	TRINITY_DN130421_c0_g1_i2
Testis	TRINITY_DN128441_c2_g2_i5
Testis	TRINITY_DN124501_c1_g5_i1
Testis	TRINITY_DN108540_c0_g1_i1
Testis	TRINITY_DN125527_c2_g7_i1
Testis	TRINITY_DN119802_c0_g1_i1
Testis	TRINITY_DN124838_c2_g2_i1
Testis	TRINITY_DN135663_c7_g3_i1
Testis	TRINITY_DN128783_c5_g1_i3
Testis	TRINITY_DN123756_c4_g2_i1
Testis	TRINITY_DN135504_c0_g3_i1
Testis	TRINITY_DN121212_c0_g1_i3
Testis	TRINITY_DN130859_c4_g2_i6
Testis	TRINITY_DN122585_c0_g5_i2
Testis	TRINITY_DN131756_c6_g2_i1
Testis	TRINITY_DN120275_c2_g1_i1
Testis	TRINITY_DN128331_c0_g1_i1
Testis	TRINITY_DN126884_c4_g1_i1
Testis	TRINITY_DN110193_c0_g1_i1
Testis	TRINITY_DN120319_c0_g3_i1
Testis	TRINITY_DN123469_c0_g1_i1
Testis	TRINITY_DN112014_c0_g1_i1
Testis	TRINITY_DN113795_c0_g1_i4
Testis	TRINITY_DN129781_c1_g1_i1
Testis	TRINITY_DN123634_c0_g2_i1
Testis	TRINITY_DN112434_c0_g1_i1
Testis	TRINITY_DN129989_c0_g1_i1
Testis	TRINITY_DN115251_c0_g1_i2
Testis	TRINITY_DN121186_c0_g3_i4
Testis	TRINITY_DN123846_c1_g1_i1
Testis	TRINITY_DN127059_c1_g5_i1
Testis	TRINITY_DN131988_c1_g3_i1
Testis	TRINITY_DN130921_c7_g1_i1
Testis	TRINITY_DN135449_c8_g3_i1
Testis	TRINITY_DN111985_c0_g1_i1
Testis	TRINITY_DN79339_c0_g2_i1
Testis	TRINITY_DN119304_c0_g1_i2
Testis	TRINITY_DN130787_c1_g1_i1
Testis	TRINITY_DN131617_c2_g1_i1
Testis	TRINITY_DN128420_c0_g2_i1
Testis	TRINITY_DN124876_c0_g1_i2
Testis	TRINITY_DN124392_c1_g1_i1
Testis	TRINITY_DN134563_c5_g8_i1
Testis	TRINITY_DN125649_c1_g2_i1
Testis	TRINITY_DN135318_c2_g1_i19
Testis	TRINITY_DN125251_c2_g1_i8
Testis	TRINITY_DN134735_c4_g3_i1
Testis	TRINITY_DN127329_c0_g1_i4
Testis	TRINITY_DN133342_c2_g9_i4
Testis	TRINITY_DN128671_c3_g1_i2
Testis	TRINITY_DN123166_c4_g6_i1
Testis	TRINITY_DN123262_c0_g3_i1
Testis	TRINITY_DN114267_c0_g1_i2
Testis	TRINITY_DN128153_c0_g1_i2
Testis	TRINITY_DN121883_c0_g1_i1
Testis	TRINITY_DN124634_c1_g1_i3
Testis	TRINITY_DN131370_c0_g1_i1
Testis	TRINITY_DN129044_c5_g5_i1
Testis	TRINITY_DN126957_c0_g1_i3
Testis	TRINITY_DN130941_c2_g1_i1
Testis	TRINITY_DN128674_c1_g3_i6
Testis	TRINITY_DN129744_c0_g2_i2
Testis	TRINITY_DN130629_c1_g3_i5
Testis	TRINITY_DN122247_c0_g3_i8
Testis	TRINITY_DN127119_c0_g1_i2
Testis	TRINITY_DN61368_c0_g1_i1
Testis	TRINITY_DN128228_c0_g2_i1
Testis	TRINITY_DN134988_c7_g3_i5
Testis	TRINITY_DN108615_c0_g2_i1
Testis	TRINITY_DN114141_c0_g2_i1
Testis	TRINITY_DN120069_c0_g1_i5
Testis	TRINITY_DN123178_c0_g1_i3
Testis	TRINITY_DN126511_c5_g1_i2
Testis	TRINITY_DN102500_c0_g1_i1
Testis	TRINITY_DN123210_c0_g1_i2
Testis	TRINITY_DN130546_c0_g2_i1
Testis	TRINITY_DN21880_c0_g1_i1
Testis	TRINITY_DN122882_c0_g1_i2
Testis	TRINITY_DN122630_c10_g2_i2
Testis	TRINITY_DN123102_c0_g1_i2
Testis	TRINITY_DN134560_c13_g1_i3
Testis	TRINITY_DN110285_c0_g3_i1
Testis	TRINITY_DN130307_c0_g1_i1
Testis	TRINITY_DN127055_c1_g7_i1
Testis	TRINITY_DN108742_c0_g1_i1
Testis	TRINITY_DN132528_c0_g1_i1
Testis	TRINITY_DN117681_c0_g1_i1
Testis	TRINITY_DN123814_c1_g1_i2
Testis	TRINITY_DN128274_c3_g1_i4
Testis	TRINITY_DN127646_c0_g7_i1
Testis	TRINITY_DN124574_c1_g1_i2
Testis	TRINITY_DN132161_c1_g3_i1
Testis	TRINITY_DN130638_c2_g2_i5
Testis	TRINITY_DN121495_c0_g1_i2
Testis	TRINITY_DN126666_c0_g6_i1
Testis	TRINITY_DN122332_c0_g1_i1
Testis	TRINITY_DN136614_c0_g1_i1
Testis	TRINITY_DN130832_c0_g1_i2
Testis	TRINITY_DN131206_c0_g1_i1
Testis	TRINITY_DN122384_c0_g3_i2
Testis	TRINITY_DN117635_c0_g1_i2
Testis	TRINITY_DN132210_c0_g1_i2
Testis	TRINITY_DN128119_c1_g1_i2
Testis	TRINITY_DN132663_c2_g2_i1
Testis	TRINITY_DN32641_c0_g1_i1
Testis	TRINITY_DN113544_c2_g2_i1
Testis	TRINITY_DN124731_c3_g1_i2
Testis	TRINITY_DN107920_c0_g1_i1
Testis	TRINITY_DN124412_c0_g5_i9
Testis	TRINITY_DN108553_c0_g1_i1
Testis	TRINITY_DN134834_c0_g6_i6
Testis	TRINITY_DN194334_c0_g1_i1
Testis	TRINITY_DN127117_c3_g1_i1
Testis	TRINITY_DN128666_c1_g1_i1
Testis	TRINITY_DN131269_c13_g15_i1
Testis	TRINITY_DN130243_c1_g2_i2
Testis	TRINITY_DN135489_c0_g4_i3
Testis	TRINITY_DN126794_c5_g2_i2
Testis	TRINITY_DN121351_c0_g1_i1
Testis	TRINITY_DN134492_c1_g2_i1
Testis	TRINITY_DN93499_c0_g1_i1
Testis	TRINITY_DN9040_c0_g1_i1
Testis	TRINITY_DN133457_c1_g5_i1
Testis	TRINITY_DN134386_c0_g6_i1
Testis	TRINITY_DN126056_c8_g2_i3
Testis	TRINITY_DN133453_c3_g3_i3
Testis	TRINITY_DN133662_c0_g4_i19
Testis	TRINITY_DN123476_c2_g8_i1
Testis	TRINITY_DN120847_c0_g1_i1
Testis	TRINITY_DN111792_c0_g2_i1
Testis	TRINITY_DN128615_c3_g1_i1
Testis	TRINITY_DN136134_c4_g7_i1
Testis	TRINITY_DN107742_c0_g1_i1
Testis	TRINITY_DN129653_c1_g2_i1
Testis	TRINITY_DN131947_c7_g4_i1
Testis	TRINITY_DN131226_c1_g2_i22
Testis	TRINITY_DN118887_c0_g1_i1
Testis	TRINITY_DN96721_c0_g1_i1
Testis	TRINITY_DN122066_c0_g1_i1
Testis	TRINITY_DN130682_c0_g1_i4
Testis	TRINITY_DN119773_c0_g1_i1
Testis	TRINITY_DN122383_c0_g1_i3
Testis	TRINITY_DN126550_c3_g2_i1
Testis	TRINITY_DN117903_c0_g1_i2
Testis	TRINITY_DN122819_c0_g1_i4
Testis	TRINITY_DN108709_c0_g1_i2
Testis	TRINITY_DN133799_c1_g2_i1
Testis	TRINITY_DN122981_c1_g1_i4
Testis	TRINITY_DN134929_c0_g2_i1
Testis	TRINITY_DN69999_c0_g2_i1
Testis	TRINITY_DN135373_c0_g1_i8
Testis	TRINITY_DN117558_c0_g1_i1
Testis	TRINITY_DN129120_c0_g5_i1
Testis	TRINITY_DN123949_c1_g1_i2
Testis	TRINITY_DN124151_c5_g6_i3
Testis	TRINITY_DN132536_c6_g3_i1
Testis	TRINITY_DN196303_c0_g1_i1
Testis	TRINITY_DN128319_c1_g1_i3
Testis	TRINITY_DN124268_c4_g1_i1
Testis	TRINITY_DN129281_c3_g1_i4
Testis	TRINITY_DN135541_c0_g1_i1
Testis	TRINITY_DN117422_c0_g1_i2
Testis	TRINITY_DN118597_c0_g3_i1
Testis	TRINITY_DN128184_c1_g1_i1
Testis	TRINITY_DN124789_c0_g2_i1
Testis	TRINITY_DN128199_c0_g1_i1
Testis	TRINITY_DN113676_c0_g3_i1
Testis	TRINITY_DN131878_c1_g3_i1
Testis	TRINITY_DN136085_c2_g4_i2
Testis	TRINITY_DN128303_c0_g2_i10
Testis	TRINITY_DN134544_c1_g6_i6
Testis	TRINITY_DN131236_c0_g1_i1
Testis	TRINITY_DN187997_c0_g1_i1
Testis	TRINITY_DN130963_c1_g1_i1
Testis	TRINITY_DN134036_c2_g1_i3
Testis	TRINITY_DN123049_c0_g6_i1
Testis	TRINITY_DN134746_c1_g7_i4
Testis	TRINITY_DN132431_c6_g1_i1
Testis	TRINITY_DN132482_c0_g1_i10
Testis	TRINITY_DN124421_c3_g2_i1
Testis	TRINITY_DN134748_c4_g1_i1
Testis	TRINITY_DN94888_c0_g1_i1
Testis	TRINITY_DN122762_c0_g1_i2
Testis	TRINITY_DN118899_c0_g1_i1
Testis	TRINITY_DN132741_c0_g1_i1
Testis	TRINITY_DN134753_c4_g8_i1
Testis	TRINITY_DN125828_c2_g4_i6
Testis	TRINITY_DN124954_c4_g2_i1
Testis	TRINITY_DN111210_c0_g1_i1
Testis	TRINITY_DN128124_c7_g1_i1
Testis	TRINITY_DN119206_c2_g1_i3
Testis	TRINITY_DN118603_c0_g1_i1
Testis	TRINITY_DN111011_c1_g2_i1
Testis	TRINITY_DN113800_c1_g1_i4
Testis	TRINITY_DN130508_c0_g2_i3
Testis	TRINITY_DN131514_c1_g2_i3
Testis	TRINITY_DN129535_c6_g1_i1
Testis	TRINITY_DN124730_c0_g2_i13
Testis	TRINITY_DN131310_c1_g1_i1
Testis	TRINITY_DN95920_c0_g1_i1
Testis	TRINITY_DN45916_c0_g2_i1
Testis	TRINITY_DN120702_c0_g1_i1
Testis	TRINITY_DN125761_c2_g6_i2
Testis	TRINITY_DN129226_c1_g1_i1
Testis	TRINITY_DN124154_c1_g1_i1
Testis	TRINITY_DN123254_c0_g1_i2
Testis	TRINITY_DN132221_c1_g2_i1
Testis	TRINITY_DN124808_c0_g1_i1
Testis	TRINITY_DN113610_c0_g1_i1
Testis	TRINITY_DN125157_c1_g1_i3
Testis	TRINITY_DN134996_c1_g2_i1
Testis	TRINITY_DN120966_c0_g1_i1
Testis	TRINITY_DN128372_c0_g1_i2
Testis	TRINITY_DN122791_c2_g2_i1
Testis	TRINITY_DN127059_c1_g1_i1
Testis	TRINITY_DN131477_c0_g2_i1
Testis	TRINITY_DN132982_c3_g1_i2
Testis	TRINITY_DN135673_c3_g1_i1
Testis	TRINITY_DN123972_c0_g1_i1
Testis	TRINITY_DN127713_c2_g2_i1
Testis	TRINITY_DN131625_c5_g6_i1
Testis	TRINITY_DN128013_c5_g1_i1
Testis	TRINITY_DN136743_c28_g1_i1
Testis	TRINITY_DN130626_c2_g1_i3
Testis	TRINITY_DN127590_c7_g9_i1
Testis	TRINITY_DN133538_c7_g2_i1
Testis	TRINITY_DN126177_c8_g2_i3
Testis	TRINITY_DN131358_c1_g3_i1
Testis	TRINITY_DN133604_c1_g1_i1
Testis	TRINITY_DN126186_c7_g3_i1
Testis	TRINITY_DN133647_c1_g1_i2
Testis	TRINITY_DN128655_c6_g10_i1
Testis	TRINITY_DN123827_c1_g2_i1
Testis	TRINITY_DN135432_c0_g3_i1
Testis	TRINITY_DN127445_c1_g1_i2
Testis	TRINITY_DN125319_c5_g4_i3
Testis	TRINITY_DN129591_c1_g1_i3
Testis	TRINITY_DN133680_c2_g1_i1
Testis	TRINITY_DN111984_c0_g1_i1
Testis	TRINITY_DN125691_c0_g1_i2
Testis	TRINITY_DN123138_c0_g1_i2
Testis	TRINITY_DN136537_c1_g1_i1
Testis	TRINITY_DN136311_c3_g7_i2
Testis	TRINITY_DN135234_c3_g3_i2
Testis	TRINITY_DN135100_c1_g8_i1
Testis	TRINITY_DN120484_c0_g1_i1
Testis	TRINITY_DN130316_c7_g1_i1
Testis	TRINITY_DN120661_c1_g2_i4
Testis	TRINITY_DN123476_c2_g9_i1
Testis	TRINITY_DN131362_c1_g6_i1
Testis	TRINITY_DN128411_c2_g3_i4
Testis	TRINITY_DN130385_c1_g1_i2
Testis	TRINITY_DN121684_c0_g3_i1
Testis	TRINITY_DN123464_c1_g2_i1
Testis	TRINITY_DN136070_c9_g1_i1
Testis	TRINITY_DN122560_c2_g1_i4
Testis	TRINITY_DN135713_c0_g4_i1
Testis	TRINITY_DN117156_c0_g1_i1
Testis	TRINITY_DN123936_c3_g1_i1
Testis	TRINITY_DN118260_c1_g3_i2
Testis	TRINITY_DN121463_c3_g1_i2
Testis	TRINITY_DN97427_c0_g1_i1
Testis	TRINITY_DN121364_c0_g1_i2
Testis	TRINITY_DN130279_c3_g1_i1
Testis	TRINITY_DN131943_c0_g3_i1
Testis	TRINITY_DN111831_c0_g3_i2
Testis	TRINITY_DN130775_c0_g1_i4
Testis	TRINITY_DN135336_c6_g3_i3
Testis	TRINITY_DN132471_c7_g1_i4
Testis	TRINITY_DN131239_c3_g2_i23
Testis	TRINITY_DN135347_c3_g1_i2
Testis	TRINITY_DN130909_c0_g2_i2
Testis	TRINITY_DN124588_c5_g1_i3
Testis	TRINITY_DN126144_c2_g1_i2
Testis	TRINITY_DN127208_c2_g8_i1
Testis	TRINITY_DN114821_c0_g1_i1
Testis	TRINITY_DN131881_c0_g1_i6
Testis	TRINITY_DN125398_c3_g1_i1
Testis	TRINITY_DN136724_c13_g2_i2
Testis	TRINITY_DN133224_c0_g1_i2
Testis	TRINITY_DN131841_c0_g2_i1
Testis	TRINITY_DN136102_c1_g2_i1
Testis	TRINITY_DN112188_c0_g3_i1
Testis	TRINITY_DN134376_c1_g1_i12
Testis	TRINITY_DN130955_c1_g2_i1
Testis	TRINITY_DN127257_c3_g1_i5
Testis	TRINITY_DN136725_c7_g1_i1
Testis	TRINITY_DN122484_c1_g1_i1
Testis	TRINITY_DN130912_c3_g4_i1
Testis	TRINITY_DN124477_c0_g1_i1
Testis	TRINITY_DN119976_c0_g1_i4
Testis	TRINITY_DN135389_c6_g1_i1
Testis	TRINITY_DN134847_c0_g2_i1
Testis	TRINITY_DN132026_c0_g2_i2
Testis	TRINITY_DN136200_c5_g8_i1
Testis	TRINITY_DN114035_c0_g2_i1
Testis	TRINITY_DN123158_c0_g4_i1
Testis	TRINITY_DN132820_c6_g1_i4
Testis	TRINITY_DN134544_c1_g2_i1
Testis	TRINITY_DN120338_c0_g1_i2
Testis	TRINITY_DN118493_c0_g1_i1
Testis	TRINITY_DN126091_c3_g3_i7
Testis	TRINITY_DN118315_c0_g2_i1
Testis	TRINITY_DN97721_c0_g1_i1
Testis	TRINITY_DN134366_c2_g3_i4
Testis	TRINITY_DN127027_c5_g2_i1
Testis	TRINITY_DN128339_c0_g1_i4
Testis	TRINITY_DN135660_c1_g1_i2
Testis	TRINITY_DN130584_c1_g3_i5
Testis	TRINITY_DN136541_c2_g1_i1
Testis	TRINITY_DN92706_c0_g1_i1
Testis	TRINITY_DN133963_c0_g1_i7
Testis	TRINITY_DN114373_c0_g1_i1
Testis	TRINITY_DN134499_c1_g3_i1
Testis	TRINITY_DN136674_c11_g2_i1
Testis	TRINITY_DN130936_c0_g1_i1
Testis	TRINITY_DN127243_c2_g1_i1
Testis	TRINITY_DN132289_c1_g1_i1
Testis	TRINITY_DN130872_c8_g2_i1
Testis	TRINITY_DN123359_c0_g1_i1
Testis	TRINITY_DN129486_c1_g1_i4
Testis	TRINITY_DN123277_c3_g1_i2
Testis	TRINITY_DN128798_c0_g1_i3
Testis	TRINITY_DN132453_c0_g1_i1
Testis	TRINITY_DN119181_c1_g1_i7
Testis	TRINITY_DN126126_c1_g1_i2
Testis	TRINITY_DN126169_c2_g3_i2
Testis	TRINITY_DN120003_c1_g1_i1
Testis	TRINITY_DN118545_c0_g2_i1
Testis	TRINITY_DN133251_c3_g5_i1
Testis	TRINITY_DN126380_c8_g3_i3
Testis	TRINITY_DN127606_c1_g1_i4
Testis	TRINITY_DN117570_c1_g2_i1
Testis	TRINITY_DN118994_c0_g1_i1
Testis	TRINITY_DN129542_c3_g1_i1
Testis	TRINITY_DN136542_c1_g3_i1
Testis	TRINITY_DN135259_c1_g4_i2
Testis	TRINITY_DN113194_c0_g1_i2
Testis	TRINITY_DN128039_c0_g1_i2
Testis	TRINITY_DN133899_c4_g3_i4
Testis	TRINITY_DN132917_c2_g2_i1
Testis	TRINITY_DN128803_c1_g1_i3
Testis	TRINITY_DN128193_c1_g1_i1
Testis	TRINITY_DN136377_c0_g1_i5
Testis	TRINITY_DN133322_c1_g4_i1
Testis	TRINITY_DN133067_c0_g1_i1
Testis	TRINITY_DN122791_c2_g1_i3
Testis	TRINITY_DN134183_c12_g1_i1
Testis	TRINITY_DN130519_c2_g3_i2
Testis	TRINITY_DN126261_c0_g3_i1
Testis	TRINITY_DN124763_c0_g3_i1
Testis	TRINITY_DN63422_c0_g2_i1
Testis	TRINITY_DN136056_c8_g3_i1
Testis	TRINITY_DN129246_c6_g9_i1
Testis	TRINITY_DN112088_c0_g1_i1
Testis	TRINITY_DN129867_c0_g4_i8
Testis	TRINITY_DN132734_c0_g1_i6
Testis	TRINITY_DN128753_c0_g3_i1
Testis	TRINITY_DN135976_c1_g3_i1
Testis	TRINITY_DN122077_c0_g1_i1
Testis	TRINITY_DN124652_c5_g2_i1
Testis	TRINITY_DN123790_c0_g1_i2
Testis	TRINITY_DN129640_c0_g1_i1
Testis	TRINITY_DN129572_c0_g1_i1
Testis	TRINITY_DN136096_c1_g2_i1
Testis	TRINITY_DN135100_c2_g2_i4
Testis	TRINITY_DN129350_c3_g1_i4
Testis	TRINITY_DN124848_c3_g1_i2
Testis	TRINITY_DN131019_c1_g2_i9
Testis	TRINITY_DN136646_c17_g1_i1
Testis	TRINITY_DN136267_c7_g1_i1
Testis	TRINITY_DN124713_c2_g4_i4
Testis	TRINITY_DN127939_c0_g1_i4
Testis	TRINITY_DN126954_c0_g1_i2
Testis	TRINITY_DN114258_c0_g1_i1
Testis	TRINITY_DN92532_c0_g1_i2
Testis	TRINITY_DN206608_c0_g1_i1
Testis	TRINITY_DN103795_c0_g1_i3
Testis	TRINITY_DN118456_c0_g3_i1
Testis	TRINITY_DN114606_c0_g2_i1
Testis	TRINITY_DN126614_c0_g1_i1
Testis	TRINITY_DN123392_c3_g2_i1
Testis	TRINITY_DN129249_c1_g10_i1
Testis	TRINITY_DN115592_c0_g1_i1
Testis	TRINITY_DN134020_c1_g1_i34
Testis	TRINITY_DN125527_c1_g1_i1
Testis	TRINITY_DN127742_c4_g4_i1
Testis	TRINITY_DN128771_c5_g8_i2
Testis	TRINITY_DN135665_c0_g2_i1
Testis	TRINITY_DN83401_c0_g1_i1
Testis	TRINITY_DN133114_c1_g2_i2
Testis	TRINITY_DN133269_c2_g1_i1
Testis	TRINITY_DN125664_c8_g1_i2
Testis	TRINITY_DN115391_c0_g1_i1
Testis	TRINITY_DN128126_c1_g2_i1
Testis	TRINITY_DN120927_c0_g1_i1
Testis	TRINITY_DN133612_c1_g1_i1
Testis	TRINITY_DN128150_c9_g1_i2
Testis	TRINITY_DN133911_c4_g9_i1
Testis	TRINITY_DN131756_c3_g3_i1
Testis	TRINITY_DN131622_c0_g2_i1
Testis	TRINITY_DN125159_c1_g14_i1
Testis	TRINITY_DN135308_c1_g1_i1
Testis	TRINITY_DN127636_c6_g3_i2
Testis	TRINITY_DN126361_c3_g1_i1
Testis	TRINITY_DN136407_c5_g1_i3
Testis	TRINITY_DN119898_c1_g1_i2
Testis	TRINITY_DN124442_c1_g1_i1
Testis	TRINITY_DN121880_c0_g4_i1
Testis	TRINITY_DN124599_c0_g3_i5
Testis	TRINITY_DN129559_c0_g1_i2
Testis	TRINITY_DN127460_c5_g2_i1
Testis	TRINITY_DN132537_c1_g1_i2
Testis	TRINITY_DN113630_c0_g1_i1
Testis	TRINITY_DN120194_c1_g1_i1
Testis	TRINITY_DN130198_c5_g1_i3
Testis	TRINITY_DN128103_c1_g1_i1
Testis	TRINITY_DN87901_c0_g2_i1
Testis	TRINITY_DN123471_c2_g1_i1
Testis	TRINITY_DN69217_c0_g2_i1
Testis	TRINITY_DN128861_c2_g1_i1
Testis	TRINITY_DN135760_c0_g1_i1
Testis	TRINITY_DN131091_c6_g1_i2
Testis	TRINITY_DN108039_c0_g1_i2
Testis	TRINITY_DN111980_c0_g1_i1
Testis	TRINITY_DN133479_c1_g1_i3
Testis	TRINITY_DN130919_c4_g1_i5
Testis	TRINITY_DN116924_c0_g1_i2
Testis	TRINITY_DN123471_c1_g1_i1
Testis	TRINITY_DN125604_c2_g2_i1
Testis	TRINITY_DN129957_c0_g1_i1
Testis	TRINITY_DN120835_c1_g4_i8
Testis	TRINITY_DN120758_c3_g6_i1
Testis	TRINITY_DN131284_c1_g1_i1
Testis	TRINITY_DN132903_c3_g1_i3
Testis	TRINITY_DN132716_c1_g3_i9
Testis	TRINITY_DN131707_c0_g8_i1
Testis	TRINITY_DN114687_c1_g1_i1
Testis	TRINITY_DN124726_c1_g2_i1
Testis	TRINITY_DN120539_c0_g1_i1
Testis	TRINITY_DN129324_c1_g2_i2
Testis	TRINITY_DN112596_c0_g1_i1
Testis	TRINITY_DN136394_c9_g1_i1
Testis	TRINITY_DN135127_c7_g1_i2
Testis	TRINITY_DN127034_c0_g1_i5
Testis	TRINITY_DN116615_c0_g1_i1
Testis	TRINITY_DN124180_c0_g6_i1
Testis	TRINITY_DN123579_c0_g3_i1
Testis	TRINITY_DN135726_c2_g3_i1
Testis	TRINITY_DN130158_c5_g1_i3
Testis	TRINITY_DN117854_c1_g1_i1
Testis	TRINITY_DN133700_c5_g1_i1
Testis	TRINITY_DN134601_c0_g1_i2
Testis	TRINITY_DN123413_c0_g1_i1
Testis	TRINITY_DN136688_c7_g1_i2
Testis	TRINITY_DN136391_c5_g1_i1
Testis	TRINITY_DN122956_c4_g7_i1
Testis	TRINITY_DN119895_c1_g1_i1
Testis	TRINITY_DN133886_c0_g1_i3
Testis	TRINITY_DN130228_c1_g2_i1
Testis	TRINITY_DN113796_c0_g5_i1
Testis	TRINITY_DN131827_c1_g1_i2
Testis	TRINITY_DN131295_c2_g2_i3
Testis	TRINITY_DN108126_c0_g2_i2
Testis	TRINITY_DN126300_c1_g2_i1
Testis	TRINITY_DN127413_c1_g2_i2
Testis	TRINITY_DN129948_c3_g4_i3
Testis	TRINITY_DN112760_c0_g3_i1
Testis	TRINITY_DN129311_c0_g1_i1
Testis	TRINITY_DN130175_c0_g1_i3
Testis	TRINITY_DN133777_c0_g2_i2
