gid	gname	chr	start	end	logCPM	logFC.M46.F46	PV.M46.F46	FDR.M46.F46	Am2_463	Am2_464	Am4_461	Am6_462	Am6_464	average	ward.D
TRINITY_DN124990_c0_g3_i2	NA	NA	NA	NA	4.56561872001139	1.33560826535655	0.000350094844107717	0.00274174183667284	4.47400522564019	3.72067005956171	5.46729312482235	4.75476614886529	3.54200201847086	2	2
TRINITY_DN124997_c9_g4_i3	NA	NA	NA	NA	4.52561542945437	-2.15080995502954	1.80842814444915e-09	3.57715563978968e-08	2.52506575080261	5.54134006385377	3.55273132979786	3.53899340407121	5.30391359145442	1	1
TRINITY_DN124999_c0_g1_i1	LOC100486686	Chr01	89906047	89906047	3.7352113144777	-1.7575618993868	1.68388111985915e-06	2.14781793822236e-05	2.58495231084844	4.80251483994944	2.7594011390776	2.96150644256522	4.18683485663966	1	1
TRINITY_DN125002_c0_g1_i1	adora1	Chr02	68009727	68009727	1.87272727021606	-1.29621452426223	0.00361710267882506	0.0210386911842802	1.30013745637405	2.76715271498571	1.48906057686082	0.831750443504138	2.18251947186673	1	1
TRINITY_DN125009_c0_g1_i1	NA	NA	NA	NA	4.01604382691379	-4.50812495175906	2.32391763356947e-21	1.39760737682531e-19	-0.00179356241295048	5.73590349859129	1.12868607507227	0.973930694706526	4.50473375294691	1	1
TRINITY_DN125015_c1_g1_i1	soho1	scaffold_52	217598	217598	4.77401543026786	-3.59779505454401	3.48264080205463e-25	2.60109092823662e-23	2.49416370036626	6.23496272355888	2.44010378371533	2.08746845909903	5.5341867321461	1	1
TRINITY_DN125018_c0_g1_i1	NA	NA	NA	NA	3.97348065249099	-2.26793839116688	2.22488175153591e-10	4.99395222226397e-09	2.55531974640591	4.84095369565367	2.32572129352157	2.98184784089888	4.95896840829283	1	1
TRINITY_DN125025_c0_g1_i2	NA	NA	NA	NA	5.24790325354803	-6.48435249345876	5.56523509313524e-50	1.08389374863916e-47	0.313499590380508	6.92087617152614	-0.370879655487317	0.458689384007601	6.03691536814355	1	1
TRINITY_DN125033_c0_g2_i2	NA	NA	NA	NA	5.12893868120321	-1.48413401564616	2.68332885339521e-07	3.87780840405898e-06	4.29732147323325	5.92118500127406	4.37615923019423	4.37365697139781	5.73455855529129	1	1
TRINITY_DN125043_c0_g2_i6	NA	NA	NA	NA	5.29405944624471	-2.82290470764325	1.5698854676981e-20	8.91209196337403e-19	3.55998496817848	6.47290201912388	3.46987876193931	3.53899340407121	6.18858459815086	1	1
TRINITY_DN125044_c1_g5_i2	NA	NA	NA	NA	4.42252922107877	0.956321604962156	0.00434776974374255	0.0244733619701684	4.46606469077499	3.50928032888334	4.78613843242949	4.90789656116449	4.00319394817714	2	2
TRINITY_DN125045_c0_g1_i2	NA	NA	NA	NA	4.42773078860092	-1.16056436897188	0.000132757634260086	0.00114096759736291	3.88582352838332	5.13313819539313	3.73557818876821	3.92598877343274	4.87115715377829	1	1
TRINITY_DN125052_c1_g2_i1	NA	NA	NA	NA	5.27668845347353	-2.04923159106443	8.43816525824989e-10	1.73554757249089e-08	4.04887000957298	6.51922200533409	4.01627843269087	4.24492127739154	5.65985288901972	1	1
TRINITY_DN125054_c0_g1_i2	NA	NA	NA	NA	1.85910193945739	-4.03441870349635	2.27963814087121e-14	7.91928976611525e-13	-0.18971800878938	3.38671570144042	-1.11067375258608	-1.14373474430019	2.60169399505921	1	1
TRINITY_DN125054_c0_g2_i1	NA	NA	NA	NA	2.63743638617746	-3.67708739054471	5.27745927125258e-17	2.30379295325593e-15	0.164449127892417	4.09314685121952	0.16093865608382	0.294923309913526	3.42352610333921	1	1
TRINITY_DN125062_c0_g1_i2	NA	NA	NA	NA	3.88431037464561	-1.38270999213071	5.56112412103084e-05	0.000524207377588905	3.18752391430249	4.74754227566443	3.14394388220354	3.18849999399964	4.32054502624902	1	1
TRINITY_DN125065_c0_g1_i1	LOC101732853	Chr02	50935698	50935698	1.38887193750107	-1.83032934485426	0.00187282002546664	0.0119470723670421	-0.405840186676855	2.66537574603729	1.15125188418507	0.00807124530024871	1.52249549831203	1	1
TRINITY_DN125066_c0_g1_i1	dctpp1	Chr09	7974166	7974166	6.79981582990437	-1.2972955003371	9.72408344190325e-05	0.000863916452735515	6.13135704068263	7.59278038995644	5.96202493463668	6.30008024474916	7.25611555358544	1	1
TRINITY_DN125068_c2_g1_i2	NA	NA	NA	NA	5.57617114069125	-1.53326287407605	1.89446447481999e-07	2.81325196703621e-06	4.69392052829689	6.32741641590148	4.83225558630818	4.76262531380034	6.26203116592178	1	1
TRINITY_DN125072_c0_g2_i1	mras	Chr09	50931287	50931287	5.99418952221717	-1.17488636462217	0.000356664416815346	0.00278629631883608	5.12805924831762	6.82751128059671	5.39822029699563	5.64714535800458	6.28423699630085	1	1
TRINITY_DN125075_c1_g1_i1	NA	NA	NA	NA	2.08205284759846	2.90876522001756	0.000806487997147592	0.00572454992985138	0.889567766892344	0.0162316540236851	0.98533501109246	3.93297054172819	-0.265059197934492	2	2
TRINITY_DN125075_c1_g2_i3	NA	NA	NA	NA	1.07560370133746	3.50056256292278	0.000603629065233707	0.00443894403213832	-0.52739505620528	-1.66311547925276	0.16093865608382	2.96150644256522	-1.35841495930618	2	2
TRINITY_DN125076_c0_g1_i6	NA	NA	NA	NA	6.64412015679289	-2.28612570736808	1.54100491990335e-11	3.95306013850384e-10	5.4870599925748	7.8140307636812	5.13788002994886	5.23891137070589	7.29787641851589	1	1
TRINITY_DN125092_c6_g5_i2	NA	NA	NA	NA	5.19680393979543	-1.15922002588339	0.000167083289937703	0.0014040430859385	4.51691373661036	6.03395837472034	4.628202119052	4.70669027822871	5.46588543698634	1	1
TRINITY_DN125104_c0_g8_i5	NA	NA	NA	NA	5.70680988415536	-1.20186356731807	0.000362422669798008	0.00282517844107628	5.10778836156879	6.53102550399992	5.42393259002526	4.68617600207118	6.03541993417833	1	1
TRINITY_DN125113_c2_g1_i3	NA	NA	NA	NA	3.72031330248954	-3.88766665969561	1.18268397382932e-21	7.33930772877075e-20	0.572093688371599	4.58980254744588	1.37864436308307	1.0783760918712	5.15211293778279	1	1
TRINITY_DN125116_c1_g1_i12	NA	NA	NA	NA	3.84712519203988	-0.872493995446362	0.00976837171006286	0.0478385693089133	3.53742779478526	4.21522442611615	3.43351791836312	3.33273665920516	4.38537275652646	1	1
TRINITY_DN125119_c3_g1_i1	NA	NA	NA	NA	1.42338778257645	-10.2915295285116	1.40634275768035e-25	1.10238985392287e-23	-3.57511828950334	3.10508940920309	-3.57511828950334	-3.57511828950334	2.24596023980695	1	1
TRINITY_DN125119_c3_g3_i1	gata1	scaffold_1716	2265	2265	1.32934047969324	-10.1981146572873	1.34085860744684e-23	9.20032495445706e-22	-3.57511828950334	3.07563511889388	-3.57511828950334	-3.57511828950334	2.03467427849096	1	1
TRINITY_DN125119_c3_g4_i1	NA	NA	NA	NA	5.24913974145126	-8.2672377071798	1.88378046974976e-82	1.16330335886815e-79	-1.6088267232088	6.68687131251975	-1.34323081437715	-1.26632224254326	6.42793917041702	1	1
TRINITY_DN125119_c3_g6_i1	NA	NA	NA	NA	5.43066917489197	-8.00419111220096	1.36610028435179e-80	7.68628735544509e-78	-1.15249892422727	6.88170141198772	-1.00709219089881	-0.925979807443061	6.59053389903544	1	1
TRINITY_DN125122_c0_g1_i3	NA	NA	NA	NA	4.86426708622078	-1.63441694222031	1.22398629881759e-06	1.60238413132174e-05	3.90357084725157	5.98198469676993	4.17886562479721	3.85424732609167	5.1298629959882	1	1
TRINITY_DN125124_c5_g1_i1	NA	NA	NA	NA	4.47577425648873	1.1317212689792	0.000511880983554269	0.00382761802203501	4.6836855979415	3.72067005956171	4.66982497717351	5.08914071217797	3.68238760207755	2	2
TRINITY_DN125127_c2_g1_i1	NA	NA	NA	NA	5.09355177614999	-2.04976604078228	3.07135650551998e-10	6.76205872724003e-09	4.03819818031943	6.31486613821036	3.85723547107069	3.87251990527612	5.5139263279687	1	1
TRINITY_DN125132_c1_g2_i5	tmem208	Chr04	28414230	28414230	6.80833220150177	-0.956390567355387	0.00315773986789325	0.0187545896587354	6.3226873745897	7.37280077037266	6.31419845752696	6.40548668536685	7.2315114259195	1	1
TRINITY_DN125133_c0_g1_i3	NA	NA	NA	NA	2.34673471232119	-3.99997055701056	2.07307722747283e-16	8.63293459249744e-15	0.240898376894764	3.81874715169538	-0.81988076474366	-0.492760046684255	3.17456945348677	1	1
TRINITY_DN125133_c0_g2_i7	NA	NA	NA	NA	2.01365662763124	-3.3177957428194	1.98374789992648e-11	5.02265130782386e-10	0.511659591236689	3.37063623902184	-0.189808837415406	-0.736822651862356	2.82585580149031	1	1
TRINITY_DN125134_c9_g1_i2	NA	NA	NA	NA	4.49696899141427	-1.24792034570163	3.62004916369402e-05	0.000352794552638833	3.78091043321545	5.24541378653157	3.90781017936457	3.90838508595496	4.96526518705425	1	1
TRINITY_DN125136_c4_g1_i2	NA	NA	NA	NA	4.58481054521148	-1.78684028842639	2.19556842999341e-08	3.73084544154384e-07	3.32557548412482	5.59422762973998	3.64704956903562	3.79416949210082	5.14242078417547	1	1
TRINITY_DN125138_c7_g3_i10	NA	NA	NA	NA	4.54066293733367	1.11778391889672	0.00176091467928713	0.0113245107352986	5.05052853289564	4.11261359312805	4.57703257356131	4.99720545230745	3.34843401491864	2	2
TRINITY_DN125143_c3_g4_i3	NA	NA	NA	NA	1.20554938840632	-4.68233993694019	3.46643393603819e-14	1.17492156394312e-12	-2.28009363948981	2.81546948748033	-1.62061711595464	-1.71258244528716	1.93553794644845	1	1
TRINITY_DN125147_c0_g1_i3	NA	NA	NA	NA	3.30925422724052	-1.92192365613918	2.5639062188957e-05	0.000258730735576804	2.62829028845474	4.66754046868448	2.1796953290105	1.8276238341288	3.33876660838707	1	1
TRINITY_DN125155_c0_g3_i1	dstyk	Chr02	64180245	64180245	2.22666711130173	-2.12510703441326	1.16766708751765e-06	1.53341094340557e-05	0.572093688371599	3.37869837168865	0.98533501109246	1.39386283112846	2.80494346786671	1	1
TRINITY_DN125156_c0_g2_i2	NA	NA	NA	NA	4.04209499962078	-2.22041128158027	1.00536121683108e-10	2.36604806884866e-09	2.59954343312487	4.95318457790441	3.08655765977348	2.489065536739	4.96526518705425	1	1
TRINITY_DN125160_c1_g1_i1	NA	NA	NA	NA	4.54493019407529	0.910328056052237	0.00617910759423853	0.0328053732813012	4.7988004572167	3.56686693131158	4.85820608931568	4.87201908148271	4.22407003480926	2	2
TRINITY_DN125174_c0_g8_i1	LOC100493614	scaffold_131	462	462	2.83213700225771	1.20389846864729	0.00841779260431562	0.0424055095401248	2.81491782377563	2.30824707515812	2.85872425462416	3.71941717774258	1.65304641363118	2	2
TRINITY_DN125176_c0_g1_i1	lsm1	Chr03	121884322	121884322	5.88083643567455	-1.09478632769738	0.000383946306294085	0.00297464398074049	5.11542336033729	6.53734145944743	5.44463432042391	5.43853350920076	6.32520306487217	1	1
TRINITY_DN125185_c1_g1_i1	NA	NA	NA	NA	4.36867358885069	-1.27891517098011	6.32839187786633e-05	0.0005903778701389	3.87985890633646	5.20744285236299	3.56118215068192	3.707251901029	4.74691623705142	1	1
TRINITY_DN125186_c3_g1_i6	NA	NA	NA	NA	4.14968963395627	-1.55931232271445	1.90455409537549e-06	2.40625774155749e-05	3.22564837033864	4.70007546004514	3.55273132979786	3.15902924265173	5.031274648324	1	1
TRINITY_DN125187_c0_g2_i2	NA	NA	NA	NA	6.19154440614886	-0.833259100980208	0.00662008417755422	0.0346324172776702	5.79820651326035	6.68768275101708	5.76851734529958	5.83123758304988	6.57414799666238	1	1
TRINITY_DN125191_c5_g6_i1	kcnip2-like	Chr07	22951609	22951609	0.74373321598589	-2.47960660678403	0.000349134787556763	0.00273591571839978	-0.293735867505102	2.43736480513955	-1.11067375258608	-0.492760046684255	0.310697004314013	1	1
TRINITY_DN125192_c1_g1_i6	NA	NA	NA	NA	2.52525686194567	-2.21050214732986	1.13093020065591e-05	0.000122472291490192	1.22684323908619	4.01771370530798	0.826152586548461	1.63556899496931	2.48383473370669	1	1
TRINITY_DN125199_c1_g1_i4	NA	NA	NA	NA	3.20744271799638	-1.12306475023047	0.0023542598562668	0.0145782653603652	2.58495231084844	3.93265193821601	2.74463700414833	2.63320658957385	3.59168837763468	1	1
TRINITY_DN125212_c0_g1_i7	NA	NA	NA	NA	1.46151065307871	-1.47268674476328	0.00414084155253567	0.0235143659811236	1.40353723960955	2.18493632201434	0.247265247140315	0.250902782278818	2.10479731728647	1	1
TRINITY_DN125212_c1_g3_i1	NA	NA	NA	NA	1.65613133239389	-1.3643295507781	0.00455454722269509	0.0254449649451494	1.53079747680387	2.51256327735586	0.615094645450903	0.640282232058696	2.07016180238596	1	1
TRINITY_DN125213_c1_g1_i3	NA	NA	NA	NA	2.76681746512552	1.54676627758061	0.00142562556671152	0.00939740008424081	2.27534770253815	1.4595413863511	3.4472608506098	3.55265643576056	1.85644245575019	2	2
TRINITY_DN125214_c0_g1_i1	NA	NA	NA	NA	4.91985668159112	-0.824361167152107	0.00770583033949025	0.0394149330031421	4.7407463090916	5.35775940571837	4.17336370637146	4.62928465881046	5.35276245446366	1	1
TRINITY_DN125218_c0_g1_i2	NA	NA	NA	NA	2.674615293064	-1.47843642111381	0.0013014858198765	0.0086785144781283	2.20074978198219	3.88250447302588	1.87531612047738	1.61834788126536	2.59358743805332	1	1
TRINITY_DN125231_c0_g6_i1	seh1l	Chr06	88338441	88338441	4.10805154455735	-1.67359118251356	5.66898113856863e-07	7.8219582260174e-06	3.41902731162023	5.08959625710139	3.12126256995883	3.0604612238806	4.61697066515738	1	1
TRINITY_DN125238_c0_g1_i1	NA	NA	NA	NA	3.28104899222718	-2.97489330539455	2.61525757203726e-14	8.94806844140694e-13	1.53079747680387	4.51130752076137	1.19535144726247	1.49167594159085	4.16238028855676	1	1
TRINITY_DN125242_c0_g4_i5	lactb2	Chr06	105517025	105517025	1.70349800183754	-1.78333596664273	0.000129594317782444	0.00111529521819636	0.511659591236689	2.08992228394757	1.08246714413753	0.570363382092239	2.79083158443393	1	1
TRINITY_DN125246_c1_g1_i1	NA	NA	NA	NA	3.10880759993272	-1.88755496599753	1.19937235374538e-06	1.57260013591296e-05	2.06013397238444	4.21522442611615	2.01720708260495	2.12453370773296	3.59575268894545	1	1
TRINITY_DN125252_c3_g1_i3	LOC101731777	Chr10	374422	374422	4.61085705734418	-2.60793745290251	1.78679622067078e-16	7.4900485945635e-15	3.1483645772832	5.80931966914235	3.03894633644607	2.85526120841359	5.38834340199965	1	1
TRINITY_DN125252_c4_g6_i1	NA	NA	NA	NA	2.21518113895188	-2.5401159332187	3.09704788644646e-09	5.96759173797093e-08	0.685859449504378	3.44162311876163	0.514245938521764	0.918728413492386	2.91312855989885	1	1
TRINITY_DN125252_c4_g8_i1	NA	NA	NA	NA	3.19801727056208	-3.11316043165115	2.90851036436421e-13	8.99152306658576e-12	1.10940884852891	4.69685478013012	1.23814288476518	1.28893264767513	3.72011053258383	1	1
TRINITY_DN125254_c0_g1_i1	irx1	Chr06	37230616	37230616	4.9100919295688	-2.42522363176191	2.49968869510306e-14	8.63432715843307e-13	3.47549196685144	6.02242646576525	3.14394388220354	3.70317390559327	5.712269461363	1	1
TRINITY_DN125256_c0_g1_i1	mzt2b	Chr01	158080084	158080084	1.30795918509675	-1.38585219868706	0.00591719520592956	0.0316231709568999	0.572093688371599	2.35803013581275	0.442871050766263	0.831750443504138	1.45250484979649	1	1
TRINITY_DN125260_c4_g1_i9	NA	NA	NA	NA	3.81890998434864	1.1163586369007	0.00200573476307269	0.0126767844398995	4.03819818031943	2.97287041339483	4.37615923019423	4.05958180465767	3.1360170021651	2	2
TRINITY_DN125266_c2_g2_i2	NA	NA	NA	NA	3.85148277300981	1.65929369370133	0.000383009932813634	0.00296829767031172	3.45958344428025	2.49783388654493	4.11429017356215	4.95667175164235	2.80494346786671	2	2
TRINITY_DN125269_c2_g1_i2	NA	NA	NA	NA	2.52771460749569	-2.3186256780349	6.80409491455472e-08	1.07940400464668e-06	0.84127333163471	3.77665636102895	1.47123479531018	1.15202931079534	3.07909113902596	1	1
TRINITY_DN125269_c4_g1_i3	NA	NA	NA	NA	3.01617310678698	-1.75140319304668	3.18980391702659e-06	3.86979613680864e-05	2.21976398602843	3.88250447302588	1.84794853350992	2.12453370773296	3.71638231749351	1	1
TRINITY_DN125272_c0_g1_i3	NA	NA	NA	NA	4.73763081396219	1.30203574152611	0.000332344043013062	0.0026189289838306	5.19203908041452	3.79484584297969	4.50000598306405	5.51613084845104	3.86522121811445	2	2
TRINITY_DN125276_c0_g1_i7	NA	NA	NA	NA	1.9609421837025	-2.02042643706483	1.49762592180987e-05	0.000158257056403607	0.313499590380508	3.16225311618456	1.15125188418507	0.918728413492386	2.39333519595478	1	1
TRINITY_DN125277_c0_g1_i1	NA	NA	NA	NA	1.63757320511087	-1.44626227286448	0.0012335426478099	0.00827997515904001	1.18875076578586	2.16642752933649	0.678612065798021	0.831750443504138	2.43929447235058	1	1
TRINITY_DN125277_c0_g2_i5	NA	NA	NA	NA	5.12603021607255	-0.912850893329938	0.00216986610725828	0.0135752013762472	4.93447055774401	5.63350111542066	4.4598935081933	4.64212247334674	5.56871345542925	1	1
TRINITY_DN125283_c5_g3_i3	NA	NA	NA	NA	5.50472597421303	1.06942605014362	0.00836037247048659	0.0422134689673123	5.84181574996215	4.8114766809272	6.38552689167063	4.96521069944854	4.73958793848215	2	2
TRINITY_DN125284_c3_g3_i1	NA	NA	NA	NA	6.47917246636302	-1.02575550076032	0.00114462268559555	0.00778423362250706	5.97787145059584	7.13174199054184	5.90174893397563	6.05492721744266	6.86510828314989	1	1
TRINITY_DN125285_c2_g1_i3	ppp1r12b	Chr02	76740527	76740527	5.3067771819865	-9.90102273663448	6.2165417937412e-72	2.53865518831828e-69	-1.90576590169543	7.01827325001078	-2.41646210257162	-3.04964022441418	6.08613714667841	1	1
TRINITY_DN125295_c0_g1_i1	NA	NA	NA	NA	5.56997411248751	-1.5796066200967	1.27365257840534e-07	1.93912264778381e-06	4.63493840433102	6.43184164299638	4.82525588607852	4.71481500331017	6.16552775275793	1	1
TRINITY_DN125304_c0_g1_i1	c1qtnf7	Chr01	17071229	17071229	3.7561576059889	-2.53275318687938	1.97214984315066e-12	5.57909071270745e-11	2.06013397238444	4.93689649382169	2.23355998125701	2.3706449743946	4.52192253294483	1	1
TRINITY_DN125305_c3_g2_i1	palm	Chr01	81998606	81998606	3.14719125345556	-2.37167315422857	1.66094464495723e-08	2.89823965993605e-07	1.33543390931018	4.45903667413651	1.88880766059085	1.94278313061605	3.62786144963277	1	1
TRINITY_DN125309_c0_g1_i1	NA	NA	NA	NA	7.04555505155809	-10.3730471179422	1.14640059229534e-89	1.03663273558306e-86	-2.28009363948981	8.51663446078201	-1.34323081437715	-1.54800906851943	8.19706979418178	1	1
TRINITY_DN125320_c1_g5_i1	NA	NA	NA	NA	2.93591368558795	-1.49157116512543	0.000250528539357098	0.00201778713480135	2.10172764564363	4.04329883472207	2.10073759398555	2.27497980470235	3.08488587305879	1	1
TRINITY_DN125325_c6_g2_i2	NA	NA	NA	NA	1.3612012424218	-2.40992289270461	1.80793017745554e-06	2.29392862537622e-05	0.240898376894764	2.55587009792705	0.115757691688965	-0.419791858500281	2.02264843328202	1	1
TRINITY_DN125325_c6_g3_i1	NA	NA	NA	NA	0.149951339101448	-2.50734566487096	0.000109003969259407	0.000958954655204632	-1.36269534400837	1.33248258577945	-1.9643443559896	-0.569616320869781	0.835516966960308	1	1
TRINITY_DN125325_c9_g1_i1	NA	NA	NA	NA	3.66331526778289	1.72651005792404	0.00300794856916889	0.017991554411242	3.5449861083241	2.48295256149293	2.8099172722622	5.08130656502217	2.35548362873052	2	2
TRINITY_DN125330_c7_g1_i1	Xetrov90023207m	Chr09	12703424	12703424	6.57565929491925	-1.40773707330881	1.07801995832152e-05	0.000117193590917744	5.73683179733169	7.38585943433919	5.98104522364668	5.80293514083407	7.10213045840156	1	1
TRINITY_DN125330_c7_g6_i2	NA	NA	NA	NA	3.33486581927334	-1.43841197117129	7.91947430844807e-05	0.000718427696222131	2.72461972971241	4.17412540843887	2.39354139459357	2.641754612828	3.84487577252893	1	1
TRINITY_DN125332_c0_g1_i4	Xetrov90027335m	scaffold_230	103845	103845	4.65183275715349	-1.28857587304361	1.84252968464943e-05	0.000192137599199502	4.02204094597443	5.27162755187159	3.81545910506353	4.13720219230636	5.29143849140853	1	1
TRINITY_DN125333_c0_g1_i1	NA	NA	NA	NA	7.06451509209159	-6.12090702482822	3.88884064731513e-47	6.83760807981749e-45	2.08108069981672	8.28773700450006	2.71464757773428	1.81256044125938	8.41988094977546	1	1
TRINITY_DN125334_c0_g1_i1	NA	NA	NA	NA	3.41930365451925	-1.30622269190784	0.000507090523954724	0.00379515961454616	3.02407427611554	4.28551780442458	2.62074708560596	2.59849883710617	3.78205910414367	1	1
TRINITY_DN125335_c2_g1_i2	NA	NA	NA	NA	4.34180291276799	-1.84659634822793	1.30962136733774e-08	2.32689848418416e-07	3.26279123851977	5.41179568127388	3.4472608506098	3.24007619567649	4.85598790487462	1	1
TRINITY_DN125335_c5_g2_i1	NA	NA	NA	NA	4.66937440051076	-0.990502745909149	0.00101120158959911	0.00697618884116074	4.22388034646109	5.25639413062863	4.02851941168589	4.30804187063763	5.09726527834731	1	1
TRINITY_DN125335_c7_g1_i2	NA	NA	NA	NA	6.47969149026049	1.05399018822921	0.00423471771683605	0.0239542699323542	6.59805878441535	5.73118853526961	6.42078176182671	7.27719355754988	5.79147994655411	2	2
TRINITY_DN125337_c3_g1_i1	NA	NA	NA	NA	6.32186307001505	-1.47988329800012	4.17365389883143e-06	4.91501130532618e-05	5.4870599925748	7.19702691958539	5.38042270397612	5.74063443251695	6.82455609530871	1	1
TRINITY_DN125342_c0_g1_i4	NA	NA	NA	NA	4.71366142458949	-2.37398755672927	8.00905043868899e-11	1.90942700618801e-09	3.15825450927259	6.12902484110582	3.43811345707678	3.29530026634497	4.99172406393352	1	1
TRINITY_DN125343_c0_g8_i1	akap14-like	Chr08	38584082	38584082	4.71675818703738	-1.59024385412189	8.43152179731942e-07	1.13612400418483e-05	4.1214409622343	5.7374717349555	3.74673499816483	3.707251901029	5.1029876156074	1	1
TRINITY_DN125349_c2_g3_i3	NA	NA	NA	NA	3.20298554997159	-1.41142331986812	0.000127829171944805	0.00110272804240904	2.54027205222119	3.83055093665517	2.26493914047294	2.60725436841255	3.91811344432141	1	1
TRINITY_DN125353_c3_g2_i2	NA	NA	NA	NA	2.75645018162668	1.44484515673759	0.000495813631167424	0.00371955713408237	2.94629751288767	1.65807497014287	3.42428269072982	3.09821778253606	1.82908338388161	2	2
TRINITY_DN125355_c0_g1_i1	srcrb4d	Chr02	90251249	90251249	5.08178239508116	-0.909679536242542	0.00181115226908019	0.0116180806437399	4.73083936715898	5.65523521790398	4.5282978402504	4.67996440293804	5.45025801315788	1	1
TRINITY_DN125359_c1_g1_i1	NA	NA	NA	NA	1.36466201421513	-1.80719917240748	0.000468534742931487	0.00353797529265801	-0.52739505620528	2.25668456469613	0.647202886950408	0.739190362949103	2.05842935269773	1	1
TRINITY_DN125361_c0_g3_i3	NA	NA	NA	NA	4.35974418846698	-1.1690589785466	0.000195124995813337	0.00161449992450911	3.70871984073293	5.13313819539313	3.86066283833838	3.75924282299293	4.72667315564517	1	1
TRINITY_DN125363_c4_g4_i4	cdc5l	Chr05	144011066	144011066	3.71300833157859	-1.71985586142913	3.95622547290725e-05	0.000382903947815515	2.32886911663417	4.86697768904018	3.29345020321529	2.52647324655332	3.99090167570905	1	1
TRINITY_DN125374_c0_g1_i2	NA	NA	NA	NA	4.2128181410171	-1.11066113179934	0.000867079515363562	0.00609991282286469	3.74854361186923	5.04723045273991	3.59860996190968	3.64908352863071	4.43612294602245	1	1
TRINITY_DN125376_c0_g7_i3	tmem127	Chr03	109216416	109216416	4.39450059234356	-1.61660145027477	2.10717139686464e-07	3.09822721238188e-06	3.53742779478526	5.32266803830964	3.58624159951185	3.46385458722807	4.93350281221155	1	1
TRINITY_DN125381_c8_g3_i7	NA	NA	NA	NA	3.93072008542581	-0.943497036458338	0.00836545465773393	0.0422258665229596	3.55250502996449	4.70969458402446	3.57793672057583	3.29530026634497	4.06019323690039	1	1
TRINITY_DN125389_c0_g4_i1	NA	NA	NA	NA	1.72949318220306	-2.6124631066698	0.00368775184307848	0.0213515181602799	-3.57511828950334	2.89631548127306	1.48906057686082	-1.03075278140595	2.52704098748618	1	1
TRINITY_DN125398_c5_g2_i1	NA	NA	NA	NA	3.02674671156766	1.0872418166102	0.00989442019512612	0.0483641798745548	3.271929439782	1.8325633616726	3.18826399418206	3.60605023757064	2.62574389146251	2	2
TRINITY_DN125399_c0_g1_i2	pip5k1a	scaffold_2471	121	121	2.38635471731067	-1.01605321220675	0.00963825383804537	0.0473754511600603	1.7559032748381	2.91860595907146	1.86169722060988	2.06221845576375	2.88683329685487	1	1
TRINITY_DN125404_c0_g1_i1	NA	NA	NA	NA	2.88351270697049	-1.15755447009324	0.00191929531744368	0.0121913291877462	2.32886911663417	3.49451720992429	2.11228530487783	2.47956006561543	3.42352610333921	1	1
TRINITY_DN125418_c3_g1_i3	NA	NA	NA	NA	8.10659570420072	-1.00022795594281	0.00444001589053272	0.0248874833589546	7.73306202015791	8.72662931456633	7.48063537108258	7.63894227752297	8.50743256014274	1	1
TRINITY_DN125420_c4_g6_i2	NA	NA	NA	NA	1.81594296852312	-2.93628633179655	2.21593161239227e-08	3.76292236714687e-07	-1.36269534400837	2.99401730820945	0.16093865608382	0.570363382092239	2.74032374219452	1	1
TRINITY_DN125423_c4_g2_i5	NA	NA	NA	NA	1.59629770366364	-2.05328927248362	0.000109751591648962	0.000964191724136042	-0.00179356241295048	2.97287041339483	0.934201163245354	0.294923309913526	1.71414339554376	1	1
TRINITY_DN125428_c5_g1_i2	txlng-like	Chr02	90841200	90841200	2.3217247970367	-1.06169429675934	0.0084722881455814	0.0426291461760682	1.72961230944493	3.10508940920309	1.95443533911808	1.73478990455378	2.568990824096	1	1
TRINITY_DN125443_c0_g1_i1	NA	NA	NA	NA	5.07032743673715	-1.53953033311421	3.30949219221854e-07	4.7287264568161e-06	4.35865196185688	6.01209791858416	4.15673092557751	4.24492127739154	5.53100657628147	1	1
TRINITY_DN125445_c4_g5_i1	NA	NA	NA	NA	2.55687138833837	-2.87329352339598	1.60643464754381e-12	4.59585523628945e-11	0.572093688371599	3.58091145523572	0.853932791003446	0.890314437830139	3.62388671820351	1	1
TRINITY_DN125454_c2_g2_i1	NA	NA	NA	NA	4.00374743105877	-1.36143744956557	4.12910072379127e-05	0.000398569200250367	3.1483645772832	4.54393696960673	3.43811345707678	3.31146352969888	4.76687920484449	1	1
TRINITY_DN125454_c3_g1_i1	NA	NA	NA	NA	4.56883545244498	-4.71565948267643	2.09426065527925e-32	2.30541676221806e-30	0.791306073211224	6.17140997429563	1.5240646832538	0.973930694706526	5.32976535097942	1	1
TRINITY_DN125459_c4_g3_i4	NA	NA	NA	NA	3.98668217936633	-1.73262627817997	1.90983785641801e-07	2.83109980600982e-06	3.08755748702413	4.82038319557421	3.00217749461627	3.04765288256697	4.71551057294002	1	1
TRINITY_DN125462_c0_g1_i2	gjd2	Chr08	91544976	91544976	3.72882164013917	2.28428268643862	0.000468785773779763	0.00353881544613292	2.3112483441135	1.78482521676651	4.04367600944476	5.19020942569246	2.20397786223519	2	2
TRINITY_DN125463_c2_g1_i1	NA	NA	NA	NA	5.70029269309636	-1.30956995333826	1.4864823750084e-05	0.000157210723696064	4.96578053870403	6.47290201912388	5.10213020053581	5.02197262676657	6.19194444429369	1	1
