gid	gname	chr	start	end	logCPM	logFC.M46.F46	PV.M46.F46	FDR.M46.F46
TRINITY_DN112933_c0_g2_i1	NA	NA	NA	NA	3.53554477474313	-3.06057169709918	4.70763827793885e-15	1.75025981731474e-13
TRINITY_DN129730_c0_g1_i2	NA	NA	NA	NA	4.77992975150678	-7.44627731849688	1.90387445658262e-65	6.18002530336094e-63
TRINITY_DN115286_c0_g1_i1	NA	NA	NA	NA	3.26870842235129	-3.36170446629579	2.07881040557211e-17	9.38206785359717e-16
TRINITY_DN135334_c1_g1_i2	NA	NA	NA	NA	1.59603384863522	-4.77935421223085	6.91618489717641e-06	7.82811579449724e-05
TRINITY_DN112117_c1_g1_i4	NA	NA	NA	NA	2.84406188316251	-3.72674092202248	4.38842415951343e-14	1.47361420815279e-12
TRINITY_DN116421_c0_g2_i1	NA	NA	NA	NA	2.45754916634196	-6.20002386642543	8.7796968269439e-26	6.94666074879352e-24
TRINITY_DN124339_c4_g2_i1	NA	NA	NA	NA	1.93634647618964	-5.37016130968266	7.5437434293843e-21	4.3607315043055e-19
TRINITY_DN116961_c0_g1_i1	NA	NA	NA	NA	6.34724464968225	-4.35435787937655	1.05523932673925e-36	1.31613815338478e-34
TRINITY_DN134793_c1_g3_i3	NA	NA	NA	NA	1.23930983581774	-3.13242330715261	2.55775780516536e-08	4.30255160192456e-07
TRINITY_DN127094_c2_g3_i3	NA	NA	NA	NA	2.02036443945926	-4.14565271715193	1.13072541394112e-07	1.73403008816325e-06
TRINITY_DN121918_c0_g1_i1	NA	NA	NA	NA	4.06041856322985	-3.12249657263805	1.40250712280056e-17	6.39821222381756e-16
TRINITY_DN99366_c0_g1_i1	NA	NA	NA	NA	5.47149573544467	-5.93870084976762	3.44975663374956e-08	5.71999922789163e-07
TRINITY_DN126405_c0_g1_i1	NA	NA	NA	NA	8.01483191376812	-3.79468156835789	4.64788279196472e-25	3.44092819911564e-23
TRINITY_DN112124_c0_g2_i1	NA	NA	NA	NA	3.74276388223033	-10.7575347397096	2.46850256081253e-57	6.06796275118567e-55
TRINITY_DN117800_c0_g1_i1	NA	NA	NA	NA	1.75953714743234	-5.96455721407475	6.69599566116007e-18	3.16889559149368e-16
TRINITY_DN131487_c9_g3_i1	NA	NA	NA	NA	4.99669562494244	-3.32744203214201	2.97854369166917e-26	2.49714396454874e-24
TRINITY_DN126425_c1_g1_i3	NA	NA	NA	NA	4.82323344115063	-3.99037475767649	2.56930829689599e-35	3.09772936995759e-33
TRINITY_DN17174_c0_g1_i1	NA	NA	NA	NA	2.42166175766151	-5.72686149880622	4.78300961319445e-27	4.1472952190572e-25
TRINITY_DN110644_c0_g2_i1	NA	NA	NA	NA	1.97966407535449	-5.94754897363143	3.14593439960316e-14	1.07347591729855e-12
TRINITY_DN128595_c0_g6_i1	NA	NA	NA	NA	7.40457563704976	-5.69605664001399	1.31879109657169e-42	2.03600437646943e-40
TRINITY_DN26036_c0_g2_i1	NA	NA	NA	NA	0.456570506121863	-6.57733754224156	2.33191605373805e-15	8.89183472358339e-14
TRINITY_DN123396_c0_g1_i4	NA	NA	NA	NA	7.36230500609288	-8.59903519634993	3.78057645741942e-55	8.47083321463738e-53
TRINITY_DN133080_c7_g9_i1	NA	NA	NA	NA	3.46312096216718	-5.70566544270606	4.47453338552058e-21	2.61641364406456e-19
TRINITY_DN131198_c0_g1_i3	NA	NA	NA	NA	2.47777150310399	-3.8510578412531	5.4843652627182e-15	2.02123208277674e-13
TRINITY_DN113033_c0_g1_i1	NA	NA	NA	NA	0.924421228573259	-5.30182940273957	2.58238264110594e-07	3.74689662407801e-06
TRINITY_DN98315_c0_g1_i3	NA	NA	NA	NA	2.51022788901112	-4.90607725833133	8.19408384402661e-25	5.96166692088821e-23
TRINITY_DN128648_c7_g2_i1	NA	NA	NA	NA	5.96422760967762	-6.51740795484899	7.30879227794e-63	2.20299180577575e-60
TRINITY_DN128282_c6_g2_i1	NA	NA	NA	NA	2.65876332140945	-3.64300671578253	4.59817522675353e-16	1.85976355537017e-14
TRINITY_DN123456_c0_g4_i1	NA	NA	NA	NA	5.43099934094447	-5.74672973327362	2.40056715990189e-20	1.35066577603458e-18
TRINITY_DN96806_c0_g2_i1	NA	NA	NA	NA	2.07324421360452	-6.66806121131355	5.1916859011989e-24	3.64122701751953e-22
TRINITY_DN131390_c2_g1_i1	NA	NA	NA	NA	4.94475077539461	-6.15005680269168	1.39335619609014e-16	5.87973092146771e-15
TRINITY_DN131394_c0_g1_i2	NA	NA	NA	NA	3.24535311124819	-10.2765757734921	7.06064210368244e-50	1.36464425513844e-47
TRINITY_DN93558_c0_g2_i1	NA	NA	NA	NA	5.15835253918525	-6.68530113898969	2.82016014691528e-70	1.08187325393558e-67
TRINITY_DN69456_c0_g1_i2	NA	NA	NA	NA	7.4651034992722	-12.0772868411852	3.52920660775832e-98	2.97853273672776e-94
TRINITY_DN120155_c0_g1_i1	NA	NA	NA	NA	4.61723498202517	-4.4570863748186	6.74385027359196e-34	7.83245619619609e-32
TRINITY_DN117624_c0_g1_i1	NA	NA	NA	NA	1.70124877441723	-4.66445115894302	8.68548646674084e-16	3.43069940485821e-14
TRINITY_DN116067_c0_g1_i1	NA	NA	NA	NA	3.02192550387829	-3.48824594668878	1.92067203263841e-17	8.699373022249e-16
TRINITY_DN126214_c1_g1_i4	NA	NA	NA	NA	0.829432819688553	-4.50766256051072	1.67945095864201e-11	4.29081925548506e-10
TRINITY_DN69434_c0_g2_i1	NA	NA	NA	NA	3.83246687840277	-10.0851168816771	1.96009841745056e-57	4.86546390504224e-55
TRINITY_DN135514_c0_g1_i1	NA	NA	NA	NA	0.612659506226056	-9.45897683350967	5.60965336994017e-18	2.67982667308519e-16
TRINITY_DN121040_c0_g3_i2	NA	NA	NA	NA	0.943401574892143	-3.17135913420946	3.12678203557636e-05	0.000309004661821849
TRINITY_DN129928_c3_g2_i2	NA	NA	NA	NA	4.40168377278345	-3.23261458256642	7.27380035630778e-14	2.38247543624006e-12
TRINITY_DN122074_c0_g1_i2	NA	NA	NA	NA	2.71554175729626	-3.6487042777386	2.13762725275344e-15	8.16328573340337e-14
TRINITY_DN127161_c0_g1_i2	NA	NA	NA	NA	3.31443968916692	-3.60451738700778	1.63765221480777e-19	8.69260302446914e-18
TRINITY_DN127178_c0_g3_i8	NA	NA	NA	NA	7.14847818083354	-5.07742550538367	1.50057489409883e-37	1.96855211107194e-35
TRINITY_DN114286_c0_g3_i1	NA	NA	NA	NA	1.37372955901555	-10.2416709395772	1.50696045153929e-24	1.08394124069668e-22
TRINITY_DN134508_c1_g2_i1	NA	NA	NA	NA	1.18932170623954	-3.80323760030745	0.000260499912447485	0.00209052211830677
TRINITY_DN114190_c0_g1_i2	NA	NA	NA	NA	4.87971163159402	-3.3994227360362	3.96270212513501e-22	2.52089585694204e-20
TRINITY_DN128099_c4_g2_i2	NA	NA	NA	NA	3.43046978933622	-4.50269399591472	2.10842150905755e-25	1.61278320809148e-23
TRINITY_DN125531_c0_g1_i1	NA	NA	NA	NA	3.44423717082815	-3.90717426744011	5.40500353973196e-18	2.58694299853447e-16
TRINITY_DN131183_c0_g2_i1	NA	NA	NA	NA	3.36242555471081	-6.9801924473773	9.92274219194358e-39	1.37286289375858e-36
TRINITY_DN131258_c0_g1_i1	NA	NA	NA	NA	2.54780103731397	-4.76886601587973	2.58444941540968e-21	1.53966293526488e-19
TRINITY_DN135655_c1_g1_i1	NA	NA	NA	NA	4.82089932582114	-5.41587936956148	1.24498885294256e-50	2.44355602850022e-48
TRINITY_DN112841_c0_g1_i1	NA	NA	NA	NA	3.34981807589128	-3.79876683911216	9.71695508028349e-19	4.93033237831058e-17
TRINITY_DN121732_c0_g1_i1	NA	NA	NA	NA	0.739929588266156	-4.66009889125845	1.01819778266413e-08	1.84009633542277e-07
TRINITY_DN131222_c0_g2_i4	NA	NA	NA	NA	7.09609286249587	-3.45782406722582	4.55581714674841e-20	2.54072102067231e-18
TRINITY_DN129896_c0_g2_i2	NA	NA	NA	NA	4.2083146077097	-4.02163528158102	3.79338645954889e-30	3.81129967338565e-28
TRINITY_DN118036_c0_g1_i1	NA	NA	NA	NA	5.49760557484381	-3.34821181945548	4.80279060472878e-26	3.92264049422993e-24
TRINITY_DN116607_c0_g1_i1	NA	NA	NA	NA	2.71692151638577	-8.04637779290012	1.98253448819867e-35	2.40171247400488e-33
TRINITY_DN126421_c2_g1_i1	NA	NA	NA	NA	5.3029495882388	-3.41552715604856	4.4077824299306e-26	3.63520010890596e-24
TRINITY_DN73574_c0_g2_i1	NA	NA	NA	NA	6.24799118016222	-3.3943682666357	2.79588910343294e-25	2.10056724658215e-23
TRINITY_DN127409_c0_g1_i4	NA	NA	NA	NA	1.98539686270947	-3.34562402464194	4.9958624513639e-10	1.06294320509313e-08
TRINITY_DN131611_c1_g2_i2	NA	NA	NA	NA	0.234109556911001	-3.03750497770551	9.97491107190572e-06	0.00010918926650652
TRINITY_DN130934_c0_g1_i1	NA	NA	NA	NA	2.37252990859239	-3.34357074648016	2.57284172508584e-14	8.8387760702101e-13
TRINITY_DN121733_c0_g1_i3	NA	NA	NA	NA	3.41049158303077	-6.39917173163002	2.15425141580752e-24	1.53643638300932e-22
TRINITY_DN128020_c1_g1_i1	NA	NA	NA	NA	1.95632895660193	-4.16534641847323	8.54651328679575e-08	1.33355251880865e-06
TRINITY_DN130794_c4_g14_i1	NA	NA	NA	NA	1.43835124057542	-4.1996989939133	3.47737939103316e-05	0.000340068631910269
TRINITY_DN131426_c0_g3_i1	NA	NA	NA	NA	1.87213165688331	-8.88841858559017	7.6427475257901e-30	7.50026064362324e-28
TRINITY_DN108846_c0_g2_i5	NA	NA	NA	NA	0.794322417413095	-5.75890285227813	3.75574479785572e-05	0.000365175508974305
TRINITY_DN111232_c0_g2_i1	NA	NA	NA	NA	2.14247106701261	-6.44277072515842	3.30323321415505e-21	1.95407854554186e-19
TRINITY_DN130516_c0_g1_i1	NA	NA	NA	NA	2.0884097230339	-10.9603347973802	2.92038384643926e-37	3.772510133061e-35
TRINITY_DN128424_c0_g1_i2	NA	NA	NA	NA	0.443493009909747	-9.32178880602402	2.52166763979599e-12	7.02377370428984e-11
TRINITY_DN133387_c1_g5_i6	NA	NA	NA	NA	5.38696363988862	-3.96805904208988	8.68004404109542e-10	1.78384768730921e-08
TRINITY_DN131883_c2_g3_i1	NA	NA	NA	NA	2.01010148138416	-3.41206937614191	5.63392323360275e-14	1.86464447518416e-12
TRINITY_DN130378_c8_g3_i1	NA	NA	NA	NA	3.77070887951919	-3.40480949377105	3.52307495711577e-14	1.19252319303762e-12
TRINITY_DN114530_c0_g7_i1	NA	NA	NA	NA	1.28384790837848	-6.63594231722858	1.05804849945467e-19	5.71188272019038e-18
TRINITY_DN129733_c3_g5_i1	NA	NA	NA	NA	1.26343693751199	4.18075583258147	1.72990423070651e-10	3.95658945052017e-09
TRINITY_DN119370_c0_g2_i1	NA	NA	NA	NA	2.53604386471301	-7.6058588451648	4.36862342996303e-32	4.74717496237056e-30
TRINITY_DN130860_c3_g1_i1	NA	NA	NA	NA	4.72520810088112	-3.3953999193886	1.28214731993418e-17	5.89159491713494e-16
TRINITY_DN119209_c1_g2_i1	NA	NA	NA	NA	4.84443822696788	-4.74889387469965	3.11803097836466e-39	4.43513631130421e-37
TRINITY_DN102894_c0_g2_i1	NA	NA	NA	NA	5.69253203878297	-11.9500061406503	1.02783582747259e-96	2.89153059064206e-93
TRINITY_DN133404_c0_g2_i3	NA	NA	NA	NA	3.58167584696052	-7.4086371305242	1.02448562146882e-44	1.64170578797273e-42
TRINITY_DN127202_c3_g6_i1	NA	NA	NA	NA	2.49044928339943	-3.21528693891336	2.92342303724722e-12	8.08058382970112e-11
TRINITY_DN119069_c0_g1_i2	NA	NA	NA	NA	4.63364874853912	-3.33896474503951	6.08603348810536e-25	4.44069976614811e-23
TRINITY_DN133319_c2_g2_i1	NA	NA	NA	NA	5.76648904091211	-4.48099787507317	5.68893988101983e-30	5.62649487685708e-28
TRINITY_DN133109_c3_g5_i1	NA	NA	NA	NA	0.440162410011327	-9.26810045435728	8.75532193740625e-18	4.09752303388519e-16
TRINITY_DN122245_c0_g1_i1	NA	NA	NA	NA	6.80740807294486	-4.25022884505713	2.16019280186275e-28	1.96740725001306e-26
TRINITY_DN124491_c7_g2_i1	NA	NA	NA	NA	4.32264194156398	-4.06131011095961	1.96443189677234e-30	2.00554238687012e-28
TRINITY_DN118387_c0_g3_i2	NA	NA	NA	NA	4.47255819919047	-3.36331429348581	1.98488246928891e-21	1.20227845071593e-19
TRINITY_DN118445_c0_g1_i3	NA	NA	NA	NA	2.25034766741913	-5.16608047413088	9.15472202692918e-14	2.95271856050726e-12
TRINITY_DN124448_c4_g1_i1	NA	NA	NA	NA	3.78992919912299	-12.6798238736996	2.38591714037301e-63	7.27819711772341e-61
TRINITY_DN126839_c0_g2_i1	NA	NA	NA	NA	6.31641135925573	-3.45463758506507	2.55385217691063e-24	1.81631975469663e-22
TRINITY_DN128247_c5_g9_i3	NA	NA	NA	NA	7.32412824109294	-3.17077735189647	1.88077091705445e-20	1.0605621124477e-18
TRINITY_DN130650_c1_g1_i3	NA	NA	NA	NA	4.73916774221861	-3.4947761392714	2.12846788021675e-22	1.37476220048999e-20
TRINITY_DN121169_c0_g1_i1	NA	NA	NA	NA	0.627094726410032	-7.62617201932141	8.78761185223442e-16	3.46563153406111e-14
TRINITY_DN135712_c0_g1_i1	NA	NA	NA	NA	4.64196338902198	-3.05475214907681	7.8602562260477e-18	3.7060303051639e-16
TRINITY_DN134297_c1_g1_i1	NA	NA	NA	NA	0.824532696154951	-4.49013040516306	1.00226835445983e-10	2.36279631904735e-09
TRINITY_DN97559_c0_g1_i1	NA	NA	NA	NA	7.12771645693648	-5.1204675122094	1.07251404316681e-34	1.26892444200657e-32
TRINITY_DN119011_c0_g1_i1	NA	NA	NA	NA	6.93706776399285	-7.60149679677027	2.86947890969213e-44	4.56932934053428e-42
TRINITY_DN115095_c0_g1_i1	NA	NA	NA	NA	5.11464737721199	-5.94846661138875	5.78358957994454e-48	1.05348708327062e-45
TRINITY_DN134312_c3_g2_i3	NA	NA	NA	NA	3.65767572153935	-3.88032508550207	3.47398184563543e-22	2.22677838859857e-20
TRINITY_DN126217_c0_g2_i3	NA	NA	NA	NA	4.68292271619966	-3.25719378952183	6.87153793245281e-20	3.77397980285841e-18
TRINITY_DN109035_c0_g1_i1	NA	NA	NA	NA	0.78054177258854	3.35825851707494	1.32429200254528e-06	1.72212373972491e-05
TRINITY_DN101072_c0_g2_i2	NA	NA	NA	NA	6.87715164823353	-11.48695538679	1.19832721351755e-97	5.05674111984183e-94
TRINITY_DN131690_c0_g1_i2	NA	NA	NA	NA	4.41739065422211	-10.6712104327383	1.33053424635235e-79	7.16761629433937e-77
TRINITY_DN135189_c4_g1_i1	NA	NA	NA	NA	4.96967738141973	-5.0176190424942	7.51402368042098e-45	1.21176793353235e-42
TRINITY_DN126177_c8_g1_i1	NA	NA	NA	NA	2.53063405153302	-5.94998970220377	5.23896559994872e-26	4.2514541674712e-24
TRINITY_DN125971_c0_g1_i2	NA	NA	NA	NA	4.39012915288807	-9.45632179131936	1.83302908845135e-73	8.00180405008617e-71
TRINITY_DN132301_c0_g2_i1	NA	NA	NA	NA	3.62007478419894	-3.65570622868744	3.07555268920274e-21	1.82365148800759e-19
TRINITY_DN131929_c1_g1_i1	NA	NA	NA	NA	2.56253923321438	-3.19116338528025	5.43459957167311e-09	1.01774132067449e-07
TRINITY_DN130593_c0_g3_i1	NA	NA	NA	NA	0.116608056034836	-8.92275644788048	3.01267537762143e-16	1.23427067776694e-14
TRINITY_DN116063_c0_g1_i2	NA	NA	NA	NA	3.64139793846138	-3.11019806660924	8.62630618468828e-15	3.13356450918397e-13
TRINITY_DN77456_c0_g1_i1	NA	NA	NA	NA	0.0807363250389751	4.93522915197066	0.00229339784020532	0.0142529553058808
TRINITY_DN117339_c0_g2_i1	NA	NA	NA	NA	2.83878967491716	-4.66733157725595	4.68342293505228e-25	3.45713076654778e-23
TRINITY_DN121788_c0_g1_i1	NA	NA	NA	NA	6.00656524475505	-6.90157081609487	5.80917478949945e-54	1.257115354661e-51
TRINITY_DN117740_c0_g1_i2	NA	NA	NA	NA	5.38219103348618	-10.0006674499117	3.39901673030511e-80	1.87086314336076e-77
TRINITY_DN209985_c0_g1_i1	NA	NA	NA	NA	0.862993040345699	4.35865054269965	2.20805688350821e-09	4.32707370228673e-08
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	5.98768368810768	-14.8833449408277	1.75627085098507e-94	2.9644681117394e-91
TRINITY_DN135526_c5_g2_i2	NA	NA	NA	NA	3.54625209704348	-12.4357322850237	3.24494686666383e-55	7.33560801045191e-53
TRINITY_DN101751_c0_g1_i1	NA	NA	NA	NA	3.56567152543467	-3.00415085160114	1.0114509325909e-14	3.65319916722811e-13
TRINITY_DN131833_c2_g1_i5	NA	NA	NA	NA	1.50857912489301	-3.48347468094796	9.28906458892458e-09	1.69079673851173e-07
TRINITY_DN122125_c0_g1_i2	NA	NA	NA	NA	1.64300218209006	-3.01728219930517	2.54416485023271e-09	4.95124595257817e-08
TRINITY_DN123526_c0_g11_i1	NA	NA	NA	NA	0.588777380239204	-3.01251617224716	2.04455110042382e-06	2.56648434861828e-05
TRINITY_DN111724_c0_g1_i1	NA	NA	NA	NA	4.54787670282968	-6.19136951616576	1.01917943665413e-56	2.38931519968943e-54
TRINITY_DN114443_c0_g1_i1	NA	NA	NA	NA	2.44501328674073	-6.01482124749856	1.57748485400405e-29	1.51289162948971e-27
TRINITY_DN96966_c0_g2_i1	NA	NA	NA	NA	0.296135544665606	-9.04568861284258	3.14757475375293e-12	8.69067014070560e-11
TRINITY_DN130542_c0_g1_i9	NA	NA	NA	NA	3.59643839795437	-7.89340168379082	9.90455177157159e-47	1.70594113132259e-44
TRINITY_DN129305_c2_g2_i1	NA	NA	NA	NA	3.99407493670892	-3.26010899697636	8.14018105510579e-20	4.43228482009083e-18
TRINITY_DN130511_c0_g2_i2	NA	NA	NA	NA	4.69212769983164	-3.1686677541001	1.37555520407712e-16	5.81430420901982e-15
TRINITY_DN135585_c3_g1_i1	NA	NA	NA	NA	5.51280765757426	-10.8785866274528	5.94853326354981e-93	7.92689019472725e-90
TRINITY_DN135315_c3_g4_i2	NA	NA	NA	NA	4.95871713492767	-10.7117072619778	2.09713244539693e-66	6.89575277727337e-64
TRINITY_DN129651_c0_g4_i5	NA	NA	NA	NA	7.654090875761	-9.14458400633833	3.84364043568714e-48	7.10344030592429e-46
TRINITY_DN128437_c4_g4_i1	NA	NA	NA	NA	4.79229114896596	-3.00575715959315	3.76029744104698e-08	6.19837050194456e-07
TRINITY_DN125252_c4_g8_i1	NA	NA	NA	NA	3.19801727056208	-3.11316043165115	2.90851036436421e-13	8.99152306658576e-12
TRINITY_DN136055_c0_g2_i1	NA	NA	NA	NA	1.39843341579503	-3.78380022801227	2.1081061092263e-11	5.30041098108249e-10
TRINITY_DN127328_c1_g5_i1	NA	NA	NA	NA	3.1045850160726	-3.76947646874705	1.34948497668034e-16	5.71364717802166e-15
TRINITY_DN121056_c0_g1_i2	NA	NA	NA	NA	4.67201737935104	-3.43448419165433	1.70462118578749e-25	1.32797857855241e-23
TRINITY_DN132085_c5_g3_i2	NA	NA	NA	NA	4.75146517205946	-3.09998253541022	9.50900744224904e-15	3.43940799186148e-13
TRINITY_DN129880_c2_g1_i1	NA	NA	NA	NA	3.92916375005889	-3.21167169826059	8.5590639249712e-18	4.01309147252492e-16
TRINITY_DN89374_c0_g2_i1	NA	NA	NA	NA	3.0212425103951	-3.64919592269429	5.01145840570047e-15	1.85776157209268e-13
TRINITY_DN50226_c0_g1_i1	NA	NA	NA	NA	1.37918707090828	9.67197842454072	3.22914816196235e-06	3.91190441687678e-05
TRINITY_DN125309_c0_g1_i1	NA	NA	NA	NA	7.04555505155809	-10.3730471179422	1.14640059229534e-89	1.03663273558306e-86
TRINITY_DN75302_c0_g2_i1	NA	NA	NA	NA	6.67216091046021	-12.0441788681607	8.70606366315383e-95	1.57449161348137e-91
TRINITY_DN126930_c1_g3_i1	NA	NA	NA	NA	4.1529062207073	-3.41106971636507	1.47730960457555e-22	9.64020666965166e-21
TRINITY_DN136167_c0_g1_i1	NA	NA	NA	NA	5.68688211344137	-4.20151763439003	2.8055823048919e-32	3.07508824145273e-30
TRINITY_DN118360_c0_g1_i2	NA	NA	NA	NA	4.53613608698911	-3.77257360081474	1.47545735087005e-27	1.31077560233961e-25
TRINITY_DN114835_c0_g1_i1	NA	NA	NA	NA	2.76907424025994	-3.75972626023407	1.00347520637231e-15	3.92689161516855e-14
TRINITY_DN130066_c0_g1_i1	NA	NA	NA	NA	5.22024276991579	-4.10097096396427	7.94571526116848e-27	6.86612848797013e-25
TRINITY_DN133682_c1_g1_i3	NA	NA	NA	NA	5.46659703619814	-3.97407722943583	2.05549967278458e-32	2.27262865568702e-30
TRINITY_DN121465_c5_g2_i1	NA	NA	NA	NA	1.0230222900946	9.27140586491234	1.38517643760057e-15	5.40389556604143e-14
TRINITY_DN110118_c0_g2_i1	NA	NA	NA	NA	0.932561494118964	-5.39043125217222	2.14359769256762e-05	0.000220445775703166
TRINITY_DN117992_c0_g8_i1	NA	NA	NA	NA	0.459523334261466	-6.67809203310336	5.31029949561234e-13	1.60061277296915e-11
TRINITY_DN126447_c0_g1_i1	NA	NA	NA	NA	4.9510899465501	-3.35077522086924	6.42597969976901e-24	4.48207658453035e-22
TRINITY_DN131079_c3_g2_i1	NA	NA	NA	NA	3.7813209303364	-3.82641212223238	4.700841658381e-24	3.30612805412635e-22
TRINITY_DN60784_c0_g1_i1	NA	NA	NA	NA	4.41429499349629	-3.02598579202559	1.00973035590695e-16	4.30393314498452e-15
TRINITY_DN109596_c0_g1_i1	NA	NA	NA	NA	5.44897998920575	-7.75393963308532	1.31789385494221e-69	4.76682207332597e-67
TRINITY_DN130516_c0_g2_i1	NA	NA	NA	NA	2.48073800760343	-11.3662504023158	9.62518281856921e-35	1.1465453666644e-32
TRINITY_DN122597_c0_g1_i2	NA	NA	NA	NA	2.29325287669974	-3.79637280417397	4.2129082547114e-12	1.14572098927001e-10
TRINITY_DN110037_c0_g1_i1	NA	NA	NA	NA	0.127037578718044	-3.29840444467476	2.86595196582467e-07	4.1322914477628e-06
TRINITY_DN116617_c0_g2_i3	NA	NA	NA	NA	2.06256486846292	-4.00583915393579	1.57460776327558e-13	4.98023947279087e-12
TRINITY_DN114581_c0_g1_i2	NA	NA	NA	NA	2.78442715139561	5.32297011591522	5.24873607925478e-05	0.000496981109912684
TRINITY_DN118842_c0_g1_i2	NA	NA	NA	NA	4.19850077467895	-4.31390649676779	5.46877459092462e-30	5.42995701441649e-28
TRINITY_DN121709_c1_g3_i3	NA	NA	NA	NA	2.6422989287716	-7.98858528735925	4.26107689468127e-26	3.52569300315148e-24
TRINITY_DN117838_c2_g1_i2	NA	NA	NA	NA	2.57845277404129	-5.476927872522	2.68960457654389e-28	2.44079205281415e-26
TRINITY_DN129794_c1_g1_i1	NA	NA	NA	NA	2.91457532995973	-3.03843564916372	1.68096050252879e-13	5.29356206014011e-12
TRINITY_DN105455_c0_g3_i1	NA	NA	NA	NA	1.28039320519371	-3.13748666781809	7.41712289859005e-08	1.16932836033251e-06
TRINITY_DN125531_c0_g2_i1	NA	NA	NA	NA	3.42487413669695	-3.53560146506377	1.268663862435e-19	6.80536024004065e-18
TRINITY_DN126545_c0_g3_i5	NA	NA	NA	NA	6.15588338012794	-4.81416620561559	1.96311630088821e-23	1.3254437765917e-21
TRINITY_DN95726_c0_g1_i1	NA	NA	NA	NA	5.09062694498798	7.95067861944497	0.000111777075216388	0.000979945902840624
TRINITY_DN67822_c0_g2_i1	NA	NA	NA	NA	1.30532658669534	-3.21381771964499	2.42567641167977e-07	3.53777079880876e-06
TRINITY_DN129285_c0_g1_i3	NA	NA	NA	NA	2.42267682016935	-4.68838985088082	6.7154902841378e-20	3.69629344574098e-18
TRINITY_DN118245_c0_g1_i2	NA	NA	NA	NA	7.08331155906303	-11.5349725406156	4.46931608626346e-93	6.28658966600581e-90
TRINITY_DN156234_c0_g1_i1	NA	NA	NA	NA	4.46979236516256	8.20746170246421	0.00168176009653117	0.0108873648386788
TRINITY_DN116815_c0_g2_i2	NA	NA	NA	NA	0.423473546103945	-5.14046003149693	1.72593770775914e-11	4.4007066286761e-10
TRINITY_DN96802_c0_g1_i1	NA	NA	NA	NA	3.45171000220873	-3.89005674048777	1.65206622484777e-14	5.8419922830895e-13
TRINITY_DN130671_c3_g1_i1	NA	NA	NA	NA	2.51393229408506	-3.77902696296399	2.1958395582178e-13	6.86376071290326e-12
TRINITY_DN133726_c0_g3_i2	NA	NA	NA	NA	1.4690831912777	-4.09252722651334	1.32519246466526e-13	4.22044629092574e-12
TRINITY_DN104496_c0_g2_i1	NA	NA	NA	NA	1.11537962369345	-3.09681742005722	1.74289843882901e-08	3.02456789394872e-07
TRINITY_DN119499_c0_g1_i1	NA	NA	NA	NA	3.25534971122954	-3.09314214509634	1.06371325751788e-13	3.41778629024052e-12
TRINITY_DN129198_c1_g2_i1	NA	NA	NA	NA	2.74100589807106	-3.06999953940274	6.49973951337405e-13	1.94523528060423e-11
TRINITY_DN92959_c0_g1_i1	NA	NA	NA	NA	0.128163627705517	-3.02904168485496	3.3768538852617e-05	0.000331646871687126
TRINITY_DN130471_c0_g1_i1	NA	NA	NA	NA	3.25359838318996	-3.2579327669565	9.84299679953001e-12	2.58521614073963e-10
TRINITY_DN127630_c2_g3_i1	NA	NA	NA	NA	4.71321462214906	-3.04594327506868	2.72420842828484e-16	1.12153224708527e-14
TRINITY_DN114033_c0_g1_i2	NA	NA	NA	NA	0.274885774955503	-7.21171167119824	1.48632124049847e-15	5.78956422895088e-14
TRINITY_DN120412_c0_g1_i2	NA	NA	NA	NA	6.42307387380939	-7.22961975740973	1.19557115044829e-60	3.36340732868891e-58
TRINITY_DN123875_c3_g3_i2	NA	NA	NA	NA	3.23968969911867	-4.22041929145202	5.99195906763958e-22	3.77389083665588e-20
TRINITY_DN130965_c2_g1_i4	NA	NA	NA	NA	5.08662624835825	-5.39010003395018	3.98711139475728e-52	8.14110269385964e-50
TRINITY_DN132667_c0_g1_i1	NA	NA	NA	NA	0.314245094359881	-3.0775066087753	3.67780961522722e-07	5.21379964434144e-06
TRINITY_DN109666_c0_g1_i1	NA	NA	NA	NA	7.01089905060406	-12.103153185312	1.76050296268154e-96	4.05219768292127e-93
TRINITY_DN105647_c0_g2_i1	NA	NA	NA	NA	6.97699766992181	-11.8109379733981	5.33107810988061e-96	1.12481305553389e-92
TRINITY_DN135265_c1_g2_i8	NA	NA	NA	NA	5.34903910278646	-4.12801016193644	6.18159198477406e-26	4.95290276780045e-24
TRINITY_DN135864_c0_g11_i1	NA	NA	NA	NA	2.12394980239539	10.4059910363191	5.73838060156342e-25	4.19913463731168e-23
TRINITY_DN131147_c0_g2_i1	NA	NA	NA	NA	5.17392916771744	-5.60729078695623	2.70699763730077e-34	3.17307746198233e-32
TRINITY_DN127523_c2_g1_i1	NA	NA	NA	NA	4.57512215518532	-4.68533456733334	2.22619463341485e-19	1.17427129007147e-17
TRINITY_DN133326_c4_g1_i2	NA	NA	NA	NA	1.74424599735892	-3.24473954319858	2.3417367464441e-10	5.228433217215e-09
TRINITY_DN113362_c0_g2_i1	NA	NA	NA	NA	1.23898321411603	-4.70026363034309	8.80380831386328e-16	3.46661932657394e-14
TRINITY_DN130206_c0_g1_i1	NA	NA	NA	NA	6.05457443563075	-3.78611855512785	1.73339758892628e-28	1.59592340196453e-26
