gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	PV.XY23.XX23	FDR.XY23.XX23	tau	tissue	stage
TRINITY_DN128135_c2_g4_i1	NA	NA	NA	NA	4.23556392	-0.013271574	0.960311481	0.999995244	0.405168995	Ovary_mean	G23
TRINITY_DN128135_c2_g5_i1	NA	NA	NA	NA	5.263565012	0.075320688	0.77344213	0.999995244	0.427012477	Ovary_mean	G23
TRINITY_DN128135_c3_g3_i2	NA	NA	NA	NA	4.863983509	0.168923678	0.508841175	0.999995244	0.385323632	Liver_fmean	G23
TRINITY_DN128136_c6_g2_i1	NA	NA	NA	NA	3.214050308	-0.176175556	0.561667415	0.999995244	0.237446774	Testis_mean	G23
TRINITY_DN128137_c0_g1_i1	NA	NA	NA	NA	1.207432719	-0.081872594	0.845774067	0.999995244	0.307383397	G23_fmean	G23
TRINITY_DN128137_c0_g2_i1	NA	NA	NA	NA	5.126164576	-0.086118116	0.725295621	0.999995244	0.223196915	Ovary_mean	G23
TRINITY_DN128138_c2_g1_i7	NA	NA	NA	NA	7.603588504	0.023525872	0.918086864	0.999995244	0.206472302	Brain_fmean	G23
TRINITY_DN128138_c2_g5_i1	mrpl22	Chr03	10915763	10915763	3.822767323	0.07069243	0.863003286	0.999995244	0.185779776	G27_mmean	G23
TRINITY_DN128139_c0_g1_i1	NA	NA	NA	NA	0.683652862	0.545586193	0.267608254	0.999995244	0.680338834	Brain_mmean	G23
TRINITY_DN128140_c8_g1_i1	usp25	Chr02	22845890	22845890	5.033830296	0.594227484	0.070050268	0.999995244	0.300839257	Ovary_mean	G23
TRINITY_DN128144_c1_g1_i1	NA	NA	NA	NA	3.86322778	-0.055195448	0.84824619	0.999995244	0.434277837	Brain_fmean	G23
TRINITY_DN128144_c3_g1_i5	NA	NA	NA	NA	3.599289613	0.115283026	0.687560306	0.999995244	0.305472898	Brain_mmean	G23
TRINITY_DN128145_c0_g1_i3	NA	NA	NA	NA	3.965575917	0.080482425	0.768457487	0.999995244	0.386684882	Brain_fmean	G23
TRINITY_DN128146_c0_g1_i3	NA	NA	NA	NA	4.879929726	0.289409446	0.279714207	0.999995244	0.224807179	G43_F_mean	G23
TRINITY_DN128148_c0_g11_i1	NA	NA	NA	NA	2.895162255	0.019530236	0.960506988	0.999995244	0.594355828	G23_fmean	G23
TRINITY_DN128148_c0_g15_i1	NA	NA	NA	NA	1.639578673	-0.060383802	0.884621966	0.999995244	0.569491606	G23_fmean	G23
TRINITY_DN128148_c0_g17_i1	NA	NA	NA	NA	0.649561034	0.603456268	0.216162778	0.999995244	0.518230391	G23_mmean	G23
TRINITY_DN128148_c0_g18_i1	NA	NA	NA	NA	3.119667986	0.191598583	0.560781933	0.999995244	0.387480506	G23_mmean	G23
TRINITY_DN128148_c0_g28_i1	wwtr1	Chr05	119024271	119024271	2.202202586	0.095544516	0.790875246	0.999995244	0.360127461	G23_fmean	G23
TRINITY_DN128148_c0_g29_i1	NA	NA	NA	NA	3.713861488	0.036844146	0.904340507	0.999995244	0.492967506	G23_fmean	G23
TRINITY_DN128148_c0_g3_i1	NA	NA	NA	NA	1.909338188	-0.088297877	0.849481607	0.999995244	0.5824778	G23_fmean	G23
TRINITY_DN128148_c0_g9_i1	syf2	Chr06	44703764	44703764	3.707158145	-0.514235293	0.113132367	0.999995244	0.474292125	G23_fmean	G23
TRINITY_DN128149_c5_g11_i1	cyct	Chr09	61133117	61133117	1.306557383	0.19394254	0.663496989	0.999995244	0.265213768	Brain_mmean	G23
TRINITY_DN128149_c5_g12_i1	NA	NA	NA	NA	1.073121775	-0.006402479	0.987592937	0.999995244	0.347980116	G43_M_mean	G23
TRINITY_DN128150_c1_g1_i1	NA	NA	NA	NA	4.024973647	-0.03623726	0.89807858	0.999995244	0.256807427	G43_F_mean	G23
TRINITY_DN128150_c8_g1_i1	NA	NA	NA	NA	0.456499459	-0.150086602	0.759308878	0.999995244	0.30351002	G43_F_mean	G23
TRINITY_DN128150_c9_g1_i2	bdh2-like	Chr01	64083090	64083090	5.049350212	0.107693085	0.705628396	0.999995244	0.412757079	G27_fmean	G23
TRINITY_DN128151_c3_g2_i2	gnl2	Chr02	58980420	58980420	1.553250326	-0.125481228	0.758116049	0.999995244	0.70893507	Brain_fmean	G23
TRINITY_DN128151_c3_g3_i2	NA	NA	NA	NA	2.725258664	-0.078215129	0.815140422	0.999995244	0.409837215	Ovary_mean	G23
TRINITY_DN128152_c0_g1_i11	NA	NA	NA	NA	1.539264869	0.838504252	0.2341605	0.999995244	0.438507886	G23_mmean	G23
TRINITY_DN128152_c0_g2_i1	NA	NA	NA	NA	3.639202511	0.19541058	0.488570209	0.999995244	0.413949792	G23_mmean	G23
TRINITY_DN128153_c0_g1_i2	NA	NA	NA	NA	4.066513023	-0.005509264	0.983358373	0.999995244	0.34907509	G27_fmean	G23
TRINITY_DN128153_c0_g2_i1	NA	NA	NA	NA	4.162098002	0.123344962	0.662529442	0.999995244	0.563381226	G27_mmean	G23
TRINITY_DN128154_c0_g1_i1	fbl	Chr07	114665387	114665387	5.072545766	-0.076676015	0.737416475	0.999995244	0.566492495	Ovary_mean	G23
TRINITY_DN128155_c0_g1_i2	NA	NA	NA	NA	7.185116266	-0.076380589	0.717766886	0.999995244	0.308109289	Ovary_mean	G23
TRINITY_DN128156_c1_g2_i4	NA	NA	NA	NA	5.097055635	-0.076990473	0.743229869	0.999995244	0.361403794	Brain_mmean	G23
TRINITY_DN128158_c2_g1_i3	NA	NA	NA	NA	7.578811849	0.059094944	0.778836217	0.999995244	0.133594582	G23_mmean	G23
TRINITY_DN128158_c2_g2_i3	NA	NA	NA	NA	6.534331477	0.017238538	0.935657724	0.999995244	0.272319891	Brain_mmean	G23
TRINITY_DN128158_c3_g1_i1	clspn	Chr02	56069746	56069746	1.734322236	0.211206459	0.660150106	0.999995244	0.560798618	Ovary_mean	G23
TRINITY_DN128159_c1_g1_i2	cutc	Chr07	27179803	27179803	6.169923766	0.121793034	0.587744621	0.999995244	0.36860429	Ovary_mean	G23
TRINITY_DN128159_c4_g8_i1	NA	NA	NA	NA	0.677825919	0.251928939	0.577878791	0.999995244	0.390691865	Brain_mmean	G23
TRINITY_DN128160_c0_g1_i1	hapln4	Chr01	101891688	101891688	4.815220033	0.029902002	0.904158857	0.999995244	0.272513753	Brain_mmean	G23
TRINITY_DN128161_c4_g1_i1	scarb1	Chr01	151579205	151579205	5.333523815	-0.053130248	0.83330066	0.999995244	0.305488982	Ovary_mean	G23
TRINITY_DN128161_c4_g2_i1	cecr2	scaffold_41	452579	452579	5.586037188	-0.015676731	0.947439634	0.999995244	0.316327315	Ovary_mean	G23
TRINITY_DN128162_c1_g3_i1	NA	NA	NA	NA	1.975218611	0.570308388	0.224631847	0.999995244	0.643162412	Brain_fmean	G23
TRINITY_DN128162_c3_g5_i2	NA	NA	NA	NA	1.338904504	-0.163502022	0.710913815	0.999995244	0.498965139	G43_M_mean	G23
TRINITY_DN128163_c0_g2_i2	NA	NA	NA	NA	2.288005853	0.034238135	0.923624213	0.999995244	0.303741004	G43_M_mean	G23
TRINITY_DN128164_c0_g1_i1	cse1l	Chr10	29826243	29826243	5.12291461	0.07089272	0.828725865	0.999995244	0.398045885	Brain_fmean	G23
TRINITY_DN128166_c0_g1_i1	NA	NA	NA	NA	3.323120587	0.035376759	0.910956941	0.999995244	0.41300952	G43_F_mean	G23
TRINITY_DN128167_c3_g3_i1	NA	NA	NA	NA	4.961939886	-0.011191617	0.97312813	0.999995244	0.68226406	G27_fmean	G23
TRINITY_DN128167_c5_g1_i1	NA	NA	NA	NA	3.78333644	-0.073550886	0.8143214	0.999995244	0.566661195	G46_M_mean	G23
TRINITY_DN128167_c5_g2_i2	NA	NA	NA	NA	1.343868786	-0.390629678	0.336380669	0.999995244	0.472168675	G43_M_mean	G23
TRINITY_DN128167_c5_g6_i2	NA	NA	NA	NA	2.601153775	0.068182973	0.878651201	0.999995244	0.3316759	Brain_fmean	G23
TRINITY_DN128167_c5_g7_i4	NA	NA	NA	NA	3.153922385	-0.325741776	0.324787448	0.999995244	0.625416025	Ovary_mean	G23
TRINITY_DN128168_c0_g1_i1	NA	NA	NA	NA	3.7855408	0.048332459	0.863456506	0.999995244	0.580696935	Testis_mean	G23
TRINITY_DN128170_c5_g2_i1	NA	NA	NA	NA	1.495832437	0.184427542	0.638249538	0.999995244	0.382057442	G43_F_mean	G23
TRINITY_DN128170_c5_g6_i1	NA	NA	NA	NA	1.880505051	-0.053141283	0.893972984	0.999995244	0.332265903	Brain_mmean	G23
TRINITY_DN128170_c6_g2_i1	NA	NA	NA	NA	2.131298436	0.077064112	0.845244853	0.999995244	0.407263394	G27_fmean	G23
TRINITY_DN128171_c2_g15_i1	NA	NA	NA	NA	2.945547916	-0.143236112	0.662879968	0.999995244	0.493770469	Brain_mmean	G23
TRINITY_DN128172_c2_g2_i2	NA	NA	NA	NA	1.189251449	0.306209888	0.46012234	0.999995244	0.479246195	Brain_mmean	G23
TRINITY_DN128172_c3_g1_i1	NA	NA	NA	NA	5.299250793	-0.005679295	0.982107725	0.999995244	0.514123547	Ovary_mean	G23
TRINITY_DN128172_c3_g5_i1	NA	NA	NA	NA	6.921338065	0.108593679	0.636175205	0.999995244	0.19879761	Brain_mmean	G23
TRINITY_DN128173_c0_g2_i3	NA	NA	NA	NA	2.656642064	0.53812592	0.214318938	0.999995244	0.69574214	G27_fmean	G23
TRINITY_DN128174_c4_g1_i1	NA	NA	NA	NA	5.167292785	-0.014920221	0.963025309	0.999995244	0.599688093	Liver_fmean	G23
TRINITY_DN128174_c5_g1_i3	NA	NA	NA	NA	5.454859776	0.330911095	0.183631079	0.999995244	0.336866669	Ovary_mean	G23
TRINITY_DN128175_c7_g1_i2	NA	NA	NA	NA	0.266638325	-0.593393971	0.213387357	0.999995244	0.262075692	Brain_fmean	G23
TRINITY_DN128176_c3_g2_i4	NA	NA	NA	NA	7.827704738	0.045390998	0.834246349	0.999995244	0.12743329	G31_mmean	G23
TRINITY_DN128177_c0_g2_i1	Xetrov90027396m	scaffold_2361	160	160	4.104995149	0.111973957	0.669861823	0.999995244	0.736264407	Brain_fmean	G23
TRINITY_DN128178_c0_g1_i4	NA	NA	NA	NA	0.702986573	-0.073040602	0.878844649	0.999995244	0.575793881	Brain_mmean	G23
TRINITY_DN128179_c6_g1_i2	NA	NA	NA	NA	0.073674232	0.065751414	0.898461342	0.999995244	0.60528113	Brain_fmean	G23
TRINITY_DN128179_c6_g4_i1	NA	NA	NA	NA	5.853091279	0.176382001	0.43414199	0.999995244	0.384532167	Ovary_mean	G23
TRINITY_DN128180_c2_g1_i1	NA	NA	NA	NA	0.893811555	0.036790255	0.935875716	0.999995244	0.257112443	G27_mmean	G23
TRINITY_DN128181_c1_g2_i2	NA	NA	NA	NA	1.769586195	0.205586148	0.664120255	0.999995244	0.678298321	Ovary_mean	G23
TRINITY_DN128182_c0_g2_i4	slc35e2b	Chr07	70975572	70975572	1.215669983	-0.208149552	0.623457134	0.999995244	0.646363006	Ovary_mean	G23
TRINITY_DN128184_c1_g1_i1	NA	NA	NA	NA	1.991030829	-0.242131036	0.517251895	0.999995244	0.514436239	Brain_fmean	G23
TRINITY_DN128185_c0_g1_i9	NA	NA	NA	NA	4.067128824	0.043847086	0.880758791	0.999995244	0.51534771	Ovary_mean	G23
TRINITY_DN128186_c0_g1_i4	NA	NA	NA	NA	0.080122255	-0.158751082	0.741319895	0.999995244	0.690083032	Ovary_mean	G23
TRINITY_DN128188_c0_g1_i1	NA	NA	NA	NA	0.20923969	0.031163472	0.946810572	0.999995244	0.900057086	Brain_fmean	G23
TRINITY_DN128189_c0_g2_i4	NA	NA	NA	NA	2.371701504	-0.108521364	0.791122432	0.999995244	0.421592399	Brain_fmean	G23
TRINITY_DN128189_c0_g3_i4	NA	NA	NA	NA	2.04918119	-0.037277332	0.927818476	0.999995244	0.279116834	Testis_mean	G23
TRINITY_DN128191_c5_g5_i5	car15	Chr01	144942381	144942381	2.361885852	-0.230727593	0.539483852	0.999995244	0.512973827	Ovary_mean	G23
TRINITY_DN128191_c6_g1_i1	NA	NA	NA	NA	0.935358986	-0.224002345	0.589141688	0.999995244	0.556992492	Brain_fmean	G23
TRINITY_DN128192_c2_g5_i1	NA	NA	NA	NA	1.64786624	-0.122678636	0.755932999	0.999995244	0.521002237	Brain_fmean	G23
TRINITY_DN128193_c0_g1_i1	NA	NA	NA	NA	1.520492514	-0.154898592	0.693553159	0.999995244	0.276837508	Brain_mmean	G23
TRINITY_DN128193_c1_g1_i1	NA	NA	NA	NA	3.651472666	-0.271756136	0.434620618	0.999995244	0.176583575	G43_M_mean	G23
TRINITY_DN128193_c1_g4_i1	NA	NA	NA	NA	1.750752304	-0.120131346	0.759598984	0.999995244	0.59296747	Liver_fmean	G23
TRINITY_DN128194_c1_g1_i1	NA	NA	NA	NA	1.539226795	-0.322758168	0.446668428	0.999995244	0.651563488	G31_fmean	G23
TRINITY_DN128194_c1_g2_i1	NA	NA	NA	NA	1.806748399	0.993375933	0.065532927	0.999995244	0.691121225	G27_fmean	G23
TRINITY_DN128194_c2_g2_i1	NA	NA	NA	NA	4.067473878	0.159311803	0.631732861	0.999995244	0.612984088	G27_fmean	G23
TRINITY_DN128194_c3_g1_i3	NA	NA	NA	NA	2.080285586	-0.037519985	0.924168777	0.999995244	0.666790272	G46_M_mean	G23
TRINITY_DN128194_c3_g9_i1	fam221a	Chr06	34602793	34602793	4.521431296	0.339932534	0.287469916	0.999995244	0.617078417	G23_mmean	G23
TRINITY_DN128195_c6_g3_i1	NA	NA	NA	NA	0.743635098	0.498985859	0.330431916	0.999995244	0.406253199	Brain_fmean	G23
TRINITY_DN128195_c6_g6_i3	NA	NA	NA	NA	1.448785876	-0.252624324	0.517260614	0.999995244	0.508275989	Testis_mean	G23
TRINITY_DN128197_c6_g1_i1	NA	NA	NA	NA	5.144662083	0.099814123	0.708581053	0.999995244	0.183382261	Ovary_mean	G23
TRINITY_DN128197_c7_g1_i3	NA	NA	NA	NA	5.758134252	-0.029960969	0.896751656	0.999995244	0.247590659	G23_fmean	G23
TRINITY_DN128197_c8_g1_i1	NA	NA	NA	NA	0.602545205	-0.151285589	0.757044223	0.999995244	0.386542362	G31_mmean	G23
TRINITY_DN128197_c8_g4_i5	NA	NA	NA	NA	6.959195755	-0.26256975	0.224192608	0.999995244	0.331611061	Brain_fmean	G23
TRINITY_DN128198_c0_g1_i4	rfc5	Chr01	156682095	156682095	1.211047855	0.212809663	0.616818272	0.999995244	0.517721712	Brain_fmean	G23
TRINITY_DN128199_c1_g1_i1	pax6	Chr04	9859219	9859219	3.932747987	0.132840049	0.745626944	0.999995244	0.159995157	Liver_fmean	G23
TRINITY_DN128200_c1_g1_i5	mad2l1	Chr01	61633139	61633139	3.922098916	0.008741147	0.973639825	0.999995244	0.232109134	Brain_mmean	G23
TRINITY_DN128200_c2_g4_i1	NA	NA	NA	NA	2.039335263	-0.16676058	0.670799399	0.999995244	0.545080897	Testis_mean	G23
TRINITY_DN128202_c0_g2_i2	NA	NA	NA	NA	3.813504546	-0.005253417	0.985169913	0.999995244	0.399918575	Ovary_mean	G23
TRINITY_DN128202_c1_g1_i2	hmgb2	Chr01	39547683	39547683	9.550687098	0.297960278	0.246821237	0.999995244	0.574396105	G31_fmean	G23
TRINITY_DN128202_c1_g2_i2	NA	NA	NA	NA	2.310376774	-0.259201424	0.503346844	0.999995244	0.704970323	Brain_fmean	G23
TRINITY_DN128203_c0_g1_i1	NA	NA	NA	NA	5.449134399	-0.197273894	0.427248087	0.999995244	0.467550223	Brain_fmean	G23
TRINITY_DN128203_c2_g1_i10	NA	NA	NA	NA	3.531482637	-0.001833609	0.994875126	0.999995244	0.646651257	Brain_fmean	G23
TRINITY_DN128203_c3_g1_i2	NA	NA	NA	NA	3.434906338	-0.036387275	0.904122345	0.999995244	0.532719922	Brain_fmean	G23
TRINITY_DN128204_c0_g2_i3	NA	NA	NA	NA	4.805192613	-0.078272157	0.780249399	0.999995244	0.509422554	Ovary_mean	G23
TRINITY_DN128205_c0_g1_i1	NA	NA	NA	NA	0.972528678	-0.383705063	0.355417751	0.999995244	0.697864947	Brain_mmean	G23
TRINITY_DN128205_c1_g3_i4	LOC101732192	Chr02	72181559	72181559	1.007522491	0.208551127	0.622713111	0.999995244	0.585023637	Brain_mmean	G23
TRINITY_DN128205_c1_g4_i5	NA	NA	NA	NA	1.413760464	0.369164438	0.358827196	0.999995244	0.59322143	Brain_mmean	G23
TRINITY_DN128206_c1_g1_i1	NA	NA	NA	NA	1.950194533	0.185017969	0.620030828	0.999995244	0.573121452	Brain_mmean	G23
TRINITY_DN128207_c2_g4_i1	NA	NA	NA	NA	2.7792066	-0.189599604	0.589875861	0.999995244	0.528611019	Brain_mmean	G23
TRINITY_DN128208_c4_g1_i1	snx29	Chr09	28574551	28574551	3.136061619	-0.057453918	0.851082078	0.999995244	0.17549387	Liver_fmean	G23
TRINITY_DN128209_c1_g2_i5	NA	NA	NA	NA	5.680491945	-0.006047288	0.979657637	0.999995244	0.168192519	Testis_mean	G23
TRINITY_DN128209_c3_g1_i1	NA	NA	NA	NA	4.386869191	0.101440158	0.709749975	0.999995244	0.199031122	Brain_fmean	G23
TRINITY_DN128209_c4_g1_i4	trabd2b	Chr04	84258729	84258729	3.328225217	-0.272688936	0.360044833	0.999995244	0.523606941	Brain_mmean	G23
TRINITY_DN128209_c4_g2_i1	NA	NA	NA	NA	2.681200543	-0.330985832	0.327682975	0.999995244	0.625681113	G23_fmean	G23
TRINITY_DN128209_c4_g3_i1	NA	NA	NA	NA	1.491252291	-0.139033776	0.747589345	0.999995244	0.7011396	G23_fmean	G23
TRINITY_DN128210_c1_g2_i1	NA	NA	NA	NA	5.694853551	0.240643323	0.308250316	0.999995244	0.123907505	Liver_fmean	G23
TRINITY_DN128210_c1_g3_i2	NA	NA	NA	NA	1.828980179	0.408451515	0.403045916	0.999995244	0.370262763	Brain_fmean	G23
TRINITY_DN128211_c2_g3_i1	NA	NA	NA	NA	4.718084128	0.173378873	0.507665337	0.999995244	0.27945997	Ovary_mean	G23
TRINITY_DN128213_c0_g1_i1	NA	NA	NA	NA	2.97587154	0.241212814	0.593149367	0.999995244	0.629435145	G27_fmean	G23
TRINITY_DN128216_c3_g1_i1	LOC100489073	Chr06	85890134	85890134	3.474187168	-0.115015898	0.698575535	0.999995244	0.341300765	Brain_mmean	G23
TRINITY_DN128216_c3_g4_i1	NA	NA	NA	NA	4.144689266	0.086793569	0.770677716	0.999995244	0.291414876	Ovary_mean	G23
TRINITY_DN128218_c0_g3_i1	NA	NA	NA	NA	1.252020066	-0.067103115	0.875184365	0.999995244	0.58845036	Brain_mmean	G23
TRINITY_DN128219_c3_g5_i1	NA	NA	NA	NA	1.303499124	-0.729640286	0.117845953	0.999995244	0.573563818	G43_F_mean	G23
TRINITY_DN128222_c3_g3_i1	NA	NA	NA	NA	4.622792796	-0.044935574	0.854764815	0.999995244	0.407049762	Brain_mmean	G23
TRINITY_DN128222_c5_g1_i3	NA	NA	NA	NA	0.26240226	0.001792694	0.996895456	0.999995244	0.420854201	Brain_fmean	G23
TRINITY_DN128224_c1_g1_i2	NA	NA	NA	NA	6.539423995	0.038263442	0.907896745	0.999995244	0.30934164	Ovary_mean	G23
TRINITY_DN128225_c1_g1_i1	NA	NA	NA	NA	2.683633744	-0.085107068	0.823660477	0.999995244	0.782184532	Ovary_mean	G23
TRINITY_DN128225_c2_g1_i3	NA	NA	NA	NA	1.320800463	0.022803678	0.954607947	0.999995244	0.254564836	G43_M_mean	G23
TRINITY_DN128225_c4_g1_i1	NA	NA	NA	NA	4.649189924	-0.018077768	0.941885521	0.999995244	0.528642153	G31_fmean	G23
TRINITY_DN128228_c0_g2_i1	NA	NA	NA	NA	1.737945335	-0.064509118	0.872843802	0.999995244	0.589590441	Brain_mmean	G23
TRINITY_DN128228_c0_g4_i4	NA	NA	NA	NA	1.207840136	0.293177542	0.547527538	0.999995244	0.744532259	Brain_fmean	G23
TRINITY_DN128229_c0_g1_i2	NA	NA	NA	NA	3.631325833	0.226336628	0.479679716	0.999995244	0.523966906	G23_mmean	G23
TRINITY_DN128230_c0_g1_i1	NA	NA	NA	NA	5.914458477	0.148193833	0.547101671	0.999995244	0.293080731	Brain_mmean	G23
TRINITY_DN128230_c0_g2_i1	NA	NA	NA	NA	2.290540874	0.314338569	0.416344623	0.999995244	0.269583264	Brain_mmean	G23
TRINITY_DN128232_c2_g1_i2	chtf8	Chr04	63748917	63748917	2.447321588	1.630484025	0.005359128	0.999995244	0.354874484	G31_mmean	G23
TRINITY_DN128232_c3_g2_i3	NA	NA	NA	NA	4.555901907	0.046576164	0.851069233	0.999995244	0.243516634	Ovary_mean	G23
TRINITY_DN128233_c1_g1_i1	NA	NA	NA	NA	4.319040372	0.020209997	0.947806512	0.999995244	0.620412568	Brain_mmean	G23
TRINITY_DN128235_c3_g6_i1	LOC100493968	scaffold_540	52187	52187	0.589915801	-0.53053848	0.262546463	0.999995244	0.499797012	G43_M_mean	G23
TRINITY_DN128236_c0_g1_i1	NA	NA	NA	NA	2.182301581	0.099445575	0.79844813	0.999995244	0.559805917	Brain_fmean	G23
TRINITY_DN128236_c0_g2_i1	NA	NA	NA	NA	3.324053246	0.206100087	0.4881981	0.999995244	0.6774855	Brain_fmean	G23
TRINITY_DN128237_c10_g1_i1	NA	NA	NA	NA	3.619802672	-0.12666585	0.669317353	0.999995244	0.4192422	G43_F_mean	G23
TRINITY_DN128240_c0_g1_i1	NA	NA	NA	NA	2.419886238	-0.034989429	0.921844165	0.999995244	0.682715484	Testis_mean	G23
TRINITY_DN128241_c5_g1_i1	lmod2	Chr03	60779958	60779958	2.593168814	0.001426231	0.997038326	0.999995244	0.442063381	G31_mmean	G23
TRINITY_DN128241_c6_g3_i1	ercc3	scaffold_33	1195941	1195941	3.046268624	0.586706599	0.076169374	0.999995244	0.511831382	Liver_mmean	G23
TRINITY_DN128246_c0_g1_i1	NA	NA	NA	NA	3.24572535	0.016429628	0.956396083	0.999995244	0.281276195	Brain_mmean	G23
TRINITY_DN128246_c0_g3_i1	NA	NA	NA	NA	1.940049204	-0.165266876	0.686535497	0.999995244	0.826233478	Brain_mmean	G23
TRINITY_DN128246_c0_g4_i2	NA	NA	NA	NA	2.166999289	-0.280292076	0.436962706	0.999995244	0.260555926	Brain_mmean	G23
TRINITY_DN128246_c0_g5_i3	rbm22	Chr06	83130402	83130402	1.832612999	-0.11469564	0.77009327	0.999995244	0.211756431	G46_F_mean	G23
TRINITY_DN128247_c4_g2_i3	NA	NA	NA	NA	1.879742982	-0.494165569	0.259012425	0.999995244	0.315735699	Brain_mmean	G23
TRINITY_DN128247_c5_g9_i3	grk6-like	Chr03	36320204	36320204	5.706640972	-0.177403146	0.470757072	0.999995244	0.493811267	Ovary_mean	G23
TRINITY_DN128248_c0_g1_i6	NA	NA	NA	NA	5.654503778	0.034054519	0.887626536	0.999995244	0.285247475	Ovary_mean	G23
TRINITY_DN128250_c4_g2_i1	NA	NA	NA	NA	2.51326041	-0.031781304	0.92490976	0.999995244	0.553722315	Brain_fmean	G23
TRINITY_DN128250_c5_g2_i1	NA	NA	NA	NA	4.075657138	0.052283887	0.844033434	0.999995244	0.446648209	Ovary_mean	G23
TRINITY_DN128250_c6_g2_i1	NA	NA	NA	NA	1.020298408	-0.394470331	0.376180537	0.999995244	0.875972177	Brain_fmean	G23
TRINITY_DN128251_c0_g3_i1	NA	NA	NA	NA	4.839247767	-0.401379717	0.191941352	0.999995244	0.405924019	Brain_fmean	G23
TRINITY_DN128253_c0_g1_i4	NA	NA	NA	NA	6.802591351	-0.001650442	0.994468939	0.999995244	0.258225344	Testis_mean	G23
TRINITY_DN128253_c0_g2_i1	NA	NA	NA	NA	4.982688584	-0.148351645	0.623583868	0.999995244	0.215305375	G43_M_mean	G23
TRINITY_DN128254_c2_g2_i1	NA	NA	NA	NA	5.123132738	0.04536409	0.857142072	0.999995244	0.474731707	G23_mmean	G23
TRINITY_DN128254_c2_g3_i1	dapk3	Chr01	74262644	74262644	2.674424315	-0.152285162	0.634366722	0.999995244	0.356365043	G27_fmean	G23
TRINITY_DN128254_c2_g5_i1	NA	NA	NA	NA	0.965533397	0.418312763	0.325389792	0.999995244	0.479664342	Brain_mmean	G23
TRINITY_DN128255_c4_g1_i1	NA	NA	NA	NA	2.151539839	-0.159728725	0.67068759	0.999995244	0.672174324	Brain_mmean	G23
TRINITY_DN128256_c2_g1_i2	ppp2r5b	Chr04	38324330	38324330	2.241552031	0.138853029	0.704727326	0.999995244	0.616345672	Ovary_mean	G23
TRINITY_DN128257_c6_g2_i9	NA	NA	NA	NA	3.073961721	-0.178767961	0.648469803	0.999995244	0.535416896	Brain_mmean	G23
TRINITY_DN128259_c0_g1_i1	NA	NA	NA	NA	2.089482272	-0.173892919	0.636080017	0.999995244	0.758163692	Ovary_mean	G23
TRINITY_DN128260_c1_g5_i6	NA	NA	NA	NA	5.026604203	-0.185462171	0.505100267	0.999995244	0.290961056	G46_M_mean	G23
TRINITY_DN128262_c0_g1_i1	NA	NA	NA	NA	0.009340396	0.028251064	0.95626574	0.999995244	0.367570846	Brain_fmean	G23
TRINITY_DN128263_c0_g1_i1	Xetrov90014914m	Chr05	123382662	123382662	7.712449792	0.024841872	0.915174334	0.999995244	0.167957311	G23_fmean	G23
TRINITY_DN128264_c1_g3_i1	NA	NA	NA	NA	0.505208796	-0.404999879	0.371152923	0.999995244	0.614646601	Brain_mmean	G23
TRINITY_DN128264_c2_g3_i1	NA	NA	NA	NA	3.540363181	-0.059560226	0.853271895	0.999995244	0.358781369	Ovary_mean	G23
TRINITY_DN128265_c2_g4_i1	NA	NA	NA	NA	4.057642956	-0.044930495	0.860723798	0.999995244	0.342030993	Brain_mmean	G23
TRINITY_DN128266_c0_g1_i2	NA	NA	NA	NA	2.778543037	0.049394062	0.876984793	0.999995244	0.815313233	G43_M_mean	G23
TRINITY_DN128268_c2_g2_i1	NA	NA	NA	NA	3.201056224	-0.193708305	0.509319122	0.999995244	0.63346887	Ovary_mean	G23
TRINITY_DN128268_c3_g4_i1	NA	NA	NA	NA	3.325165046	-0.211753747	0.544722218	0.999995244	0.360341142	Brain_mmean	G23
TRINITY_DN128268_c3_g7_i1	NA	NA	NA	NA	1.492399587	0.046967663	0.917073719	0.999995244	0.261839052	G43_M_mean	G23
TRINITY_DN128270_c2_g3_i3	NA	NA	NA	NA	2.672307718	-0.157152331	0.724882943	0.999995244	0.375674355	Ovary_mean	G23
TRINITY_DN128271_c0_g1_i1	wdr48	Chr06	5799528	5799528	2.942349226	1.460537519	0.002118253	0.887362362	0.727561885	G27_mmean	G23
TRINITY_DN128271_c1_g1_i1	NA	NA	NA	NA	3.908123975	-0.02728225	0.920437889	0.999995244	0.30761924	Brain_mmean	G23
TRINITY_DN128271_c1_g2_i3	NA	NA	NA	NA	5.135365666	-0.057977039	0.805122471	0.999995244	0.267106148	Brain_mmean	G23
TRINITY_DN128271_c1_g4_i1	NA	NA	NA	NA	4.537500452	-0.120655473	0.72761887	0.999995244	0.340693807	G23_fmean	G23
TRINITY_DN128271_c2_g1_i1	NA	NA	NA	NA	3.72605622	0.869621761	0.033583768	0.999995244	0.751401159	G23_mmean	G23
TRINITY_DN128272_c2_g1_i1	NA	NA	NA	NA	2.044983351	-0.048116708	0.919682327	0.999995244	0.268164787	G46_M_mean	G23
TRINITY_DN128272_c3_g3_i1	NA	NA	NA	NA	5.280347156	-0.159634175	0.562847987	0.999995244	0.513448569	Ovary_mean	G23
