gid	gname	chr	start	end	logCPM	logFC.XY27.XX27	PV.XY27.XX27	FDR.XY27.XX27	tau	tissue	stage
TRINITY_DN130750_c2_g3_i1	NA	NA	NA	NA	1.283424679	0.598124988	0.184738714	0.999929563	0.902905359	Brain_mmean	G27
TRINITY_DN130750_c2_g4_i1	NA	NA	NA	NA	3.325124902	0.043282393	0.893195959	0.999929563	0.201216982	G46_F_mean	G27
TRINITY_DN130751_c0_g1_i1	podn	Chr04	86927346	86927346	5.625660058	-0.0933179	0.764656506	0.999929563	0.274947545	Brain_mmean	G27
TRINITY_DN130751_c0_g4_i5	morn1	Chr07	81541217	81541217	3.477486611	-0.081854748	0.791934239	0.999929563	0.484644204	Ovary_mean	G27
TRINITY_DN130751_c1_g3_i8	NA	NA	NA	NA	1.620339686	-0.099946475	0.808527176	0.999929563	0.39750284	Brain_mmean	G27
TRINITY_DN130752_c0_g2_i9	NA	NA	NA	NA	2.352497118	-0.214930803	0.559192789	0.999929563	0.628560331	Brain_mmean	G27
TRINITY_DN130752_c0_g4_i2	NA	NA	NA	NA	3.835560557	0.031320353	0.915557316	0.999929563	0.528375392	Brain_mmean	G27
TRINITY_DN130753_c0_g2_i1	NA	NA	NA	NA	4.765173493	-0.015710389	0.957483648	0.999929563	0.451908302	Ovary_mean	G27
TRINITY_DN130754_c0_g3_i8	NA	NA	NA	NA	3.158914414	0.146256303	0.641125021	0.999929563	0.440149094	Brain_fmean	G27
TRINITY_DN130755_c0_g1_i1	NA	NA	NA	NA	0.66765615	0.383040265	0.450700193	0.999929563	0.446905758	Brain_fmean	G27
TRINITY_DN130755_c0_g2_i1	NA	NA	NA	NA	1.318195014	-0.177153726	0.670764523	0.999929563	0.384973288	Brain_mmean	G27
TRINITY_DN130755_c1_g3_i4	NA	NA	NA	NA	0.686924486	-0.290651596	0.525018568	0.999929563	0.707545328	Ovary_mean	G27
TRINITY_DN130756_c3_g1_i2	trim44	Chr04	4071206	4071206	1.967141263	0.034487395	0.927875095	0.999929563	0.32283256	G43_M_mean	G27
TRINITY_DN130757_c2_g3_i4	thbs1	Chr08	98520838	98520838	2.295381471	-0.162433417	0.645239597	0.999929563	0.434928285	Brain_mmean	G27
TRINITY_DN130759_c0_g1_i7	NA	NA	NA	NA	3.014076522	0.144582991	0.670497521	0.999929563	0.64994501	Brain_mmean	G27
TRINITY_DN130760_c1_g1_i1	NA	NA	NA	NA	4.97433894	-0.011260161	0.96743612	0.999929563	0.279462996	Brain_mmean	G27
TRINITY_DN130761_c6_g3_i1	NA	NA	NA	NA	2.334963685	-0.248585948	0.487253106	0.999929563	0.190338109	G43_F_mean	G27
TRINITY_DN130762_c4_g2_i2	AK6	Chr01	167473348	167473348	4.278303969	-0.037182452	0.89568594	0.999929563	0.38874716	Ovary_mean	G27
TRINITY_DN130763_c0_g1_i1	NA	NA	NA	NA	2.572241614	-0.298741942	0.42148725	0.999929563	0.308220559	Ovary_mean	G27
TRINITY_DN130763_c0_g2_i1	NA	NA	NA	NA	4.934461021	-0.040708011	0.875691578	0.999929563	0.375950781	Ovary_mean	G27
TRINITY_DN130764_c1_g1_i1	NA	NA	NA	NA	3.228308871	-0.032250466	0.928017708	0.999929563	0.205382324	G43_F_mean	G27
TRINITY_DN130764_c2_g2_i4	LOC100492739-like	Chr10	2674405	2674405	4.546336811	0.12795525	0.685652441	0.999929563	0.642619932	Brain_mmean	G27
TRINITY_DN130764_c3_g2_i4	NA	NA	NA	NA	5.501028169	0.058137322	0.870950934	0.999929563	0.338462461	G43_M_mean	G27
TRINITY_DN130765_c4_g1_i2	NA	NA	NA	NA	1.07326761	0.110741987	0.838623322	0.999929563	0.607430966	Brain_mmean	G27
TRINITY_DN130765_c5_g1_i1	NA	NA	NA	NA	4.561229229	-0.204381342	0.520130251	0.999929563	0.244478388	Testis_mean	G27
TRINITY_DN130765_c6_g10_i1	NA	NA	NA	NA	2.539576896	0.052911069	0.879137826	0.999929563	0.52252563	Brain_mmean	G27
TRINITY_DN130766_c0_g1_i1	lgalsl	Chr05	29008412	29008412	2.851095394	0.208464649	0.538126758	0.999929563	0.416356493	Testis_mean	G27
TRINITY_DN130767_c0_g1_i1	NA	NA	NA	NA	4.661739128	0.369668338	0.176286004	0.999929563	0.34601685	Ovary_mean	G27
TRINITY_DN130769_c2_g1_i1	nog2	Chr09	16169689	16169689	0.787348874	0.331809876	0.52007646	0.999929563	0.254337328	G23_mmean	G27
TRINITY_DN130769_c2_g4_i6	NA	NA	NA	NA	5.71521687	0.016633464	0.950724061	0.999929563	0.213357724	Testis_mean	G27
TRINITY_DN130769_c3_g1_i2	NA	NA	NA	NA	5.387929443	-0.044814029	0.874926719	0.999929563	0.209030222	Ovary_mean	G27
TRINITY_DN130770_c0_g1_i2	NA	NA	NA	NA	5.658031417	0.039748068	0.895833092	0.999929563	0.233062851	G27_mmean	G27
TRINITY_DN130770_c0_g2_i2	NA	NA	NA	NA	4.979954602	0.131931994	0.687139482	0.999929563	0.324996262	G27_mmean	G27
TRINITY_DN130770_c1_g1_i2	hydin	Chr04	27332597	27332597	3.648979451	-0.076263918	0.79873553	0.999929563	0.4551861	Ovary_mean	G27
TRINITY_DN130772_c0_g1_i6	gmnn	Chr06	28951728	28951728	3.399391573	-0.133972554	0.680989587	0.999929563	0.308311518	Brain_fmean	G27
TRINITY_DN130772_c0_g4_i11	NA	NA	NA	NA	4.156667391	-0.008699023	0.975028064	0.999929563	0.354861304	Brain_fmean	G27
TRINITY_DN130774_c0_g1_i1	NA	NA	NA	NA	2.525397043	0.401482969	0.270651772	0.999929563	0.828987841	Brain_mmean	G27
TRINITY_DN130775_c0_g1_i4	NA	NA	NA	NA	5.886405729	-0.026523304	0.929619713	0.999929563	0.259153622	G27_mmean	G27
TRINITY_DN130776_c1_g1_i1	NA	NA	NA	NA	4.321919942	-0.055799223	0.8699308	0.999929563	0.390490301	Ovary_mean	G27
TRINITY_DN130776_c2_g1_i3	NA	NA	NA	NA	5.082894223	0.203435735	0.44485498	0.999929563	0.317609962	Brain_fmean	G27
TRINITY_DN130777_c3_g1_i1	NA	NA	NA	NA	0.310058971	0.156024428	0.753241139	0.999929563	0.535950998	Ovary_mean	G27
TRINITY_DN130777_c4_g10_i1	eva1a	Chr05	141869837	141869837	1.369443003	-0.084172203	0.846056531	0.999929563	0.375739291	Ovary_mean	G27
TRINITY_DN130777_c4_g9_i3	cwc25	Chr10	3815537	3815537	2.581200309	0.089908488	0.787025772	0.999929563	0.590460724	Brain_mmean	G27
TRINITY_DN130778_c0_g1_i1	pepd	Chr04	20482294	20482294	6.090552167	0.011124242	0.967651449	0.999929563	0.424219454	G23_fmean	G27
TRINITY_DN130779_c3_g1_i1	NA	NA	NA	NA	4.669241284	0.023154249	0.936007337	0.999929563	0.376913	Ovary_mean	G27
TRINITY_DN130779_c3_g5_i1	NA	NA	NA	NA	5.635172575	0.024636569	0.926596287	0.999929563	0.289154618	G27_mmean	G27
TRINITY_DN130779_c3_g6_i2	NA	NA	NA	NA	2.341366976	0.001532375	0.996793812	0.999929563	0.383624709	Ovary_mean	G27
TRINITY_DN130781_c3_g1_i1	tdg	Chr03	40321542	40321542	1.810165801	-0.135296831	0.745841056	0.999929563	0.65804336	Brain_mmean	G27
TRINITY_DN130781_c6_g1_i1	NA	NA	NA	NA	2.485643637	0.185501092	0.637592929	0.999929563	0.476846855	Brain_mmean	G27
TRINITY_DN130782_c0_g2_i4	arcn1	Chr07	85671047	85671047	0.506083331	0.200013959	0.714874795	0.999929563	0.67862195	G27_mmean	G27
TRINITY_DN130782_c0_g3_i1	NA	NA	NA	NA	0.543027229	0.121591407	0.807546462	0.999929563	0.709274918	G27_mmean	G27
TRINITY_DN130783_c0_g1_i2	NA	NA	NA	NA	4.099999356	-0.423673854	0.240960925	0.999929563	0.650383984	G23_mmean	G27
TRINITY_DN130784_c3_g1_i5	NA	NA	NA	NA	2.307083263	-0.110602642	0.752355671	0.999929563	0.509856902	Testis_mean	G27
TRINITY_DN130785_c3_g2_i1	NA	NA	NA	NA	5.164666079	-0.067411981	0.841117074	0.999929563	0.547898607	Ovary_mean	G27
TRINITY_DN130787_c1_g1_i1	NA	NA	NA	NA	3.404636296	0.000387082	0.999099417	0.999929563	0.372170116	Brain_mmean	G27
TRINITY_DN130788_c6_g1_i1	NA	NA	NA	NA	3.747726535	0.024747547	0.949130237	0.999929563	0.193330448	Liver_fmean	G27
TRINITY_DN130788_c7_g2_i1	NA	NA	NA	NA	0.802993047	-0.136701495	0.791317581	0.999929563	0.366180528	G43_M_mean	G27
TRINITY_DN130788_c7_g3_i2	NA	NA	NA	NA	2.616541967	0.003641933	0.99178494	0.999929563	0.271868058	G23_fmean	G27
TRINITY_DN130788_c9_g6_i1	NA	NA	NA	NA	8.977197885	0.263015256	0.428669136	0.999929563	0.656290583	G27_mmean	G27
TRINITY_DN130789_c2_g1_i1	NA	NA	NA	NA	4.374300996	-0.102990725	0.720432063	0.999929563	0.436201825	Ovary_mean	G27
TRINITY_DN130789_c3_g1_i1	NA	NA	NA	NA	6.214566252	0.067571832	0.831110612	0.999929563	0.186003424	G23_mmean	G27
TRINITY_DN130789_c4_g1_i2	NA	NA	NA	NA	1.982480272	-0.089007302	0.81983045	0.999929563	0.759366947	Brain_mmean	G27
TRINITY_DN130789_c5_g2_i2	NA	NA	NA	NA	5.00942195	0.088211281	0.729810765	0.999929563	0.380688175	Ovary_mean	G27
TRINITY_DN130790_c0_g1_i3	sp4	Chr06	42539427	42539427	1.317532682	0.455959866	0.401135404	0.999929563	0.77386229	Brain_mmean	G27
TRINITY_DN130791_c0_g2_i1	NA	NA	NA	NA	0.954541278	0.610865531	0.220108286	0.999929563	0.610740075	Brain_mmean	G27
TRINITY_DN130792_c4_g1_i1	NA	NA	NA	NA	4.699631397	-0.271478886	0.317187114	0.999929563	0.443366112	G27_fmean	G27
TRINITY_DN130792_c4_g8_i1	NA	NA	NA	NA	3.009989298	-0.15632765	0.75375848	0.999929563	0.540847292	G27_fmean	G27
TRINITY_DN130792_c5_g2_i3	sez6l	Chr01	140069924	140069924	1.705615527	0.041705751	0.918068306	0.999929563	0.424036072	G43_F_mean	G27
TRINITY_DN130793_c4_g3_i1	NA	NA	NA	NA	2.807890547	0.203470353	0.573016989	0.999929563	0.337455523	Brain_mmean	G27
TRINITY_DN130794_c4_g10_i1	NA	NA	NA	NA	5.036500255	-0.228057376	0.391827644	0.999929563	0.365038332	Ovary_mean	G27
TRINITY_DN130794_c4_g12_i1	cyr61	Chr04	29037957	29037957	0.28651755	0.019592033	0.969010514	0.999929563	0.366044101	Liver_fmean	G27
TRINITY_DN130796_c4_g2_i5	NA	NA	NA	NA	1.730799084	-0.206084239	0.627675056	0.999929563	0.318515715	G23_mmean	G27
TRINITY_DN130799_c0_g1_i2	NA	NA	NA	NA	4.643409533	0.042594749	0.873465957	0.999929563	0.431773347	Brain_mmean	G27
TRINITY_DN130799_c0_g2_i2	NA	NA	NA	NA	4.962901628	-0.069155323	0.793888018	0.999929563	0.42395072	G43_M_mean	G27
TRINITY_DN130800_c1_g1_i1	NA	NA	NA	NA	1.636221021	-0.150993223	0.705996497	0.999929563	0.520535409	Brain_fmean	G27
TRINITY_DN130800_c1_g3_i5	NA	NA	NA	NA	0.393299371	0.564909665	0.282140269	0.999929563	0.951767422	Brain_mmean	G27
TRINITY_DN130800_c1_g5_i1	LOC100495918	Chr07	54225160	54225160	2.532016969	-0.05830518	0.877337298	0.999929563	0.669237725	Brain_mmean	G27
TRINITY_DN130800_c2_g2_i2	NA	NA	NA	NA	3.798119582	0.041389385	0.888261319	0.999929563	0.521131687	Brain_fmean	G27
TRINITY_DN130801_c1_g1_i2	NA	NA	NA	NA	3.905864594	-0.162670483	0.665751247	0.999929563	0.37625947	Ovary_mean	G27
TRINITY_DN130801_c2_g1_i1	slc28a3	Chr01	122105197	122105197	0.331371769	-0.161264778	0.739573783	0.999929563	0.562010108	Ovary_mean	G27
TRINITY_DN130802_c0_g1_i1	NA	NA	NA	NA	2.830785616	0.316661271	0.372432333	0.999929563	0.483495034	G27_mmean	G27
TRINITY_DN130804_c7_g2_i2	NA	NA	NA	NA	2.272074112	-0.093917251	0.783851954	0.999929563	0.478609819	Testis_mean	G27
TRINITY_DN130805_c1_g2_i2	NA	NA	NA	NA	0.096764387	-0.381564267	0.439879728	0.999929563	0.439032822	Ovary_mean	G27
TRINITY_DN130805_c2_g4_i1	LOC100488246	Chr05	53016947	53016947	2.26210785	0.14187467	0.700203417	0.999929563	0.411921152	Brain_mmean	G27
TRINITY_DN130806_c0_g2_i3	NA	NA	NA	NA	4.249375719	-0.131047522	0.654208586	0.999929563	0.224380635	Liver_fmean	G27
TRINITY_DN130807_c0_g3_i3	Xetrov90005243m	Chr02	73106127	73106127	6.93517188	0.073120222	0.80320118	0.999929563	0.202088259	Ovary_mean	G27
TRINITY_DN130807_c0_g5_i1	NA	NA	NA	NA	0.682866649	0.862576671	0.118055695	0.999929563	0.519664857	Brain_fmean	G27
TRINITY_DN130809_c2_g1_i3	NA	NA	NA	NA	3.551844592	-0.002204693	0.994236122	0.999929563	0.358596632	Ovary_mean	G27
TRINITY_DN130810_c1_g1_i1	NA	NA	NA	NA	0.354861665	-0.499213151	0.38098378	0.999929563	0.295292176	Liver_fmean	G27
TRINITY_DN130810_c6_g1_i1	gpbp1l1	Chr04	73409631	73409631	1.921513785	-0.026574668	0.943741299	0.999929563	0.627976335	Brain_fmean	G27
TRINITY_DN130813_c0_g2_i3	LOC100486416	Chr01	31390754	31390754	6.855078931	-0.044157263	0.879816075	0.999929563	0.223738553	Brain_mmean	G27
TRINITY_DN130814_c0_g1_i4	NA	NA	NA	NA	1.963576492	0.24961003	0.512860054	0.999929563	0.788192613	Ovary_mean	G27
TRINITY_DN130815_c0_g1_i1	NA	NA	NA	NA	2.554436652	-0.104476611	0.751244366	0.999929563	0.673048843	Ovary_mean	G27
TRINITY_DN130816_c0_g1_i1	NA	NA	NA	NA	3.526620803	0.36140407	0.330292369	0.999929563	0.613042854	Brain_mmean	G27
TRINITY_DN130816_c2_g1_i1	drg2	Chr09	23342434	23342434	3.12984152	-0.0029026	0.992711466	0.999929563	0.170732651	G23_fmean	G27
TRINITY_DN130816_c5_g1_i9	NA	NA	NA	NA	4.697414743	0.153891069	0.556216587	0.999929563	0.749925083	Brain_mmean	G27
TRINITY_DN130818_c0_g1_i1	NA	NA	NA	NA	6.272406466	0.161329959	0.669531106	0.999929563	0.267295577	G23_fmean	G27
TRINITY_DN130818_c2_g2_i6	ccdc71l	Chr03	67148367	67148367	4.129965117	0.066595696	0.820809821	0.999929563	0.575104124	Brain_fmean	G27
TRINITY_DN130820_c5_g1_i8	NA	NA	NA	NA	2.251400185	0.174543207	0.701058582	0.999929563	0.529570173	Brain_fmean	G27
TRINITY_DN130820_c7_g1_i3	mgat4b	Chr02	109412172	109412172	4.993767354	-0.237234583	0.540410498	0.999929563	0.506567256	Ovary_mean	G27
TRINITY_DN130821_c0_g1_i1	NA	NA	NA	NA	4.075814143	-0.06414689	0.817581185	0.999929563	0.504596639	Ovary_mean	G27
TRINITY_DN130822_c0_g2_i1	NA	NA	NA	NA	3.01743604	0.013601791	0.970301312	0.999929563	0.398904208	Brain_mmean	G27
TRINITY_DN130822_c0_g3_i1	rab11fip2	scaffold_169	184723	184723	3.237861109	0.13550423	0.663805384	0.999929563	0.364322491	Ovary_mean	G27
TRINITY_DN130824_c0_g1_i1	camk4	Chr01	135183936	135183936	5.085489089	-0.195978368	0.45246917	0.999929563	0.431171172	Brain_mmean	G27
TRINITY_DN130825_c2_g3_i1	NA	NA	NA	NA	0.751135179	0.754199117	0.106120442	0.999929563	0.715836543	Brain_mmean	G27
TRINITY_DN130825_c2_g5_i1	NA	NA	NA	NA	2.265729278	0.010824702	0.977022909	0.999929563	0.454909041	Brain_mmean	G27
TRINITY_DN130826_c2_g1_i1	NA	NA	NA	NA	3.288894567	-0.112710431	0.767437661	0.999929563	0.484399841	Brain_mmean	G27
TRINITY_DN130828_c1_g4_i3	NA	NA	NA	NA	0.988802798	0.073683253	0.86324902	0.999929563	0.5301921	Liver_mmean	G27
TRINITY_DN130829_c2_g1_i1	NA	NA	NA	NA	2.444077231	-0.101925492	0.775439799	0.999929563	0.309261844	Brain_fmean	G27
TRINITY_DN130829_c4_g2_i3	NA	NA	NA	NA	0.998181976	1.075365287	0.084591879	0.999929563	0.498968107	Brain_mmean	G27
TRINITY_DN130830_c0_g1_i1	rfesd-like	Chr01	172602337	172602337	5.119569426	-0.024159668	0.926862702	0.999929563	0.475057099	Brain_fmean	G27
TRINITY_DN130830_c0_g2_i1	NA	NA	NA	NA	0.654398801	0.125606863	0.89686986	0.999929563	0.65464848	Ovary_mean	G27
TRINITY_DN130830_c1_g1_i2	NA	NA	NA	NA	7.401556446	-0.011835174	0.971441513	0.999929563	0.246471178	Testis_mean	G27
TRINITY_DN130830_c2_g1_i1	NA	NA	NA	NA	4.94912704	-0.005844719	0.986460755	0.999929563	0.159855863	Brain_fmean	G27
TRINITY_DN130830_c3_g1_i1	NA	NA	NA	NA	6.418306046	-0.69926444	0.128122696	0.999929563	0.3022877	Brain_mmean	G27
TRINITY_DN130830_c3_g2_i2	NA	NA	NA	NA	3.617222446	-0.032264693	0.925209271	0.999929563	0.482677881	G43_M_mean	G27
TRINITY_DN130830_c3_g8_i2	NA	NA	NA	NA	2.074250235	0.203052621	0.589172823	0.999929563	0.524111159	G43_M_mean	G27
TRINITY_DN130831_c0_g1_i4	NA	NA	NA	NA	2.090413848	-0.111372964	0.817570675	0.999929563	0.682130304	G23_fmean	G27
TRINITY_DN130832_c0_g1_i2	NA	NA	NA	NA	2.923899754	0.20805355	0.58843792	0.999929563	0.570946861	Testis_mean	G27
TRINITY_DN130833_c0_g1_i2	NA	NA	NA	NA	3.546655866	0.27347105	0.470141519	0.999929563	0.547580363	Brain_mmean	G27
TRINITY_DN130834_c1_g1_i1	gabrg3	Chr02	110642870	110642870	0.615460124	0.123240048	0.82257595	0.999929563	0.653847592	Ovary_mean	G27
TRINITY_DN130835_c4_g6_i2	NA	NA	NA	NA	2.073534028	0.364540372	0.367695862	0.999929563	0.583491541	Ovary_mean	G27
TRINITY_DN130837_c3_g1_i1	NA	NA	NA	NA	5.989828582	-0.159720879	0.560248013	0.999929563	0.419858835	G46_M_mean	G27
TRINITY_DN130840_c1_g6_i1	NA	NA	NA	NA	1.189859377	0.12889438	0.790221675	0.999929563	0.378524645	Brain_mmean	G27
TRINITY_DN130840_c1_g7_i10	NA	NA	NA	NA	2.634885613	-0.184317004	0.602809547	0.999929563	0.350607192	G46_F_mean	G27
TRINITY_DN130844_c0_g2_i1	NA	NA	NA	NA	2.439099264	0.284814021	0.412323747	0.999929563	0.86590035	Brain_mmean	G27
TRINITY_DN130845_c4_g1_i3	ndufaf5	Chr05	33304156	33304156	2.214067165	-0.139248431	0.717147435	0.999929563	0.26198206	Brain_mmean	G27
TRINITY_DN130845_c5_g3_i4	NA	NA	NA	NA	5.975371493	-0.161359453	0.569529606	0.999929563	0.252020928	Ovary_mean	G27
TRINITY_DN130845_c5_g5_i1	NA	NA	NA	NA	4.615789724	-0.175371018	0.51228973	0.999929563	0.231975633	Testis_mean	G27
TRINITY_DN130845_c6_g2_i2	NA	NA	NA	NA	1.338295719	-0.294050228	0.496748718	0.999929563	0.479775001	Brain_fmean	G27
TRINITY_DN130848_c0_g1_i4	NA	NA	NA	NA	2.755251767	-0.002713519	0.993377823	0.999929563	0.64631231	Ovary_mean	G27
TRINITY_DN130849_c0_g1_i3	NA	NA	NA	NA	3.620936617	-0.064902947	0.827544054	0.999929563	0.326353806	G43_M_mean	G27
TRINITY_DN130849_c0_g2_i1	sertad4-like	Chr05	11678889	11678889	3.232244564	-0.05605515	0.875730832	0.999929563	0.274221438	G43_F_mean	G27
TRINITY_DN130850_c9_g5_i2	NA	NA	NA	NA	5.309937074	-0.105962957	0.715327141	0.999929563	0.565887943	G23_mmean	G27
TRINITY_DN130851_c1_g4_i1	NA	NA	NA	NA	2.447817005	0.601715905	0.146175175	0.999929563	0.302339239	Brain_mmean	G27
TRINITY_DN130851_c2_g1_i1	NA	NA	NA	NA	1.093138063	-0.202075471	0.645333458	0.999929563	0.411967327	G31_mmean	G27
TRINITY_DN130851_c2_g3_i1	NA	NA	NA	NA	1.229445137	0.147549712	0.72636156	0.999929563	0.57624136	Brain_mmean	G27
TRINITY_DN130851_c3_g1_i1	ankrd46	Chr06	113270910	113270910	1.228582315	0.34611953	0.491200964	0.999929563	0.693266165	G27_mmean	G27
TRINITY_DN130852_c0_g1_i1	mtmr2-like.1	Chr02	161446908	161446908	4.581660275	0.215645781	0.436016634	0.999929563	0.276573186	Testis_mean	G27
TRINITY_DN130854_c0_g3_i2	NA	NA	NA	NA	2.459142401	0.023047963	0.954810678	0.999929563	0.331844015	G43_F_mean	G27
TRINITY_DN130855_c0_g1_i6	NA	NA	NA	NA	4.633891803	-0.011859187	0.970009649	0.999929563	0.355108306	G23_mmean	G27
TRINITY_DN130856_c5_g2_i3	NA	NA	NA	NA	1.863941361	-0.084012619	0.874827579	0.999929563	0.256967097	G23_fmean	G27
TRINITY_DN130856_c6_g11_i1	NA	NA	NA	NA	0.042953824	0.473095218	0.356928142	0.999929563	0.442506253	Brain_fmean	G27
TRINITY_DN130856_c6_g5_i1	NA	NA	NA	NA	1.475113341	-0.182249716	0.794012725	0.999929563	0.362173286	Brain_fmean	G27
TRINITY_DN130857_c0_g1_i1	NA	NA	NA	NA	4.551745663	-0.309461499	0.249032282	0.999929563	0.180718807	G43_F_mean	G27
TRINITY_DN130857_c2_g1_i1	NA	NA	NA	NA	3.395962554	-0.22794311	0.636005405	0.999929563	0.493749488	G46_F_mean	G27
TRINITY_DN130857_c3_g1_i1	NA	NA	NA	NA	3.353883804	-0.067225103	0.844325344	0.999929563	0.379800769	Brain_fmean	G27
TRINITY_DN130857_c4_g1_i2	NA	NA	NA	NA	5.858053917	-0.067370583	0.801720522	0.999929563	0.121572126	Ovary_mean	G27
TRINITY_DN130858_c0_g2_i1	NA	NA	NA	NA	1.848169702	0.101630507	0.799247563	0.999929563	0.298869271	G43_M_mean	G27
TRINITY_DN130859_c0_g2_i1	LOC101732938	Chr04	72689829	72689829	1.557424079	-0.117979315	0.776245225	0.999929563	0.523566879	Ovary_mean	G27
TRINITY_DN130859_c4_g2_i6	NA	NA	NA	NA	2.093035978	0.024071774	0.950580374	0.999929563	0.159619587	Brain_fmean	G27
TRINITY_DN130860_c2_g1_i3	NA	NA	NA	NA	8.318032717	-0.36117462	0.216057757	0.999929563	0.218245645	G46_M_mean	G27
TRINITY_DN130860_c3_g1_i1	NA	NA	NA	NA	3.671401799	0.292900814	0.381217276	0.999929563	0.549332067	Ovary_mean	G27
TRINITY_DN130861_c0_g1_i1	tmem180	Chr07	21097189	21097189	3.240454831	0.026595416	0.939373914	0.999929563	0.712440457	Ovary_mean	G27
TRINITY_DN130862_c0_g1_i1	NA	NA	NA	NA	2.467236435	0.100253825	0.763949517	0.999929563	0.600604692	Testis_mean	G27
TRINITY_DN130863_c1_g4_i2	NA	NA	NA	NA	3.212368554	0.195543503	0.542801725	0.999929563	0.502387507	Ovary_mean	G27
TRINITY_DN130864_c0_g1_i1	NA	NA	NA	NA	2.182721292	0.312421291	0.443743623	0.999929563	0.533612229	Brain_fmean	G27
TRINITY_DN130866_c2_g2_i1	NA	NA	NA	NA	4.921229015	-0.000260594	0.999305643	0.999929563	0.428362674	Ovary_mean	G27
TRINITY_DN130867_c0_g1_i2	NA	NA	NA	NA	1.7082149	-0.156695889	0.732513299	0.999929563	0.780246026	Ovary_mean	G27
TRINITY_DN130868_c1_g2_i6	NA	NA	NA	NA	3.470492405	-0.030252225	0.92495647	0.999929563	0.682517123	Brain_mmean	G27
TRINITY_DN130868_c1_g4_i3	NA	NA	NA	NA	2.345980099	0.153818914	0.655907446	0.999929563	0.705251296	Brain_mmean	G27
TRINITY_DN130869_c0_g2_i3	NA	NA	NA	NA	7.225273486	0.258528521	0.439250165	0.999929563	0.125324368	G31_mmean	G27
TRINITY_DN130870_c3_g1_i2	tspan8	Chr03	50217537	50217537	4.314836843	0.043754078	0.909314991	0.999929563	0.136712649	G31_mmean	G27
TRINITY_DN130870_c3_g2_i6	NA	NA	NA	NA	2.324842024	-0.143575953	0.814984436	0.999929563	0.244176993	G23_fmean	G27
TRINITY_DN130872_c7_g1_i1	NA	NA	NA	NA	2.29155218	-0.27727407	0.44766483	0.999929563	0.660291034	Brain_fmean	G27
TRINITY_DN130872_c8_g2_i1	NA	NA	NA	NA	10.5530386	-0.226482496	0.372268451	0.999929563	0.06418665	Testis_mean	G27
TRINITY_DN130872_c8_g5_i1	MGC147631	Chr06	24368790	24368790	9.756795962	-0.157551553	0.554767608	0.999929563	0.085238922	Testis_mean	G27
TRINITY_DN130873_c4_g1_i4	NA	NA	NA	NA	3.928231858	-0.102120686	0.733229238	0.999929563	0.298370222	Ovary_mean	G27
TRINITY_DN130873_c5_g3_i1	NA	NA	NA	NA	4.523140136	-0.209357455	0.445187487	0.999929563	0.387692449	Ovary_mean	G27
TRINITY_DN130873_c6_g6_i1	NA	NA	NA	NA	4.24920133	-0.026976783	0.921758307	0.999929563	0.452625692	Ovary_mean	G27
TRINITY_DN130874_c8_g5_i4	NA	NA	NA	NA	2.499832195	0.232276122	0.507806714	0.999929563	0.558707763	Brain_mmean	G27
TRINITY_DN130876_c1_g1_i1	NA	NA	NA	NA	0.386307072	-0.194699897	0.691018577	0.999929563	0.570989962	G31_mmean	G27
TRINITY_DN130876_c2_g3_i2	NA	NA	NA	NA	4.654418969	-0.164624543	0.532395419	0.999929563	0.370680588	Brain_mmean	G27
TRINITY_DN130876_c2_g4_i3	NA	NA	NA	NA	3.431465919	0.035223795	0.932932034	0.999929563	0.451099739	Brain_fmean	G27
TRINITY_DN130876_c2_g5_i1	NA	NA	NA	NA	0.673213557	0.455209615	0.609480708	0.999929563	0.410762097	Ovary_mean	G27
TRINITY_DN130877_c0_g1_i1	NA	NA	NA	NA	2.378376697	0.195913149	0.611347312	0.999929563	0.666462669	G46_M_mean	G27
TRINITY_DN130877_c1_g1_i3	NA	NA	NA	NA	1.97330534	0.41269674	0.410647372	0.999929563	0.633669117	Brain_fmean	G27
TRINITY_DN130877_c1_g2_i1	NA	NA	NA	NA	0.336121207	0.257382283	0.592213942	0.999929563	0.868517337	Brain_mmean	G27
TRINITY_DN130879_c0_g2_i2	cep104-like	Chr07	75963225	75963225	1.799367513	0.257496792	0.506925119	0.999929563	0.62810246	Brain_mmean	G27
TRINITY_DN130880_c4_g2_i7	NA	NA	NA	NA	3.263315979	0.221478058	0.542864078	0.999929563	0.288103786	Brain_fmean	G27
TRINITY_DN130880_c4_g3_i1	NA	NA	NA	NA	3.916224038	0.094304217	0.755964116	0.999929563	0.365948756	G46_M_mean	G27
TRINITY_DN130881_c2_g4_i1	NA	NA	NA	NA	1.818034746	0.142293402	0.755993665	0.999929563	0.476429201	Brain_mmean	G27
TRINITY_DN130881_c3_g4_i2	NA	NA	NA	NA	6.830057509	-0.111867102	0.714738329	0.999929563	0.162956587	Ovary_mean	G27
TRINITY_DN130882_c2_g2_i1	Xetrov90027369m	scaffold_2342	1040	1040	4.91976933	-0.360847661	0.308141407	0.999929563	0.776171182	G27_fmean	G27
TRINITY_DN130883_c0_g1_i2	NA	NA	NA	NA	2.249762411	-0.141617305	0.715615909	0.999929563	0.697056036	Ovary_mean	G27
TRINITY_DN130884_c3_g1_i4	NA	NA	NA	NA	1.937306334	0.301303292	0.423951801	0.999929563	0.558426162	Brain_mmean	G27
