gid	gname	chr	start	end	logCPM	logFC.XY31.XX31	PV.XY31.XX31	FDR.XY31.XX31	tau	tissue	stage
TRINITY_DN127895_c0_g2_i1	NA	NA	NA	NA	1.450283948	0.068235673	0.870489684	0.999896172	0.581970681	Brain_fmean	G31
TRINITY_DN127896_c0_g1_i2	hiat1	Chr04	98729354	98729354	0.579569027	-0.142316445	0.760625266	0.999896172	0.634253019	Testis_mean	G31
TRINITY_DN127897_c0_g1_i1	NA	NA	NA	NA	3.802352988	0.16770759	0.529861345	0.999896172	0.272791027	Brain_mmean	G31
TRINITY_DN127899_c0_g1_i1	NA	NA	NA	NA	7.002535598	-0.023788601	0.91391196	0.999896172	0.164016203	G23_fmean	G31
TRINITY_DN127899_c0_g2_i1	NA	NA	NA	NA	4.647225226	0.035722125	0.88729095	0.999896172	0.469072609	G27_mmean	G31
TRINITY_DN127900_c2_g1_i2	NA	NA	NA	NA	0.38704326	0.307713848	0.474316859	0.999896172	0.661739131	Ovary_mean	G31
TRINITY_DN127900_c2_g3_i3	NA	NA	NA	NA	1.025644164	0.509036854	0.20420569	0.999896172	0.43826675	Ovary_mean	G31
TRINITY_DN127901_c0_g2_i1	NA	NA	NA	NA	2.705709278	-0.037546201	0.896852508	0.999896172	0.365931749	G43_M_mean	G31
TRINITY_DN127903_c2_g8_i1	NA	NA	NA	NA	3.79049137	0.742007487	0.002629968	0.600770559	0.269684158	G23_mmean	G31
TRINITY_DN127906_c0_g1_i3	NA	NA	NA	NA	4.095795933	-0.030808133	0.91674007	0.999896172	0.741845103	G27_mmean	G31
TRINITY_DN127907_c0_g1_i4	NA	NA	NA	NA	2.544308055	0.138963267	0.736786529	0.999896172	0.593629974	Ovary_mean	G31
TRINITY_DN127910_c1_g1_i3	fhod1	Chr04	26361211	26361211	2.778538209	0.340805927	0.341913237	0.999896172	0.407478238	Brain_mmean	G31
TRINITY_DN127913_c1_g2_i2	NA	NA	NA	NA	0.243256039	0.038629588	0.935957715	0.999896172	0.36504377	Brain_mmean	G31
TRINITY_DN127914_c0_g1_i7	NA	NA	NA	NA	4.946387934	0.232039063	0.319914387	0.999896172	0.190265103	G43_M_mean	G31
TRINITY_DN127915_c4_g3_i1	NA	NA	NA	NA	4.470542178	0.013198917	0.959130462	0.999896172	0.654444807	Brain_mmean	G31
TRINITY_DN127918_c0_g1_i6	NA	NA	NA	NA	5.789618295	0.025968076	0.910325732	0.999896172	0.187679602	Ovary_mean	G31
TRINITY_DN127919_c0_g2_i9	NA	NA	NA	NA	3.413417831	0.026638671	0.934069737	0.999896172	0.370048553	G23_mmean	G31
TRINITY_DN127920_c0_g1_i1	NA	NA	NA	NA	5.911631022	0.200990789	0.37973394	0.999896172	0.20604292	Brain_mmean	G31
TRINITY_DN127921_c0_g1_i6	NA	NA	NA	NA	2.753016903	-0.122860362	0.655644357	0.999896172	0.440417747	Brain_mmean	G31
TRINITY_DN127922_c2_g1_i1	NA	NA	NA	NA	1.400215065	0.274690014	0.517129096	0.999896172	0.54109867	Brain_fmean	G31
TRINITY_DN127922_c2_g2_i2	NA	NA	NA	NA	2.310665298	0.114983597	0.731883866	0.999896172	0.416008051	G43_M_mean	G31
TRINITY_DN127922_c6_g2_i8	NA	NA	NA	NA	5.212834308	0.149496104	0.513705399	0.999896172	0.23943323	Brain_fmean	G31
TRINITY_DN127922_c6_g3_i1	fam92a1	Chr06	112985930	112985930	4.175185202	0.249915674	0.372818787	0.999896172	0.443583306	Ovary_mean	G31
TRINITY_DN127923_c0_g3_i1	NA	NA	NA	NA	0.300886843	0.405191339	0.497132787	0.999896172	0.68251956	Liver_fmean	G31
TRINITY_DN127924_c1_g2_i3	NA	NA	NA	NA	3.217374714	-0.034185638	0.894167528	0.999896172	0.320089363	Brain_fmean	G31
TRINITY_DN127926_c0_g5_i10	NA	NA	NA	NA	3.558217876	-0.437668254	0.072652847	0.999896172	0.534115915	Brain_mmean	G31
TRINITY_DN127926_c0_g6_i1	NA	NA	NA	NA	0.482045641	-0.066119915	0.870976484	0.999896172	0.851897127	Brain_fmean	G31
TRINITY_DN127927_c0_g2_i1	NA	NA	NA	NA	1.113391541	0.358342306	0.485080087	0.999896172	0.491963924	Testis_mean	G31
TRINITY_DN127929_c0_g1_i1	mtx2	Chr09	60045879	60045879	1.530085852	-0.349910095	0.308487419	0.999896172	0.515066266	Ovary_mean	G31
TRINITY_DN127929_c1_g1_i2	dcaf8	Chr08	114972444	114972444	2.204642096	-0.039970135	0.907619844	0.999896172	0.606374423	Ovary_mean	G31
TRINITY_DN127929_c1_g3_i4	NA	NA	NA	NA	4.182596043	0.145558938	0.675526426	0.999896172	0.578365499	Testis_mean	G31
TRINITY_DN127931_c1_g1_i5	NA	NA	NA	NA	4.174233491	0.04784064	0.840392159	0.999896172	0.364649684	Testis_mean	G31
TRINITY_DN127932_c0_g1_i2	NA	NA	NA	NA	4.605452436	0.049850279	0.87801303	0.999896172	0.420564793	Ovary_mean	G31
TRINITY_DN127933_c4_g2_i2	ptplad1-like	Chr03	117499404	117499404	2.362081584	-0.047419999	0.873356808	0.999896172	0.758860737	Brain_fmean	G31
TRINITY_DN127934_c0_g1_i4	e2f3	Chr06	29731255	29731255	0.139339284	0.140190762	0.745031414	0.999896172	0.524253248	Ovary_mean	G31
TRINITY_DN127934_c2_g2_i2	NA	NA	NA	NA	3.105398404	-0.156806921	0.597498752	0.999896172	0.365353465	Brain_fmean	G31
TRINITY_DN127934_c2_g4_i1	LOC100497564	Chr05	114817500	114817500	4.288102392	-0.032558792	0.905179907	0.999896172	0.422924737	Ovary_mean	G31
TRINITY_DN127935_c3_g1_i2	NA	NA	NA	NA	0.033608965	-0.047016548	0.912896582	0.999896172	0.699885599	Brain_fmean	G31
TRINITY_DN127935_c3_g3_i3	ddt	Chr01	144502925	144502925	0.207263485	0.285120102	0.505855277	0.999896172	0.473283844	Brain_mmean	G31
TRINITY_DN127937_c0_g1_i4	NA	NA	NA	NA	1.557657172	0.152635308	0.681773962	0.999896172	0.581209924	Ovary_mean	G31
TRINITY_DN127939_c0_g1_i4	NA	NA	NA	NA	1.225473243	-0.013480349	0.968118875	0.999896172	0.432931608	Testis_mean	G31
TRINITY_DN127940_c1_g1_i7	NA	NA	NA	NA	1.273769196	0.298101211	0.588696376	0.999896172	0.577269724	Brain_mmean	G31
TRINITY_DN127941_c4_g1_i2	NA	NA	NA	NA	2.47412579	-0.095980344	0.735676562	0.999896172	0.315090535	Liver_fmean	G31
TRINITY_DN127941_c4_g8_i3	klhl18	Chr06	4368795	4368795	2.868108047	-0.569999715	0.080314908	0.999896172	0.515071143	Liver_fmean	G31
TRINITY_DN127945_c1_g1_i1	tnr	Chr04	88161606	88161606	2.433919179	0.214788215	0.539270681	0.999896172	0.590610206	Brain_mmean	G31
TRINITY_DN127946_c2_g3_i1	NA	NA	NA	NA	2.278683444	-0.243932466	0.438150748	0.999896172	0.719235443	Brain_mmean	G31
TRINITY_DN127946_c2_g5_i1	NA	NA	NA	NA	1.805825192	0.280648219	0.393320035	0.999896172	0.500667444	Brain_fmean	G31
TRINITY_DN127947_c2_g4_i1	pdp1	Chr06	112778804	112778804	2.114788069	-0.064201663	0.844444765	0.999896172	0.461463511	Brain_fmean	G31
TRINITY_DN127948_c1_g2_i1	NA	NA	NA	NA	5.126438205	0.01849221	0.933003696	0.999896172	0.355376947	Ovary_mean	G31
TRINITY_DN127949_c1_g1_i8	NA	NA	NA	NA	6.799508676	0.032580731	0.881711145	0.999896172	0.201976451	Brain_mmean	G31
TRINITY_DN127949_c1_g5_i1	NA	NA	NA	NA	1.150575824	-0.299678405	0.412099594	0.999896172	0.523444957	Brain_fmean	G31
TRINITY_DN127950_c0_g1_i2	NA	NA	NA	NA	4.753560292	-0.023566408	0.930729899	0.999896172	0.419197407	Ovary_mean	G31
TRINITY_DN127951_c1_g1_i1	NA	NA	NA	NA	1.583291156	0.100508384	0.815032643	0.999896172	0.414230712	Ovary_mean	G31
TRINITY_DN127952_c0_g1_i2	NA	NA	NA	NA	3.984725547	0.010085659	0.970453682	0.999896172	0.445130964	Ovary_mean	G31
TRINITY_DN127953_c0_g1_i1	NA	NA	NA	NA	2.417141509	0.02654481	0.930031124	0.999896172	0.374654102	Brain_fmean	G31
TRINITY_DN127956_c0_g2_i2	NA	NA	NA	NA	1.195337007	0.28110667	0.438194544	0.999896172	0.66003784	Ovary_mean	G31
TRINITY_DN127957_c0_g2_i3	NA	NA	NA	NA	3.232507746	0.041702226	0.877467604	0.999896172	0.282546638	G23_mmean	G31
TRINITY_DN127959_c0_g3_i1	LOC100492536	Chr08	50375420	50375420	0.876162839	0.587690859	0.228694534	0.999896172	0.768692533	G27_fmean	G31
TRINITY_DN127960_c0_g3_i11	NA	NA	NA	NA	4.934252314	-0.20029059	0.434612092	0.999896172	0.541346869	Testis_mean	G31
TRINITY_DN127961_c0_g2_i2	NA	NA	NA	NA	2.418900252	-0.006973229	0.980213631	0.999896172	0.487763307	Ovary_mean	G31
TRINITY_DN127963_c1_g10_i2	c9orf72	Chr01	110233810	110233810	2.292236088	0.088630071	0.757930108	0.999896172	0.424436767	Ovary_mean	G31
TRINITY_DN127963_c1_g12_i1	NA	NA	NA	NA	3.272175311	-0.243234971	0.33630455	0.999896172	0.390681352	Ovary_mean	G31
TRINITY_DN127963_c1_g1_i2	NA	NA	NA	NA	4.319925201	0.194125844	0.400405669	0.999896172	0.382815216	Ovary_mean	G31
TRINITY_DN127963_c1_g4_i1	NA	NA	NA	NA	0.092048765	-0.16577677	0.672488618	0.999896172	0.458210119	Ovary_mean	G31
TRINITY_DN127963_c1_g8_i1	LOC100487901-like	Chr03	125708136	125708136	2.058913101	0.197902319	0.543017052	0.999896172	0.332562099	G43_M_mean	G31
TRINITY_DN127964_c0_g3_i9	hiatl1	Chr01	86497680	86497680	5.970483205	0.125447659	0.593818724	0.999896172	0.374994985	G27_mmean	G31
TRINITY_DN127965_c2_g2_i1	NA	NA	NA	NA	2.837230922	0.105948274	0.723983367	0.999896172	0.529323055	Ovary_mean	G31
TRINITY_DN127966_c0_g1_i3	NA	NA	NA	NA	6.442120002	-0.087337661	0.709540016	0.999896172	0.206438279	G46_M_mean	G31
TRINITY_DN127968_c0_g1_i1	NA	NA	NA	NA	1.929655349	-0.479721282	0.146502029	0.999896172	0.659060439	Brain_fmean	G31
TRINITY_DN127969_c1_g1_i1	nelfb	scaffold_75	542746	542746	0.785483536	0.26181474	0.590320343	0.999896172	0.472227857	Brain_fmean	G31
TRINITY_DN127971_c0_g1_i1	NA	NA	NA	NA	0.375327134	-0.024886179	0.957274176	0.999896172	0.613197514	Brain_fmean	G31
TRINITY_DN127973_c2_g1_i1	NA	NA	NA	NA	4.3416374	0.134545346	0.552187302	0.999896172	0.246259464	Ovary_mean	G31
TRINITY_DN127973_c5_g1_i1	aldh7a1	Chr01	159792883	159792883	3.135087441	0.087450695	0.788226303	0.999896172	0.333607479	G43_F_mean	G31
TRINITY_DN127973_c6_g3_i3	NA	NA	NA	NA	3.274318103	-0.021745116	0.933035863	0.999896172	0.35668176	Ovary_mean	G31
TRINITY_DN127974_c1_g2_i3	NA	NA	NA	NA	2.698421202	0.213596532	0.443780894	0.999896172	0.371937381	Ovary_mean	G31
TRINITY_DN127975_c1_g1_i2	Xetrov90009718m	Chr03	127818300	127818300	1.531802805	0.210560749	0.594174073	0.999896172	0.439813552	Ovary_mean	G31
TRINITY_DN127977_c0_g1_i1	NA	NA	NA	NA	6.907307346	0.044807789	0.867209014	0.999896172	0.305464881	G43_M_mean	G31
TRINITY_DN127978_c3_g2_i1	NA	NA	NA	NA	0.057685789	0.32875901	0.432682072	0.999896172	0.472896957	G43_M_mean	G31
TRINITY_DN127978_c6_g1_i2	NA	NA	NA	NA	4.722070132	0.024857321	0.910730494	0.999896172	0.216814632	G23_fmean	G31
TRINITY_DN127981_c2_g1_i4	NA	NA	NA	NA	4.280870208	-0.255975168	0.256390739	0.999896172	0.566621651	Brain_mmean	G31
TRINITY_DN127985_c0_g1_i2	NA	NA	NA	NA	2.917512959	-0.054852497	0.856954489	0.999896172	0.420154437	G43_M_mean	G31
TRINITY_DN127988_c3_g3_i1	arhgef1-like	Chr07	98424525	98424525	5.504898831	0.005311348	0.984548487	0.999896172	0.329330898	Ovary_mean	G31
TRINITY_DN127989_c1_g1_i5	NA	NA	NA	NA	4.525532753	0.036431477	0.897494295	0.999896172	0.450276082	Brain_mmean	G31
TRINITY_DN127989_c2_g3_i8	NA	NA	NA	NA	8.815634029	0.05038323	0.837221165	0.999896172	0.178894145	Brain_mmean	G31
TRINITY_DN127990_c0_g3_i4	NA	NA	NA	NA	1.416985361	-1.089931207	0.026669248	0.999896172	0.361517047	Testis_mean	G31
TRINITY_DN127991_c0_g1_i2	ankrd52	Chr02	134115229	134115229	2.679800509	0.156584364	0.586131407	0.999896172	0.535631125	Ovary_mean	G31
TRINITY_DN127992_c2_g1_i1	NA	NA	NA	NA	3.628804718	0.269574459	0.280508432	0.999896172	0.274286047	G43_M_mean	G31
TRINITY_DN127993_c2_g2_i2	NA	NA	NA	NA	3.41667488	-0.01296898	0.968271522	0.999896172	0.442027907	Brain_mmean	G31
TRINITY_DN127994_c0_g3_i1	NA	NA	NA	NA	1.940829297	0.130875714	0.692316834	0.999896172	0.220399391	G43_F_mean	G31
TRINITY_DN127994_c1_g1_i1	NA	NA	NA	NA	3.776450671	-0.060652314	0.853925138	0.999896172	0.402759202	G27_fmean	G31
TRINITY_DN127997_c0_g4_i3	NA	NA	NA	NA	3.23731526	0.575814974	0.06029426	0.999896172	0.409596339	G27_mmean	G31
TRINITY_DN127997_c1_g1_i3	dnajc14-like	Chr02	134977391	134977391	4.083583167	0.387433065	0.135942781	0.999896172	0.356541726	G43_M_mean	G31
TRINITY_DN127998_c1_g5_i6	NA	NA	NA	NA	2.448723431	0.044453627	0.897478362	0.999896172	0.237639334	G31_mmean	G31
TRINITY_DN127999_c10_g6_i2	NA	NA	NA	NA	2.758741305	0.06551531	0.837741594	0.999896172	0.250832139	Liver_fmean	G31
TRINITY_DN128001_c0_g1_i1	NA	NA	NA	NA	5.293444445	-0.090096036	0.68235853	0.999896172	0.224080858	Ovary_mean	G31
TRINITY_DN128003_c0_g1_i10	NA	NA	NA	NA	3.011280317	0.083198363	0.756599862	0.999896172	0.407951891	Brain_mmean	G31
TRINITY_DN128003_c1_g1_i4	NA	NA	NA	NA	3.047833391	0.156997211	0.54282014	0.999896172	0.547113783	Ovary_mean	G31
TRINITY_DN128004_c6_g5_i1	NA	NA	NA	NA	0.671100107	-0.085149421	0.834847121	0.999896172	0.48986347	Brain_fmean	G31
TRINITY_DN128005_c7_g1_i1	NA	NA	NA	NA	2.620416254	-0.233148519	0.437838117	0.999896172	0.415756572	Brain_mmean	G31
TRINITY_DN128006_c0_g1_i1	tmem171	Chr01	166721771	166721771	0.509118178	-0.233836369	0.578715765	0.999896172	0.44954309	Brain_mmean	G31
TRINITY_DN128006_c0_g2_i1	NA	NA	NA	NA	3.285421789	0.269914218	0.47664027	0.999896172	0.361376742	G43_M_mean	G31
TRINITY_DN128007_c1_g3_i1	LOC101731761	scaffold_269	116807	116807	4.251396629	0.213406464	0.402013312	0.999896172	0.31644927	Brain_mmean	G31
TRINITY_DN128007_c2_g1_i4	NA	NA	NA	NA	4.450030824	0.273514005	0.342745987	0.999896172	0.337870744	Brain_mmean	G31
TRINITY_DN128007_c2_g2_i1	znf750	scaffold_103	592818	592818	2.549384084	0.199763884	0.502269681	0.999896172	0.307202056	Brain_mmean	G31
TRINITY_DN128008_c0_g1_i1	NA	NA	NA	NA	1.446185186	0.406139932	0.433918982	0.999896172	0.488931135	Brain_fmean	G31
TRINITY_DN128011_c1_g2_i2	NA	NA	NA	NA	2.160064603	-0.022120888	0.941660067	0.999896172	0.225162175	Brain_fmean	G31
TRINITY_DN128011_c1_g7_i3	ccbl2	Chr04	95590114	95590114	2.425184624	0.102981988	0.729835179	0.999896172	0.273540586	G43_M_mean	G31
TRINITY_DN128012_c2_g1_i1	mrpl13	Chr06	123281172	123281172	0.30938584	0.459705957	0.358932203	0.999896172	0.587915333	G23_mmean	G31
TRINITY_DN128012_c3_g2_i1	NA	NA	NA	NA	3.453499216	0.488126965	0.190981769	0.999896172	0.424201119	G23_mmean	G31
TRINITY_DN128013_c5_g1_i1	NA	NA	NA	NA	5.57611363	0.352977034	0.299495706	0.999896172	0.249563111	Liver_fmean	G31
TRINITY_DN128015_c0_g6_i1	NA	NA	NA	NA	2.596611064	-0.210457336	0.477444555	0.999896172	0.594220236	Ovary_mean	G31
TRINITY_DN128016_c2_g1_i7	NA	NA	NA	NA	7.09981953	-0.294461772	0.230843765	0.999896172	0.158806712	G27_mmean	G31
TRINITY_DN128016_c3_g10_i1	NA	NA	NA	NA	0.468178857	-0.18185616	0.633506553	0.999896172	0.365246467	Brain_mmean	G31
TRINITY_DN128016_c3_g2_i5	LOC100489273	Chr05	117678530	117678530	2.414995538	-0.135670835	0.653651398	0.999896172	0.53871366	Ovary_mean	G31
TRINITY_DN128018_c0_g1_i1	NA	NA	NA	NA	3.516932745	0.246247337	0.341675233	0.999896172	0.52569991	Ovary_mean	G31
TRINITY_DN128018_c0_g2_i1	NA	NA	NA	NA	8.255661053	-0.126423312	0.603372426	0.999896172	0.167261344	G23_mmean	G31
TRINITY_DN128018_c0_g5_i1	NA	NA	NA	NA	5.4922139	0.398461655	0.094951032	0.999896172	0.421527923	Ovary_mean	G31
TRINITY_DN128019_c0_g3_i3	NA	NA	NA	NA	2.757293063	-0.19639622	0.547895112	0.999896172	0.529520146	Ovary_mean	G31
TRINITY_DN128021_c0_g1_i1	NA	NA	NA	NA	1.06845812	-0.099757506	0.769933756	0.999896172	0.368390134	Brain_mmean	G31
TRINITY_DN128021_c1_g2_i2	NA	NA	NA	NA	6.046913459	-0.041040469	0.851335911	0.999896172	0.215401739	G46_F_mean	G31
TRINITY_DN128022_c0_g1_i3	NA	NA	NA	NA	3.761418699	-0.157694603	0.513166566	0.999896172	0.495324753	Brain_mmean	G31
TRINITY_DN128023_c2_g1_i1	NA	NA	NA	NA	0.459860398	0.081161706	0.873063795	0.999896172	0.398435235	Ovary_mean	G31
TRINITY_DN128023_c3_g2_i1	NA	NA	NA	NA	4.117075875	0.009660408	0.970037153	0.999896172	0.327350962	Liver_fmean	G31
TRINITY_DN128023_c4_g1_i1	NA	NA	NA	NA	4.109444109	0.038358864	0.8810479	0.999896172	0.320408667	G46_F_mean	G31
TRINITY_DN128025_c3_g1_i1	NA	NA	NA	NA	0.218893785	0.073499521	0.853148731	0.999896172	0.471611239	Brain_fmean	G31
TRINITY_DN128026_c0_g3_i4	NA	NA	NA	NA	1.27851142	0.238830322	0.505033892	0.999896172	0.444372499	G46_M_mean	G31
TRINITY_DN128026_c0_g4_i1	rasl11a	Chr02	152572792	152572792	3.750853193	0.188851949	0.451220696	0.999896172	0.386161397	G46_M_mean	G31
TRINITY_DN128027_c3_g1_i3	NA	NA	NA	NA	1.359747771	-0.400552334	0.247854975	0.999896172	0.464599691	G43_F_mean	G31
TRINITY_DN128029_c0_g1_i1	NA	NA	NA	NA	2.425836654	0.220898497	0.672355329	0.999896172	0.336159664	G23_mmean	G31
TRINITY_DN128031_c1_g1_i1	NA	NA	NA	NA	4.030806204	-0.089178404	0.805377239	0.999896172	0.582640565	Brain_mmean	G31
TRINITY_DN128032_c3_g1_i2	NA	NA	NA	NA	2.673570701	-0.040730436	0.896020772	0.999896172	0.483764311	Ovary_mean	G31
TRINITY_DN128032_c4_g1_i3	LOC101734619	Chr03	14007403	14007403	3.200456527	0.416103809	0.140716224	0.999896172	0.398257881	Ovary_mean	G31
TRINITY_DN128032_c5_g5_i1	NA	NA	NA	NA	2.49798773	-0.575448614	0.056083281	0.999896172	0.549044703	Brain_mmean	G31
TRINITY_DN128032_c6_g1_i1	NA	NA	NA	NA	1.075446611	0.32033375	0.424344419	0.999896172	0.402308467	G23_mmean	G31
TRINITY_DN128035_c2_g3_i1	NA	NA	NA	NA	4.133980892	-0.390514954	0.170469379	0.999896172	0.623299493	Brain_fmean	G31
TRINITY_DN128037_c0_g2_i4	NA	NA	NA	NA	2.221110309	0.013373754	0.968522175	0.999896172	0.236407135	Ovary_mean	G31
TRINITY_DN128038_c1_g2_i1	e2f1	Chr10	33245209	33245209	1.934785139	0.404802072	0.250222264	0.999896172	0.313541567	G31_mmean	G31
TRINITY_DN128038_c2_g1_i1	NA	NA	NA	NA	3.873421902	-0.043601918	0.869696049	0.999896172	0.591846528	Brain_mmean	G31
TRINITY_DN128038_c2_g2_i1	NA	NA	NA	NA	2.69584217	-0.177826599	0.524084427	0.999896172	0.506554532	Brain_mmean	G31
TRINITY_DN128038_c3_g1_i6	NA	NA	NA	NA	6.135314583	-0.003478929	0.986991707	0.999896172	0.396824642	Ovary_mean	G31
TRINITY_DN128039_c0_g1_i2	NA	NA	NA	NA	1.624397129	-0.102040636	0.757603655	0.999896172	0.479701685	Brain_fmean	G31
TRINITY_DN128039_c1_g1_i1	LOC100492231	Chr02	25225747	25225747	4.579224508	0.306799369	0.205443399	0.999896172	0.290017305	G23_mmean	G31
TRINITY_DN128040_c0_g1_i2	NA	NA	NA	NA	6.224706058	0.257837091	0.301178991	0.999896172	0.127278922	G23_fmean	G31
TRINITY_DN128041_c10_g1_i1	cyb5r2	Chr04	8224918	8224918	1.032078044	0.179248754	0.619437918	0.999896172	0.652105631	Brain_fmean	G31
TRINITY_DN128042_c1_g1_i1	gpr107	Chr08	5341610	5341610	2.918116222	0.462990423	0.137911532	0.999896172	0.374357925	Brain_mmean	G31
TRINITY_DN128042_c1_g2_i1	mc3r	Chr10	25340209	25340209	4.446338798	-0.114012028	0.633642509	0.999896172	0.151162267	Ovary_mean	G31
TRINITY_DN128042_c2_g1_i1	NA	NA	NA	NA	5.192319688	0.313231591	0.214523773	0.999896172	0.532933548	Ovary_mean	G31
TRINITY_DN128042_c2_g3_i1	NA	NA	NA	NA	3.8715144	0.367682661	0.137422518	0.999896172	0.32569295	Ovary_mean	G31
TRINITY_DN128046_c0_g1_i1	Xetrov90027901m	scaffold_2965	4527	4527	0.297602432	0.033582395	0.934983925	0.999896172	0.572284665	Brain_fmean	G31
TRINITY_DN128047_c0_g2_i1	NA	NA	NA	NA	0.275992064	-0.080652275	0.874132082	0.999896172	0.826317848	Ovary_mean	G31
TRINITY_DN128048_c5_g3_i4	NA	NA	NA	NA	4.598735991	0.285854664	0.259621771	0.999896172	0.257252379	G23_mmean	G31
TRINITY_DN128049_c2_g1_i3	NA	NA	NA	NA	4.946092072	-0.200146125	0.402989085	0.999896172	0.460461029	Brain_fmean	G31
TRINITY_DN128049_c3_g2_i1	NA	NA	NA	NA	2.654497738	-0.227842252	0.406181579	0.999896172	0.202075052	G43_F_mean	G31
TRINITY_DN128049_c3_g3_i1	NA	NA	NA	NA	1.951204414	-0.044614163	0.892934725	0.999896172	0.272316477	G43_M_mean	G31
TRINITY_DN128049_c4_g1_i1	NA	NA	NA	NA	2.771359504	-0.238935314	0.49156465	0.999896172	0.655100159	Brain_mmean	G31
TRINITY_DN128051_c7_g1_i5	NA	NA	NA	NA	1.950975132	-0.178304544	0.58970854	0.999896172	0.247560924	G43_F_mean	G31
TRINITY_DN128054_c5_g1_i1	NA	NA	NA	NA	2.360440309	0.097821213	0.73825248	0.999896172	0.468740467	Ovary_mean	G31
TRINITY_DN128054_c7_g2_i1	NA	NA	NA	NA	1.02664721	0.405018802	0.271990902	0.999896172	0.276577317	Testis_mean	G31
TRINITY_DN128055_c5_g1_i1	NA	NA	NA	NA	2.113947422	-0.17858378	0.565286978	0.999896172	0.511963959	Ovary_mean	G31
TRINITY_DN128055_c6_g2_i2	NA	NA	NA	NA	0.581942051	-0.071113802	0.856031174	0.999896172	0.390031345	G43_F_mean	G31
TRINITY_DN128056_c1_g1_i1	NA	NA	NA	NA	3.127104824	0.260783996	0.555052508	0.999896172	0.45728719	Testis_mean	G31
TRINITY_DN128057_c0_g1_i2	LOC548788	Chr01	147967898	147967898	0.531196573	-0.229662262	0.579773735	0.999896172	0.543896968	Ovary_mean	G31
TRINITY_DN128057_c1_g2_i4	NA	NA	NA	NA	3.617697358	0.208136424	0.420622668	0.999896172	0.313831843	Brain_fmean	G31
TRINITY_DN128058_c4_g3_i2	NA	NA	NA	NA	0.880246929	0.172588497	0.714430688	0.999896172	0.655789394	Brain_fmean	G31
TRINITY_DN128059_c4_g1_i3	NA	NA	NA	NA	8.266302724	-0.060008883	0.793815966	0.999896172	0.680555824	G23_mmean	G31
TRINITY_DN128061_c1_g1_i1	NA	NA	NA	NA	4.84409866	-0.361836801	0.106000468	0.999896172	0.549884605	Brain_fmean	G31
TRINITY_DN128061_c1_g3_i7	NA	NA	NA	NA	1.920119354	0.40876366	0.221489153	0.999896172	0.511407814	Brain_fmean	G31
TRINITY_DN128062_c0_g1_i2	fam160b2	Chr03	119266877	119266877	6.592355442	0.159422869	0.475178222	0.999896172	0.161703251	Liver_fmean	G31
TRINITY_DN128063_c0_g1_i2	NA	NA	NA	NA	2.58655458	-0.439620201	0.146232342	0.999896172	0.613952011	Brain_fmean	G31
TRINITY_DN128064_c0_g1_i2	Xetrov90018310m	Chr07	57139881	57139881	2.40400819	-0.278811809	0.383890883	0.999896172	0.702815127	Brain_fmean	G31
TRINITY_DN128065_c3_g1_i2	NA	NA	NA	NA	1.479761287	-0.165211904	0.673939274	0.999896172	0.562381066	G43_M_mean	G31
TRINITY_DN128065_c4_g6_i1	NA	NA	NA	NA	3.57690623	0.122730345	0.72041046	0.999896172	0.210409208	G27_mmean	G31
TRINITY_DN128066_c1_g10_i2	NA	NA	NA	NA	4.633115729	-0.591829411	0.076899637	0.999896172	0.621904842	G31_fmean	G31
TRINITY_DN128066_c1_g1_i1	NA	NA	NA	NA	0.795994594	-1.061940528	0.010334183	0.999896172	0.710256489	G46_M_mean	G31
TRINITY_DN128066_c1_g2_i1	NA	NA	NA	NA	4.586929342	-0.583231949	0.052708912	0.999896172	0.859291605	G31_fmean	G31
TRINITY_DN128066_c1_g3_i2	NA	NA	NA	NA	9.31471193	-0.189212861	0.501296262	0.999896172	0.620214115	G31_mmean	G31
TRINITY_DN128066_c1_g4_i2	NA	NA	NA	NA	4.933208047	-0.70133719	0.021769316	0.999896172	0.666712893	G46_M_mean	G31
TRINITY_DN128066_c1_g7_i1	NA	NA	NA	NA	1.905408995	-0.731857386	0.081882739	0.999896172	0.651665331	G27_mmean	G31
TRINITY_DN128066_c1_g9_i9	NA	NA	NA	NA	5.703803065	-0.482936686	0.12943887	0.999896172	0.712021785	G43_F_mean	G31
TRINITY_DN128067_c1_g1_i3	NA	NA	NA	NA	1.411604765	-0.373296358	0.274273047	0.999896172	0.699237291	Brain_fmean	G31
TRINITY_DN128067_c1_g4_i1	NA	NA	NA	NA	2.852360194	0.121198273	0.685209065	0.999896172	0.260403112	Brain_fmean	G31
TRINITY_DN128068_c0_g1_i1	NA	NA	NA	NA	2.64387	0.41461816	0.199793343	0.999896172	0.546504436	G43_M_mean	G31
TRINITY_DN128069_c1_g1_i1	NA	NA	NA	NA	3.206082123	0.148514341	0.602643376	0.999896172	0.483796092	G23_mmean	G31
TRINITY_DN128071_c0_g1_i3	lum	Chr03	46064718	46064718	2.533834809	0.09437687	0.821289202	0.999896172	0.61787532	Brain_mmean	G31
TRINITY_DN128072_c3_g6_i3	NA	NA	NA	NA	2.423788918	-0.262886985	0.388822566	0.999896172	0.492656364	G43_M_mean	G31
TRINITY_DN128074_c0_g1_i1	NA	NA	NA	NA	4.51422231	-0.39015092	0.20138091	0.999896172	0.295051877	Ovary_mean	G31
