ID	tau	tissue
TRINITY_DN126670_c3_g5_i2	0.204646277004862	Brain_mean
TRINITY_DN126673_c3_g3_i1	0.312072890572067	Ovary_mean
TRINITY_DN126675_c0_g1_i5	0.0916553507624032	G27_mean
TRINITY_DN126677_c3_g2_i1	0.343132208043138	Ovary_mean
TRINITY_DN126677_c4_g5_i1	0.350687825789512	G43_M_mean
TRINITY_DN126677_c4_g7_i1	0.322095133884781	G43_M_mean
TRINITY_DN126677_c4_g8_i1	0.477458152899	Brain_mean
TRINITY_DN126679_c0_g2_i1	0.311405639408525	G46_M_mean
TRINITY_DN126680_c0_g2_i1	0.558116933845597	Brain_mean
TRINITY_DN126681_c2_g1_i2	0.265549573212743	Brain_mean
TRINITY_DN126685_c5_g4_i1	0.332864028195144	Brain_mean
TRINITY_DN126687_c0_g1_i1	0.322019683125412	Brain_mean
TRINITY_DN126689_c0_g1_i1	0.319532967341895	Ovary_mean
TRINITY_DN126689_c0_g2_i2	0.270494502872009	Ovary_mean
TRINITY_DN126690_c0_g1_i1	0.153448164700486	Brain_mean
TRINITY_DN126692_c6_g3_i1	0.227287640662499	G23_mean
TRINITY_DN126696_c3_g4_i3	0.154185941857721	G43_F_mean
TRINITY_DN126698_c6_g1_i2	0.481157802490702	Brain_mean
TRINITY_DN126698_c8_g1_i2	0.610508550627047	Brain_mean
TRINITY_DN126699_c1_g1_i1	0.343235804082547	G43_F_mean
TRINITY_DN126701_c1_g1_i1	0.422257015358833	G46_F_mean
TRINITY_DN126701_c6_g4_i1	0.196937207338414	G43_F_mean
TRINITY_DN126702_c2_g2_i1	0.292492509351198	G23_mean
TRINITY_DN126702_c2_g3_i1	0.285225133321178	G27_mean
TRINITY_DN126714_c0_g1_i1	0.60304861976489	G27_mean
TRINITY_DN126717_c0_g4_i1	0.305370777145166	Ovary_mean
TRINITY_DN126720_c3_g2_i5	0.749572251338157	Liver_mean
TRINITY_DN126721_c3_g5_i2	0.654376063919826	G23_mean
TRINITY_DN126723_c3_g2_i1	0.490899776563888	Ovary_mean
TRINITY_DN126723_c3_g5_i1	0.48244927136678	G23_mean
TRINITY_DN126724_c1_g1_i2	0.42099127331804	Ovary_mean
TRINITY_DN126724_c3_g1_i1	0.243824268814084	G23_mean
TRINITY_DN126726_c2_g1_i2	0.514791753574585	Brain_mean
TRINITY_DN126728_c5_g5_i1	0.238855974775107	Brain_mean
TRINITY_DN126736_c0_g1_i3	0.64988806324871	G27_mean
TRINITY_DN126739_c1_g1_i1	0.322982166933447	G46_M_mean
TRINITY_DN126740_c0_g1_i6	0.545740956119529	Brain_mean
TRINITY_DN126742_c1_g3_i2	0.510902662260001	G23_mean
TRINITY_DN126743_c1_g1_i13	0.564358589133878	G23_mean
TRINITY_DN126747_c0_g1_i1	0.209251965886087	Ovary_mean
TRINITY_DN126749_c6_g2_i1	0.416458381446843	Brain_mean
TRINITY_DN126751_c2_g5_i2	0.327135725012865	Ovary_mean
TRINITY_DN126753_c2_g1_i3	0.548282155429255	Brain_mean
TRINITY_DN126756_c0_g1_i2	0.291219567287153	G23_mean
TRINITY_DN126756_c1_g1_i4	0.11950916293548	Testis_mean
TRINITY_DN126768_c0_g2_i6	0.203732693393802	G46_M_mean
TRINITY_DN126769_c1_g3_i1	0.493475747511066	Ovary_mean
TRINITY_DN126769_c1_g6_i1	0.312156833359053	G43_M_mean
TRINITY_DN126769_c1_g7_i2	0.370054705644374	Ovary_mean
TRINITY_DN126770_c1_g1_i1	0.701430077735822	Brain_mean
TRINITY_DN126777_c3_g1_i1	0.40293604712256	Testis_mean
TRINITY_DN126779_c14_g2_i1	0.28773681509588	G43_M_mean
TRINITY_DN126781_c0_g1_i2	0.562973626688015	Brain_mean
TRINITY_DN126781_c0_g3_i1	0.427641878406929	Brain_mean
TRINITY_DN126783_c1_g10_i1	0.255741920590455	G46_M_mean
TRINITY_DN126783_c1_g1_i1	0.313738540370053	G43_F_mean
TRINITY_DN126783_c1_g8_i1	0.40261581877188	Liver_mean
TRINITY_DN126784_c0_g3_i1	0.586182492884388	Ovary_mean
TRINITY_DN126784_c0_g4_i1	0.458519678932135	Ovary_mean
TRINITY_DN126791_c3_g1_i5	0.318244699130761	Ovary_mean
TRINITY_DN126794_c3_g1_i1	0.146699626802318	Ovary_mean
TRINITY_DN126794_c4_g1_i1	0.546483277058841	Ovary_mean
TRINITY_DN126794_c4_g3_i1	0.262212973391164	Brain_mean
TRINITY_DN126796_c0_g10_i1	0.33700801067877	Brain_mean
TRINITY_DN126796_c0_g12_i1	0.450809982972998	Brain_mean
TRINITY_DN126796_c0_g8_i1	0.477524595359623	Brain_mean
TRINITY_DN126798_c2_g3_i1	0.162846412160558	G46_F_mean
TRINITY_DN126798_c2_g5_i1	0.243378418561809	Ovary_mean
TRINITY_DN126809_c1_g1_i1	0.179067635670414	Brain_mean
TRINITY_DN126809_c2_g1_i1	0.204927617975105	Ovary_mean
TRINITY_DN126812_c0_g1_i3	0.261487719477969	Brain_mean
TRINITY_DN126813_c2_g10_i1	0.324452508681509	Brain_mean
TRINITY_DN126813_c2_g11_i1	0.32060556602291	G43_M_mean
TRINITY_DN126813_c2_g7_i3	0.796577832538808	Brain_mean
TRINITY_DN126813_c2_g9_i2	0.462227800526864	Brain_mean
TRINITY_DN126816_c1_g1_i1	0.180932701675238	Brain_mean
TRINITY_DN126818_c0_g1_i1	0.437091597635374	Ovary_mean
TRINITY_DN126819_c1_g2_i1	0.699997062990341	Brain_mean
TRINITY_DN126822_c0_g1_i1	0.638630872487436	Testis_mean
TRINITY_DN126823_c2_g1_i1	0.381250941411886	Ovary_mean
TRINITY_DN126823_c4_g1_i2	0.32150113152512	Brain_mean
TRINITY_DN126823_c5_g1_i2	0.28223723101653	G43_M_mean
TRINITY_DN126824_c0_g1_i3	0.165755970744322	Ovary_mean
TRINITY_DN126830_c1_g1_i3	0.540930323018209	Brain_mean
TRINITY_DN126834_c0_g2_i6	0.296812530576467	Ovary_mean
TRINITY_DN126835_c0_g3_i1	0.409340643368125	Brain_mean
TRINITY_DN126836_c1_g4_i2	0.202643340274297	Brain_mean
TRINITY_DN126836_c2_g1_i2	0.301457599054355	G46_M_mean
TRINITY_DN126837_c0_g1_i5	0.423961765065842	G46_M_mean
TRINITY_DN126841_c1_g2_i1	0.40609766600589	Brain_mean
TRINITY_DN126845_c0_g1_i2	0.548159162814115	Brain_mean
TRINITY_DN126847_c0_g1_i3	0.280800671120213	Ovary_mean
TRINITY_DN126848_c2_g6_i1	0.47900838519494	Liver_mean
TRINITY_DN126849_c6_g1_i4	0.296409350887421	Ovary_mean
TRINITY_DN126850_c7_g2_i1	0.465732381641709	G23_mean
TRINITY_DN126858_c4_g2_i1	0.402968395655087	G43_F_mean
TRINITY_DN126858_c4_g3_i1	0.199600590010161	G43_M_mean
TRINITY_DN126863_c0_g1_i4	0.16698347135069	Brain_mean
TRINITY_DN126866_c2_g1_i1	0.521841942640769	Brain_mean
TRINITY_DN126866_c2_g3_i3	0.13931054053985	Ovary_mean
TRINITY_DN126867_c0_g2_i2	0.571722624848168	Brain_mean
TRINITY_DN126869_c1_g3_i2	0.531538510077491	Brain_mean
TRINITY_DN126871_c1_g3_i1	0.624770433764327	Brain_mean
TRINITY_DN126877_c0_g1_i1	0.396750534555488	G43_M_mean
TRINITY_DN126880_c0_g4_i1	0.282859414806801	G46_M_mean
TRINITY_DN126884_c3_g1_i1	0.401992452401923	G46_F_mean
TRINITY_DN126884_c5_g2_i1	0.318635942939032	Brain_mean
TRINITY_DN126884_c6_g1_i2	0.432179825931352	Brain_mean
TRINITY_DN126886_c0_g1_i1	0.516931055099626	Ovary_mean
TRINITY_DN126887_c4_g1_i3	0.205863741423098	G43_F_mean
TRINITY_DN126888_c6_g3_i1	0.210945447942818	G43_M_mean
TRINITY_DN126889_c0_g1_i1	0.18807736707642	G43_M_mean
TRINITY_DN126891_c6_g1_i1	0.24828449934928	Brain_mean
TRINITY_DN126891_c7_g5_i5	0.180607644980945	Brain_mean
TRINITY_DN126898_c5_g2_i1	0.338686820580705	Testis_mean
TRINITY_DN126899_c2_g2_i2	0.386323046620546	Brain_mean
TRINITY_DN126899_c2_g3_i1	0.292801135574991	Brain_mean
TRINITY_DN126900_c0_g1_i9	0.562997626195941	G43_F_mean
TRINITY_DN126900_c0_g6_i1	0.412521685952484	G43_M_mean
TRINITY_DN126900_c0_g7_i1	0.475908129772266	G43_M_mean
TRINITY_DN126900_c0_g8_i1	0.496459969088005	G43_F_mean
TRINITY_DN126901_c0_g1_i4	0.522050559694623	Ovary_mean
TRINITY_DN126903_c0_g2_i3	0.286233591234888	Brain_mean
TRINITY_DN126907_c4_g1_i1	0.232371711785232	G43_M_mean
TRINITY_DN126907_c4_g2_i1	0.388912947213969	Ovary_mean
TRINITY_DN126907_c4_g6_i1	0.389413468678248	Brain_mean
TRINITY_DN126907_c4_g8_i1	0.542520510252139	Ovary_mean
TRINITY_DN126907_c6_g5_i1	0.232948905227641	Ovary_mean
TRINITY_DN126909_c3_g4_i2	0.549755443633369	G43_F_mean
TRINITY_DN126911_c8_g1_i1	0.310918271642705	Ovary_mean
TRINITY_DN126912_c4_g1_i1	0.299389008794716	G43_F_mean
TRINITY_DN126914_c0_g2_i2	0.161963346112244	G23_mean
TRINITY_DN126916_c1_g3_i1	0.301081366812342	Brain_mean
TRINITY_DN126916_c1_g5_i1	0.283337453943039	G46_M_mean
TRINITY_DN126918_c2_g1_i1	0.24764535158495	Brain_mean
TRINITY_DN126918_c4_g1_i2	0.425082915970018	Liver_mean
TRINITY_DN126920_c0_g2_i2	0.218446526980778	Ovary_mean
TRINITY_DN126920_c0_g3_i4	0.215613070003747	G23_mean
TRINITY_DN126921_c0_g1_i1	0.499564389910912	Brain_mean
TRINITY_DN126922_c1_g1_i1	0.254412637718971	Brain_mean
TRINITY_DN126925_c1_g1_i1	0.359117265269264	G43_M_mean
TRINITY_DN126926_c0_g1_i1	0.359284564824232	Ovary_mean
TRINITY_DN126930_c1_g2_i1	0.54569895241723	Ovary_mean
TRINITY_DN126935_c5_g1_i6	0.520954234643759	Brain_mean
TRINITY_DN126936_c3_g1_i1	0.415132075870497	Brain_mean
TRINITY_DN126936_c3_g7_i1	0.151077064629941	G23_mean
TRINITY_DN126938_c6_g2_i1	0.409095869609246	Brain_mean
TRINITY_DN126939_c1_g2_i2	0.455687442642066	Ovary_mean
TRINITY_DN126940_c4_g3_i1	0.424779145812184	G23_mean
TRINITY_DN126941_c0_g1_i5	0.268827361142127	Brain_mean
TRINITY_DN126944_c1_g1_i1	0.631559165723372	Brain_mean
TRINITY_DN126947_c0_g3_i1	0.325580192359142	G27_mean
TRINITY_DN126948_c0_g1_i4	0.580194923120981	Brain_mean
TRINITY_DN126949_c0_g1_i1	0.421525017414027	G43_M_mean
TRINITY_DN126950_c6_g7_i1	0.438282640510667	Brain_mean
TRINITY_DN126951_c3_g6_i1	0.274968620045916	Brain_mean
TRINITY_DN126953_c1_g3_i1	0.655627264231817	Brain_mean
TRINITY_DN126953_c1_g4_i1	0.449122365706359	Ovary_mean
TRINITY_DN126956_c0_g1_i4	0.180341586012709	Ovary_mean
TRINITY_DN126961_c9_g3_i2	0.26204348746603	G23_mean
TRINITY_DN126964_c1_g1_i1	0.450369220324301	G23_mean
TRINITY_DN126972_c5_g1_i1	0.155628561137698	G43_F_mean
TRINITY_DN126977_c2_g4_i3	0.542475501127677	Brain_mean
TRINITY_DN126982_c0_g1_i1	0.149590745308928	G23_mean
TRINITY_DN126982_c2_g1_i1	0.277131232483726	G23_mean
TRINITY_DN126982_c2_g2_i2	0.238413105716071	Ovary_mean
TRINITY_DN126982_c2_g3_i1	0.234206055061588	Ovary_mean
TRINITY_DN126984_c0_g1_i2	0.174123546324696	Brain_mean
TRINITY_DN126985_c0_g2_i1	0.112205231285947	G23_mean
TRINITY_DN126985_c2_g1_i1	0.472473519495496	Ovary_mean
TRINITY_DN126989_c1_g2_i3	0.291392268037704	Brain_mean
TRINITY_DN126990_c0_g1_i2	0.172801229623132	Brain_mean
TRINITY_DN126992_c1_g9_i4	0.594843343754612	Ovary_mean
TRINITY_DN126993_c10_g1_i1	0.355737523396712	G23_mean
TRINITY_DN126997_c2_g2_i8	0.208553381043832	Ovary_mean
TRINITY_DN126997_c3_g2_i1	0.59255225349173	G23_mean
TRINITY_DN126998_c0_g2_i3	0.275404897650048	G23_mean
TRINITY_DN127007_c2_g2_i2	0.207503822609843	G23_mean
TRINITY_DN127009_c1_g1_i3	0.531091070328999	Testis_mean
TRINITY_DN127011_c1_g2_i4	0.106829052549563	Testis_mean
TRINITY_DN127011_c1_g3_i8	0.543252616489595	Brain_mean
TRINITY_DN127013_c5_g2_i1	0.280104852609649	G23_mean
TRINITY_DN127013_c6_g2_i1	0.151843250870411	Ovary_mean
TRINITY_DN127013_c7_g3_i6	0.197099539207998	Brain_mean
TRINITY_DN127014_c1_g1_i1	0.452671138863047	Brain_mean
TRINITY_DN127014_c2_g1_i6	0.270906921451931	Brain_mean
TRINITY_DN127014_c3_g1_i2	0.197778218994188	G43_M_mean
TRINITY_DN127015_c0_g2_i1	0.504568752392452	Ovary_mean
TRINITY_DN127016_c2_g3_i4	0.199586285212885	Ovary_mean
TRINITY_DN127019_c3_g8_i1	0.375440662579675	Brain_mean
TRINITY_DN127021_c0_g1_i1	0.274234542475071	G43_M_mean
TRINITY_DN127021_c2_g1_i1	0.230825010732631	Brain_mean
TRINITY_DN127022_c2_g2_i2	0.277810635479436	G27_mean
TRINITY_DN127026_c0_g1_i1	0.52494690895002	Brain_mean
TRINITY_DN127027_c4_g1_i1	0.314776746366314	Brain_mean
TRINITY_DN127027_c4_g2_i1	0.437378653839356	Brain_mean
TRINITY_DN127027_c4_g3_i1	0.36772798423085	Brain_mean
TRINITY_DN127027_c7_g2_i5	0.308350073227952	G43_M_mean
TRINITY_DN127027_c8_g1_i3	0.172229622420933	G23_mean
TRINITY_DN127033_c4_g8_i2	0.215395518794584	G43_F_mean
TRINITY_DN127036_c0_g1_i3	0.154166016661807	G23_mean
TRINITY_DN127036_c0_g2_i3	0.27336609378169	Brain_mean
TRINITY_DN127039_c0_g3_i7	0.566084652768404	G27_mean
TRINITY_DN127045_c0_g1_i2	0.487242623447105	Ovary_mean
TRINITY_DN127046_c1_g3_i3	0.467971666431283	Liver_mean
TRINITY_DN127049_c0_g2_i1	0.880655873652701	Brain_mean
TRINITY_DN127052_c0_g1_i4	0.613182701164156	Brain_mean
TRINITY_DN127053_c0_g1_i2	0.29680616990665	Liver_mean
TRINITY_DN127054_c1_g1_i10	0.285258038995015	Ovary_mean
TRINITY_DN127055_c1_g2_i3	0.483761868245956	G23_mean
TRINITY_DN127055_c1_g6_i1	0.357111947146926	Brain_mean
TRINITY_DN127061_c4_g1_i1	0.196453619754026	Ovary_mean
TRINITY_DN127064_c0_g1_i1	0.524177186250016	Brain_mean
TRINITY_DN127064_c0_g3_i1	0.208262952771888	Brain_mean
TRINITY_DN127067_c1_g1_i4	0.197566368530705	G43_F_mean
TRINITY_DN127071_c0_g1_i1	0.247373984787768	G23_mean
TRINITY_DN127073_c0_g3_i1	0.157782959325043	G31_mean
TRINITY_DN127075_c0_g1_i1	0.474328711872325	Ovary_mean
TRINITY_DN127075_c1_g2_i7	0.352784998107473	Ovary_mean
TRINITY_DN127077_c3_g1_i2	0.357019803607557	Ovary_mean
TRINITY_DN127077_c4_g2_i4	0.739354434126999	Brain_mean
TRINITY_DN127078_c0_g2_i4	0.0888483735109905	G23_mean
TRINITY_DN127081_c3_g1_i1	0.320791275311684	Brain_mean
TRINITY_DN127081_c5_g1_i1	0.324859305406487	Brain_mean
TRINITY_DN127083_c1_g2_i2	0.381608498208327	G23_mean
TRINITY_DN127084_c1_g4_i2	0.651969882682576	Brain_mean
TRINITY_DN127086_c6_g7_i2	0.189406434912276	Ovary_mean
TRINITY_DN127089_c3_g1_i1	0.202036691691299	G27_mean
TRINITY_DN127093_c0_g2_i1	0.220409729265988	G43_F_mean
TRINITY_DN127093_c0_g4_i1	0.496432087054446	G43_M_mean
TRINITY_DN127094_c2_g4_i3	0.739221273527926	Brain_mean
TRINITY_DN127095_c9_g1_i3	0.236765456807832	Brain_mean
TRINITY_DN127097_c1_g1_i5	0.271812746479473	Ovary_mean
TRINITY_DN127113_c0_g1_i2	0.233054391069385	Ovary_mean
TRINITY_DN127115_c0_g1_i2	0.232483535245609	Ovary_mean
TRINITY_DN127118_c0_g2_i7	0.179773119369312	Liver_mean
TRINITY_DN127122_c7_g2_i2	0.256493360302346	Ovary_mean
TRINITY_DN127123_c0_g1_i1	0.0727016626296685	Ovary_mean
TRINITY_DN127130_c2_g2_i1	0.601048047023232	Brain_mean
TRINITY_DN127130_c3_g1_i4	0.440180649436866	Brain_mean
TRINITY_DN127134_c2_g7_i1	0.197463216240773	Brain_mean
TRINITY_DN127135_c2_g1_i4	0.207632616303047	G43_F_mean
TRINITY_DN127143_c0_g1_i1	0.464074504855262	Ovary_mean
TRINITY_DN127145_c2_g1_i1	0.257701269138972	G43_F_mean
TRINITY_DN127146_c0_g2_i4	0.534454499481004	G43_M_mean
TRINITY_DN127147_c0_g1_i2	0.68935628248728	G23_mean
TRINITY_DN127150_c4_g4_i4	0.354020440124361	Brain_mean
TRINITY_DN127150_c5_g1_i2	0.162804685101968	G43_F_mean
TRINITY_DN127153_c1_g1_i1	0.244044864333201	Ovary_mean
TRINITY_DN127154_c1_g1_i2	0.35746604413343	G46_M_mean
TRINITY_DN127154_c1_g3_i1	0.297431453976292	Brain_mean
TRINITY_DN127155_c2_g1_i1	0.417991149641745	G43_M_mean
TRINITY_DN127155_c3_g5_i9	0.215449475881891	Ovary_mean
TRINITY_DN127158_c0_g1_i1	0.43033607852918	G43_M_mean
TRINITY_DN127159_c0_g1_i2	0.145520385970998	Ovary_mean
TRINITY_DN127160_c8_g5_i1	0.203793473934563	Ovary_mean
TRINITY_DN127164_c5_g5_i2	0.518751932808964	Brain_mean
TRINITY_DN127166_c2_g6_i6	0.130394976483568	Brain_mean
TRINITY_DN127167_c3_g1_i2	0.445337738308481	Ovary_mean
TRINITY_DN127167_c4_g3_i2	0.381804949228601	Brain_mean
TRINITY_DN127171_c2_g1_i2	0.185716290814887	Brain_mean
TRINITY_DN127175_c5_g4_i4	0.455062848273754	G43_M_mean
TRINITY_DN127184_c6_g3_i1	0.232965742895955	Brain_mean
TRINITY_DN127185_c1_g1_i1	0.30461089120371	Ovary_mean
TRINITY_DN127186_c5_g6_i1	0.55381277088947	G23_mean
TRINITY_DN127191_c5_g1_i2	0.44615764955308	Testis_mean
TRINITY_DN127192_c0_g1_i2	0.467629031271517	Brain_mean
TRINITY_DN127195_c11_g1_i1	0.721767562544627	Ovary_mean
TRINITY_DN127197_c12_g3_i1	0.338376538545068	G46_F_mean
TRINITY_DN127198_c2_g1_i4	0.520994038412489	Brain_mean
TRINITY_DN127199_c0_g2_i3	0.329079702045563	G23_mean
TRINITY_DN127201_c4_g3_i2	0.310799819883198	Ovary_mean
TRINITY_DN127203_c0_g3_i1	0.475863384113923	Brain_mean
TRINITY_DN127205_c2_g3_i1	0.0803873950932807	G27_mean
TRINITY_DN127206_c0_g1_i1	0.10040012723913	G43_F_mean
TRINITY_DN127206_c0_g2_i1	0.135291842366932	G43_M_mean
TRINITY_DN127213_c6_g1_i1	0.339005804948455	Brain_mean
TRINITY_DN127214_c0_g2_i1	0.428250984502487	Ovary_mean
TRINITY_DN127218_c0_g2_i1	0.41751943924847	G23_mean
TRINITY_DN127221_c0_g1_i4	0.389427325205406	Ovary_mean
TRINITY_DN127228_c0_g4_i2	0.733607811355185	Brain_mean
TRINITY_DN127231_c1_g3_i1	0.733655620191546	Ovary_mean
TRINITY_DN127234_c0_g1_i2	0.281434777557977	Ovary_mean
TRINITY_DN127236_c2_g1_i1	0.22019150760289	Brain_mean
TRINITY_DN127242_c0_g1_i3	0.446372377516748	Brain_mean
TRINITY_DN127243_c5_g1_i1	0.591759243637608	Brain_mean
TRINITY_DN127243_c5_g3_i1	0.341651170775919	Brain_mean
TRINITY_DN127243_c5_g7_i3	0.450352899932675	Brain_mean
TRINITY_DN127244_c6_g1_i1	0.659125743517981	Brain_mean
TRINITY_DN127251_c2_g2_i1	0.391565772145057	Ovary_mean
TRINITY_DN127252_c0_g2_i2	0.607659796756421	Ovary_mean
TRINITY_DN127253_c4_g1_i1	0.432410693275754	G46_M_mean
TRINITY_DN127261_c1_g2_i6	0.410544526554809	G23_mean
TRINITY_DN127261_c2_g1_i2	0.241620689080537	G43_F_mean
TRINITY_DN127264_c0_g1_i3	0.190707645083094	G46_F_mean
TRINITY_DN127265_c2_g1_i5	0.179072409517783	G43_M_mean
TRINITY_DN127265_c3_g2_i1	0.507354618330825	Ovary_mean
TRINITY_DN127265_c3_g3_i2	0.402386192920511	Brain_mean
TRINITY_DN127266_c0_g1_i1	0.404951565471225	Brain_mean
TRINITY_DN127268_c1_g2_i1	0.555375101910504	G46_M_mean
TRINITY_DN127268_c2_g3_i3	0.111874131113558	G23_mean
TRINITY_DN127268_c2_g4_i6	0.391533300063944	Brain_mean
TRINITY_DN127268_c2_g5_i1	0.512669632485866	Ovary_mean
TRINITY_DN127269_c3_g1_i4	0.303117233762512	G31_mean
TRINITY_DN127275_c7_g1_i1	0.449478741307193	Ovary_mean
TRINITY_DN127277_c0_g2_i2	0.550457170070732	G27_mean
TRINITY_DN127279_c1_g1_i2	0.484634556785701	G46_F_mean
TRINITY_DN127281_c1_g1_i3	0.462435939179908	Liver_mean
TRINITY_DN127285_c0_g2_i1	0.185013264841337	Ovary_mean
TRINITY_DN127290_c4_g3_i1	0.250520500129256	G43_M_mean
TRINITY_DN127293_c1_g1_i1	0.241993325373681	Ovary_mean
TRINITY_DN127293_c1_g5_i6	0.200881345741509	Brain_mean
TRINITY_DN127293_c1_g6_i1	0.443850631101773	Brain_mean
TRINITY_DN127296_c0_g1_i1	0.226346442868061	Brain_mean
TRINITY_DN127296_c1_g1_i1	0.208895896151341	Ovary_mean
TRINITY_DN127297_c0_g1_i3	0.315201683682967	Brain_mean
TRINITY_DN127298_c8_g2_i1	0.491574205527457	Ovary_mean
TRINITY_DN127300_c5_g1_i3	0.594680370090196	Brain_mean
TRINITY_DN127303_c3_g2_i1	0.569107049497392	Brain_mean
TRINITY_DN127305_c4_g1_i1	0.430182594189748	G23_mean
TRINITY_DN127306_c0_g1_i2	0.296494228393744	G43_M_mean
TRINITY_DN127310_c2_g2_i1	0.380487267482509	G46_F_mean
TRINITY_DN127315_c0_g1_i2	0.729495796612739	Ovary_mean
TRINITY_DN127318_c5_g2_i1	0.27882620824332	G43_M_mean
TRINITY_DN127318_c7_g4_i1	0.283590669477314	Brain_mean
TRINITY_DN127319_c0_g4_i3	0.291872734543552	Brain_mean
TRINITY_DN127319_c0_g5_i1	0.218958580336731	Ovary_mean
TRINITY_DN127321_c0_g1_i2	0.234851577293535	Brain_mean
TRINITY_DN127327_c0_g3_i2	0.308624573174706	G23_mean
TRINITY_DN127328_c0_g2_i1	0.422632677700976	Brain_mean
TRINITY_DN127330_c0_g1_i1	0.779672042186355	Ovary_mean
TRINITY_DN127333_c1_g1_i5	0.430111862969589	G46_M_mean
TRINITY_DN127333_c1_g3_i1	0.31087565816337	G46_M_mean
TRINITY_DN127333_c1_g4_i8	0.269368594599042	Ovary_mean
TRINITY_DN127334_c4_g1_i1	0.26166401541725	G23_mean
TRINITY_DN127334_c5_g2_i1	0.373620879018003	Ovary_mean
TRINITY_DN127336_c13_g1_i5	0.295090698842829	Brain_mean
TRINITY_DN127336_c4_g2_i1	0.442848883361541	G23_mean
TRINITY_DN127338_c1_g1_i3	0.343879090503437	Brain_mean
TRINITY_DN127338_c2_g3_i1	0.569662138555582	Ovary_mean
TRINITY_DN127339_c2_g1_i3	0.399372235339184	Ovary_mean
TRINITY_DN127340_c2_g2_i1	0.104344100285308	Ovary_mean
TRINITY_DN127340_c3_g2_i2	0.549092461223895	G46_F_mean
TRINITY_DN127352_c0_g1_i1	0.312660355183435	Ovary_mean
TRINITY_DN127356_c0_g2_i1	0.339568424227176	Ovary_mean
TRINITY_DN127357_c0_g2_i2	0.454394284488343	Brain_mean
TRINITY_DN127361_c12_g1_i2	0.42932114858164	Brain_mean
TRINITY_DN127363_c3_g1_i1	0.292151578068032	Liver_mean
TRINITY_DN127372_c3_g2_i2	0.345501408914341	G46_M_mean
TRINITY_DN127372_c6_g2_i6	0.397797974363505	Ovary_mean
TRINITY_DN127376_c0_g1_i1	0.213742870211857	Brain_mean
TRINITY_DN127377_c4_g5_i1	0.245826516837645	G31_mean
TRINITY_DN127378_c1_g1_i2	0.698440465856987	Brain_mean
TRINITY_DN127380_c0_g1_i1	0.402553578173354	G43_M_mean
TRINITY_DN127381_c4_g1_i1	0.432048749788945	Brain_mean
TRINITY_DN127392_c3_g3_i5	0.494287578191784	Brain_mean
TRINITY_DN127394_c2_g2_i1	0.341288706639031	Ovary_mean
TRINITY_DN127394_c3_g1_i2	0.33423573838507	G43_M_mean
TRINITY_DN127395_c2_g1_i1	0.341579458212237	G43_F_mean
TRINITY_DN127396_c0_g1_i15	0.380641657481342	G43_F_mean
TRINITY_DN127400_c8_g7_i1	0.0746832057756523	Brain_mean
TRINITY_DN127411_c1_g2_i3	0.246780586239395	Brain_mean
TRINITY_DN127416_c0_g1_i1	0.574362437151622	Brain_mean
TRINITY_DN127416_c1_g1_i6	0.225052574813874	Brain_mean
TRINITY_DN127417_c0_g1_i3	0.568224359396294	Ovary_mean
TRINITY_DN127422_c1_g3_i1	0.206639369750418	G43_M_mean
TRINITY_DN127422_c1_g6_i1	0.210363456326275	G43_M_mean
TRINITY_DN127423_c0_g1_i10	0.263456113985297	Brain_mean
TRINITY_DN127425_c0_g1_i3	0.477825234705494	Brain_mean
TRINITY_DN127426_c5_g2_i1	0.528947763464088	G46_M_mean
TRINITY_DN127427_c5_g1_i1	0.218470978301801	Ovary_mean
TRINITY_DN127429_c3_g1_i6	0.41986623144099	G43_M_mean
TRINITY_DN127432_c1_g4_i2	0.340958022656668	Testis_mean
TRINITY_DN127434_c0_g1_i1	0.544599013475786	Brain_mean
TRINITY_DN127436_c2_g1_i1	0.418123091120674	Brain_mean
TRINITY_DN127437_c1_g1_i1	0.452318703416931	Ovary_mean
TRINITY_DN127437_c2_g1_i1	0.835359629964003	Brain_mean
TRINITY_DN127438_c0_g1_i5	0.36720509538473	Ovary_mean
TRINITY_DN127440_c1_g1_i3	0.607850461545064	Brain_mean
TRINITY_DN127441_c0_g1_i3	0.596087829974812	Brain_mean
TRINITY_DN127441_c1_g3_i1	0.367596108384524	G43_M_mean
TRINITY_DN127441_c1_g6_i2	0.311049916749987	G43_M_mean
TRINITY_DN127443_c1_g1_i2	0.905131822536593	Brain_mean
TRINITY_DN127448_c4_g1_i2	0.208496050087281	Brain_mean
TRINITY_DN127454_c0_g1_i2	0.498067338510769	Brain_mean
TRINITY_DN127457_c1_g1_i1	0.340130908664883	G43_M_mean
TRINITY_DN127459_c0_g2_i1	0.219789903537247	Ovary_mean
TRINITY_DN127460_c3_g2_i1	0.126292774717703	G23_mean
TRINITY_DN127461_c1_g2_i1	0.676861857399286	Testis_mean
TRINITY_DN127461_c1_g3_i6	0.111105998938187	G23_mean
TRINITY_DN127462_c5_g9_i6	0.207417796052738	Ovary_mean
TRINITY_DN127464_c0_g1_i1	0.339130889807046	G43_M_mean
TRINITY_DN127464_c0_g9_i1	0.225711364619277	G43_F_mean
TRINITY_DN127470_c0_g2_i2	0.242289262176484	G46_M_mean
TRINITY_DN127483_c0_g1_i2	0.423692111517735	Ovary_mean
