Tissue_specific_index	Tissue_name
TRINITY_DN109721_c0_g2_i5	4.76044820980843	Liver.8
TRINITY_DN131686_c2_g3_i1	5.29591192312775	Brain.9
TRINITY_DN129075_c0_g3_i1	6.1781090952164	Brain.6
TRINITY_DN136541_c3_g1_i1	3.31867465848745	Ovary.2
TRINITY_DN122085_c0_g1_i6	1.76492703284027	G43_M.1
TRINITY_DN102584_c0_g1_i1	2.86858810246939	Brain.2
TRINITY_DN124077_c8_g2_i1	3.01134493228359	Brain.8
TRINITY_DN151028_c0_g1_i1	4.09817311271593	G43_M.2
TRINITY_DN116412_c0_g2_i2	3.70955334736129	G43_M.1
TRINITY_DN130457_c6_g2_i4	0.817599515998511	Testis.3
TRINITY_DN134981_c0_g2_i3	1.09769464322462	Ovary.2
TRINITY_DN184392_c0_g1_i1	5.03579539847969	Ovary.4
TRINITY_DN129273_c5_g3_i1	1.25040541353472	Brain.8
TRINITY_DN130137_c3_g2_i1	1.75673923376519	G43_F.2
TRINITY_DN131262_c1_g3_i1	4.53525808773293	G23.2
TRINITY_DN110958_c0_g2_i1	6.74619942345788	Testis.2
TRINITY_DN93255_c0_g1_i1	6.4363572624125	Ovary.2
TRINITY_DN215716_c0_g1_i1	6.47032365512779	Brain.4
TRINITY_DN133005_c2_g3_i6	4.47915166406739	Brain.3
TRINITY_DN121528_c0_g1_i2	4.01359247515563	Ovary.3
TRINITY_DN126104_c3_g3_i3	4.3545047594073	G31.7
TRINITY_DN23853_c0_g1_i1	5.57056698698862	Brain.6
TRINITY_DN133688_c2_g4_i10	1.59859735363633	Liver.2
TRINITY_DN126662_c0_g2_i5	4.03760920821624	Liver.6
TRINITY_DN216127_c0_g1_i1	6.18835418640097	Brain.6
TRINITY_DN117800_c0_g1_i1	5.84265865999485	Testis.2
TRINITY_DN188452_c0_g1_i1	5.3551370822759	Brain.8
TRINITY_DN131725_c0_g1_i2	2.59477387962192	G23.5
TRINITY_DN128780_c0_g1_i1	3.30037267825358	Ovary.3
TRINITY_DN134871_c1_g2_i1	3.66872735550677	Brain.8
TRINITY_DN128981_c1_g1_i1	3.15116007966958	Brain.7
TRINITY_DN194404_c0_g1_i1	5.79921369245534	Brain.6
TRINITY_DN130203_c2_g1_i1	4.17409917917174	Brain.8
TRINITY_DN80257_c0_g1_i1	6.24003335765953	Ovary
TRINITY_DN102496_c0_g1_i1	1.13712476080411	G23.1
TRINITY_DN135265_c1_g2_i8	3.94575147398796	Ovary
TRINITY_DN106777_c0_g3_i1	4.39955235324526	G23.4
TRINITY_DN132569_c4_g2_i1	3.90797375394702	Ovary.3
TRINITY_DN93880_c0_g1_i1	4.8800259225364	Brain.4
TRINITY_DN124273_c1_g2_i1	5.79637418428008	Brain.3
TRINITY_DN138461_c0_g1_i1	6.67349546675814	Brain.2
TRINITY_DN132065_c4_g1_i5	3.56269927112613	Ovary.3
TRINITY_DN135461_c6_g3_i2	3.25024726008434	G31.1
TRINITY_DN134830_c11_g2_i1	4.13514549473626	G46_M.1
TRINITY_DN137023_c0_g1_i1	6.38419656324297	Brain.3
TRINITY_DN209202_c0_g1_i1	2.83534740639434	Liver.2
TRINITY_DN158585_c0_g1_i1	5.23834711217218	Brain.3
TRINITY_DN104751_c0_g1_i2	2.84199242363104	Ovary
TRINITY_DN67811_c0_g1_i1	6.26087221954342	Brain.3
TRINITY_DN133868_c1_g1_i1	3.83505886638121	Brain.8
TRINITY_DN122393_c0_g1_i2	4.34176208455838	Brain.3
TRINITY_DN97427_c0_g1_i1	4.0627933765757	Brain.7
TRINITY_DN156450_c0_g1_i1	1.7669605659389	Brain.7
TRINITY_DN124997_c9_g4_i3	3.19689177065544	Ovary.1
TRINITY_DN120753_c3_g1_i2	2.27872195782325	Ovary.3
TRINITY_DN129994_c8_g2_i1	3.48117469201363	Brain
TRINITY_DN24764_c0_g1_i1	5.82335274948202	Ovary.4
TRINITY_DN194081_c0_g1_i1	4.27800940705495	Liver.8
TRINITY_DN118551_c2_g14_i2	2.48057161743433	Ovary.1
TRINITY_DN118001_c0_g1_i1	3.64602544073405	Liver.6
TRINITY_DN128483_c5_g2_i2	2.25316982669319	Ovary.2
TRINITY_DN22800_c0_g1_i1	3.7333485375207	Liver.5
TRINITY_DN33377_c0_g1_i1	4.32963491492884	Ovary.3
TRINITY_DN72439_c0_g1_i1	5.98678775658138	G46_F
TRINITY_DN129835_c3_g2_i4	3.92133364671592	Testis.2
TRINITY_DN136228_c5_g1_i1	4.31279036235405	Brain.8
TRINITY_DN130451_c1_g10_i4	2.99833034615691	Ovary.2
TRINITY_DN116499_c0_g1_i2	3.77292806224447	Ovary.2
TRINITY_DN134745_c0_g1_i4	0.678321364059183	Testis.3
TRINITY_DN208643_c0_g1_i1	6.38315784635979	Ovary.3
TRINITY_DN134831_c5_g8_i2	3.42997767863797	Brain.3
TRINITY_DN119750_c0_g1_i2	4.50636757039777	G31.1
TRINITY_DN109713_c0_g1_i1	2.16602411765925	G27.3
TRINITY_DN130285_c0_g1_i1	5.06499155982541	G46_F
TRINITY_DN109635_c0_g1_i1	6.24185838266048	Ovary
TRINITY_DN119350_c0_g1_i1	3.97985937616424	Ovary.4
TRINITY_DN84636_c0_g1_i1	5.49017317417918	G43_M.2
TRINITY_DN134698_c1_g8_i1	2.2524719146633	G43_F.1
TRINITY_DN133657_c2_g9_i1	6.14826893515171	Brain.2
TRINITY_DN103840_c0_g2_i1	5.59658963880578	Testis.1
TRINITY_DN126735_c1_g1_i2	2.00817064198784	Brain.3
TRINITY_DN124446_c3_g1_i1	4.4074797651349	G43_M.1
TRINITY_DN125946_c1_g1_i4	2.55642234664866	Ovary.2
TRINITY_DN127963_c1_g9_i1	4.7664134822212	G43_F.1
TRINITY_DN135656_c7_g1_i1	2.6773173978213	G43_M.2
TRINITY_DN135873_c0_g1_i3	5.02678904257694	Brain.8
TRINITY_DN77408_c0_g2_i1	5.72551471636604	G43_M.1
TRINITY_DN135505_c7_g1_i1	3.77936054938503	Brain.2
TRINITY_DN132441_c0_g3_i1	2.66945870151448	G43_M.2
TRINITY_DN132040_c1_g5_i1	1.53698427708599	G43_M.1
TRINITY_DN131967_c0_g2_i1	5.90743610559126	G43_F.2
TRINITY_DN115353_c0_g1_i3	1.64685876184688	Testis.3
TRINITY_DN129555_c0_g1_i1	2.81837966017835	G43_M.1
TRINITY_DN120292_c2_g2_i3	3.81520884400628	G31.1
TRINITY_DN130640_c0_g2_i8	3.20130997783929	Brain.9
TRINITY_DN79100_c0_g1_i1	1.61110408261914	G43_F.2
TRINITY_DN123229_c0_g1_i4	3.02778401421605	Brain.3
TRINITY_DN126417_c0_g1_i1	4.32869184701989	Brain.8
TRINITY_DN113239_c0_g1_i4	4.5086581481251	Brain.2
TRINITY_DN99534_c0_g1_i2	6.33870487372551	Brain.8
TRINITY_DN135507_c2_g1_i2	2.07803612188189	Testis.2
TRINITY_DN17410_c0_g1_i1	6.57536543648964	Ovary.2
TRINITY_DN136061_c8_g1_i2	3.66544611404456	Brain.3
TRINITY_DN125127_c2_g2_i1	5.03659511252863	Testis.1
TRINITY_DN127135_c1_g1_i2	4.68433053286909	Ovary.3
TRINITY_DN119709_c0_g1_i2	2.65380839946028	G43_M.2
TRINITY_DN128408_c3_g3_i1	3.05323344521261	Testis.2
TRINITY_DN130727_c0_g9_i2	1.59730172373121	Liver.6
TRINITY_DN135697_c2_g2_i2	4.72244734163526	Ovary.3
TRINITY_DN131957_c0_g2_i1	2.00584075685053	Ovary.1
TRINITY_DN49215_c0_g1_i1	5.85778036996235	Brain.1
TRINITY_DN131074_c0_g1_i2	2.78446060438238	G43_M.1
TRINITY_DN110523_c0_g1_i2	4.04803243575692	Ovary.3
TRINITY_DN120110_c0_g1_i1	5.43880533513834	Brain.8
TRINITY_DN135058_c4_g10_i1	2.80348367588588	Ovary.3
TRINITY_DN122299_c7_g1_i1	1.8047329108127	Testis.3
TRINITY_DN131566_c1_g2_i1	1.73969744244738	Liver.6
TRINITY_DN132376_c0_g1_i2	1.18584840013486	Ovary.4
TRINITY_DN131580_c4_g2_i1	2.15830540252866	Brain.8
TRINITY_DN131697_c4_g1_i1	4.11328850683116	G31.2
TRINITY_DN71343_c0_g2_i1	5.82613963138868	Brain.8
TRINITY_DN107266_c0_g1_i1	6.126102119062	Brain.9
TRINITY_DN168401_c0_g1_i1	4.29058885954625	G46_M
TRINITY_DN135819_c3_g2_i2	4.64597584818864	Brain.7
TRINITY_DN83956_c0_g1_i1	6.31654106390295	Brain.7
TRINITY_DN122870_c0_g1_i3	6.64041780340296	Ovary.2
TRINITY_DN128271_c2_g1_i1	5.46016980143397	G23.4
TRINITY_DN25155_c0_g1_i1	4.88507198893987	G23.5
TRINITY_DN131820_c1_g1_i1	2.76615980100745	G43_M.1
TRINITY_DN108305_c0_g1_i1	5.96091492244007	Ovary.2
TRINITY_DN129650_c5_g2_i1	4.79714993405352	Liver.5
TRINITY_DN125713_c0_g2_i1	6.37251753202686	Brain.9
TRINITY_DN132009_c2_g1_i1	3.33514500111008	Ovary
TRINITY_DN119345_c0_g1_i1	3.03085667918118	Brain.3
TRINITY_DN40244_c0_g1_i1	5.54014901157352	Ovary.4
TRINITY_DN192516_c0_g1_i1	6.01542874571593	G46_M
TRINITY_DN119223_c0_g1_i2	2.22456015590065	Ovary.4
TRINITY_DN118790_c0_g1_i1	5.27318437449656	Brain.3
TRINITY_DN130751_c0_g1_i1	2.18382094786816	Brain.7
TRINITY_DN131718_c2_g6_i3	5.1655576631333	Ovary.4
TRINITY_DN46523_c0_g1_i1	6.20752016457881	Brain.8
TRINITY_DN123890_c5_g1_i1	4.75901278516948	Ovary.3
TRINITY_DN136390_c3_g11_i2	2.84030653518354	G23.3
TRINITY_DN6308_c0_g1_i1	3.74581348879834	Brain.6
TRINITY_DN145954_c0_g1_i1	3.70219186340318	Brain.7
TRINITY_DN135075_c0_g2_i2	3.86628822070924	Brain.8
TRINITY_DN124035_c0_g1_i3	2.33205540153873	Ovary.3
TRINITY_DN128136_c1_g1_i1	4.114494141972	G43_F.2
TRINITY_DN130274_c0_g2_i1	6.63783037181515	Brain.3
TRINITY_DN23451_c0_g1_i1	6.87074861371437	Liver.3
TRINITY_DN132667_c0_g7_i3	2.1204904359766	Brain.7
TRINITY_DN115101_c0_g4_i1	5.13834986868334	Brain.9
TRINITY_DN117786_c0_g1_i1	5.07175825882769	Brain.8
TRINITY_DN73574_c0_g2_i1	3.52271837618359	Ovary.3
TRINITY_DN96208_c0_g2_i1	5.45160083106098	G46_F.1
TRINITY_DN135169_c4_g1_i2	2.35605940902268	Brain.8
TRINITY_DN131746_c0_g1_i2	4.5591714908557	Brain.7
TRINITY_DN85191_c0_g3_i1	5.59420646164829	Testis.1
TRINITY_DN127468_c2_g1_i1	5.04145339562202	Brain.3
TRINITY_DN134469_c0_g1_i7	2.16162364218717	Testis.1
TRINITY_DN130065_c0_g2_i1	5.77734796358466	Brain.8
TRINITY_DN129216_c1_g2_i1	1.29914838109104	Testis.2
TRINITY_DN125029_c1_g1_i2	1.59135755980788	G43_M.2
TRINITY_DN134132_c0_g8_i1	3.99625893584277	Brain.8
TRINITY_DN93142_c0_g1_i3	4.56714593379685	G43_M.2
TRINITY_DN117018_c0_g1_i1	3.83219712947653	G43_M.2
TRINITY_DN157105_c0_g1_i1	6.87195040901779	Liver.5
TRINITY_DN127046_c1_g6_i1	2.52156109599648	G43_M.2
TRINITY_DN126574_c4_g7_i1	4.79191527967315	Brain.7
TRINITY_DN57114_c0_g1_i1	5.85337229152557	Brain.8
TRINITY_DN132510_c5_g3_i1	3.36897160292937	Ovary.3
TRINITY_DN104173_c0_g1_i1	2.36340970521214	Testis.1
TRINITY_DN122431_c5_g1_i2	4.16273829032979	Brain.3
TRINITY_DN210702_c0_g1_i1	6.62637276387319	Brain.9
TRINITY_DN133293_c4_g1_i1	5.14925824388066	Brain.8
TRINITY_DN199579_c0_g1_i1	3.34960028493988	G43_M.1
TRINITY_DN142866_c0_g1_i1	4.63110669465525	Brain.6
TRINITY_DN124302_c1_g3_i1	2.94724342299997	G43_F.1
TRINITY_DN180735_c0_g1_i1	6.57932115608889	Ovary.2
TRINITY_DN130625_c3_g2_i13	5.34622381518855	Brain.8
TRINITY_DN102652_c1_g1_i1	6.07091621279554	Brain.3
TRINITY_DN126325_c4_g2_i1	4.33602414357134	Brain.8
TRINITY_DN119688_c0_g1_i1	3.70752560504338	Brain.2
TRINITY_DN131126_c1_g2_i1	6.06687705218133	Ovary.4
TRINITY_DN126532_c1_g1_i2	3.87056443246909	Ovary
TRINITY_DN15889_c0_g1_i1	6.05239638574696	Brain.7
TRINITY_DN137390_c0_g1_i1	6.4355435973959	G46_M.1
TRINITY_DN129185_c2_g2_i1	4.87037907035292	G23.5
TRINITY_DN133221_c2_g4_i6	2.65333611597726	Brain.8
TRINITY_DN132587_c0_g1_i1	4.22725160790366	Brain.4
TRINITY_DN164857_c0_g1_i1	5.66236144655522	Brain.8
TRINITY_DN173612_c0_g1_i1	6.52615419792161	Ovary
TRINITY_DN126753_c2_g2_i1	5.32505051905435	Brain.9
TRINITY_DN165621_c0_g1_i1	4.70058098507672	Brain.8
TRINITY_DN106885_c0_g2_i1	5.48899532314721	Brain.9
TRINITY_DN122247_c0_g8_i1	3.72524698713017	G43_M.2
TRINITY_DN112298_c0_g1_i1	4.68175051241397	G23.1
TRINITY_DN127820_c3_g3_i1	2.54815069733438	Brain.8
TRINITY_DN131861_c0_g1_i6	3.72543681999919	Brain.7
TRINITY_DN128411_c2_g1_i1	4.83968025426809	Brain.8
TRINITY_DN129309_c1_g1_i4	6.07767021842949	G46_M
TRINITY_DN121303_c1_g2_i4	2.79129516214261	G43_M.2
TRINITY_DN88425_c0_g1_i1	5.72383768285579	Brain.5
TRINITY_DN132628_c0_g1_i2	3.39879551114254	Ovary.3
TRINITY_DN160025_c0_g1_i1	2.78017151297544	Brain.2
TRINITY_DN118886_c0_g5_i1	4.87932633344482	Brain.8
TRINITY_DN112301_c0_g2_i1	3.9069508475546	G46_M.2
TRINITY_DN131158_c4_g1_i1	2.22826465928445	Brain.8
TRINITY_DN132601_c0_g4_i1	6.17299082122044	Brain.7
TRINITY_DN128622_c0_g1_i3	1.75214879305239	Brain.9
TRINITY_DN104411_c0_g3_i1	6.79188457686577	Ovary.4
TRINITY_DN119142_c0_g2_i5	1.79088933294936	Ovary.2
TRINITY_DN133584_c1_g5_i2	0.733059962421812	Testis
TRINITY_DN63467_c0_g1_i1	3.37089783423264	Brain.9
TRINITY_DN127786_c0_g1_i1	4.28494073867786	Brain.8
TRINITY_DN133799_c1_g2_i1	4.03514523879108	G43_M.2
TRINITY_DN131323_c0_g1_i1	3.28771501576109	Ovary.3
TRINITY_DN115389_c0_g1_i1	4.95729505050929	Ovary.1
TRINITY_DN136232_c1_g2_i1	4.18949947441823	Ovary.2
TRINITY_DN90021_c0_g1_i1	5.86061320896473	Ovary.1
TRINITY_DN128032_c5_g6_i1	6.19831842860283	G46_M.1
TRINITY_DN118729_c0_g1_i1	5.37208402071356	Brain.5
TRINITY_DN181234_c0_g1_i1	3.07231889929645	Brain.8
TRINITY_DN112282_c1_g3_i1	5.68568727351198	G43_M.2
TRINITY_DN107012_c1_g1_i1	4.34198184642312	Ovary.3
TRINITY_DN130966_c6_g1_i1	2.31520123734588	Liver.1
TRINITY_DN128191_c2_g3_i1	4.37160981275611	Ovary.2
TRINITY_DN46159_c0_g1_i1	4.28097415219624	Liver.6
TRINITY_DN133646_c0_g3_i4	2.7046776030964	G43_M.2
TRINITY_DN133840_c0_g1_i1	4.71033241896129	G23.3
TRINITY_DN131256_c0_g1_i2	3.20794768186455	Brain.9
TRINITY_DN132139_c6_g1_i1	3.38781311218487	Brain.3
TRINITY_DN69320_c0_g1_i1	5.58587896622517	Brain.8
TRINITY_DN99915_c0_g1_i2	4.27123128995469	G27.3
TRINITY_DN183932_c0_g1_i1	4.36914754739577	Testis.2
TRINITY_DN135543_c0_g1_i4	4.55149963946193	Testis.1
TRINITY_DN134309_c1_g3_i5	2.76642320355006	Brain.8
TRINITY_DN135348_c2_g1_i1	3.71913894699137	Brain.7
TRINITY_DN123601_c1_g5_i1	3.75984040262079	Ovary.2
TRINITY_DN124138_c14_g3_i2	1.27222840240284	Ovary.3
TRINITY_DN122829_c0_g2_i1	3.41301993962661	Testis.2
TRINITY_DN119238_c0_g2_i1	4.68463163653422	Ovary.3
TRINITY_DN133566_c2_g2_i1	5.03402234622257	Brain.3
TRINITY_DN122980_c0_g2_i2	4.22433671534638	Brain.5
TRINITY_DN105654_c0_g3_i1	5.91798409183756	Liver.6
TRINITY_DN121372_c0_g1_i4	3.51906427260212	Ovary.1
TRINITY_DN117253_c0_g1_i1	2.37193338819517	Ovary
TRINITY_DN105170_c0_g1_i1	5.10206850232928	Liver.3
TRINITY_DN120024_c0_g3_i1	6.31724891282881	Testis.4
TRINITY_DN654_c0_g1_i1	2.79154296624839	Ovary.3
TRINITY_DN133833_c3_g1_i5	4.71582546374062	Brain.3
TRINITY_DN119835_c0_g1_i1	2.16290124035767	Testis.2
TRINITY_DN126712_c6_g1_i2	2.91003094871796	Testis.2
TRINITY_DN117189_c0_g2_i1	4.05409155743242	Ovary.3
TRINITY_DN111237_c0_g1_i2	4.30307920948988	G43_F.1
TRINITY_DN120255_c1_g1_i1	5.1972446149834	G43_M.1
TRINITY_DN112647_c0_g1_i3	4.91344725981453	Brain.8
TRINITY_DN116644_c0_g1_i2	5.59786959784051	Ovary.3
TRINITY_DN134636_c0_g1_i1	3.33448241751623	Brain.8
TRINITY_DN126237_c11_g4_i1	2.41045845793777	G43_F.1
TRINITY_DN124707_c2_g1_i1	3.02263498847749	G43_M.1
TRINITY_DN123172_c4_g1_i2	4.63512233870376	Ovary.1
TRINITY_DN132165_c0_g3_i4	4.48459102447952	G43_M.2
TRINITY_DN63825_c0_g1_i1	5.4337073025748	Brain.3
TRINITY_DN123892_c0_g1_i1	3.34996793192752	Brain.8
TRINITY_DN123790_c0_g1_i2	4.67156206711505	Brain.3
TRINITY_DN130297_c6_g1_i1	4.30181589605932	Brain.8
TRINITY_DN135178_c0_g10_i1	6.24566448153751	G43_F.2
TRINITY_DN129582_c1_g1_i1	1.84984407563795	G23.1
TRINITY_DN118922_c2_g1_i8	3.19095834740015	Ovary.2
TRINITY_DN104790_c0_g1_i1	4.09427753174435	Liver.8
TRINITY_DN129326_c1_g3_i2	4.92399512603984	G31.6
TRINITY_DN119205_c0_g3_i1	6.7098848244852	Testis.2
TRINITY_DN111247_c0_g1_i1	3.56025803478496	Testis.1
TRINITY_DN128472_c1_g2_i1	5.45571190260875	Brain.7
TRINITY_DN129894_c0_g2_i1	4.757992881514	Brain.2
TRINITY_DN135395_c0_g2_i1	5.77260091683644	Brain.8
TRINITY_DN4678_c0_g1_i1	3.38406937932909	Ovary.4
TRINITY_DN133525_c7_g3_i2	4.48080962780937	Brain.2
TRINITY_DN151870_c0_g1_i1	2.93613423697596	G43_F.2
TRINITY_DN201210_c0_g1_i1	3.61139523844254	Brain.7
TRINITY_DN168549_c0_g1_i1	6.40235301937053	Ovary
TRINITY_DN102539_c0_g1_i1	2.71168413119077	Ovary.3
TRINITY_DN128753_c0_g3_i1	0.544243793332852	Liver.5
TRINITY_DN125676_c0_g3_i1	5.59064082567184	Ovary.1
TRINITY_DN127098_c0_g1_i1	3.86598295020874	Liver.6
TRINITY_DN123540_c2_g5_i1	2.95483968956095	Brain.8
TRINITY_DN134364_c0_g1_i2	3.27795396198028	Brain.2
TRINITY_DN129780_c0_g1_i2	2.51157117086141	Brain.8
TRINITY_DN136054_c0_g2_i1	5.84901237059935	Brain.3
TRINITY_DN140195_c0_g1_i1	5.41768372649621	G46_M
TRINITY_DN129951_c2_g1_i2	3.67005319309746	Ovary.3
TRINITY_DN126223_c0_g1_i1	3.13775287391258	Ovary
TRINITY_DN136243_c22_g1_i1	4.90310238924218	Brain.8
TRINITY_DN124274_c0_g1_i4	5.22533241590644	Brain.5
TRINITY_DN120889_c0_g2_i2	4.34525028663742	G46_M.2
TRINITY_DN124239_c4_g2_i1	0.89115572292864	Testis.3
TRINITY_DN109843_c0_g2_i1	5.09412760566088	Ovary
TRINITY_DN130514_c4_g5_i1	3.16198497450105	Brain.8
TRINITY_DN136365_c1_g2_i4	4.69667167142914	Liver.3
TRINITY_DN125145_c0_g1_i4	3.28688527403163	Ovary.2
TRINITY_DN129739_c5_g6_i1	3.38923680824436	Liver.7
TRINITY_DN134098_c1_g4_i1	4.96643439309735	Liver.5
TRINITY_DN132293_c0_g2_i1	4.73283400598304	Ovary.3
TRINITY_DN130227_c7_g1_i1	4.41372260086483	Ovary.2
TRINITY_DN170194_c0_g1_i1	6.21470312412751	Ovary.4
TRINITY_DN135963_c3_g2_i1	6.05223271604558	Liver.5
TRINITY_DN132637_c3_g9_i1	4.48297369005683	Ovary.3
TRINITY_DN130327_c3_g1_i2	5.09721163400523	Brain.2
TRINITY_DN132751_c3_g1_i2	3.31837600269647	Brain.4
TRINITY_DN133158_c1_g1_i1	2.30800088540719	G31.2
TRINITY_DN132148_c5_g1_i1	3.28303098784832	G23.3
TRINITY_DN101912_c0_g1_i1	5.43729927989286	G31.1
TRINITY_DN123406_c1_g1_i2	4.83812877542449	Brain.8
TRINITY_DN88183_c0_g3_i1	5.75592861021628	Ovary.1
TRINITY_DN170330_c0_g1_i1	6.17934169401666	Brain.8
TRINITY_DN47805_c0_g1_i1	3.91356971657538	G23.3
TRINITY_DN124176_c0_g2_i1	2.32380066947069	Ovary.3
TRINITY_DN219628_c0_g1_i1	5.68273513875833	Liver.5
TRINITY_DN136031_c5_g1_i4	1.34897052199359	G43_F.1
TRINITY_DN129687_c0_g1_i3	3.00252187170341	Ovary.3
TRINITY_DN22234_c0_g1_i1	5.91878218110703	Brain
TRINITY_DN111804_c0_g2_i1	2.00287698708163	Testis.2
TRINITY_DN136668_c4_g1_i3	5.49011684253805	Brain.8
TRINITY_DN133365_c3_g1_i1	3.87030886868165	Ovary.3
TRINITY_DN135334_c1_g1_i2	6.446851718532	Ovary.1
TRINITY_DN115670_c0_g1_i1	5.01177977181022	Brain.1
TRINITY_DN133503_c0_g2_i3	3.1577054242309	Brain.8
TRINITY_DN67186_c0_g1_i1	5.26161918786235	Brain.4
TRINITY_DN122052_c1_g1_i2	4.39334387489174	G31.3
TRINITY_DN124251_c3_g4_i1	2.97054643614814	Ovary.1
TRINITY_DN133652_c0_g31_i1	5.2245701687704	Testis.1
TRINITY_DN133166_c0_g1_i1	3.93586746702688	Brain.8
TRINITY_DN120185_c0_g1_i1	3.38563545215367	Testis.1
TRINITY_DN131743_c4_g1_i4	2.479515826234	Brain.8
TRINITY_DN130243_c2_g6_i1	5.555726880006	Ovary
TRINITY_DN118891_c0_g2_i1	5.5645366967288	Brain.9
TRINITY_DN121743_c2_g3_i1	1.91036204601437	Brain.8
TRINITY_DN126887_c4_g1_i3	1.76007737909486	G43_M
TRINITY_DN118087_c1_g2_i1	2.92519132428639	Ovary.3
TRINITY_DN114345_c1_g2_i1	2.15162030585248	Ovary.3
TRINITY_DN127714_c2_g1_i2	4.66753978425098	Brain.7
TRINITY_DN121483_c0_g1_i1	5.88407915068236	Ovary.4
TRINITY_DN105060_c0_g2_i3	3.81926257957117	Brain.5
TRINITY_DN117507_c1_g1_i2	5.22724704145755	G46_M
TRINITY_DN133674_c1_g2_i1	6.69371131428163	Ovary.2
TRINITY_DN134722_c1_g1_i1	4.22286958831079	Brain.7
TRINITY_DN118329_c0_g1_i1	2.05795885117002	Brain.5
TRINITY_DN133356_c6_g2_i2	4.51549518455014	Brain.8
TRINITY_DN155605_c0_g1_i1	6.80272908900252	Ovary.4
TRINITY_DN120485_c1_g1_i1	6.69128435131963	Ovary.4
TRINITY_DN135372_c1_g1_i1	3.54677857765627	Ovary.3
TRINITY_DN113704_c0_g1_i1	3.21913461578878	Liver.1
TRINITY_DN124394_c4_g3_i1	2.75327404937659	Brain.8
TRINITY_DN124062_c0_g3_i1	2.96831829125965	Brain.5
TRINITY_DN134874_c0_g2_i5	2.97421421251833	Brain.2
TRINITY_DN131882_c0_g1_i1	4.03086117601502	Testis.2
TRINITY_DN104512_c0_g1_i1	5.84075154675636	Brain.9
TRINITY_DN133130_c1_g2_i2	2.38918332665193	Brain.8
TRINITY_DN121133_c0_g1_i1	5.01040764073671	G23.1
TRINITY_DN110858_c0_g1_i1	5.57314078398564	Testis.2
TRINITY_DN103873_c0_g2_i1	5.78453334130009	Ovary.2
TRINITY_DN89217_c0_g2_i1	3.71057789768964	Brain.8
TRINITY_DN129248_c0_g1_i4	3.81470216602145	Ovary.1
TRINITY_DN125209_c0_g1_i1	4.81337644579708	G27.5
TRINITY_DN107257_c0_g1_i1	3.71567410426051	Brain.4
TRINITY_DN99254_c0_g2_i1	5.55856690411527	Ovary.4
TRINITY_DN110454_c0_g6_i1	1.85800517445604	Brain.5
TRINITY_DN11772_c0_g2_i1	6.37549843620116	Brain.2
TRINITY_DN126103_c0_g1_i1	5.39662565958245	Ovary.1
TRINITY_DN128150_c9_g1_i2	3.31718375828309	G27.2
TRINITY_DN125136_c6_g6_i1	4.21225596350586	G23.2
TRINITY_DN179426_c0_g1_i1	6.45063821013958	G46_M
TRINITY_DN127712_c0_g2_i1	5.81835690471362	Ovary.4
TRINITY_DN125452_c0_g2_i2	6.24244385657497	Ovary.3
TRINITY_DN134915_c0_g1_i2	2.97557584139033	Testis.2
TRINITY_DN118677_c0_g1_i1	3.96421944997054	Ovary.1
TRINITY_DN131364_c4_g5_i3	3.33712781476118	Ovary.3
TRINITY_DN92993_c0_g1_i1	3.35192853093248	Brain.8
TRINITY_DN164841_c0_g1_i1	4.58513657577002	Brain.2
TRINITY_DN132237_c1_g3_i2	4.48294074887564	Ovary.3
TRINITY_DN184965_c0_g1_i1	6.14144745813325	G46_M.2
TRINITY_DN123818_c7_g1_i4	3.4442665708906	Ovary.3
TRINITY_DN133018_c1_g1_i4	5.60153536047114	Ovary.3
TRINITY_DN132471_c5_g1_i2	2.67225051592252	G43_F.1
TRINITY_DN128193_c1_g4_i1	4.52665858931053	Liver.8
TRINITY_DN130138_c1_g8_i2	4.28180811237528	Ovary.1
TRINITY_DN131229_c0_g2_i1	5.93582951964655	Brain.8
TRINITY_DN132278_c1_g1_i2	4.64421849771579	Ovary.1
TRINITY_DN132624_c2_g1_i1	3.1649245696754	G43_M.2
TRINITY_DN116454_c0_g1_i2	6.63328898963024	Testis.1
TRINITY_DN45043_c0_g1_i1	5.48685918934857	G46_M.1
TRINITY_DN125401_c2_g2_i1	4.88855634390143	Brain.8
TRINITY_DN134115_c0_g10_i1	2.44009668206863	G23.3
TRINITY_DN71215_c0_g1_i1	5.79635090315021	Brain.8
TRINITY_DN54120_c0_g1_i1	4.38340476527343	Brain.3
TRINITY_DN121417_c1_g1_i4	2.80288632832208	Ovary.4
TRINITY_DN126007_c1_g3_i2	2.20634239789181	Ovary.3
TRINITY_DN135382_c4_g2_i1	4.31183847449488	Testis.2
TRINITY_DN101070_c0_g2_i1	6.19300023925412	Brain.4
TRINITY_DN136331_c0_g2_i3	3.70668999061803	Liver.6
TRINITY_DN122305_c4_g3_i3	4.08275131309267	Brain.3
TRINITY_DN115179_c0_g1_i2	3.45693571899638	Brain.4
TRINITY_DN134071_c2_g1_i1	3.44786417001832	G23.3
TRINITY_DN128489_c1_g1_i4	2.17837371034831	Testis.2
TRINITY_DN125269_c2_g1_i2	5.05873147134393	Ovary.1
TRINITY_DN86637_c0_g3_i1	4.17271451976685	Brain.7
TRINITY_DN120680_c0_g1_i2	5.14490962119821	Ovary.3
