gid	gname	chr	start	end	logCPM	logFC.XY43.XX43	PV.XY43.XX43	FDR.XY43.XX43	Am1_434	Am2_433	Am2_434	Am4_434	Am4_435	Am5_433
TRINITY_DN127440_c1_g1_i3	NA	NA	NA	NA	3.556614703	0.528150246	0.348524531	0.999875411	3.121933048	3.797453201	4.611193039	3.08610163	3.241807896	2.476497597
TRINITY_DN127441_c1_g3_i1	NA	NA	NA	NA	3.581259235	0.517189603	0.281673841	0.999875411	3.663456603	3.695145171	4.193105345	3.494894649	3.19536807	2.897583941
TRINITY_DN127441_c1_g6_i2	NA	NA	NA	NA	6.010443476	0.47877661	0.328416213	0.999875411	5.805300417	6.11879705	6.744698123	5.954038297	5.708121864	5.316413315
TRINITY_DN127442_c0_g1_i1	NA	NA	NA	NA	4.885402615	-0.029807113	0.944666428	0.999875411	5.105399709	5.040444498	4.643141906	4.825040636	4.565408924	5.044359258
TRINITY_DN127444_c1_g1_i2	NA	NA	NA	NA	2.823239604	-0.071596405	0.886090447	0.999875411	2.87466043	2.531487454	2.864266175	2.606747278	2.826968841	3.151700205
TRINITY_DN127445_c1_g1_i2	NA	NA	NA	NA	4.711857046	-0.596942311	0.300207315	0.999875411	4.242920099	3.028804836	3.947329598	4.821156417	5.596400683	5.251116292
TRINITY_DN127451_c0_g1_i1	NA	NA	NA	NA	1.340315634	0.96752282	0.298636469	0.999875411	-0.674847272	-0.790471611	2.089343034	2.35064558	2.104003225	-1.659552779
TRINITY_DN127454_c0_g1_i2	NA	NA	NA	NA	4.000279469	0.610936798	0.297126815	0.999875411	3.780911735	3.380462996	4.446292667	4.48792906	4.565408924	1.972752489
TRINITY_DN127456_c0_g1_i5	NA	NA	NA	NA	3.027404767	-0.181462387	0.726216132	0.999875411	2.620205743	2.450059655	2.7024425	3.362186416	3.391210202	3.327000618
TRINITY_DN127457_c0_g2_i2	NA	NA	NA	NA	3.574456047	0.150510431	0.786350446	0.999875411	3.983778527	4.141452244	4.014965129	2.484371757	3.236721123	2.764613753
TRINITY_DN127457_c1_g1_i1	NA	NA	NA	NA	3.007224607	-0.082281094	0.868985979	0.999875411	3.02015926	2.936152207	2.895810055	2.9786136	2.560026196	3.493831141
TRINITY_DN127458_c0_g3_i2	NA	NA	NA	NA	4.636400011	0.104733855	0.829891189	0.999875411	5.335999787	4.859913384	3.771442318	4.540847043	4.327759969	4.510229795
TRINITY_DN127459_c0_g1_i1	NA	NA	NA	NA	6.403072901	-0.276839682	0.562878807	0.999875411	6.243832973	6.674432056	6.496244565	5.989946606	6.355976643	6.55611966
TRINITY_DN127460_c3_g1_i2	NA	NA	NA	NA	4.580982009	0.145081139	0.740418637	0.999875411	4.657320572	4.09399278	4.396441687	4.863318271	4.67100232	4.681389117
TRINITY_DN127460_c3_g2_i1	NA	NA	NA	NA	6.99248309	0.206226166	0.684546541	0.999875411	6.844023836	6.789384436	7.308839893	7.085393702	7.039510225	6.814986138
TRINITY_DN127460_c3_g4_i1	NA	NA	NA	NA	3.06381054	0.006495046	0.989561677	0.999875411	3.395266893	2.983222185	2.744631674	2.985571392	2.714375503	3.401673378
TRINITY_DN127461_c1_g3_i6	NA	NA	NA	NA	8.689292983	-0.094650423	0.8613287	0.999875411	8.751692254	8.887883773	8.607881924	8.556884244	8.237893507	8.97553774
TRINITY_DN127462_c5_g9_i6	NA	NA	NA	NA	5.170513914	-0.232481135	0.584546088	0.999875411	4.627348184	5.203363628	5.345731973	5.086830011	5.270276075	5.367463275
TRINITY_DN127464_c0_g11_i1	NA	NA	NA	NA	0.287693187	-5.798395392	2.59E-08	1.23E-05	-3.826343306	1.38338463	-3.826343306	-2.435858221	-0.095151141	1.796632886
TRINITY_DN127464_c0_g13_i1	NA	NA	NA	NA	2.629210103	-2.533679575	4.17E-05	0.007200455	1.393774576	2.887494558	0.69219777	0.4500719	2.750513925	4.122382944
TRINITY_DN127464_c0_g1_i1	NA	NA	NA	NA	3.414253047	0.677550391	0.306205195	0.999875411	4.220150814	4.17478287	3.469936709	3.26259344	1.360446976	2.002586238
TRINITY_DN127464_c0_g3_i1	NA	NA	NA	NA	0.462045151	-5.084168105	8.17E-09	5.38E-06	-3.826343306	0.728515735	-2.581452658	-2.435858221	1.360446976	1.863190366
TRINITY_DN127464_c0_g6_i1	NA	NA	NA	NA	0.196111335	1.590516597	0.185927643	0.999875411	0.412015673	0.728515735	1.386102375	0.136669582	-3.826343306	-3.826343306
TRINITY_DN127464_c0_g7_i1	NA	NA	NA	NA	1.108000475	9.888689647	1.57E-16	1.00E-12	2.593878807	-3.826343306	1.852673635	1.623347744	-3.826343306	-3.826343306
TRINITY_DN127464_c0_g9_i1	NA	NA	NA	NA	4.653946162	-0.688503581	0.170505593	0.999875411	4.804250368	5.168150326	4.000529101	3.801281062	3.968342089	5.377460023
TRINITY_DN127469_c6_g2_i1	NA	NA	NA	NA	4.536583112	-0.445945995	0.334177557	0.999875411	4.143566381	4.272759525	4.240559322	4.485476956	4.411402097	5.310462325
TRINITY_DN127470_c0_g2_i2	NA	NA	NA	NA	5.969609632	-0.181889101	0.693284451	0.999875411	5.904141004	5.90551216	5.66327005	6.03591653	5.738129512	6.43485302
TRINITY_DN127470_c0_g3_i1	NA	NA	NA	NA	0.463253441	0.701155115	0.263940218	0.999875411	0.564411868	-0.379830767	0.663162745	1.01000294	0.183894727	0.379296964
TRINITY_DN127471_c0_g1_i1	NA	NA	NA	NA	5.824888074	-0.307450314	0.514976137	0.999875411	6.062922247	5.609921207	5.667845129	5.101315831	5.872101212	6.334326381
TRINITY_DN127474_c0_g1_i3	NA	NA	NA	NA	2.701643357	-0.027082555	0.960221065	0.999875411	2.464237757	2.994753576	2.838524888	2.736146371	3.034667247	1.813562329
TRINITY_DN127478_c2_g3_i1	NA	NA	NA	NA	1.439110526	-0.184712835	0.74304889	0.999875411	1.492085937	1.292871843	1.403763253	1.11525992	1.263737755	1.926812211
TRINITY_DN127478_c3_g1_i1	NA	NA	NA	NA	3.37928237	0.402371086	0.427331261	0.999875411	4.013877417	3.558073374	3.427400062	3.105393587	3.25696148	2.476497597
TRINITY_DN127480_c1_g2_i1	NA	NA	NA	NA	0.169665154	0.457495588	0.523878186	0.999875411	-0.762832149	-0.958203299	0.905569972	0.489763459	0.343837403	0.131816393
TRINITY_DN127481_c0_g2_i1	NA	NA	NA	NA	1.459355885	0.12253672	0.824472258	0.999875411	1.783657129	1.548971523	1.421210545	1.305206311	1.243592908	1.385671415
TRINITY_DN127483_c0_g1_i2	NA	NA	NA	NA	4.400154131	0.122020839	0.776993122	0.999875411	4.430649664	4.109986702	4.560919144	4.381174031	4.349129496	4.525722829
TRINITY_DN127485_c0_g1_i3	NA	NA	NA	NA	4.568766934	-0.12527285	0.785133302	0.999875411	4.828915595	4.722760045	3.708886395	4.735011734	4.678525021	4.47607965
TRINITY_DN127487_c0_g1_i1	NA	NA	NA	NA	1.166121586	0.89138895	0.167026107	0.999875411	1.814385912	0.200721639	0.297990681	1.984529491	1.001172385	0.70377822
TRINITY_DN127488_c4_g3_i1	NA	NA	NA	NA	0.126310698	0.510439217	0.425151977	0.999875411	0.286127334	-0.159326736	0.297990681	0.4500719	0.096741731	-0.381544349
TRINITY_DN127489_c0_g1_i3	NA	NA	NA	NA	5.055666696	-0.092437312	0.831487419	0.999875411	4.928839726	4.790487015	4.726203908	5.309719207	5.136019577	5.326768843
TRINITY_DN127491_c0_g1_i1	NA	NA	NA	NA	1.821144871	-0.558917972	0.413206259	0.999875411	1.720163462	2.638277228	2.184368061	-0.402763933	1.963275051	1.292137922
TRINITY_DN127491_c0_g4_i4	NA	NA	NA	NA	4.171575319	1.40262547	0.038614118	0.999875411	4.862385892	3.062070897	4.200702629	4.949463972	4.310917592	0.629240506
TRINITY_DN127492_c1_g1_i1	NA	NA	NA	NA	4.279682035	-0.3274515	0.47761576	0.999875411	3.932174756	3.962166538	4.374218238	3.972147815	4.27663124	4.901236784
TRINITY_DN127493_c0_g3_i4	NA	NA	NA	NA	1.021915949	-0.898269644	0.137271383	0.999875411	-0.058982536	1.329761147	0.930152279	0.528392195	1.616864714	1.192117424
TRINITY_DN127495_c2_g5_i2	NA	NA	NA	NA	3.103089091	-0.144564608	0.77095338	0.999875411	3.134164422	3.01754348	3.178276601	2.736146371	3.603681301	2.764613753
TRINITY_DN127496_c2_g4_i1	NA	NA	NA	NA	2.440422746	0.336899297	0.542353877	0.999875411	2.473894246	2.570540322	2.838524888	2.444529513	2.527070956	1.43025826
TRINITY_DN127496_c4_g2_i2	NA	NA	NA	NA	1.559313846	0.086901491	0.883740985	0.999875411	1.373282034	0.672177273	1.553676401	1.838456847	1.303202724	2.182777908
TRINITY_DN127498_c0_g1_i1	NA	NA	NA	NA	4.340127985	0.336572711	0.468142226	0.999875411	4.995722349	3.999850446	3.860466846	4.417643848	4.155176507	4.315996181
TRINITY_DN127499_c0_g1_i1	NA	NA	NA	NA	0.272181801	-0.051931229	0.94018812	0.999875411	0.527795285	0.957909062	0.179960539	-0.021737764	0.266081413	-0.939059465
TRINITY_DN127500_c10_g5_i1	NA	NA	NA	NA	3.780447947	0.015676418	0.973441731	0.999875411	4.056274102	4.055969303	3.774839376	3.475255819	3.271957549	3.878728508
TRINITY_DN127500_c8_g1_i1	NA	NA	NA	NA	4.875487264	0.170795335	0.759911403	0.999875411	5.829947852	5.209562263	3.712433806	4.540847043	4.918200051	3.964600897
TRINITY_DN127501_c0_g1_i1	NA	NA	NA	NA	5.46546953	-0.065182002	0.901070468	0.999875411	5.341284864	6.029118533	6.119818637	4.2829286	5.197527281	5.067479322
TRINITY_DN127502_c1_g1_i1	NA	NA	NA	NA	1.522569446	-0.310225016	0.595428967	0.999875411	1.266211493	1.0927928	0.978094903	1.743142332	1.433402114	2.233979406
TRINITY_DN127502_c1_g2_i1	NA	NA	NA	NA	4.611314563	-0.036945294	0.94440164	0.999875411	3.273381956	4.077819558	4.7540094	5.159386127	5.129173174	4.484032506
TRINITY_DN127503_c10_g8_i1	NA	NA	NA	NA	2.149495819	-0.024413993	0.965478443	0.999875411	1.601846493	1.501259945	2.142905407	2.523143202	2.476182126	2.331233617
TRINITY_DN127503_c10_g9_i1	NA	NA	NA	NA	1.591478915	0.797373675	0.187607746	0.999875411	1.510969115	0.583316548	1.717983285	2.403555638	1.834512295	0.666990689
TRINITY_DN127503_c6_g1_i1	NA	NA	NA	NA	3.52707151	0.321668923	0.55048819	0.999875411	2.620205743	2.791587136	3.743973993	4.237020137	3.902413605	3.151700205
TRINITY_DN127504_c1_g1_i2	NA	NA	NA	NA	2.127968347	-0.271671735	0.649246143	0.999875411	2.187383349	1.579924595	1.745946138	1.998355144	1.569098086	3.069519601
TRINITY_DN127505_c1_g6_i1	NA	NA	NA	NA	5.345532905	-0.311535245	0.464430732	0.999875411	5.053214248	5.550606528	5.131915918	5.343961454	5.234998051	5.659646178
TRINITY_DN127507_c0_g3_i1	NA	NA	NA	NA	3.063021113	-0.434733534	0.42486292	0.999875411	2.404900799	2.213950281	2.666317204	3.279677065	3.623303847	3.565540478
TRINITY_DN127509_c3_g3_i1	NA	NA	NA	NA	0.072356177	-0.107783332	0.888211188	0.999875411	-0.058982536	-0.790471611	0.179960539	-0.078656312	1.160076975	-1.185872643
TRINITY_DN127509_c3_g6_i4	NA	NA	NA	NA	1.40872265	-0.105995372	0.864029184	0.999875411	0.857843202	0.934149425	0.880561533	2.012049559	2.047025105	1.139380586
TRINITY_DN127512_c7_g3_i1	NA	NA	NA	NA	1.14793177	0.280815107	0.631593618	0.999875411	1.22105456	0.957909062	1.091412682	1.492697802	0.521658532	1.408137077
TRINITY_DN127513_c0_g1_i1	NA	NA	NA	NA	0.423983612	-1.712815855	0.027159494	0.999875411	-0.236571263	1.990277588	-1.130344243	-0.555979299	0.453137143	-0.544558394
TRINITY_DN127514_c3_g2_i1	NA	NA	NA	NA	1.704755293	-0.375920843	0.499511767	0.999875411	1.548009789	2.057799266	1.615610949	1.349027332	2.201214983	1.165989962
TRINITY_DN127516_c1_g1_i2	NA	NA	NA	NA	0.932433782	1.058924993	0.131997905	0.999875411	1.492085937	0.351841093	1.386102375	1.165142032	1.094105919	-1.483805829
TRINITY_DN127516_c1_g2_i3	NA	NA	NA	NA	2.358327172	0.59721516	0.330531567	0.999875411	1.931146348	1.579924595	2.986503308	2.752554799	2.840444687	1.084642604
TRINITY_DN127517_c0_g1_i2	NA	NA	NA	NA	4.247543065	0.562721229	0.201199981	0.999875411	4.765460806	3.973866775	4.319442217	4.375887975	4.028448395	3.808684828
TRINITY_DN127518_c0_g1_i1	NA	NA	NA	NA	1.762559396	-0.81851866	0.199019736	0.999875411	1.902830141	1.0927928	0.09554309	1.39155646	2.414450211	2.455079376
TRINITY_DN127519_c0_g4_i1	NA	NA	NA	NA	1.245705928	-0.243306186	0.675744502	0.999875411	1.352494208	1.026926714	0.633531352	1.282786338	1.379034533	1.615422661
TRINITY_DN127520_c0_g3_i7	NA	NA	NA	NA	7.920210257	0.027515596	0.958250268	0.999875411	8.088544427	7.814974473	7.710473482	7.977011091	7.83232482	8.058845209
TRINITY_DN127521_c6_g1_i1	NA	NA	NA	NA	5.580222452	0.569286128	0.218018218	0.999875411	6.283496671	5.387407213	5.58802397	5.50636968	5.582433704	4.6905824
TRINITY_DN127522_c1_g10_i1	NA	NA	NA	NA	0.318896736	1.031571652	0.105568564	0.999875411	0.600122053	0.118779013	0.855111925	0.707394335	-0.578173542	-0.381544349
TRINITY_DN127522_c1_g6_i2	NA	NA	NA	NA	4.99592504	-0.220531792	0.623722338	0.999875411	5.334675487	5.273680671	4.674398558	4.495260465	4.691596091	5.266567501
TRINITY_DN127523_c0_g1_i2	NA	NA	NA	NA	3.39753739	-0.476704588	0.364980076	0.999875411	2.760945185	2.899813684	2.591234089	3.77340972	3.753660987	3.983424536
TRINITY_DN127523_c1_g2_i1	NA	NA	NA	NA	3.772566863	-0.646066868	0.271484425	0.999875411	3.939162842	3.770872575	3.388014364	2.633572262	2.714375503	4.897271804
TRINITY_DN127523_c1_g4_i2	NA	NA	NA	NA	0.347154078	-0.05755863	0.93722601	0.999875411	0.943739589	-0.640225572	0.09554309	-0.402763933	-0.14739576	1.242994289
TRINITY_DN127525_c2_g1_i6	NA	NA	NA	NA	5.885813237	-0.166556369	0.717956457	0.999875411	5.9130416	6.287094751	5.91261646	5.544562127	5.463369585	6.031104417
TRINITY_DN127525_c3_g1_i1	NA	NA	NA	NA	5.357203444	0.135025432	0.760304961	0.999875411	5.639302378	5.357573787	5.420292661	5.17164034	4.79384102	5.599909557
TRINITY_DN127525_c3_g2_i1	NA	NA	NA	NA	2.418373233	-0.16179497	0.763192963	0.999875411	2.052110964	1.978710221	2.393283119	2.523143202	2.714375503	2.684054871
TRINITY_DN127526_c0_g1_i1	NA	NA	NA	NA	4.651575452	-0.104681427	0.807747854	0.999875411	4.420698325	4.559584782	4.731458423	4.625688712	4.494727144	5.000677547
TRINITY_DN127527_c1_g2_i2	NA	NA	NA	NA	7.634223296	0.030768016	0.963655554	0.999875411	8.692570635	7.968882594	5.712815241	7.08943617	7.391279233	7.419826768
TRINITY_DN127527_c1_g4_i4	NA	NA	NA	NA	7.065158623	0.075092229	0.901404058	0.999875411	7.681661652	7.451138985	5.642035774	7.294198676	7.070932367	6.35471077
TRINITY_DN127527_c3_g1_i1	NA	NA	NA	NA	1.957732719	0.363373904	0.497852272	0.999875411	2.026092821	1.46855245	2.224672305	2.117162631	1.663100377	2.102398378
TRINITY_DN127528_c0_g1_i2	NA	NA	NA	NA	7.144015723	0.217390924	0.710674871	0.999875411	5.777302954	6.952385523	7.637011864	7.660356472	7.217239461	6.904125714
TRINITY_DN127531_c0_g1_i1	NA	NA	NA	NA	3.911538029	0.319590448	0.498241839	0.999875411	3.67606023	3.474060825	3.828131828	4.531368845	4.054700236	3.638611569
TRINITY_DN127534_c2_g1_i1	NA	NA	NA	NA	4.265831518	-0.185456744	0.679725355	0.999875411	4.572226478	4.532149653	3.850842209	3.982618614	4.32056587	4.192008742
TRINITY_DN127534_c3_g1_i3	NA	NA	NA	NA	2.072127886	-0.381879283	0.534871767	0.999875411	2.530513991	2.035641325	1.47232106	1.282786338	1.397385652	2.913375498
TRINITY_DN127534_c5_g5_i1	NA	NA	NA	NA	2.738203291	-0.703144563	0.192664822	0.999875411	2.799854723	2.68173043	2.174113577	1.927862578	2.72167597	3.55551194
TRINITY_DN127534_c6_g1_i3	NA	NA	NA	NA	4.190145075	0.053645161	0.902160427	0.999875411	4.091200038	3.979681502	4.356189661	4.189602655	4.184532198	4.307057874
TRINITY_DN127539_c4_g1_i1	NA	NA	NA	NA	5.229735332	-0.08217349	0.848465255	0.999875411	5.372595084	5.507988221	5.21554103	4.944116359	4.897398142	5.338513424
TRINITY_DN127539_c4_g3_i4	NA	NA	NA	NA	1.437269923	-0.234605303	0.712450035	0.999875411	1.373282034	0.834993217	1.134359742	1.43286769	0.649648705	2.444249833
TRINITY_DN127542_c0_g1_i9	NA	NA	NA	NA	3.773514328	-0.401054401	0.509516159	0.999875411	4.560944828	3.577375387	2.462328989	2.651182435	3.44512931	4.576196645
TRINITY_DN127543_c0_g1_i2	NA	NA	NA	NA	4.015584186	0.863921159	0.073883113	0.999875411	3.688554702	3.655736744	4.966485711	4.201603932	3.216192758	3.652791941
TRINITY_DN127544_c0_g1_i1	NA	NA	NA	NA	5.137531013	-0.185257395	0.712565983	0.999875411	5.372595084	5.711253994	5.421376832	3.863034836	4.908636426	4.903215195
TRINITY_DN127545_c1_g1_i1	NA	NA	NA	NA	3.440074296	-0.040423791	0.93404167	0.999875411	2.959590083	3.212855734	3.333769581	3.832488341	3.190114588	3.870662408
TRINITY_DN127546_c0_g1_i2	NA	NA	NA	NA	4.67913984	0.264490317	0.597420869	0.999875411	3.826848864	4.231929554	4.855358109	5.348016439	5.07889594	4.10873127
TRINITY_DN127547_c0_g2_i3	NA	NA	NA	NA	4.943615106	0.07574653	0.861052857	0.999875411	4.558677872	5.003819535	5.265900286	5.03075433	4.795571665	4.909134203
TRINITY_DN127547_c1_g6_i3	NA	NA	NA	NA	1.453551059	0.371255289	0.531288939	0.999875411	1.433906557	0.728515735	1.216598829	2.078637092	1.820980661	0.998432886
TRINITY_DN127548_c0_g3_i2	NA	NA	NA	NA	3.483142374	-0.040250077	0.931309478	0.999875411	3.598731976	3.858686139	3.453072248	3.324268456	3.266976159	3.303224527
TRINITY_DN127548_c0_g6_i3	NA	NA	NA	NA	1.981571389	0.171199834	0.798912466	0.999875411	1.101562172	1.400825169	2.666317204	2.012049559	2.806516077	0.590475934
TRINITY_DN127549_c0_g1_i1	NA	NA	NA	NA	5.239310808	0.265074919	0.643616307	0.999875411	4.248556711	3.985472886	4.837600441	6.249683033	5.385071709	5.502787012
TRINITY_DN127550_c4_g2_i5	NA	NA	NA	NA	5.221768766	0.122510618	0.783638317	0.999875411	5.434484758	5.324828041	5.392920165	4.974160707	5.463369585	4.523152183
TRINITY_DN127554_c1_g1_i1	NA	NA	NA	NA	3.952795449	0.252670172	0.598552878	0.999875411	4.474600289	4.044918809	3.733537025	3.904007378	4.108600087	3.111194984
TRINITY_DN127554_c1_g2_i1	NA	NA	NA	NA	3.77067367	0.080300883	0.874346798	0.999875411	4.53350339	3.908308485	3.09918762	3.372839559	3.615486826	3.64808062
TRINITY_DN127556_c0_g1_i4	NA	NA	NA	NA	3.297745256	-0.187114324	0.704394721	0.999875411	2.584995307	3.062070897	3.571095068	3.279677065	3.646503945	3.396064553
TRINITY_DN127557_c4_g1_i2	NA	NA	NA	NA	2.360961015	-0.29288345	0.614719309	0.999875411	2.434874317	2.143176991	2.487392395	1.512102211	1.874361954	3.151700205
TRINITY_DN127557_c5_g1_i1	NA	NA	NA	NA	6.269265713	-0.053277247	0.914654849	0.999875411	6.16629689	6.040985613	6.195915104	6.357534587	5.707202725	6.877705815
TRINITY_DN127557_c7_g1_i3	NA	NA	NA	NA	4.494515631	0.161668749	0.739875074	0.999875411	4.946286925	4.224602765	4.245464869	4.432995897	3.634950531	5.033562196
TRINITY_DN127557_c7_g2_i1	NA	NA	NA	NA	5.871774691	0.439905549	0.329100525	0.999875411	5.792816974	5.798551242	5.988458959	6.380151475	5.511548925	5.580259346
TRINITY_DN127557_c7_g3_i3	NA	NA	NA	NA	-0.014164591	1.597588993	0.064716566	0.999875411	-0.674847272	-1.938612103	-0.089732689	1.492697802	0.051107929	-1.859717909
TRINITY_DN127557_c7_g5_i1	NA	NA	NA	NA	4.321948141	0.162799573	0.725314316	0.999875411	4.403116584	3.787542768	3.962305087	4.735011734	4.149774334	4.648743296
TRINITY_DN127558_c0_g1_i1	NA	NA	NA	NA	3.169184529	0.248423223	0.62434702	0.999875411	3.059170587	3.207910281	2.680876051	3.863034836	2.937690604	2.959738811
TRINITY_DN127559_c5_g1_i1	NA	NA	NA	NA	4.286674345	-0.356959788	0.612761826	0.999875411	3.896717396	4.364503404	0.802824955	5.118825448	4.468930159	4.523152183
TRINITY_DN127559_c5_g2_i1	NA	NA	NA	NA	0.327352273	-0.742260068	0.373417641	0.999875411	-0.762832149	0.934149425	-2.32723753	1.063591142	0.003983405	0.808826584
TRINITY_DN127559_c6_g1_i1	NA	NA	NA	NA	1.225895239	0.471414892	0.464652017	0.999875411	0.887047274	0.643160945	1.584976004	1.70991816	1.7513506	-0.04000587
TRINITY_DN127559_c6_g2_i1	NA	NA	NA	NA	3.09178647	0.107808962	0.827407949	0.999875411	2.654577267	3.034402721	3.228692164	3.44023115	3.261977509	2.773293258
TRINITY_DN127561_c4_g2_i1	NA	NA	NA	NA	0.869369614	-0.005673686	0.993686382	0.999875411	0.734729863	1.23570664	1.368222618	0.279391886	1.397385652	-1.057194444
TRINITY_DN127561_c4_g3_i1	NA	NA	NA	NA	1.014013496	0.861315889	0.303170432	0.999875411	2.175596768	-2.34073506	0.475494076	0.896457912	0.649648705	1.385671415
TRINITY_DN127561_c5_g1_i1	NA	NA	NA	NA	6.082647461	0.367158644	0.429319238	0.999875411	6.378453724	5.698969853	6.334731778	6.024982828	6.211130925	5.688611834
TRINITY_DN127562_c0_g1_i2	NA	NA	NA	NA	5.413947697	0.081320702	0.854756894	0.999875411	5.856028622	5.599574016	5.403931563	4.965388897	5.257775576	5.230779101
TRINITY_DN127563_c5_g5_i1	NA	NA	NA	NA	3.16044589	0.00721071	0.987910772	0.999875411	3.170248388	3.089218419	3.338368699	2.957536594	3.016973731	3.344579022
TRINITY_DN127565_c0_g1_i1	NA	NA	NA	NA	0.953131016	0.777422624	0.298116138	0.999875411	-0.674847272	0.075993595	1.216598829	2.117162631	1.202439187	-0.04000587
TRINITY_DN127565_c0_g3_i1	NA	NA	NA	NA	1.197783789	1.261609872	0.087654435	0.999875411	0.451650291	-0.504161232	1.91557914	2.166980121	1.451078685	-0.544558394
TRINITY_DN127566_c5_g1_i1	NA	NA	NA	NA	3.867709757	-0.322440493	0.488323754	0.999875411	3.932174756	3.53456482	3.392444028	3.720175248	4.054700236	4.35410142
TRINITY_DN127567_c3_g1_i1	NA	NA	NA	NA	1.657062853	0.808089449	0.155032697	0.999875411	2.321786525	1.517339763	1.939992919	1.658601691	1.397385652	0.509674746
TRINITY_DN127567_c6_g2_i1	NA	NA	NA	NA	9.059602683	-0.141501806	0.797714072	0.999875411	9.396787717	9.398754536	8.724684573	8.73207355	8.762023863	9.154993501
TRINITY_DN127570_c2_g3_i1	NA	NA	NA	NA	1.631112924	-2.101955681	0.004853038	0.450604178	0.915671887	1.255014483	0.335281554	-1.030136683	1.341616811	3.332883916
TRINITY_DN127570_c3_g1_i2	NA	NA	NA	NA	3.049136427	-0.278167879	0.569496387	0.999875411	2.792156314	3.312976556	3.136635953	2.752554799	3.363475634	2.799022799
TRINITY_DN127570_c4_g1_i11	NA	NA	NA	NA	8.541730462	0.052372071	0.921091604	0.999875411	8.579577873	8.409713751	8.5829062	8.540145836	8.532349661	8.597615466
TRINITY_DN127574_c0_g1_i13	NA	NA	NA	NA	1.059293535	0.038024489	0.948105072	0.999875411	1.331402466	1.255014483	0.69219777	1.140416553	1.04838733	0.774653353
TRINITY_DN127575_c4_g3_i2	NA	NA	NA	NA	5.638974044	-0.279096163	0.536447413	0.999875411	5.636080642	5.744932648	5.619539924	5.177728634	5.261537112	6.168219779
TRINITY_DN127575_c5_g1_i3	NA	NA	NA	NA	7.915480074	0.088756802	0.864990122	0.999875411	8.076116511	7.847534977	7.860497508	7.932472749	7.909271832	7.853681199
TRINITY_DN127576_c0_g1_i5	NA	NA	NA	NA	0.993761016	-0.047369066	0.938439962	0.999875411	1.492085937	1.347858006	0.829205304	0.367254489	0.976972529	0.629240506
TRINITY_DN127577_c14_g1_i2	NA	NA	NA	NA	0.190467509	-0.032321683	0.958801327	0.999875411	0.241599145	0.278259145	0.09554309	0.185829284	0.096741731	0.235955584
TRINITY_DN127578_c0_g1_i2	NA	NA	NA	NA	1.503806358	1.344775029	0.143312235	0.999875411	-0.058982536	0.200721639	3.043945361	1.531249089	1.820980661	-2.369475751
TRINITY_DN127578_c0_g2_i2	NA	NA	NA	NA	3.34877329	1.128812134	0.119918496	0.999875411	2.830244021	2.336829752	4.566810189	3.465335234	3.710281141	0.131816393
TRINITY_DN127579_c0_g1_i1	NA	NA	NA	NA	5.019937849	0.059479088	0.905487362	0.999875411	5.752723293	5.147635696	3.956333532	4.902445869	4.67664802	5.100617352
TRINITY_DN127581_c0_g2_i6	NA	NA	NA	NA	1.472561411	0.603079762	0.316094034	0.999875411	2.175596768	0.957909062	0.880561533	1.868878551	1.601117577	0.739650977
TRINITY_DN127583_c4_g1_i1	NA	NA	NA	NA	1.455100209	-0.453965534	0.444275947	0.999875411	1.126265544	0.86042846	1.236446432	1.282786338	2.311768628	1.43025826
TRINITY_DN127583_c4_g2_i1	NA	NA	NA	NA	3.579484859	-0.129771761	0.777806614	0.999875411	3.607531549	3.770872575	3.586641929	3.329746706	3.281869024	3.817103963
TRINITY_DN127583_c4_g3_i1	NA	NA	NA	NA	1.827619084	-0.115227071	0.872845922	0.999875411	0.828035724	0.387270961	2.142905407	2.012049559	2.99906052	0.808826584
TRINITY_DN127583_c4_g4_i1	NA	NA	NA	NA	0.548938664	0.517019912	0.644496024	0.999875411	-0.115784056	-3.826343306	0.663162745	1.39155646	1.737012036	-2.092198432
TRINITY_DN127584_c4_g4_i29	NA	NA	NA	NA	3.570700845	0.727818251	0.145416159	0.999875411	4.194098342	2.887494558	3.48245693	3.900330314	3.74652099	2.598730222
TRINITY_DN127587_c0_g1_i2	NA	NA	NA	NA	3.464488542	-0.04664672	0.9232496	0.999875411	3.306184049	3.322159242	3.238567258	3.728494113	3.052146393	3.941683463
TRINITY_DN127590_c7_g10_i1	NA	NA	NA	NA	1.388900961	0.716767807	0.304029243	0.999875411	2.36394211	0.981283735	1.176065198	1.213356922	1.765548059	-0.728366326
TRINITY_DN127590_c7_g9_i1	NA	NA	NA	NA	2.891930066	-0.235656926	0.65713467	0.999875411	3.440291899	3.099935989	2.292603885	2.238622263	2.931407551	2.974867955
TRINITY_DN127591_c1_g1_i1	NA	NA	NA	NA	7.646861556	0.306261084	0.615373156	0.999875411	8.485899101	7.806207017	7.817290645	6.33523853	6.991621602	7.54389664
TRINITY_DN127594_c4_g2_i1	NA	NA	NA	NA	3.729379769	-0.059667243	0.902610268	0.999875411	3.3850676	3.592633191	3.694608876	3.961600466	4.284047222	3.178085379
TRINITY_DN127595_c0_g1_i2	NA	NA	NA	NA	0.113665385	0.066515386	0.936917041	0.999875411	0.241599145	-2.59352043	-0.360798464	0.4500719	0.051107929	0.998432886
