gid	logFC.XYtestis.XXovary
TRINITY_DN123367_c1_g1_i4	-1.53174186586484
TRINITY_DN132798_c5_g1_i2	2.23715424397774
TRINITY_DN133109_c3_g5_i1	-1.41698892893141
TRINITY_DN130523_c0_g1_i1	-1.37724628545947
TRINITY_DN133647_c1_g1_i2	1.96417175625896
TRINITY_DN112947_c0_g1_i2	2.17260900244362
TRINITY_DN126709_c0_g1_i4	-8.35150831714588
TRINITY_DN134352_c1_g2_i1	1.67485508799171
TRINITY_DN136194_c0_g2_i1	1.19757943702064
TRINITY_DN129827_c1_g2_i1	1.00505438237364
TRINITY_DN132123_c0_g4_i2	2.56873892242282
TRINITY_DN128135_c3_g3_i2	-3.68684542665332
TRINITY_DN132505_c2_g1_i1	1.52724392354397
TRINITY_DN124230_c0_g1_i7	-1.18435534030664
TRINITY_DN131157_c0_g1_i1	-6.91602112611262
TRINITY_DN128556_c1_g1_i2	-2.72654993866364
TRINITY_DN97773_c0_g1_i1	-1.36556330108348
TRINITY_DN134941_c5_g5_i1	-1.27743993016217
TRINITY_DN96601_c0_g1_i1	3.0463893980252
TRINITY_DN136071_c1_g1_i5	1.67984251791159
TRINITY_DN132960_c2_g1_i3	-1.36041216446924
TRINITY_DN133156_c1_g3_i1	1.02486740608965
TRINITY_DN127367_c4_g6_i1	-1.29100045036245
TRINITY_DN124778_c3_g6_i1	4.85837677000907
TRINITY_DN123604_c0_g5_i1	7.2787621143171
TRINITY_DN123476_c2_g21_i1	1.32534448595795
TRINITY_DN125307_c6_g1_i1	-3.5503832030617
TRINITY_DN134181_c0_g12_i1	2.1867266310642
TRINITY_DN113605_c0_g1_i1	-6.82403511221909
TRINITY_DN124898_c0_g2_i15	2.85028704439673
TRINITY_DN21880_c0_g1_i1	1.88780752492589
TRINITY_DN135997_c1_g1_i2	1.5526202881617
TRINITY_DN122341_c2_g1_i1	2.12835470936323
TRINITY_DN121668_c0_g1_i1	-1.76799007228964
TRINITY_DN128676_c0_g1_i5	3.48186277507822
TRINITY_DN128124_c7_g1_i1	1.93651768338932
TRINITY_DN111971_c0_g1_i1	-4.30577438882028
TRINITY_DN115736_c0_g1_i1	-1.50526699683447
TRINITY_DN124593_c3_g2_i3	-1.99838366945459
TRINITY_DN123467_c0_g1_i3	1.16703325132496
TRINITY_DN132241_c1_g2_i1	-1.1355077851565
TRINITY_DN130580_c2_g7_i4	1.65302161726434
TRINITY_DN131991_c1_g1_i2	2.81511484657339
TRINITY_DN129787_c4_g1_i3	-1.27921373051244
TRINITY_DN122042_c0_g1_i1	-1.47710325135222
TRINITY_DN101897_c0_g1_i1	1.51844650237875
TRINITY_DN125027_c1_g8_i1	-1.57565126021069
TRINITY_DN121709_c1_g1_i1	-8.62501903232151
TRINITY_DN133392_c1_g1_i3	-1.53900404896913
TRINITY_DN129246_c6_g9_i1	2.00752943619458
TRINITY_DN134522_c7_g1_i3	1.36366172706205
TRINITY_DN128627_c3_g3_i1	-1.45241503398708
TRINITY_DN127503_c10_g8_i1	1.31571561030102
TRINITY_DN124043_c1_g7_i3	-2.0500670119023
TRINITY_DN122439_c0_g1_i1	-1.59370751069516
TRINITY_DN125768_c2_g1_i1	-3.86965876597139
TRINITY_DN134837_c3_g4_i1	1.7132977382415
TRINITY_DN122990_c0_g1_i2	-1.82852001830097
TRINITY_DN118205_c2_g1_i6	1.11338098442171
TRINITY_DN108429_c0_g1_i1	-1.09947923697497
TRINITY_DN123553_c0_g1_i1	2.18718353865962
TRINITY_DN118178_c0_g2_i1	6.58123097505754
TRINITY_DN132367_c1_g1_i1	-2.39515847030386
TRINITY_DN95920_c0_g1_i1	1.93331076014789
TRINITY_DN119255_c0_g1_i1	1.0663449953587
TRINITY_DN117542_c0_g3_i3	1.23103198359471
TRINITY_DN120964_c0_g1_i1	2.0805756252385
TRINITY_DN128343_c1_g1_i1	1.29613248931008
TRINITY_DN27143_c0_g1_i1	1.73038806687677
TRINITY_DN132772_c0_g1_i4	1.49576575543032
TRINITY_DN133661_c0_g1_i6	5.90058895050561
TRINITY_DN136184_c3_g1_i2	-3.74770867591531
TRINITY_DN123866_c2_g1_i2	-1.20385015577861
TRINITY_DN131896_c2_g2_i3	-1.11947338243282
TRINITY_DN123236_c2_g6_i1	2.28065725208202
TRINITY_DN129998_c3_g3_i5	2.57791038771704
TRINITY_DN127316_c0_g4_i2	2.09626688288563
TRINITY_DN131927_c4_g1_i1	2.52536152265011
TRINITY_DN111724_c0_g1_i1	-6.53259535391218
TRINITY_DN132063_c0_g1_i2	-1.95737625855508
TRINITY_DN166410_c0_g1_i1	-2.71029792013834
TRINITY_DN128637_c0_g1_i3	1.24324018464946
TRINITY_DN199142_c0_g1_i1	-3.73070996108039
TRINITY_DN131400_c1_g1_i1	2.98688403708149
TRINITY_DN122691_c0_g1_i1	-2.49536877016145
TRINITY_DN129195_c4_g3_i1	1.6405005874565
TRINITY_DN128313_c7_g1_i2	-2.62132314395915
TRINITY_DN128821_c6_g1_i1	1.8144713204342
TRINITY_DN124293_c4_g4_i6	2.19333315782516
TRINITY_DN127752_c0_g1_i1	1.15179784518382
TRINITY_DN25151_c0_g2_i1	-1.96291690799527
TRINITY_DN128808_c2_g1_i1	5.20951780476349
TRINITY_DN132929_c12_g7_i1	1.27080740171765
TRINITY_DN133713_c0_g1_i1	-2.58855080826228
TRINITY_DN136720_c11_g2_i1	1.80419116453324
TRINITY_DN128197_c7_g1_i3	1.08847256836356
TRINITY_DN132338_c1_g5_i2	2.87428167553131
TRINITY_DN123418_c0_g1_i3	-2.0050095784137
TRINITY_DN126158_c0_g1_i1	-1.78215937942659
TRINITY_DN131596_c0_g4_i1	3.64764857841782
TRINITY_DN126196_c0_g1_i2	3.67934422821679
TRINITY_DN69632_c0_g1_i1	2.67203380940619
TRINITY_DN118938_c0_g2_i2	-1.44984269835975
TRINITY_DN120901_c0_g1_i1	1.02020083825932
TRINITY_DN86402_c1_g1_i1	-1.18535904205771
TRINITY_DN134633_c0_g4_i6	3.1046961052973
TRINITY_DN93306_c0_g2_i1	9.75548000620529
TRINITY_DN120394_c6_g1_i1	-1.81741614426808
TRINITY_DN132289_c1_g1_i1	1.98073229220461
TRINITY_DN124223_c0_g1_i1	-1.33345382627842
TRINITY_DN13055_c0_g1_i1	1.86274938659755
TRINITY_DN128937_c2_g3_i3	1.14114376259725
TRINITY_DN134528_c5_g1_i2	1.0467473524276
TRINITY_DN128117_c3_g1_i1	-1.06670971137134
TRINITY_DN124912_c0_g2_i2	2.73144243019515
TRINITY_DN121259_c0_g1_i1	2.19079917964723
TRINITY_DN128722_c0_g1_i2	-1.62667369962963
TRINITY_DN132122_c1_g2_i1	1.38791255603219
TRINITY_DN131684_c1_g2_i1	2.29608393413196
TRINITY_DN109025_c0_g1_i1	2.52634530275868
TRINITY_DN116337_c0_g1_i3	-7.31532778364727
TRINITY_DN134830_c12_g8_i1	2.96291157395465
TRINITY_DN117691_c0_g1_i1	-2.53574561495877
TRINITY_DN131546_c2_g1_i2	-1.00696508266335
TRINITY_DN79680_c0_g2_i1	4.56795580887649
TRINITY_DN122165_c7_g2_i1	-2.70133474975988
TRINITY_DN127973_c5_g1_i1	2.45334122829721
TRINITY_DN109099_c0_g2_i2	-7.01857564703085
TRINITY_DN126007_c1_g2_i2	3.42146509843589
TRINITY_DN134385_c2_g2_i1	-1.7152627473823
TRINITY_DN102931_c0_g2_i1	-1.17821788006367
TRINITY_DN122325_c0_g1_i2	4.63291741713827
TRINITY_DN135181_c2_g2_i6	1.20495628600496
TRINITY_DN51801_c0_g1_i1	2.94000479402257
TRINITY_DN127512_c7_g4_i3	1.74265668372584
TRINITY_DN119869_c0_g1_i1	1.64564833515322
TRINITY_DN135706_c2_g5_i3	2.37122382275714
TRINITY_DN79165_c0_g1_i1	2.62721883432936
TRINITY_DN123398_c5_g1_i5	-2.89555502654331
TRINITY_DN132634_c3_g4_i2	-1.36083926288152
TRINITY_DN132278_c0_g1_i3	-1.39517746189547
TRINITY_DN124818_c1_g1_i2	-1.72428441518724
TRINITY_DN121327_c0_g1_i1	-3.92000589914868
TRINITY_DN128666_c1_g2_i1	1.77601317632807
TRINITY_DN125343_c0_g8_i1	-1.37598910312324
TRINITY_DN117453_c0_g2_i4	1.83561616451043
TRINITY_DN159788_c0_g1_i1	2.09850822352304
TRINITY_DN133416_c3_g1_i1	1.17983793269367
TRINITY_DN116924_c0_g1_i2	2.0290285285682
TRINITY_DN97753_c0_g2_i1	-10.8258829346652
TRINITY_DN118976_c0_g1_i1	2.12755464020551
TRINITY_DN132826_c2_g1_i8	2.66664692923313
TRINITY_DN134354_c1_g1_i2	-1.8722232097402
TRINITY_DN127401_c0_g2_i1	-2.8002655681346
TRINITY_DN126307_c1_g2_i2	-1.41912658835926
TRINITY_DN115231_c0_g1_i2	1.75884744627879
TRINITY_DN124502_c0_g2_i8	-1.64960222934434
TRINITY_DN124020_c0_g1_i3	1.67225816475119
TRINITY_DN126476_c0_g2_i1	1.59819628811638
TRINITY_DN67257_c0_g2_i1	3.39083414317789
TRINITY_DN133806_c6_g1_i1	2.81652875480511
TRINITY_DN135030_c0_g1_i3	1.48657444443705
TRINITY_DN114298_c0_g1_i1	-1.42581874534065
TRINITY_DN123396_c0_g1_i4	-10.6391119279724
TRINITY_DN127963_c1_g4_i1	-1.6014358323629
TRINITY_DN3392_c0_g1_i1	-1.97096553290099
TRINITY_DN135694_c0_g1_i2	-1.29399239458179
TRINITY_DN130512_c3_g3_i1	1.74094568299414
TRINITY_DN135259_c1_g4_i2	1.99033269414219
TRINITY_DN125397_c4_g1_i1	10.1169578731395
TRINITY_DN122630_c10_g2_i2	1.89403750831298
TRINITY_DN130098_c0_g1_i16	1.32851320774161
TRINITY_DN136699_c6_g7_i1	-8.35811516087469
TRINITY_DN85961_c0_g1_i2	-1.7491642457014
TRINITY_DN113088_c0_g1_i3	6.92116306948112
TRINITY_DN114090_c0_g1_i1	1.66001390280666
TRINITY_DN135812_c3_g5_i2	-8.4949041550398
TRINITY_DN126783_c1_g5_i3	-7.45465985608117
TRINITY_DN131785_c0_g1_i9	2.30201046066651
TRINITY_DN92097_c0_g1_i1	-1.22272644882124
TRINITY_DN123233_c3_g1_i1	1.31592183891001
TRINITY_DN130220_c0_g1_i2	1.37918584086077
TRINITY_DN129193_c3_g1_i1	-1.09783064125776
TRINITY_DN125048_c0_g1_i2	5.23317685588425
TRINITY_DN125169_c2_g3_i1	-1.00286110620249
TRINITY_DN132589_c1_g1_i6	1.42478472048821
TRINITY_DN133420_c3_g1_i1	-1.29000264399253
TRINITY_DN126133_c3_g1_i2	2.10215066187403
TRINITY_DN126857_c3_g2_i1	1.72428675173364
TRINITY_DN136425_c0_g6_i1	-1.35496678261752
TRINITY_DN135507_c2_g1_i2	1.00445495054019
TRINITY_DN123494_c0_g1_i3	2.25380620637573
TRINITY_DN130438_c0_g1_i4	-3.69629368201912
TRINITY_DN130810_c6_g1_i1	2.07318948253235
TRINITY_DN133998_c0_g1_i4	2.47035351312848
TRINITY_DN130867_c0_g1_i2	-1.99076545174758
TRINITY_DN128205_c1_g4_i5	6.41413231316953
TRINITY_DN120559_c0_g2_i1	2.61892775325183
TRINITY_DN135546_c3_g1_i6	1.35589356419516
TRINITY_DN122646_c2_g2_i1	-1.19566256694504
TRINITY_DN102000_c0_g1_i1	1.66216183699935
TRINITY_DN111236_c0_g1_i1	-7.7094809325199
TRINITY_DN129408_c6_g2_i2	1.04088093007535
TRINITY_DN130295_c0_g1_i2	1.62452893237926
TRINITY_DN133714_c0_g7_i2	2.40267289176258
TRINITY_DN130596_c2_g1_i5	2.07435526195427
TRINITY_DN126027_c5_g2_i1	-8.70876740900966
TRINITY_DN96200_c0_g1_i1	-2.86237456544946
TRINITY_DN132822_c6_g2_i1	-7.27418509771497
TRINITY_DN44500_c0_g1_i1	1.81275938446132
TRINITY_DN121835_c0_g1_i2	3.23722968543273
TRINITY_DN132047_c3_g2_i1	4.93418458456526
TRINITY_DN126865_c1_g8_i1	2.32254395925325
TRINITY_DN127900_c2_g1_i2	-2.6666147455599
TRINITY_DN110510_c0_g1_i1	2.83906858256235
TRINITY_DN126807_c0_g2_i1	3.0090348188402
TRINITY_DN130421_c0_g1_i2	1.86305645495242
TRINITY_DN123099_c0_g1_i6	-4.21069581588577
TRINITY_DN80535_c0_g2_i1	4.43353380153428
TRINITY_DN128093_c0_g1_i1	1.81518948230837
TRINITY_DN125051_c0_g1_i3	2.57593147334913
TRINITY_DN129262_c1_g2_i2	-1.33527955669378
TRINITY_DN116156_c0_g2_i1	2.89136151614019
TRINITY_DN136124_c10_g1_i1	1.15169157719041
TRINITY_DN91515_c0_g3_i1	-7.90498284515551
TRINITY_DN128906_c5_g1_i2	-5.59958132394442
TRINITY_DN123550_c0_g2_i2	6.42268692613689
TRINITY_DN136614_c0_g1_i1	1.89056057077714
TRINITY_DN43691_c0_g1_i1	-4.6581465761689
TRINITY_DN128020_c1_g1_i1	-7.65257117181277
TRINITY_DN117772_c0_g1_i1	3.45763634102706
TRINITY_DN130859_c4_g2_i6	1.86290283289514
TRINITY_DN134382_c1_g1_i1	1.24468214609259
TRINITY_DN101369_c0_g1_i1	-3.40415896422023
TRINITY_DN125691_c0_g1_i2	1.97504975206882
TRINITY_DN123658_c2_g4_i1	-2.64854448525138
TRINITY_DN121419_c0_g1_i2	-2.38026497996756
TRINITY_DN128051_c7_g1_i5	1.38629446640806
TRINITY_DN114283_c0_g2_i2	1.62238447607063
TRINITY_DN135914_c0_g2_i1	-8.76147903254522
TRINITY_DN128615_c3_g1_i1	1.89466648745133
TRINITY_DN95890_c0_g1_i1	-7.01955148127709
TRINITY_DN125615_c3_g4_i1	-2.89054916679033
TRINITY_DN80828_c0_g1_i1	-1.36780932105034
TRINITY_DN103233_c0_g1_i1	-3.5842821204814
TRINITY_DN110967_c0_g1_i1	-2.9164781055369
TRINITY_DN103615_c0_g1_i1	1.65771484820338
TRINITY_DN117628_c2_g9_i1	9.53661020844145
TRINITY_DN121788_c0_g1_i1	1.26181636954745
TRINITY_DN87383_c0_g1_i1	-1.65545768456025
TRINITY_DN135838_c9_g1_i4	1.34630402914531
TRINITY_DN133809_c1_g9_i4	2.21134448535482
TRINITY_DN111203_c1_g1_i1	-6.04522407204441
TRINITY_DN165389_c0_g1_i1	10.1913610598749
TRINITY_DN129291_c3_g7_i3	-1.16255423965772
TRINITY_DN135556_c2_g2_i1	3.02255098111599
TRINITY_DN75270_c0_g2_i1	1.21589837057368
TRINITY_DN126563_c3_g1_i1	-2.58555584163989
TRINITY_DN134104_c0_g1_i1	-3.76997448188661
TRINITY_DN127046_c1_g6_i1	1.79748779135769
TRINITY_DN128868_c0_g3_i1	-10.0437410472426
TRINITY_DN115347_c0_g1_i1	-1.46772807595192
TRINITY_DN114164_c0_g1_i1	2.72115394689475
TRINITY_DN133588_c8_g1_i2	1.74117988206071
TRINITY_DN123949_c1_g1_i2	1.92764369614566
TRINITY_DN132899_c0_g1_i4	-1.66699299611402
TRINITY_DN127072_c5_g2_i1	-2.14351303339308
TRINITY_DN125376_c0_g7_i3	-1.41064137212129
TRINITY_DN132667_c0_g8_i1	-1.38774245013694
TRINITY_DN120634_c0_g2_i1	2.72438379784459
TRINITY_DN128939_c0_g2_i2	2.5990123060372
TRINITY_DN106704_c0_g2_i1	-8.48151991113781
TRINITY_DN120439_c0_g2_i2	1.18297711038869
TRINITY_DN133129_c1_g4_i3	-1.92014376063364
TRINITY_DN121263_c0_g3_i1	1.72930688386126
TRINITY_DN127227_c0_g1_i4	3.7359510562142
TRINITY_DN122824_c1_g1_i2	1.17053299460184
TRINITY_DN128122_c0_g1_i3	1.44082146832867
TRINITY_DN129581_c0_g1_i5	-1.95241488170205
TRINITY_DN126300_c1_g4_i5	-1.91801359468927
TRINITY_DN135918_c4_g1_i1	2.79442741428044
TRINITY_DN134988_c7_g3_i5	1.88589218042208
TRINITY_DN122813_c4_g3_i1	4.1409467191782
TRINITY_DN133368_c1_g2_i1	-2.5591273459315
TRINITY_DN131761_c0_g2_i1	-1.31635112206575
TRINITY_DN136464_c5_g1_i2	3.23802714276166
TRINITY_DN115882_c0_g2_i2	2.48583538845017
TRINITY_DN124564_c2_g2_i2	1.29096189861408
TRINITY_DN94293_c0_g1_i1	-1.17166001257119
TRINITY_DN131045_c0_g4_i1	1.59658530747743
TRINITY_DN115819_c0_g2_i5	2.29839205228218
TRINITY_DN121856_c0_g1_i1	-2.1262025724404
TRINITY_DN131979_c3_g2_i1	-1.13153806999291
TRINITY_DN110142_c0_g3_i1	-2.95631116966933
TRINITY_DN129068_c0_g1_i1	-2.15813631224135
TRINITY_DN111491_c0_g1_i1	-1.32932710642469
TRINITY_DN70684_c0_g1_i1	1.09155804140629
TRINITY_DN133538_c7_g2_i1	1.95080745218229
TRINITY_DN132788_c6_g1_i5	1.62975716569031
TRINITY_DN122809_c1_g1_i1	-2.03086742712166
TRINITY_DN128029_c0_g1_i1	1.44816460281838
TRINITY_DN127481_c0_g1_i3	-5.00829564452427
TRINITY_DN123126_c1_g1_i1	3.66894338466221
TRINITY_DN124061_c0_g1_i3	-3.08451161344848
TRINITY_DN127696_c2_g1_i1	3.93522021665294
TRINITY_DN129441_c7_g1_i3	-1.43156405828382
TRINITY_DN15959_c0_g1_i1	-1.83027544859034
TRINITY_DN127737_c0_g1_i1	-1.06850422376313
TRINITY_DN135782_c2_g2_i3	-1.18896465880798
TRINITY_DN132442_c1_g1_i1	-1.26302291831971
TRINITY_DN112933_c0_g2_i1	-2.98576477062326
TRINITY_DN125269_c2_g1_i2	-3.18036127750156
TRINITY_DN101116_c0_g3_i1	-6.20167056358291
TRINITY_DN125143_c3_g4_i3	-3.46549291005962
TRINITY_DN128646_c4_g1_i2	2.85418601611295
TRINITY_DN105451_c0_g1_i1	1.15861146766258
TRINITY_DN126907_c2_g1_i1	2.2965717905114
TRINITY_DN134068_c1_g9_i6	1.02298027003656
TRINITY_DN132508_c1_g1_i4	-2.26687014452603
TRINITY_DN123689_c1_g1_i4	1.67500196579022
TRINITY_DN128448_c2_g1_i2	-1.23020675875965
TRINITY_DN133573_c0_g1_i1	-2.04767174196476
TRINITY_DN133183_c0_g1_i1	-1.44075615142939
TRINITY_DN136085_c2_g2_i3	5.52303811931322
TRINITY_DN117634_c2_g1_i1	3.9740904912723
TRINITY_DN128397_c3_g2_i2	-1.03450534586115
TRINITY_DN133981_c0_g1_i18	-1.42687497741189
TRINITY_DN133971_c0_g2_i1	1.46176349956982
TRINITY_DN118415_c0_g1_i1	-1.66063762534913
TRINITY_DN98835_c0_g3_i1	-1.71548080692063
TRINITY_DN131081_c2_g6_i1	1.06714712810576
TRINITY_DN121341_c0_g1_i1	2.09804340398375
TRINITY_DN45300_c0_g1_i1	-2.73336434966684
TRINITY_DN115882_c0_g1_i1	3.45182337999638
TRINITY_DN153359_c0_g1_i1	4.04583170839192
TRINITY_DN131869_c0_g3_i1	-2.51582183548031
TRINITY_DN129287_c3_g2_i2	-5.55832130994044
TRINITY_DN132371_c3_g3_i1	-2.25049839808321
TRINITY_DN122854_c0_g3_i3	-1.33611112541759
TRINITY_DN131920_c5_g1_i4	2.81288301709785
TRINITY_DN134511_c2_g1_i4	4.28840184237096
TRINITY_DN129047_c7_g1_i1	1.44094333976234
TRINITY_DN133004_c0_g5_i6	1.39579248426974
TRINITY_DN120701_c0_g1_i1	-3.67340073276683
TRINITY_DN134777_c0_g2_i1	-1.97435235385242
TRINITY_DN110737_c0_g1_i1	3.45663977380193
TRINITY_DN130418_c8_g4_i1	1.28627970244037
TRINITY_DN126660_c0_g3_i5	-1.12748816109252
TRINITY_DN129048_c1_g3_i1	1.29793917494821
TRINITY_DN124080_c4_g2_i2	2.4221024025024
TRINITY_DN129386_c0_g2_i11	2.5962707217336
TRINITY_DN128655_c6_g10_i1	1.95486133285694
TRINITY_DN124723_c2_g2_i1	1.34570906455288
TRINITY_DN121351_c0_g1_i1	1.91076669681222
TRINITY_DN121270_c0_g2_i2	2.31077040542984
TRINITY_DN124909_c0_g3_i3	3.07068301178426
TRINITY_DN129868_c0_g1_i1	-1.05544783141146
TRINITY_DN129325_c2_g1_i1	-2.24239874952998
TRINITY_DN118533_c0_g1_i1	1.62335681954975
TRINITY_DN134942_c7_g1_i1	-2.93135521625305
TRINITY_DN128424_c0_g2_i1	-10.5891546921354
TRINITY_DN133027_c1_g1_i1	-2.23680350774944
TRINITY_DN129058_c1_g1_i1	-1.16044704336783
TRINITY_DN126603_c0_g3_i1	3.02486031700814
TRINITY_DN136814_c0_g1_i1	-1.77972340010651
TRINITY_DN128130_c4_g8_i1	2.44023598969362
TRINITY_DN127605_c5_g1_i1	6.26147807268267
TRINITY_DN120319_c0_g2_i1	-1.73204130488767
TRINITY_DN115117_c0_g1_i1	2.08706733103385
TRINITY_DN130138_c1_g1_i1	-1.85782763684398
TRINITY_DN113772_c0_g1_i5	3.0611718042629
TRINITY_DN124133_c1_g6_i3	-1.29761335306319
TRINITY_DN131711_c1_g1_i3	-2.0770547964901
TRINITY_DN102252_c0_g2_i1	3.0894674479315
TRINITY_DN90511_c0_g1_i1	1.19963553994013
TRINITY_DN107038_c0_g1_i1	-3.67702428561377
TRINITY_DN109666_c0_g1_i1	-12.7013772581285
TRINITY_DN134922_c2_g1_i1	2.05795131319591
TRINITY_DN131428_c0_g1_i1	3.41481994288893
TRINITY_DN131107_c0_g4_i2	1.13780805721346
TRINITY_DN114768_c0_g1_i1	-4.52418165062092
TRINITY_DN127195_c8_g1_i3	4.59198029857852
TRINITY_DN135152_c5_g1_i2	1.51124316239703
TRINITY_DN84979_c0_g1_i1	-1.0573871266308
TRINITY_DN62712_c0_g2_i1	-2.78055757186795
TRINITY_DN162506_c0_g1_i1	-1.14689730725886
TRINITY_DN196303_c0_g1_i1	1.94381656432621
TRINITY_DN127336_c4_g1_i1	1.71099006609984
TRINITY_DN111662_c0_g1_i1	-1.32456711518203
TRINITY_DN1616_c0_g1_i1	2.62402805091631
TRINITY_DN127610_c1_g1_i3	1.46927697749873
TRINITY_DN130180_c1_g7_i9	2.99327620237655
TRINITY_DN129953_c1_g1_i1	1.18407261313881
TRINITY_DN132454_c5_g2_i1	2.70582125324491
TRINITY_DN133606_c1_g1_i8	2.68099701706608
TRINITY_DN132838_c0_g1_i9	1.82760133161488
TRINITY_DN121224_c0_g1_i3	1.50916184473336
TRINITY_DN134141_c1_g6_i1	1.21648808670565
TRINITY_DN131604_c2_g1_i3	-2.85840376052666
TRINITY_DN131583_c4_g2_i3	1.55615468575268
TRINITY_DN131239_c3_g5_i1	1.57276064212905
TRINITY_DN125584_c4_g4_i1	1.76004778121983
TRINITY_DN125231_c0_g6_i1	-1.4013237500737
TRINITY_DN130066_c0_g1_i1	-3.02897641844463
TRINITY_DN131058_c3_g2_i3	1.12288357948362
TRINITY_DN135214_c3_g3_i1	1.63625757756407
TRINITY_DN131519_c3_g2_i3	-1.39611779030887
TRINITY_DN130037_c1_g4_i6	-5.36875106895018
TRINITY_DN117082_c0_g2_i2	-2.31890905454751
TRINITY_DN125204_c1_g2_i1	-1.24136845307874
TRINITY_DN126673_c5_g1_i3	2.92465230036022
TRINITY_DN134123_c0_g2_i1	-2.22258072606295
TRINITY_DN122513_c0_g2_i2	2.18960817406317
TRINITY_DN134071_c2_g2_i1	1.72260814061055
TRINITY_DN104428_c0_g1_i2	-1.31186254727591
TRINITY_DN179317_c0_g1_i1	-1.69644579279496
TRINITY_DN115297_c0_g1_i2	-5.39754007980722
TRINITY_DN127331_c0_g1_i1	2.1261293266229
TRINITY_DN127175_c5_g2_i1	-3.014774252124
TRINITY_DN133722_c0_g4_i1	1.2828344249256
TRINITY_DN135024_c5_g2_i2	3.08994738024736
TRINITY_DN125043_c0_g2_i6	-1.41083490181986
TRINITY_DN124886_c0_g1_i1	-2.01048750759781
TRINITY_DN126028_c2_g1_i3	-1.56513017428262
TRINITY_DN135986_c0_g2_i1	-4.97226529161124
TRINITY_DN135204_c3_g5_i3	1.16142484188213
TRINITY_DN130418_c8_g2_i1	-1.15154058370925
TRINITY_DN124854_c0_g1_i5	-4.93202877379949
TRINITY_DN121222_c0_g1_i2	-1.1713737835654
TRINITY_DN124931_c0_g2_i2	1.53879291365881
TRINITY_DN121821_c2_g4_i2	1.65655590322802
TRINITY_DN133737_c5_g1_i1	-1.345046842982
TRINITY_DN128980_c0_g1_i1	2.45380814132289
TRINITY_DN119004_c0_g1_i1	4.3781350889492
TRINITY_DN131721_c1_g2_i2	-2.06143061611078
TRINITY_DN132018_c4_g1_i6	1.4091114549704
TRINITY_DN133764_c1_g1_i1	1.79178943727685
TRINITY_DN126897_c0_g2_i1	-1.87312831294253
TRINITY_DN130765_c6_g10_i1	-1.38220189374159
TRINITY_DN119041_c0_g1_i1	-4.24612227440827
TRINITY_DN124821_c0_g2_i1	5.24554953582193
TRINITY_DN131703_c0_g1_i1	1.50174842440804
TRINITY_DN133756_c0_g2_i5	-2.22732955811542
TRINITY_DN135616_c5_g4_i1	-2.28064485720374
TRINITY_DN91390_c0_g1_i1	-8.14896686522306
TRINITY_DN135228_c1_g1_i1	1.38024272762504
TRINITY_DN125938_c4_g2_i1	2.33790248792393
TRINITY_DN127605_c4_g3_i1	-1.8514881184062
TRINITY_DN121223_c0_g2_i5	-6.42412677173801
TRINITY_DN121784_c0_g5_i1	3.27117021979009
TRINITY_DN105624_c0_g1_i1	-11.6094928921367
TRINITY_DN122298_c0_g2_i1	-2.62706884869398
TRINITY_DN126589_c3_g1_i2	-1.21628081311499
TRINITY_DN121167_c3_g2_i1	2.9468417240507
TRINITY_DN129955_c1_g1_i1	-2.64722740530919
TRINITY_DN129650_c5_g1_i1	-3.78686840865534
TRINITY_DN123841_c0_g1_i1	1.37568171457871
TRINITY_DN127915_c4_g3_i1	1.24497539426634
TRINITY_DN116961_c0_g1_i1	-5.74515183643674
TRINITY_DN121933_c2_g2_i1	2.27566236297685
TRINITY_DN126227_c1_g1_i1	2.37065701833634
TRINITY_DN120356_c0_g1_i2	2.69886399795239
TRINITY_DN132190_c0_g1_i1	-2.68294537242189
TRINITY_DN133242_c5_g1_i1	-2.25518183426578
TRINITY_DN134129_c0_g3_i1	-2.93366870269319
TRINITY_DN130035_c0_g1_i1	1.01626631015028
TRINITY_DN129998_c3_g1_i2	-3.80006492658948
TRINITY_DN109541_c0_g2_i1	-1.50684777588594
TRINITY_DN124342_c3_g1_i3	-1.43009478478349
TRINITY_DN135378_c2_g16_i3	-1.09221005810161
TRINITY_DN129929_c2_g2_i1	-1.61497431092617
TRINITY_DN114935_c1_g2_i3	-2.01735812218004
TRINITY_DN129638_c0_g1_i3	-1.34501308927442
TRINITY_DN124755_c3_g2_i1	2.21758828811278
TRINITY_DN132173_c9_g2_i1	-6.620325121601
TRINITY_DN127715_c1_g1_i1	-1.32100799082068
TRINITY_DN125035_c3_g2_i1	1.27237127933029
TRINITY_DN134225_c0_g3_i3	-1.11690322578234
TRINITY_DN128003_c1_g1_i4	-1.59459687896542
TRINITY_DN23641_c2_g1_i1	-2.75178863578418
TRINITY_DN133312_c4_g1_i1	1.25307927777215
TRINITY_DN133503_c0_g2_i3	3.36425337992886
TRINITY_DN134403_c2_g3_i1	-2.2598218554385
TRINITY_DN120863_c0_g1_i1	-1.93110514010673
TRINITY_DN136439_c1_g1_i1	-3.71378514588095
TRINITY_DN125995_c6_g3_i1	-1.35655326956456
TRINITY_DN107522_c0_g2_i2	-1.00674753564078
TRINITY_DN119100_c0_g1_i2	-1.18787457898772
TRINITY_DN128422_c6_g7_i4	2.22040810103837
TRINITY_DN135618_c2_g3_i1	2.63642829978517
TRINITY_DN131535_c2_g1_i1	3.40682830487906
